"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633283710091826e-05, 1.319928803629557e+00, 6.959523803882122e-01, 1.012610986655616e-01, 3.775758700175524e+00
1, 9.990000128750000e-01, -1.454981659412176e-04, 1.188664032229774e+00, 6.954917423398269e-01, 1.018615325359215e-01, 3.411438380322046e+00
2, 9.977599978450000e-01, -3.277906685153931e-04, 1.182204260323030e+00, 7.446970817728753e-01, 1.114443514727655e-01, 3.402356455727079e+00
3, 9.960200190539999e-01, -5.914559746969127e-04, 1.171251730614597e+00, 7.614600059518292e-01, 1.195427507853139e-01, 3.375418384384511e+00
4, 9.937800168990000e-01, -9.526138590167406e-04, 1.165063646890030e+00, 7.668407067433224e-01, 1.305129354275577e-01, 3.359697420283924e+00
5, 9.910500049590000e-01, -1.437330643256861e-03, 1.160941046667146e+00, 7.720447090235674e-01, 1.465412855766673e-01, 3.349866962054015e+00
6, 9.878399968150000e-01, -2.080085065394796e-03, 1.154106189650939e+00, 7.773513754625399e-01, 1.667005561071196e-01, 3.332841935397694e+00
7, 9.841300249100000e-01, -2.921298587266797e-03, 1.143152185783821e+00, 7.869678119119757e-01, 1.890492403510483e-01, 3.305574582053774e+00
8, 9.799500107769999e-01, -3.975455936079285e-03, 1.126632513654013e+00, 8.025225131918492e-01, 2.102002879390406e-01, 3.264394856354513e+00
9, 9.752799868580000e-01, -5.239340157718228e-03, 1.104561866962002e+00, 8.240750465905268e-01, 2.258672197248013e-01, 3.209316560690059e+00
10, 9.701499938960000e-01, -6.661500824012229e-03, 1.078148761188633e+00, 8.498549867099597e-01, 2.324383229608075e-01, 3.143261425093108e+00
11, 9.645400047300000e-01, -8.176762981023208e-03, 1.050100618425007e+00, 8.762915105656809e-01, 2.281058278766786e-01, 3.072849000456841e+00
12, 9.584699869160000e-01, -9.701901911611955e-03, 1.025379273119982e+00, 8.993077907766097e-01, 2.140578080105192e-01, 3.010651862584008e+00
13, 9.519400000570000e-01, -1.117588008963351e-02, 1.008437894572815e+00, 9.160269572659685e-01, 1.943746323477891e-01, 2.968037693679441e+00
14, 9.449599981310000e-01, -1.256862879369506e-02, 1.000512830710178e+00, 9.257187133821299e-01, 1.742484042858165e-01, 2.948162147480836e+00
15, 9.375399947170000e-01, -1.388639886378133e-02, 9.995223713346585e-01, 9.294948471235094e-01, 1.578106481834337e-01, 2.945715715196546e+00
16, 9.296900033950000e-01, -1.516118514245078e-02, 1.001944684920534e+00, 9.296606128000744e-01, 1.469194114800952e-01, 2.951810288606798e+00
17, 9.214000105860000e-01, -1.643708987636760e-02, 1.004623425530581e+00, 9.285760522858348e-01, 1.412953010193212e-01, 2.958510529119104e+00
18, 9.126999974250000e-01, -1.774644243176141e-02, 1.005609170132315e+00, 9.279032975881694e-01, 1.393950668398456e-01, 2.960914178171044e+00
19, 9.035800099370001e-01, -1.911411472153193e-02, 1.004295682930225e+00, 9.283730052616495e-01, 1.394240747388787e-01, 2.957498873847820e+00
20, 8.940600156780000e-01, -2.054581530612952e-02, 1.000935491660892e+00, 9.300572139997356e-01, 1.399466145199813e-01, 2.948911473148459e+00
21, 8.841500282290000e-01, -2.203776298670260e-02, 9.961304480106061e-01, 9.326363361740622e-01, 1.401068138738901e-01, 2.936665553442422e+00
22, 8.738499879840000e-01, -2.358189966042915e-02, 9.905012432671805e-01, 9.356924521740271e-01, 1.395717552173319e-01, 2.922317933469846e+00
23, 8.631799817090000e-01, -2.516574183593368e-02, 9.845397797158486e-01, 9.389024802785308e-01, 1.383551103083543e-01, 2.907112167288710e+00
24, 8.521599769590000e-01, -2.677810366562366e-02, 9.785215835328204e-01, 9.420438243598678e-01, 1.366176441894628e-01, 2.891737381172618e+00
25, 8.407700061800000e-01, -2.841569474040277e-02, 9.725553600924555e-01, 9.450363391882266e-01, 1.345491484194826e-01, 2.876471127295414e+00
26, 8.290500044819999e-01, -3.006837620630605e-02, 9.666280022245157e-01, 9.478662098807348e-01, 1.322799997440586e-01, 2.861278759866416e+00
27, 8.170099854470000e-01, -3.173153773988636e-02, 9.606791263049607e-01, 9.505684995723143e-01, 1.298789338170046e-01, 2.846010314219146e+00
28, 8.046399950980000e-01, -3.340358665635081e-02, 9.546428270092603e-01, 9.531511241584357e-01, 1.273558861513459e-01, 2.830491914100551e+00
29, 7.919700145720000e-01, -3.507726917655142e-02, 9.484968361763765e-01, 9.556384530186739e-01, 1.246864142935517e-01, 2.814670493183952e+00
30, 7.790099978450000e-01, -3.674764679304323e-02, 9.422367275325776e-01, 9.580506764932518e-01, 1.218403868644625e-01, 2.798539776566922e+00
31, 7.657799720760000e-01, -3.840799581555276e-02, 9.358283886881640e-01, 9.603621664770822e-01, 1.187801670433361e-01, 2.782001000429481e+00
32, 7.522799968720000e-01, -4.005368496433896e-02, 9.292439697279735e-01, 9.625725856348492e-01, 1.154842090246995e-01, 2.764980422172908e+00
33, 7.385200262070000e-01, -4.167849544718451e-02, 9.225242039782946e-01, 9.646762280940263e-01, 1.119430999720606e-01, 2.747586146863167e+00
34, 7.245299816130000e-01, -4.327385629425969e-02, 9.157602226126929e-01, 9.666352071713857e-01, 1.081545775543846e-01, 2.730050441997397e+00
35, 7.103199958800001e-01, -4.483373161529640e-02, 9.090382167385038e-01, 9.684263923610540e-01, 1.041302747697559e-01, 2.712596038025537e+00
36, 6.958900094030001e-01, -4.635337601733804e-02, 9.024310884280988e-01, 9.700598801675525e-01, 9.989577005754700e-02, 2.695419845556745e+00
37, 6.812700033190000e-01, -4.782527001037555e-02, 8.959661471471096e-01, 9.714919908280475e-01, 9.547300056743305e-02, 2.678580414809214e+00
38, 6.664699912070000e-01, -4.924461695441105e-02, 8.897090694154959e-01, 9.727563916003030e-01, 9.090126990209974e-02, 2.662261762572911e+00
39, 6.514999866490000e-01, -5.060719192183971e-02, 8.837002772512249e-01, 9.738431851643468e-01, 8.621711602318996e-02, 2.646566843273786e+00
40, 6.363800168040000e-01, -5.190856824940362e-02, 8.780043235431518e-01, 9.747554865798008e-01, 8.146013538407128e-02, 2.631665984286446e+00
41, 6.211299896240000e-01, -5.314520694543384e-02, 8.727297435588414e-01, 9.755114279847619e-01, 7.667159215234946e-02, 2.617849798305119e+00
42, 6.057599782940000e-01, -5.431519008588778e-02, 8.680069052140756e-01, 9.761140831221904e-01, 7.189058399650970e-02, 2.605460757157569e+00
43, 5.902799963950000e-01, -5.541730204975531e-02, 8.639642600161663e-01, 9.765978025431310e-01, 6.715651003168087e-02, 2.594845485505533e+00
44, 5.747100114820000e-01, -5.645036528520056e-02, 8.606326861549307e-01, 9.769696997999600e-01, 6.250207639966321e-02, 2.586084163497819e+00
45, 5.590599775310000e-01, -5.741461681257365e-02, 8.579775073191394e-01, 9.772636319124998e-01, 5.796226113624501e-02, 2.579093395303156e+00
46, 5.433599948880000e-01, -5.830975899341719e-02, 8.559662362706905e-01, 9.774823768855723e-01, 5.355939628568594e-02, 2.573785946143650e+00
47, 5.276100039480000e-01, -5.913786179185723e-02, 8.547244967702554e-01, 9.776615306053000e-01, 4.931946944450811e-02, 2.570502216934614e+00
48, 5.118399858470000e-01, -5.989982884287291e-02, 8.545007454875575e-01, 9.778021040504286e-01, 4.525251586672049e-02, 2.569894826281038e+00
49, 4.960500001910000e-01, -6.059845342369295e-02, 8.555227148917433e-01, 9.779308455866267e-01, 4.137179087957922e-02, 2.572571362276175e+00
50, 4.802699983120000e-01, -6.123541093261203e-02, 8.577854637649401e-01, 9.780416878664814e-01, 3.767649640032516e-02, 2.578517812971289e+00
51, 4.645099937920000e-01, -6.181344962712717e-02, 8.609082087045339e-01, 9.781251250574864e-01, 3.416357758991655e-02, 2.586730515652451e+00
52, 4.487800002100000e-01, -6.233528145623318e-02, 8.641560099695602e-01, 9.781333152140219e-01, 3.082264519662783e-02, 2.595258747063288e+00
53, 4.331099987030000e-01, -6.280291690398027e-02, 8.670393293258423e-01, 9.780305438941043e-01, 2.763533275848093e-02, 2.602799454720004e+00
54, 4.174999892710000e-01, -6.321913269828781e-02, 8.705465059438224e-01, 9.778101631974132e-01, 2.458293099799700e-02, 2.611957430689989e+00
55, 4.019699990750000e-01, -6.358580144634338e-02, 8.778046584647688e-01, 9.774596006152532e-01, 2.163815352773482e-02, 2.630993731762251e+00
56, 3.865399956700000e-01, -6.390449820529642e-02, 8.917067183643145e-01, 9.768922068526174e-01, 1.876934202271943e-02, 2.667576279878634e+00
57, 3.712300062180000e-01, -6.417641874849986e-02, 9.054567968943529e-01, 9.760483943689351e-01, 1.593968370597086e-02, 2.703753719153271e+00
58, 3.560400009160000e-01, -6.440258853792473e-02, 8.975119397062955e-01, 9.757839977208528e-01, 1.312288990357334e-02, 2.682584760775841e+00
59, 3.409900069240000e-01, -6.458310320156137e-02, 8.426461038029979e-01, 9.746307580768161e-01, 1.025346227038315e-02, 2.537338943859501e+00
60, 3.261100053790000e-01, -6.471746273766467e-02, 7.743126517338612e-01, 9.694440590727582e-01, 7.266193689726444e-03, 2.356980704696202e+00
61, 3.113999962810000e-01, -6.480488675534243e-02, 7.481769851220048e-01, 9.654949637272525e-01, 4.171429693120895e-03, 2.287869165041950e+00
62, 2.968699932100000e-01, -6.484379447379110e-02, 7.473552853131761e-01, 9.649223118644111e-01, 9.064979179253893e-04, 2.285533177024933e+00
63, 2.825500071050000e-01, -6.483198992706794e-02, 7.507403252477984e-01, 9.650757465754050e-01, -2.614641349181236e-03, 2.294334076431281e+00
64, 2.684499919410000e-01, -6.476679729432058e-02, 7.503220517161239e-01, 9.649331934116990e-01, -6.454677960475792e-03, 2.293207582562233e+00
65, 2.545700073240000e-01, -6.464482475423149e-02, 7.477801683134212e-01, 9.642902040212098e-01, -1.067036477048677e-02, 2.286418856674990e+00
66, 2.409400045870000e-01, -6.446238520066397e-02, 7.455466821865322e-01, 9.636601325160961e-01, -1.533296767644628e-02, 2.280443084885153e+00
67, 2.275699973110000e-01, -6.421522279517550e-02, 7.438680338223207e-01, 9.629886755290262e-01, -2.051028691477377e-02, 2.275898107044592e+00
68, 2.144699990750000e-01, -6.389861179243722e-02, 7.426198534334604e-01, 9.624357788891668e-01, -2.627954681483140e-02, 2.272524823806522e+00
69, 2.016600072380000e-01, -6.350774411240968e-02, 7.419849466137927e-01, 9.619991149644100e-01, -3.272621984959624e-02, 2.270798406030396e+00
70, 1.891400069000000e-01, -6.303691152700790e-02, 7.424880178110316e-01, 9.619185504000449e-01, -3.994479002855781e-02, 2.272167321712927e+00
71, 1.769299954180000e-01, -6.248080152029226e-02, 7.442842697464243e-01, 9.621421787541410e-01, -4.803872875570898e-02, 2.277021669351011e+00
72, 1.650400012730000e-01, -6.183362405152727e-02, 7.470322934077547e-01, 9.625082987454272e-01, -5.710423186317259e-02, 2.284432940066724e+00
73, 1.534900069240000e-01, -6.109014074409307e-02, 7.502409591891734e-01, 9.628201515033168e-01, -6.724657281337693e-02, 2.293075564130858e+00
74, 1.422899961470000e-01, -6.024468776490968e-02, 7.540142457323671e-01, 9.631013997649337e-01, -7.859494187138406e-02, 2.303244851769133e+00
75, 1.314399987460000e-01, -5.929072573811713e-02, 7.589697589939565e-01, 9.634135681097653e-01, -9.129956948975786e-02, 2.316583893221518e+00
76, 1.209499984980000e-01, -5.822236561504752e-02, 7.655973609320561e-01, 9.637887641094366e-01, -1.055233702945216e-01, 2.334405227108095e+00
77, 1.108499988910000e-01, -5.703636642207866e-02, 7.739728003890187e-01, 9.641173064674744e-01, -1.214620459046941e-01, 2.356910709968784e+00
78, 1.011300012470000e-01, -5.572538998792959e-02, 7.837844213608707e-01, 9.638508207856916e-01, -1.392335200639829e-01, 2.383148653239548e+00
