"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633267228290264e-05, 1.317048514466284e+00, 6.969333013758591e-01, 1.013965647733848e-01, 3.767901576065250e+00
1, 9.990000128750000e-01, -1.454877519734475e-04, 1.185342860380165e+00, 6.977982202823485e-01, 1.021592945323950e-01, 3.402630998541691e+00
2, 9.977599978450000e-01, -3.276763035648608e-04, 1.178172821641938e+00, 7.476716856566664e-01, 1.117368611375248e-01, 3.391765750289304e+00
3, 9.960200190539999e-01, -5.908371776044496e-04, 1.166679702062165e+00, 7.651650389590340e-01, 1.197152295609881e-01, 3.363504216035053e+00
4, 9.937800168990000e-01, -9.503711580592251e-04, 1.159986132982962e+00, 7.711992893075428e-01, 1.303846517814458e-01, 3.346522396807865e+00
5, 9.910500049590000e-01, -1.431104493861052e-03, 1.155444181677896e+00, 7.770114663694738e-01, 1.459144194629897e-01, 3.335653230859954e+00
6, 9.878399968150000e-01, -2.065843219501399e-03, 1.148258907080273e+00, 7.827933170514927e-01, 1.653848091871521e-01, 3.317750285419992e+00
7, 9.841300249100000e-01, -2.893124614693864e-03, 1.137024693289968e+00, 7.927082640448473e-01, 1.869052480128066e-01, 3.289771626949089e+00
8, 9.799500107769999e-01, -3.926149039608922e-03, 1.120285066331298e+00, 8.083131118340321e-01, 2.071532034201551e-01, 3.248014195058935e+00
9, 9.752799868580000e-01, -5.161198342586707e-03, 1.098046189812043e+00, 8.296434286381403e-01, 2.219460987743035e-01, 3.192469720360163e+00
10, 9.701499938960000e-01, -6.547848241434274e-03, 1.071492871885426e+00, 8.549449018081339e-01, 2.277800199406257e-01, 3.125999333434530e+00
11, 9.645400047300000e-01, -8.022614719366071e-03, 1.043291831500025e+00, 8.807365464177854e-01, 2.229478076394622e-01, 3.055124593342906e+00
12, 9.584699869160000e-01, -9.504500784122530e-03, 1.018377522490549e+00, 9.030958245326003e-01, 2.086681294155697e-01, 2.992361285981832e+00
13, 9.519400000570000e-01, -1.093395517108733e-02, 1.001213896130194e+00, 9.193025666334154e-01, 1.889479142797744e-01, 2.949120932571613e+00
14, 9.449599981310000e-01, -1.228126253321360e-02, 9.930747170844394e-01, 9.287190380780013e-01, 1.688321507238659e-01, 2.928666345222624e+00
15, 9.375399947170000e-01, -1.355173705377461e-02, 9.919169143421490e-01, 9.324442435504551e-01, 1.523102334693711e-01, 2.925785301916985e+00
16, 9.296900033950000e-01, -1.477554192782963e-02, 9.942429172398283e-01, 9.326937521305911e-01, 1.411630322978570e-01, 2.931640726692828e+00
17, 9.214000105860000e-01, -1.599452076060943e-02, 9.969086891151219e-01, 9.317216525325188e-01, 1.351082849691999e-01, 2.938316937879769e+00
18, 9.126999974250000e-01, -1.723925044204500e-02, 9.979696961596762e-01, 9.311091748708989e-01, 1.326423610562156e-01, 2.940916122483055e+00
