"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    
          0,           0,          55,      -4.807488517,      -4.564616697,      -5.127946975,      -5.296200842
          0,           0,          56,      -4.845401713,      -4.588789131,      -5.174347388,      -5.329434283
          0,           0,          57,      -4.876197707,      -4.608458454,      -5.175983484,      -5.335931114
          0,           0,          58,      -4.908226054,      -4.635758357,      -5.182392378,      -5.366593896
          0,           0,          59,       -4.93958856,      -4.670661074,      -5.197002665,      -5.400548146
          0,           0,          60,      -4.972278869,      -4.715319922,      -5.210140173,      -5.442030808
          0,           0,          61,      -5.003210392,       -4.76282832,      -5.233112306,       -5.48615244
          0,           0,          62,      -5.032757429,      -4.808802671,      -5.269467176,      -5.530789713
          0,           0,          63,      -5.060712086,      -4.849557359,      -5.316202687,      -5.575257383
          0,           0,          64,      -5.090753133,      -4.884248464,      -5.372926288,      -5.617438922
          0,           0,          65,      -5.122237967,      -4.911686944,      -5.429697993,      -5.652832483
          0,           0,          66,      -5.154866302,      -4.936755466,       -5.46026948,      -5.675865672
          0,           0,          67,      -5.188138488,      -4.962618989,      -5.493007776,      -5.707948291
          0,           0,          68,      -5.224706008,      -4.994114103,      -5.519848192,      -5.739477382
          0,           0,          69,       -5.26457148,      -5.034552924,      -5.531939494,       -5.77682426
          0,           0,          70,      -5.299086788,      -5.077212944,      -5.544255849,      -5.815585711
          0,           0,          71,       -5.32536544,      -5.116320496,      -5.560004017,      -5.852128049
          0,           0,          72,      -5.341126291,      -5.144542472,      -5.576988995,      -5.881946186
          0,           0,          73,      -5.346832605,      -5.155096503,      -5.598817223,      -5.898663284
          0,           0,          74,      -5.347875612,      -5.150718796,      -5.624400579,      -5.904304695
          0,           0,          75,      -5.349620113,      -5.139602147,      -5.651767991,      -5.904579363
          0,           0,          76,       -5.35590981,      -5.129398335,      -5.680226448,      -5.904323908
          0,           0,          77,       -5.36980703,      -5.125878427,      -5.708685998,      -5.909662417
          0,           0,          78,      -5.390173443,      -5.129798289,      -5.739419661,      -5.933021623
          0,           0,          79,      -5.413699029,      -5.141001973,      -5.729649304,      -5.920533437
          0,           0,          80,      -5.443032455,      -5.162898954,      -5.741597844,      -5.942077627
          0,           0,          81,      -5.479553146,       -5.19604416,      -5.752003158,      -5.971269703
          0,           0,          82,       -5.51873104,      -5.239261747,      -5.759970182,      -6.010922698
          0,           0,          83,      -5.553459207,      -5.286079495,       -5.77572333,      -6.052058363
          0,           0,          84,      -5.580146637,      -5.330660425,      -5.796105524,      -6.092830201
          0,           0,          85,      -5.595198893,      -5.364290538,      -5.818182411,      -6.125851289
          0,           0,          86,      -5.599460969,      -5.379740946,       -5.84359338,      -6.143187416
          0,           0,          87,      -5.598119637,       -5.37824803,      -5.869648928,       -6.14590122
          0,           0,          88,       -5.59635775,      -5.366976728,      -5.893477974,      -6.139237312
          0,           0,          89,      -5.598089029,      -5.353768258,      -5.914169895,      -6.128836274
          0,           0,          90,      -5.605955036,      -5.344472989,      -5.930861667,      -6.120064643
          0,           0,          91,      -5.621484416,      -5.342517588,      -5.943278418,      -6.116851773
          0,           0,          92,      -5.645367548,      -5.349543531,       -5.95312757,       -6.12152572
          0,           0,          93,      -5.677768984,      -5.366208923,      -5.963830723,      -6.135714443
          0,           0,          94,      -5.718438434,      -5.392725414,      -5.981041216,      -6.163517046
          0,           0,          95,      -5.756125386,      -5.422055268,      -5.988498299,      -6.188314972
          0,           0,          96,      -5.802533149,      -5.462920596,      -5.996388723,      -6.215481912
          0,           0,          97,      -5.847180072,      -5.507387185,      -6.032141176,      -6.255645341
          0,           0,          98,      -5.893289229,      -5.559174673,      -6.067942154,      -6.305740346
          0,           0,          99,      -5.930543697,      -5.611805395,      -6.110322789,      -6.363755865
          0,           0,         100,      -5.954062493,      -5.657195453,      -6.162599098,      -6.414959212
          0,           0,         101,      -5.964647282,      -5.691441456,      -6.217633627,      -6.458242278
          0,           0,         102,      -5.967370111,       -5.71377695,      -6.270265484,      -6.492351508
          0,           0,         103,      -5.967234792,      -5.726349396,      -6.316845019,      -6.515708028
          0,           0,         104,      -5.968277355,      -5.733621554,       -6.35351926,      -6.529685357
          0,           0,         105,      -5.973198541,      -5.740385154,      -6.377283704,      -6.538402498
          0,           0,         106,      -5.983381967,      -5.750167918,      -6.389257016,      -6.546287363
          0,           0,         107,      -5.999395684,      -5.765044973,      -6.394601159,      -6.556507405
          0,           0,         108,      -6.021394686,      -5.786064823,      -6.399074674,      -6.570962074
          0,           0,         109,      -6.049309447,      -5.813636578,      -6.406808953,      -6.590657454
          0,           0,         110,      -6.082887805,       -5.84773755,      -6.420151096,      -6.615952769
          0,           0,         111,      -6.121652305,      -5.887985718,      -6.440179727,      -6.646700137
          0,           0,         112,      -6.164784671,      -5.933602923,      -6.467116704,      -6.682321933
          0,           0,         113,      -6.210920337,      -5.983257278,      -6.500507175,       -6.72181557
          0,           0,         114,      -6.257873815,      -6.034788555,      -6.539230998,      -6.763696636
          0,           0,         115,      -6.302435464,      -6.084913555,      -6.581448316,      -6.805944953
          0,           0,         116,      -6.340585481,      -6.129231724,      -6.624614092,      -6.846062583
          0,           0,         117,      -6.368546231,        -6.1630901,      -6.665733243,      -6.881391214
          0,           0,         118,      -6.384496291,      -6.183488724,       -6.70198058,      -6.909784354
          0,           0,         119,      -6.389677538,      -6.190838542,      -6.731536301,      -6.930440473
          0,           0,         120,      -6.387848278,      -6.188870863,      -6.754187054,       -6.94451415
          0,           0,         121,       -6.38394982,      -6.182978707,      -6.771913679,      -6.956089505
          0,           0,         122,      -6.381085207,      -6.176317433,      -6.792729008,       -6.97114097
          0,           0,         123,      -6.376074708,      -6.168097065,       -6.80552387,      -6.970423514
          0,           0,         124,       -6.37681967,      -6.166967597,      -6.806391902,      -6.975645476
          0,           0,         125,      -6.381022157,      -6.170119168,      -6.808476665,      -6.983708719
          0,           0,         126,      -6.389720517,      -6.179061484,      -6.815815804,      -6.995594847
          0,           0,         127,      -6.404195577,       -6.19525641,      -6.821489466,       -7.01439656
          0,           0,         128,       -6.42330134,      -6.217771353,      -6.826610633,      -7.037683874
          0,           0,         129,      -6.445159601,      -6.244732336,      -6.834545482,      -7.063049558
          0,           0,         130,      -6.468356762,      -6.274242076,      -6.843908293,      -7.088680556
          0,           0,         131,      -6.491596215,      -6.303886539,      -6.853271613,      -7.112305595
          0,           0,         132,      -6.513598543,      -6.330457219,      -6.863071101,      -7.130960935
          0,           0,         133,      -6.533435915,      -6.350782241,      -6.873650717,      -7.142393408
          0,           0,         134,      -6.550791573,      -6.363006663,       -6.88484697,      -7.146198654
          0,           0,         135,      -6.566038983,      -6.367461185,      -6.896524322,      -7.143868269
          0,           0,         136,      -6.580137167,      -6.366491578,      -6.908567062,      -7.138158386
          0,           0,         137,      -6.594343291,      -6.363373578,      -6.920763818,      -7.132134006
          0,           0,         138,      -6.609879572,      -6.361186095,      -6.933008249,      -7.128411615
          0,           0,         139,      -6.627702974,      -6.362251835,       -6.94555954,      -7.128899173
          0,           0,         140,      -6.648414462,      -6.368096085,       -6.95909571,       -7.13493164
          0,           0,         141,      -6.672292162,      -6.379651639,      -6.974717744,       -7.14774825
          0,           0,         142,       -6.69956012,      -6.397614163,      -6.995278089,       -7.17123552
          0,           0,         143,      -6.720960828,      -6.415839179,      -7.013361698,      -7.196135034
          0,           0,         144,       -6.74784035,      -6.443251224,      -7.022150101,      -7.216680992
          0,           0,         145,      -6.770926924,      -6.471940481,      -7.051301428,      -7.247371472
          0,           0,         146,      -6.794493533,      -6.505408906,      -7.077154161,      -7.283804011
          0,           0,         147,      -6.814340543,       -6.54057199,      -7.105568988,      -7.327564225
          0,           0,         148,      -6.829804438,      -6.573604105,      -7.137949352,      -7.367750894
          0,           0,         149,      -6.840977202,      -6.602285892,       -7.17000142,      -7.402262247
          0,           0,         150,      -6.849614464,      -6.625432864,      -7.199723697,      -7.430061079
          0,           0,         151,      -6.857469966,       -6.64285787,      -7.225383982,      -7.449840425
          0,           0,         152,      -6.866239479,      -6.655569431,      -7.246657153,      -7.461628318
          0,           0,         153,      -6.877445629,      -6.665577559,      -7.263487012,      -7.467532901
          0,           0,         154,      -6.892146184,      -6.675123495,      -7.276226284,      -7.470759475
          0,           0,         155,       -6.91096495,      -6.686076476,      -7.286435317,      -7.474146584
          0,           0,         156,      -6.934216748,       -6.69977366,       -7.29615239,      -7.479731446
          0,           0,         157,      -6.961962381,       -6.71706119,      -7.307096598,      -7.488858532
          0,           0,         158,      -6.993985698,      -6.738351109,      -7.320559593,      -7.502308414
          0,           0,         159,      -7.029729819,      -6.763670115,      -7.337519408,      -7.520417486
          0,           0,         160,      -7.068221509,       -6.79270365,      -7.358669777,      -7.543200902
          0,           0,         161,      -7.108003495,       -6.82482656,      -7.384399698,      -7.570461909
          0,           0,         162,      -7.147138822,       -6.85913139,      -7.414826343,      -7.601918994
          0,           0,         163,      -7.183438418,      -6.894509698,      -7.450084993,       -7.63770303
          0,           0,         164,      -7.214482361,      -6.929356054,      -7.492075968,      -7.680927299
          0,           0,         165,      -7.234364658,      -6.958928907,      -7.529414652,      -7.715290022
          0,           0,         166,       -7.24942437,       -6.98700098,      -7.564217937,       -7.74930599
          0,           0,         167,      -7.257509341,      -7.009647354,      -7.600544319,      -7.780975033
          0,           0,         168,      -7.260927651,      -7.028352479,      -7.633687382,      -7.811541146
          0,           0,         169,      -7.262619266,      -7.044304702,      -7.661740107,      -7.840834226
          0,           0,         170,      -7.264542635,      -7.058142719,      -7.683757037,      -7.864837843
          0,           0,         171,      -7.268104555,      -7.071079729,      -7.700244685,      -7.883989494
          0,           0,         172,      -7.274305415,      -7.084242432,      -7.711801536,      -7.900088669
          0,           0,         173,      -7.283581826,      -7.098250182,      -7.719719987,      -7.913791477
          0,           0,         174,      -7.296193429,      -7.113469635,      -7.725798031,      -7.925461409
          0,           0,         175,      -7.312217543,      -7.130075068,      -7.731265143,      -7.935795253
          0,           0,         176,      -7.331463804,      -7.147946864,       -7.73701379,      -7.945468512
          0,           0,         177,      -7.353534427,      -7.166679027,      -7.743933337,       -7.95484222
          0,           0,         178,      -7.377912861,      -7.185713873,      -7.752656471,      -7.964117389
          0,           0,         179,      -7.404000446,      -7.204482319,      -7.763421688,      -7.973521415
          0,           0,         180,      -7.431117087,       -7.22250169,      -7.776228122,      -7.983334406
          0,           0,         181,      -7.458518046,      -7.239460443,      -7.791024012,      -7.993867635
          0,           0,         182,      -7.485450968,      -7.255293608,      -7.807773373,      -8.005466238
          0,           0,         183,      -7.511241309,      -7.270215136,      -7.826431123,      -8.018519604
          0,           0,         184,      -7.535381574,      -7.284686695,      -7.846914742,      -8.033464041
          0,           0,         185,      -7.557615511,      -7.299348889,      -7.869136792,      -8.050834815
          0,           0,         186,      -7.578086718,       -7.31500671,      -7.893274581,      -8.071769256
          0,           0,         187,      -7.597197939,      -7.332252161,      -7.922304293,      -8.102679538
          0,           0,         188,      -7.608622045,      -7.346500457,      -7.941252195,      -8.117850936
          0,           0,         189,      -7.621578917,      -7.365526336,      -7.961072629,      -8.143811995
          0,           0,         190,      -7.632064411,      -7.384166391,      -7.983457442,       -8.16868517
          0,           0,         191,      -7.641431974,      -7.404221814,      -8.005071776,      -8.196256248
          0,           0,         192,      -7.650796744,      -7.425488744,      -8.024391302,      -8.226493803
          0,           0,         193,      -7.659759971,      -7.446258591,      -8.041904492,      -8.253586534
          0,           0,         194,      -7.668567566,      -7.465522805,      -8.058240374,      -8.276180432
          0,           0,         195,      -7.677834472,      -7.482793053,      -8.072118864,      -8.294162844
          0,           0,         196,      -7.688118241,      -7.497750869,      -8.083404592,      -8.307015204
          0,           0,         197,      -7.699987458,      -7.510447661,      -8.092991894,      -8.314821446
          0,           0,         198,        -7.7139589,      -7.521416529,      -8.101413818,      -8.318837713
          0,           0,         199,      -7.730401693,      -7.531472323,      -8.109209829,      -8.320862079
          0,           0,         200,      -7.749542956,      -7.541506844,      -8.117229421,      -8.322616008
          0,           0,         201,      -7.771498584,       -7.55238474,      -8.126305581,       -8.32557495
          0,           0,         202,      -7.796257928,        -7.5648602,      -8.137060062,      -8.330918935
          0,           0,         203,      -7.823633145,      -7.579504023,      -8.149987935,      -8.339501298
          0,           0,         204,      -7.853209373,      -7.596671667,      -8.165551465,      -8.351874896
          0,           0,         205,      -7.884314949,      -7.616510801,      -8.184169812,      -8.368372699
          0,           0,         206,      -7.916026922,      -7.638989438,      -8.206191493,      -8.389236535
          0,           0,         207,      -7.947267512,      -7.663953713,      -8.232064671,      -8.415019523
          0,           0,         208,      -7.976841103,      -7.691041099,      -8.264052381,      -8.449519897
          0,           0,         209,      -7.997352575,      -7.714941467,      -8.290389301,      -8.476298932
          0,           0,         210,      -8.017210877,      -7.742253988,      -8.315771955,      -8.506496188
          0,           0,         211,      -8.031106196,      -7.766889625,      -8.348369388,      -8.537314868
          0,           0,         212,      -8.041189527,      -7.790684909,      -8.378647659,      -8.569835624
          0,           0,         213,      -8.048230064,      -7.812915176,       -8.40713668,      -8.604087867
          0,           0,         214,      -8.053307946,      -7.832295412,      -8.433208885,      -8.633290921
          0,           0,         215,      -8.057686999,      -7.848826148,      -8.455482779,      -8.656535355
          0,           0,         216,      -8.062844701,      -7.863147552,      -8.472999832,      -8.674811856
          0,           0,         217,        -8.0697288,       -7.87587008,      -8.485755115,      -8.688337582
          0,           0,         218,      -8.079096535,      -7.887715302,      -8.495095168,      -8.697563402
          0,           0,         219,       -8.09152258,      -7.899528561,      -8.502192367,      -8.703871542
          0,           0,         220,      -8.107286569,      -7.912042594,      -8.508105412,      -8.708941953
          0,           0,         221,      -8.126435543,      -7.925755247,      -8.514187743,      -8.714118148
          0,           0,         222,       -8.14887255,      -7.940970617,      -8.521644575,      -8.720391681
          0,           0,         223,      -8.174377493,      -7.957850998,      -8.531226911,      -8.728518323
          0,           0,         224,      -8.202570352,      -7.976420976,      -8.543354326,      -8.739030359
          0,           0,         225,       -8.23286728,      -7.996568462,      -8.558304759,      -8.752241076
          0,           0,         226,      -8.264460008,      -8.018070669,      -8.576270833,      -8.768293503
          0,           0,         227,      -8.296328188,      -8.040634783,      -8.597329441,      -8.787224149
          0,           0,         228,      -8.327302745,      -8.063942575,      -8.621423194,      -8.809024695
          0,           0,         229,      -8.356225563,      -8.087713989,      -8.648429895,        -8.8337933
          0,           0,         230,      -8.382302375,      -8.111845434,      -8.678680163,      -8.862711386
          0,           0,         231,      -8.403025054,      -8.134398767,      -8.714552417,      -8.899920941
          0,           0,         232,      -8.417015406,       -8.15467208,      -8.737328873,      -8.919615952
          0,           0,         233,      -8.428403128,      -8.175148477,      -8.764944456,      -8.948341583
          0,           0,         234,      -8.436192947,      -8.193593893,      -8.791041276,      -8.974703308
          0,           0,         235,      -8.441316368,      -8.211112068,      -8.816396353,      -9.002971507
          0,           0,         236,      -8.446169195,      -8.227983479,      -8.837714307,      -9.030406437
          0,           0,         237,      -8.451019626,      -8.243610065,      -8.855110923,      -9.053182653
          0,           0,         238,      -8.456803063,      -8.258114558,      -8.869879455,      -9.071619304
          0,           0,         239,      -8.464199942,      -8.271756003,      -8.880946765,      -9.086298479
          0,           0,         240,      -8.473690169,      -8.284707375,      -8.889088295,      -9.097186995
          0,           0,         241,      -8.485700491,      -8.297241356,      -8.895691088,       -9.10472116
          0,           0,         242,      -8.500494582,      -8.309735027,      -8.901488065,      -9.110074937
          0,           0,         243,      -8.518150107,      -8.322531963,      -8.907310028,      -9.114502986
          0,           0,         244,      -8.538619843,      -8.335913509,      -8.914133112,      -9.119048801
          0,           0,         245,      -8.561782557,      -8.350147829,      -8.922678902,      -9.124623049
          0,           0,         246,      -8.587428711,      -8.365489093,      -8.933353023,      -9.132011914
          0,           0,         247,      -8.615213841,      -8.382139233,      -8.946422011,      -9.141824617
          0,           0,         248,      -8.644622876,      -8.400225205,      -8.962129518,      -9.154485385
          0,           0,         249,      -8.674958632,      -8.419799761,      -8.980683299,      -9.170275686
          0,           0,         250,      -8.705358619,      -8.440850772,      -9.002208348,      -9.189393405
          0,           0,         251,      -8.734868991,      -8.463323203,      -9.026776191,      -9.212080589
          0,           0,         252,      -8.762673055,      -8.487207661,      -9.054818121,      -9.239393913
          0,           0,         253,      -8.786787323,      -8.511251559,      -9.089745208,      -9.277301216
          0,           0,         254,      -8.803384438,       -8.53284067,      -9.110966388,      -9.295992781
          0,           0,         255,      -8.818004848,      -8.555990402,      -9.138496736,       -9.32659082
          0,           0,         256,      -8.828383099,      -8.577035835,      -9.166285011,      -9.354728392
          0,           0,         257,      -8.835249807,       -8.59701995,      -9.193657726,      -9.385012555
          0,           0,         258,      -8.840908016,      -8.615849166,      -9.217582634,      -9.414893269
          0,           0,         259,      -8.845599051,      -8.632502962,      -9.237950097,      -9.439477836
          0,           0,         260,      -8.850518316,      -8.647063566,      -9.255503082,      -9.458801797
          0,           0,         261,      -8.856648419,      -8.659966356,       -9.26877474,       -9.47359894
          0,           0,         262,      -8.864701979,      -8.671633061,      -9.278403706,      -9.483993065
          0,           0,         263,      -8.875301615,      -8.682651103,      -9.285827233,      -9.490677932
          0,           0,         264,       -8.88887422,      -8.693729745,      -9.291874923,      -9.495160124
          0,           0,         265,      -8.905618672,      -8.705493026,      -9.297521038,      -9.498976289
          0,           0,         266,      -8.925570859,      -8.718413352,      -9.303938519,      -9.503335276
          0,           0,         267,      -8.948662649,       -8.73285422,       -9.31204239,      -9.509201437
          0,           0,         268,      -8.974712509,      -8.749079139,      -9.322388032,      -9.517336374
          0,           0,         269,      -9.003377743,      -8.767227871,      -9.335341499,      -9.528277082
          0,           0,         270,      -9.034111947,      -8.787308278,      -9.351201997,      -9.542349156
          0,           0,         271,      -9.066142593,      -8.809210757,      -9.370197095,      -9.559721616
          0,           0,         272,      -9.098475736,      -8.832730055,      -9.392440556,      -9.580468349
          0,           0,         273,      -9.129959482,      -8.857596154,      -9.417948967,      -9.604667619
          0,           0,         274,      -9.159496354,      -8.883559966,      -9.446917534,       -9.63291412
          0,           0,         275,      -9.185888985,       -8.91003641,      -9.482052118,      -9.670182549
          0,           0,         276,      -9.202955841,      -8.932371774,      -9.508636871,       -9.69407123
          0,           0,         277,      -9.218442813,      -8.956553162,      -9.536017516,      -9.724805316
          0,           0,         278,      -9.228704157,      -8.977607954,      -9.566005916,      -9.753361725
          0,           0,         279,      -9.235407858,       -8.99715503,      -9.594276943,      -9.782855473
          0,           0,         280,      -9.240454157,      -9.015309404,      -9.619007826,      -9.812648805
          0,           0,         281,      -9.244582489,      -9.031264075,      -9.639942527,      -9.837352125
          0,           0,         282,      -9.248910492,      -9.045208125,      -9.657358612,      -9.856664591
          0,           0,         283,      -9.254505979,      -9.057703708,      -9.670492767,      -9.871579313
          0,           0,         284,       -9.26206837,      -9.069207828,      -9.679807597,      -9.882366817
          0,           0,         285,      -9.272161325,      -9.080237815,      -9.686731064,      -9.889582469
          0,           0,         286,      -9.285188374,      -9.091400926,      -9.692297635,      -9.894519863
          0,           0,         287,      -9.301331607,      -9.103229556,       -9.69744617,      -9.898611843
          0,           0,         288,      -9.320604083,      -9.116111132,      -9.703283365,      -9.903010973
          0,           0,         289,      -9.342917013,      -9.130332223,       -9.71073839,      -9.908629391
          0,           0,         290,      -9.368087559,      -9.146107489,      -9.720382956,      -9.916207838
          0,           0,         291,      -9.395801174,      -9.163566475,      -9.732558068,      -9.926302207
          0,           0,         292,      -9.425570799,      -9.182741869,      -9.747521612,      -9.939281099
          0,           0,         293,      -9.456714037,      -9.203577616,      -9.765477735,      -9.955364898
          0,           0,         294,      -9.488353953,      -9.225945852,      -9.786541981,      -9.974678181
          0,           0,         295,      -9.519462075,       -9.24966768,      -9.810734002,      -9.997319532
          0,           0,         296,      -9.549005187,       -9.27456692,      -9.838121156,      -10.02364312
          0,           0,         297,      -9.576244876,      -9.300548289,      -9.870114982,      -10.05657896
          0,           0,         298,      -9.594902869,      -9.322820791,      -9.901091158,      -10.08745416
          0,           0,         299,      -9.611943321,      -9.347167584,      -9.924757818,      -10.11406735
          0,           0,         300,      -9.623761839,      -9.368971812,      -9.955151741,        -10.143048
          0,           0,         301,      -9.632356522,       -9.38960195,      -9.982634506,      -10.17210862
          0,           0,         302,      -9.638340881,      -9.408903396,      -10.00821835,      -10.20289937
          0,           0,         303,      -9.643146086,      -9.426099587,      -10.03056489,      -10.22957073
          0,           0,         304,      -9.647561987,      -9.441009527,      -10.04902901,      -10.25057172
          0,           0,         305,      -9.652816494,      -9.454069953,      -10.06376923,      -10.26680156
          0,           0,         306,      -9.659691754,      -9.465707043,      -10.07443847,      -10.27859997
          0,           0,         307,      -9.668805537,      -9.476412681,      -10.08219885,      -10.28632425
          0,           0,         308,        -9.6806735,      -9.486843276,      -10.08827918,      -10.29113902
          0,           0,         309,      -9.695584843,      -9.497660919,      -10.09352983,      -10.29462673
          0,           0,         310,      -9.713633104,      -9.509395812,      -10.09903338,      -10.29814875
          0,           0,         311,      -9.734791835,      -9.522451926,      -10.10585789,       -10.3027568
          0,           0,         312,      -9.758943364,      -9.537145689,       -10.1147167,      -10.30929572
          0,           0,         313,      -9.785848925,      -9.553698642,      -10.12602786,      -10.31841201
          0,           0,         314,       -9.81510204,      -9.572217822,      -10.14009449,      -10.33054279
          0,           0,         315,      -9.846096555,      -9.592697043,      -10.15717215,      -10.34594818
          0,           0,         316,       -9.87801606,      -9.615032642,      -10.17743788,      -10.36476903
          0,           0,         317,        -9.9098565,      -9.639042684,      -10.20096506,      -10.38709557
          0,           0,         318,      -9.940531847,      -9.664507757,      -10.22781894,      -10.41317545
          0,           0,         319,      -9.969163421,      -9.691277297,      -10.25892837,      -10.44497048
          0,           0,         320,      -9.990555638,      -9.715486976,      -10.29346843,      -10.48156565
          0,           0,         321,      -10.00868297,      -9.740508679,      -10.31561123,      -10.50495138
          0,           0,         322,      -10.02195217,       -9.76380732,      -10.34654907,       -10.5353669
          0,           0,         323,      -10.03161984,      -9.785529869,      -10.37473119,      -10.56489238
          0,           0,         324,      -10.03787116,      -9.805620602,       -10.4019626,      -10.59649677
          0,           0,         325,      -10.04280146,      -9.823553472,      -10.42581042,      -10.62470395
          0,           0,         326,      -10.04701055,      -9.838937302,      -10.44546016,      -10.64693386
          0,           0,         327,      -10.05186467,      -9.852220239,      -10.46154389,      -10.66405819
          0,           0,         328,      -10.05821727,      -9.863902085,       -10.4731569,      -10.67660889
          0,           0,         329,      -10.06672086,      -9.874506536,       -10.4813986,      -10.68486606
          0,           0,         330,      -10.07794396,      -9.884726297,      -10.48769042,      -10.68991118
          0,           0,         331,      -10.09221481,      -9.895275196,      -10.49288196,       -10.6933925
          0,           0,         332,      -10.10964236,        -9.9067164,      -10.49808073,      -10.69674937
          0,           0,         333,       -10.1302016,      -9.919458542,      -10.50445319,      -10.70106045
          0,           0,         334,      -10.15377873,        -9.9338138,      -10.51278971,      -10.70718539
          0,           0,         335,      -10.18014782,       -9.95000168,      -10.52353386,      -10.71579158
          0,           0,         336,       -10.2089234,      -9.968128921,      -10.53699076,      -10.72733506
