"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633488096534463e-05, 1.316779961201991e+00, 6.831700255591854e-01, 9.948941421306347e-02, 3.765068009328151e+00
1, 9.990000128750000e-01, -1.456271931799346e-04, 1.189661607386729e+00, 6.774789960711273e-01, 9.970430225518033e-02, 3.411190821880376e+00
2, 9.977599978450000e-01, -3.292053376779115e-04, 1.187158244796195e+00, 7.209763281910297e-01, 1.097103645181021e-01, 3.411822044334665e+00
3, 9.960200190539999e-01, -5.990903591397690e-04, 1.180002112244706e+00, 7.316914538424040e-01, 1.196759432402767e-01, 3.394190850853639e+00
4, 9.937800168990000e-01, -9.801736813555859e-04, 1.177299853781231e+00, 7.313415403749172e-01, 1.345418642136006e-01, 3.387119606943808e+00
5, 9.910500049590000e-01, -1.513403200122894e-03, 1.175689190255610e+00, 7.314838617325141e-01, 1.567042983621378e-01, 3.383479015251412e+00
6, 9.878399968150000e-01, -2.252692089780316e-03, 1.170077914089856e+00, 7.333046676145516e-01, 1.849727988743004e-01, 3.369486027899220e+00
7, 9.841300249100000e-01, -3.258936993030150e-03, 1.158712708366691e+00, 7.417501114858637e-01, 2.166675610693054e-01, 3.341226073778088e+00
8, 9.799500107769999e-01, -4.557382045673766e-03, 1.139766800779536e+00, 7.592284900876790e-01, 2.473957925314885e-01, 3.294097346973904e+00
9, 9.752799868580000e-01, -6.142735752420125e-03, 1.112919959626189e+00, 7.860835597847350e-01, 2.713253020112908e-01, 3.227236643989112e+00
10, 9.701499938960000e-01, -7.939964605575188e-03, 1.079382390536050e+00, 8.201787418475037e-01, 2.830776555178909e-01, 3.143528440792405e+00
11, 9.645400047300000e-01, -9.849548433580291e-03, 1.041581242923272e+00, 8.567033759125228e-01, 2.792650447342048e-01, 3.048650379343239e+00
12, 9.584699869160000e-01, -1.174737072007916e-02, 1.006344721584105e+00, 8.893179945264673e-01, 2.605947060820678e-01, 2.959834491891320e+00
13, 9.519400000570000e-01, -1.354169740009419e-02, 9.824052610207767e-01, 9.131786569170340e-01, 2.326064567769159e-01, 2.899542106450636e+00
14, 9.449599981310000e-01, -1.518865857604387e-02, 9.729565906641683e-01, 9.267909430981550e-01, 2.032499381308868e-01, 2.875949363789596e+00
15, 9.375399947170000e-01, -1.669969135356925e-02, 9.748017729814458e-01, 9.313960272848918e-01, 1.791288514254578e-01, 2.880804985549769e+00
16, 9.296900033950000e-01, -1.812542933542333e-02, 9.820665722689370e-01, 9.302872323624302e-01, 1.633462834113069e-01, 2.899230165605426e+00
17, 9.214000105860000e-01, -1.953366169133392e-02, 9.895422939691971e-01, 9.270873889358326e-01, 1.555932951069761e-01, 2.918116535566821e+00
18, 9.126999974250000e-01, -2.097686604388070e-02, 9.940746448572487e-01, 9.244006674630352e-01, 1.535468907080545e-01, 2.929510449865176e+00
19, 9.035800099370001e-01, -2.249363974887775e-02, 9.948687047441297e-01, 9.233953373731076e-01, 1.544838006752373e-01, 2.931423698240361e+00
20, 8.940600156780000e-01, -2.409533016022060e-02, 9.924157122880245e-01, 9.242408294649512e-01, 1.562397604986923e-01, 2.925120699137589e+00
21, 8.841500282290000e-01, -2.577821189909243e-02, 9.876732276357463e-01, 9.265235867212964e-01, 1.575276392821379e-01, 2.913023584579720e+00
22, 8.738499879840000e-01, -2.753144122969527e-02, 9.815784875342825e-01, 9.296330226369064e-01, 1.578341369618548e-01, 2.897483532904761e+00
23, 8.631799817090000e-01, -2.933852991054379e-02, 9.748577184743528e-01, 9.330806441075004e-01, 1.571609210493811e-01, 2.880332875461491e+00
24, 8.521599769590000e-01, -3.118473972193955e-02, 9.679168864068119e-01, 9.365422498927335e-01, 1.557316102228574e-01, 2.862589566338103e+00
25, 8.407700061800000e-01, -3.306494115849950e-02, 9.609041950310329e-01, 9.398772924099595e-01, 1.538053606688471e-01, 2.844626170546799e+00
