"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,      -3.894884716,      -16.32442284,       -16.2231554,      -2.443439439,      -10.66263219
          0,           0,           1,       -4.73749918,      -4.202061597,      -3.967792266,      -3.287061838,      -10.65177175
          0,           0,           2,      -4.786044115,      -4.312420135,      -4.244835959,      -3.322872202,      -10.78162406
          0,           0,           3,      -4.817360276,      -4.357617974,      -4.336453823,      -3.360901313,       -10.8069726
          0,           0,           4,      -4.868779679,      -4.353461117,      -4.320938973,      -3.419686788,      -10.79560096
          0,           0,           5,      -4.909735081,      -4.332004144,      -4.315319116,      -3.465440236,      -10.79398728
          0,           0,           6,      -4.935658454,      -4.310385991,      -4.320110834,      -3.493698705,      -10.78392135
          0,           0,           7,      -4.947702308,       -4.29649239,      -4.330867356,      -3.506645318,      -10.75942485
          0,           0,           8,      -4.945101715,      -4.294562741,      -4.348711455,      -3.504403533,      -10.72369271
          0,           0,           9,      -4.931190466,      -4.306910486,      -4.374396798,      -3.490150162,      -10.68216477
          0,           0,          10,      -4.915360701,       -4.33288121,      -4.404540641,      -3.472572339,      -10.63765258
          0,           0,          11,      -4.906728892,      -4.368382829,      -4.432415646,      -3.460922301,      -10.60022359
          0,           0,          12,      -4.908783953,      -4.404465179,      -4.451432026,      -3.460125998,      -10.57096128
          0,           0,          13,      -4.920038403,      -4.430260188,      -4.458632995,      -3.470345217,      -10.54682935
          0,           0,          14,      -4.936789627,      -4.440251166,      -4.456262107,      -3.488612813,      -10.52954718
          0,           0,          15,      -4.955839506,       -4.43773038,      -4.449748725,      -3.510963081,      -10.52017425
          0,           0,          16,      -4.975806836,      -4.429526936,        -4.4436567,      -3.534603794,      -10.51778437
          0,           0,          17,      -4.997142069,      -4.420466111,      -4.439778298,      -3.558904776,      -10.52002322
          0,           0,          18,      -5.020542014,      -4.412726418,      -4.438050299,      -3.584319045,      -10.52526808
          0,           0,          19,      -5.045015032,      -4.407633142,      -4.438287332,      -3.610116483,      -10.53182277
          0,           0,          20,      -5.066775374,      -4.406728086,      -4.441177754,      -3.632806036,      -10.53744477
          0,           0,          21,      -5.080508752,       -4.41159963,      -4.448181237,      -3.646882589,      -10.54067361
          0,           0,          22,      -5.082706828,      -4.423035499,      -4.460754433,      -3.648476283,      -10.54120616
          0,           0,          23,      -5.074606971,      -4.440010405,       -4.47935967,      -3.639039021,      -10.53999911
          0,           0,          24,      -5.061759712,      -4.458833878,      -4.502800639,      -3.624833927,      -10.53788697
          0,           0,          25,      -5.050816326,      -4.473484929,      -4.528090411,      -3.613085268,      -10.53591091
          0,           0,          26,      -5.046915254,       -4.47809242,      -4.550847049,      -3.609105245,      -10.53393061
          0,           0,          27,      -5.052973409,       -4.47050206,      -4.566614267,      -3.615746363,      -10.53162217
          0,           0,          28,      -5.070070257,      -4.453651696,      -4.573025321,      -3.633885048,      -10.52790582
          0,           0,          29,      -5.097798562,      -4.433215865,      -4.571201864,      -3.662798537,      -10.52202979
          0,           0,          30,      -5.134292261,      -4.414432459,      -4.564927357,      -3.700051856,      -10.51351567
          0,           0,          31,      -5.175718127,      -4.400663667,      -4.558519135,      -3.740948073,      -10.50218614
          0,           0,          32,      -5.215909339,      -4.393441707,      -4.555318592,      -3.778228107,      -10.48806776
          0,           0,          33,       -5.24734187,      -4.392951058,      -4.557377542,      -3.803816054,      -10.47196546
          0,           0,          34,      -5.264504696,      -4.398362716,      -4.565616346,      -3.813457517,       -10.4540837
          0,           0,          35,      -5.267878607,      -4.407921059,      -4.579710054,      -3.809999942,      -10.43482954
          0,           0,          36,      -5.263868016,       -4.41906364,      -4.598039652,      -3.801240328,      -10.41418344
          0,           0,          37,       -5.26032763,      -4.428865951,       -4.61800616,      -3.795000176,      -10.39226999
