"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633214858529130e-05, 1.321346776151699e+00, 6.929558672151442e-01, 1.007949857873177e-01, 3.779235806434937e+00
1, 9.990000128750000e-01, -1.454547003937476e-04, 1.189694070630429e+00, 6.982460200260142e-01, 1.020979506090196e-01, 3.414754823931115e+00
2, 9.977599978450000e-01, -3.273141032555298e-04, 1.181466852018121e+00, 7.500529314308391e-01, 1.116094700004950e-01, 3.401288578233464e+00
3, 9.960200190539999e-01, -5.888841132114306e-04, 1.168850035580758e+00, 7.691366050350801e-01, 1.190457638573482e-01, 3.370212462805496e+00
4, 9.937800168990000e-01, -9.433293452198236e-04, 1.161215052906065e+00, 7.768053149441315e-01, 1.286051427778865e-01, 3.350918185827876e+00
5, 9.910500049590000e-01, -1.411702083170284e-03, 1.155975813340445e+00, 7.839176710962452e-01, 1.423455722932263e-01, 3.338321013176581e+00
6, 9.878399968150000e-01, -2.021931843244685e-03, 1.148585964033823e+00, 7.905249693270954e-01, 1.594574924887802e-01, 3.319922428086698e+00
7, 9.841300249100000e-01, -2.807537394514302e-03, 1.137803749752031e+00, 8.005293519434072e-01, 1.783121575392357e-01, 3.293081048430064e+00
8, 9.799500107769999e-01, -3.779369506179586e-03, 1.122338348221619e+00, 8.153006892736020e-01, 1.959806141728634e-01, 3.254511876149442e+00
9, 9.752799868580000e-01, -4.934894718877017e-03, 1.102268993421852e+00, 8.348636945272324e-01, 2.088192384295781e-01, 3.204402850020971e+00
10, 9.701499938960000e-01, -6.230586483396788e-03, 1.078755789355091e+00, 8.576617585297551e-01, 2.138503307124779e-01, 3.145578816286366e+00
11, 9.645400047300000e-01, -7.612813731910913e-03, 1.054326233609576e+00, 8.806669071615406e-01, 2.097247926826910e-01, 3.084266237515172e+00
12, 9.584699869160000e-01, -9.012100155016526e-03, 1.033075805364455e+00, 9.005694655587820e-01, 1.976184180843271e-01, 3.030844253417747e+00
13, 9.519400000570000e-01, -1.037772314374445e-02, 1.018307241987943e+00, 9.150868479426223e-01, 1.809951463247664e-01, 2.993716358245204e+00
14, 9.449599981310000e-01, -1.168424258880262e-02, 1.010819629249795e+00, 9.236989583342777e-01, 1.641120986781501e-01, 2.974919997238920e+00
15, 9.375399947170000e-01, -1.293614878231569e-02, 1.008912979153492e+00, 9.274008024382128e-01, 1.503100400553761e-01, 2.970134084243065e+00
16, 9.296900033950000e-01, -1.415915258928913e-02, 1.009791202515327e+00, 9.281304661293039e-01, 1.410730428089757e-01, 2.972312761476630e+00
17, 9.214000105860000e-01, -1.538937788678033e-02, 1.010937248299878e+00, 9.278322540672277e-01, 1.361564701301330e-01, 2.975132462645321e+00
18, 9.126999974250000e-01, -1.665238262114517e-02, 1.010787522203729e+00, 9.278672889049879e-01, 1.342886705894257e-01, 2.974666436651464e+00
19, 9.035800099370001e-01, -1.796843657940975e-02, 1.008825622016556e+00, 9.288307250037666e-01, 1.339931749692355e-01, 2.969617514160573e+00
20, 8.940600156780000e-01, -1.934138748329485e-02, 1.005242105579542e+00, 9.307755876091074e-01, 1.340859786339428e-01, 2.960474015138053e+00
21, 8.841500282290000e-01, -2.076748733540242e-02, 1.000523756221284e+00, 9.334244754733677e-01, 1.338612852818689e-01, 2.948457313543237e+00
22, 8.738499879840000e-01, -2.223968333238217e-02, 9.951811275468119e-01, 9.364275910442422e-01, 1.330483891928615e-01, 2.934847535174650e+00
23, 8.631799817090000e-01, -2.374692849825209e-02, 9.896249541923940e-01, 9.395193198220563e-01, 1.316649528924767e-01, 2.920684403111430e+00
24, 8.521599769590000e-01, -2.527933799364535e-02, 9.840835533519430e-01, 9.425128946500212e-01, 1.298503168260277e-01, 2.906538142633966e+00
25, 8.407700061800000e-01, -2.683435832443470e-02, 9.786488652945426e-01, 9.453470458648695e-01, 1.277702549617452e-01, 2.892644754357143e+00
26, 8.290500044819999e-01, -2.840281215952042e-02, 9.733129860426494e-01, 9.480114885148937e-01, 1.255397221977243e-01, 2.878983223167682e+00
27, 8.170099854470000e-01, -2.998076154672658e-02, 9.680277441811893e-01, 9.505404770373932e-01, 1.232237128321483e-01, 2.865435122668242e+00
28, 8.046399950980000e-01, -3.156721394905698e-02, 9.627371996927654e-01, 9.529438747172203e-01, 1.208379307509696e-01, 2.851853182059682e+00
29, 7.919700145720000e-01, -3.315595197176334e-02, 9.574197588068952e-01, 9.552473912107874e-01, 1.183682011571740e-01, 2.838186040353475e+00
30, 7.790099978450000e-01, -3.474312073342996e-02, 9.520666585877489e-01, 9.574761512583396e-01, 1.157951243957495e-01, 2.824416750805341e+00
31, 7.657799720760000e-01, -3.632331987410602e-02, 9.466479323486461e-01, 9.596154114547027e-01, 1.130908468062417e-01, 2.810460258871739e+00
32, 7.522799968720000e-01, -3.789325609920709e-02, 9.411373563672591e-01, 9.616678928368793e-01, 1.102385303509373e-01, 2.796247195742726e+00
33, 7.385200262070000e-01, -3.944819946344093e-02, 9.355606907831417e-01, 9.636367180403796e-01, 1.072299038214238e-01, 2.781847558594090e+00
34, 7.245299816130000e-01, -4.098117441070184e-02, 9.299779264903630e-01, 9.654989660277922e-01, 1.040607376302286e-01, 2.767414803852107e+00
35, 7.103199958800001e-01, -4.248757709125491e-02, 9.244374725973857e-01, 9.672327454923694e-01, 1.007351034834936e-01, 2.753071400211137e+00
36, 6.958900094030001e-01, -4.396396276002526e-02, 9.189897420088491e-01, 9.688581137874557e-01, 9.726823376217522e-02, 2.738957488429083e+00
37, 6.812700033190000e-01, -4.540404280176728e-02, 9.136361480928031e-01, 9.703305356759010e-01, 9.366886430047906e-02, 2.725062907639708e+00
38, 6.664699912070000e-01, -4.680396376050825e-02, 9.084189424476268e-01, 9.716799682565436e-01, 8.995976743293889e-02, 2.711508690318460e+00
39, 6.514999866490000e-01, -4.816020106744934e-02, 9.033595864923694e-01, 9.729007573948477e-01, 8.616055498353559e-02, 2.698349505796437e+00
40, 6.363800168040000e-01, -4.946874624145214e-02, 8.984827238039352e-01, 9.739848343517290e-01, 8.229153169246922e-02, 2.685647460957163e+00
41, 6.211299896240000e-01, -5.072614817929161e-02, 8.938284812714368e-01, 9.749550702545523e-01, 7.837570769629031e-02, 2.673515086297106e+00
42, 6.057599782940000e-01, -5.193026191651022e-02, 8.894118765843902e-01, 9.757944294057943e-01, 7.443202180155425e-02, 2.661985659324682e+00
43, 5.902799963950000e-01, -5.307933579688950e-02, 8.852623429689785e-01, 9.765376174768633e-01, 7.048216068591825e-02, 2.651146719714470e+00
44, 5.747100114820000e-01, -5.417131101791636e-02, 8.813620436731822e-01, 9.771672282395278e-01, 6.654055635819039e-02, 2.640944196447870e+00
45, 5.590599775310000e-01, -5.520527429000330e-02, 8.777155523039839e-01, 9.777214315489571e-01, 6.262695772015224e-02, 2.631401058231305e+00
46, 5.433599948880000e-01, -5.617940463272857e-02, 8.743229959436869e-01, 9.781815934551492e-01, 5.874919155112910e-02, 2.622510336264935e+00
47, 5.276100039480000e-01, -5.709414700511877e-02, 8.712479227947322e-01, 9.785853427659197e-01, 5.492162956056520e-02, 2.614450568160426e+00
48, 5.118399858470000e-01, -5.794841770153515e-02, 8.685119534347870e-01, 9.789162875486808e-01, 5.114439685839726e-02, 2.607271945968410e+00
49, 4.960500001910000e-01, -5.874302891415560e-02, 8.660799838868557e-01, 9.792185797718006e-01, 4.742447724044743e-02, 2.600894717857975e+00
50, 4.802699983120000e-01, -5.947738190448533e-02, 8.638119761992745e-01, 9.794614856039252e-01, 4.375514215929530e-02, 2.594938489641899e+00
51, 4.645099937920000e-01, -6.015200464620537e-02, 8.616777455913824e-01, 9.796432445033419e-01, 4.013114659505309e-02, 2.589322304264857e+00
52, 4.487800002100000e-01, -6.076737164023856e-02, 8.601268663546742e-01, 9.797285951218356e-01, 3.654225437704719e-02, 2.585218236017296e+00
53, 4.331099987030000e-01, -6.132317247134941e-02, 8.604942415431246e-01, 9.797599220291069e-01, 3.297433797897355e-02, 2.586155096517578e+00
54, 4.174999892710000e-01, -6.182011693987527e-02, 8.645815985746726e-01, 9.798021601882335e-01, 2.941441002722426e-02, 2.596904234980798e+00
55, 4.019699990750000e-01, -6.225801907051350e-02, 8.726979617882125e-01, 9.799118235354328e-01, 2.584158722449966e-02, 2.618318794693722e+00
56, 3.865399956700000e-01, -6.263657343717895e-02, 8.795570998839003e-01, 9.800985080639125e-01, 2.223227741874824e-02, 2.636466290603201e+00
57, 3.712300062180000e-01, -6.295531637626822e-02, 8.732232801108830e-01, 9.802670783306284e-01, 1.855542254940726e-02, 2.619766577924385e+00
58, 3.560400009160000e-01, -6.321390618957427e-02, 8.431709023523162e-01, 9.794896004460023e-01, 1.476845416675706e-02, 2.540343903021011e+00
59, 3.409900069240000e-01, -6.341126613150078e-02, 8.018762345131937e-01, 9.764195639327752e-01, 1.083525698872734e-02, 2.431177297545509e+00
60, 3.261100053790000e-01, -6.354603717638971e-02, 7.774484556360738e-01, 9.732440229087714e-01, 6.763642746285869e-03, 2.366477146396979e+00
61, 3.113999962810000e-01, -6.361690444639112e-02, 7.712348468910658e-01, 9.717016647369321e-01, 2.525396750502588e-03, 2.349794041404100e+00
62, 2.968699932100000e-01, -6.362203028661682e-02, 7.723487731095968e-01, 9.715160958827282e-01, -1.938316174225644e-03, 2.352615902936499e+00
63, 2.825500071050000e-01, -6.355934451415422e-02, 7.734844810959330e-01, 9.714859471341807e-01, -6.680820738208834e-03, 2.355559017163573e+00
64, 2.684499919410000e-01, -6.342658851577296e-02, 7.733413271697975e-01, 9.714583809961908e-01, -1.174656753968668e-02, 2.355194938892776e+00
65, 2.545700073240000e-01, -6.322101920488989e-02, 7.729397602174308e-01, 9.713269726584343e-01, -1.717792967403176e-02, 2.354134948125713e+00
66, 2.409400045870000e-01, -6.294007404494843e-02, 7.730455164192354e-01, 9.712794131687389e-01, -2.303024690128695e-02, 2.354435731231950e+00
67, 2.275699973110000e-01, -6.258081527540682e-02, 7.735949812685824e-01, 9.712168534483964e-01, -2.935214080700115e-02, 2.355900049001176e+00
68, 2.144699990750000e-01, -6.214009685531086e-02, 7.744517722280614e-01, 9.711811733454541e-01, -3.619988793665992e-02, 2.358193348425237e+00
69, 2.016600072380000e-01, -6.161504414760412e-02, 7.756541791517602e-01, 9.711221707539668e-01, -4.363692002419354e-02, 2.361402324393316e+00
70, 1.891400069000000e-01, -6.100190551745297e-02, 7.775886721966794e-01, 9.711726003270809e-01, -5.173172764921019e-02, 2.366584466838126e+00
71, 1.769299954180000e-01, -6.029774356086688e-02, 7.806189084422075e-01, 9.713418416090560e-01, -6.056528015527127e-02, 2.374696941465486e+00
72, 1.650400012730000e-01, -5.949921765822831e-02, 7.847707147291052e-01, 9.715761470154564e-01, -7.021229759775605e-02, 2.385800604331869e+00
73, 1.534900069240000e-01, -5.860382028693278e-02, 7.896423626976627e-01, 9.716967290084797e-01, -8.075142897058211e-02, 2.398803306861073e+00
74, 1.422899961470000e-01, -5.760861190833848e-02, 7.949565063788002e-01, 9.716335362562351e-01, -9.227620151092125e-02, 2.412975797038269e+00
75, 1.314399987460000e-01, -5.650972727549722e-02, 8.008576154021723e-01, 9.713073106501683e-01, -1.048895697112220e-01, 2.428686219355371e+00
76, 1.209499984980000e-01, -5.530414745460775e-02, 8.077935440349288e-01, 9.707643390319874e-01, -1.187144727498955e-01, 2.447144033772453e+00
77, 1.108499988910000e-01, -5.399178251957001e-02, 8.160713509816786e-01, 9.699059612275095e-01, -1.338989730751240e-01, 2.469151679824105e+00
78, 1.011300012470000e-01, -5.256792622868400e-02, 8.256384190955405e-01, 9.683600574557107e-01, -1.505300781127381e-01, 2.494486453513562e+00
79, 9.181000292300000e-02, -5.103204449830168e-02, 8.365120282740539e-01, 9.659962281452058e-01, -1.687769173303411e-01, 2.523204343601847e+00
80, 8.290000259900000e-02, -4.938281754492293e-02, 8.487925953838565e-01, 9.626132495694745e-01, -1.888066669640444e-01, 2.555567067883258e+00
81, 7.440000027400000e-02, -4.761725192873854e-02, 8.625939846246693e-01, 9.577968069824876e-01, -2.107476531024675e-01, 2.591815975381744e+00
82, 6.633000075800000e-02, -4.573685738465048e-02, 8.781444802275363e-01, 9.511739018564714e-01, -2.347881145534755e-01, 2.632533670314806e+00
83, 5.869000032500000e-02, -4.373938978338135e-02, 8.956099253031720e-01, 9.421299008609958e-01, -2.610255494574877e-01, 2.678085188114792e+00
84, 5.149000138000000e-02, -4.162530229224635e-02, 9.152282575473467e-01, 9.299272981617351e-01, -2.895387559446617e-01, 2.729026079125998e+00
85, 4.473999887700000e-02, -3.939596845069811e-02, 9.373644527007092e-01, 9.136014457441188e-01, -3.203070026860857e-01, 2.786226700611365e+00
86, 3.844000026600000e-02, -3.704999567320873e-02, 9.623314635206481e-01, 8.919074161847264e-01, -3.530918415938242e-01, 2.850390980274934e+00
87, 3.260000050100000e-02, -3.458993779578529e-02, 9.904227364371824e-01, 8.633694055524457e-01, -3.874036463461488e-01, 2.922174106426921e+00
88, 2.723000012300000e-02, -3.201994144264422e-02, 1.021856493163288e+00, 8.259958439937121e-01, -4.222603555637781e-01, 3.001963383039744e+00
89, 2.232000045500000e-02, -2.933466138466976e-02, 1.056897899982290e+00, 7.776241453683659e-01, -4.557508627633630e-01, 3.090281671186293e+00
90, 1.789999939500000e-02, -2.655180377395786e-02, 1.095528832945882e+00, 7.157132113575835e-01, -4.851576892792968e-01, 3.186901489059773e+00
91, 1.394999958600000e-02, -2.366092193648049e-02, 1.137510562661679e+00, 6.381749368947581e-01, -5.057884563507433e-01, 3.291076254679551e+00
92, 1.049000024800000e-02, -2.067897515997625e-02, 1.181784361200892e+00, 5.433913506372676e-01, -5.111543073302310e-01, 3.399930985390920e+00
93, 7.519999985000000e-03, -1.761238622031887e-02, 1.226944723111079e+00, 4.325221726443761e-01, -4.928354311147154e-01, 3.510068368947410e+00
94, 5.040000193000000e-03, -1.446899727546776e-02, 1.270185293821934e+00, 3.102335960109878e-01, -4.410145019430657e-01, 3.614644919719824e+00
95, 3.049999941000000e-03, -1.125802979845564e-02, 1.308568856145864e+00, 1.870659772370565e-01, -3.469589752378618e-01, 3.707150306301036e+00
96, 1.560000004000000e-03, -8.014497546353829e-03, 1.334616966211646e+00, 7.954163235727192e-02, -2.082023082654764e-01, 3.768961378211502e+00
97, 5.600000150000000e-04, -4.740389704705830e-03, 1.350595232974291e+00, 6.187496832844122e-03, -2.687001185640632e-02, 3.808783589243753e+00
98, 5.999999800000000e-05, -1.500551917827062e-03, 1.338918399815841e+00, -2.038786252732710e-02, 1.725828768513707e-01, 3.778996561152225e+00
99, 0.000000000000000e+00, 0.000000000000000e+00, 1.312996804489245e+00, 0.000000000000000e+00, 3.078912308791957e-01, 3.712989055825688e+00
100, 5.999999800000000e-05, 1.380962361969295e-03, 1.301998930032670e+00, 5.788913020367829e-02, 4.282768178688036e-01, 3.692153616714324e+00
101, 5.600000150000000e-04, 4.143006184180617e-03, 1.256929491365029e+00, 1.638487318738258e-01, 5.889571102151789e-01, 3.587039109836149e+00
102, 1.560000004000000e-03, 6.772738415120653e-03, 1.167510742979398e+00, 3.347731745458587e-01, 6.888920405448637e-01, 3.364183760020499e+00
103, 3.049999941000000e-03, 9.266896807453124e-03, 1.085385410622725e+00, 5.054235738780132e-01, 7.083460129320405e-01, 3.160469336225207e+00
104, 5.040000193000000e-03, 1.164992338686052e-02, 1.007166899262151e+00, 6.461171414362291e-01, 6.716602656640775e-01, 2.963431016894425e+00
105, 7.519999985000000e-03, 1.391361057579199e-02, 9.377825372532644e-01, 7.481185648994300e-01, 6.061519324214525e-01, 2.785793900583639e+00
106, 1.049000024800000e-02, 1.606570481514170e-02, 8.807860382560874e-01, 8.159114855700718e-01, 5.328178517273110e-01, 2.637851991766455e+00
107, 1.394999958600000e-02, 1.811261823116107e-02, 8.357287338289584e-01, 8.591102159529947e-01, 4.631289393005711e-01, 2.519598005690516e+00
108, 1.789999939500000e-02, 2.006028546549682e-02, 8.011066565046520e-01, 8.861627772962261e-01, 4.016919690354286e-01, 2.427944872642520e+00
109, 2.232000045500000e-02, 2.190668656266464e-02, 7.750094267307012e-01, 9.032902125653012e-01, 3.492070849736516e-01, 2.358419489124382e+00
110, 2.723000012300000e-02, 2.366721301957058e-02, 7.556828170498989e-01, 9.144250956825484e-01, 3.052159869825538e-01, 2.306723390807934e+00
111, 3.260000050100000e-02, 2.533793574319877e-02, 7.414891751230956e-01, 9.218387456044882e-01, 2.682609246145010e-01, 2.268599742632661e+00
112, 3.844000026600000e-02, 2.692939419564809e-02, 7.312538472396053e-01, 9.270804561766283e-01, 2.372964811707401e-01, 2.241056716957099e+00
113, 4.473999887700000e-02, 2.844530239821804e-02, 7.237750196556515e-01, 9.308928909529925e-01, 2.111752381067964e-01, 2.220900849971815e+00
114, 5.149000138000000e-02, 2.988981759056911e-02, 7.183441762121957e-01, 9.337270091187572e-01, 1.890055275370712e-01, 2.206232005001246e+00
115, 5.869000032500000e-02, 3.126906925627495e-02, 7.147720312550326e-01, 9.360684222197729e-01, 1.701200485423271e-01, 2.196579967863767e+00
116, 6.633000075800000e-02, 3.258682280367813e-02, 7.128813362535663e-01, 9.381570099664555e-01, 1.539379158551195e-01, 2.191461563505722e+00
117, 7.440000027400000e-02, 3.384685167919749e-02, 7.123405360308354e-01, 9.401013149629632e-01, 1.399855631093075e-01, 2.189983954914892e+00
118, 8.290000259900000e-02, 3.505417499382589e-02, 7.127769551867110e-01, 9.419986631505706e-01, 1.278986975554459e-01, 2.191170502310658e+00
119, 9.181000292300000e-02, 3.621067314768723e-02, 7.136727124249757e-01, 9.437612062654253e-01, 1.173396004576982e-01, 2.193616189176085e+00
120, 1.011300012470000e-01, 3.732074490949914e-02, 7.145399173779116e-01, 9.452479409776791e-01, 1.080485462884753e-01, 2.195984816980820e+00
121, 1.108499988910000e-01, 3.838707977762710e-02, 7.154280082101890e-01, 9.465717959169279e-01, 9.983314878520098e-02, 2.198423683042418e+00
122, 1.209499984980000e-01, 3.941112277942568e-02, 7.168625351500362e-01, 9.479339403936221e-01, 9.253439610455413e-02, 2.202341529133015e+00
123, 1.314399987460000e-01, 4.039701224357946e-02, 7.191906375278129e-01, 9.494058074429657e-01, 8.602124039649460e-02, 2.208645338655578e+00
124, 1.422899961470000e-01, 4.134464062125279e-02, 7.222172107888060e-01, 9.510778637600965e-01, 8.016699434892438e-02, 2.216859972416228e+00
125, 1.534900069240000e-01, 4.225562229892331e-02, 7.253321064964752e-01, 9.526975806617564e-01, 7.484511824492604e-02, 2.225315046368926e+00
126, 1.650400012730000e-01, 4.313190959127096e-02, 7.281446394309524e-01, 9.541224292442743e-01, 6.995401073532144e-02, 2.232945786427599e+00
127, 1.769299954180000e-01, 4.397418708315530e-02, 7.305089521222856e-01, 9.552651092605852e-01, 6.541048034344027e-02, 2.239338423548564e+00
128, 1.891400069000000e-01, 4.478212472951869e-02, 7.325238470404547e-01, 9.562556007246076e-01, 6.115655399688055e-02, 2.244791546277193e+00
129, 2.016600072380000e-01, 4.555577499967814e-02, 7.343913806228072e-01, 9.571470575210886e-01, 5.713837752642016e-02, 2.249842019072519e+00
130, 2.144699990750000e-01, 4.629423788314924e-02, 7.363894666094397e-01, 9.580806058054634e-01, 5.330768190074800e-02, 2.255256168918047e+00
131, 2.275699973110000e-01, 4.699740892953089e-02, 7.386440817558914e-01, 9.590592370752110e-01, 4.961727550384800e-02, 2.261358395425302e+00
132, 2.409400045870000e-01, 4.766367316441777e-02, 7.411210193659727e-01, 9.600973691262683e-01, 4.602103423687255e-02, 2.268065012450184e+00
133, 2.545700073240000e-01, 4.829161973060305e-02, 7.436051451651894e-01, 9.610867200417449e-01, 4.247446968773529e-02, 2.274780215447606e+00
134, 2.684499919410000e-01, 4.887945536139443e-02, 7.459057890775657e-01, 9.619921430329742e-01, 3.894252359769549e-02, 2.280998076558487e+00
135, 2.825500071050000e-01, 4.942428158197720e-02, 7.478972231879401e-01, 9.627558550046973e-01, 3.538929561526401e-02, 2.286371574247235e+00
136, 2.968699932100000e-01, 4.992412709313884e-02, 7.495577671741086e-01, 9.633954653794852e-01, 3.178906118500367e-02, 2.290850288626770e+00
137, 3.113999962810000e-01, 5.037624171056397e-02, 7.508513835317621e-01, 9.639029000736234e-01, 2.811662332440237e-02, 2.294337431902358e+00
138, 3.261100053790000e-01, 5.077704537784773e-02, 7.516952419667102e-01, 9.642554693734035e-01, 2.434794899834001e-02, 2.296610132351053e+00
139, 3.409900069240000e-01, 5.112340477354797e-02, 7.520154550881504e-01, 9.644476519458387e-01, 2.046355738341853e-02, 2.297475196664622e+00
140, 3.560400009160000e-01, 5.141209714029554e-02, 7.518604473167387e-01, 9.645057428993964e-01, 1.644856546040254e-02, 2.297067649348949e+00
141, 3.712300062180000e-01, 5.163911410091251e-02, 7.514868384622274e-01, 9.644942170417444e-01, 1.228812524182118e-02, 2.296075012797589e+00
142, 3.865399956700000e-01, 5.180068190191452e-02, 7.513342825960276e-01, 9.645016319504927e-01, 7.970291552550553e-03, 2.295666802801379e+00
143, 4.019699990750000e-01, 5.189313824900872e-02, 7.516293264481011e-01, 9.645436085152443e-01, 3.485381557350700e-03, 2.296435020756638e+00
144, 4.174999892710000e-01, 5.191255594240371e-02, 7.514855440650117e-01, 9.644576289202063e-01, -1.176555514218241e-03, 2.296029809129255e+00
145, 4.331099987030000e-01, 5.185515012264998e-02, 7.489429613513016e-01, 9.641506008012345e-01, -6.016929574088987e-03, 2.289353682640173e+00
146, 4.487800002100000e-01, 5.171734824068130e-02, 7.458110434056230e-01, 9.639231113523146e-01, -1.103973567739440e-02, 2.281198643477885e+00
147, 4.645099937920000e-01, 5.149552844539013e-02, 7.548829104012779e-01, 9.663278947801572e-01, -1.628517222749792e-02, 2.305547933766007e+00
148, 4.802699983120000e-01, 5.118665876632712e-02, 7.956719208250269e-01, 9.714351496536917e-01, -2.179811878553685e-02, 2.413326675037536e+00
149, 4.960500001910000e-01, 5.078779946705629e-02, 8.586397302685768e-01, 9.761432589322437e-01, -2.753010633032995e-02, 2.580038209199288e+00
150, 5.118399858470000e-01, 5.029629241309694e-02, 8.889141322820974e-01, 9.769619325331969e-01, -3.334451505817744e-02, 2.660322875538846e+00
151, 5.276100039480000e-01, 4.971063055651057e-02, 8.851219067260520e-01, 9.771221386909725e-01, -3.929124158447097e-02, 2.650406924165549e+00
152, 5.433599948880000e-01, 4.902883541776799e-02, 8.707678687568962e-01, 9.771655813484651e-01, -4.535888892811745e-02, 2.612570778585832e+00
153, 5.590599775310000e-01, 4.825075938854032e-02, 8.624597145372299e-01, 9.769726411182692e-01, -5.152175158792310e-02, 2.590690372507434e+00
154, 5.747100114820000e-01, 4.737555701543270e-02, 8.630999941869587e-01, 9.768145195626086e-01, -5.775832991629764e-02, 2.592440034265238e+00
155, 5.902799963950000e-01, 4.640474244937016e-02, 8.693276030416831e-01, 9.764708908790453e-01, -6.402761089508599e-02, 2.608881852367054e+00
156, 6.057599782940000e-01, 4.533959750868859e-02, 8.775405082778492e-01, 9.757888652756334e-01, -7.027578310045511e-02, 2.630489492261370e+00
157, 6.211299896240000e-01, 4.418294272407888e-02, 8.859154763679743e-01, 9.746137314292488e-01, -7.644733293270607e-02, 2.652410543796225e+00
158, 6.363800168040000e-01, 4.293780467230662e-02, 8.943751415663692e-01, 9.730820443475096e-01, -8.250223949348398e-02, 2.674486455894858e+00
159, 6.514999866490000e-01, 4.160803880664708e-02, 9.032053579765236e-01, 9.711775146272548e-01, -8.838747116422571e-02, 2.697471942313839e+00
160, 6.664699912070000e-01, 4.019929733989764e-02, 9.124731799137923e-01, 9.689386547681703e-01, -9.405306766192531e-02, 2.721561400738678e+00
161, 6.812700033190000e-01, 3.871831882449808e-02, 9.219460366210342e-01, 9.663152410225480e-01, -9.943995007736686e-02, 2.746125370124651e+00
162, 6.958900094030001e-01, 3.717179139102144e-02, 9.314939042927417e-01, 9.633596489899187e-01, -1.044990901270110e-01, 2.770835310629860e+00
163, 7.103199958800001e-01, 3.556716152410268e-02, 9.410608889757315e-01, 9.600300088804075e-01, -1.091715120516159e-01, 2.795529767759747e+00
164, 7.245299816130000e-01, 3.391494624830727e-02, 9.506713994293049e-01, 9.563787567886564e-01, -1.134160443629312e-01, 2.820289390580833e+00
165, 7.385200262070000e-01, 3.222294683102184e-02, 9.602683590407333e-01, 9.523847432072842e-01, -1.171813948883454e-01, 2.844955056191685e+00
166, 7.522799968720000e-01, 3.050058506768643e-02, 9.698018660728225e-01, 9.480892455190075e-01, -1.204300049616949e-01, 2.869404329007106e+00
167, 7.657799720760000e-01, 2.876028186379920e-02, 9.792335793349702e-01, 9.435592797943747e-01, -1.231340524063723e-01, 2.893551991672290e+00
168, 7.790099978450000e-01, 2.701233222431549e-02, 9.884691265547889e-01, 9.387359054183698e-01, -1.252531772507532e-01, 2.917126137804993e+00
169, 7.919700145720000e-01, 2.526581018542631e-02, 9.975247536141681e-01, 9.337705504854733e-01, -1.267814278608112e-01, 2.940210049307236e+00
170, 8.046399950980000e-01, 2.353245416849694e-02, 1.006313564713418e+00, 9.286785963953669e-01, -1.277053180467264e-01, 2.962571068793221e+00
171, 8.170099854470000e-01, 2.182249033625075e-02, 1.014764772087380e+00, 9.234921113011836e-01, -1.280245759303070e-01, 2.984023830678184e+00
172, 8.290500044819999e-01, 2.014847171580636e-02, 1.022838022859752e+00, 9.183390135618511e-01, -1.277772034146084e-01, 3.004490249864921e+00
173, 8.407700061800000e-01, 1.851653364977553e-02, 1.030458722845889e+00, 9.132528137622189e-01, -1.270218786371593e-01, 3.023774625435131e+00
174, 8.521599769590000e-01, 1.693416777384675e-02, 1.037618687667823e+00, 9.083086625035348e-01, -1.258738162186786e-01, 3.041872651468958e+00
175, 8.631799817090000e-01, 1.541094932844196e-02, 1.044303214923413e+00, 9.035039702128347e-01, -1.244931510234913e-01, 3.058743979853600e+00
