"PointID","x","y"
0, 9.997500181200000e-01, -3.633204908771746e-05
1, 9.990000128750000e-01, -1.454484167495742e-04
2, 9.977599978450000e-01, -3.272451590579843e-04
3, 9.960200190539999e-01, -5.885116162773984e-04
4, 9.937800168990000e-01, -9.419822675752037e-04
5, 9.910500049590000e-01, -1.407974213829872e-03
6, 9.878399968150000e-01, -2.013442599236492e-03
7, 9.841300249100000e-01, -2.790847012636092e-03
8, 9.799500107769999e-01, -3.750402975487906e-03
9, 9.752799868580000e-01, -4.889499586001285e-03
10, 9.701499938960000e-01, -6.165525462372408e-03
11, 9.645400047300000e-01, -7.526236059695979e-03
12, 9.584699869160000e-01, -8.903865260333058e-03
13, 9.519400000570000e-01, -1.024892913306789e-02
14, 9.449599981310000e-01, -1.153646829297061e-02
15, 9.375399947170000e-01, -1.277059612300416e-02
16, 9.296900033950000e-01, -1.397604288482259e-02
17, 9.214000105860000e-01, -1.518769945829991e-02
18, 9.126999974250000e-01, -1.643011644222511e-02
19, 9.035800099370001e-01, -1.772278910479446e-02
20, 8.940600156780000e-01, -1.906921077108314e-02
21, 8.841500282290000e-01, -2.046552492206586e-02
22, 8.738499879840000e-01, -2.190469494291754e-02
23, 8.631799817090000e-01, -2.337582665638357e-02
24, 8.521599769590000e-01, -2.486923017679934e-02
25, 8.407700061800000e-01, -2.638244036493611e-02
26, 8.290500044819999e-01, -2.790664655988313e-02
27, 8.170099854470000e-01, -2.943826346504719e-02
28, 8.046399950980000e-01, -3.097668444866774e-02
29, 7.919700145720000e-01, -3.251635360559510e-02
30, 7.790099978450000e-01, -3.405411549767192e-02
31, 7.657799720760000e-01, -3.558540394868296e-02
32, 7.522799968720000e-01, -3.710775769522718e-02
33, 7.385200262070000e-01, -3.861736203566939e-02
34, 7.245299816130000e-01, -4.010822694929526e-02
35, 7.103199958800001e-01, -4.157663665642979e-02
36, 6.958900094030001e-01, -4.301995589672854e-02
37, 6.812700033190000e-01, -4.443268593399578e-02
38, 6.664699912070000e-01, -4.581159022503634e-02
39, 6.514999866490000e-01, -4.715362221578719e-02
40, 6.363800168040000e-01, -4.845509597851442e-02
41, 6.211299896240000e-01, -4.971269176262676e-02
42, 6.057599782940000e-01, -5.092420391789883e-02
43, 5.902799963950000e-01, -5.208763706599043e-02
44, 5.747100114820000e-01, -5.320049236176835e-02
45, 5.590599775310000e-01, -5.426124686426706e-02
46, 5.433599948880000e-01, -5.526726548488092e-02
47, 5.276100039480000e-01, -5.621808734378084e-02
48, 5.118399858470000e-01, -5.711153309941357e-02
49, 4.960500001910000e-01, -5.794728944098840e-02
50, 4.802699983120000e-01, -5.872348329761914e-02
51, 4.645099937920000e-01, -5.943937547111185e-02
52, 4.487800002100000e-01, -6.009415792305239e-02
53, 4.331099987030000e-01, -6.068620364086303e-02
54, 4.174999892710000e-01, -6.121502099839386e-02
55, 4.019699990750000e-01, -6.167924354093462e-02
56, 3.865399956700000e-01, -6.207748686877895e-02
57, 3.712300062180000e-01, -6.240833590332746e-02
58, 3.560400009160000e-01, -6.267064737627874e-02
59, 3.409900069240000e-01, -6.286267668824995e-02
60, 3.261100053790000e-01, -6.298259114907769e-02
61, 3.113999962810000e-01, -6.302876320566106e-02
62, 2.968699932100000e-01, -6.299921713077493e-02
63, 2.825500071050000e-01, -6.289199204834552e-02
64, 2.684499919410000e-01, -6.270509218005597e-02
65, 2.545700073240000e-01, -6.243616639020314e-02
66, 2.409400045870000e-01, -6.208335806700755e-02
67, 2.275699973110000e-01, -6.164453272118191e-02
68, 2.144699990750000e-01, -6.111750565575551e-02
69, 2.016600072380000e-01, -6.050058609682894e-02
70, 1.891400069000000e-01, -5.979120409011193e-02
71, 1.769299954180000e-01, -5.898787467486885e-02
72, 1.650400012730000e-01, -5.808874759258952e-02
73, 1.534900069240000e-01, -5.709298472051595e-02
74, 1.422899961470000e-01, -5.599930564720656e-02
75, 1.314399987460000e-01, -5.480546912527760e-02
76, 1.209499984980000e-01, -5.351020807871409e-02
77, 1.108499988910000e-01, -5.211536770919638e-02
