"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         234,      -7.355615483,      -6.670380258,      -7.851680469,      -8.237522188,      -6.749062098,      -9.545623395
          0,           0,         235,      -7.356996459,      -6.671963122,      -7.855554414,      -8.245399424,       -6.75041391,      -9.545927402
          0,           0,         236,      -7.358358134,      -6.673539782,       -7.85939954,      -8.253193463,      -6.751746591,      -9.546237584
          0,           0,         237,      -7.359708804,      -6.675111763,      -7.863216183,      -8.260902318,      -6.753068969,      -9.546553789
          0,           0,         238,      -7.361056137,      -6.676680415,      -7.867004861,       -8.26852484,       -6.75438861,      -9.546875496
          0,           0,         239,      -7.362406069,      -6.678246797,      -7.870765431,      -8.276078573,      -6.755711094,      -9.547202714
          0,           0,         240,      -7.363765162,      -6.679812148,      -7.874498016,      -8.283572502,      -6.757044107,      -9.547535278
          0,           0,         241,      -7.365141768,      -6.681378214,      -7.878204986,      -8.290969384,      -6.758396809,      -9.547873054
          0,           0,         242,      -7.366538995,      -6.682945414,      -7.881887517,       -8.29826714,      -6.759769391,      -9.548216186
          0,           0,         243,      -7.367953967,      -6.684512814,      -7.885541631,      -8.305560945,      -6.761158198,      -9.548564433
          0,           0,         244,      -7.369394572,      -6.686082556,      -7.889167197,      -8.312815354,      -6.762578517,      -9.548917722
          0,           0,         245,      -7.370873751,      -6.687657685,      -7.892773045,      -8.319823282,      -6.764042616,      -9.549276508
          0,           0,         246,       -7.37237305,      -6.689229815,      -7.896352076,      -8.326760042,      -6.765516999,      -9.549641057
          0,           0,         247,       -7.37387407,      -6.690802246,      -7.899891991,      -8.334027049,      -6.766993637,      -9.550010018
          0,           0,         248,      -7.375424585,      -6.692384837,      -7.903408362,      -8.340962711,       -6.76854773,      -9.550384104
          0,           0,         249,      -7.377034405,      -6.693977705,      -7.906929185,      -8.347161922,      -6.770155314,      -9.550764623
          0,           0,         250,      -7.378607435,      -6.695556463,      -7.910415619,       -8.35384605,       -6.77168439,      -9.551151379
          0,           0,         251,      -7.380156268,      -6.697126972,      -7.913835476,       -8.36127153,      -6.773218137,       -9.55154121
          0,           0,         252,       -7.38181098,       -6.69872228,      -7.917266311,      -8.367446122,      -6.774906395,       -9.55193563
          0,           0,         253,      -7.383491053,      -6.700319866,       -7.92072742,      -8.372852128,      -6.776566681,      -9.552336883
          0,           0,         254,      -7.385043523,      -6.701883722,      -7.924129052,      -8.379705122,      -6.778046486,      -9.552743306
          0,           0,         255,      -7.386585388,      -6.703446516,        -7.9274684,       -8.38691247,      -6.779586254,      -9.553153259
          0,           0,         256,      -7.388248538,      -6.705038647,      -7.930850372,      -8.392421089,      -6.781280784,      -9.553569037
          0,           0,         257,      -7.389882658,      -6.706620544,      -7.934264466,      -8.397434157,      -6.782866374,      -9.553992036
          0,           0,         258,       -7.39135941,       -6.70816334,      -7.937600001,      -8.404429384,      -6.784261545,      -9.554419766
          0,           0,         259,      -7.392862691,       -6.70971538,      -7.940889874,       -8.41114513,      -6.785772881,      -9.554851518
          0,           0,         260,       -7.39448029,      -6.711294902,      -7.944232469,      -8.416092413,      -6.787411454,      -9.555289667
          0,           0,         261,      -7.396027177,      -6.712854911,      -7.947598151,      -8.420936095,      -6.788891039,      -9.555734705
          0,           0,         262,       -7.39741436,      -6.714376508,      -7.950875581,      -8.428054992,      -6.790200674,      -9.556183427
          0,           0,         263,      -7.398861421,      -6.715915416,      -7.954123131,      -8.434267295,      -6.791663359,      -9.556635625
          0,           0,         264,      -7.400413438,      -6.717478537,      -7.957425654,      -8.438753259,      -6.793224883,      -9.557093986
          0,           0,         265,      -7.401877216,      -6.719017418,      -7.960739902,      -8.443526168,      -6.794609552,      -9.557558521
          0,           0,         266,      -7.403207243,      -6.720524065,      -7.963961573,      -8.450631895,      -6.795872605,      -9.558026075
          0,           0,         267,      -7.404637979,      -6.722057186,      -7.967168433,       -8.45623696,      -6.797327486,      -9.558497234
          0,           0,         268,      -7.406161994,      -6.723610822,      -7.970430485,      -8.460257007,      -6.798850179,      -9.558974693
          0,           0,         269,       -7.40757468,      -6.725134705,      -7.973689971,      -8.465145491,      -6.800175269,      -9.559457839
          0,           0,         270,      -7.408881849,      -6.726633597,      -7.976856645,      -8.472193772,      -6.801428317,      -9.559943888
          0,           0,         271,      -7.410319019,       -6.72816538,      -7.980021646,      -8.477260345,      -6.802893551,       -9.56043442
          0,           0,         272,      -7.411837429,      -6.729713818,      -7.983242204,      -8.480901736,      -6.804398505,      -9.560931516
          0,           0,         273,      -7.413238237,      -6.731230584,      -7.986448253,      -8.485930337,      -6.805707459,      -9.561433744
          0,           0,         274,      -7.414573543,      -6.732732033,      -7.989564695,      -8.492733046,      -6.807003958,      -9.561938375
          0,           0,         275,      -7.416062582,      -6.734271324,      -7.992691246,      -8.497196555,      -6.808525039,      -9.562447174
          0,           0,         276,      -7.417607235,      -6.735820687,      -7.995872861,      -8.500508849,      -6.810043901,      -9.562962347
          0,           0,         277,      -7.419013815,      -6.737334006,      -7.999024962,      -8.505874558,      -6.811356721,      -9.563482028
          0,           0,         278,      -7.420387675,      -6.738840639,      -8.002093754,      -8.512359016,      -6.812706013,      -9.564004067
          0,           0,         279,      -7.421921174,      -6.740386018,      -8.005183307,       -8.51629882,      -6.814269765,      -9.564530575
          0,           0,         280,       -7.42348488,      -6.741935207,      -8.008327992,      -8.519331458,      -6.815794725,      -9.565063622
          0,           0,         281,      -7.424904202,      -6.743447312,      -8.011430061,      -8.524926653,      -6.817122012,      -9.565600887
          0,           0,         282,      -7.426327041,      -6.744962094,      -8.014457524,      -8.530885399,       -6.81853459,      -9.566140664
          0,           0,         283,      -7.427906695,      -6.746514741,      -8.017515819,      -8.534248488,      -6.820141281,      -9.566685433
          0,           0,         284,      -7.429477251,      -6.748062228,      -8.020626942,      -8.537127416,      -6.821659471,      -9.567236532
          0,           0,         285,      -7.430889704,      -6.749570574,      -8.023681504,      -8.543055968,      -6.822983559,      -9.567791298
          0,           0,         286,      -7.432334279,      -6.751089278,      -8.026672754,      -8.548468161,      -6.824428918,      -9.568348708
          0,           0,         287,      -7.433923229,      -6.752642582,      -8.029704356,      -8.551367344,      -6.826037613,       -9.56891151
          0,           0,         288,      -7.435474101,      -6.754183975,      -8.032785285,      -8.554179433,      -6.827524005,      -9.569480751
          0,           0,         289,      -7.436872348,      -6.755688193,       -8.03579818,      -8.560289664,      -6.828841087,      -9.570053327
          0,           0,         290,      -7.438336446,      -6.757211228,      -8.038761245,      -8.565046817,      -6.830316356,      -9.570628862
          0,           0,         291,      -7.439928023,      -6.758764489,      -8.041773213,      -8.567500854,      -6.831918987,      -9.571209879
          0,           0,         292,      -7.441444595,       -6.76029751,      -8.044826758,      -8.570475836,      -6.833359614,      -9.571796621
          0,           0,         293,      -7.442814729,      -6.761795809,      -8.047802065,      -8.576774411,       -6.83465726,      -9.572386069
          0,           0,         294,      -7.444276963,      -6.763319237,      -8.050740759,      -8.580972572,      -6.836137103,      -9.572978523
          0,           0,         295,      -7.445849828,      -6.764868256,      -8.053735397,      -8.583099629,      -6.837710486,      -9.573576681
          0,           0,         296,      -7.447328221,      -6.766392161,       -8.05676169,      -8.586302483,       -6.83910471,      -9.574180087
          0,           0,         297,      -7.448685844,       -6.76788774,      -8.059703292,      -8.592572557,      -6.840401558,       -9.57478593
          0,           0,         298,        -7.4501645,      -6.769415099,      -8.062622199,      -8.596150551,      -6.841903729,      -9.575395302
          0,           0,         299,      -7.451731817,      -6.770962383,      -8.065602367,      -8.597994864,      -6.843460458,      -9.576010581
          0,           0,         300,      -7.453178069,      -6.772478603,      -8.068600328,      -8.601650776,       -6.84481608,      -9.576630729
          0,           0,         301,       -7.45452847,      -6.773973201,      -8.071509648,      -8.607832796,      -6.846117494,      -9.577253238
          0,           0,         302,      -7.456017918,      -6.775503425,      -8.074408627,       -8.61092742,      -6.847632176,       -9.57787923
          0,           0,         303,      -7.457577342,      -6.777048401,      -8.077373124,       -8.61257257,      -6.849169491,      -9.578510743
          0,           0,         304,      -7.459006305,      -6.778559799,      -8.080341103,      -8.616641831,      -6.850505198,      -9.579146364
          0,           0,         305,      -7.460375916,      -6.780058447,      -8.083220396,      -8.622498816,      -6.851839462,      -9.579783855
          0,           0,         306,      -7.461898965,      -6.781595622,      -8.086101526,      -8.625064012,      -6.853388979,      -9.580425005
          0,           0,         307,      -7.463463431,      -6.783140582,      -8.089050577,      -8.626589758,      -6.854919584,      -9.581071664
          0,           0,         308,      -7.464879532,      -6.784648245,      -8.091986394,      -8.631224033,      -6.856241646,      -9.581721988
          0,           0,         309,      -7.466266963,      -6.786151136,      -8.094835855,      -8.636704022,      -6.857605586,      -9.582374169
          0,           0,         310,      -7.467810784,      -6.787692738,       -8.09769848,      -8.638862732,       -6.85917324,      -9.583030203
          0,           0,         311,      -7.469373769,      -6.789236431,      -8.100630751,      -8.640316203,      -6.860691292,      -9.583691569
          0,           0,         312,       -7.47078673,      -6.790742495,      -8.103534236,      -8.645355723,      -6.862012924,      -9.584356106
          0,           0,         313,      -7.472207251,      -6.792252797,      -8.106357151,      -8.650266716,      -6.863422244,      -9.585022845
          0,           0,         314,      -7.473781362,      -6.793800795,      -8.109204385,      -8.651987042,       -6.86501665,      -9.585693967
          0,           0,         315,      -7.475341444,      -6.795343242,      -8.112120232,      -8.653515405,      -6.866520547,      -9.586370428
          0,           0,         316,      -7.476743997,      -6.796847099,      -8.114991077,      -8.659014734,      -6.867835666,      -9.587049738
          0,           0,         317,       -7.47818227,      -6.798362411,      -8.117788635,      -8.663385042,        -6.8692719,      -9.587731107
          0,           0,         318,      -7.479765029,      -6.799912719,      -8.120621276,      -8.664778242,      -6.870868714,      -9.588416803
          0,           0,         319,      -7.481311631,      -6.801451971,      -8.123519956,      -8.666418548,      -6.872349682,      -9.589107485
          0,           0,         320,      -7.482709659,      -6.802954998,      -8.126359914,      -8.672159512,      -6.873667169,      -9.589800609
          0,           0,         321,      -7.484174798,      -6.804477144,      -8.129136644,      -8.675884584,      -6.875139247,      -9.590495965
          0,           0,         322,      -7.485770167,      -6.806030609,      -8.131958536,      -8.676959923,      -6.876741673,      -9.591196037
          0,           0,         323,      -7.487298172,      -6.807565986,      -8.134840192,      -8.678919156,      -6.878195031,      -9.591901096
          0,           0,         324,       -7.48868356,      -6.809067339,      -8.137650148,      -8.684888433,      -6.879507209,      -9.592608377
          0,           0,         325,      -7.490158883,       -6.81059339,      -8.140407153,      -8.688088808,      -6.880994992,      -9.593318054
          0,           0,         326,      -7.491750205,      -6.812146795,      -8.143218804,      -8.688942589,      -6.882585058,      -9.594032348
          0,           0,         327,       -7.49325757,      -6.813677872,      -8.146082154,      -8.691226259,      -6.884011335,      -9.594751045
          0,           0,         328,      -7.494643188,      -6.815180108,      -8.148864483,      -8.697188784,      -6.885333403,      -9.595471677
          0,           0,         329,      -7.496142661,      -6.816712653,      -8.151605734,      -8.699813884,      -6.886850572,      -9.596194966
          0,           0,         330,       -7.49773814,      -6.818267578,      -8.154409587,      -8.700485081,      -6.888436091,      -9.596923053
          0,           0,         331,      -7.499224737,      -6.819794646,      -8.157253645,      -8.703290969,      -6.889836025,      -9.597655461
          0,           0,         332,      -7.500606888,      -6.821297685,      -8.160008823,      -8.709209559,      -6.891163742,      -9.598389732
          0,           0,         333,      -7.502117865,      -6.822834473,      -8.162734059,      -8.711406113,      -6.892694386,      -9.599126929
          0,           0,         334,      -7.503708931,      -6.824389357,      -8.165529218,      -8.711953601,      -6.894266562,      -9.599869003
          0,           0,         335,      -7.505181538,       -6.82591384,      -8.168352276,      -8.715208761,      -6.895649741,      -9.600614914
          0,           0,         336,      -7.506577741,      -6.827421189,      -8.171082445,        -8.7208602,      -6.897002156,      -9.601362458
          0,           0,         337,      -7.508116099,      -6.828965188,      -8.173794337,      -8.722588991,      -6.898561889,      -9.602113007
          0,           0,         338,      -7.509710763,       -6.83052154,       -8.17658141,      -8.723076669,      -6.900128538,      -9.602868411
          0,           0,         339,      -7.511168955,      -6.832043655,      -8.179381667,      -8.726922892,       -6.90149535,      -9.603627532
          0,           0,         340,       -7.51257311,      -6.833554635,      -8.182086424,      -8.732290452,       -6.90286479,      -9.604388509
          0,           0,         341,      -7.514124954,      -6.835103359,      -8.184784037,      -8.733679833,      -6.904436923,      -9.605152926
          0,           0,         342,      -7.515716446,      -6.836660154,      -8.187561662,      -8.734130763,      -6.905991842,      -9.605922198
          0,           0,         343,      -7.517168305,      -6.838181802,      -8.190338324,      -8.738418078,       -6.90735299,      -9.606694568
          0,           0,         344,      -7.518595272,      -6.839699489,      -8.193020344,      -8.743323789,      -6.908755165,      -9.607468518
          0,           0,         345,      -7.520172251,      -6.841255162,      -8.195706205,      -8.744341776,      -6.910351114,      -9.608245856
          0,           0,         346,      -7.521763074,      -6.842812786,      -8.198474282,       -8.74486007,      -6.911896716,      -9.609027844
          0,           0,         347,      -7.523203535,      -6.844333143,      -8.201225864,       -8.74966988,      -6.913247626,      -9.609812587
          0,           0,         348,      -7.524641284,      -6.845855279,      -8.203884511,      -8.754152961,      -6.914668271,      -9.610598924
          0,           0,         349,      -7.526226739,      -6.847414502,      -8.206557566,      -8.754905897,      -6.916269374,       -9.61138883
          0,           0,         350,      -7.527810194,      -6.848971594,      -8.209314283,      -8.755491468,      -6.917800179,      -9.612183246
          0,           0,         351,       -7.52924681,      -6.850492205,      -8.212040641,      -8.760635329,      -6.919150682,      -9.612980107
          0,           0,         352,      -7.530707568,      -6.852021234,      -8.214678749,      -8.764577312,      -6.920602486,      -9.613778645
          0,           0,         353,      -7.532310284,      -6.853585737,      -8.217341754,      -8.765052719,      -6.922217357,      -9.614580865
          0,           0,         354,      -7.533886191,      -6.855142395,      -8.220087313,      -8.765850657,      -6.923733213,      -9.615387538
          0,           0,         355,      -7.535312484,      -6.856662403,      -8.222788292,      -8.771369975,      -6.925076813,      -9.616196477
          0,           0,         356,      -7.536782547,      -6.858195817,      -8.225405906,      -8.774871044,      -6.926543568,      -9.617007164
          0,           0,         357,      -7.538387943,      -6.859762688,      -8.228058628,      -8.775156366,      -6.928156391,      -9.617821549
          0,           0,         358,      -7.539953601,      -6.861318275,       -8.23079187,      -8.776144511,      -6.929656165,      -9.618640073
          0,           0,         359,      -7.541379721,      -6.862839564,      -8.233468593,      -8.781845039,      -6.931004906,      -9.619460531
          0,           0,         360,      -7.542872223,      -6.864379827,      -8.236068993,      -8.784831408,      -6.932500096,      -9.620283028
          0,           0,         361,      -7.544489443,      -6.865950911,      -8.238713491,      -8.784927577,      -6.934119999,      -9.621109548
          0,           0,         362,      -7.546045016,      -6.867505807,      -8.241433826,      -8.786257205,      -6.935603956,      -9.621940253
          0,           0,         363,      -7.547465134,      -6.869027909,      -8.244086032,      -8.792156459,      -6.936951464,      -9.622772928
          0,           0,         364,      -7.548967193,       -6.87057282,      -8.246668589,      -8.794751395,      -6.938459762,      -9.623607699
          0,           0,         365,      -7.550585414,      -6.872146072,       -8.24930435,      -8.794715225,      -6.940075316,      -9.624446339
          0,           0,         366,      -7.552132635,      -6.873700501,      -8.252010633,      -8.796324769,      -6.941546911,       -9.62528872
          0,           0,         367,      -7.553559076,        -6.8752256,      -8.254639655,      -8.802235265,      -6.942907027,      -9.626132692
          0,           0,         368,      -7.555084325,      -6.876777543,      -8.257206828,      -8.804381697,      -6.944442437,      -9.626978718
          0,           0,         369,      -7.556711968,      -6.878354454,      -8.259834517,       -8.80422406,      -6.946062169,      -9.627828685
          0,           0,         370,      -7.558249858,      -6.879908298,      -8.262525167,      -8.806251204,      -6.947520502,      -9.628682256
          0,           0,         371,      -7.559675211,      -6.881435228,      -8.265129855,      -8.812188582,      -6.948884837,      -9.629537416
          0,           0,         372,      -7.561209934,      -6.882991535,      -8.267680183,      -8.814008606,       -6.95043148,      -9.630394736
          0,           0,         373,      -7.562837783,      -6.884570217,      -8.270298878,       -8.81375812,      -6.952046081,      -9.631255962
          0,           0,         374,      -7.564369888,      -6.886124095,      -8.272973216,      -8.816104135,       -6.95349639,      -9.632120514
          0,           0,         375,      -7.565806303,      -6.887655139,      -8.275555565,      -8.821904706,      -6.954878262,      -9.632986445
