"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -3.602167639,       -3.70526967,      -4.174993467,      -3.005790495,             0.448,      0.2226293599,      0.1612124556,                 0,                 0,                 0,     0.02764150083,      0.2190595489,      0.1660307253,                 0,      0.7241293586
          0,           0,           1,      -3.843261586,      -3.722275918,      -3.744262017,      -3.232347876,             0.448,     0.08668251479,     0.05921398613,                 0,                 0,                 0,    0.001379051594,      0.0853701404,      0.0610908639,                 0,      0.6831133854
          0,           0,           2,      -3.780287998,      -3.693144734,      -3.714658765,       -3.18197971,             0.448,     0.06334910042,     0.06553508312,                 0,                 0,                 0,    0.003629356467,     0.06190438474,     0.06690144089,                 0,       1.034506926
          0,           0,           3,      -3.725431293,      -3.729964791,      -3.714012416,        -3.1325031,             0.448,     0.07872941218,      0.1026046306,                 0,                 0,                 0,    0.007379540051,     0.07647236849,      0.1042976866,                 0,       1.303256658
          0,           0,           4,      -3.678268023,      -3.704457456,      -3.682857197,      -3.088860936,             0.448,     0.05979448814,      0.1063288551,                 0,                 0,                 0,    0.005263752227,     0.05746070692,      0.1076079616,                 0,       1.778238403
          0,           0,           5,      -3.674296505,      -3.685974618,      -3.677713388,      -3.089128015,             0.448,     0.04624613527,      0.1079079886,                 0,                 0,                 0,    0.003617727686,     0.04388112957,      0.1088911635,                 0,       2.333340677
          0,           0,           6,      -3.668289608,      -3.794249138,      -3.714638882,      -3.089079172,             0.448,     0.04262470338,      0.1139493185,                 0,                 0,                 0,    0.002079191242,     0.04012876857,      0.1148520547,                 0,       2.673316398
          0,           0,           7,      -3.672286388,      -3.802001847,      -3.703309907,      -3.095249581,             0.448,     0.03883057622,      0.1196629203,                 0,                 0,                 0,    0.001264957703,     0.03621090274,      0.1204815283,                 0,       3.081667386
          0,           0,           8,       -3.65721121,      -3.736248116,      -3.717137853,      -3.079899246,             0.448,       0.033524245,       0.124826326,                 0,                 0,                 0,     0.00135411074,     0.03079319519,      0.1255279483,                 0,       3.723464197
          0,           0,           9,      -3.670385038,      -3.772781093,      -3.724860505,       -3.09689995,             0.448,     0.02912191426,      0.1299025085,                 0,                 0,                 0,    0.001659615079,     0.02628117575,      0.1305068864,                 0,       4.460644562
