+------------------------------------------------------------------------------------------+
|  Inner_Iter|   Time(sec)|    rms[Rho]|     rms[nu]|          CL|          CD|         CMz|
|          80|  2.0333e-01|   -6.054326|   -9.852794|    1.418689|    0.104018|    0.050041|
|          81|  2.0347e-01|   -6.100145|   -9.831018|    1.423880|    0.102285|    0.046725|
|          82|  2.0346e-01|   -6.144159|   -9.809369|    1.422402|    0.098840|    0.041798|
|          83|  2.0343e-01|   -6.176134|   -9.787872|    1.414772|    0.093890|    0.035557|
|          84|  2.0339e-01|   -6.187540|   -9.766560|    1.401618|    0.087684|    0.028332|
|          85|  2.0333e-01|   -6.178761|   -9.745470|    1.383889|    0.080574|    0.020545|
|          86|  2.0331e-01|   -6.158519|   -9.724657|    1.362926|    0.073004|    0.012699|
|          87|  2.0337e-01|   -6.136696|   -9.704160|    1.340323|    0.065451|    0.005299|
|          88|  2.0331e-01|   -6.120115|   -9.683999|    1.317708|    0.058368|   -0.001213|
|          89|  2.0334e-01|   -6.112334|   -9.664183|    1.296572|    0.052139|   -0.006499|
|          90|  2.0335e-01|   -6.114692|   -9.644654|    1.278169|    0.047054|   -0.010342|
|          91|  2.0330e-01|   -6.127137|   -9.625448|    1.263460|    0.043303|   -0.012639|
|          92|  2.0325e-01|   -6.148580|   -9.606541|    1.253092|    0.040977|   -0.013391|
|          93|  2.0334e-01|   -6.176811|   -9.587890|    1.247412|    0.040076|   -0.012685|
|          94|  2.0354e-01|   -6.208192|   -9.569467|    1.246505|    0.040529|   -0.010665|
|          95|  2.0384e-01|   -6.237558|   -9.551234|    1.250247|    0.042214|   -0.007521|
|          96|  2.0389e-01|   -6.259235|   -9.533245|    1.258328|    0.044966|   -0.003477|
|          97|  2.0389e-01|   -6.269680|   -9.515445|    1.270223|    0.048570|    0.001194|
|          98|  2.0390e-01|   -6.269788|   -9.497853|    1.285144|    0.052754|    0.006173|
|          99|  2.0394e-01|   -6.264108|   -9.480532|    1.302082|    0.057206|    0.011122|
|         100|  2.0390e-01|   -6.258036|   -9.463451|    1.319916|    0.061607|    0.015722|
|         101|  2.0387e-01|   -6.255852|   -9.446642|    1.337537|    0.065661|    0.019703|
|         102|  2.0384e-01|   -6.260199|   -9.430108|    1.353948|    0.069125|    0.022864|
|         103|  2.0381e-01|   -6.272274|   -9.413801|    1.368323|    0.071818|    0.025077|
|         104|  2.0376e-01|   -6.292087|   -9.397731|    1.380044|    0.073624|    0.026287|
|         105|  2.0397e-01|   -6.318523|   -9.381857|    1.388711|    0.074498|    0.026502|
|         106|  2.0413e-01|   -6.349171|   -9.366134|    1.394134|    0.074450|    0.025784|
|         107|  2.0411e-01|   -6.380137|   -9.350544|    1.396303|    0.073535|    0.024231|
|         108|  2.0409e-01|   -6.406365|   -9.335029|    1.395342|    0.071838|    0.021967|
|         109|  2.0409e-01|   -6.423165|   -9.319658|    1.391480|    0.069473|    0.019135|
|         110|  2.0424e-01|   -6.428576|   -9.304290|    1.385077|    0.066582|    0.015905|
|         111|  2.0427e-01|   -6.424515|   -9.288978|    1.376643|    0.063345|    0.012476|
|         112|  2.0426e-01|   -6.415534|   -9.273651|    1.366828|    0.059966|    0.009064|
|         113|  2.0432e-01|   -6.406591|   -9.258325|    1.356356|    0.056651|    0.005880|
|         114|  2.0432e-01|   -6.401574|   -9.242930|    1.345954|    0.053592|    0.003107|
|         115|  2.0430e-01|   -6.402928|   -9.227494|    1.336280|    0.050949|    0.000884|
|         116|  2.0429e-01|   -6.411848|   -9.212028|    1.327884|    0.048837|   -0.000699|
|         117|  2.0425e-01|   -6.428536|   -9.196496|    1.321183|    0.047329|   -0.001601|
|         118|  2.0426e-01|   -6.452325|   -9.181012|    1.316451|    0.046452|   -0.001825|
|         119|  2.0429e-01|   -6.481586|   -9.165598|    1.313823|    0.046195|   -0.001412|
|         120|  2.0441e-01|   -6.513494|   -9.150362|    1.313312|    0.046516|   -0.000431|
|         121|  2.0438e-01|   -6.543912|   -9.135372|    1.314832|    0.047350|    0.001030|
|         122|  2.0435e-01|   -6.567931|   -9.120718|    1.318208|    0.048615|    0.002864|
|         123|  2.0436e-01|   -6.581560|   -9.106500|    1.323179|    0.050210|    0.004953|
|         124|  2.0434e-01|   -6.583823|   -9.092709|    1.329407|    0.052022|    0.007162|
|         125|  2.0431e-01|   -6.577241|   -9.079403|    1.336485|    0.053930|    0.009359|
|         126|  2.0435e-01|   -6.566200|   -9.066511|    1.343974|    0.055811|    0.011415|
|         127|  2.0447e-01|   -6.554867|   -9.053929|    1.351434|    0.057553|    0.013219|
|         128|  2.0449e-01|   -6.546097|   -9.041570|    1.358461|    0.059059|    0.014684|
|         129|  2.0463e-01|   -6.541278|   -9.029202|    1.364705|    0.060254|    0.015750|
|         130|  2.0464e-01|   -6.540580|   -9.016671|    1.369890|    0.061088|    0.016384|
|         131|  2.0466e-01|   -6.543258|   -9.003797|    1.373817|    0.061532|    0.016578|
|         132|  2.0467e-01|   -6.547934|   -8.990317|    1.376359|    0.061580|    0.016345|
|         133|  2.0463e-01|   -6.552924|   -8.976105|    1.377464|    0.061242|    0.015716|
|         134|  2.0464e-01|   -6.556648|   -8.960945|    1.377138|    0.060547|    0.014734|
|         135|  2.0465e-01|   -6.558076|   -8.944684|    1.375450|    0.059533|    0.013458|
|         136|  2.0463e-01|   -6.557028|   -8.927221|    1.372528|    0.058257|    0.011956|
|         137|  2.0462e-01|   -6.554194|   -8.908513|    1.368560|    0.056782|    0.010304|
|         138|  2.0465e-01|   -6.550869|   -8.888440|    1.363788|    0.055186|    0.008589|
|         139|  2.0479e-01|   -6.548565|   -8.867095|    1.358490|    0.053548|    0.006893|
|         140|  2.0478e-01|   -6.548677|   -8.844528|    1.352963|    0.051948|    0.005296|
|         141|  2.0478e-01|   -6.552260|   -8.820822|    1.347497|    0.050458|    0.003866|
|         142|  2.0476e-01|   -6.559924|   -8.796130|    1.342359|    0.049139|    0.002656|
|         143|  2.0473e-01|   -6.571790|   -8.770670|    1.337774|    0.048038|    0.001701|
|         144|  2.0489e-01|   -6.587453|   -8.744541|    1.333913|    0.047183|    0.001018|
|         145|  2.0504e-01|   -6.605958|   -8.717912|    1.330894|    0.046590|    0.000605|
|         146|  2.0501e-01|   -6.625800|   -8.690940|    1.328776|    0.046254|    0.000449|
|         147|  2.0499e-01|   -6.645039|   -8.663783|    1.327565|    0.046162|    0.000522|
|         148|  2.0498e-01|   -6.661612|   -8.636537|    1.327225|    0.046288|    0.000789|
|         149|  2.0496e-01|   -6.673859|   -8.609308|    1.327682|    0.046598|    0.001206|
|         150|  2.0493e-01|   -6.681070|   -8.582178|    1.328826|    0.047053|    0.001724|
|         151|  2.0488e-01|   -6.683714|   -8.555219|    1.330519|    0.047608|    0.002291|
|         152|  2.0489e-01|   -6.683218|   -8.528502|    1.332598|    0.048213|    0.002854|
|         153|  2.0486e-01|   -6.681430|   -8.502099|    1.334882|    0.048819|    0.003358|
|         154|  2.0484e-01|   -6.680113|   -8.476071|    1.337184|    0.049376|    0.003757|
|         155|  2.0485e-01|   -6.680622|   -8.450483|    1.339324|    0.049840|    0.004010|
|         156|  2.0482e-01|   -6.683788|   -8.425391|    1.341139|    0.050176|    0.004088|
|         157|  2.0482e-01|   -6.689913|   -8.400869|    1.342494|    0.050355|    0.003973|
|         158|  2.0481e-01|   -6.698816|   -8.376985|    1.343288|    0.050361|    0.003658|
|         159|  2.0490e-01|   -6.709907|   -8.353791|    1.343455|    0.050188|    0.003149|
|         160|  2.0499e-01|   -6.722277|   -8.331369|    1.342962|    0.049838|    0.002460|
|         161|  2.0499e-01|   -6.734844|   -8.309768|    1.341811|    0.049321|    0.001610|
|         162|  2.0497e-01|   -6.746560|   -8.289039|    1.340032|    0.048657|    0.000629|
|         163|  2.0497e-01|   -6.756663|   -8.269213|    1.337681|    0.047869|   -0.000451|
|         164|  2.0496e-01|   -6.764887|   -8.250361|    1.334844|    0.046986|   -0.001593|
|         165|  2.0497e-01|   -6.771532|   -8.232535|    1.331627|    0.046044|   -0.002756|
|         166|  2.0494e-01|   -6.777362|   -8.215780|    1.328159|    0.045080|   -0.003899|
|         167|  2.0496e-01|   -6.783368|   -8.200131|    1.324577|    0.044132|   -0.004981|
|         168|  2.0495e-01|   -6.790530|   -8.185625|    1.321023|    0.043235|   -0.005965|
|         169|  2.0492e-01|   -6.799619|   -8.172294|    1.317630|    0.042423|   -0.006823|
|         170|  2.0492e-01|   -6.811092|   -8.160167|    1.314512|    0.041721|   -0.007533|
|         171|  2.0490e-01|   -6.825035|   -8.149263|    1.311763|    0.041147|   -0.008082|
|         172|  2.0488e-01|   -6.841150|   -8.139618|    1.309447|    0.040712|   -0.008467|
|         173|  2.0486e-01|   -6.858776|   -8.131248|    1.307601|    0.040418|   -0.008694|
|         174|  2.0494e-01|   -6.876961|   -8.124169|    1.306237|    0.040260|   -0.008773|
|         175|  2.0504e-01|   -6.894590|   -8.118382|    1.305342|    0.040229|   -0.008720|
|         176|  2.0503e-01|   -6.910594|   -8.113917|    1.304884|    0.040310|   -0.008556|
|         177|  2.0502e-01|   -6.924192|   -8.110790|    1.304818|    0.040486|   -0.008304|
|         178|  2.0503e-01|   -6.935085|   -8.109009|    1.305081|    0.040737|   -0.007988|
|         179|  2.0500e-01|   -6.943515|   -8.108567|    1.305602|    0.041041|   -0.007635|
|         180|  2.0500e-01|   -6.950144|   -8.109488|    1.306299|    0.041373|   -0.007269|
|         181|  2.0499e-01|   -6.955815|   -8.111760|    1.307085|    0.041710|   -0.006916|
|         182|  2.0499e-01|   -6.961302|   -8.115373|    1.307874|    0.042029|   -0.006599|
|         183|  2.0497e-01|   -6.967118|   -8.120316|    1.308584|    0.042312|   -0.006334|
|         184|  2.0495e-01|   -6.973415|   -8.126570|    1.309146|    0.042541|   -0.006137|
|         185|  2.0494e-01|   -6.979965|   -8.134122|    1.309502|    0.042705|   -0.006013|
|         186|  2.0493e-01|   -6.986226|   -8.142994|    1.309611|    0.042799|   -0.005966|
|         187|  2.0492e-01|   -6.991480|   -8.153167|    1.309448|    0.042820|   -0.005993|
|         188|  2.0491e-01|   -6.995036|   -8.164612|    1.309004|    0.042770|   -0.006088|
|         189|  2.0500e-01|   -6.996449|   -8.177312|    1.308285|    0.042657|   -0.006239|
|         190|  2.0503e-01|   -6.995686|   -8.191203|    1.307313|    0.042490|   -0.006434|
|         191|  2.0510e-01|   -6.993155|   -8.206281|    1.306122|    0.042283|   -0.006655|
|         192|  2.0510e-01|   -6.989599|   -8.222529|    1.304763|    0.042050|   -0.006885|
|         193|  2.0507e-01|   -6.985919|   -8.239875|    1.303292|    0.041810|   -0.007105|
|         194|  2.0506e-01|   -6.982986|   -8.258281|    1.301773|    0.041579|   -0.007297|
|         195|  2.0506e-01|   -6.981513|   -8.277690|    1.300273|    0.041374|   -0.007445|
|         196|  2.0514e-01|   -6.981981|   -8.298056|    1.298852|    0.041209|   -0.007536|
|         197|  2.0524e-01|   -6.984609|   -8.319290|    1.297566|    0.041097|   -0.007559|
|         198|  2.0533e-01|   -6.989359|   -8.341358|    1.296458|    0.041046|   -0.007510|
|         199|  2.0541e-01|   -6.995958|   -8.364276|    1.295561|    0.041062|   -0.007387|
|         200|  2.0549e-01|   -7.003940|   -8.387992|    1.294896|    0.041144|   -0.007193|
|         201|  2.0559e-01|   -7.012718|   -8.412492|    1.294467|    0.041292|   -0.006933|
|         202|  2.0568e-01|   -7.021659|   -8.437758|    1.294272|    0.041500|   -0.006616|
|         203|  2.0576e-01|   -7.030186|   -8.463745|    1.294293|    0.041760|   -0.006253|
|         204|  2.0584e-01|   -7.037872|   -8.490449|    1.294507|    0.042064|   -0.005856|
|         205|  2.0582e-01|   -7.044499|   -8.517936|    1.294882|    0.042400|   -0.005438|
|         206|  2.0581e-01|   -7.050082|   -8.546291|    1.295381|    0.042757|   -0.005012|
|         207|  2.0578e-01|   -7.054831|   -8.575513|    1.295964|    0.043123|   -0.004591|
|         208|  2.0574e-01|   -7.059080|   -8.605618|    1.296592|    0.043486|   -0.004187|
|         209|  2.0572e-01|   -7.063204|   -8.636609|    1.297223|    0.043837|   -0.003809|
|         210|  2.0569e-01|   -7.067538|   -8.668488|    1.297823|    0.044167|   -0.003466|
|         211|  2.0565e-01|   -7.072323|   -8.701224|    1.298359|    0.044467|   -0.003164|
|         212|  2.0562e-01|   -7.077681|   -8.734723|    1.298806|    0.044733|   -0.002906|
|         213|  2.0559e-01|   -7.083614|   -8.768863|    1.299143|    0.044962|   -0.002694|
|         214|  2.0557e-01|   -7.090024|   -8.803349|    1.299361|    0.045152|   -0.002527|
|         215|  2.0555e-01|   -7.096756|   -8.837796|    1.299453|    0.045305|   -0.002402|
|         216|  2.0553e-01|   -7.103637|   -8.871562|    1.299420|    0.045421|   -0.002315|
|         217|  2.0551e-01|   -7.110527|   -8.904058|    1.299271|    0.045506|   -0.002260|
|         218|  2.0549e-01|   -7.117352|   -8.934584|    1.299018|    0.045564|   -0.002231|
|         219|  2.0546e-01|   -7.124118|   -8.962233|    1.298677|    0.045601|   -0.002221|
|         220|  2.0544e-01|   -7.130914|   -8.986144|    1.298269|    0.045623|   -0.002223|
|         221|  2.0541e-01|   -7.137880|   -9.005639|    1.297815|    0.045636|   -0.002229|
|         222|  2.0539e-01|   -7.145171|   -9.020255|    1.297338|    0.045646|   -0.002233|
|         223|  2.0536e-01|   -7.152914|   -9.029808|    1.296862|    0.045659|   -0.002230|
|         224|  2.0532e-01|   -7.161168|   -9.034580|    1.296408|    0.045681|   -0.002214|
|         225|  2.0530e-01|   -7.169893|   -9.035240|    1.295996|    0.045715|   -0.002182|
|         226|  2.0528e-01|   -7.178942|   -9.032604|    1.295642|    0.045765|   -0.002131|
|         227|  2.0525e-01|   -7.188059|   -9.027704|    1.295359|    0.045834|   -0.002060|
|         228|  2.0523e-01|   -7.196906|   -9.021433|    1.295157|    0.045922|   -0.001969|
|         229|  2.0520e-01|   -7.205102|   -9.014512|    1.295039|    0.046028|   -0.001859|
|         230|  2.0518e-01|   -7.212282|   -9.007669|    1.295008|    0.046153|   -0.001732|
|         231|  2.0515e-01|   -7.218159|   -9.001312|    1.295058|    0.046294|   -0.001593|
|         232|  2.0513e-01|   -7.222579|   -8.995808|    1.295185|    0.046448|   -0.001444|
|         233|  2.0510e-01|   -7.225551|   -8.991410|    1.295377|    0.046610|   -0.001291|
|         234|  2.0508e-01|   -7.227251|   -8.988266|    1.295620|    0.046777|   -0.001139|
|         235|  2.0506e-01|   -7.227977|   -8.986462|    1.295898|    0.046943|   -0.000994|
|         236|  2.0503e-01|   -7.228099|   -8.985945|    1.296194|    0.047104|   -0.000860|
|         237|  2.0501e-01|   -7.227992|   -8.986739|    1.296490|    0.047253|   -0.000742|
|         238|  2.0499e-01|   -7.227986|   -8.988703|    1.296768|    0.047388|   -0.000645|
|         239|  2.0503e-01|   -7.228333|   -8.991765|    1.297010|    0.047504|   -0.000571|
|         240|  2.0504e-01|   -7.229195|   -8.995825|    1.297203|    0.047598|   -0.000523|
|         241|  2.0501e-01|   -7.230644|   -9.000661|    1.297334|    0.047668|   -0.000503|
|         242|  2.0498e-01|   -7.232677|   -9.006156|    1.297395|    0.047713|   -0.000508|
|         243|  2.0495e-01|   -7.235239|   -9.012109|    1.297382|    0.047732|   -0.000540|
|         244|  2.0493e-01|   -7.238242|   -9.018332|    1.297293|    0.047728|   -0.000594|
|         245|  2.0492e-01|   -7.241591|   -9.024647|    1.297131|    0.047702|   -0.000669|
|         246|  2.0489e-01|   -7.245197|   -9.030869|    1.296903|    0.047657|   -0.000760|
|         247|  2.0487e-01|   -7.248990|   -9.036856|    1.296618|    0.047597|   -0.000863|
|         248|  2.0484e-01|   -7.252922|   -9.042439|    1.296285|    0.047524|   -0.000974|
|         249|  2.0481e-01|   -7.256963|   -9.047424|    1.295919|    0.047444|   -0.001088|
|         250|  2.0478e-01|   -7.261093|   -9.051713|    1.295533|    0.047360|   -0.001202|
+-----------------------------------------------------------------------+
|        File Writing Summary       |              Filename             |
+-----------------------------------------------------------------------+
|SU2 binary restart                 |restart_flow.dat                   |
|Paraview                           |flow.vtu                           |
|Paraview surface                   |surface_flow.vtu                   |
+-----------------------------------------------------------------------+
+------------------------------------------------------------------------------------------+
|  Inner_Iter|   Time(sec)|    rms[Rho]|     rms[nu]|          CL|          CD|         CMz|
+------------------------------------------------------------------------------------------+
|         251|  2.0503e-01|   -7.265297|   -9.055251|    1.295140|    0.047275|   -0.001311|
|         252|  2.0501e-01|   -7.269555|   -9.058040|    1.294753|    0.047194|   -0.001413|
|         253|  2.0499e-01|   -7.273844|   -9.060077|    1.294383|    0.047119|   -0.001505|
|         254|  2.0502e-01|   -7.278136|   -9.061385|    1.294040|    0.047051|   -0.001586|
|         255|  2.0504e-01|   -7.282410|   -9.061990|    1.293731|    0.046994|   -0.001654|
|         256|  2.0502e-01|   -7.286658|   -9.062093|    1.293462|    0.046946|   -0.001710|
|         257|  2.0500e-01|   -7.290894|   -9.061740|    1.293234|    0.046909|   -0.001755|
|         258|  2.0498e-01|   -7.295161|   -9.061136|    1.293047|    0.046882|   -0.001788|
|         259|  2.0496e-01|   -7.299535|   -9.060410|    1.292899|    0.046862|   -0.001814|
|         260|  2.0495e-01|   -7.304118|   -9.059476|    1.292784|    0.046850|   -0.001833|
|         261|  2.0494e-01|   -7.309029|   -9.058575|    1.292698|    0.046842|   -0.001849|
|         262|  2.0493e-01|   -7.314396|   -9.057701|    1.292632|    0.046837|   -0.001863|
|         263|  2.0494e-01|   -7.320332|   -9.057058|    1.292578|    0.046832|   -0.001879|
|         264|  2.0495e-01|   -7.326926|   -9.056562|    1.292528|    0.046825|   -0.001898|
|         265|  2.0497e-01|   -7.334227|   -9.056473|    1.292473|    0.046815|   -0.001923|
|         266|  2.0497e-01|   -7.342233|   -9.056862|    1.292406|    0.046799|   -0.001955|
|         267|  2.0497e-01|   -7.350883|   -9.057808|    1.292320|    0.046776|   -0.001995|
|         268|  2.0497e-01|   -7.360054|   -9.059383|    1.292209|    0.046745|   -0.002044|
|         269|  2.0496e-01|   -7.369567|   -9.061653|    1.292070|    0.046706|   -0.002103|
|         270|  2.0496e-01|   -7.379192|   -9.064610|    1.291899|    0.046658|   -0.002170|
|         271|  2.0497e-01|   -7.388664|   -9.067988|    1.291696|    0.046602|   -0.002246|
|         272|  2.0498e-01|   -7.397702|   -9.072182|    1.291459|    0.046538|   -0.002329|
|         273|  2.0498e-01|   -7.406036|   -9.077174|    1.291191|    0.046467|   -0.002418|
|         274|  2.0498e-01|   -7.413430|   -9.082980|    1.290893|    0.046390|   -0.002512|
|         275|  2.0498e-01|   -7.419713|   -9.089608|    1.290569|    0.046309|   -0.002609|
|         276|  2.0498e-01|   -7.424792|   -9.096970|    1.290222|    0.046224|   -0.002707|
|         277|  2.0496e-01|   -7.428666|   -9.105142|    1.289856|    0.046137|   -0.002806|
|         278|  2.0495e-01|   -7.431411|   -9.114145|    1.289477|    0.046050|   -0.002903|
|         279|  2.0494e-01|   -7.433171|   -9.123968|    1.289089|    0.045965|   -0.002997|
|         280|  2.0493e-01|   -7.434120|   -9.134549|    1.288698|    0.045881|   -0.003087|
|         281|  2.0492e-01|   -7.434444|   -9.145886|    1.288309|    0.045802|   -0.003171|
|         282|  2.0491e-01|   -7.434310|   -9.157939|    1.287927|    0.045728|   -0.003249|
|         283|  2.0489e-01|   -7.433855|   -9.170643|    1.287555|    0.045660|   -0.003320|
|         284|  2.0489e-01|   -7.433180|   -9.183970|    1.287197|    0.045598|   -0.003385|
|         285|  2.0489e-01|   -7.432346|   -9.197848|    1.286856|    0.045544|   -0.003442|
|         286|  2.0490e-01|   -7.431381|   -9.212224|    1.286531|    0.045496|   -0.003493|
|         287|  2.0490e-01|   -7.430290|   -9.227049|    1.286224|    0.045454|   -0.003539|
|         288|  2.0489e-01|   -7.429060|   -9.242216|    1.285931|    0.045419|   -0.003580|
|         289|  2.0487e-01|   -7.427666|   -9.257679|    1.285652|    0.045388|   -0.003618|
|         290|  2.0486e-01|   -7.426082|   -9.273251|    1.285383|    0.045361|   -0.003655|
|         291|  2.0487e-01|   -7.424279|   -9.288921|    1.285119|    0.045337|   -0.003690|
