+------------------------------------------------------------------------------------------+
|  Inner_Iter|   Time(sec)|    rms[Rho]|     rms[nu]|          CL|          CD|         CMz|
|         292|  2.1732e-01|   -7.540226|   -9.244626|    1.150681|    0.032337|    0.001687|
|         293|  2.1736e-01|   -7.544572|   -9.245626|    1.150374|    0.032314|    0.001626|
|         294|  2.1739e-01|   -7.548605|   -9.246979|    1.150054|    0.032289|    0.001560|
|         295|  2.1742e-01|   -7.552235|   -9.248589|    1.149720|    0.032262|    0.001491|
|         296|  2.1746e-01|   -7.555391|   -9.250384|    1.149370|    0.032233|    0.001418|
|         297|  2.1748e-01|   -7.558029|   -9.252360|    1.149005|    0.032202|    0.001342|
|         298|  2.1742e-01|   -7.560136|   -9.254462|    1.148624|    0.032169|    0.001263|
|         299|  2.1738e-01|   -7.561733|   -9.256641|    1.148230|    0.032134|    0.001182|
|         300|  2.1739e-01|   -7.562868|   -9.258838|    1.147824|    0.032098|    0.001099|
|         301|  2.1735e-01|   -7.563612|   -9.261063|    1.147409|    0.032062|    0.001016|
|         302|  2.1735e-01|   -7.564051|   -9.263271|    1.146986|    0.032026|    0.000933|
|         303|  2.1730e-01|   -7.564279|   -9.265377|    1.146558|    0.031991|    0.000850|
|         304|  2.1725e-01|   -7.564385|   -9.267471|    1.146130|    0.031957|    0.000769|
|         305|  2.1719e-01|   -7.564455|   -9.269392|    1.145702|    0.031924|    0.000691|
|         306|  2.1724e-01|   -7.564559|   -9.271170|    1.145278|    0.031894|    0.000615|
|         307|  2.1728e-01|   -7.564755|   -9.272848|    1.144859|    0.031867|    0.000541|
|         308|  2.1731e-01|   -7.565085|   -9.274425|    1.144447|    0.031841|    0.000471|
|         309|  2.1734e-01|   -7.565579|   -9.275888|    1.144043|    0.031819|    0.000404|
|         310|  2.1738e-01|   -7.566254|   -9.277238|    1.143646|    0.031799|    0.000339|
|         311|  2.1741e-01|   -7.567119|   -9.278476|    1.143257|    0.031781|    0.000277|
|         312|  2.1744e-01|   -7.568172|   -9.279581|    1.142876|    0.031766|    0.000217|
|         313|  2.1748e-01|   -7.569407|   -9.280549|    1.142500|    0.031752|    0.000158|
|         314|  2.1750e-01|   -7.570810|   -9.281410|    1.142129|    0.031739|    0.000100|
|         315|  2.1754e-01|   -7.572365|   -9.282174|    1.141761|    0.031727|    0.000043|
|         316|  2.1757e-01|   -7.574048|   -9.282836|    1.141394|    0.031715|   -0.000015|
|         317|  2.1760e-01|   -7.575837|   -9.283371|    1.141026|    0.031704|   -0.000073|
|         318|  2.1763e-01|   -7.577704|   -9.283858|    1.140656|    0.031692|   -0.000132|
|         319|  2.1766e-01|   -7.579626|   -9.284153|    1.140283|    0.031679|   -0.000193|
|         320|  2.1769e-01|   -7.581581|   -9.284427|    1.139905|    0.031666|   -0.000255|
|         321|  2.1770e-01|   -7.583550|   -9.284663|    1.139521|    0.031651|   -0.000319|
|         322|  2.1770e-01|   -7.585523|   -9.284867|    1.139131|    0.031636|   -0.000384|
|         323|  2.1771e-01|   -7.587497|   -9.285051|    1.138736|    0.031619|   -0.000450|
|         324|  2.1770e-01|   -7.589477|   -9.285225|    1.138334|    0.031602|   -0.000518|
|         325|  2.1765e-01|   -7.591475|   -9.285386|    1.137926|    0.031584|   -0.000586|
|         326|  2.1765e-01|   -7.593510|   -9.285559|    1.137514|    0.031566|   -0.000655|
|         327|  2.1760e-01|   -7.595608|   -9.285733|    1.137099|    0.031548|   -0.000724|
|         328|  2.1754e-01|   -7.597793|   -9.285930|    1.136681|    0.031529|   -0.000793|
|         329|  2.1749e-01|   -7.600092|   -9.286151|    1.136263|    0.031511|   -0.000861|
|         330|  2.1744e-01|   -7.602527|   -9.286387|    1.135844|    0.031494|   -0.000928|
|         331|  2.1740e-01|   -7.605115|   -9.286654|    1.135428|    0.031478|   -0.000994|
|         332|  2.1734e-01|   -7.607864|   -9.286955|    1.135014|    0.031462|   -0.001058|
|         333|  2.1729e-01|   -7.610775|   -9.287283|    1.134604|    0.031448|   -0.001121|
|         334|  2.1726e-01|   -7.613839|   -9.287649|    1.134198|    0.031436|   -0.001182|
|         335|  2.1721e-01|   -7.617040|   -9.288044|    1.133797|    0.031424|   -0.001241|
|         336|  2.1716e-01|   -7.620354|   -9.288468|    1.133401|    0.031414|   -0.001299|
|         337|  2.1711e-01|   -7.623753|   -9.288923|    1.133010|    0.031405|   -0.001355|
|         338|  2.1706e-01|   -7.627202|   -9.289406|    1.132623|    0.031398|   -0.001410|
|         339|  2.1701e-01|   -7.630666|   -9.289918|    1.132241|    0.031391|   -0.001464|
|         340|  2.1705e-01|   -7.634110|   -9.290446|    1.131863|    0.031385|   -0.001518|
|         341|  2.1708e-01|   -7.637501|   -9.290965|    1.131487|    0.031380|   -0.001570|
|         342|  2.1718e-01|   -7.640807|   -9.291510|    1.131114|    0.031374|   -0.001623|
|         343|  2.1721e-01|   -7.644001|   -9.292053|    1.130742|    0.031370|   -0.001675|
|         344|  2.1724e-01|   -7.647062|   -9.292596|    1.130370|    0.031365|   -0.001728|
|         345|  2.1727e-01|   -7.649975|   -9.293137|    1.129998|    0.031360|   -0.001781|
|         346|  2.1731e-01|   -7.652731|   -9.293675|    1.129625|    0.031354|   -0.001834|
|         347|  2.1734e-01|   -7.655328|   -9.294190|    1.129251|    0.031349|   -0.001888|
|         348|  2.1735e-01|   -7.657769|   -9.294675|    1.128875|    0.031343|   -0.001943|
|         349|  2.1738e-01|   -7.660065|   -9.295128|    1.128497|    0.031337|   -0.001998|
|         350|  2.1740e-01|   -7.662232|   -9.295568|    1.128118|    0.031330|   -0.002053|
|         351|  2.1737e-01|   -7.664288|   -9.295946|    1.127738|    0.031323|   -0.002108|
|         352|  2.1732e-01|   -7.666256|   -9.296300|    1.127356|    0.031316|   -0.002164|
|         353|  2.1727e-01|   -7.668160|   -9.296627|    1.126974|    0.031309|   -0.002219|
|         354|  2.1723e-01|   -7.670023|   -9.296925|    1.126591|    0.031302|   -0.002274|
|         355|  2.1720e-01|   -7.671867|   -9.297195|    1.126209|    0.031295|   -0.002329|
|         356|  2.1715e-01|   -7.673710|   -9.297429|    1.125828|    0.031289|   -0.002383|
|         357|  2.1712e-01|   -7.675567|   -9.297611|    1.125449|    0.031283|   -0.002437|
|         358|  2.1710e-01|   -7.677448|   -9.297784|    1.125072|    0.031277|   -0.002490|
|         359|  2.1705e-01|   -7.679359|   -9.297939|    1.124698|    0.031272|   -0.002541|
|         360|  2.1701e-01|   -7.681302|   -9.298029|    1.124327|    0.031268|   -0.002592|
|         361|  2.1697e-01|   -7.683273|   -9.298122|    1.123959|    0.031264|   -0.002642|
|         362|  2.1692e-01|   -7.685266|   -9.298205|    1.123594|    0.031261|   -0.002691|
|         363|  2.1687e-01|   -7.687274|   -9.298285|    1.123233|    0.031258|   -0.002739|
|         364|  2.1682e-01|   -7.689284|   -9.298372|    1.122875|    0.031256|   -0.002786|
|         365|  2.1678e-01|   -7.691287|   -9.298473|    1.122521|    0.031255|   -0.002833|
|         366|  2.1675e-01|   -7.693273|   -9.298593|    1.122169|    0.031254|   -0.002879|
|         367|  2.1670e-01|   -7.695231|   -9.298739|    1.121820|    0.031253|   -0.002925|
|         368|  2.1668e-01|   -7.697154|   -9.298923|    1.121472|    0.031252|   -0.002971|
|         369|  2.1664e-01|   -7.699036|   -9.299158|    1.121127|    0.031252|   -0.003016|
|         370|  2.1661e-01|   -7.700875|   -9.299437|    1.120783|    0.031251|   -0.003061|
|         371|  2.1657e-01|   -7.702671|   -9.299757|    1.120440|    0.031251|   -0.003106|
|         372|  2.1652e-01|   -7.704426|   -9.300164|    1.120097|    0.031250|   -0.003152|
|         373|  2.1648e-01|   -7.706145|   -9.300619|    1.119755|    0.031249|   -0.003197|
|         374|  2.1643e-01|   -7.707838|   -9.301134|    1.119413|    0.031248|   -0.003243|
|         375|  2.1640e-01|   -7.709515|   -9.301726|    1.119072|    0.031247|   -0.003288|
|         376|  2.1636e-01|   -7.711190|   -9.302412|    1.118730|    0.031245|   -0.003334|
|         377|  2.1632e-01|   -7.712876|   -9.303185|    1.118389|    0.031243|   -0.003380|
|         378|  2.1629e-01|   -7.714590|   -9.304044|    1.118048|    0.031242|   -0.003425|
|         379|  2.1624e-01|   -7.716348|   -9.305001|    1.117708|    0.031240|   -0.003471|
|         380|  2.1621e-01|   -7.718166|   -9.306056|    1.117368|    0.031238|   -0.003516|
|         381|  2.1617e-01|   -7.720060|   -9.307212|    1.117030|    0.031236|   -0.003561|
|         382|  2.1613e-01|   -7.722042|   -9.308499|    1.116693|    0.031235|   -0.003606|
|         383|  2.1609e-01|   -7.724126|   -9.309807|    1.116358|    0.031233|   -0.003650|
|         384|  2.1608e-01|   -7.726323|   -9.311236|    1.116024|    0.031232|   -0.003693|
|         385|  2.1606e-01|   -7.728639|   -9.312757|    1.115693|    0.031231|   -0.003737|
|         386|  2.1602e-01|   -7.731080|   -9.314375|    1.115364|    0.031230|   -0.003779|
|         387|  2.1599e-01|   -7.733650|   -9.316081|    1.115038|    0.031229|   -0.003821|
|         388|  2.1595e-01|   -7.736350|   -9.317892|    1.114713|    0.031229|   -0.003863|
|         389|  2.1591e-01|   -7.739178|   -9.319784|    1.114392|    0.031229|   -0.003904|
|         390|  2.1586e-01|   -7.742131|   -9.321744|    1.114073|    0.031229|   -0.003944|
|         391|  2.1582e-01|   -7.745204|   -9.323800|    1.113756|    0.031229|   -0.003985|
|         392|  2.1577e-01|   -7.748392|   -9.325931|    1.113441|    0.031230|   -0.004024|
|         393|  2.1581e-01|   -7.751686|   -9.328135|    1.113129|    0.031231|   -0.004064|
|         394|  2.1582e-01|   -7.755080|   -9.330400|    1.112818|    0.031231|   -0.004103|
|         395|  2.1579e-01|   -7.758566|   -9.332705|    1.112509|    0.031232|   -0.004142|
|         396|  2.1575e-01|   -7.762134|   -9.335067|    1.112201|    0.031233|   -0.004181|
|         397|  2.1570e-01|   -7.765776|   -9.337450|    1.111895|    0.031233|   -0.004220|
|         398|  2.1566e-01|   -7.769484|   -9.339883|    1.111590|    0.031234|   -0.004258|
|         399|  2.1562e-01|   -7.773249|   -9.342358|    1.111286|    0.031235|   -0.004297|
|         400|  2.1566e-01|   -7.777065|   -9.344871|    1.110983|    0.031235|   -0.004336|
|         401|  2.1566e-01|   -7.780924|   -9.347415|    1.110682|    0.031236|   -0.004374|
|         402|  2.1567e-01|   -7.784819|   -9.350009|    1.110381|    0.031236|   -0.004412|
|         403|  2.1567e-01|   -7.788744|   -9.352514|    1.110081|    0.031236|   -0.004450|
|         404|  2.1568e-01|   -7.792694|   -9.355070|    1.109782|    0.031236|   -0.004488|
|         405|  2.1564e-01|   -7.796663|   -9.357604|    1.109485|    0.031237|   -0.004526|
|         406|  2.1561e-01|   -7.800646|   -9.360162|    1.109189|    0.031237|   -0.004564|
|         407|  2.1562e-01|   -7.804637|   -9.362720|    1.108894|    0.031237|   -0.004601|
|         408|  2.1564e-01|   -7.808631|   -9.365276|    1.108601|    0.031238|   -0.004638|
|         409|  2.1564e-01|   -7.812623|   -9.367828|    1.108310|    0.031238|   -0.004674|
|         410|  2.1566e-01|   -7.816606|   -9.370376|    1.108020|    0.031239|   -0.004710|
|         411|  2.1567e-01|   -7.820574|   -9.372915|    1.107733|    0.031240|   -0.004746|
|         412|  2.1567e-01|   -7.824520|   -9.375445|    1.107448|    0.031240|   -0.004782|
|         413|  2.1568e-01|   -7.828437|   -9.377964|    1.107164|    0.031242|   -0.004817|
|         414|  2.1568e-01|   -7.832317|   -9.380450|    1.106883|    0.031243|   -0.004851|
|         415|  2.1564e-01|   -7.836154|   -9.382892|    1.106604|    0.031244|   -0.004885|
|         416|  2.1560e-01|   -7.839939|   -9.385342|    1.106327|    0.031246|   -0.004919|
|         417|  2.1556e-01|   -7.843666|   -9.387802|    1.106052|    0.031247|   -0.004952|
|         418|  2.1552e-01|   -7.847330|   -9.390278|    1.105779|    0.031249|   -0.004986|
|         419|  2.1549e-01|   -7.850925|   -9.392774|    1.105508|    0.031251|   -0.005018|
|         420|  2.1545e-01|   -7.854447|   -9.395246|    1.105239|    0.031253|   -0.005051|
|         421|  2.1541e-01|   -7.857894|   -9.397699|    1.104971|    0.031255|   -0.005083|
|         422|  2.1536e-01|   -7.861264|   -9.400227|    1.104705|    0.031256|   -0.005115|
|         423|  2.1532e-01|   -7.864557|   -9.402682|    1.104441|    0.031258|   -0.005147|
|         424|  2.1529e-01|   -7.867776|   -9.405194|    1.104178|    0.031260|   -0.005179|
|         425|  2.1525e-01|   -7.870923|   -9.407713|    1.103917|    0.031262|   -0.005210|
|         426|  2.1521e-01|   -7.874005|   -9.410258|    1.103657|    0.031264|   -0.005242|
|         427|  2.1519e-01|   -7.877025|   -9.412809|    1.103399|    0.031266|   -0.005273|
|         428|  2.1515e-01|   -7.879992|   -9.415397|    1.103142|    0.031268|   -0.005303|
|         429|  2.1512e-01|   -7.882913|   -9.418022|    1.102886|    0.031270|   -0.005334|
|         430|  2.1509e-01|   -7.885796|   -9.420686|    1.102632|    0.031272|   -0.005365|
|         431|  2.1506e-01|   -7.888648|   -9.423388|    1.102380|    0.031274|   -0.005395|
|         432|  2.1502e-01|   -7.891478|   -9.426130|    1.102129|    0.031276|   -0.005425|
|         433|  2.1498e-01|   -7.894294|   -9.428914|    1.101879|    0.031279|   -0.005454|
|         434|  2.1495e-01|   -7.897101|   -9.431745|    1.101632|    0.031281|   -0.005484|
|         435|  2.1491e-01|   -7.899906|   -9.434587|    1.101385|    0.031283|   -0.005513|
|         436|  2.1488e-01|   -7.902715|   -9.437412|    1.101141|    0.031285|   -0.005541|
|         437|  2.1484e-01|   -7.905530|   -9.440285|    1.100898|    0.031288|   -0.005570|
|         438|  2.1480e-01|   -7.908356|   -9.443204|    1.100657|    0.031290|   -0.005598|
|         439|  2.1476e-01|   -7.911193|   -9.446152|    1.100418|    0.031293|   -0.005626|
|         440|  2.1477e-01|   -7.914043|   -9.449122|    1.100180|    0.031296|   -0.005653|
|         441|  2.1473e-01|   -7.916907|   -9.452145|    1.099944|    0.031299|   -0.005681|
|         442|  2.1470e-01|   -7.919783|   -9.455138|    1.099710|    0.031301|   -0.005708|
|         443|  2.1466e-01|   -7.922671|   -9.458148|    1.099478|    0.031304|   -0.005734|
|         444|  2.1462e-01|   -7.925569|   -9.461183|    1.099247|    0.031307|   -0.005761|
|         445|  2.1458e-01|   -7.928477|   -9.464239|    1.099018|    0.031310|   -0.005787|
|         446|  2.1455e-01|   -7.931392|   -9.467317|    1.098790|    0.031314|   -0.005813|
|         447|  2.1451e-01|   -7.934315|   -9.470425|    1.098564|    0.031317|   -0.005839|
|         448|  2.1447e-01|   -7.937243|   -9.473550|    1.098339|    0.031320|   -0.005865|
|         449|  2.1443e-01|   -7.940177|   -9.476695|    1.098115|    0.031323|   -0.005890|
|         450|  2.1452e-01|   -7.943117|   -9.479802|    1.097893|    0.031326|   -0.005916|
|         451|  2.1450e-01|   -7.946064|   -9.482889|    1.097672|    0.031329|   -0.005941|
|         452|  2.1447e-01|   -7.949017|   -9.486022|    1.097453|    0.031332|   -0.005966|
|         453|  2.1443e-01|   -7.951979|   -9.489153|    1.097234|    0.031336|   -0.005991|
|         454|  2.1439e-01|   -7.954952|   -9.492280|    1.097017|    0.031339|   -0.006015|
|         455|  2.1436e-01|   -7.957937|   -9.495407|    1.096802|    0.031342|   -0.006040|
|         456|  2.1432e-01|   -7.960937|   -9.498537|    1.096587|    0.031345|   -0.006064|
|         457|  2.1428e-01|   -7.963954|   -9.501642|    1.096374|    0.031348|   -0.006089|
|         458|  2.1425e-01|   -7.966989|   -9.504779|    1.096162|    0.031351|   -0.006113|
|         459|  2.1421e-01|   -7.970046|   -9.507700|    1.095952|    0.031354|   -0.006136|
|         460|  2.1417e-01|   -7.973124|   -9.510650|    1.095742|    0.031357|   -0.006160|
|         461|  2.1413e-01|   -7.976225|   -9.513593|    1.095534|    0.031361|   -0.006184|
|         462|  2.1410e-01|   -7.979350|   -9.516514|    1.095328|    0.031364|   -0.006207|
|         463|  2.1407e-01|   -7.982498|   -9.519436|    1.095122|    0.031367|   -0.006230|
|         464|  2.1404e-01|   -7.985669|   -9.522340|    1.094918|    0.031370|   -0.006253|
|         465|  2.1402e-01|   -7.988863|   -9.525146|    1.094716|    0.031373|   -0.006275|
|         466|  2.1399e-01|   -7.992076|   -9.528006|    1.094514|    0.031377|   -0.006298|
|         467|  2.1395e-01|   -7.995308|   -9.530841|    1.094314|    0.031380|   -0.006320|
|         468|  2.1392e-01|   -7.998556|   -9.533661|    1.094116|    0.031383|   -0.006342|
|         469|  2.1389e-01|   -8.001817|   -9.536449|    1.093918|    0.031386|   -0.006365|
|         470|  2.1386e-01|   -8.005088|   -9.539216|    1.093722|    0.031390|   -0.006386|
|         471|  2.1383e-01|   -8.008367|   -9.541960|    1.093527|    0.031393|   -0.006408|
|         472|  2.1380e-01|   -8.011650|   -9.544687|    1.093333|    0.031396|   -0.006430|
|         473|  2.1377e-01|   -8.014935|   -9.547425|    1.093140|    0.031399|   -0.006451|
|         474|  2.1373e-01|   -8.018221|   -9.550085|    1.092948|    0.031403|   -0.006472|
|         475|  2.1371e-01|   -8.021504|   -9.552709|    1.092758|    0.031406|   -0.006494|
|         476|  2.1369e-01|   -8.024783|   -9.555358|    1.092568|    0.031409|   -0.006515|
|         477|  2.1365e-01|   -8.028058|   -9.557971|    1.092380|    0.031412|   -0.006536|
|         478|  2.1362e-01|   -8.031327|   -9.560490|    1.092193|    0.031415|   -0.006556|
|         479|  2.1359e-01|   -8.034590|   -9.563017|    1.092006|    0.031418|   -0.006577|
|         480|  2.1356e-01|   -8.037848|   -9.565560|    1.091821|    0.031421|   -0.006598|
|         481|  2.1355e-01|   -8.041101|   -9.568097|    1.091637|    0.031424|   -0.006618|
|         482|  2.1352e-01|   -8.044349|   -9.570620|    1.091454|    0.031428|   -0.006639|
|         483|  2.1349e-01|   -8.047594|   -9.573113|    1.091272|    0.031430|   -0.006659|
|         484|  2.1347e-01|   -8.050837|   -9.575579|    1.091090|    0.031433|   -0.006679|
|         485|  2.1344e-01|   -8.054079|   -9.577995|    1.090910|    0.031436|   -0.006699|
|         486|  2.1341e-01|   -8.057320|   -9.580440|    1.090731|    0.031439|   -0.006719|
|         487|  2.1338e-01|   -8.060563|   -9.582910|    1.090553|    0.031442|   -0.006739|
|         488|  2.1334e-01|   -8.063806|   -9.585253|    1.090376|    0.031445|   -0.006758|
|         489|  2.1331e-01|   -8.067051|   -9.587554|    1.090200|    0.031448|   -0.006778|
|         490|  2.1328e-01|   -8.070298|   -9.589839|    1.090025|    0.031451|   -0.006797|
|         491|  2.1325e-01|   -8.073547|   -9.592117|    1.089852|    0.031454|   -0.006816|
|         492|  2.1322e-01|   -8.076797|   -9.594382|    1.089679|    0.031456|   -0.006835|
|         493|  2.1319e-01|   -8.080047|   -9.596629|    1.089507|    0.031459|   -0.006854|
|         494|  2.1316e-01|   -8.083298|   -9.598864|    1.089336|    0.031462|   -0.006873|
|         495|  2.1316e-01|   -8.086547|   -9.601088|    1.089167|    0.031465|   -0.006892|
|         496|  2.1315e-01|   -8.089793|   -9.603311|    1.088998|    0.031468|   -0.006911|
|         497|  2.1315e-01|   -8.093036|   -9.605595|    1.088830|    0.031470|   -0.006929|
|         498|  2.1315e-01|   -8.096275|   -9.607775|    1.088663|    0.031473|   -0.006947|
|         499|  2.1317e-01|   -8.099507|   -9.609771|    1.088498|    0.031476|   -0.006966|
|         500|  2.1316e-01|   -8.102731|   -9.611900|    1.088333|    0.031478|   -0.006984|
+-----------------------------------------------------------------------+
|        File Writing Summary       |              Filename             |
+-----------------------------------------------------------------------+
|SU2 binary restart                 |restart_flow.dat                   |
|Paraview                           |flow.vtu                           |
|Paraview surface                   |surface_flow.vtu                   |
+-----------------------------------------------------------------------+
+------------------------------------------------------------------------------------------+
|  Inner_Iter|   Time(sec)|    rms[Rho]|     rms[nu]|          CL|          CD|         CMz|
+------------------------------------------------------------------------------------------+
|         501|  2.1333e-01|   -8.105947|   -9.614001|    1.088169|    0.031481|   -0.007002|
|         502|  2.1334e-01|   -8.109154|   -9.616089|    1.088006|    0.031484|   -0.007020|
|         503|  2.1332e-01|   -8.112350|   -9.618197|    1.087844|    0.031486|   -0.007038|
|         504|  2.1333e-01|   -8.115535|   -9.620350|    1.087683|    0.031489|   -0.007055|
|         505|  2.1343e-01|   -8.118709|   -9.622340|    1.087523|    0.031492|   -0.007073|
|         506|  2.1343e-01|   -8.121870|   -9.624321|    1.087363|    0.031494|   -0.007091|
|         507|  2.1341e-01|   -8.125019|   -9.626430|    1.087205|    0.031497|   -0.007108|
|         508|  2.1341e-01|   -8.128154|   -9.628489|    1.087047|    0.031499|   -0.007125|
|         509|  2.1341e-01|   -8.131277|   -9.630308|    1.086891|    0.031502|   -0.007142|
|         510|  2.1340e-01|   -8.134385|   -9.632072|    1.086735|    0.031504|   -0.007160|
|         511|  2.1339e-01|   -8.137480|   -9.633894|    1.086580|    0.031507|   -0.007177|
|         512|  2.1340e-01|   -8.140561|   -9.635718|    1.086426|    0.031509|   -0.007193|
|         513|  2.1339e-01|   -8.143627|   -9.637548|    1.086273|    0.031512|   -0.007210|
|         514|  2.1340e-01|   -8.146679|   -9.639387|    1.086121|    0.031514|   -0.007227|
|         515|  2.1339e-01|   -8.149716|   -9.641234|    1.085970|    0.031516|   -0.007243|
|         516|  2.1337e-01|   -8.152738|   -9.643086|    1.085819|    0.031519|   -0.007260|
|         517|  2.1338e-01|   -8.155744|   -9.644938|    1.085669|    0.031521|   -0.007276|
|         518|  2.1335e-01|   -8.158733|   -9.646786|    1.085521|    0.031524|   -0.007292|
|         519|  2.1336e-01|   -8.161706|   -9.648641|    1.085373|    0.031526|   -0.007308|
|         520|  2.1333e-01|   -8.164663|   -9.650504|    1.085226|    0.031528|   -0.007324|
|         521|  2.1330e-01|   -8.167602|   -9.652353|    1.085079|    0.031531|   -0.007340|
|         522|  2.1330e-01|   -8.170523|   -9.654218|    1.084934|    0.031533|   -0.007356|
|         523|  2.1327e-01|   -8.173427|   -9.656094|    1.084789|    0.031536|   -0.007372|
|         524|  2.1326e-01|   -8.176314|   -9.657935|    1.084645|    0.031538|   -0.007387|
|         525|  2.1323e-01|   -8.179184|   -9.659843|    1.084502|    0.031540|   -0.007403|
|         526|  2.1322e-01|   -8.182037|   -9.661769|    1.084360|    0.031543|   -0.007418|
|         527|  2.1322e-01|   -8.184874|   -9.663688|    1.084218|    0.031545|   -0.007434|
|         528|  2.1320e-01|   -8.187695|   -9.665640|    1.084077|    0.031547|   -0.007449|
|         529|  2.1319e-01|   -8.190502|   -9.667609|    1.083937|    0.031550|   -0.007464|
|         530|  2.1330e-01|   -8.193296|   -9.669582|    1.083798|    0.031552|   -0.007479|
|         531|  2.1333e-01|   -8.196077|   -9.671611|    1.083659|    0.031554|   -0.007494|
|         532|  2.1332e-01|   -8.198847|   -9.673665|    1.083521|    0.031556|   -0.007509|
|         533|  2.1330e-01|   -8.201607|   -9.675729|    1.083384|    0.031559|   -0.007524|
|         534|  2.1332e-01|   -8.204359|   -9.677723|    1.083248|    0.031561|   -0.007538|
|         535|  2.1333e-01|   -8.207103|   -9.679764|    1.083112|    0.031563|   -0.007553|
|         536|  2.1333e-01|   -8.209842|   -9.681759|    1.082977|    0.031565|   -0.007567|
|         537|  2.1332e-01|   -8.212576|   -9.683774|    1.082843|    0.031568|   -0.007582|
|         538|  2.1330e-01|   -8.215306|   -9.685838|    1.082709|    0.031570|   -0.007596|
|         539|  2.1327e-01|   -8.218034|   -9.687915|    1.082576|    0.031572|   -0.007610|
|         540|  2.1324e-01|   -8.220760|   -9.689997|    1.082444|    0.031574|   -0.007624|
|         541|  2.1322e-01|   -8.223485|   -9.692086|    1.082312|    0.031577|   -0.007638|
|         542|  2.1319e-01|   -8.226210|   -9.694181|    1.082181|    0.031579|   -0.007652|
|         543|  2.1318e-01|   -8.228935|   -9.696280|    1.082051|    0.031581|   -0.007666|
|         544|  2.1315e-01|   -8.231660|   -9.698381|    1.081922|    0.031583|   -0.007680|
|         545|  2.1315e-01|   -8.234386|   -9.700481|    1.081793|    0.031585|   -0.007694|
|         546|  2.1320e-01|   -8.237113|   -9.702578|    1.081665|    0.031588|   -0.007708|
|         547|  2.1324e-01|   -8.239841|   -9.704673|    1.081537|    0.031590|   -0.007721|
|         548|  2.1326e-01|   -8.242571|   -9.706760|    1.081410|    0.031592|   -0.007735|
|         549|  2.1328e-01|   -8.245301|   -9.708839|    1.081284|    0.031594|   -0.007748|
|         550|  2.1330e-01|   -8.248033|   -9.710915|    1.081158|    0.031596|   -0.007761|
|         551|  2.1331e-01|   -8.250766|   -9.712986|    1.081033|    0.031599|   -0.007774|
|         552|  2.1333e-01|   -8.253501|   -9.715042|    1.080909|    0.031601|   -0.007788|
|         553|  2.1331e-01|   -8.256237|   -9.717100|    1.080785|    0.031603|   -0.007801|
|         554|  2.1329e-01|   -8.258974|   -9.719163|    1.080662|    0.031605|   -0.007814|
|         555|  2.1327e-01|   -8.261713|   -9.721226|    1.080540|    0.031607|   -0.007827|
|         556|  2.1325e-01|   -8.264454|   -9.723292|    1.080418|    0.031609|   -0.007840|
|         557|  2.1327e-01|   -8.267197|   -9.725368|    1.080297|    0.031612|   -0.007852|
|         558|  2.1329e-01|   -8.269943|   -9.727449|    1.080176|    0.031614|   -0.007865|
|         559|  2.1333e-01|   -8.272691|   -9.729530|    1.080056|    0.031616|   -0.007878|
|         560|  2.1343e-01|   -8.275442|   -9.731619|    1.079937|    0.031618|   -0.007890|
|         561|  2.1355e-01|   -8.278195|   -9.733720|    1.079818|    0.031620|   -0.007903|
|         562|  2.1358e-01|   -8.280951|   -9.735833|    1.079700|    0.031622|   -0.007915|
|         563|  2.1360e-01|   -8.283709|   -9.737962|    1.079582|    0.031624|   -0.007928|
|         564|  2.1363e-01|   -8.286470|   -9.740115|    1.079465|    0.031626|   -0.007940|
|         565|  2.1374e-01|   -8.289233|   -9.742298|    1.079348|    0.031628|   -0.007952|
|         566|  2.1376e-01|   -8.291998|   -9.744483|    1.079232|    0.031630|   -0.007964|
|         567|  2.1379e-01|   -8.294764|   -9.746664|    1.079117|    0.031632|   -0.007976|
|         568|  2.1381e-01|   -8.297531|   -9.748847|    1.079002|    0.031635|   -0.007988|
|         569|  2.1383e-01|   -8.300298|   -9.750975|    1.078888|    0.031637|   -0.008000|
|         570|  2.1387e-01|   -8.303064|   -9.753197|    1.078775|    0.031639|   -0.008012|
|         571|  2.1393e-01|   -8.305828|   -9.755452|    1.078662|    0.031641|   -0.008024|
|         572|  2.1394e-01|   -8.308590|   -9.757715|    1.078549|    0.031643|   -0.008035|
|         573|  2.1394e-01|   -8.311348|   -9.759767|    1.078437|    0.031645|   -0.008047|
|         574|  2.1395e-01|   -8.314101|   -9.761932|    1.078326|    0.031647|   -0.008059|
|         575|  2.1399e-01|   -8.316848|   -9.764089|    1.078215|    0.031649|   -0.008070|
|         576|  2.1411e-01|   -8.319588|   -9.766241|    1.078105|    0.031651|   -0.008082|
|         577|  2.1417e-01|   -8.322321|   -9.768370|    1.077995|    0.031653|   -0.008093|
|         578|  2.1422e-01|   -8.325045|   -9.770502|    1.077886|    0.031655|   -0.008104|
|         579|  2.1425e-01|   -8.327759|   -9.772627|    1.077777|    0.031657|   -0.008116|
|         580|  2.1425e-01|   -8.330464|   -9.774744|    1.077669|    0.031659|   -0.008127|
|         581|  2.1435e-01|   -8.333157|   -9.776847|    1.077561|    0.031661|   -0.008138|
|         582|  2.1440e-01|   -8.335838|   -9.778926|    1.077454|    0.031663|   -0.008149|
|         583|  2.1443e-01|   -8.338508|   -9.780997|    1.077348|    0.031665|   -0.008160|
