|  Inner_Iter|   Time(sec)|    rms[Rho]|     rms[nu]|          CL|          CD|         CMz|
|         291|  2.3895e-01|   -7.461159|   -8.870417|    0.591509|    0.011471|    0.011849|
|         292|  2.3895e-01|   -7.462139|   -8.873076|    0.591272|    0.011469|    0.011812|
|         293|  2.3894e-01|   -7.463346|   -8.875854|    0.591035|    0.011468|    0.011776|
|         294|  2.3891e-01|   -7.464776|   -8.878743|    0.590799|    0.011466|    0.011741|
|         295|  2.3895e-01|   -7.466425|   -8.881731|    0.590563|    0.011465|    0.011706|
|         296|  2.3896e-01|   -7.468284|   -8.884813|    0.590330|    0.011464|    0.011671|
|         297|  2.3891e-01|   -7.470344|   -8.887987|    0.590099|    0.011463|    0.011638|
|         298|  2.3888e-01|   -7.472594|   -8.891244|    0.589871|    0.011463|    0.011605|
|         299|  2.3885e-01|   -7.475022|   -8.894581|    0.589646|    0.011463|    0.011574|
|         300|  2.3883e-01|   -7.477613|   -8.897991|    0.589425|    0.011463|    0.011544|
|         301|  2.3881e-01|   -7.480353|   -8.901462|    0.589209|    0.011464|    0.011514|
|         302|  2.3878e-01|   -7.483226|   -8.904985|    0.588996|    0.011464|    0.011486|
|         303|  2.3877e-01|   -7.486216|   -8.908556|    0.588788|    0.011466|    0.011459|
|         304|  2.3873e-01|   -7.489308|   -8.912170|    0.588583|    0.011467|    0.011432|
|         305|  2.3869e-01|   -7.492486|   -8.915822|    0.588382|    0.011469|    0.011406|
|         306|  2.3864e-01|   -7.495734|   -8.919502|    0.588184|    0.011470|    0.011380|
|         307|  2.3862e-01|   -7.499040|   -8.923205|    0.587988|    0.011472|    0.011355|
|         308|  2.3857e-01|   -7.502390|   -8.926921|    0.587795|    0.011474|    0.011330|
|         309|  2.3853e-01|   -7.505770|   -8.930641|    0.587603|    0.011476|    0.011305|
|         310|  2.3849e-01|   -7.509170|   -8.934363|    0.587412|    0.011478|    0.011280|
|         311|  2.3839e-01|   -7.512580|   -8.938081|    0.587223|    0.011479|    0.011255|
|         312|  2.3828e-01|   -7.515988|   -8.941778|    0.587033|    0.011481|    0.011230|
|         313|  2.3820e-01|   -7.519387|   -8.945454|    0.586845|    0.011482|    0.011204|
|         314|  2.3810e-01|   -7.522769|   -8.949097|    0.586656|    0.011483|    0.011178|
|         315|  2.3804e-01|   -7.526127|   -8.952713|    0.586467|    0.011485|    0.011152|
|         316|  2.3794e-01|   -7.529456|   -8.956298|    0.586278|    0.011485|    0.011125|
|         317|  2.3788e-01|   -7.532751|   -8.959854|    0.586089|    0.011486|    0.011098|
|         318|  2.3784e-01|   -7.536007|   -8.963380|    0.585901|    0.011487|    0.011072|
|         319|  2.3780e-01|   -7.539223|   -8.966860|    0.585713|    0.011487|    0.011045|
|         320|  2.3776e-01|   -7.542396|   -8.970295|    0.585525|    0.011488|    0.011018|
|         321|  2.3774e-01|   -7.545524|   -8.973687|    0.585339|    0.011488|    0.010992|
|         322|  2.3779e-01|   -7.548605|   -8.977027|    0.585154|    0.011489|    0.010966|
|         323|  2.3780e-01|   -7.551639|   -8.980325|    0.584971|    0.011489|    0.010940|
|         324|  2.3776e-01|   -7.554625|   -8.983578|    0.584789|    0.011490|    0.010915|
|         325|  2.3771e-01|   -7.557561|   -8.986783|    0.584609|    0.011491|    0.010890|
|         326|  2.3765e-01|   -7.560447|   -8.989945|    0.584432|    0.011491|    0.010865|
|         327|  2.3769e-01|   -7.563282|   -8.993068|    0.584257|    0.011492|    0.010841|
|         328|  2.3765e-01|   -7.566065|   -8.996148|    0.584084|    0.011493|    0.010818|
|         329|  2.3763e-01|   -7.568793|   -8.999188|    0.583913|    0.011494|    0.010795|
|         330|  2.3765e-01|   -7.571467|   -9.002192|    0.583745|    0.011495|    0.010772|
|         331|  2.3764e-01|   -7.574082|   -9.005164|    0.583579|    0.011496|    0.010750|
|         332|  2.3761e-01|   -7.576638|   -9.008097|    0.583415|    0.011497|    0.010727|
|         333|  2.3758e-01|   -7.579132|   -9.011001|    0.583253|    0.011499|    0.010706|
|         334|  2.3755e-01|   -7.581560|   -9.013880|    0.583092|    0.011500|    0.010684|
|         335|  2.3756e-01|   -7.583922|   -9.016734|    0.582933|    0.011501|    0.010662|
|         336|  2.3754e-01|   -7.586213|   -9.019562|    0.582775|    0.011502|    0.010641|
|         337|  2.3753e-01|   -7.588431|   -9.022389|    0.582619|    0.011503|    0.010619|
|         338|  2.3750e-01|   -7.590575|   -9.025218|    0.582462|    0.011503|    0.010597|
|         339|  2.3746e-01|   -7.592641|   -9.028052|    0.582307|    0.011504|    0.010576|
|         340|  2.3743e-01|   -7.594627|   -9.030894|    0.582152|    0.011505|    0.010554|
|         341|  2.3734e-01|   -7.596531|   -9.033735|    0.581997|    0.011505|    0.010532|
|         342|  2.3743e-01|   -7.598353|   -9.036588|    0.581843|    0.011505|    0.010510|
|         343|  2.3742e-01|   -7.600092|   -9.039460|    0.581689|    0.011506|    0.010488|
|         344|  2.3741e-01|   -7.601748|   -9.042353|    0.581536|    0.011506|    0.010466|
|         345|  2.3746e-01|   -7.603320|   -9.045272|    0.581383|    0.011506|    0.010444|
|         346|  2.3744e-01|   -7.604812|   -9.048222|    0.581231|    0.011506|    0.010421|
|         347|  2.3740e-01|   -7.606223|   -9.051208|    0.581079|    0.011506|    0.010399|
|         348|  2.3749e-01|   -7.607558|   -9.054233|    0.580928|    0.011506|    0.010378|
|         349|  2.3757e-01|   -7.608818|   -9.057301|    0.580778|    0.011506|    0.010356|
|         350|  2.3756e-01|   -7.610008|   -9.060417|    0.580629|    0.011505|    0.010334|
|         351|  2.3780e-01|   -7.611132|   -9.063581|    0.580482|    0.011505|    0.010313|
|         352|  2.3782e-01|   -7.612193|   -9.066797|    0.580335|    0.011505|    0.010292|
|         353|  2.3780e-01|   -7.613197|   -9.070065|    0.580190|    0.011505|    0.010271|
|         354|  2.3776e-01|   -7.614148|   -9.073382|    0.580046|    0.011505|    0.010251|
|         355|  2.3784e-01|   -7.615051|   -9.076735|    0.579904|    0.011505|    0.010231|
|         356|  2.3800e-01|   -7.615911|   -9.080141|    0.579763|    0.011505|    0.010211|
|         357|  2.3806e-01|   -7.616734|   -9.083608|    0.579624|    0.011505|    0.010191|
|         358|  2.3805e-01|   -7.617526|   -9.087139|    0.579486|    0.011505|    0.010171|
|         359|  2.3804e-01|   -7.618292|   -9.090731|    0.579349|    0.011505|    0.010152|
|         360|  2.3801e-01|   -7.619037|   -9.094373|    0.579213|    0.011505|    0.010133|
|         361|  2.3798e-01|   -7.619768|   -9.098072|    0.579078|    0.011506|    0.010114|
|         362|  2.3800e-01|   -7.620490|   -9.101832|    0.578945|    0.011506|    0.010095|
|         363|  2.3816e-01|   -7.621210|   -9.105624|    0.578812|    0.011506|    0.010076|
|         364|  2.3842e-01|   -7.621932|   -9.109449|    0.578680|    0.011506|    0.010058|
|         365|  2.3850e-01|   -7.622664|   -9.113322|    0.578549|    0.011506|    0.010039|
|         366|  2.3849e-01|   -7.623409|   -9.117245|    0.578418|    0.011506|    0.010020|
|         367|  2.3848e-01|   -7.624174|   -9.121204|    0.578288|    0.011506|    0.010002|
|         368|  2.3843e-01|   -7.624964|   -9.125190|    0.578159|    0.011505|    0.009983|
|         369|  2.3837e-01|   -7.625784|   -9.129202|    0.578030|    0.011505|    0.009965|
|         370|  2.3833e-01|   -7.626639|   -9.133246|    0.577901|    0.011505|    0.009946|
|         371|  2.3825e-01|   -7.627533|   -9.137313|    0.577774|    0.011505|    0.009928|
|         372|  2.3817e-01|   -7.628470|   -9.141404|    0.577647|    0.011505|    0.009909|
|         373|  2.3807e-01|   -7.629455|   -9.145523|    0.577520|    0.011504|    0.009891|
|         374|  2.3799e-01|   -7.630491|   -9.149644|    0.577394|    0.011504|    0.009873|
|         375|  2.3790e-01|   -7.631581|   -9.153756|    0.577269|    0.011504|    0.009855|
|         376|  2.3781e-01|   -7.632727|   -9.157861|    0.577145|    0.011504|    0.009837|
|         377|  2.3772e-01|   -7.633933|   -9.161960|    0.577022|    0.011504|    0.009819|
|         378|  2.3762e-01|   -7.635200|   -9.166043|    0.576899|    0.011503|    0.009802|
|         379|  2.3754e-01|   -7.636531|   -9.170036|    0.576778|    0.011503|    0.009784|
|         380|  2.3745e-01|   -7.637925|   -9.173955|    0.576657|    0.011503|    0.009767|
|         381|  2.3740e-01|   -7.639386|   -9.177843|    0.576538|    0.011503|    0.009750|
|         382|  2.3731e-01|   -7.640913|   -9.181677|    0.576419|    0.011503|    0.009733|
|         383|  2.3723e-01|   -7.642507|   -9.185428|    0.576302|    0.011503|    0.009717|
|         384|  2.3719e-01|   -7.644169|   -9.189102|    0.576185|    0.011503|    0.009700|
|         385|  2.3716e-01|   -7.645898|   -9.192671|    0.576070|    0.011503|    0.009684|
|         386|  2.3708e-01|   -7.647696|   -9.196141|    0.575956|    0.011503|    0.009668|
|         387|  2.3700e-01|   -7.649563|   -9.199532|    0.575842|    0.011503|    0.009652|
|         388|  2.3695e-01|   -7.651497|   -9.202808|    0.575729|    0.011503|    0.009636|
|         389|  2.3699e-01|   -7.653500|   -9.205968|    0.575617|    0.011503|    0.009620|
|         390|  2.3698e-01|   -7.655572|   -9.209013|    0.575506|    0.011503|    0.009605|
|         391|  2.3698e-01|   -7.657713|   -9.211924|    0.575396|    0.011504|    0.009589|
|         392|  2.3697e-01|   -7.659922|   -9.214709|    0.575287|    0.011504|    0.009574|
|         393|  2.3704e-01|   -7.662200|   -9.217365|    0.575178|    0.011504|    0.009558|
|         394|  2.3703e-01|   -7.664547|   -9.219845|    0.575069|    0.011504|    0.009543|
|         395|  2.3701e-01|   -7.666962|   -9.222174|    0.574962|    0.011504|    0.009528|
|         396|  2.3702e-01|   -7.669447|   -9.224378|    0.574855|    0.011504|    0.009513|
|         397|  2.3701e-01|   -7.672001|   -9.226463|    0.574748|    0.011504|    0.009497|
|         398|  2.3711e-01|   -7.674624|   -9.228424|    0.574643|    0.011504|    0.009482|
|         399|  2.3711e-01|   -7.677317|   -9.230266|    0.574537|    0.011504|    0.009467|
|         400|  2.3711e-01|   -7.680078|   -9.231988|    0.574433|    0.011504|    0.009452|
|         401|  2.3712e-01|   -7.682908|   -9.233589|    0.574329|    0.011504|    0.009438|
|         402|  2.3719e-01|   -7.685807|   -9.235044|    0.574226|    0.011504|    0.009423|
|         403|  2.3716e-01|   -7.688775|   -9.236368|    0.574123|    0.011504|    0.009408|
|         404|  2.3713e-01|   -7.691810|   -9.237569|    0.574021|    0.011504|    0.009394|
|         405|  2.3712e-01|   -7.694913|   -9.238649|    0.573920|    0.011504|    0.009379|
|         406|  2.3715e-01|   -7.698083|   -9.239609|    0.573820|    0.011504|    0.009365|
|         407|  2.3722e-01|   -7.701318|   -9.240414|    0.573720|    0.011504|    0.009351|
|         408|  2.3721e-01|   -7.704619|   -9.241097|    0.573622|    0.011504|    0.009337|
|         409|  2.3723e-01|   -7.707984|   -9.241673|    0.573523|    0.011504|    0.009323|
|         410|  2.3722e-01|   -7.711412|   -9.242150|    0.573426|    0.011504|    0.009309|
|         411|  2.3723e-01|   -7.714902|   -9.242535|    0.573329|    0.011504|    0.009295|
|         412|  2.3737e-01|   -7.718451|   -9.242816|    0.573234|    0.011504|    0.009281|
|         413|  2.3760e-01|   -7.722060|   -9.243017|    0.573138|    0.011504|    0.009268|
|         414|  2.3767e-01|   -7.725725|   -9.243140|    0.573044|    0.011504|    0.009254|
|         415|  2.3772e-01|   -7.729446|   -9.243188|    0.572950|    0.011504|    0.009241|
|         416|  2.3772e-01|   -7.733221|   -9.243149|    0.572857|    0.011505|    0.009228|
|         417|  2.3773e-01|   -7.737048|   -9.243039|    0.572764|    0.011505|    0.009214|
|         418|  2.3771e-01|   -7.740925|   -9.242870|    0.572672|    0.011505|    0.009201|
|         419|  2.3772e-01|   -7.744851|   -9.242647|    0.572581|    0.011505|    0.009188|
|         420|  2.3771e-01|   -7.748825|   -9.242376|    0.572490|    0.011505|    0.009175|
|         421|  2.3769e-01|   -7.752844|   -9.242044|    0.572399|    0.011505|    0.009162|
|         422|  2.3765e-01|   -7.756906|   -9.241660|    0.572309|    0.011505|    0.009149|
|         423|  2.3759e-01|   -7.761012|   -9.241242|    0.572220|    0.011505|    0.009136|
|         424|  2.3754e-01|   -7.765158|   -9.240798|    0.572131|    0.011504|    0.009123|
|         425|  2.3750e-01|   -7.769343|   -9.240331|    0.572043|    0.011504|    0.009111|
|         426|  2.3742e-01|   -7.773567|   -9.239830|    0.571955|    0.011504|    0.009098|
|         427|  2.3736e-01|   -7.777828|   -9.239304|    0.571867|    0.011504|    0.009085|
|         428|  2.3734e-01|   -7.782125|   -9.238778|    0.571781|    0.011504|    0.009072|
|         429|  2.3731e-01|   -7.786456|   -9.238262|    0.571694|    0.011504|    0.009060|
|         430|  2.3728e-01|   -7.790820|   -9.237760|    0.571608|    0.011504|    0.009047|
|         431|  2.3725e-01|   -7.795216|   -9.237279|    0.571523|    0.011504|    0.009035|
|         432|  2.3720e-01|   -7.799643|   -9.236822|    0.571438|    0.011504|    0.009022|
|         433|  2.3716e-01|   -7.804100|   -9.236393|    0.571354|    0.011504|    0.009010|
|         434|  2.3716e-01|   -7.808586|   -9.235997|    0.571270|    0.011503|    0.008998|
|         435|  2.3712e-01|   -7.813098|   -9.235637|    0.571187|    0.011503|    0.008986|
|         436|  2.3708e-01|   -7.817637|   -9.235317|    0.571104|    0.011503|    0.008974|
|         437|  2.3703e-01|   -7.822200|   -9.235033|    0.571022|    0.011503|    0.008962|
|         438|  2.3696e-01|   -7.826786|   -9.234792|    0.570940|    0.011503|    0.008950| 
