"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          66,      -4.273174416,      -3.511463004,       -3.53839732,      -2.224417882,       -10.4709955
          0,           0,          67,      -4.267934592,      -3.506047521,      -3.533731908,      -2.219123612,       -10.4627591
          0,           0,          68,      -4.262754704,       -3.50065899,      -3.528938934,      -2.213895261,      -10.45471172
          0,           0,          69,      -4.257650672,      -3.495267912,      -3.524004659,       -2.20874915,      -10.44685967
          0,           0,          70,      -4.252637219,      -3.489851228,      -3.518918575,      -2.203700341,      -10.43918957
          0,           0,          71,      -4.247726773,      -3.484392873,      -3.513673337,       -2.19876155,      -10.43167868
          0,           0,          72,      -4.242928692,      -3.478883666,      -3.508264636,      -2.193942364,      -10.42432528
          0,           0,          73,      -4.238248896,      -3.473320676,      -3.502691102,      -2.189248875,      -10.41718181
          0,           0,          74,      -4.233689765,      -3.467706341,       -3.49695424,       -2.18468358,      -10.41022641
          0,           0,          75,      -4.229250257,      -3.462047464,      -3.491058374,      -2.180245497,      -10.40345202
          0,           0,          76,      -4.224926167,      -3.456354169,       -3.48501061,       -2.17593043,      -10.39685243
          0,           0,          77,      -4.220710438,       -3.45063894,      -3.478820821,      -2.171731278,      -10.39043605
          0,           0,          78,      -4.216593546,      -3.444915773,      -3.472501647,      -2.167638425,      -10.38419686
          0,           0,          79,      -4.212563851,      -3.439199436,      -3.466068451,       -2.16364009,      -10.37811048
          0,           0,          80,      -4.208608033,      -3.433504868,      -3.459539199,      -2.159722779,      -10.37217277
          0,           0,          81,      -4.204711459,      -3.427846633,      -3.452934225,      -2.155871644,      -10.36638372
          0,           0,          82,      -4.200858681,      -3.422238458,      -3.446275889,      -2.152070996,      -10.36072733
          0,           0,          83,      -4.197033862,      -3.416692823,      -3.439588072,      -2.148304723,      -10.35518679
          0,           0,          84,      -4.193221323,      -3.411220619,      -3.432895601,      -2.144556848,      -10.34982286
          0,           0,          85,      -4.189406013,      -3.405830864,      -3.426223584,      -2.140811989,      -10.34461197
          0,           0,          86,      -4.185574023,      -3.400530534,      -3.419596739,      -2.137055882,      -10.33947109
          0,           0,          87,      -4.181713001,      -3.395324483,      -3.413038747,      -2.133275784,      -10.33440415
          0,           0,          88,      -4.177812524,      -3.390215534,      -3.406571677,       -2.12946085,      -10.32936476
          0,           0,          89,      -4.173864339,      -3.385204667,      -3.400215524,       -2.12560237,      -10.32435783
          0,           0,          90,      -4.169862522,      -3.380291349,      -3.393987903,      -2.121693941,       -10.3193942
          0,           0,          91,      -4.165803509,      -3.375473949,      -3.387903865,      -2.117731491,      -10.31450742
          0,           0,          92,      -4.161686048,      -3.370750223,      -3.381975843,      -2.113713248,      -10.30963481
          0,           0,          93,      -4.157511025,      -3.366117766,      -3.376213732,      -2.109639573,       -10.3047345
          0,           0,          94,       -4.15328129,      -3.361574454,       -3.37062507,      -2.105512794,      -10.29977431
          0,           0,          95,      -4.149001391,       -3.35711876,      -3.365215269,      -2.101336946,       -10.2947201
          0,           0,          96,      -4.144677358,      -3.352749995,      -3.359987918,      -2.097117576,      -10.28961393
          0,           0,          97,      -4.140316429,      -3.348468349,      -3.354945048,       -2.09286147,      -10.28445997
          0,           0,          98,      -4.135926864,      -3.344274827,      -3.350087396,       -2.08857649,      -10.27925619
          0,           0,          99,      -4.131517721,      -3.340171015,      -3.345414595,      -2.084271341,      -10.27397282
          0,           0,         100,      -4.127098712,      -3.336158734,      -3.340925324,      -2.079955458,      -10.26854592
          0,           0,         101,       -4.12268002,      -3.332239591,      -3.336617377,      -2.075638818,      -10.26299906
          0,           0,         102,      -4.118272181,       -3.32841449,       -3.33248768,       -2.07133183,      -10.25736625
          0,           0,         103,      -4.113885916,      -3.324683109,      -3.328532251,      -2.067045182,      -10.25166167
          0,           0,         104,      -4.109531986,      -3.321043416,       -3.32474613,       -2.06278969,      -10.24586525
          0,           0,         105,      -4.105221027,       -3.31749127,      -3.321123292,      -2.058576141,      -10.24003216
          0,           0,         106,      -4.100963361,      -3.314020123,      -3.317656562,      -2.054415095,      -10.23414373
          0,           0,         107,        -4.0967688,        -3.3106209,       -3.31433756,      -2.050316694,      -10.22815116
          0,           0,         108,      -4.092646451,      -3.307282023,      -3.311156703,      -2.046290442,      -10.22206731
          0,           0,         109,      -4.088604496,      -3.303989666,      -3.308103265,      -2.042344981,      -10.21594818
          0,           0,         110,      -4.084650015,       -3.30072819,      -3.305165517,      -2.038487888,      -10.20976469
          0,           0,         111,      -4.080788786,      -3.297480789,      -3.302330926,      -2.034725446,      -10.20357473
          0,           0,         112,      -4.077025166,      -3.294230296,      -3.299586452,      -2.031062502,      -10.19743991
          0,           0,         113,      -4.073361984,      -3.290960103,      -3.296918897,      -2.027502313,      -10.19137159
          0,           0,         114,      -4.069800486,      -3.287655172,      -3.294315309,      -2.024046464,      -10.18528575
          0,           0,         115,      -4.066340373,      -3.284303014,      -3.291763429,      -2.020694863,      -10.17905527
          0,           0,         116,      -4.062979841,      -3.280894629,      -3.289252137,      -2.017445745,      -10.17281199
          0,           0,         117,       -4.05971573,      -3.277425253,      -3.286771876,       -2.01429579,      -10.16664466
          0,           0,         118,      -4.056543701,       -3.27389493,      -3.284315069,      -2.011240284,      -10.16058721
          0,           0,         119,      -4.053458456,      -3.270308763,       -3.28187642,      -2.008273314,      -10.15461795
          0,           0,         120,      -4.050454005,      -3.266676894,      -3.279453158,       -2.00538805,      -10.14875841
          0,           0,         121,      -4.047523936,      -3.263014131,      -3.277045132,      -2.002577027,      -10.14298301
          0,           0,         122,      -4.044661706,      -3.259339286,      -3.274654816,      -1.999832465,      -10.13712271
          0,           0,         123,      -4.041860911,      -3.255674211,      -3.272287162,      -1.997146602,      -10.13131359
          0,           0,         124,      -4.039115529,      -3.252042623,      -3.269949336,      -1.994511996,      -10.12567722
          0,           0,         125,      -4.036420141,      -3.248468756,      -3.267650315,      -1.991921823,      -10.12016379
          0,           0,         126,      -4.033770085,      -3.244975958,      -3.265400381,      -1.989370124,      -10.11478535
          0,           0,         127,      -4.031161562,      -3.241585256,      -3.263210515,      -1.986851996,      -10.10952869
          0,           0,         128,      -4.028591691,      -3.238314017,      -3.261091721,      -1.984363728,      -10.10443908
          0,           0,         129,      -4.026058488,      -3.235174742,       -3.25905431,      -1.981902863,      -10.09943191
          0,           0,         130,      -4.023560807,      -3.232174087,      -3.257107161,      -1.979468185,      -10.09447974
          0,           0,         131,      -4.021098222,      -3.229312147,      -3.255257028,      -1.977059646,      -10.08963667
          0,           0,         132,      -4.018670881,       -3.22658208,       -3.25350787,      -1.974678218,      -10.08490277
          0,           0,         133,      -4.016279322,      -3.223970092,      -3.251860308,      -1.972325698,      -10.08027909
          0,           0,         134,      -4.013924291,      -3.221455831,      -3.250311181,      -1.970004471,      -10.07577096
          0,           0,         135,      -4.011606545,      -3.219013192,      -3.248853284,      -1.967717245,      -10.07139445
          0,           0,         136,      -4.009326679,      -3.216611538,      -3.247475294,      -1.965466776,      -10.06713514
          0,           0,         137,      -4.007084965,      -3.214217288,      -3.246161911,      -1.963255598,      -10.06292756
          0,           0,         138,      -4.004881223,      -3.211795824,      -3.244894242,      -1.961085774,      -10.05876894
          0,           0,         139,      -4.002714733,      -3.209313583,       -3.24365042,       -1.95895868,      -10.05464326
          0,           0,         140,      -4.000584178,       -3.20674023,       -3.24240646,      -1.956874838,       -10.0505875
          0,           0,         141,      -3.998487623,      -3.204050719,      -3.241137316,      -1.954833792,      -10.04661598
          0,           0,         142,      -3.996422533,      -3.201227087,      -3.239818102,      -1.952834049,      -10.04269732
          0,           0,         143,      -3.994385828,      -3.198259804,      -3.238425392,       -1.95087308,      -10.03882356
          0,           0,         144,      -3.992373956,      -3.195148545,      -3.236938536,      -1.948947373,      -10.03498574
          0,           0,         145,      -3.990382981,      -3.191902302,      -3.235340874,      -1.947052534,      -10.03124165
          0,           0,         146,      -3.988408686,      -3.188538812,      -3.233620776,      -1.945183433,      -10.02748041
          0,           0,         147,       -3.98644667,      -3.185083346,      -3.231772387,      -1.943334375,      -10.02369531
          0,           0,         148,      -3.984492429,      -3.181566956,      -3.229796026,      -1.941499274,      -10.01993775
          0,           0,         149,      -3.982541432,       -3.17802434,      -3.227698197,      -1.939671848,       -10.0161937
          0,           0,         150,      -3.980589167,      -3.174491499,      -3.225491175,       -1.93784578,      -10.01248653
          0,           0,         151,      -3.978631156,      -3.171003364,      -3.223192232,      -1.936014856,      -10.00883643
          0,           0,         152,       -3.97666295,       -3.16759157,      -3.220822541,      -1.934173064,      -10.00523148
          0,           0,         153,      -3.974680091,      -3.164282512,      -3.218405836,       -1.93231465,      -10.00166676
          0,           0,         154,      -3.972678052,      -3.161095803,      -3.215966959,      -1.930434114,      -9.998084496
          0,           0,         155,      -3.970652157,      -3.158043214,       -3.21353037,      -1.928526165,      -9.994490415
          0,           0,         156,      -3.968597505,      -3.155128138,      -3.211118746,      -1.926585642,      -9.990912451
          0,           0,         157,      -3.966508891,      -3.152345605,      -3.208751746,      -1.924607395,      -9.987376044
          0,           0,         158,      -3.964380742,      -3.149682836,      -3.206445026,      -1.922586164,      -9.983895927
          0,           0,         159,      -3.962207094,      -3.147120302,      -3.204209545,      -1.920516456,      -9.980479081
          0,           0,         160,      -3.959981603,      -3.144633233,      -3.202051203,      -1.918392467,      -9.977111536
          0,           0,         161,      -3.957697612,      -3.142193482,      -3.199970811,      -1.916208029,      -9.973737236
          0,           0,         162,      -3.955348271,      -3.139771639,      -3.197964386,      -1.913956632,      -9.970307475
          0,           0,         163,      -3.952926723,      -3.137339235,      -3.196023734,      -1.911631515,      -9.966911972
          0,           0,         164,      -3.950426342,       -3.13487089,       -3.19413728,      -1.909225847,      -9.963576277
          0,           0,         165,       -3.94784102,      -3.132346228,      -3.192291067,       -1.90673297,      -9.960278417
          0,           0,         166,      -3.945165476,      -3.129751387,      -3.190469865,      -1.904146715,      -9.957034796
          0,           0,         167,      -3.942395588,          -3.12708,      -3.188658277,      -1.901461765,      -9.953793286
          0,           0,         168,      -3.939528716,       -3.12433357,      -3.186841781,      -1.898674053,      -9.950538391
          0,           0,         169,      -3.936563966,      -3.121521162,      -3.185007605,      -1.895781129,      -9.947255294
          0,           0,         170,      -3.933502403,      -3.118658488,      -3.183145357,      -1.892782484,       -9.94401067
          0,           0,         171,      -3.930347195,      -3.115766449,      -3.181247384,      -1.889679839,      -9.940773026
          0,           0,         172,      -3.927103633,       -3.11286927,      -3.179308802,      -1.886477292,      -9.937521537
          0,           0,         173,      -3.923779039,      -3.109992398,      -3.177327206,      -1.883181334,      -9.934336963
          0,           0,         174,      -3.920382574,      -3.107160339,      -3.175302096,      -1.879800759,      -9.931262187
          0,           0,         175,      -3.916924972,      -3.104394603,      -3.173234088,      -1.876346461,      -9.928230983
          0,           0,         176,      -3.913418133,      -3.101711906,      -3.171123961,       -1.87283104,      -9.925056714
          0,           0,         177,      -3.909874685,      -3.099122774,      -3.168971635,      -1.869268336,      -9.921829448
          0,           0,         178,      -3.906307577,      -3.096630617,      -3.166775252,      -1.865672985,       -9.91866647
          0,           0,         179,      -3.902729605,      -3.094231358,      -3.164530365,      -1.862059827,      -9.915623437
          0,           0,         180,      -3.899152996,      -3.091913636,       -3.16222936,      -1.858443363,      -9.912710843
          0,           0,         181,      -3.895589118,      -3.089659586,      -3.159861244,      -1.854837328,      -9.909840295
          0,           0,         182,      -3.892048269,      -3.087446159,      -3.157411779,       -1.85125432,      -9.906960087
          0,           0,         183,      -3.888539533,      -3.085246903,      -3.154863992,      -1.847705491,      -9.903941042
          0,           0,         184,      -3.885070822,      -3.083034099,      -3.152199098,       -1.84420044,      -9.900964029
          0,           0,         185,      -3.881649062,      -3.080781099,      -3.149397796,      -1.840747288,      -9.898054973
          0,           0,         186,      -3.878280396,      -3.078464684,      -3.146441759,      -1.837352764,      -9.895190739
          0,           0,         187,      -3.874970545,      -3.076067252,      -3.143315343,      -1.834022509,      -9.892390967
          0,           0,         188,      -3.871725228,      -3.073578629,      -3.140007314,      -1.830761482,      -9.889612459
          0,           0,         189,      -3.868550547,      -3.070997337,      -3.136512414,      -1.827574361,      -9.886855219
          0,           0,         190,       -3.86545338,      -3.068331182,      -3.132832678,      -1.824465998,      -9.884033226
          0,           0,         191,      -3.862441696,        -3.0655971,      -3.128978346,      -1.821441849,      -9.881140509
          0,           0,         192,      -3.859524765,      -3.062820265,      -3.124968263,      -1.818508324,      -9.878298293
          0,           0,         193,      -3.856713222,      -3.060032545,      -3.120829736,      -1.815673009,      -9.875563088
          0,           0,         194,      -3.854018982,      -3.057270419,      -3.116597849,      -1.812944764,      -9.872911421
          0,           0,         195,      -3.851454975,      -3.054572558,       -3.11231428,      -1.810333648,      -9.870290268
          0,           0,         196,      -3.849034741,      -3.051977235,      -3.108025731,      -1.807850682,      -9.867678511
          0,           0,         197,       -3.84677185,       -3.04951977,      -3.103782071,      -1.805507423,       -9.86505034
          0,           0,         198,      -3.844679232,      -3.047230171,      -3.099634353,      -1.803315427,      -9.862437614
          0,           0,         199,      -3.842768427,      -3.045131103,      -3.095632811,      -1.801285585,      -9.859989675
          0,           0,         200,      -3.841048799,      -3.043236309,      -3.091824958,      -1.799427396,      -9.857691773
          0,           0,         201,      -3.839526766,      -3.041549547,      -3.088253878,      -1.797748206,      -9.855485651
          0,           0,         202,      -3.838205115,      -3.040064104,       -3.08495677,        -1.7962525,      -9.853312664
          0,           0,         203,      -3.837082424,       -3.03876292,      -3.081963794,       -1.79494127,      -9.851177465
          0,           0,         204,       -3.83615264,      -3.037619324,      -3.079297226,       -1.79381149,      -9.849061672
          0,           0,         205,      -3.835404857,      -3.036598378,      -3.076970933,      -1.792855779,      -9.847051068
          0,           0,         206,      -3.834823329,      -3.035658783,      -3.074990175,      -1.792062264,      -9.845223108
          0,           0,         207,      -3.834387718,      -3.034755268,      -3.073351704,      -1.791414673,      -9.843433278
          0,           0,         208,      -3.834073577,      -3.033841332,      -3.072044158,      -1.790892636,       -9.84165397
          0,           0,         209,      -3.833853087,      -3.032872193,      -3.071048729,      -1.790472243,      -9.839872647
          0,           0,         210,      -3.833696007,      -3.031807719,       -3.07034009,      -1.790126819,      -9.838017047
          0,           0,         211,      -3.833570774,      -3.030615115,      -3.069887537,      -1.789827863,       -9.83619067
          0,           0,         212,      -3.833445723,      -3.029271146,      -3.069656325,      -1.789546124,      -9.834413959
          0,           0,         213,      -3.833290342,      -3.027763675,      -3.069609141,      -1.789252747,      -9.832707903
          0,           0,         214,      -3.833076481,      -3.026092393,      -3.069707645,      -1.788920423,      -9.830889685
          0,           0,         215,      -3.832779451,      -3.024268653,      -3.069914021,      -1.788524474,      -9.829027171
          0,           0,         216,      -3.832378904,      -3.022314461,      -3.070192443,      -1.788043769,      -9.826950394
          0,           0,         217,       -3.83185947,      -3.020260719,      -3.070510356,      -1.787461455,      -9.824831934
          0,           0,         218,       -3.83121111,      -3.018144915,      -3.070839516,      -1.786765439,      -9.822772312
          0,           0,         219,      -3.830429183,      -3.016008485,      -3.071156716,      -1.785948635,      -9.820784612
          0,           0,         220,      -3.829514217,      -3.013894064,      -3.071444127,      -1.785008916,      -9.818796909
          0,           0,         221,       -3.82847146,      -3.011842865,      -3.071689266,      -1.783948855,      -9.816636505
          0,           0,         222,      -3.827310284,      -3.009892343,      -3.071884598,      -1.782775307,      -9.814319739
          0,           0,         223,      -3.826043506,      -3.008074284,      -3.072026833,      -1.781498888,       -9.81202182
          0,           0,         224,      -3.824686672,      -3.006413395,       -3.07211596,      -1.780133362,      -9.809872136
          0,           0,         225,      -3.823257409,      -3.004926436,      -3.072154153,      -1.778695068,      -9.807781149
          0,           0,         226,      -3.821774894,      -3.003621894,      -3.072144622,      -1.777202407,      -9.805678618
          0,           0,         227,      -3.820259458,      -3.002500175,      -3.072090551,      -1.775675448,      -9.803548698
          0,           0,         228,      -3.818732306,      -3.001554258,      -3.071994158,      -1.774135582,      -9.801350679
          0,           0,         229,      -3.817215385,      -3.000770767,      -3.071855999,      -1.772605315,      -9.799226871
          0,           0,         230,      -3.815731346,      -3.000131367,       -3.07167455,      -1.771108138,      -9.797234754
          0,           0,         231,      -3.814303573,      -2.999614403,      -3.071446108,      -1.769668462,      -9.795279429
          0,           0,         232,      -3.812956197,      -2.999196684,      -3.071164985,      -1.768311516,      -9.793330764
          0,           0,         233,      -3.811714071,      -2.998855298,      -3.070823987,      -1.767063244,       -9.79151107
          0,           0,         234,      -3.810602684,      -2.998569356,      -3.070415137,      -1.765950126,      -9.789771416
          0,           0,         235,      -3.809647956,      -2.998321534,      -3.069930575,      -1.764998932,      -9.787969898
          0,           0,         236,      -3.808875886,      -2.998099335,       -3.06936354,      -1.764236316,      -9.786144223
          0,           0,         237,      -3.808312071,      -2.997895958,      -3.068709361,      -1.763688317,      -9.784532673
          0,           0,         238,      -3.807981103,      -2.997710755,      -3.067966365,       -1.76337975,      -9.782980413
          0,           0,         239,      -3.807905865,      -2.997549218,      -3.067136645,      -1.763333518,      -9.781478119
          0,           0,         240,      -3.808106721,       -2.99742252,      -3.066226591,      -1.763569818,      -9.780135968
          0,           0,         241,      -3.808600667,      -2.997346677,      -3.065247146,      -1.764105314,      -9.778816589
          0,           0,         242,      -3.809400481,       -2.99734136,      -3.064213796,      -1.764952317,      -9.777496062
          0,           0,         243,      -3.810513886,      -2.997428497,      -3.063146283,      -1.766117985,       -9.77624499
          0,           0,         244,       -3.81194277,      -2.997630719,      -3.062068048,      -1.767603555,       -9.77527439
          0,           0,         245,      -3.813682488,      -2.997969787,      -3.061005475,      -1.769403674,      -9.774332701
          0,           0,         246,      -3.815721306,      -2.998465063,      -3.059986994,      -1.771505849,      -9.773479183
          0,           0,         247,      -3.818039996,      -2.999132124,      -3.059042089,      -1.773890063,      -9.772759665
          0,           0,         248,      -3.820611603,      -2.999981559,      -3.058200285,      -1.776528542,      -9.772048838
          0,           0,         249,      -3.823401427,      -3.001018018,      -3.057490149,      -1.779385741,      -9.771333245
          0,           0,         250,      -3.826367265,      -3.002239531,      -3.056938369,      -1.782418587,      -9.770709105
          0,           0,         251,      -3.829459913,      -3.003637134,      -3.056568924,      -1.785576988,      -9.770390642
          0,           0,         252,      -3.832623974,      -3.005194799,      -3.056402383,      -1.788804654,      -9.770153112
          0,           0,         253,      -3.835798973,       -3.00688969,      -3.056455309,      -1.792040218,      -9.769894901
          0,           0,         254,      -3.838920789,      -3.008692737,      -3.056739796,      -1.795218702,      -9.769662371
          0,           0,         255,        -3.8419234,      -3.010569518,      -3.057263108,      -1.798273281,      -9.769370256
          0,           0,         256,      -3.844740882,      -3.012481422,       -3.05802743,      -1.801137324,       -9.76903515
          0,           0,         257,      -3.847309623,      -3.014387065,      -3.059029705,      -1.803746647,      -9.768747631
          0,           0,         258,       -3.84957065,      -3.016243887,      -3.060261551,      -1.806041883,      -9.768639529
          0,           0,         259,      -3.851471954,      -3.018009883,      -3.061709254,      -1.807970845,      -9.768610848
          0,           0,         260,      -3.852970681,      -3.019645352,      -3.063353832,      -1.809490745,      -9.768443075
          0,           0,         261,       -3.85403505,      -3.021114586,       -3.06517118,      -1.810570134,      -9.768185548
          0,           0,         262,      -3.854645876,      -3.022387381,      -3.067132304,      -1.811190414,      -9.767814677
          0,           0,         263,      -3.854797572,      -3.023440268,      -3.069203662,      -1.811346824,      -9.767289191
          0,           0,         264,      -3.854498587,      -3.024257404,      -3.071347633,       -1.81104884,      -9.766817393
          0,           0,         265,      -3.853771241,      -3.024831049,      -3.073523138,      -1.810319947,      -9.766404613
          0,           0,         266,      -3.852650988,      -3.025161627,      -3.075686442,      -1.809196842,      -9.765986261
          0,           0,         267,      -3.851185178,      -3.025257375,      -3.077792148,      -1.807728125,      -9.765564229
          0,           0,         268,       -3.84943143,      -3.025133647,      -3.079794388,      -1.805972602,      -9.764983332
          0,           0,         269,      -3.847455726,      -3.024811954,      -3.081648222,      -1.803997319,       -9.76431246
          0,           0,         270,       -3.84533036,      -3.024318807,      -3.083311195,      -1.801875469,      -9.763665364
          0,           0,         271,      -3.843131854,      -3.023684513,      -3.084745008,      -1.799684272,      -9.763103489
          0,           0,         272,      -3.840938941,      -3.022941979,      -3.085917234,       -1.79750294,      -9.762694699
          0,           0,         273,      -3.838830687,      -3.022125612,      -3.086802973,      -1.795410794,      -9.762437509
          0,           0,         274,      -3.836884787,      -3.021270367,      -3.087386332,      -1.793485572,      -9.762318312
          0,           0,         275,      -3.835176074,      -3.020410984,      -3.087661636,      -1.791801952,       -9.76225851
          0,           0,         276,       -3.83377521,      -3.019581415,      -3.087634236,      -1.790430261,      -9.762451874
          0,           0,         277,      -3.832747568,      -3.018814426,      -3.087320864,      -1.789435384,      -9.762797616
          0,           0,         278,      -3.832152256,       -3.01814137,      -3.086749479,      -1.788875809,      -9.763254473
          0,           0,         279,      -3.832041267,      -3.017592078,      -3.085958602,      -1.788802798,      -9.763907705
          0,           0,         280,      -3.832458694,      -3.017194828,      -3.084996179,      -1.789259629,      -9.764748091
          0,           0,         281,      -3.833439991,      -3.016976367,      -3.083918065,      -1.790280863,      -9.765715299
