"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -3.589691817,       -3.70166011,      -4.158535814,      -2.993314673,             0.448,      0.2330057484,      0.1442680032,                 0,                 0,                 0,     0.01895113883,      0.2298031095,      0.1493166649,                 0,      0.6191607036
          0,           0,           1,       -3.83821996,      -3.713952975,      -3.740232769,      -3.227303303,             0.448,     0.08981176093,      0.0356488882,                 0,                 0,                 0,     -0.0048493506,     0.08901271176,     0.03759963797,                 0,      0.3969289527
          0,           0,           2,      -3.774483127,       -3.68625748,      -3.707243417,      -3.176123523,             0.448,     0.06593907363,     0.04395413956,                 0,                 0,                 0,   -0.005542361067,     0.06496452742,     0.04538213297,                 0,      0.6665871559
          0,           0,           3,      -3.719831013,       -3.72932414,      -3.708173374,      -3.127359212,             0.448,     0.08103320494,     0.07748061379,                 0,                 0,                 0,   -0.003106734324,     0.07932369055,     0.07922990555,                 0,      0.9561588221
          0,           0,           4,      -3.670312509,      -3.699185116,      -3.675341234,      -3.081105687,             0.448,     0.06140406006,     0.07475552477,                 0,                 0,                 0,   -0.006275577213,     0.05975866438,     0.07607725749,                 0,       1.217436187
          0,           0,           5,      -3.665979829,      -3.678290659,      -3.669466713,      -3.080906738,             0.448,     0.04805956564,     0.07178734584,                 0,                 0,                 0,    -0.01037798343,     0.04648209607,     0.07281867629,                 0,       1.493716077
          0,           0,           6,      -3.661777345,      -3.794339019,      -3.707461695,        -3.0830379,             0.448,      0.0440726269,     0.07202887136,                 0,                 0,                 0,    -0.01367392171,     0.04249083726,     0.07297316973,                 0,       1.634322173
          0,           0,           7,      -3.665997856,       -3.79955655,      -3.697702571,      -3.089490917,             0.448,     0.03970763876,     0.07086377248,                 0,                 0,                 0,    -0.01592907603,     0.03815230437,     0.07171312639,                 0,       1.784638288
          0,           0,           8,      -3.649572313,      -3.725484529,      -3.711119445,      -3.072253541,             0.448,     0.03405350656,     0.07006509851,                 0,                 0,                 0,    -0.01723640634,     0.03251694067,     0.07079129825,                 0,       2.057500258
          0,           0,           9,      -3.663626533,      -3.762434875,      -3.717545174,      -3.089897035,             0.448,      0.0293494894,     0.06999575119,                 0,                 0,                 0,    -0.01796273852,     0.02781555575,     0.07061934983,                 0,       2.384905244
          0,           0,          10,      -3.669980253,      -3.818068164,      -3.744533609,      -3.100188504,             0.448,      0.0260945811,     0.07044401608,                 0,                 0,                 0,    -0.01818115692,     0.02455164318,      0.0709965026,                 0,       2.699564933
          0,           0,          11,      -3.675915789,       -3.84355494,      -3.768593952,       -3.10836559,             0.448,     0.02316974878,     0.07117928691,                 0,                 0,                 0,    -0.01798781036,     0.02161146704,     0.07166779357,                 0,       3.072078493
          0,           0,          12,      -3.681084141,      -3.856461777,      -3.779349274,      -3.114082058,             0.448,      0.0200459085,     0.07172286157,                 0,                 0,                 0,     -0.0177869286,     0.01847651214,     0.07214309266,                 0,       3.577930208
          0,           0,          13,      -3.684416894,      -3.863278019,      -3.788784881,      -3.116084814,             0.448,      0.0169669379,     0.07226470007,                 0,                 0,                 0,    -0.01771775183,     0.01538645411,     0.07261763482,                 0,       4.259148025
          0,           0,          14,       -3.69230699,      -3.870767907,      -3.799564459,      -3.121871129,             0.448,     0.01412818093,      0.0732954842,                 0,                 0,                 0,    -0.01764915121,     0.01252588624,     0.07358624651,                 0,       5.187892524
          0,           0,          15,      -3.702192623,      -3.878720804,       -3.81521799,      -3.129873487,             0.448,      0.0114895981,     0.07475362498,                 0,                 0,                 0,    -0.01757103818,    0.009856122147,      0.0749864799,                 0,       6.506200161
          0,           0,          16,      -3.712944695,      -3.883268805,      -3.836292053,      -3.140041906,             0.448,    0.008953259561,      0.0763205044,                 0,                 0,                 0,    -0.01754906139,    0.007286205898,     0.07649765651,                 0,       8.524326128
          0,           0,          17,      -3.725608333,      -3.883272732,      -3.859335996,      -3.153711699,             0.448,    0.006469017075,      0.0779033635,                 0,                 0,                 0,      -0.017571929,    0.004768024705,     0.07802594548,                 0,       12.04253484
          0,           0,          18,      -3.740412392,      -3.880465613,      -3.883059613,      -3.170401477,             0.448,    0.004040338187,     0.07948166269,                 0,                 0,                 0,    -0.01763415622,    0.002305493362,     0.07955088772,                 0,       19.67203214
          0,           0,          19,      -3.758098796,      -3.879179902,      -3.909175969,      -3.189923449,             0.448,    0.001701913927,     0.08091645699,                 0,                 0,                 0,    -0.01779720987,  -6.367428933e-05,     0.08093432812,                 0,       47.54438854
          0,           0,          20,      -3.779302897,      -3.883624429,      -3.939372362,      -3.212383258,             0.448,  -0.0004792403036,     0.08207778673,                 0,                 0,                 0,    -0.01810447263,   -0.002269643739,     0.08204779987,                 0,      -171.2664526
          0,           0,          21,      -3.802493998,      -3.894967282,      -3.973098573,      -3.236144068,             0.448,    -0.00240021401,      0.0830629995,                 0,                 0,                 0,    -0.01850377748,   -0.004211652609,     0.08299087236,                 0,      -34.60649723
          0,           0,          22,      -3.825150564,      -3.911547646,      -4.007156919,      -3.258849874,             0.448,   -0.003964271193,     0.08408103261,                 0,                 0,                 0,    -0.01892580037,   -0.005797545864,     0.08397454348,                 0,      -21.20970754
          0,           0,          23,      -3.846222155,      -3.930487807,       -4.03787301,      -3.279662457,             0.448,   -0.005098297963,      0.0852737582,                 0,                 0,                 0,    -0.01933584532,   -0.006957321937,     0.08514224657,                 0,      -16.72592674
          0,           0,          24,      -3.865706433,      -3.949307737,      -4.063690729,      -3.298725457,             0.448,   -0.005736619794,     0.08685730705,                 0,                 0,                 0,    -0.01966301459,   -0.007630036801,     0.08671149366,                 0,      -15.14085126
          0,           0,          25,      -3.884596326,      -3.967433934,      -4.085733015,      -3.317137623,             0.448,   -0.005883845025,     0.08867194239,                 0,                 0,                 0,    -0.01999755496,   -0.007816813058,     0.08852248547,                 0,      -15.07040753
          0,           0,          26,      -3.904281127,      -3.986372471,      -4.106104924,      -3.336372486,             0.448,    -0.00556590369,     0.09054416604,                 0,                 0,                 0,    -0.02041692598,   -0.007539789729,     0.09040119944,                 0,      -16.26764872
          0,           0,          27,      -3.925591603,      -4.008048175,       -4.12723585,      -3.357441306,             0.448,   -0.004826872572,     0.09241176503,                 0,                 0,                 0,    -0.02092368646,   -0.006841675937,     0.09228447586,                 0,      -19.14526718
          0,           0,          28,      -3.948433435,      -4.033919066,      -4.151568728,      -3.380430622,             0.448,   -0.003748998474,      0.0942310378,                 0,                 0,                 0,    -0.02149683075,    -0.00580374557,      0.0941268294,                 0,      -25.13498964
          0,           0,          29,       -3.97272696,       -4.06490883,      -4.180970531,      -3.405430106,             0.448,   -0.002439155412,     0.09592347609,                 0,                 0,                 0,    -0.02212916131,   -0.004531134562,       0.095847439,                 0,      -39.32651262
          0,           0,          30,      -3.999034657,      -4.101394895,      -4.215797049,      -3.433109872,             0.448,    -0.00100940443,     0.09736384386,                 0,                 0,                 0,    -0.02283099702,    -0.00313314528,     0.09731865386,                 0,      -96.45672331
          0,           0,          31,      -4.027755482,      -4.143119015,      -4.254856366,      -3.463564122,             0.448,   0.0004425779337,     0.09849518067,                 0,                 0,                 0,    -0.02360102663,   -0.001706188431,     0.09848139627,                 0,       222.5487833
          0,           0,          32,      -4.058417808,      -4.188965866,      -4.295615853,      -3.495817453,             0.448,     0.00182961004,     0.09924147178,                 0,                 0,                 0,    -0.02446199016,  -0.0003357666554,     0.09925776773,                 0,       54.24187101
          0,           0,          33,      -4.090389862,      -4.236894674,      -4.334741506,      -3.528931181,             0.448,    0.003087502005,     0.09957584494,                 0,                 0,                 0,    -0.02540907769,   0.0009145316536,     0.09961950209,                 0,       32.25126487
          0,           0,          34,      -4.123096349,      -4.284006616,      -4.369838418,       -3.56214235,             0.448,     0.00417946082,     0.09958587732,                 0,                 0,                 0,    -0.02638253793,    0.002006011756,     0.09965335303,                 0,       23.82744608
          0,           0,          35,      -4.155957947,       -4.32753882,      -4.400569117,      -3.594929632,             0.448,    0.005082787605,     0.09939650098,                 0,                 0,                 0,    -0.02731465767,    0.002913254798,     0.09948372774,                 0,       19.55550944
          0,           0,          36,      -4.188555659,      -4.366377117,      -4.428472554,      -3.627103303,             0.448,    0.005777639781,     0.09908445822,                 0,                 0,                 0,    -0.02816407586,    0.003614748795,     0.09918691735,                 0,       17.14964275
