"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633194206944907e-05, 1.320792557765786e+00, 6.967271999498508e-01, 1.013344680668906e-01, 3.778274713851947e+00
1, 9.990000128750000e-01, -1.454416641016745e-04, 1.188450280101716e+00, 7.004796079319254e-01, 1.023743146653548e-01, 3.411693044890089e+00
2, 9.977599978450000e-01, -3.271711892314740e-04, 1.180061313942487e+00, 7.524251795195661e-01, 1.117710613284979e-01, 3.397844419811874e+00
3, 9.960200190539999e-01, -5.881130169373267e-04, 1.167180674530131e+00, 7.719218851916003e-01, 1.189648572143190e-01, 3.366134523457236e+00
4, 9.937800168990000e-01, -9.405465501840816e-04, 1.159223048506255e+00, 7.799796561648197e-01, 1.280467385397546e-01, 3.346023898105254e+00
5, 9.910500049590000e-01, -1.404024163249173e-03, 1.153759538363579e+00, 7.874855392916618e-01, 1.410542270801433e-01, 3.332871449455469e+00
6, 9.878399968150000e-01, -2.004521569386104e-03, 1.146292666766302e+00, 7.943224784539882e-01, 1.571989781775856e-01, 3.314278832704875e+00
7, 9.841300249100000e-01, -2.773510514471790e-03, 1.135660030799975e+00, 8.042987332104070e-01, 1.749553686198738e-01, 3.287807696812973e+00
8, 9.799500107769999e-01, -3.720793594550196e-03, 1.120626523886545e+00, 8.186944719399210e-01, 1.915458245333425e-01, 3.250309828464469e+00
9, 9.752799868580000e-01, -4.844109369017620e-03, 1.101291837856231e+00, 8.375261886583379e-01, 2.035357803345060e-01, 3.202028165178675e+00
10, 9.701499938960000e-01, -6.102395638972199e-03, 1.078796912959474e+00, 8.593121954140682e-01, 2.081460979292559e-01, 3.145748075884794e+00
11, 9.645400047300000e-01, -7.445591558730948e-03, 1.055586662507730e+00, 8.812009021268342e-01, 2.041589829637398e-01, 3.087504372196317e+00
12, 9.584699869160000e-01, -8.808450910012961e-03, 1.035473363029816e+00, 9.001145778226088e-01, 1.927281055717524e-01, 3.036957575353628e+00
13, 9.519400000570000e-01, -1.014344257753878e-02, 1.021428210289529e+00, 9.139427057633267e-01, 1.771154566681316e-01, 3.001658264779586e+00
14, 9.449599981310000e-01, -1.142658858773329e-02, 1.014128736777147e+00, 9.222202641014595e-01, 1.612896960988229e-01, 2.983332676910300e+00
15, 9.375399947170000e-01, -1.266190001717547e-02, 1.011989350948306e+00, 9.258974745955427e-01, 1.483524397547340e-01, 2.977954439066350e+00
16, 9.296900033950000e-01, -1.387323201887248e-02, 1.012431429519216e+00, 9.267963188132050e-01, 1.396768347139217e-01, 2.979029293891804e+00
17, 9.214000105860000e-01, -1.509434590629793e-02, 1.013131983877786e+00, 9.267349912717495e-01, 1.350307982661227e-01, 2.980723165873028e+00
18, 9.126999974250000e-01, -1.634877690525583e-02, 1.012646287826918e+00, 9.269844043929758e-01, 1.332269202076247e-01, 2.979409768747863e+00
19, 9.035800099370001e-01, -1.765545027149896e-02, 1.010489223476589e+00, 9.280998649352868e-01, 1.328867688477856e-01, 2.973870670418223e+00
20, 8.940600156780000e-01, -1.901767821569106e-02, 1.006833334184689e+00, 9.301303372049242e-01, 1.329039964031634e-01, 2.964548238043519e+00
21, 8.841500282290000e-01, -2.043175173780051e-02, 1.002128721669080e+00, 9.328130914214654e-01, 1.326186126145394e-01, 2.952570841392590e+00
22, 8.738499879840000e-01, -2.189095031953279e-02, 9.968491248491071e-01, 9.358191727610151e-01, 1.317777123041029e-01, 2.939125657782714e+00
23, 8.631799817090000e-01, -2.338465635628915e-02, 9.913778952107647e-01, 9.389012931761770e-01, 1.303984191920684e-01, 2.925183567083733e+00
24, 8.521599769590000e-01, -2.490334701178852e-02, 9.859258285079798e-01, 9.418828828172354e-01, 1.286111224572611e-01, 2.911270105203600e+00
25, 8.407700061800000e-01, -2.644466748888738e-02, 9.805785458888044e-01, 9.447081021739495e-01, 1.265716277585071e-01, 2.897605404053715e+00
26, 8.290500044819999e-01, -2.799961222549537e-02, 9.753286853578134e-01, 9.473667112660007e-01, 1.243875805507043e-01, 2.884169630105938e+00
27, 8.170099854470000e-01, -2.956431636156412e-02, 9.701321971594522e-01, 9.498920225945614e-01, 1.221203576422784e-01, 2.870854951726062e+00
28, 8.046399950980000e-01, -3.113782057456979e-02, 9.649368183858970e-01, 9.522930110603874e-01, 1.197851206016626e-01, 2.857523612173327e+00
29, 7.919700145720000e-01, -3.271399392538885e-02, 9.597227989706008e-01, 9.545942245717862e-01, 1.173689488876165e-01, 2.844128823210010e+00
30, 7.790099978450000e-01, -3.428907139941793e-02, 9.544823759002554e-01, 9.568205460773808e-01, 1.148543302659499e-01, 2.830656215769219e+00
31, 7.657799720760000e-01, -3.585778071262571e-02, 9.491877462615929e-01, 9.589583285539771e-01, 1.122154508539545e-01, 2.817026809592511e+00
32, 7.522799968720000e-01, -3.741696446963595e-02, 9.438134475160483e-01, 9.610096211522160e-01, 1.094367134756666e-01, 2.803172983268332e+00
33, 7.385200262070000e-01, -3.896205648652602e-02, 9.383838102678326e-01, 9.629793760345234e-01, 1.065107178230091e-01, 2.789161385014436e+00
34, 7.245299816130000e-01, -4.048626597119749e-02, 9.329538878724026e-01, 9.648459302860625e-01, 1.034334412065971e-01, 2.775132678439480e+00
35, 7.103199958800001e-01, -4.198515694981676e-02, 9.275669593592251e-01, 9.665880411748253e-01, 1.002085007502980e-01, 2.761195878478341e+00
36, 6.958900094030001e-01, -4.345544058793084e-02, 9.222708255270803e-01, 9.682270811430981e-01, 9.685021401686252e-02, 2.747484574485417e+00
37, 6.812700033190000e-01, -4.489098147333605e-02, 9.170634971090219e-01, 9.697181531059103e-01, 9.336600497165135e-02, 2.733979496760298e+00
38, 6.664699912070000e-01, -4.628804669760919e-02, 9.119841810191186e-01, 9.710917477730832e-01, 8.977700551063557e-02, 2.720793778271577e+00
39, 6.514999866490000e-01, -4.764320643741725e-02, 9.070501584306128e-01, 9.723419830671337e-01, 8.610095616811898e-02, 2.707970994154931e+00
40, 6.363800168040000e-01, -4.895251620760632e-02, 9.022811058654996e-01, 9.734608107762058e-01, 8.235617202001136e-02, 2.695560196289432e+00
41, 6.211299896240000e-01, -5.021255147067418e-02, 8.977107196594459e-01, 9.744703781768809e-01, 7.856353316824216e-02, 2.683656775590583e+00
42, 6.057599782940000e-01, -5.142115811295996e-02, 8.933485523964247e-01, 9.753530199140344e-01, 7.473983691821406e-02, 2.672279524639878e+00
43, 5.902799963950000e-01, -5.257654011456711e-02, 8.892221678512645e-01, 9.761420256914562e-01, 7.090462291046690e-02, 2.661510749284199e+00
44, 5.747100114820000e-01, -5.367655346552446e-02, 8.853163923172906e-01, 9.768191548552051e-01, 6.707032920216512e-02, 2.651303318404949e+00
45, 5.590599775310000e-01, -5.472016816741450e-02, 8.816373838165471e-01, 9.774214236693645e-01, 6.325475133232598e-02, 2.641684111200892e+00
46, 5.433599948880000e-01, -5.570539942275055e-02, 8.781783805461202e-01, 9.779291183485423e-01, 5.946403587399270e-02, 2.632627764637011e+00
47, 5.276100039480000e-01, -5.663251776646704e-02, 8.749881041385718e-01, 9.783788441753791e-01, 5.571098646895469e-02, 2.624273522912847e+00
48, 5.118399858470000e-01, -5.750021623388522e-02, 8.720758940635164e-01, 9.787535408453083e-01, 5.199451749671791e-02, 2.616639178984737e+00
49, 4.960500001910000e-01, -5.830908607407451e-02, 8.694050630326944e-01, 9.790997248831568e-01, 4.832072227746927e-02, 2.609641638000048e+00
50, 4.802699983120000e-01, -5.905826447066103e-02, 8.668225649106460e-01, 9.793902339601043e-01, 4.468227221188051e-02, 2.602867379402610e+00
51, 4.645099937920000e-01, -5.974802134483607e-02, 8.642298503460590e-01, 9.796244343902570e-01, 4.107339562558162e-02, 2.596055796649453e+00
52, 4.487800002100000e-01, -6.037856754282492e-02, 8.619317434325572e-01, 9.797588280270161e-01, 3.748320649872178e-02, 2.589995685404348e+00
53, 4.331099987030000e-01, -6.094930932133733e-02, 8.611040053204820e-01, 9.798228982409996e-01, 3.389720715300441e-02, 2.587792969852547e+00
54, 4.174999892710000e-01, -6.146070699113848e-02, 8.635439393317749e-01, 9.798785758163195e-01, 3.030281694560640e-02, 2.594202943437781e+00
55, 4.019699990750000e-01, -6.191231609758754e-02, 8.701155773625157e-01, 9.800060660330662e-01, 2.668054122512979e-02, 2.611541412969150e+00
56, 3.865399956700000e-01, -6.230358890200755e-02, 8.771449260300148e-01, 9.802182646448340e-01, 2.300754327511066e-02, 2.630137745718830e+00
57, 3.712300062180000e-01, -6.263384082472603e-02, 8.742670507533727e-01, 9.804380815699035e-01, 1.925384666659990e-02, 2.622581984027771e+00
58, 3.560400009160000e-01, -6.290254791162221e-02, 8.503477793624131e-01, 9.800314631646225e-01, 1.538176647210445e-02, 2.559392679890677e+00
59, 3.409900069240000e-01, -6.310846294119864e-02, 8.108859223260235e-01, 9.774999828776652e-01, 1.135040509772100e-02, 2.455071836320732e+00
60, 3.261100053790000e-01, -6.325008507772818e-02, 7.828643230142727e-01, 9.742680693577329e-01, 7.162749918225859e-03, 2.380911335129977e+00
61, 3.113999962810000e-01, -6.332600660600662e-02, 7.736680363956846e-01, 9.723693942097924e-01, 2.801332393119485e-03, 2.356346126778304e+00
62, 2.968699932100000e-01, -6.333432363331412e-02, 7.738616182697329e-01, 9.719972629911975e-01, -1.788122556321907e-03, 2.356713928464246e+00
63, 2.825500071050000e-01, -6.327293308578241e-02, 7.753180396787404e-01, 9.719713949880159e-01, -6.660063117425249e-03, 2.360491757382508e+00
64, 2.684499919410000e-01, -6.313958641859271e-02, 7.756564442964616e-01, 9.720081008935333e-01, -1.185829541382359e-02, 2.361400988048738e+00
65, 2.545700073240000e-01, -6.293158294397101e-02, 7.755169862949319e-01, 9.719310555823754e-01, -1.742282465340002e-02, 2.361041434883954e+00
66, 2.409400045870000e-01, -6.264644270934186e-02, 7.757793352595619e-01, 9.719216016223496e-01, -2.340669269636144e-02, 2.361764004584361e+00
67, 2.275699973110000e-01, -6.228134434847314e-02, 7.765056872101335e-01, 9.718937514528921e-01, -2.985635451284253e-02, 2.363702761988442e+00
68, 2.144699990750000e-01, -6.183329017354076e-02, 7.775770702471497e-01, 9.718919219916913e-01, -3.682585953683339e-02, 2.366569146228901e+00
69, 2.016600072380000e-01, -6.129959150801976e-02, 7.789892472538391e-01, 9.718572787208100e-01, -4.437593328563163e-02, 2.370336547625514e+00
70, 1.891400069000000e-01, -6.067669849336847e-02, 7.810922495761840e-01, 9.719122566479798e-01, -5.257188477262114e-02, 2.375964599439908e+00
71, 1.769299954180000e-01, -5.996191588665193e-02, 7.842536470507619e-01, 9.720637561109363e-01, -6.149154250123315e-02, 2.384420309183265e+00
72, 1.650400012730000e-01, -5.915216215408385e-02, 7.885385570277437e-01, 9.722676088908088e-01, -7.120687648597569e-02, 2.395870156708638e+00
73, 1.534900069240000e-01, -5.824521942339210e-02, 7.935756429276064e-01, 9.723505705071882e-01, -8.179352853211089e-02, 2.409302599942186e+00
74, 1.422899961470000e-01, -5.723844579516967e-02, 7.990718057217834e-01, 9.722405983737560e-01, -9.334137228419455e-02, 2.423946268661895e+00
75, 1.314399987460000e-01, -5.612827632756282e-02, 8.051208622131122e-01, 9.718474576899486e-01, -1.059483484010931e-01, 2.440033533930087e+00
76, 1.209499984980000e-01, -5.491201330012673e-02, 8.121398120860157e-01, 9.712144450140874e-01, -1.197325773017815e-01, 2.458692371834891e+00
77, 1.108499988910000e-01, -5.358991442207581e-02, 8.204383101855284e-01, 9.702407942943618e-01, -1.348365259455971e-01, 2.480730901496607e+00
78, 1.011300012470000e-01, -5.215758410142481e-02, 8.299877722472289e-01, 9.685703275115217e-01, -1.513436150758810e-01, 2.505993872147950e+00
79, 9.181000292300000e-02, -5.061482656425267e-02, 8.408095038311293e-01, 9.660696775461481e-01, -1.694167360221308e-01, 2.534545384393551e+00
80, 8.290000259900000e-02, -4.896064402513877e-02, 8.530003947653324e-01, 9.625462492678516e-01, -1.892182437508801e-01, 2.566639260747277e+00
81, 7.440000027400000e-02, -4.719235192737395e-02, 8.666657830491283e-01, 9.575964031002574e-01, -2.108723999250695e-01, 2.602496157201341e+00
82, 6.633000075800000e-02, -4.531176225860121e-02, 8.820240879422548e-01, 9.508558738392733e-01, -2.345631782309754e-01, 2.642672940370878e+00
83, 5.869000032500000e-02, -4.331690916109326e-02, 8.992363734833403e-01, 9.417296721825965e-01, -2.603882341107824e-01, 2.687525089661025e+00
84, 5.149000138000000e-02, -4.120850274965236e-02, 9.185324052059184e-01, 9.295000533776580e-01, -2.884294598817738e-01, 2.737588576568746e+00
85, 4.473999887700000e-02, -3.898813976686299e-02, 9.402704560693980e-01, 9.132292875802303e-01, -3.186765523205166e-01, 2.793719282875083e+00
86, 3.844000026600000e-02, -3.665463066150706e-02, 9.647604424204828e-01, 8.917077695255052e-01, -3.509143558958564e-01, 2.856617773469586e+00
87, 3.260000050100000e-02, -3.421067807337829e-02, 9.922998821725169e-01, 8.634978812797508e-01, -3.846930163100750e-01, 2.926954674376239e+00
88, 2.723000012300000e-02, -3.166051444959948e-02, 1.023120534614457e+00, 8.266440832408419e-01, -4.190933240040489e-01, 3.005157600525282e+00
89, 2.232000045500000e-02, -2.899890740038272e-02, 1.057503413644891e+00, 7.790051127296848e-01, -4.522994289449857e-01, 3.091794099837105e+00
90, 1.789999939500000e-02, -2.624340751105358e-02, 1.095470196095982e+00, 7.180315792151020e-01, -4.817168328265072e-01, 3.186741724389356e+00
91, 1.394999958600000e-02, -2.338359684011846e-02, 1.136844928691906e+00, 6.415614316518878e-01, -5.028004664626791e-01, 3.289414591563772e+00
92, 1.049000024800000e-02, -2.043608985792311e-02, 1.180630325162596e+00, 5.478145723848592e-01, -5.091914749764016e-01, 3.397084850819402e+00
93, 7.519999985000000e-03, -1.740693768211655e-02, 1.225479632134165e+00, 4.376691737572014e-01, -4.924913311570839e-01, 3.506480070989168e+00
94, 5.040000193000000e-03, -1.430342632383987e-02, 1.268695268367954e+00, 3.154646227117449e-01, -4.427076389560968e-01, 3.611019331676556e+00
95, 3.049999941000000e-03, -1.113395800977748e-02, 1.307349199022247e+00, 1.915785646307994e-01, -3.507555611701426e-01, 3.704203742859805e+00
96, 1.560000004000000e-03, -7.931996297118294e-03, 1.333883707804884e+00, 8.265984190990942e-02, -2.136642853510874e-01, 3.767198367139041e+00
97, 5.600000150000000e-04, -4.697651788760261e-03, 1.350547100966793e+00, 7.728315769553905e-03, -3.318487683345860e-02, 3.808691173744890e+00
98, 5.999999800000000e-05, -1.491095467806980e-03, 1.339529299387844e+00, -1.979314406053708e-02, 1.660380287689313e-01, 3.780479861315721e+00
99, 0.000000000000000e+00, 0.000000000000000e+00, 1.314104950746865e+00, 0.000000000000000e+00, 3.014852223415756e-01, 3.715681887234353e+00
100, 5.999999800000000e-05, 1.377834995544285e-03, 1.303447882671687e+00, 5.726839713870329e-02, 4.225908279629001e-01, 3.695679729288838e+00
101, 5.600000150000000e-04, 4.132311742983142e-03, 1.258893879005194e+00, 1.628219970814496e-01, 5.839525811046798e-01, 3.591809146134181e+00
102, 1.560000004000000e-03, 6.757506605410172e-03, 1.170597280488891e+00, 3.329055058965693e-01, 6.844376562282989e-01, 3.371800662125065e+00
103, 3.049999941000000e-03, 9.251631439334367e-03, 1.089854316351846e+00, 5.025503687620105e-01, 7.050386232736663e-01, 3.171671456222209e+00
104, 5.040000193000000e-03, 1.163967304036619e-02, 1.013016225093836e+00, 6.426382082079459e-01, 6.702352212305280e-01, 2.978313592898324e+00
105, 7.519999985000000e-03, 1.391358808947705e-02, 9.449710101646762e-01, 7.447030012940667e-01, 6.068869578228521e-01, 2.804355798010750e+00
106, 1.049000024800000e-02, 1.608108652703918e-02, 8.891092254818366e-01, 8.131394217668451e-01, 5.355383310680957e-01, 2.659623741104625e+00
107, 1.394999958600000e-02, 1.814842305493200e-02, 8.449366780530224e-01, 8.573010143994719e-01, 4.674319329387439e-01, 2.543942671136846e+00
108, 1.789999939500000e-02, 2.012128963677528e-02, 8.109208925626729e-01, 8.853793564436011e-01, 4.071265913915248e-01, 2.454108592813505e+00
109, 2.232000045500000e-02, 2.199722515195394e-02, 7.851753624474891e-01, 9.034433307975301e-01, 3.553842956724724e-01, 2.385692057537259e+00
110, 2.723000012300000e-02, 2.379139890020513e-02, 7.659867053719505e-01, 9.153479524740912e-01, 3.118294705440383e-01, 2.334493812806191e+00
111, 3.260000050100000e-02, 2.549928899868287e-02, 7.517627926426798e-01, 9.233640086926500e-01, 2.750894147129263e-01, 2.296385025357941e+00
112, 3.844000026600000e-02, 2.713109196733674e-02, 7.413553382082518e-01, 9.290414243099024e-01, 2.441784488419500e-01, 2.268445755405147e+00
113, 4.473999887700000e-02, 2.869002505719328e-02, 7.336141187339434e-01, 9.331596844717162e-01, 2.179980709984009e-01, 2.247628810404242e+00
114, 5.149000138000000e-02, 3.017973960687716e-02, 7.278824753470871e-01, 9.362043659823961e-01, 1.956898867292499e-01, 2.232179406170701e+00
115, 5.869000032500000e-02, 3.160592066975799e-02, 7.239877943296629e-01, 9.386733718220041e-01, 1.766072832799424e-01, 2.221673720083214e+00
116, 6.633000075800000e-02, 3.297182048687212e-02, 7.217383566561628e-01, 9.408163703211900e-01, 1.601833015686090e-01, 2.215593678943926e+00
117, 7.440000027400000e-02, 3.428070369741128e-02, 7.207720932975681e-01, 9.427411867904500e-01, 1.459527288455300e-01, 2.212965595546283e+00
118, 8.290000259900000e-02, 3.553714490417370e-02, 7.206899438174476e-01, 9.445497193377173e-01, 1.335589943129307e-01, 2.212744390046358e+00
119, 9.181000292300000e-02, 3.674247187877953e-02, 7.209856375076044e-01, 9.461709279579037e-01, 1.226706312908550e-01, 2.213558826111417e+00
120, 1.011300012470000e-01, 3.790065595329049e-02, 7.212562324815230e-01, 9.475052759257373e-01, 1.130359348962946e-01, 2.214304918761395e+00
121, 1.108499988910000e-01, 3.901391437028628e-02, 7.216348533695160e-01, 9.486931216690498e-01, 1.044681425914655e-01, 2.215354993348424e+00
