"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633001813339004e-05, 1.306401695083861e+00, 7.356597824187422e-01, 1.069076212931789e-01, 3.744556497964053e+00
1, 9.990000128750000e-01, -1.453202246642555e-04, 1.168561658844822e+00, 7.236994668000338e-01, 1.052844842936131e-01, 3.360792134650735e+00
2, 9.977599978450000e-01, -3.258400537198713e-04, 1.158808324224802e+00, 7.754604498107860e-01, 1.133559447016318e-01, 3.343621276548123e+00
3, 9.960200190539999e-01, -5.809324017480787e-04, 1.143789522401870e+00, 7.976500137863149e-01, 1.180048818634290e-01, 3.306755740144252e+00
4, 9.937800168990000e-01, -9.146411234046292e-04, 1.133054985594603e+00, 8.084220999914635e-01, 1.222635564274353e-01, 3.279563390769969e+00
5, 9.910500049590000e-01, -1.332583796181252e-03, 1.125726253333750e+00, 8.187547031453180e-01, 1.279120424603525e-01, 3.261757597552842e+00
6, 9.878399968150000e-01, -1.842635916327496e-03, 1.117978994013543e+00, 8.268335988841919e-01, 1.344014124127363e-01, 3.242430102922147e+00
7, 9.841300249100000e-01, -2.457423296787714e-03, 1.109559615406249e+00, 8.354613226940103e-01, 1.413349180338763e-01, 3.221460051938456e+00
8, 9.799500107769999e-01, -3.177384156226061e-03, 1.099781277147985e+00, 8.450960656435489e-01, 1.476293954786280e-01, 3.197045992050596e+00
9, 9.752799868580000e-01, -4.003431875806108e-03, 1.088728809593314e+00, 8.558352732245676e-01, 1.520339241441929e-01, 3.169417967428207e+00
10, 9.701499938960000e-01, -4.918297471803806e-03, 1.077002774939888e+00, 8.671403771109746e-01, 1.536286527129085e-01, 3.140077648716517e+00
11, 9.645400047300000e-01, -5.906202209235308e-03, 1.065623325610433e+00, 8.780346322078845e-01, 1.521532952434942e-01, 3.111573786713822e+00
12, 9.584699869160000e-01, -6.942308240041084e-03, 1.055721637667195e+00, 8.875550280462402e-01, 1.481738973241936e-01, 3.086761770442865e+00
13, 9.519400000570000e-01, -8.009724514563490e-03, 1.047959676587373e+00, 8.950541509952953e-01, 1.428682530738477e-01, 3.067295959747153e+00
14, 9.449599981310000e-01, -9.098768264961279e-03, 1.042361563643524e+00, 9.004742156305643e-01, 1.375534425653368e-01, 3.053239933957833e+00
15, 9.375399947170000e-01, -1.020942137772040e-02, 1.038383762216256e+00, 9.042077562080105e-01, 1.332176203181615e-01, 3.043223404995501e+00
16, 9.296900033950000e-01, -1.134850826888666e-02, 1.035238519612555e+00, 9.069175772569271e-01, 1.302867257984862e-01, 3.035273479998327e+00
17, 9.214000105860000e-01, -1.252807275200265e-02, 1.032211478947316e+00, 9.092366830715489e-01, 1.286747428071905e-01, 3.027601916607340e+00
18, 9.126999974250000e-01, -1.375292583054631e-02, 1.028855115887559e+00, 9.116062067404086e-01, 1.279841363342665e-01, 3.019091975372906e+00
19, 9.035800099370001e-01, -1.502989577127898e-02, 1.024989342126114e+00, 9.142185701946512e-01, 1.277524617886847e-01, 3.009290563054666e+00
20, 8.940600156780000e-01, -1.635766788404495e-02, 1.020648779801805e+00, 9.171059289976254e-01, 1.276059781810645e-01, 2.998289869816096e+00
21, 8.841500282290000e-01, -1.773338044354519e-02, 1.015957481698213e+00, 9.201766660590476e-01, 1.273176385003518e-01, 2.986397251415617e+00
22, 8.738499879840000e-01, -1.915397113203629e-02, 1.011040226677051e+00, 9.233113127597355e-01, 1.267955952662616e-01, 2.973918228813447e+00
23, 8.631799817090000e-01, -2.061313453571291e-02, 1.006017153918707e+00, 9.264555393262967e-01, 1.260411484563947e-01, 2.961164478945109e+00
24, 8.521599769590000e-01, -2.210482390756276e-02, 1.000922380421536e+00, 9.295333141891344e-01, 1.250833132376333e-01, 2.948209774743936e+00
25, 8.407700061800000e-01, -2.362874887244798e-02, 9.957742087049484e-01, 9.325432170579436e-01, 1.239627413902855e-01, 2.935104778248011e+00
26, 8.290500044819999e-01, -2.517682688747932e-02, 9.905602209959096e-01, 9.354767934242685e-01, 1.226967420705927e-01, 2.921814625460881e+00
27, 8.170099854470000e-01, -2.674510318071214e-02, 9.852633818065019e-01, 9.383503482528535e-01, 1.212889396866252e-01, 2.908298339444396e+00
28, 8.046399950980000e-01, -2.833200678530584e-02, 9.798697165777129e-01, 9.411580088974457e-01, 1.197271256124795e-01, 2.894516850933949e+00
29, 7.919700145720000e-01, -2.993050213598004e-02, 9.743858277567462e-01, 9.438984320028565e-01, 1.179901504714813e-01, 2.880487381938203e+00
30, 7.790099978450000e-01, -3.153583373313575e-02, 9.688276074182351e-01, 9.465825338446038e-01, 1.160621583949444e-01, 2.866255670488191e+00
31, 7.657799720760000e-01, -3.314170956043488e-02, 9.631916751027321e-01, 9.491862755985572e-01, 1.139236380700460e-01, 2.851805886302045e+00
32, 7.522799968720000e-01, -3.474403325597415e-02, 9.574687511778079e-01, 9.516960126344428e-01, 1.115643233997401e-01, 2.837109557724565e+00
33, 7.385200262070000e-01, -3.633730707940515e-02, 9.516938497110551e-01, 9.541188519122746e-01, 1.089834383320931e-01, 2.822262973610590e+00
34, 7.245299816130000e-01, -3.791375584413232e-02, 9.459221132791302e-01, 9.564281963649836e-01, 1.061818920853137e-01, 2.807406328407501e+00
35, 7.103199958800001e-01, -3.946805185289089e-02, 9.401960579524802e-01, 9.585927251723471e-01, 1.031673557367572e-01, 2.792644209223154e+00
36, 6.958900094030001e-01, -4.099609740973173e-02, 9.345817521526067e-01, 9.606397997380803e-01, 9.996056115265706e-02, 2.778160989243283e+00
37, 6.812700033190000e-01, -4.249088471768560e-02, 9.290817260661273e-01, 9.625055532391986e-01, 9.657332949696987e-02, 2.763944061315296e+00
38, 6.664699912070000e-01, -4.394796516933838e-02, 9.237569746816925e-01, 9.642323005112240e-01, 9.303552559442403e-02, 2.750168104330349e+00
39, 6.514999866490000e-01, -4.536329331297927e-02, 9.186324394637924e-01, 9.657999128764515e-01, 8.937181046951291e-02, 2.736892757531849e+00
40, 6.363800168040000e-01, -4.673238816785384e-02, 9.137466861991569e-01, 9.672094214230108e-01, 8.561039846505233e-02, 2.724219972453786e+00
41, 6.211299896240000e-01, -4.805142629545938e-02, 9.091380504725770e-01, 9.684720767896888e-01, 8.178081320076611e-02, 2.712253905201501e+00
42, 6.057599782940000e-01, -4.931804005147585e-02, 9.048307275362552e-01, 9.695808516136980e-01, 7.791044885920324e-02, 2.701055297545729e+00
43, 5.902799963950000e-01, -5.053037048642035e-02, 9.008697375504241e-01, 9.705569354390943e-01, 7.402765887718932e-02, 2.690748644873088e+00
44, 5.747100114820000e-01, -5.168632599882925e-02, 8.972876973670566e-01, 9.713954658269157e-01, 7.015520479347183e-02, 2.681417243364608e+00
45, 5.590599775310000e-01, -5.278511316755434e-02, 8.941141927980022e-01, 9.721235817140198e-01, 6.631910929125857e-02, 2.673146238291590e+00
46, 5.433599948880000e-01, -5.382505117316813e-02, 8.913121810199293e-01, 9.727405043125631e-01, 6.253477532295935e-02, 2.665835437530110e+00
47, 5.276100039480000e-01, -5.480694429641825e-02, 8.888241066368263e-01, 9.732739817437607e-01, 5.882159969953499e-02, 2.659339650460296e+00
48, 5.118399858470000e-01, -5.573002077999314e-02, 8.866332251192219e-01, 9.737162309358069e-01, 5.518508588568918e-02, 2.653610762926915e+00
49, 4.960500001910000e-01, -5.659559838530913e-02, 8.849152237910793e-01, 9.740915928998730e-01, 5.163512876004683e-02, 2.649120250856562e+00
50, 4.802699983120000e-01, -5.740349828786272e-02, 8.839809819482903e-01, 9.743949176305916e-01, 4.816940333653463e-02, 2.646687594423939e+00
51, 4.645099937920000e-01, -5.815478477060419e-02, 8.839259939856792e-01, 9.746366993555686e-01, 4.478512389045530e-02, 2.646567412080000e+00
52, 4.487800002100000e-01, -5.885048203805473e-02, 8.841917827085718e-01, 9.748005662948057e-01, 4.147343420767103e-02, 2.647276163769714e+00
53, 4.331099987030000e-01, -5.949071508853036e-02, 8.839869976068374e-01, 9.748578438615239e-01, 3.821753214603508e-02, 2.646710404786967e+00
54, 4.174999892710000e-01, -6.007675808549798e-02, 8.841976355468493e-01, 9.747724703357935e-01, 3.500051014860909e-02, 2.647202824171062e+00
55, 4.019699990750000e-01, -6.060883845185435e-02, 8.889050496138474e-01, 9.744506611011207e-01, 3.179670625400028e-02, 2.659528752467481e+00
56, 3.865399956700000e-01, -6.108699478752283e-02, 9.025517990300587e-01, 9.736196706417323e-01, 2.857457421384449e-02, 2.695416472738219e+00
57, 3.712300062180000e-01, -6.151102051915629e-02, 9.175595793378226e-01, 9.721887288067819e-01, 2.530516692533429e-02, 2.734822124239361e+00
58, 3.560400009160000e-01, -6.188088123734731e-02, 9.064640784990186e-01, 9.716990045662504e-01, 2.199659509301353e-02, 2.705159929734867e+00
59, 3.409900069240000e-01, -6.219557099925075e-02, 8.330393447778521e-01, 9.700175293885706e-01, 1.856138515272901e-02, 2.510636692197711e+00
60, 3.261100053790000e-01, -6.245359477906225e-02, 7.539741825101285e-01, 9.637824304007928e-01, 1.491929121150864e-02, 2.302287972550503e+00
61, 3.113999962810000e-01, -6.265362249698452e-02, 7.323938491003363e-01, 9.601392271780522e-01, 1.116492287226606e-02, 2.245230988200526e+00
62, 2.968699932100000e-01, -6.279361055116076e-02, 7.354305619470652e-01, 9.609036893655837e-01, 7.238977118115789e-03, 2.253323336327741e+00
63, 2.825500071050000e-01, -6.287096416588876e-02, 7.398952917530843e-01, 9.614746349506333e-01, 3.022527837116112e-03, 2.265035333335219e+00
64, 2.684499919410000e-01, -6.288295273642894e-02, 7.396962115728078e-01, 9.615735860628991e-01, -1.533149420265806e-03, 2.264557393924416e+00
65, 2.545700073240000e-01, -6.282635237427442e-02, 7.379071517194175e-01, 9.611808911848285e-01, -6.473251005535777e-03, 2.259806575084593e+00
66, 2.409400045870000e-01, -6.269768162363970e-02, 7.367423620317141e-01, 9.608456027917546e-01, -1.185675494628765e-02, 2.256698767832132e+00
67, 2.275699973110000e-01, -6.249317449289441e-02, 7.360719722362500e-01, 9.604888132753143e-01, -1.774122100256511e-02, 2.254872056517865e+00
68, 2.144699990750000e-01, -6.220875326628995e-02, 7.357339363228267e-01, 9.602383990955381e-01, -2.419249455576486e-02, 2.253960204804393e+00
69, 2.016600072380000e-01, -6.184039150236685e-02, 7.359840166252731e-01, 9.601161116932586e-01, -3.128672557844990e-02, 2.254635385589239e+00
