"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633182423316864e-05, 1.320546183840863e+00, 6.967501455622538e-01, 1.013326216301312e-01, 3.777592266058772e+00
1, 9.990000128750000e-01, -1.454342243313776e-04, 1.188051179709519e+00, 7.012792217635806e-01, 1.024624673445915e-01, 3.410723779849665e+00
2, 9.977599978450000e-01, -3.270896010420586e-04, 1.179334735459477e+00, 7.536339367900454e-01, 1.118411115197662e-01, 3.396060054439796e+00
3, 9.960200190539999e-01, -5.876725644494425e-04, 1.166152637469809e+00, 7.735331753390077e-01, 1.189198444610941e-01, 3.363604039235720e+00
4, 9.937800168990000e-01, -9.389556853234842e-04, 1.157918142375837e+00, 7.819758810963592e-01, 1.277523063832031e-01, 3.342805239281312e+00
5, 9.910500049590000e-01, -1.399629529801212e-03, 1.152237044253114e+00, 7.898137692046582e-01, 1.403554902802039e-01, 3.329112672904491e+00
6, 9.878399968150000e-01, -1.994539246500995e-03, 1.144646261047098e+00, 7.968755607792697e-01, 1.559582420135350e-01, 3.310211044531675e+00
7, 9.841300249100000e-01, -2.753953813702418e-03, 1.134015208425622e+00, 8.069176542047839e-01, 1.730914470766601e-01, 3.283741789157337e+00
8, 9.799500107769999e-01, -3.687015664157190e-03, 1.119132790149955e+00, 8.211737969445544e-01, 1.890607956887454e-01, 3.246615096013532e+00
9, 9.752799868580000e-01, -4.791519116215076e-03, 1.100103712055490e+00, 8.396577433238195e-01, 2.005461224071126e-01, 3.199088160739054e+00
10, 9.701499938960000e-01, -6.027678155077426e-03, 1.078052475295471e+00, 8.609292904325796e-01, 2.048750923135321e-01, 3.143908943678256e+00
11, 9.645400047300000e-01, -7.347309532886958e-03, 1.055374306455098e+00, 8.822350494300063e-01, 2.009006111005908e-01, 3.086995130950652e+00
12, 9.584699869160000e-01, -8.687423470633872e-03, 1.035743525651536e+00, 9.006256286420098e-01, 1.897643549603203e-01, 3.037658665454192e+00
13, 9.519400000570000e-01, -1.000216598292394e-02, 1.021982545711518e+00, 9.140885498771990e-01, 1.746216085624693e-01, 3.003069562777471e+00
14, 9.449599981310000e-01, -1.126828500053113e-02, 1.014720722567281e+00, 9.221938032491079e-01, 1.592884798080252e-01, 2.984832027188036e+00
15, 9.375399947170000e-01, -1.248944680367398e-02, 1.012431644526916e+00, 9.258674048222305e-01, 1.467394335731371e-01, 2.979071634057818e+00
16, 9.296900033950000e-01, -1.368840516736609e-02, 1.012640539426839e+00, 9.268658823644639e-01, 1.382881297432855e-01, 2.979556290525905e+00
17, 9.214000105860000e-01, -1.489752791015345e-02, 1.013115473114466e+00, 9.269362138483672e-01, 1.337088315414670e-01, 2.980680285276551e+00
18, 9.126999974250000e-01, -1.613918205167808e-02, 1.012466995850329e+00, 9.272979986365321e-01, 1.318584946242273e-01, 2.978956100700574e+00
19, 9.035800099370001e-01, -1.743146895524881e-02, 1.010224875785755e+00, 9.284836091242422e-01, 1.314111336695270e-01, 2.973202487006021e+00
20, 8.940600156780000e-01, -1.877735585343528e-02, 1.006554509488963e+00, 9.305389615336523e-01, 1.313021760542836e-01, 2.963843658302882e+00
21, 8.841500282290000e-01, -2.017310470014081e-02, 1.001890699112723e+00, 9.332090054064275e-01, 1.308971572757165e-01, 2.951969510273998e+00
22, 8.738499879840000e-01, -2.161212829806676e-02, 9.966923948510240e-01, 9.361764900303648e-01, 1.299545212604901e-01, 2.938730458119446e+00
23, 8.631799817090000e-01, -2.308404338033392e-02, 9.913331796240256e-01, 9.392032727210174e-01, 1.284933582122058e-01, 2.925073146198153e+00
24, 8.521599769590000e-01, -2.457956084138358e-02, 9.860189642690147e-01, 9.421195808492068e-01, 1.266423747026316e-01, 2.911511368800663e+00
25, 8.407700061800000e-01, -2.609645557907230e-02, 9.808333980987318e-01, 9.448722009300026e-01, 1.245554472024539e-01, 2.898260310205977e+00
26, 8.290500044819999e-01, -2.762597595855602e-02, 9.757706518307120e-01, 9.474521934909994e-01, 1.223399011762249e-01, 2.885304356610058e+00
27, 8.170099854470000e-01, -2.916447168414864e-02, 9.707887390208531e-01, 9.498929026049830e-01, 1.200586888947740e-01, 2.872541039746103e+00
28, 8.046399950980000e-01, -3.071120137135276e-02, 9.658362232978627e-01, 9.522046940141938e-01, 1.177300506112087e-01, 2.859835075856767e+00
