"PointID","x","y"
0, 9.997500181200000e-01, -3.633005370040397e-05
1, 9.990000128750000e-01, -1.453224600050237e-04
2, 9.977599978450000e-01, -3.258643608336259e-04
3, 9.960200190539999e-01, -5.810618171904745e-04
4, 9.937800168990000e-01, -9.150986537118386e-04
5, 9.910500049590000e-01, -1.333807853298759e-03
6, 9.878399968150000e-01, -1.845288275874950e-03
7, 9.841300249100000e-01, -2.462268452925958e-03
8, 9.799500107769999e-01, -3.184920637319363e-03
9, 9.752799868580000e-01, -4.013395696248783e-03
10, 9.701499938960000e-01, -4.929064102263735e-03
11, 9.645400047300000e-01, -5.914381288845475e-03
12, 9.584699869160000e-01, -6.942643620091874e-03
13, 9.519400000570000e-01, -7.995365014484909e-03
14, 9.449599981310000e-01, -9.061817200690882e-03
15, 9.375399947170000e-01, -1.014153405392838e-02
16, 9.296900033950000e-01, -1.124133483205106e-02
17, 9.214000105860000e-01, -1.237332396416479e-02
18, 9.126999974250000e-01, -1.354254331658897e-02
19, 9.035800099370001e-01, -1.475562980782221e-02
20, 8.940600156780000e-01, -1.601106705230365e-02
21, 8.841500282290000e-01, -1.730560946512374e-02
22, 8.738499879840000e-01, -1.863572470382752e-02
23, 8.631799817090000e-01, -1.999494967626581e-02
24, 8.521599769590000e-01, -2.137736127083141e-02
25, 8.407700061800000e-01, -2.278273325901710e-02
26, 8.290500044819999e-01, -2.420405712263626e-02
27, 8.170099854470000e-01, -2.563858093589041e-02
28, 8.046399950980000e-01, -2.708612087388731e-02
29, 7.919700145720000e-01, -2.854186210683674e-02
30, 7.790099978450000e-01, -3.000338060903612e-02
31, 7.657799720760000e-01, -3.146708642504973e-02
32, 7.522799968720000e-01, -3.293154859338757e-02
33, 7.385200262070000e-01, -3.439414300736392e-02
34, 7.245299816130000e-01, -3.585013255234574e-02
35, 7.103199958800001e-01, -3.729690419859765e-02
36, 6.958900094030001e-01, -3.873280647064400e-02
37, 6.812700033190000e-01, -4.015316597419455e-02
38, 6.664699912070000e-01, -4.155532013688143e-02
39, 6.514999866490000e-01, -4.293655516157332e-02
40, 6.363800168040000e-01, -4.429321309933913e-02
41, 6.211299896240000e-01, -4.562168605432090e-02
42, 6.057599782940000e-01, -4.691922182417187e-02
43, 5.902799963950000e-01, -4.818300261133791e-02
44, 5.747100114820000e-01, -4.940936402014977e-02
45, 5.590599775310000e-01, -5.059542286058864e-02
46, 5.433599948880000e-01, -5.173678052075067e-02
47, 5.276100039480000e-01, -5.283126083405377e-02
48, 5.118399858470000e-01, -5.387453987899295e-02
49, 4.960500001910000e-01, -5.486431375594480e-02
50, 4.802699983120000e-01, -5.579635193944769e-02
51, 4.645099937920000e-01, -5.666771588188866e-02
52, 4.487800002100000e-01, -5.747540778377702e-02
53, 4.331099987030000e-01, -5.821547193167302e-02
54, 4.174999892710000e-01, -5.888546986819913e-02
55, 4.019699990750000e-01, -5.948202824016982e-02
56, 3.865399956700000e-01, -6.000193386919411e-02
57, 3.712300062180000e-01, -6.044215651252864e-02
58, 3.560400009160000e-01, -6.080030073028954e-02
59, 3.409900069240000e-01, -6.107346561703389e-02
60, 3.261100053790000e-01, -6.125890613961045e-02
61, 3.113999962810000e-01, -6.135450805894810e-02
62, 2.968699932100000e-01, -6.135801386950354e-02
63, 2.825500071050000e-01, -6.126743419062450e-02
64, 2.684499919410000e-01, -6.108108816777222e-02
65, 2.545700073240000e-01, -6.079718180723239e-02
66, 2.409400045870000e-01, -6.041470298292134e-02
67, 2.275699973110000e-01, -5.993260991219511e-02
68, 2.144699990750000e-01, -5.935003189758222e-02
69, 2.016600072380000e-01, -5.866685302596325e-02
70, 1.891400069000000e-01, -5.788216882580688e-02
71, 1.769299954180000e-01, -5.699643592582098e-02
72, 1.650400012730000e-01, -5.600983970949354e-02
73, 1.534900069240000e-01, -5.492377658342053e-02
74, 1.422899961470000e-01, -5.373922380051425e-02
75, 1.314399987460000e-01, -5.245617844688536e-02
76, 1.209499984980000e-01, -5.107573689472156e-02
77, 1.108499988910000e-01, -4.960228416987301e-02
78, 1.011300012470000e-01, -4.803492226885499e-02
79, 9.181000292300000e-02, -4.637734261775000e-02
80, 8.290000259900000e-02, -4.463216487809542e-02
81, 7.440000027400000e-02, -4.280009359835486e-02
82, 6.633000075800000e-02, -4.088629463205558e-02
83, 5.869000032500000e-02, -3.889177331058863e-02
84, 5.149000138000000e-02, -3.681997910155611e-02
85, 4.473999887700000e-02, -3.467484272607210e-02
86, 3.844000026600000e-02, -3.245722375039069e-02
87, 3.260000050100000e-02, -3.017128823542536e-02
88, 2.723000012300000e-02, -2.782201930952862e-02
89, 2.232000045500000e-02, -2.540515579629378e-02
90, 1.789999939500000e-02, -2.293638896697813e-02
91, 1.394999958600000e-02, -2.040531021341024e-02
92, 1.049000024800000e-02, -1.782457516518780e-02
93, 7.519999985000000e-03, -1.519594095278951e-02
94, 5.040000193000000e-03, -1.252040846877911e-02
95, 3.049999941000000e-03, -9.797260027073425e-03
96, 1.560000004000000e-03, -7.042967193210364e-03
97, 5.600000150000000e-04, -4.237112417321937e-03
98, 5.999999800000000e-05, -1.389227490481190e-03
99, 0.000000000000000e+00, 0.000000000000000e+00
100, 5.999999800000000e-05, 1.366605789054357e-03
101, 5.600000150000000e-04, 4.114727340382885e-03
102, 1.560000004000000e-03, 6.773491089821144e-03
103, 3.049999941000000e-03, 9.343537462242871e-03
104, 5.040000193000000e-03, 1.184901317929708e-02
105, 7.519999985000000e-03, 1.427826018144279e-02
106, 1.049000024800000e-02, 1.663497959146127e-02
107, 1.394999958600000e-02, 1.892089524725458e-02
108, 1.789999939500000e-02, 2.113684259421134e-02
109, 2.232000045500000e-02, 2.327415606182569e-02
110, 2.723000012300000e-02, 2.534414210686967e-02
111, 3.260000050100000e-02, 2.733560176418965e-02
112, 3.844000026600000e-02, 2.925442936186820e-02
113, 4.473999887700000e-02, 3.109863077189574e-02
114, 5.149000138000000e-02, 3.286694446091756e-02
115, 5.869000032500000e-02, 3.456083027677641e-02
116, 6.633000075800000e-02, 3.617920554960223e-02
117, 7.440000027400000e-02, 3.772138726501965e-02
118, 8.290000259900000e-02, 3.918863644276149e-02
119, 9.181000292300000e-02, 4.057885063113179e-02
120, 1.011300012470000e-01, 4.189345908850171e-02
121, 1.108499988910000e-01, 4.313230947125467e-02
122, 1.209499984980000e-01, 4.429435030420621e-02
123, 1.314399987460000e-01, 4.538207790744772e-02
124, 1.422899961470000e-01, 4.639373873005731e-02
125, 1.534900069240000e-01, 4.733006967075257e-02
126, 1.650400012730000e-01, 4.819256571388800e-02
127, 1.769299954180000e-01, 4.898182898617331e-02
128, 1.891400069000000e-01, 4.969798077526816e-02
129, 2.016600072380000e-01, 5.034195146588365e-02
130, 2.144699990750000e-01, 5.091426863254341e-02
131, 2.275699973110000e-01, 5.141640926872740e-02
132, 2.409400045870000e-01, 5.184898999086357e-02
133, 2.545700073240000e-01, 5.221305718682470e-02
134, 2.684499919410000e-01, 5.250959634582016e-02
135, 2.825500071050000e-01, 5.273924414675128e-02
136, 2.968699932100000e-01, 5.290320141523524e-02
137, 3.113999962810000e-01, 5.300232210099529e-02
138, 3.261100053790000e-01, 5.303733703482608e-02
139, 3.409900069240000e-01, 5.300910741324281e-02
140, 3.560400009160000e-01, 5.291826415838907e-02
141, 3.712300062180000e-01, 5.276548812409430e-02
142, 3.865399956700000e-01, 5.255146448516496e-02
143, 4.019699990750000e-01, 5.227647907132426e-02
144, 4.174999892710000e-01, 5.194098309331006e-02
145, 4.331099987030000e-01, 5.154543178449571e-02
146, 4.487800002100000e-01, 5.109029475176215e-02
147, 4.645099937920000e-01, 5.057537593265031e-02
148, 4.802699983120000e-01, 5.000137660328658e-02
149, 4.960500001910000e-01, 4.936837530705989e-02
150, 5.118399858470000e-01, 4.867639728644754e-02
151, 5.276100039480000e-01, 4.792642913782599e-02
152, 5.433599948880000e-01, 4.711817563576192e-02
153, 5.590599775310000e-01, 4.625294155212160e-02
154, 5.747100114820000e-01, 4.533059029772536e-02
155, 5.902799963950000e-01, 4.435290324913969e-02
156, 6.057599782940000e-01, 4.332075049038418e-02
