"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -3.607764276,      -3.716579561,      -4.179755963,      -3.011387132,             0.448,      0.2178153796,       0.146105135,                 0,                 0,                 0,     0.01119171548,      0.2145762788,      0.1508219834,                 0,      0.6707751088
          0,           0,           1,      -3.855546016,      -3.731410527,      -3.757388566,      -3.244609223,             0.448,     0.08455006764,     0.03233156577,                 0,                 0,                 0,   -0.007453255366,     0.08382463762,     0.03416832174,                 0,      0.3823955046
          0,           0,           2,      -3.791814398,      -3.703628635,      -3.725041087,      -3.193496784,             0.448,     0.06135747647,     0.03653952906,                 0,                 0,                 0,   -0.008811900929,     0.06054576943,     0.03786933994,                 0,      0.5955187724
          0,           0,           3,      -3.737274882,      -3.746089479,       -3.72633143,      -3.144771006,             0.448,     0.07593114529,     0.07093899081,                 0,                 0,                 0,    -0.00724799972,     0.07436554981,     0.07257853845,                 0,      0.9342541922
          0,           0,           4,       -3.68883454,      -3.717399682,      -3.692769411,      -3.099532703,             0.448,     0.05771347723,      0.0672171911,                 0,                 0,                 0,   -0.009821644909,     0.05623340769,      0.0684602081,                 0,       1.164670616
          0,           0,           5,      -3.684975692,      -3.697795023,      -3.688305148,       -3.09977051,             0.448,     0.04452009142,     0.06306299677,                 0,                 0,                 0,    -0.01395280282,     0.04313378482,     0.06401919016,                 0,       1.416506453
          0,           0,           6,      -3.680677409,      -3.810314572,      -3.727091435,      -3.101601128,             0.448,      0.0402742407,     0.06267414065,                 0,                 0,                 0,    -0.01738020069,     0.03889742735,     0.06353780383,                 0,        1.55618429
          0,           0,           7,       -3.68543232,      -3.819044839,      -3.717473613,      -3.108696706,             0.448,     0.03585559705,     0.06023832077,                 0,                 0,                 0,    -0.01987628445,     0.03453297235,     0.06100617141,                 0,       1.680025595
          0,           0,           8,      -3.669425796,      -3.747244489,      -3.730341034,       -3.09199009,             0.448,     0.03018943806,     0.05802875434,                 0,                 0,                 0,    -0.02167964507,     0.02891636319,     0.05867352418,                 0,       1.922154172
          0,           0,           9,      -3.683513927,      -3.784810577,      -3.736418962,      -3.109646685,             0.448,     0.02543425498,     0.05706189478,                 0,                 0,                 0,    -0.02298444711,     0.02418340364,     0.05760316094,                 0,       2.243505652
