"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -3.579338538,      -3.687813939,       -4.14786379,      -2.982961394,             0.448,      0.2420208482,      0.1561659065,                 0,                 0,                 0,     0.03212728284,      0.2385565125,      0.1614084002,                 0,      0.6452580746
          0,           0,           1,      -3.823960194,      -3.701887134,      -3.725318342,      -3.213094776,             0.448,      0.0934743861,     0.05359466741,                 0,                 0,                 0,   -0.001072985416,     0.09228298022,     0.05562104632,                 0,       0.573362069
          0,           0,           2,      -3.761011634,       -3.67332558,      -3.694463005,      -3.162661079,             0.448,     0.06934864788,     0.06539256744,                 0,                 0,                 0,  -1.951067857e-05,     0.06790561343,     0.06688983856,                 0,      0.9429537482
          0,           0,           3,      -3.706411729,      -3.714432937,       -3.69413627,      -3.113784296,             0.448,     0.08524791123,     0.09991175566,                 0,                 0,                 0,    0.003547021762,     0.08304806107,      0.1017476528,                 0,        1.17201412
          0,           0,           4,      -3.656863534,      -3.684470291,      -3.663043102,      -3.067640973,             0.448,     0.06472038608,       0.100032766,                 0,                 0,                 0,   -0.001266260601,     0.06252278109,      0.1014208287,                 0,       1.545614482
          0,           0,           5,      -3.652253438,      -3.664225163,      -3.656038056,      -3.067315797,             0.448,     0.05121649701,      0.0998689028,                 0,                 0,                 0,   -0.004813713077,     0.04902568023,      0.1009624187,                 0,       1.949936224
          0,           0,           6,      -3.647238445,      -3.779216826,       -3.69252096,      -3.068659388,             0.448,     0.04775706965,      0.1033089602,                 0,                 0,                 0,   -0.007727919987,     0.04549203167,      0.1043261905,                 0,       2.163218157
          0,           0,           7,      -3.650521205,       -3.78098139,       -3.68202608,      -3.073987867,             0.448,     0.04377861733,      0.1063059292,                 0,                 0,                 0,   -0.009673058156,     0.04144914759,      0.1072356568,                 0,       2.428261459
          0,           0,           8,      -3.634504004,      -3.709732855,       -3.69587951,      -3.057310509,             0.448,     0.03842750792,      0.1093257505,                 0,                 0,                 0,    -0.01009379456,     0.03603343454,      0.1101380256,                 0,       2.844986741
          0,           0,           9,      -3.648174312,       -3.74569881,      -3.703487733,      -3.074683365,             0.448,     0.03411428064,      0.1121061462,                 0,                 0,                 0,   -0.009855472897,     0.03166057967,       0.112823667,                 0,       3.286194053
          0,           0,          10,      -3.655367112,      -3.799990144,      -3.729771122,       -3.08572191,             0.448,     0.03126817918,      0.1149750931,                 0,                 0,                 0,   -0.009243519647,     0.02875256976,      0.1156298439,                 0,       3.677063908
          0,           0,          11,      -3.662012647,      -3.825202245,      -3.753588864,      -3.094418495,             0.448,     0.02875179878,      0.1181697182,                 0,                 0,                 0,   -0.008215316871,     0.02616709781,      0.1187688142,                 0,        4.10999392
          0,           0,          12,      -3.667704456,      -3.839592836,      -3.765325226,        -3.1006402,             0.448,     0.02607859074,      0.1213708212,                 0,                 0,                 0,   -0.006994379441,     0.02342469423,      0.1219108397,                 0,       4.654040643
