"PointID","x","y"
0, 9.997500181200000e-01, -3.633271448070887e-05
1, 9.990000128750000e-01, -1.454904250111399e-04
2, 9.977599978450000e-01, -3.277057954514550e-04
3, 9.960200190539999e-01, -5.909979443257680e-04
4, 9.937800168990000e-01, -9.509603571992557e-04
5, 9.910500049590000e-01, -1.432766407452673e-03
6, 9.878399968150000e-01, -2.069728504956226e-03
7, 9.841300249100000e-01, -2.901038869281583e-03
8, 9.799500107769999e-01, -3.940535137703194e-03
9, 9.752799868580000e-01, -5.185122116617667e-03
10, 9.701499938960000e-01, -6.584760385617242e-03
11, 9.645400047300000e-01, -8.076330330566747e-03
12, 9.584699869160000e-01, -9.579054750269645e-03
13, 9.519400000570000e-01, -1.103373197349284e-02
14, 9.449599981310000e-01, -1.241111699354071e-02
15, 9.375399947170000e-01, -1.371714835499521e-02
16, 9.296900033950000e-01, -1.498270666707120e-02
17, 9.214000105860000e-01, -1.625048396441722e-02
18, 9.126999974250000e-01, -1.755162225087232e-02
19, 9.035800099370001e-01, -1.891020230878634e-02
20, 8.940600156780000e-01, -2.033164072136989e-02
21, 8.841500282290000e-01, -2.181221326074020e-02
22, 8.738499879840000e-01, -2.334410400556592e-02
23, 8.631799817090000e-01, -2.491515817104634e-02
24, 8.521599769590000e-01, -2.651450245531674e-02
25, 8.407700061800000e-01, -2.813907054435848e-02
26, 8.290500044819999e-01, -2.977898438128230e-02
27, 8.170099854470000e-01, -3.142984692988108e-02
28, 8.046399950980000e-01, -3.309027040261053e-02
29, 7.919700145720000e-01, -3.475326799563766e-02
30, 7.790099978450000e-01, -3.641417224763558e-02
31, 7.657799720760000e-01, -3.806655607079085e-02
32, 7.522799968720000e-01, -3.970608095334101e-02
33, 7.385200262070000e-01, -4.132682569730547e-02
34, 7.245299816130000e-01, -4.292050084778905e-02
35, 7.103199958800001e-01, -4.448131003121333e-02
36, 6.958900094030001e-01, -4.600470795123036e-02
37, 6.812700033190000e-01, -4.748331348024526e-02
38, 6.664699912070000e-01, -4.891240627387065e-02
39, 6.514999866490000e-01, -5.028777024477638e-02
40, 6.363800168040000e-01, -5.160490477187697e-02
41, 6.211299896240000e-01, -5.286011684908144e-02
42, 6.057599782940000e-01, -5.405127046231616e-02
43, 5.902799963950000e-01, -5.517686313706247e-02
