"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -3.608806755,      -3.717474088,      -4.181067729,      -3.012429611,             0.448,      0.2168673821,      0.1459066046,                 0,                 0,                 0,     0.01040304494,      0.2136328377,      0.1506028197,                 0,      0.6727918378
          0,           0,           1,       -3.85673412,      -3.732556825,      -3.758564563,      -3.245800679,             0.448,     0.08424693054,     0.03163360872,                 0,                 0,                 0,    -0.00773649844,     0.08353679851,     0.03346391788,                 0,      0.3754867805
          0,           0,           2,      -3.793007605,      -3.704822438,      -3.726271209,       -3.19469598,             0.448,     0.06110556366,     0.03552525867,                 0,                 0,                 0,   -0.009195986802,     0.06031604276,     0.03684981546,                 0,      0.5813751897
          0,           0,           3,      -3.738528735,       -3.74740209,      -3.727630766,      -3.146035078,             0.448,     0.07563232171,      0.0699375461,                 0,                 0,                 0,   -0.007719000231,     0.07408864374,     0.07157081326,                 0,      0.9247044717
          0,           0,           4,      -3.690108573,      -3.718617191,      -3.693977985,      -3.100804365,             0.448,     0.05752262459,     0.06601630678,                 0,                 0,                 0,     -0.0102429002,     0.05606879762,     0.06725544613,                 0,       1.147658113
          0,           0,           5,      -3.686283138,      -3.699091889,      -3.689610087,      -3.101072799,             0.448,     0.04435529851,     0.06168076856,                 0,                 0,                 0,    -0.01440368785,     0.04299918427,     0.06263369594,                 0,       1.390606548
          0,           0,           6,       -3.68201991,      -3.811408151,      -3.728475131,      -3.102926057,             0.448,     0.04008475319,     0.06115196378,                 0,                 0,                 0,    -0.01785841102,     0.03874119104,     0.06201185555,                 0,       1.525566679
          0,           0,           7,      -3.686800916,      -3.820288415,      -3.718917293,      -3.110055842,             0.448,     0.03565294869,     0.05849806615,                 0,                 0,                 0,    -0.02038589239,     0.03436833566,     0.05926191017,                 0,        1.64076376
          0,           0,           8,      -3.670817383,      -3.748581427,      -3.731730827,      -3.093373737,             0.448,     0.02998572016,     0.05606130841,                 0,                 0,                 0,    -0.02224177475,     0.02875561337,     0.05670210237,                 0,         1.8696002
          0,           0,           9,      -3.684936989,      -3.786206445,      -3.737772138,      -3.111055644,             0.448,     0.02523039975,     0.05492586205,                 0,                 0,                 0,    -0.02359875068,     0.02402619424,     0.05546318945,                 0,       2.176971534
          0,           0,          10,      -3.690517289,      -3.841417805,      -3.764858529,      -3.120560645,             0.448,     0.02193271095,     0.05463811167,                 0,                 0,                 0,    -0.02440900414,     0.02073556743,     0.05510356884,                 0,       2.491170006
          0,           0,          11,      -3.695695308,      -3.866744712,      -3.788904526,      -3.128046241,             0.448,     0.01901588473,     0.05457799194,                 0,                 0,                 0,    -0.02479263573,     0.01782074685,      0.0549798332,                 0,       2.870126356
          0,           0,          12,      -3.700476852,       -3.87997601,      -3.799160293,      -3.133445254,             0.448,     0.01592578313,     0.05415985267,                 0,                 0,                 0,    -0.02522226404,     0.01474050227,     0.05449438322,                 0,       3.400765427
          0,           0,          13,      -3.703707716,      -3.886983854,      -3.807952906,      -3.135409264,             0.448,     0.01286527091,     0.05361788048,                 0,                 0,                 0,    -0.02585704543,     0.01169254143,     0.05388577528,                 0,       4.167644883
          0,           0,          14,      -3.711417492,       -3.89335945,      -3.818074149,      -3.141044616,             0.448,     0.01004085027,     0.05359774453,                 0,                 0,                 0,     -0.0264893449,    0.008869232183,     0.05380402971,                 0,       5.337968708
          0,           0,          15,      -3.720944288,      -3.898614021,      -3.832772477,      -3.148630181,             0.448,    0.007446145557,     0.05413008081,                 0,                 0,                 0,    -0.02705187843,    0.006263532086,     0.05427963612,                 0,       7.269543738
          0,           0,          16,      -3.731257222,      -3.899815055,      -3.852990412,      -3.158212446,             0.448,    0.004995595812,     0.05483324025,                 0,                 0,                 0,    -0.02762108776,    0.003798226163,     0.05492916977,                 0,        10.9763164
          0,           0,          17,      -3.743591961,      -3.896980941,      -3.875722952,      -3.171389925,             0.448,    0.002633214516,     0.05549875953,                 0,                 0,                 0,    -0.02821525591,    0.001421888824,      0.0555429956,                 0,       21.07642928
          0,           0,          18,      -3.758297439,      -3.892310606,      -3.899419708,      -3.187890376,             0.448,   0.0003666452221,      0.0561046483,                 0,                 0,                 0,    -0.02880577989,  -0.0008573584821,     0.05609929523,                 0,       153.0216267
          0,           0,          19,       -3.77602806,      -3.889804436,      -3.925381597,      -3.207450823,             0.448,   -0.001749066813,     0.05666773836,                 0,                 0,                 0,    -0.02937351112,    -0.00298485078,     0.05661609729,                 0,      -32.39884145
          0,           0,          20,      -3.797165281,      -3.893224496,      -3.955325162,      -3.229879046,             0.448,   -0.003644021598,     0.05714465844,                 0,                 0,                 0,    -0.02993284389,   -0.004889758574,     0.05705156565,                 0,      -15.68175624
          0,           0,          21,       -3.82069406,      -3.903636159,      -3.989043603,      -3.254041737,             0.448,   -0.005248410774,     0.05745658235,                 0,                 0,                 0,     -0.0305058799,   -0.006500570533,     0.05732841577,                 0,      -10.94742482
          0,           0,          22,      -3.844735638,      -3.919372548,      -4.023564015,      -3.278165754,             0.448,   -0.006487570191,     0.05767158555,                 0,                 0,                 0,    -0.03104434749,   -0.007744125334,     0.05751633568,                 0,      -8.889550918
          0,           0,          23,      -3.867848151,      -3.937637026,      -4.054725616,      -3.300923591,             0.448,   -0.007290744102,     0.05797765199,                 0,                 0,                 0,    -0.03147604442,   -0.008553784915,     0.05780480814,                 0,      -7.952226986
