"PointID","x","y"
0, 9.997500181200000e-01, -3.633242211595404e-05
1, 9.990000128750000e-01, -1.454719681477051e-04
2, 9.977599978450000e-01, -3.275034292665216e-04
3, 9.960200190539999e-01, -5.899058310107860e-04
4, 9.937800168990000e-01, -9.470177254117657e-04
5, 9.910500049590000e-01, -1.421883089078132e-03
6, 9.878399968150000e-01, -2.045032588535306e-03
7, 9.841300249100000e-01, -2.852725715880802e-03
8, 9.799500107769999e-01, -3.857254124506579e-03
9, 9.752799868580000e-01, -5.055808265525714e-03
10, 9.701499938960000e-01, -6.401707531704631e-03
11, 9.645400047300000e-01, -7.836727045206340e-03
12, 9.584699869160000e-01, -9.285920639061536e-03
13, 9.519400000570000e-01, -1.069446018078354e-02
14, 9.449599981310000e-01, -1.203506062033276e-02
15, 9.375399947170000e-01, -1.331290768475660e-02
16, 9.296900033950000e-01, -1.455620719030572e-02
17, 9.214000105860000e-01, -1.580425294493287e-02
18, 9.126999974250000e-01, -1.708529775470618e-02
19, 9.035800099370001e-01, -1.842144614176898e-02
20, 8.940600156780000e-01, -1.981729660995781e-02
21, 8.841500282290000e-01, -2.126910344524039e-02
22, 8.738499879840000e-01, -2.276943436699693e-02
23, 8.631799817090000e-01, -2.430669770901282e-02
24, 8.521599769590000e-01, -2.587052279076361e-02
25, 8.407700061800000e-01, -2.745809826177769e-02
26, 8.290500044819999e-01, -2.905990574703581e-02
27, 8.170099854470000e-01, -3.067178345428918e-02
28, 8.046399950980000e-01, -3.229254665243809e-02
29, 7.919700145720000e-01, -3.391561285232399e-02
30, 7.790099978450000e-01, -3.553674260585374e-02
31, 7.657799720760000e-01, -3.715005230885714e-02
32, 7.522799968720000e-01, -3.875175711366887e-02
33, 7.385200262070000e-01, -4.033656920887358e-02
34, 7.245299816130000e-01, -4.189690138100694e-02
35, 7.103199958800001e-01, -4.342759612609663e-02
36, 6.958900094030001e-01, -4.492469962088139e-02
37, 6.812700033190000e-01, -4.638142319366742e-02
38, 6.664699912070000e-01, -4.779351984360704e-02
39, 6.514999866490000e-01, -4.915715591789907e-02
40, 6.363800168040000e-01, -5.046811044866695e-02
41, 6.211299896240000e-01, -5.172283895628031e-02
42, 6.057599782940000e-01, -5.291922102698793e-02
43, 5.902799963950000e-01, -5.405564316384119e-02
44, 5.747100114820000e-01, -5.513031013951115e-02
45, 5.590599775310000e-01, -5.614267688474396e-02
46, 5.433599948880000e-01, -5.709142696126891e-02
47, 5.276100039480000e-01, -5.797755991747276e-02
48, 5.118399858470000e-01, -5.880067954303396e-02
49, 4.960500001910000e-01, -5.956229600866458e-02
50, 4.802699983120000e-01, -6.026261920902676e-02
51, 4.645099937920000e-01, -6.090297732705990e-02
52, 4.487800002100000e-01, -6.148465910982268e-02
53, 4.331099987030000e-01, -6.200820695233226e-02
54, 4.174999892710000e-01, -6.247509919388869e-02
55, 4.019699990750000e-01, -6.288592273195601e-02
56, 3.865399956700000e-01, -6.324108765041704e-02
57, 3.712300062180000e-01, -6.354077194371399e-02
58, 3.560400009160000e-01, -6.378517138504299e-02
59, 3.409900069240000e-01, -6.397368235306103e-02
60, 3.261100053790000e-01, -6.410531058926092e-02
61, 3.113999962810000e-01, -6.417898408416603e-02
62, 2.968699932100000e-01, -6.419300928738252e-02
63, 2.825500071050000e-01, -6.414532548524177e-02
64, 2.684499919410000e-01, -6.403357158710303e-02
65, 2.545700073240000e-01, -6.385481262938361e-02
66, 2.409400045870000e-01, -6.360612549187994e-02
67, 2.275699973110000e-01, -6.328413213905670e-02
