"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     
          0,           0,         537,      -13.96584871,      -13.83941161,      -14.12783136
          0,           0,         538,      -14.04084738,      -13.94279189,      -14.14479862
          0,           0,         539,      -13.98864189,      -13.86232276,      -14.11056489
          0,           0,         540,      -14.10335831,      -13.99123427,      -14.18314384
          0,           0,         541,      -14.05425772,      -13.93603874,      -14.14079628
          0,           0,         542,      -14.06055695,       -13.9350592,      -14.14338137
          0,           0,         543,      -14.01727614,      -13.88400241,      -14.13444204
          0,           0,         544,       -14.0161839,      -13.86885651,      -14.12708866
          0,           0,         545,      -14.07083625,      -13.92308269,      -14.13558074
          0,           0,         546,      -14.06031121,       -13.9484517,       -14.1913873
          0,           0,         547,      -14.05985555,      -13.93086612,      -14.12208341
          0,           0,         548,       -14.0216367,      -13.87592876,      -14.11740353
          0,           0,         549,      -14.06573396,      -13.92636159,      -14.17354794
          0,           0,         550,      -14.00631637,      -13.89174489,      -14.16573119
          0,           0,         551,      -13.96706258,      -13.84156395,      -14.17674452
          0,           0,         552,      -13.98617416,      -13.86073334,      -14.10873835
          0,           0,         553,      -14.02464909,      -13.88494417,      -14.08201289
          0,           0,         554,      -14.00238982,      -13.86657965,       -14.1682832
          0,           0,         555,       -14.0474148,      -13.90219358,      -14.15688725
          0,           0,         556,      -14.05937414,      -13.91871203,      -14.12878842
          0,           0,         557,      -14.07532121,      -13.93916453,      -14.15783997
          0,           0,         558,      -13.99897343,      -13.86840148,      -14.17318619
          0,           0,         559,      -14.05317568,      -13.93958926,      -14.20371752
          0,           0,         560,      -14.05965816,      -13.93691104,      -14.19800378
          0,           0,         561,      -14.09714913,      -13.96714732,      -14.22542335
          0,           0,         562,       -14.0906613,      -13.96089853,      -14.14621844
          0,           0,         563,      -14.01137506,      -13.87978604,      -14.13480015
          0,           0,         564,       -14.0680342,       -13.9455968,      -14.23514155
          0,           0,         565,      -14.10513983,      -13.95585893,      -14.15430252
          0,           0,         566,      -14.05626294,      -13.91308094,      -14.15247892
          0,           0,         567,      -14.04877661,      -13.92827448,       -14.1171894
          0,           0,         568,      -13.99237836,      -13.89425805,      -14.10078664
          0,           0,         569,      -14.02071883,      -13.91512132,       -14.1285856
          0,           0,         570,      -14.10745786,      -13.97482874,      -14.18852883
          0,           0,         571,      -14.07007371,      -13.94128714,      -14.16540145
          0,           0,         572,       -14.0196639,      -13.87339892,      -14.07939114
          0,           0,         573,      -14.02657638,        -13.887853,      -14.10849675
          0,           0,         574,      -14.06812457,      -13.94715618,      -14.20744163
          0,           0,         575,      -14.10710911,      -13.96019125,      -14.18380195
          0,           0,         576,      -14.10049287,      -13.97043911,      -14.16039513
          0,           0,         577,      -14.06134305,      -13.92222331,      -14.18585178
          0,           0,         578,      -14.01407208,      -13.87979465,       -14.1778072
          0,           0,         579,      -14.04519427,      -13.90963866,      -14.12984341
          0,           0,         580,      -14.05196059,      -13.92299003,      -14.08995267
          0,           0,         581,      -14.03147796,      -13.88939767,      -14.23707951
          0,           0,         582,      -14.01944861,       -13.8803761,      -14.11559608
          0,           0,         583,       -14.0371693,      -13.90854604,      -14.14493516
          0,           0,         584,      -14.02402161,       -13.8987818,      -14.13265253
          0,           0,         585,      -14.04212228,      -13.89976033,      -14.12584562
          0,           0,         586,       -13.9126852,      -13.77894191,      -14.06690418
          0,           0,         587,      -14.01007572,      -13.87145903,      -14.13514002
          0,           0,         588,      -14.05882141,      -13.91269379,      -14.12601594
          0,           0,         589,      -14.06422081,      -13.93835937,      -14.17971757
          0,           0,         590,      -14.01854608,      -13.89757344,      -14.14593565
          0,           0,         591,      -13.99832761,       -13.9072322,      -14.17685902
          0,           0,         592,      -13.95510041,      -13.84087751,       -14.1188731
          0,           0,         593,      -14.07450597,      -13.92458812,      -14.18351468
          0,           0,         594,      -14.05462695,      -13.90400766,      -14.13275379
          0,           0,         595,      -14.06437445,      -13.93718394,      -14.17976939
          0,           0,         596,      -14.09578505,      -13.95429372,      -14.15968992
          0,           0,         597,      -14.02541713,      -13.89562856,      -14.11903674
          0,           0,         598,      -14.05896531,      -13.92708441,      -14.16022086
          0,           0,         599,      -14.00617349,      -13.87414755,      -14.11730586
          0,           0,         600,      -13.97886756,      -13.86591826,       -14.0916392
          0,           0,         601,      -14.06889574,      -13.97046473,      -14.11512839
          0,           0,         602,      -14.05992693,      -13.94148272,      -14.22118383
          0,           0,         603,      -14.08588539,      -13.96142503,      -14.18617347
          0,           0,         604,      -14.05622248,      -13.94351193,      -14.13504831
          0,           0,         605,      -14.06669903,      -13.95873091,      -14.16587712
          0,           0,         606,      -14.03770739,       -13.9130776,      -14.15370795
          0,           0,         607,      -14.01179389,      -13.87919515,      -14.11299273
          0,           0,         608,      -14.06018201,      -13.92697247,      -14.17824708
          0,           0,         609,      -14.05848264,      -13.92285206,      -14.18388207
          0,           0,         610,      -14.04468186,      -13.90864157,       -14.1084033
          0,           0,         611,      -14.13519728,      -13.98443969,      -14.18767361
          0,           0,         612,        -14.006915,      -13.88402108,      -14.10860369
          0,           0,         613,      -13.99629887,      -13.88882332,      -14.14847513
          0,           0,         614,      -14.00159303,      -13.88948584,      -14.11836029
          0,           0,         615,      -14.01744688,      -13.88822958,      -14.10181745
          0,           0,         616,      -13.99944258,      -13.87391197,      -14.16542592
          0,           0,         617,      -14.03243051,      -13.90592074,      -14.12870135
          0,           0,         618,      -13.99456317,      -13.87089796,      -14.14711954
          0,           0,         619,      -14.06278872,      -13.95465376,      -14.16161288
          0,           0,         620,      -14.02714079,      -13.92789181,      -14.13187572
          0,           0,         621,      -14.00951119,      -13.87813091,      -14.07370522
          0,           0,         622,      -14.01027384,      -13.87532137,      -14.12898427
          0,           0,         623,      -14.02287593,      -13.88151139,      -14.15935669
          0,           0,         624,      -14.06267225,      -13.92017438,      -14.18334963
          0,           0,         625,      -14.06777328,       -13.9336546,      -14.11458745
          0,           0,         626,      -14.04752907,      -13.93753171,       -14.1783525
          0,           0,         627,      -14.05406393,      -13.95559312,      -14.20429058
          0,           0,         628,      -14.01880185,      -13.89580054,      -14.12334089
          0,           0,         629,      -13.96058757,      -13.83876913,      -14.10234639
          0,           0,         630,      -14.20342462,      -14.07461104,      -14.27434589
          0,           0,         631,      -14.05428722,      -13.93321189,      -14.17479003
          0,           0,         632,      -14.08753206,      -13.96393763,      -14.21099423
          0,           0,         633,      -14.08056399,      -13.94430985,       -14.1720947
          0,           0,         634,      -13.99104232,      -13.85688641,      -14.12082703
          0,           0,         635,      -14.01210032,      -13.90691848,      -14.13132529
          0,           0,         636,      -14.04498759,      -13.91765753,      -14.13732906
          0,           0,         637,      -14.08168092,      -13.93471487,      -14.15188476
          0,           0,         638,      -13.97902838,      -13.85007384,      -14.10114302
          0,           0,         639,       -14.0825416,       -13.9709183,      -14.21085955
          0,           0,         640,      -14.12925286,      -14.00538083,      -14.23143172
          0,           0,         641,       -14.0239452,      -13.88387331,      -14.15457446
          0,           0,         642,      -14.03212401,      -13.91629092,      -14.13694322
          0,           0,         643,      -14.06646406,      -13.94066446,      -14.18242183
          0,           0,         644,      -14.05361913,      -13.94797608,       -14.1925877
          0,           0,         645,      -14.05804131,      -13.92986117,      -14.13908555
          0,           0,         646,      -14.07940086,      -13.96192247,      -14.15066082
          0,           0,         647,      -14.09957665,      -13.95922111,      -14.18075538
          0,           0,         648,      -13.98553818,      -13.84268874,       -14.0791675
          0,           0,         649,      -14.01072862,       -13.8794576,      -14.12656622
          0,           0,         650,      -14.05138257,      -13.92927781,      -14.14362659
          0,           0,         651,      -14.01744434,      -13.89095483,      -14.17934976
          0,           0,         652,      -14.08999169,      -13.93883264,      -14.15515312
          0,           0,         653,      -14.11929408,      -13.96941729,      -14.20601134
          0,           0,         654,      -14.08248049,      -13.94161071,      -14.18460344
          0,           0,         655,      -14.09492196,       -13.9549246,      -14.16206108
          0,           0,         656,      -14.07145552,      -13.95298828,      -14.20350252
          0,           0,         657,      -14.11121523,      -13.99103066,      -14.18773542
          0,           0,         658,      -14.01335718,      -13.87599396,      -14.11917822
          0,           0,         659,      -14.02024118,      -13.89296142,       -14.1387106
          0,           0,         660,       -14.0094358,      -13.88887099,      -14.17319419
          0,           0,         661,      -14.02768623,      -13.90712965,       -14.1335198
          0,           0,         662,      -14.03817407,      -13.88618068,        -14.106091
          0,           0,         663,      -13.97350483,      -13.83544045,      -14.09116831
          0,           0,         664,      -14.03623563,      -13.90061174,      -14.17232048
          0,           0,         665,      -14.00840329,      -13.88355103,      -14.14919635
          0,           0,         666,      -14.07782793,      -13.97334752,      -14.18934532
          0,           0,         667,      -14.04810541,      -13.91811835,      -14.16362382
          0,           0,         668,      -14.05737632,      -13.94521887,      -14.19588408
          0,           0,         669,      -14.04309779,      -13.93147111,      -14.12007963
          0,           0,         670,       -14.0607202,      -13.91956161,      -14.13448181
          0,           0,         671,      -14.05149257,      -13.91280844,       -14.1581985
          0,           0,         672,      -14.07061327,       -13.9423952,      -14.18551343
          0,           0,         673,      -14.08531257,      -13.96556521,       -14.2245981
          0,           0,         674,      -14.05228004,      -13.93354481,      -14.10987142
          0,           0,         675,      -14.04519343,      -13.93092936,      -14.20947137
          0,           0,         676,      -14.16063978,      -14.02198856,      -14.25366322
          0,           0,         677,      -14.08896684,      -13.96552894,      -14.19014984
          0,           0,         678,      -14.03398574,      -13.91627102,      -14.10312761
          0,           0,         679,       -14.0720753,      -13.93685076,      -14.16395267
          0,           0,         680,      -14.07455289,      -13.93354566,       -14.1587339
          0,           0,         681,      -14.04183483,      -13.90620072,      -14.15651762
          0,           0,         682,      -14.03370541,       -13.9124242,      -14.17411223
          0,           0,         683,       -14.0297596,      -13.92055578,      -14.20361239
          0,           0,         684,      -14.05251869,      -13.92810871,      -14.18157287
          0,           0,         685,      -13.97967425,      -13.85442049,      -14.17669477
          0,           0,         686,      -14.14149318,      -14.00734713,      -14.23180944
          0,           0,         687,       -14.1583484,      -14.01706029,      -14.19747759
          0,           0,         688,      -14.10499671,      -13.96557015,      -14.17924723
          0,           0,         689,       -14.0192067,      -13.90930739,      -14.12665021
          0,           0,         690,      -14.02329069,      -13.88572026,      -14.16298932
          0,           0,         691,      -14.07911046,      -13.94449707,      -14.18327296
          0,           0,         692,      -14.03727513,      -13.92320533,      -14.18184552
          0,           0,         693,      -14.11337139,      -13.97604783,      -14.18883257
          0,           0,         694,      -13.97048739,      -13.82501967,      -14.11872444
          0,           0,         695,      -13.97664492,      -13.83257542,      -14.10479511
          0,           0,         696,      -14.10435798,      -13.99075311,      -14.22272671
          0,           0,         697,      -14.18893346,      -14.09357374,      -14.21953913
          0,           0,         698,      -14.02135733,      -13.89434344,       -14.0861288
          0,           0,         699,      -13.97048059,      -13.83762173,      -14.13028807
          0,           0,         700,      -14.02455296,      -13.88849021,      -14.16907501
          0,           0,         701,      -13.99739922,      -13.86031082,      -14.11592228
          0,           0,         702,      -14.01612081,      -13.90321759,      -14.12369753
          0,           0,         703,      -14.07842744,      -13.95096921,      -14.16316648
          0,           0,         704,      -14.00639414,      -13.89204916,      -14.11273904
          0,           0,         705,      -14.05979893,      -13.93023346,      -14.14863632
          0,           0,         706,      -14.02731494,      -13.89031227,      -14.13464019
          0,           0,         707,      -14.02787432,      -13.91307891,      -14.13597814
          0,           0,         708,      -14.15113305,       -14.0247784,      -14.20391607
          0,           0,         709,      -14.07207626,      -13.93366242,      -14.13376161
          0,           0,         710,      -14.04884193,      -13.89852323,      -14.15208568
          0,           0,         711,      -14.01287158,      -13.88094525,      -14.14522259
          0,           0,         712,      -14.06348766,      -13.95077316,      -14.15575824
          0,           0,         713,      -14.02355939,       -13.9100933,      -14.13667365
          0,           0,         714,      -14.00166367,      -13.86815671,      -14.12651016
          0,           0,         715,       -14.0830731,      -13.96525308,      -14.24862855
          0,           0,         716,      -14.05886311,      -13.93029233,      -14.14524313
          0,           0,         717,      -14.01861054,      -13.89750648,      -14.14669475
          0,           0,         718,      -14.11008683,       -13.9673346,      -14.22914032
          0,           0,         719,      -14.11239897,      -13.98803295,      -14.14411804
          0,           0,         720,      -13.98164825,      -13.85104232,      -14.12040794
          0,           0,         721,      -14.05076214,      -13.92803624,       -14.1423195
          0,           0,         722,      -13.96312602,      -13.84422261,      -14.12967194
          0,           0,         723,      -14.07341291,      -13.95070649,      -14.16547249
          0,           0,         724,      -14.07225088,      -13.93026062,      -14.17309533
          0,           0,         725,      -14.00486704,       -13.8785843,      -14.13521043
          0,           0,         726,      -14.08550457,      -13.94979122,      -14.20199016
          0,           0,         727,      -14.02254539,      -13.88504155,      -14.08779578
          0,           0,         728,      -14.04578284,       -13.9158537,      -14.15041447
          0,           0,         729,      -14.01597123,       -13.8819591,      -14.13672369
          0,           0,         730,      -14.01989107,      -13.89160416,      -14.10600145
          0,           0,         731,      -13.99945163,      -13.87057978,      -14.09668461
          0,           0,         732,      -14.03942907,      -13.92213808,      -14.15052898
          0,           0,         733,      -14.05570374,      -13.93763353,      -14.17041845
          0,           0,         734,       -14.0714866,      -13.94390029,      -14.15522488
          0,           0,         735,      -14.05290476,      -13.92832486,      -14.16676285
          0,           0,         736,      -14.09155239,      -13.97653565,      -14.25709489
          0,           0,         737,      -14.03406444,      -13.91380182,      -14.10204155
          0,           0,         738,      -14.00590118,      -13.87629357,      -14.10008775
          0,           0,         739,      -14.08197556,      -13.93543854,      -14.15625506
          0,           0,         740,      -13.99733292,       -13.8736263,      -14.10867296
          0,           0,         741,      -14.08338602,      -13.96334387,      -14.21883759
          0,           0,         742,      -14.06564952,      -13.96778592,      -14.12765181
          0,           0,         743,      -14.01786931,       -13.8833176,      -14.12118505
          0,           0,         744,      -14.01938103,      -13.88497747,      -14.13529821
          0,           0,         745,      -13.94485706,      -13.81979194,      -14.10875414
          0,           0,         746,      -14.06971288,      -13.94061027,      -14.21460343
          0,           0,         747,      -14.08877696,       -13.9666688,      -14.14989371
          0,           0,         748,      -14.01257926,      -13.87205234,      -14.12488157
          0,           0,         749,      -14.05952939,      -13.91511679,       -14.1170841
          0,           0,         750,      -14.06472223,      -13.94854719,      -14.20830604
          0,           0,         751,      -14.09455222,      -13.97063049,      -14.16188001
          0,           0,         752,      -13.99869429,      -13.87421512,      -14.10299763
          0,           0,         753,      -14.02572459,      -13.88566812,      -14.20147572
          0,           0,         754,      -14.00663016,      -13.87684144,      -14.20278928
          0,           0,         755,      -13.95332564,      -13.85323116,      -14.07085555
          0,           0,         756,      -14.05932373,      -13.95142943,      -14.15255217
          0,           0,         757,      -14.02102162,      -13.90076298,      -14.13809342
          0,           0,         758,      -14.10837872,      -14.00093273,      -14.27877751
          0,           0,         759,      -14.10958841,      -13.97133808,       -14.1367033
          0,           0,         760,      -14.01933266,      -13.87675269,      -14.10841175
          0,           0,         761,      -14.02141961,      -13.89895243,      -14.18091962
          0,           0,         762,      -14.08555047,      -13.97194414,      -14.20658691
          0,           0,         763,      -14.12128567,        -14.036311,      -14.22393293
          0,           0,         764,      -14.06697348,       -13.9166459,      -14.16233538
          0,           0,         765,      -13.98789584,      -13.84208909,       -14.0706765
          0,           0,         766,      -14.03387685,      -13.90932497,      -14.12277801
          0,           0,         767,       -14.0383054,      -13.92070703,      -14.18751914
          0,           0,         768,      -14.07552008,      -13.95577173,      -14.20599676
          0,           0,         769,      -14.06973445,      -13.91984909,      -14.21075239
          0,           0,         770,      -14.03419724,      -13.89890068,      -14.08523595
          0,           0,         771,      -14.03298517,      -13.91065386,      -14.19020364
          0,           0,         772,      -14.04857916,       -13.9230508,      -14.15751617
          0,           0,         773,      -14.20612311,      -14.04761888,      -14.26494655
          0,           0,         774,      -13.95737029,      -13.81334082,      -14.09119968
          0,           0,         775,      -13.95177056,      -13.84225428,      -14.11857688
          0,           0,         776,      -14.05492041,      -13.93772978,      -14.22051331
          0,           0,         777,       -14.0558837,      -13.93069004,      -14.15043034
          0,           0,         778,      -14.15569976,      -14.01257691,      -14.17896083
          0,           0,         779,      -14.02626964,      -13.91207776,      -14.12400629
          0,           0,         780,      -14.09208119,      -13.97491792,       -14.2261986
          0,           0,         781,      -14.06250401,      -13.93554901,      -14.13020402
          0,           0,         782,      -14.07107877,      -13.95755107,      -14.18553838
          0,           0,         783,      -14.05259142,      -13.92583076,      -14.15285072
          0,           0,         784,      -14.03507782,      -13.90737529,       -14.1409333
          0,           0,         785,      -14.04330529,      -13.93755177,       -14.1948275
          0,           0,         786,       -14.0755869,      -13.92558554,      -14.17059213
          0,           0,         787,      -14.09430415,      -13.94725626,      -14.15875756
          0,           0,         788,      -14.01664806,      -13.87587058,       -14.0902502
          0,           0,         789,      -14.04066721,      -13.94514563,      -14.20024187
          0,           0,         790,      -14.04046431,      -13.92872825,      -14.18091436
          0,           0,         791,      -14.02046169,      -13.90649781,      -14.08132823
          0,           0,         792,      -14.00042989,       -13.8830923,      -14.11740646
          0,           0,         793,      -14.06676762,      -13.94104953,      -14.17752931
          0,           0,         794,      -14.06597891,      -13.94588652,      -14.19641229
          0,           0,         795,      -14.05552875,       -13.9186029,      -14.16065428
          0,           0,         796,      -14.08806516,      -13.96601274,       -14.1662212
          0,           0,         797,      -14.06213493,      -13.94580591,      -14.14388027
          0,           0,         798,      -14.03370025,      -13.91903242,      -14.16210641
          0,           0,         799,       -13.9931776,      -13.86661881,      -14.08927139
          0,           0,         800,      -14.04846804,      -13.92083996,      -14.14760741
          0,           0,         801,      -14.06861394,      -13.94281828,       -14.1413819
          0,           0,         802,      -14.02841314,      -13.87850545,      -14.11279528
          0,           0,         803,       -13.9882707,      -13.83737247,      -14.15287152
          0,           0,         804,      -14.00423008,      -13.87458423,      -14.09108135
          0,           0,         805,      -13.95861419,      -13.83728125,      -14.12190918
          0,           0,         806,      -14.02640626,      -13.92415321,      -14.11168277
          0,           0,         807,      -14.03451685,      -13.91755073,      -14.15485403
          0,           0,         808,      -14.07591623,      -13.94894926,      -14.20066225
          0,           0,         809,      -14.03876521,      -13.90674514,      -14.14414444
          0,           0,         810,      -14.09450465,      -13.96957298,      -14.22289889
          0,           0,         811,      -14.09447969,      -13.96617166,      -14.16096633
          0,           0,         812,      -14.05777332,      -13.96200407,      -14.21127783
          0,           0,         813,      -14.10230864,      -13.96689549,      -14.12940996
          0,           0,         814,      -14.03041663,      -13.90860457,       -14.1619954
          0,           0,         815,      -14.06322679,      -13.93815309,      -14.16193768
          0,           0,         816,      -14.03238619,      -13.90263628,      -14.20210208
          0,           0,         817,      -14.02885283,      -13.88790717,       -14.1343631
          0,           0,         818,      -14.04097619,      -13.90840778,      -14.22008426
          0,           0,         819,      -14.10449539,       -13.9580692,      -14.13734864
          0,           0,         820,      -14.06021716,      -13.93502188,      -14.17817567
          0,           0,         821,      -14.03489453,      -13.90261747,      -14.14039723
          0,           0,         822,      -14.07791951,      -13.93085113,      -14.25945453
          0,           0,         823,      -14.05916894,      -13.94654172,      -14.12051951
          0,           0,         824,      -14.01713859,        -13.882486,      -14.16302217
          0,           0,         825,      -14.10388461,      -13.99101858,      -14.17916644
          0,           0,         826,      -14.04536034,      -13.92076334,      -14.17229489
          0,           0,         827,      -14.07140266,      -13.94814191,      -14.18614587
          0,           0,         828,      -14.01438988,      -13.91612792,      -14.15417714
          0,           0,         829,      -14.00234717,      -13.89050529,      -14.12020996
          0,           0,         830,      -14.05980767,       -13.9102464,      -14.14552645
          0,           0,         831,      -14.07242488,      -13.94131734,      -14.14848789
          0,           0,         832,      -13.97933115,      -13.85974581,      -14.15547193
          0,           0,         833,       -14.0597992,      -13.94137908,      -14.18167685
          0,           0,         834,      -14.07751731,      -13.94330678,      -14.13149183
          0,           0,         835,       -14.0439431,      -13.91872983,      -14.15549926
          0,           0,         836,      -14.07754536,      -13.95261674,      -14.17589883
          0,           0,         837,      -14.00857156,      -13.88065042,      -14.17188508
          0,           0,         838,       -14.0218197,       -13.9006382,      -14.14733561
          0,           0,         839,      -14.11891536,      -13.99704077,      -14.15071705
          0,           0,         840,      -14.03610066,       -13.8918297,      -14.08573289
          0,           0,         841,       -14.0728364,      -13.94456018,       -14.1640397
          0,           0,         842,      -14.00381399,       -13.8767806,      -14.10086289
          0,           0,         843,      -13.94108979,      -13.81745889,      -14.14552328
          0,           0,         844,      -14.09317333,      -13.96879557,      -14.21822098
          0,           0,         845,      -14.07470202,      -13.94545425,      -14.13519734
          0,           0,         846,      -14.03705504,      -13.91029274,      -14.05958373
          0,           0,         847,      -13.97705936,      -13.84189928,      -14.18413205
          0,           0,         848,      -14.07700136,      -13.94131528,      -14.17394622
          0,           0,         849,      -14.03221547,       -13.9185174,      -14.13698776
          0,           0,         850,      -14.02093631,      -13.90690309,      -14.15774982
          0,           0,         851,      -14.06754195,      -13.93676451,      -14.14599178
          0,           0,         852,      -14.06698433,      -13.95593086,      -14.14944988
          0,           0,         853,      -14.07129271,      -13.95696239,       -14.1839536
          0,           0,         854,      -14.07118446,      -13.96673202,      -14.15537673
          0,           0,         855,      -14.14528558,       -14.0242605,      -14.23001704
          0,           0,         856,      -14.09756225,      -13.96363874,       -14.2248639
          0,           0,         857,      -14.07998261,      -13.96690196,      -14.26181953
          0,           0,         858,      -14.04202618,      -13.92630947,      -14.16644789
          0,           0,         859,      -14.02755673,      -13.89872185,      -14.16051226
          0,           0,         860,      -14.11284346,      -13.98418645,       -14.1916193
          0,           0,         861,       -14.0134041,      -13.89638154,      -14.19522237
          0,           0,         862,      -14.02944916,      -13.90994926,      -14.14927429
          0,           0,         863,      -14.06043069,      -13.96239607,      -14.17900836
          0,           0,         864,      -14.06562913,      -13.95019606,       -14.1592935
          0,           0,         865,      -14.07970242,      -13.93943326,      -14.13603383
          0,           0,         866,      -14.03222445,      -13.88660404,      -14.10041673
          0,           0,         867,      -14.01430811,      -13.88907836,      -14.12972988
          0,           0,         868,      -14.04990826,      -13.91657332,      -14.09337791
          0,           0,         869,      -14.03043013,      -13.90597463,      -14.13581912
          0,           0,         870,      -14.10503427,      -13.96715054,      -14.22265793
          0,           0,         871,      -14.01233717,       -13.8806401,       -14.0831689
          0,           0,         872,      -13.93541193,      -13.80276207,      -14.06941719
          0,           0,         873,      -14.05170603,       -13.9071899,      -14.15013552
          0,           0,         874,      -14.05190653,      -13.94023538,      -14.25127631
          0,           0,         875,      -13.99583544,      -13.85768227,      -14.05736379
          0,           0,         876,      -13.98644728,      -13.87388855,      -14.12526794
          0,           0,         877,      -14.14739396,      -14.04500935,      -14.24653947
          0,           0,         878,      -14.07207187,      -13.93138732,      -14.16322177
          0,           0,         879,      -14.07952364,      -13.96154525,       -14.2298004
          0,           0,         880,      -14.00669501,      -13.87978843,      -14.13369738
          0,           0,         881,      -14.05728596,      -13.91871524,      -14.13422526
          0,           0,         882,      -14.04836412,      -13.91156006,      -14.14182691
          0,           0,         883,      -14.03280088,      -13.90408586,      -14.16614589
          0,           0,         884,      -14.08290289,      -13.96730887,      -14.19099153
          0,           0,         885,      -14.03565709,      -13.90913351,      -14.15102877
          0,           0,         886,      -14.05213286,      -13.91583075,      -14.19537886
          0,           0,         887,      -14.10944339,      -13.97833004,      -14.20601044
          0,           0,         888,      -14.08073971,      -13.96512267,      -14.17042833
          0,           0,         889,       -14.0370859,      -13.91422069,      -14.13710644
          0,           0,         890,      -14.02785743,      -13.91127688,      -14.13129332
          0,           0,         891,      -14.09134842,       -13.9678543,      -14.26853547
          0,           0,         892,      -14.03583963,      -13.90044322,      -14.10189507
          0,           0,         893,      -14.13122465,      -14.00165932,      -14.17961453
          0,           0,         894,      -14.05022146,      -13.94050893,      -14.20087712
          0,           0,         895,       -13.9582846,      -13.83736137,      -14.15464159
          0,           0,         896,      -14.05323324,      -13.94363353,      -14.19239693
          0,           0,         897,      -14.01104627,      -13.88895416,      -14.16364683
          0,           0,         898,      -14.09434026,      -13.98423924,      -14.14238292
          0,           0,         899,      -14.08762135,      -13.97382922,      -14.22340424
          0,           0,         900,      -14.03135281,      -13.90439602,      -14.15464408
          0,           0,         901,      -14.13615011,      -14.01713939,      -14.25419086
          0,           0,         902,      -14.14083739,      -14.02795721,      -14.23870355
          0,           0,         903,      -14.00136256,      -13.86521488,      -14.10482254
          0,           0,         904,      -13.95525987,      -13.83957395,      -14.13843304
          0,           0,         905,      -14.06579863,      -13.93982245,      -14.15452264
          0,           0,         906,      -14.07148482,       -13.9253297,      -14.17841643
          0,           0,         907,      -14.00190691,      -13.87680925,      -14.10726277
          0,           0,         908,      -13.99601052,       -13.8923836,      -14.13121548
          0,           0,         909,      -14.03691041,      -13.91642979,      -14.16488325
          0,           0,         910,      -14.11237643,       -13.9740387,      -14.23170269
          0,           0,         911,      -14.00165048,      -13.88280519,      -14.16755811
          0,           0,         912,       -14.0834184,       -13.9816059,      -14.19005332
          0,           0,         913,      -14.08848204,      -13.97154579,      -14.19835242
          0,           0,         914,      -14.04126456,      -13.91282901,      -14.11313126
          0,           0,         915,       -14.0433159,      -13.89117296,      -14.15381133
          0,           0,         916,      -14.07440824,      -13.96009027,      -14.15651045
          0,           0,         917,      -14.06557742,      -13.95176189,      -14.23590538
          0,           0,         918,      -14.05998595,      -13.90675401,      -14.11988194
          0,           0,         919,      -14.04919491,       -13.9027017,      -14.13180689
          0,           0,         920,      -14.00423083,      -13.88581963,      -14.09592853
          0,           0,         921,      -14.01580332,      -13.87873347,      -14.14547158
          0,           0,         922,      -14.04379369,      -13.90509416,      -14.15643259
          0,           0,         923,      -14.09843612,      -13.97225054,      -14.21591221
          0,           0,         924,      -14.02754624,      -13.89623652,      -14.14459322
          0,           0,         925,      -14.02015276,      -13.87254893,      -14.08581061
          0,           0,         926,      -13.99393955,      -13.87772612,      -14.13832842
          0,           0,         927,      -14.08514406,      -13.97633122,      -14.12733638
          0,           0,         928,      -14.01059938,      -13.87797564,      -14.21274231
          0,           0,         929,      -14.09024078,      -13.97256533,      -14.13545975
          0,           0,         930,      -13.96497067,      -13.83535719,      -14.07008097
          0,           0,         931,      -13.97670635,      -13.85190479,      -14.08555872
          0,           0,         932,      -14.04690125,      -13.90432045,      -14.13418872
          0,           0,         933,      -14.04038314,      -13.90277713,       -14.1255008
          0,           0,         934,      -14.01538296,      -13.90937676,      -14.16823363
          0,           0,         935,      -14.12749974,      -14.02615323,      -14.20814747
          0,           0,         936,      -14.09652093,       -13.9644603,       -14.2020774
          0,           0,         937,      -13.99892093,      -13.87744656,      -14.12134008
          0,           0,         938,      -14.09475359,      -13.96941201,      -14.17376315
          0,           0,         939,      -14.06195528,      -13.91280344,      -14.13279047
          0,           0,         940,      -14.04144382,      -13.91401841,      -14.10059069
          0,           0,         941,      -13.98290826,      -13.85284045,      -14.14426772
          0,           0,         942,      -14.06808693,      -13.94714301,      -14.16677195
          0,           0,         943,       -14.0212658,      -13.88086897,      -14.11982728
          0,           0,         944,      -14.11954351,      -13.99633534,      -14.18845812
          0,           0,         945,      -14.00710068,      -13.86789612,      -14.11463258
          0,           0,         946,      -14.03746605,      -13.89069194,      -14.15548356
          0,           0,         947,      -14.02253352,      -13.90883886,      -14.15174728
          0,           0,         948,      -14.09323321,      -13.96639698,      -14.15039523
          0,           0,         949,       -14.1220052,       -14.0092119,      -14.20730623
          0,           0,         950,      -14.01954264,      -13.88188037,       -14.1571158
          0,           0,         951,      -14.05098942,      -13.91850049,      -14.17209736
          0,           0,         952,      -14.08150797,      -13.95882566,      -14.19478009
          0,           0,         953,      -14.06496587,      -13.94441988,      -14.15608007
          0,           0,         954,      -14.00623194,      -13.87190014,      -14.09236649
          0,           0,         955,      -14.00566818,      -13.87998018,      -14.11104935
          0,           0,         956,      -14.05051828,       -13.9411114,      -14.18398219
          0,           0,         957,      -13.97413743,      -13.85731748,      -14.18229795
          0,           0,         958,      -14.11984279,      -14.00478852,      -14.27004104
