"PointID","x","y"
0, 9.997500181200000e-01, -3.633116828231889e-05
1, 9.990000128750000e-01, -1.453928213834987e-04
2, 9.977599978450000e-01, -3.266357880093585e-04
3, 9.960200190539999e-01, -5.852246900042821e-04
4, 9.937800168990000e-01, -9.301253565435895e-04
5, 9.910500049590000e-01, -1.375281190866579e-03
6, 9.878399968150000e-01, -1.939376252417859e-03
7, 9.841300249100000e-01, -2.646276448656227e-03
8, 9.799500107769999e-01, -3.501971791046834e-03
9, 9.752799868580000e-01, -4.505404677843565e-03
10, 9.701499938960000e-01, -5.624989470025601e-03
11, 9.645400047300000e-01, -6.824343927415702e-03
12, 9.584699869160000e-01, -8.054374539365684e-03
13, 9.519400000570000e-01, -9.279794935424895e-03
14, 9.449599981310000e-01, -1.048233587895506e-02
15, 9.375399947170000e-01, -1.166438411559773e-02
16, 9.296900033950000e-01, -1.284296743597367e-02
17, 9.214000105860000e-01, -1.404313271832425e-02
18, 9.126999974250000e-01, -1.528091441563639e-02
19, 9.035800099370001e-01, -1.657035652257015e-02
20, 8.940600156780000e-01, -1.791287673582170e-02
21, 8.841500282290000e-01, -1.930503154161021e-02
22, 8.738499879840000e-01, -2.074145528942006e-02
23, 8.631799817090000e-01, -2.221313380454727e-02
24, 8.521599769590000e-01, -2.371179313226213e-02
25, 8.407700061800000e-01, -2.523571179155475e-02
26, 8.290500044819999e-01, -2.677610447625364e-02
27, 8.170099854470000e-01, -2.832889576538564e-02
28, 8.046399950980000e-01, -2.989268555030676e-02
29, 7.919700145720000e-01, -3.146083952108707e-02
30, 7.790099978450000e-01, -3.302904610531555e-02
31, 7.657799720760000e-01, -3.459150681737592e-02
32, 7.522799968720000e-01, -3.614455769771788e-02
33, 7.385200262070000e-01, -3.768316241027083e-02
34, 7.245299816130000e-01, -3.920010146736455e-02
35, 7.103199958800001e-01, -4.069053628478397e-02
36, 6.958900094030001e-01, -4.215080629377298e-02
37, 6.812700033190000e-01, -4.357446959687404e-02
38, 6.664699912070000e-01, -4.495752741409720e-02
39, 6.514999866490000e-01, -4.629634164779751e-02
40, 6.363800168040000e-01, -4.758683526816315e-02
41, 6.211299896240000e-01, -4.882552307544574e-02
42, 6.057599782940000e-01, -5.001024747601580e-02
43, 5.902799963950000e-01, -5.113927502748330e-02
44, 5.747100114820000e-01, -5.221060678238932e-02
45, 5.590599775310000e-01, -5.322340173976894e-02
46, 5.433599948880000e-01, -5.417596029973704e-02
47, 5.276100039480000e-01, -5.506882514006971e-02
48, 5.118399858470000e-01, -5.590106494415106e-02
49, 4.960500001910000e-01, -5.667361195342358e-02
50, 4.802699983120000e-01, -5.738603480576859e-02
51, 4.645099937920000e-01, -5.803900332533267e-02
52, 4.487800002100000e-01, -5.863313392533000e-02
53, 4.331099987030000e-01, -5.916828251291582e-02
54, 4.174999892710000e-01, -5.964528155616705e-02
55, 4.019699990750000e-01, -6.006409012667615e-02
56, 3.865399956700000e-01, -6.042454230314610e-02
57, 3.712300062180000e-01, -6.072630853592205e-02
58, 3.560400009160000e-01, -6.096915624596019e-02
59, 3.409900069240000e-01, -6.115213879795375e-02
60, 3.261100053790000e-01, -6.127403346714028e-02
61, 3.113999962810000e-01, -6.133363556968596e-02
62, 2.968699932100000e-01, -6.132923305645081e-02
63, 2.825500071050000e-01, -6.125889867789551e-02
64, 2.684499919410000e-01, -6.112050938914038e-02
65, 2.545700073240000e-01, -6.091146728077080e-02
66, 2.409400045870000e-01, -6.062937520720477e-02
67, 2.275699973110000e-01, -6.027146579884920e-02
68, 2.144699990750000e-01, -5.983477928907624e-02
69, 2.016600072380000e-01, -5.931663781645528e-02
70, 1.891400069000000e-01, -5.871351243541282e-02
71, 1.769299954180000e-01, -5.802269250270430e-02
72, 1.650400012730000e-01, -5.724108499838930e-02
73, 1.534900069240000e-01, -5.636642615922524e-02
74, 1.422899961470000e-01, -5.539604181630343e-02
75, 1.314399987460000e-01, -5.432637143547289e-02
76, 1.209499984980000e-01, -5.315469555209058e-02
77, 1.108499988910000e-01, -5.188114792732190e-02
78, 1.011300012470000e-01, -5.050138778325389e-02
79, 9.181000292300000e-02, -4.901512869104705e-02
80, 8.290000259900000e-02, -4.742132053200536e-02
81, 7.440000027400000e-02, -4.571729565192990e-02
82, 6.633000075800000e-02, -4.390472575587081e-02
83, 5.869000032500000e-02, -4.198164584017165e-02
84, 5.149000138000000e-02, -3.994867039957446e-02
85, 4.473999887700000e-02, -3.780726530131739e-02
86, 3.844000026600000e-02, -3.555619891948975e-02
87, 3.260000050100000e-02, -3.319797557035245e-02
88, 2.723000012300000e-02, -3.073654950203132e-02
89, 2.232000045500000e-02, -2.816669649920146e-02
90, 1.789999939500000e-02, -2.550513233372554e-02
91, 1.394999958600000e-02, -2.274148033548931e-02
92, 1.049000024800000e-02, -1.989136255088902e-02
93, 7.519999985000000e-03, -1.696003670323976e-02
94, 5.040000193000000e-03, -1.395370970201026e-02
95, 3.049999941000000e-03, -1.087927839787112e-02
