"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,      -4.315586879,      -16.33137604,      -16.24380326,      -2.864141602,       -10.6629693
          0,           0,           1,      -5.130506281,      -4.213068889,      -4.207140712,      -3.672600568,       -10.9046253
          0,           0,           2,      -5.082652247,      -4.294929382,      -4.574446498,       -3.62573743,      -11.00658845
          0,           0,           3,      -5.115672923,      -4.373015415,      -4.778358736,      -3.662490522,      -10.97711233
          0,           0,           4,      -5.216945894,      -4.431071234,      -4.748168248,      -3.770294084,      -10.98931816
          0,           0,           5,       -5.30350646,      -4.473806187,      -4.755692846,      -3.866219989,      -11.00200995
          0,           0,           6,       -5.34505173,      -4.510067394,       -4.78554099,      -3.914781768,      -11.00327819
          0,           0,           7,      -5.354986988,      -4.545054992,       -4.81440235,      -3.927097114,       -10.9944625
          0,           0,           8,      -5.351918984,      -4.581202065,      -4.837546965,      -3.923602576,      -10.96722891
          0,           0,           9,      -5.344241273,      -4.619774305,      -4.860454994,      -3.912917521,      -10.95366709
          0,           0,          10,      -5.336477118,       -4.65978136,      -4.889232108,      -3.900425776,      -10.95652421
          0,           0,          11,      -5.334391793,      -4.697091877,      -4.922215579,      -3.893693915,      -10.95258707
          0,           0,          12,      -5.342503559,      -4.724082745,      -4.942978479,      -3.900008975,      -10.93681617
          0,           0,          13,      -5.359996176,       -4.73531844,       -4.93227286,      -3.921018739,      -10.91379185
          0,           0,          14,      -5.379917348,      -4.735543716,      -4.898020367,      -3.948689522,      -10.89329906
          0,           0,          15,      -5.393428143,      -4.736681284,      -4.865900054,      -3.967538072,      -10.88071127
          0,           0,          16,      -5.397387528,      -4.747831644,      -4.851548093,      -3.967820574,      -10.87968247
          0,           0,          17,       -5.39697747,      -4.771266442,      -4.857799508,      -3.956147949,      -10.87912558
          0,           0,          18,      -5.400802355,      -4.802790043,      -4.880715776,      -3.947028847,      -10.87482112
          0,           0,          19,      -5.415358135,       -4.83345612,      -4.913279306,      -3.950952297,      -10.86725851
          0,           0,          20,      -5.442459917,      -4.854496719,      -4.947723997,      -3.971594116,      -10.85980099
          0,           0,          21,      -5.478751466,      -4.864364945,      -4.977849335,      -4.006793058,      -10.85376874
          0,           0,          22,      -5.516800569,      -4.869759671,      -5.000965979,      -4.049292626,       -10.8493228
          0,           0,          23,      -5.546524095,      -4.878617752,      -5.017590208,      -4.087484786,      -10.84533677
          0,           0,          24,      -5.561137204,      -4.894291862,      -5.029267293,      -4.110435198,      -10.84014929
          0,           0,          25,      -5.562769299,       -4.91422728,      -5.037009118,      -4.116320784,      -10.83361197
          0,           0,          26,       -5.56005699,       -4.93115644,       -5.04160184,      -4.113443869,      -10.82639165
          0,           0,          27,      -5.561331505,      -4.937516949,      -5.044903082,      -4.112103279,      -10.81972743
          0,           0,          28,      -5.570997005,      -4.932166939,      -5.049965993,      -4.118385429,      -10.81415888
          0,           0,          29,      -5.589711756,      -4.921746844,      -5.059697439,      -4.133634134,      -10.81084248
          0,           0,          30,      -5.615938364,      -4.914943786,      -5.075756053,      -4.156339873,      -10.80965391
          0,           0,          31,      -5.647232791,      -4.917481072,      -5.097989758,      -4.183986116,      -10.80889548
          0,           0,          32,      -5.681118557,      -4.931051881,      -5.124155941,      -4.214353424,      -10.80631735
          0,           0,          33,      -5.715418933,      -4.953782494,      -5.150146095,      -4.245984984,      -10.80079105
          0,           0,          34,      -5.747954098,      -4.980562655,      -5.171340268,      -4.277702502,      -10.79261691
          0,           0,          35,       -5.77634761,      -5.003871176,      -5.185108556,      -4.307963344,      -10.78260891
          0,           0,          36,      -5.798708068,      -5.016949182,      -5.192653206,      -4.334900464,      -10.77153286
          0,           0,          37,      -5.814822412,       -5.01854513,      -5.198104925,      -4.357035395,      -10.76009227
          0,           0,          38,      -5.826773796,      -5.013753317,      -5.205889638,      -4.374326751,      -10.74867926
          0,           0,          39,      -5.838068932,      -5.009556349,      -5.218732831,      -4.388605617,      -10.73736351
          0,           0,          40,      -5.852318371,       -5.01072685,        -5.2369463,      -4.403103835,      -10.72598076
          0,           0,          41,      -5.872597047,      -5.018925499,      -5.258728565,      -4.421601403,      -10.71436413
          0,           0,          42,       -5.90094648,      -5.033416455,      -5.281119477,      -4.447239549,      -10.70252461
          0,           0,          43,      -5.937735848,      -5.051976293,      -5.301343695,      -4.481413775,      -10.69049796
          0,           0,          44,      -5.980968606,      -5.071686393,      -5.318104537,      -4.522996688,      -10.67855741
          0,           0,          45,      -6.025708448,      -5.089733724,      -5.332055364,      -4.567812603,      -10.66676787
          0,           0,          46,      -6.064476932,      -5.104182037,      -5.345169266,      -4.608828853,      -10.65533245
          0,           0,          47,      -6.090258744,      -5.114505767,      -5.359608464,      -4.638550702,      -10.64425939
          0,           0,          48,      -6.101263058,      -5.121537553,      -5.376766938,      -4.653687745,      -10.63363102
          0,           0,          49,      -6.102174885,      -5.126782431,      -5.396744654,      -4.657600992,       -10.6235064
          0,           0,          50,      -6.100349121,      -5.131614061,      -5.418380651,      -4.657377451,      -10.61382496
          0,           0,          51,      -6.101950599,      -5.136867789,      -5.439832974,      -4.659551308,      -10.60467308
          0,           0,          52,      -6.110787156,      -5.142842989,      -5.459406928,      -4.668279765,      -10.59589113
          0,           0,          53,      -6.128770033,      -5.149477646,      -5.476256787,      -4.685544064,      -10.58762505
          0,           0,          54,      -6.156572599,      -5.156528574,      -5.490630228,      -4.711818777,      -10.57979619
          0,           0,          55,        -6.1939223,      -5.163696761,      -5.503566756,       -4.74643871,      -10.57228825
          0,           0,          56,      -6.239419569,      -5.170699697,      -5.516319775,      -4.787507481,      -10.56498246
          0,           0,          57,      -6.289904491,      -5.177301559,      -5.529898048,      -4.831460838,      -10.55770289
          0,           0,          58,      -6.339608492,       -5.18331513,       -5.54490946,      -4.872706579,      -10.55029413
          0,           0,          59,      -6.380073189,      -5.188581149,      -5.561600987,      -4.904291107,      -10.54264418
          0,           0,          60,      -6.402916114,      -5.192966098,      -5.579849794,      -4.920623354,      -10.53487964
          0,           0,          61,      -6.405785048,      -5.196402177,      -5.599040226,      -4.921279994,      -10.52706149
          0,           0,          62,      -6.395297232,      -5.198911108,      -5.618076448,      -4.911992615,      -10.51920627
          0,           0,          63,      -6.382110848,      -5.200589496,      -5.635674307,      -4.901061228,      -10.51146371
          0,           0,          64,      -6.374747019,      -5.201606594,      -5.650790277,      -4.895196509,      -10.50378546
          0,           0,          65,      -6.377855646,       -5.20220728,       -5.66298773,      -4.898141504,      -10.49612585
          0,           0,          66,      -6.393132937,      -5.202690168,      -5.672565519,      -4.911161709,      -10.48851187
          0,           0,          67,      -6.420302624,      -5.203360028,      -5.680410292,      -4.933686754,      -10.48094796
          0,           0,          68,      -6.457291694,      -5.204471572,      -5.687666489,      -4.963479608,        -10.473391
          0,           0,          69,      -6.499667806,      -5.206182673,      -5.695387347,      -4.996475267,      -10.46588902
          0,           0,          70,      -6.539999264,      -5.208528084,      -5.704306729,      -5.026903209,      -10.45844405
          0,           0,          71,       -6.56892521,      -5.211419203,      -5.714761208,      -5.048661341,       -10.4510226
          0,           0,          72,      -6.579731701,      -5.214672771,      -5.726662048,      -5.058101583,      -10.44363498
          0,           0,          73,      -6.573489242,      -5.218064763,      -5.739444937,      -5.056209359,      -10.43630773
          0,           0,          74,      -6.558213364,       -5.22139286,      -5.752152577,      -5.047906417,      -10.42905314
          0,           0,          75,      -6.543069695,      -5.224532845,      -5.763766368,       -5.03917616,      -10.42182069
          0,           0,          76,       -6.53440629,      -5.227468616,       -5.77359868,      -5.034639291,      -10.41463149
          0,           0,          77,      -6.535379797,      -5.230284206,       -5.78151816,      -5.036828974,      -10.40749669
          0,           0,          78,      -6.546890635,      -5.233125403,      -5.787932346,      -5.046464783,      -10.40041239
          0,           0,          79,      -6.568241996,      -5.236146478,       -5.79358285,       -5.06281393,      -10.39333585
          0,           0,          80,      -6.597209659,      -5.239461064,      -5.799273692,      -5.083840642,      -10.38627099
          0,           0,          81,      -6.629722364,       -5.24311202,      -5.805650652,      -5.106281969,      -10.37922304
          0,           0,          82,      -6.659795472,       -5.24706541,      -5.813108079,      -5.126058797,      -10.37219673
          0,           0,          83,      -6.680963936,      -5.251223499,       -5.82185777,      -5.139485348,       -10.3651874
          0,           0,          84,      -6.689514488,      -5.255450161,      -5.832072029,      -5.144936907,      -10.35816161
          0,           0,          85,      -6.686582394,      -5.259611321,      -5.843850595,      -5.143427593,      -10.35112521
          0,           0,          86,      -6.676901018,      -5.263618758,      -5.856998604,      -5.137718604,      -10.34410266
          0,           0,          87,      -6.666171905,      -5.267450812,      -5.870951844,      -5.131162824,      -10.33710884
          0,           0,          88,       -6.65911436,      -5.271149789,      -5.884948177,       -5.12676907,      -10.33015172
          0,           0,          89,      -6.658694565,      -5.274805483,      -5.898257846,        -5.1266019,      -10.32322006
          0,           0,          90,      -6.666199702,       -5.27853083,      -5.910362574,      -5.131607847,      -10.31628823
          0,           0,          91,      -6.681550286,      -5.282434605,      -5.921062887,      -5.141700948,      -10.30937541
          0,           0,          92,      -6.703473768,      -5.286597927,      -5.930492748,      -5.155902388,      -10.30248747
          0,           0,          93,      -6.729503901,       -5.29105986,      -5.939036893,      -5.172486788,      -10.29562365
          0,           0,          94,      -6.756054436,      -5.295814595,      -5.947192969,      -5.189237225,      -10.28879648
          0,           0,          95,      -6.779140241,      -5.300819735,      -5.955465949,      -5.204008628,      -10.28197421
          0,           0,          96,      -6.796121016,      -5.306011668,      -5.964363718,      -5.215607815,       -10.2751477
          0,           0,          97,      -6.807016898,      -5.311321808,      -5.974372486,      -5.224205452,      -10.26833046
          0,           0,          98,       -6.81365065,       -5.31668941,      -5.985727508,       -5.23069779,      -10.26152428
          0,           0,          99,      -6.818399124,      -5.322070832,      -5.998219709,      -5.236151743,      -10.25474165
          0,           0,         100,      -6.823810729,      -5.327444348,      -6.011295221,       -5.24177763,      -10.24799231
          0,           0,         101,      -6.832187437,      -5.332809179,      -6.024295792,      -5.248754618,       -10.2412634
          0,           0,         102,      -6.845078369,      -5.338179949,      -6.036669597,      -5.257889978,      -10.23455205
          0,           0,         103,      -6.863010348,      -5.343579044,      -6.048111047,      -5.269393504,      -10.22787489
          0,           0,         104,      -6.885407008,      -5.349028788,      -6.058616295,      -5.282830721,      -10.22123409
          0,           0,         105,      -6.910566583,      -5.354545263,      -6.068447643,      -5.297211881,      -10.21463881
          0,           0,         106,       -6.93574008,      -5.360134827,      -6.078030052,      -5.311193867,      -10.20809275
          0,           0,         107,      -6.957580325,       -5.36579358,      -6.087838457,      -5.323401888,      -10.20159264
          0,           0,         108,      -6.973272717,      -5.371509501,      -6.098339946,      -5.332856585,      -10.19511389
          0,           0,         109,      -6.981914628,      -5.377266539,      -6.109963921,      -5.339338109,      -10.18866064
          0,           0,         110,      -6.984798443,      -5.383048867,      -6.122966702,      -5.343392658,       -10.1822367
          0,           0,         111,      -6.984534676,        -5.3888433,      -6.137246338,      -5.346061552,      -10.17583964
          0,           0,         112,      -6.984155648,      -5.394640361,      -6.152335409,       -5.34861758,      -10.16946731
          0,           0,         113,      -6.986403968,      -5.400435673,      -6.167563137,      -5.352278826,      -10.16311819
          0,           0,         114,      -6.993207069,      -5.406231056,      -6.182249341,      -5.357919007,      -10.15678757
          0,           0,         115,      -7.005453915,      -5.412034046,      -6.195871045,      -5.365892737,      -10.15045725
          0,           0,         116,      -7.022958081,      -5.417855492,      -6.208175007,      -5.375996465,      -10.14413575
          0,           0,         117,      -7.044449984,      -5.423705745,      -6.219209666,      -5.387530658,      -10.13782314
          0,           0,         118,      -7.067580836,       -5.42959058,      -6.229269556,      -5.399441136,      -10.13153077
          0,           0,         119,      -7.089095677,      -5.435508104,      -6.238780072,      -5.410531087,      -10.12526177
          0,           0,         120,      -7.105515022,      -5.441447851,      -6.248191708,      -5.419744098,       -10.1190142
