"Time_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  ,   "relrms[nu]"   , "tavg[RefForce]" ,    "tavg[CD]"    ,    "tavg[CL]"    ,    "tavg[CSF]"   ,    "tavg[CMx]"   ,    "tavg[CMy]"   ,    "tavg[CMz]"   ,    "tavg[CFx]"   ,    "tavg[CFy]"   ,    "tavg[CFz]"   ,   "tavg[CEff]"   ,  "tavg[Buffet]"  ,"Cauchy[tavg[CD]]","Cauchy[tavg[CL]]"
         47,           9,      -7.053787034,      -3.897970852,       -3.95931469,      -1.632780209,       -3.15695869,      0.9329898399,      0.1601029491,     -0.6524081951,                 0,                 0,                 0,      -0.103235091,      0.2274211145,     -0.6320989195,                 0,      -4.074929279,    0.003774947077,     -0.2147827836,     -0.2027191305,     -0.1593974723,     -0.2433218147,     -0.6311239292,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         48,           9,      -7.016953148,      -3.882701412,      -3.928627273,      -1.600634886,      -3.176156287,      0.9329898399,      0.1533733994,     -0.6292757465,                 0,                 0,                 0,    -0.08460499733,      0.2183104306,     -0.6097966224,                 0,       -4.10290017,    0.003780306945,     -0.1900920479,     -0.2092853497,     -0.1599767689,     -0.2157970566,     -0.6793795858,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         49,           9,      -6.983029261,      -3.863355482,      -3.898847683,      -1.567552572,      -3.183364177,      0.9329898399,      0.1459230109,     -0.6021917762,                 0,                 0,                 0,    -0.06667741635,      0.2080698103,     -0.5836397986,                 0,       -4.12677735,     0.00585457661,      -0.184388706,     -0.2173144537,     -0.1618063889,     -0.2064978466,     -0.7914395128,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         50,           9,      -6.959229779,       -3.84226434,      -3.871343578,      -1.543924239,      -3.175959858,      0.9329898399,      0.1379498262,     -0.5692354271,                 0,                 0,                 0,    -0.04924922704,      0.1966954271,     -0.5516974125,                 0,      -4.126394666,    0.007944046005,     -0.1976543592,     -0.2256140947,     -0.1661175675,     -0.2200326574,     -0.8924413523,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         51,           9,      -6.941100293,       -3.82153164,      -3.848999312,      -1.523853449,      -3.173782578,      0.9329898399,       0.129573921,     -0.5284667354,                 0,                 0,                 0,    -0.03238784282,      0.1841039172,     -0.5120275765,                 0,      -4.078496131,    0.007990099545,     -0.2156647415,     -0.2340738461,     -0.1744543701,     -0.2402023496,     -0.9797466841,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         52,           9,      -6.927593259,      -3.800674816,      -3.831560083,       -1.50803385,      -3.155390912,      0.9329898399,       0.121146864,     -0.4791727477,                 0,                 0,                 0,    -0.01665965856,      0.1705703997,     -0.4638844937,                 0,      -3.955304595,    0.009418853385,     -0.2355970343,     -0.2424785433,     -0.1852817601,     -0.2653905189,      -1.030724751,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         53,           9,      -6.920575678,       -3.77915731,      -3.817366762,      -1.498573483,      -3.131733185,      0.9329898399,      0.1133556754,     -0.4225702245,                 0,                 0,                 0,   -0.002800049384,      0.1569053174,     -0.4084064461,                 0,      -3.727825916,    0.009486461387,      -0.259852862,     -0.2502467396,     -0.1963518699,     -0.2958394098,      -1.060509534,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         54,           9,      -6.916280307,      -3.756961695,      -3.805719756,      -1.492233994,        -3.1109119,      0.9329898399,      0.1069584091,     -0.3616171068,                 0,                 0,                 0,    0.008528202419,      0.1441717602,     -0.3484559323,                 0,       -3.38091329,    0.009455000641,     -0.2840561087,     -0.2565892882,     -0.2072850341,     -0.3261510289,      -1.082085191,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         55,           9,      -6.911700203,      -3.734605374,      -3.797805347,      -1.485943388,      -3.068776429,      0.9329898399,      0.1025081691,     -0.3001801469,                 0,                 0,                 0,     0.01678004326,      0.1333239881,     -0.2878207073,                 0,      -2.928353412,    0.009578002602,      -0.305300038,     -0.2620691288,     -0.2198398201,       -0.35231218,      -1.075487144,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         56,           9,      -6.908715055,      -3.711269896,      -3.791533987,      -1.479387494,      -3.031284757,      0.9329898399,      0.1001674902,     -0.2413264697,                 0,                 0,                 0,     0.02172941383,      0.1248442473,     -0.2295341042,                 0,      -2.409229472,     0.01141907227,     -0.3274595456,     -0.2664701659,     -0.2327416134,     -0.3759740096,      -1.068830274,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         57,           9,       -6.90796118,      -3.688460869,      -3.787834666,      -1.476265477,      -3.000300804,      0.9329898399,     0.09979338992,     -0.1854839753,                 0,                 0,                 0,     0.02365523056,      0.1186350662,      -0.174036625,                 0,      -1.858679973,     0.01019443619,      -0.351808125,     -0.2714378312,     -0.2485289855,     -0.4022502814,      -1.062933284,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         58,           9,      -6.909120841,      -3.665565342,      -3.784537415,       -1.47512151,      -2.962602949,      0.9329898399,      0.1011454899,     -0.1307850529,                 0,                 0,                 0,     0.02347958099,       0.114262165,     -0.1194960161,                 0,      -1.293038898,     0.01035140886,     -0.3767872994,     -0.2767381245,     -0.2654984555,     -0.4282988582,       -1.04397536,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         59,           9,      -6.914044608,       -3.64275676,      -3.781227281,      -1.477584157,      -2.930032221,      0.9329898399,      0.1041264497,    -0.07401870257,                 0,                 0,                 0,     0.02264929726,      0.1112930954,     -0.0627290426,                 0,     -0.7108539929,    0.008461514148,     -0.4047200056,     -0.2826416578,      -0.283540604,     -0.4566970996,      -1.023256496,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         60,           9,      -6.917504275,      -3.621943412,      -3.777359988,      -1.477250152,      -2.907953483,      0.9329898399,      0.1088949344,    -0.01266221694,                 0,                 0,                 0,     0.02228660602,      0.1096219586,    -0.00121023184,                 0,       -0.11627921,    0.008635923235,     -0.4292308714,     -0.2906234043,     -0.3020519139,     -0.4801162079,      -1.009183355,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         61,           9,      -6.927574534,      -3.604017559,       -3.77483678,      -1.479455437,      -2.891806226,      0.9329898399,      0.1157293829,     0.05436410309,                 0,                 0,                 0,     0.02290808618,      0.1094128091,      0.0661633054,                 0,      0.4697519483,    0.006759491346,     -0.4608516962,     -0.3013505632,      -0.323739731,      -0.505871489,      -1.003915723,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         62,           9,      -6.977925382,      -3.614897428,      -3.812798203,      -1.501087509,      -2.889830931,      0.9329898399,      0.1233004552,      0.1067402982,                 0,                 0,                 0,     0.01728548821,      0.1114676031,      0.1190439708,                 0,      0.8656926528,    0.005570761968,     -0.5311626479,      -0.340820777,     -0.3872021881,     -0.5494957049,      -1.020689029,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         63,           9,       -7.01513478,      -3.606100343,       -3.81536112,      -1.529738004,      -2.897892304,      0.9329898399,      0.1328355723,      0.1683706721,                 0,                 0,                 0,     0.01387237044,      0.1145083575,      0.1813334182,                 0,       1.267511927,     0.00438213081,     -0.5873825288,     -0.3618476803,     -0.4160232504,     -0.5995615585,      -1.056630672,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         64,           9,       -7.04686705,      -3.602417216,      -3.816238783,      -1.542804407,      -2.915570349,      0.9329898399,      0.1450512501,       0.243449258,                 0,                 0,                 0,     0.01531390772,      0.1188092674,      0.2572776018,                 0,       1.678367182,    0.003230720905,     -0.6306458952,     -0.3840715948,     -0.4397624402,     -0.6254751366,      -1.103706614,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         65,           9,      -7.069277035,      -3.599901253,       -3.81555772,      -1.546695538,      -2.929841106,      0.9329898399,      0.1600580031,      0.3287188747,                 0,                 0,                 0,     0.02081939945,      0.1248207098,      0.3436487355,                 0,       2.053748443,    0.002590825062,     -0.6634866118,     -0.4055264376,      -0.459722232,     -0.6413767479,      -1.143648122,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         66,           9,      -7.046055543,       -3.57898323,      -3.769749559,      -1.536339559,      -2.905822415,      0.9329898399,      0.1794717049,      0.4320883054,                 0,                 0,                 0,     0.03246556889,      0.1333230135,       0.448481182,                 0,       2.407556699,    0.003404422562,     -0.6488643615,     -0.4055953816,     -0.4324388876,     -0.6395468526,      -1.140149967,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         67,           9,      -7.048591095,      -3.595149744,      -3.769997111,      -1.535936457,      -2.921004235,      0.9329898399,      0.2000597114,      0.5302204316,                 0,                 0,                 0,     0.04175570696,      0.1435406365,      0.5482277628,                 0,       2.650310889,      0.0235957398,     -0.6554741143,     -0.4380674703,     -0.4499171454,      -0.641592723,      -1.169790444,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         68,           9,      -7.058586338,      -3.619327286,      -3.771286274,       -1.54459581,      -2.933292855,      0.9329898399,      0.2188048432,       0.610781101,                 0,                 0,                 0,     0.04466707616,      0.1537621975,      0.6303065122,                 0,       2.791442329,     0.07809670844,     -0.6677955495,     -0.4767449409,     -0.4679978156,     -0.6506808246,      -1.192951458,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         69,           9,      -7.074843924,      -3.646512192,      -3.775858928,       -1.55610027,      -2.947451407,      0.9329898399,      0.2338121725,      0.6708204621,                 0,                 0,                 0,     0.04179747185,       0.162411493,      0.6915856645,                 0,       2.869057051,      0.1018700173,     -0.6834162072,     -0.5141425115,     -0.4875438115,     -0.6573960262,      -1.214288954,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         70,           9,      -7.088654397,      -3.670741036,      -3.781193611,      -1.561531755,      -2.964221005,      0.9329898399,      0.2449725758,      0.7143603455,                 0,                 0,                 0,      0.0359799048,      0.1689596012,      0.7360536117,                 0,       2.916082926,      0.1457227482,     -0.6939533442,     -0.5450354059,     -0.5058961123,     -0.6550807851,      -1.234371528,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         71,           9,      -7.098656783,      -3.692300225,      -3.784255037,      -1.560213632,      -2.982467611,      0.9329898399,      0.2534444985,      0.7486152843,                 0,                 0,                 0,     0.03002166489,      0.1738044977,      0.7710064554,                 0,       2.953764192,      0.1708287762,     -0.7006781625,     -0.5696196417,     -0.5199221127,     -0.6462103656,      -1.251741545,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         72,           9,      -7.110371984,       -3.71361479,      -3.788856261,      -1.561358094,      -2.995725346,      0.9329898399,      0.2611528118,      0.7815091884,                 0,                 0,                 0,     0.02598545929,      0.1780322349,      0.8045259014,                 0,       2.992535991,      0.2255396911,     -0.7082409321,     -0.5892355169,     -0.5333704665,     -0.6392504646,      -1.258574043,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         73,           9,      -7.122997326,      -3.736233028,      -3.794463816,      -1.568794139,      -3.012405476,      0.9329898399,      0.2697503492,      0.8186892345,                 0,                 0,                 0,     0.02472268524,      0.1826963009,      0.8424009586,                 0,         3.0349886,      0.2836966291,     -0.7118733644,     -0.6048682395,      -0.545018239,     -0.6335037811,      -1.262263502,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         74,           9,      -7.133823098,       -3.75925575,      -3.802106662,      -1.581511949,      -2.954298467,      0.9329898399,      0.2794000667,      0.8607079466,                 0,                 0,                 0,     0.02550920084,      0.1879010049,       0.885198158,                 0,       3.080557413,      0.3454464962,     -0.7033186591,     -0.6160842543,     -0.5555556764,     -0.6229655155,      -1.183661164,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         75,           9,      -7.146845172,      -3.781675087,      -3.812801162,       -1.60169413,      -2.969138453,      0.9329898399,      0.2887104499,      0.9031716411,                 0,                 0,                 0,       0.026656089,      0.1927217201,       0.928402432,                 0,       3.128295638,      0.5056433695,     -0.6818163629,     -0.6239007082,     -0.5658531539,     -0.6068991493,      -1.169689995,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         76,           9,      -7.170658905,      -3.803569311,      -3.826353807,       -1.63090723,       -3.08405667,      0.9329898399,      0.2955491161,      0.9398957296,                 0,                 0,                 0,      0.0268576723,      0.1956842109,      0.9656401774,                 0,       3.180167621,      0.7872079704,     -0.6554955451,     -0.6305417903,     -0.5761461476,     -0.5891047239,      -1.251471115,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         77,           9,      -7.203722186,      -3.825991462,      -3.843735288,      -1.662437792,      -3.100412721,      0.9329898399,      0.2983097867,      0.9665100574,                 0,                 0,                 0,     0.02565790869,      0.1956478034,      0.9923972777,                 0,       3.239954237,       0.891668439,     -0.6332228395,     -0.6366450552,     -0.5880626577,     -0.5775410553,      -1.237088864,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         78,           9,      -7.220798806,      -3.847225243,      -3.862097577,      -1.671860322,      -3.115215361,      0.9329898399,      0.2967864097,      0.9821366543,                 0,                 0,                 0,     0.02322555323,      0.1924993475,       1.007779034,                 0,       3.309237291,       0.928926467,     -0.6230622452,     -0.6360177689,     -0.5976262587,     -0.5742712187,      -1.227364338,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         79,           9,      -7.212073955,      -3.869371216,      -3.881106648,        -1.6536267,      -3.119962986,      0.9329898399,      0.2919893012,      0.9893080003,                 0,                 0,                 0,     0.02035489019,      0.1869789083,        1.01440966,                 0,       3.388165238,      0.9595389793,     -0.6370117708,     -0.6237510046,     -0.6021188218,     -0.5761777171,      -1.215445866,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         80,           9,      -7.202703271,      -3.890643708,      -3.899724509,      -1.629589675,      -3.118173515,      0.9329898399,      0.2852115562,      0.9909159766,                 0,                 0,                 0,     0.01788213621,      0.1800702132,       1.015300361,                 0,       3.474319168,      0.9730583088,     -0.6506276965,     -0.5974467435,     -0.6009841641,     -0.5642502406,        -1.2146619,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         81,           9,      -7.193685216,      -3.910203261,      -3.916642166,       -1.60755619,      -3.112513562,      0.9329898399,      0.2772605091,      0.9887815327,                 0,                 0,                 0,     0.01635966643,      0.1723858329,       1.012346499,                 0,        3.56625448,       0.984990025,      -0.614963483,     -0.5753793086,     -0.5994565968,     -0.5135685018,      -1.231280888,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         82,           9,      -7.180573782,      -3.927944412,       -3.92894876,      -1.592579152,      -3.101193589,      0.9329898399,      0.2684349628,      0.9832612668,                 0,                 0,                 0,     0.01585671774,      0.1641856588,       1.005933953,                 0,       3.662940388,      0.9864116107,     -0.5434462262,     -0.5838526687,      -0.602754704,     -0.4584227031,      -1.244374997,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         83,           9,      -7.189779018,      -3.941780502,      -3.942780814,      -1.600701523,      -3.090146723,      0.9329898399,      0.2588271422,      0.9743868598,                 0,                 0,                 0,     0.01635071049,      0.1555580989,        0.99610387,                 0,       3.764623956,       0.995474202,     -0.5388208758,     -0.6059608495,     -0.6132637711,     -0.4799665552,      -1.251167768,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         84,           9,      -7.225912277,       -3.94977502,       -3.96000494,      -1.637606787,      -3.074557648,      0.9329898399,        0.24851683,      0.9619426574,                 0,                 0,                 0,     0.01778998496,      0.1466050411,      0.9826501172,                 0,       3.870734458,      0.9955546569,     -0.5916662757,     -0.6152075506,     -0.6244568486,     -0.5583835538,      -1.253552754,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         85,           9,      -7.243820701,      -3.952751029,      -3.983567797,      -1.672404185,        -3.0533015,      0.9329898399,      0.2374709663,      0.9452962639,                 0,                 0,                 0,     0.01981879744,      0.1373597097,      0.9649403072,                 0,       3.980681423,       1.003220142,     -0.6014928828,     -0.6234763754,     -0.6412360742,     -0.6150494919,      -1.256138335,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         86,           9,      -7.203838124,      -4.039763724,      -4.084480195,      -1.679111396,      -3.051640174,      0.9329898399,      0.2332320856,      0.9552932379,                 0,                 0,                 0,     0.03331861236,      0.1320990817,       0.974439433,                 0,        4.09589116,       1.003329066,      -0.583121637,     -0.7304483595,     -0.7362386262,      -0.657134103,      -1.288797856,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         87,           9,      -7.206163634,      -3.999750972,       -4.07892965,      -1.680013489,      -3.022008191,      0.9329898399,      0.2228493832,       0.934849691,                 0,                 0,                 0,     0.03897378613,      0.1239101894,      0.9530225901,                 0,       4.194984421,      0.9998303696,     -0.6734857179,     -0.7072063526,     -0.7235594831,     -0.7302875418,      -1.298931748,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         88,           9,       -7.13300114,      -3.991478527,      -4.074593436,      -1.617751489,      -2.984038109,      0.9329898399,      0.2096109588,      0.9011098593,                 0,                 0,                 0,     0.04107592461,      0.1142710592,      0.9180837967,                 0,       4.298963491,      0.9999603659,     -0.6254396584,     -0.7045395863,     -0.6954197931,      -0.691373234,      -1.293457823,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         89,           9,      -7.083530692,      -3.966536732,      -4.077876511,      -1.578248215,      -3.006218939,      0.9329898399,      0.1949358153,      0.8573950101,                 0,                 0,                 0,     0.04277442894,      0.1042457537,      0.8730744518,                 0,       4.398345213,      0.9987239392,     -0.5861360954,     -0.6926223014,     -0.6718156323,     -0.6615329553,      -1.336063113,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         90,           9,      -7.097651016,       -3.93655873,       -4.09568328,      -1.592816245,      -3.014806845,      0.9329898399,      0.1803292356,      0.8075643512,                 0,                 0,                 0,     0.04638566999,     0.09492791252,       0.821989967,                 0,       4.478277461,      0.9884932869,     -0.6154072651,     -0.6820297194,     -0.6656711831,     -0.6905370312,      -1.353317083,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         91,           9,      -7.153049803,      -3.908870291,      -4.124636316,      -1.631577426,      -2.997518909,      0.9329898399,      0.1670361865,      0.7565203204,                 0,                 0,                 0,     0.05270866269,     0.08704323827,      0.7698360588,                 0,       4.529080412,      0.9767355607,     -0.6923951814,     -0.6681084424,     -0.6604094802,     -0.7493653698,      -1.335272263,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         92,           9,      -7.162815331,      -3.881464743,      -4.147886593,      -1.619483578,      -3.005274631,      0.9329898399,      0.1557660486,      0.7065731357,                 0,                 0,                 0,     0.06056453844,      0.0810557418,      0.7189844398,                 0,       4.536117737,      0.9755058636,     -0.7240067099,     -0.6413731653,     -0.6299965433,     -0.7565591832,      -1.331333997,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         93,           9,      -7.098676127,      -3.854205438,      -4.149775471,      -1.556483595,      -2.980417764,      0.9329898399,      0.1464051185,      0.6557744883,                 0,                 0,                 0,     0.06762241481,     0.07705599641,      0.6674855891,                 0,       4.479177334,      0.9621477091,     -0.6731009192,     -0.6034441357,     -0.5642650172,     -0.7032772681,      -1.282422929,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         94,           9,      -7.029851427,      -3.824999109,       -4.13251128,      -1.498668245,      -2.971026753,      0.9329898399,      0.1379727571,      0.5981252503,                 0,                 0,                 0,     0.07143032926,     0.07469581461,      0.6092707378,                 0,       4.335096747,      0.9303095318,     -0.6057076368,     -0.5576267679,     -0.4778214749,     -0.6431139391,      -1.241474049,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         95,           9,      -7.010904587,      -3.796123636,      -4.112145219,      -1.485567895,      -2.940138469,      0.9329898399,      0.1298970954,      0.5271722686,                 0,                 0,                 0,      0.0698512516,     0.07408099845,      0.5378623075,                 0,       4.058383806,      0.9119567036,     -0.5804654413,     -0.5093284866,     -0.3960834227,     -0.6204324254,      -1.183293887,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         96,           9,      -7.048628444,      -3.766628547,       -4.09830856,      -1.519684497,      -2.912258878,      0.9329898399,      0.1226962286,      0.4385265801,                 0,                 0,                 0,     0.06105846219,     0.07618557626,      0.4489495339,                 0,       3.574083615,      0.8715803884,     -0.6059228209,     -0.4580980566,     -0.3311306713,     -0.6403859949,       -1.14270393,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         97,           9,      -7.125156934,       -3.73963647,      -4.095510187,      -1.581639309,      -2.869296994,      0.9329898399,      0.1173834178,      0.3330362575,                 0,                 0,                 0,     0.04476725157,     0.08192861097,      0.3434817583,                 0,       2.837166132,      0.7875989383,      -0.662553803,     -0.4071430232,      -0.285739551,     -0.6820791463,      -1.100698047,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         98,           9,      -7.154447543,      -3.718542462,      -4.103325737,      -1.604698271,      -2.857432339,      0.9329898399,      0.1146355232,       0.216708607,                 0,                 0,                 0,     0.02299427921,     0.09135532017,      0.2275041297,                 0,       1.890414079,      0.6009328706,      -0.665396088,     -0.3605021017,     -0.2568743363,     -0.6791008348,      -1.090858338,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         99,           9,      -7.091242767,      -3.704817904,      -4.113990258,      -1.557864893,      -2.884849759,      0.9329898399,      0.1146287851,      0.0975352274,                 0,                 0,                 0,   -0.001173578557,      0.1038056292,        0.10898289,                 0,       0.850879012,        0.37715517,     -0.5757171762,     -0.3197852144,     -0.2345528435,     -0.6048516375,      -1.109739761,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        100,           9,      -7.046715242,      -3.698893729,      -4.118960704,      -1.523306842,      -2.926271928,      0.9329898399,      0.1171807538,    -0.01887608176,                 0,                 0,                 0,    -0.02592932816,      0.1185119131,   -0.006523952499,                 0,     -0.1610851711,      0.2552733462,     -0.5102500982,     -0.2849554092,     -0.2114363913,     -0.5449528726,      -1.129399398,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        101,           9,      -7.072932646,      -3.699880834,      -4.116977647,      -1.546858262,      -2.970548218,      0.9329898399,      0.1218677813,     -0.1312568013,                 0,                 0,                 0,    -0.05092902151,      0.1349202486,     -0.1177991109,                 0,      -1.077042676,      0.1853751236,     -0.5156426782,     -0.2544192059,     -0.1904504204,     -0.5409215545,      -1.139339773,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        102,           9,      -7.143835698,      -3.707718481,      -4.114072559,      -1.610045901,      -3.008499773,      0.9329898399,      0.1281592789,     -0.2413927712,                 0,                 0,                 0,    -0.07583082174,      0.1526896244,     -0.2266741039,                 0,      -1.883537214,     0.08923807433,     -0.5553257692,     -0.2277579248,     -0.1790771658,     -0.5665252562,      -1.133709357,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        103,           9,      -7.188522362,      -3.723078756,       -4.11572884,      -1.664559476,      -3.044696634,      0.9329898399,      0.1355080533,     -0.3497333037,                 0,                 0,                 0,    -0.09894811688,      0.1713228108,     -0.3336529795,                 0,      -2.580904199,    0.006194359776,     -0.5545838295,     -0.2058575957,     -0.1778563744,     -0.5701391661,      -1.118975655,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        104,           9,      -7.190981193,      -3.746505205,       -4.11980213,      -1.696261328,      -3.085674807,      0.9329898399,      0.1432009108,     -0.4518051726,                 0,                 0,                 0,     -0.1175854542,      0.1896429416,     -0.4343615654,                 0,      -3.155043988,    0.003197299907,     -0.5033318006,     -0.1892407904,       -0.17876596,     -0.5405639367,      -1.098705953,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        105,           9,      -7.196903088,      -3.787126616,      -4.134930628,      -1.728486868,      -3.079806962,      0.9329898399,      0.1497027056,     -0.5366966318,                 0,                 0,                 0,     -0.1273964102,      0.2049826927,     -0.5181083577,                 0,      -3.585083046,    0.002075336009,     -0.4547212382,     -0.1876980544,     -0.1911301567,     -0.5058024351,      -1.013591722,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        106,           9,      -7.196974921,      -3.811893743,       -4.11760306,      -1.746459168,      -3.151704884,      0.9329898399,      0.1549054534,     -0.5973759237,                 0,                 0,                 0,     -0.1287653729,      0.2164996524,     -0.5779114069,                 0,      -3.856390532,   0.0009657633338,     -0.4112040672,     -0.1723347828,     -0.1775171034,     -0.4621495686,     -0.9785021495,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
