+------------------------------------------------------------------------------------------+
|  Inner_Iter|   Time(sec)|    rms[Rho]|     rms[nu]|          CL|          CD|         CMz|
|         290|  2.7546e-01|   -6.851670|   -8.237822|    1.406688|    0.152312|    0.056895|
|         291|  2.7553e-01|   -6.850544|   -8.240997|    1.406206|    0.152857|    0.057543|
|         292|  2.7553e-01|   -6.849485|   -8.243288|    1.405726|    0.153408|    0.058197|
|         293|  2.7537e-01|   -6.848453|   -8.244746|    1.405246|    0.153965|    0.058854|
|         294|  2.7525e-01|   -6.847407|   -8.245352|    1.404765|    0.154528|    0.059516|
|         295|  2.7511e-01|   -6.846310|   -8.245085|    1.404279|    0.155095|    0.060180|
|         296|  2.7499e-01|   -6.845122|   -8.244075|    1.403786|    0.155665|    0.060846|
|         297|  2.7494e-01|   -6.843814|   -8.242342|    1.403284|    0.156237|    0.061514|
|         298|  2.7479e-01|   -6.842354|   -8.239999|    1.402769|    0.156812|    0.062181|
|         299|  2.7474e-01|   -6.840710|   -8.236974|    1.402239|    0.157387|    0.062848|
|         300|  2.7463e-01|   -6.838862|   -8.233509|    1.401693|    0.157963|    0.063513|
|         301|  2.7455e-01|   -6.836789|   -8.229535|    1.401127|    0.158538|    0.064176|
|         302|  2.7445e-01|   -6.834477|   -8.225207|    1.400541|    0.159113|    0.064837|
|         303|  2.7434e-01|   -6.831917|   -8.220500|    1.399933|    0.159687|    0.065495|
|         304|  2.7434e-01|   -6.829107|   -8.215610|    1.399303|    0.160260|    0.066150|
|         305|  2.7424e-01|   -6.826052|   -8.210425|    1.398651|    0.160833|    0.066801|
|         306|  2.7432e-01|   -6.822759|   -8.205024|    1.397978|    0.161404|    0.067449|
|         307|  2.7444e-01|   -6.819243|   -8.199548|    1.397283|    0.161974|    0.068094|
|         308|  2.7455e-01|   -6.815526|   -8.193940|    1.396568|    0.162544|    0.068736|
|         309|  2.7452e-01|   -6.811626|   -8.188292|    1.395834|    0.163113|    0.069375|
|         310|  2.7464e-01|   -6.807562|   -8.182568|    1.395083|    0.163683|    0.070012|
|         311|  2.7456e-01|   -6.803357|   -8.176840|    1.394314|    0.164252|    0.070646|
|         312|  2.7444e-01|   -6.799034|   -8.171084|    1.393531|    0.164821|    0.071277|
|         313|  2.7435e-01|   -6.794620|   -8.165345|    1.392733|    0.165390|    0.071907|
|         314|  2.7419e-01|   -6.790140|   -8.159587|    1.391922|    0.165959|    0.072535|
|         315|  2.7409e-01|   -6.785624|   -8.153875|    1.391097|    0.166529|    0.073160|
|         316|  2.7414e-01|   -6.781095|   -8.148135|    1.390259|    0.167098|    0.073784|
|         317|  2.7406e-01|   -6.776574|   -8.142409|    1.389408|    0.167668|    0.074405|
|         318|  2.7410e-01|   -6.772088|   -8.136716|    1.388544|    0.168237|    0.075022|
|         319|  2.7430e-01|   -6.767659|   -8.131042|    1.387664|    0.168805|    0.075637|
|         320|  2.7425e-01|   -6.763302|   -8.125400|    1.386770|    0.169372|    0.076248|
|         321|  2.7421e-01|   -6.759028|   -8.119751|    1.385858|    0.169938|    0.076854|
|         322|  2.7415e-01|   -6.754848|   -8.114076|    1.384928|    0.170501|    0.077455|
|         323|  2.7412e-01|   -6.750770|   -8.108432|    1.383978|    0.171062|    0.078050|
|         324|  2.7416e-01|   -6.746797|   -8.102778|    1.383007|    0.171620|    0.078639|
|         325|  2.7418e-01|   -6.742932|   -8.097115|    1.382012|    0.172174|    0.079220|
|         326|  2.7418e-01|   -6.739175|   -8.091452|    1.380994|    0.172724|    0.079794|
|         327|  2.7418e-01|   -6.735522|   -8.085796|    1.379949|    0.173270|    0.080360|
|         328|  2.7416e-01|   -6.731972|   -8.080160|    1.378878|    0.173811|    0.080916|
|         329|  2.7413e-01|   -6.728529|   -8.074531|    1.377779|    0.174346|    0.081464|
|         330|  2.7442e-01|   -6.725185|   -8.068869|    1.376651|    0.174876|    0.082003|
|         331|  2.7444e-01|   -6.721928|   -8.063227|    1.375494|    0.175400|    0.082532|
|         332|  2.7459e-01|   -6.718746|   -8.057602|    1.374308|    0.175917|    0.083051|
|         333|  2.7458e-01|   -6.715630|   -8.051928|    1.373091|    0.176429|    0.083561|
|         334|  2.7450e-01|   -6.712573|   -8.046339|    1.371844|    0.176934|    0.084061|
|         335|  2.7438e-01|   -6.709565|   -8.040660|    1.370567|    0.177433|    0.084552|
|         336|  2.7426e-01|   -6.706603|   -8.035067|    1.369260|    0.177925|    0.085033|
|         337|  2.7419e-01|   -6.703679|   -8.029428|    1.367923|    0.178412|    0.085505|
|         338|  2.7410e-01|   -6.700791|   -8.023832|    1.366556|    0.178892|    0.085968|
|         339|  2.7398e-01|   -6.697939|   -8.018182|    1.365158|    0.179366|    0.086422|
|         340|  2.7391e-01|   -6.695126|   -8.012566|    1.363731|    0.179834|    0.086867|
|         341|  2.7385e-01|   -6.692353|   -8.006994|    1.362275|    0.180296|    0.087303|
|         342|  2.7379e-01|   -6.689617|   -8.001443|    1.360788|    0.180752|    0.087730|
|         343|  2.7365e-01|   -6.686918|   -7.995943|    1.359271|    0.181203|    0.088149|
|         344|  2.7373e-01|   -6.684250|   -7.990418|    1.357724|    0.181647|    0.088558|
|         345|  2.7385e-01|   -6.681612|   -7.984894|    1.356146|    0.182086|    0.088958|
|         346|  2.7380e-01|   -6.679001|   -7.979449|    1.354537|    0.182519|    0.089349|
|         347|  2.7378e-01|   -6.676419|   -7.973985|    1.352897|    0.182946|    0.089730|
|         348|  2.7371e-01|   -6.673866|   -7.968593|    1.351224|    0.183366|    0.090102|
|         349|  2.7360e-01|   -6.671342|   -7.963189|    1.349519|    0.183781|    0.090464|
|         350|  2.7357e-01|   -6.668846|   -7.957832|    1.347780|    0.184189|    0.090815|
|         351|  2.7358e-01|   -6.666384|   -7.952511|    1.346008|    0.184591|    0.091157|
|         352|  2.7353e-01|   -6.663958|   -7.947249|    1.344200|    0.184986|    0.091488|
|         353|  2.7348e-01|   -6.661561|   -7.941961|    1.342358|    0.185374|    0.091809|
|         354|  2.7340e-01|   -6.659188|   -7.936751|    1.340480|    0.185755|    0.092120|
|         355|  2.7333e-01|   -6.656835|   -7.931592|    1.338566|    0.186129|    0.092419|
|         356|  2.7353e-01|   -6.654496|   -7.926471|    1.336615|    0.186495|    0.092708|
|         357|  2.7356e-01|   -6.652174|   -7.921400|    1.334628|    0.186855|    0.092987|
|         358|  2.7348e-01|   -6.649858|   -7.916411|    1.332603|    0.187207|    0.093254|
|         359|  2.7341e-01|   -6.647547|   -7.911404|    1.330541|    0.187552|    0.093512|
|         360|  2.7348e-01|   -6.645238|   -7.906463|    1.328442|    0.187890|    0.093758|
|         361|  2.7340e-01|   -6.642929|   -7.901632|    1.326306|    0.188220|    0.093995|
|         362|  2.7338e-01|   -6.640621|   -7.896821|    1.324133|    0.188544|    0.094221|
|         363|  2.7330e-01|   -6.638323|   -7.892102|    1.321923|    0.188860|    0.094437|
|         364|  2.7327e-01|   -6.636039|   -7.887484|    1.319677|    0.189170|    0.094643|
|         365|  2.7341e-01|   -6.633764|   -7.882836|    1.317394|    0.189473|    0.094840|
|         366|  2.7340e-01|   -6.631496|   -7.878326|    1.315076|    0.189769|    0.095026|
|         367|  2.7343e-01|   -6.629234|   -7.873951|    1.312722|    0.190059|    0.095203|
|         368|  2.7368e-01|   -6.626976|   -7.869525|    1.310333|    0.190343|    0.095371|
|         369|  2.7364e-01|   -6.624727|   -7.865201|    1.307910|    0.190620|    0.095528|
|         370|  2.7362e-01|   -6.622485|   -7.860945|    1.305451|    0.190891|    0.095676|
|         371|  2.7358e-01|   -6.620258|   -7.856824|    1.302959|    0.191156|    0.095815|
|         372|  2.7353e-01|   -6.618042|   -7.852793|    1.300433|    0.191414|    0.095944|
|         373|  2.7346e-01|   -6.615837|   -7.848853|    1.297873|    0.191667|    0.096064|
|         374|  2.7338e-01|   -6.613646|   -7.845070|    1.295280|    0.191913|    0.096174|
|         375|  2.7328e-01|   -6.611477|   -7.841284|    1.292654|    0.192153|    0.096275|
|         376|  2.7338e-01|   -6.609335|   -7.837651|    1.289995|    0.192387|    0.096366|
|         377|  2.7345e-01|   -6.607219|   -7.834148|    1.287303|    0.192614|    0.096448|
|         378|  2.7344e-01|   -6.605124|   -7.830707|    1.284579|    0.192835|    0.096520|
|         379|  2.7340e-01|   -6.603050|   -7.827428|    1.281822|    0.193050|    0.096583|
|         380|  2.7338e-01|   -6.600996|   -7.824176|    1.279033|    0.193258|    0.096636|
|         381|  2.7330e-01|   -6.598962|   -7.821106|    1.276213|    0.193459|    0.096680|
|         382|  2.7324e-01|   -6.596946|   -7.818074|    1.273362|    0.193654|    0.096715|
|         383|  2.7325e-01|   -6.594950|   -7.815184|    1.270479|    0.193843|    0.096740|
|         384|  2.7322e-01|   -6.592973|   -7.812335|    1.267565|    0.194024|    0.096755|
|         385|  2.7314e-01|   -6.591019|   -7.809550|    1.264622|    0.194200|    0.096762|
|         386|  2.7305e-01|   -6.589089|   -7.806932|    1.261649|    0.194368|    0.096759|
|         387|  2.7300e-01|   -6.587180|   -7.804365|    1.258647|    0.194530|    0.096747|
|         388|  2.7295e-01|   -6.585300|   -7.801907|    1.255616|    0.194686|    0.096727|
|         389|  2.7286e-01|   -6.583454|   -7.799473|    1.252559|    0.194835|    0.096697|
|         390|  2.7282e-01|   -6.581639|   -7.797204|    1.249475|    0.194978|    0.096660|
|         391|  2.7277e-01|   -6.579852|   -7.794934|    1.246365|    0.195114|    0.096613|
|         392|  2.7271e-01|   -6.578092|   -7.792803|    1.243230|    0.195244|    0.096559|
|         393|  2.7262e-01|   -6.576358|   -7.790740|    1.240071|    0.195369|    0.096497|
|         394|  2.7259e-01|   -6.574651|   -7.788705|    1.236890|    0.195487|    0.096426|
|         395|  2.7255e-01|   -6.572973|   -7.786792|    1.233686|    0.195599|    0.096349|
|         396|  2.7254e-01|   -6.571324|   -7.784950|    1.230461|    0.195706|    0.096264|
|         397|  2.7244e-01|   -6.569707|   -7.783172|    1.227217|    0.195806|    0.096171|
|         398|  2.7236e-01|   -6.568124|   -7.781437|    1.223953|    0.195901|    0.096072|
|         399|  2.7242e-01|   -6.566577|   -7.779805|    1.220670|    0.195991|    0.095965|
|         400|  2.7260e-01|   -6.565068|   -7.778173|    1.217371|    0.196075|    0.095853|
|         401|  2.7257e-01|   -6.563604|   -7.776695|    1.214055|    0.196153|    0.095733|
|         402|  2.7252e-01|   -6.562190|   -7.775224|    1.210723|    0.196226|    0.095607|
|         403|  2.7248e-01|   -6.560828|   -7.773830|    1.207377|    0.196293|    0.095476|
|         404|  2.7240e-01|   -6.559518|   -7.772519|    1.204018|    0.196356|    0.095338|
|         405|  2.7230e-01|   -6.558255|   -7.771227|    1.200646|    0.196413|    0.095195|
|         406|  2.7219e-01|   -6.557042|   -7.769978|    1.197262|    0.196465|    0.095046|
|         407|  2.7216e-01|   -6.555878|   -7.768854|    1.193867|    0.196512|    0.094891|
|         408|  2.7221e-01|   -6.554764|   -7.767681|    1.190463|    0.196554|    0.094732|
|         409|  2.7220e-01|   -6.553701|   -7.766633|    1.187049|    0.196591|    0.094567|
|         410|  2.7228e-01|   -6.552692|   -7.765633|    1.183628|    0.196623|    0.094398|
|         411|  2.7224e-01|   -6.551735|   -7.764651|    1.180199|    0.196650|    0.094224|
|         412|  2.7225e-01|   -6.550833|   -7.763758|    1.176765|    0.196673|    0.094045|
|         413|  2.7246e-01|   -6.549989|   -7.762901|    1.173325|    0.196692|    0.093863|
|         414|  2.7250e-01|   -6.549203|   -7.762095|    1.169881|    0.196705|    0.093676|
|         415|  2.7266e-01|   -6.548477|   -7.761303|    1.166433|    0.196715|    0.093485|
|         416|  2.7269e-01|   -6.547814|   -7.760601|    1.162984|    0.196720|    0.093290|
|         417|  2.7277e-01|   -6.547224|   -7.759936|    1.159533|    0.196721|    0.093092|
|         418|  2.7284e-01|   -6.546710|   -7.759343|    1.156082|    0.196718|    0.092891|
|         419|  2.7290e-01|   -6.546268|   -7.758762|    1.152631|    0.196711|    0.092686|
|         420|  2.7306e-01|   -6.545900|   -7.758325|    1.149182|    0.196700|    0.092478|
|         421|  2.7315e-01|   -6.545603|   -7.757909|    1.145735|    0.196685|    0.092268|
|         422|  2.7310e-01|   -6.545380|   -7.757478|    1.142291|    0.196667|    0.092054|
|         423|  2.7313e-01|   -6.545233|   -7.757200|    1.138851|    0.196645|    0.091838|
|         424|  2.7314e-01|   -6.545163|   -7.756919|    1.135416|    0.196619|    0.091620|
|         425|  2.7331e-01|   -6.545173|   -7.756696|    1.131987|    0.196590|    0.091398|
|         426|  2.7326e-01|   -6.545265|   -7.756565|    1.128564|    0.196558|    0.091175|
|         427|  2.7320e-01|   -6.545443|   -7.756463|    1.125147|    0.196522|    0.090949|
|         428|  2.7317e-01|   -6.545711|   -7.756421|    1.121738|    0.196483|    0.090721|
|         429|  2.7310e-01|   -6.546069|   -7.756473|    1.118338|    0.196440|    0.090490|
|         430|  2.7322e-01|   -6.546522|   -7.756533|    1.114945|    0.196395|    0.090258|
|         431|  2.7321e-01|   -6.547073|   -7.756693|    1.111562|    0.196346|    0.090023|
|         432|  2.7356e-01|   -6.547726|   -7.756855|    1.108189|    0.196293|    0.089785|
|         433|  2.7363e-01|   -6.548485|   -7.757072|    1.104825|    0.196238|    0.089546|
|         434|  2.7365e-01|   -6.549355|   -7.757359|    1.101472|    0.196179|    0.089304|
|         435|  2.7369e-01|   -6.550343|   -7.757654|    1.098129|    0.196116|    0.089059|
|         436|  2.7375e-01|   -6.551457|   -7.757986|    1.094797|    0.196050|    0.088812|
|         437|  2.7376e-01|   -6.552695|   -7.758360|    1.091475|    0.195981|    0.088563|
|         438|  2.7373e-01|   -6.554057|   -7.758763|    1.088166|    0.195909|    0.088311|
|         439|  2.7377e-01|   -6.555544|   -7.759157|    1.084867|    0.195832|    0.088056|
|         440|  2.7406e-01|   -6.557159|   -7.759600|    1.081580|    0.195752|    0.087798|
|         441|  2.7419e-01|   -6.558902|   -7.759972|    1.078305|    0.195669|    0.087537|
|         442|  2.7417e-01|   -6.560776|   -7.760414|    1.075041|    0.195581|    0.087274|
|         443|  2.7419e-01|   -6.562783|   -7.760784|    1.071789|    0.195490|    0.087007|
|         444|  2.7444e-01|   -6.564923|   -7.761135|    1.068548|    0.195395|    0.086736|
|         445|  2.7448e-01|   -6.567200|   -7.761429|    1.065319|    0.195296|    0.086463|
|         446|  2.7476e-01|   -6.569612|   -7.761694|    1.062102|    0.195192|    0.086185|
|         447|  2.7489e-01|   -6.572160|   -7.761849|    1.058895|    0.195084|    0.085904|
|         448|  2.7489e-01|   -6.574844|   -7.761953|    1.055700|    0.194972|    0.085620|
|         449|  2.7484e-01|   -6.577666|   -7.762051|    1.052517|    0.194856|    0.085331|
|         450|  2.7498e-01|   -6.580623|   -7.762006|    1.049344|    0.194735|    0.085038|
|         451|  2.7511e-01|   -6.583714|   -7.761965|    1.046182|    0.194609|    0.084742|
|         452|  2.7522e-01|   -6.586940|   -7.761857|    1.043031|    0.194479|    0.084440|
|         453|  2.7523e-01|   -6.590300|   -7.761688|    1.039890|    0.194344|    0.084135|
|         454|  2.7518e-01|   -6.593791|   -7.761424|    1.036760|    0.194204|    0.083825|
|         455|  2.7516e-01|   -6.597413|   -7.761112|    1.033640|    0.194059|    0.083511|
|         456|  2.7511e-01|   -6.601167|   -7.760766|    1.030530|    0.193909|    0.083192|
|         457|  2.7502e-01|   -6.605051|   -7.760264|    1.027430|    0.193754|    0.082869|
|         458|  2.7505e-01|   -6.609060|   -7.759748|    1.024339|    0.193594|    0.082540|
|         459|  2.7506e-01|   -6.613194|   -7.759087|    1.021258|    0.193428|    0.082207|
|         460|  2.7499e-01|   -6.617447|   -7.758337|    1.018186|    0.193258|    0.081869|
|         461|  2.7491e-01|   -6.621815|   -7.757472|    1.015123|    0.193081|    0.081527|
|         462|  2.7483e-01|   -6.626293|   -7.756624|    1.012069|    0.192900|    0.081179|
|         463|  2.7476e-01|   -6.630873|   -7.755643|    1.009024|    0.192713|    0.080827|
|         464|  2.7470e-01|   -6.635551|   -7.754623|    1.005987|    0.192521|    0.080469|
|         465|  2.7466e-01|   -6.640322|   -7.753555|    1.002959|    0.192324|    0.080107|
|         466|  2.7459e-01|   -6.645181|   -7.752441|    0.999939|    0.192121|    0.079740|
|         467|  2.7453e-01|   -6.650124|   -7.751267|    0.996927|    0.191912|    0.079368|
|         468|  2.7450e-01|   -6.655144|   -7.750050|    0.993922|    0.191698|    0.078992|
|         469|  2.7447e-01|   -6.660236|   -7.748850|    0.990926|    0.191479|    0.078610|
|         470|  2.7440e-01|   -6.665391|   -7.747634|    0.987937|    0.191255|    0.078224|
|         471|  2.7432e-01|   -6.670603|   -7.746379|    0.984956|    0.191025|    0.077833|
|         472|  2.7426e-01|   -6.675868|   -7.745118|    0.981983|    0.190790|    0.077438|
|         473|  2.7419e-01|   -6.681177|   -7.743822|    0.979017|    0.190550|    0.077038|
|         474|  2.7412e-01|   -6.686523|   -7.742568|    0.976058|    0.190305|    0.076634|
|         475|  2.7414e-01|   -6.691897|   -7.741235|    0.973106|    0.190054|    0.076226|
|         476|  2.7413e-01|   -6.697291|   -7.739927|    0.970162|    0.189799|    0.075813|
|         477|  2.7407e-01|   -6.702697|   -7.738551|    0.967225|    0.189539|    0.075396|
|         478|  2.7401e-01|   -6.708106|   -7.737316|    0.964296|    0.189274|    0.074975|
|         479|  2.7401e-01|   -6.713509|   -7.736113|    0.961373|    0.189005|    0.074551|
|         480|  2.7396e-01|   -6.718898|   -7.734892|    0.958458|    0.188730|    0.074123|
|         481|  2.7390e-01|   -6.724266|   -7.733774|    0.955550|    0.188452|    0.073691|
|         482|  2.7384e-01|   -6.729604|   -7.732722|    0.952649|    0.188169|    0.073256|
|         483|  2.7380e-01|   -6.734907|   -7.731705|    0.949756|    0.187882|    0.072817|
|         484|  2.7380e-01|   -6.740166|   -7.730797|    0.946870|    0.187590|    0.072375|
|         485|  2.7375e-01|   -6.745374|   -7.729868|    0.943992|    0.187295|    0.071931|
|         486|  2.7368e-01|   -6.750524|   -7.729003|    0.941121|    0.186996|    0.071483|
|         487|  2.7362e-01|   -6.755608|   -7.728181|    0.938258|    0.186693|    0.071033|
|         488|  2.7358e-01|   -6.760617|   -7.727310|    0.935403|    0.186386|    0.070580|
|         489|  2.7352e-01|   -6.765545|   -7.726534|    0.932555|    0.186077|    0.070125|
|         490|  2.7346e-01|   -6.770385|   -7.725786|    0.929716|    0.185764|    0.069668|
|         491|  2.7339e-01|   -6.775133|   -7.725184|    0.926884|    0.185447|    0.069209|
|         492|  2.7340e-01|   -6.779777|   -7.724602|    0.924061|    0.185128|    0.068747|
|         493|  2.7339e-01|   -6.784310|   -7.724065|    0.921246|    0.184806|    0.068284|
|         494|  2.7334e-01|   -6.788726|   -7.723534|    0.918440|    0.184481|    0.067820|
|         495|  2.7330e-01|   -6.793017|   -7.723072|    0.915642|    0.184153|    0.067353|
|         496|  2.7331e-01|   -6.797178|   -7.722831|    0.912852|    0.183824|    0.066886|
|         497|  2.7328e-01|   -6.801201|   -7.722537|    0.910072|    0.183491|    0.066417|
|         498|  2.7328e-01|   -6.805083|   -7.722390|    0.907300|    0.183157|    0.065947|
|         499|  2.7321e-01|   -6.808823|   -7.722322|    0.904538|    0.182820|    0.065477|
|         500|  2.7318e-01|   -6.812417|   -7.722278|    0.901785|    0.182482|    0.065005|
+-----------------------------------------------------------------------+
|        File Writing Summary       |              Filename             |
+-----------------------------------------------------------------------+
|SU2 binary restart                 |restart_flow.dat                   |
|Paraview                           |flow.vtu                           |
|Paraview surface                   |surface_flow.vtu                   |
+-----------------------------------------------------------------------+
+------------------------------------------------------------------------------------------+
|  Inner_Iter|   Time(sec)|    rms[Rho]|     rms[nu]|          CL|          CD|         CMz|
+------------------------------------------------------------------------------------------+
|         501|  2.7333e-01|   -6.815866|   -7.722206|    0.899041|    0.182142|    0.064533|
|         502|  2.7330e-01|   -6.819168|   -7.722299|    0.896307|    0.181800|    0.064061|
|         503|  2.7328e-01|   -6.822321|   -7.722467|    0.893583|    0.181456|    0.063588|
|         504|  2.7332e-01|   -6.825327|   -7.722604|    0.890869|    0.181112|    0.063115|
|         505|  2.7333e-01|   -6.828187|   -7.722762|    0.888166|    0.180766|    0.062642|
|         506|  2.7346e-01|   -6.830902|   -7.722898|    0.885473|    0.180419|    0.062169|
|         507|  2.7346e-01|   -6.833475|   -7.723155|    0.882790|    0.180071|    0.061697|
|         508|  2.7344e-01|   -6.835905|   -7.723365|    0.880119|    0.179723|    0.061225|
|         509|  2.7342e-01|   -6.838196|   -7.723507|    0.877459|    0.179373|    0.060753|
|         510|  2.7348e-01|   -6.840349|   -7.723681|    0.874811|    0.179024|    0.060283|
|         511|  2.7347e-01|   -6.842365|   -7.723951|    0.872175|    0.178674|    0.059813|
|         512|  2.7347e-01|   -6.844245|   -7.724270|    0.869550|    0.178323|    0.059344|
|         513|  2.7352e-01|   -6.845992|   -7.724625|    0.866938|    0.177973|    0.058876|
|         514|  2.7346e-01|   -6.847606|   -7.724886|    0.864338|    0.177623|    0.058409|
|         515|  2.7351e-01|   -6.849093|   -7.725405|    0.861751|    0.177272|    0.057943|
|         516|  2.7373e-01|   -6.850454|   -7.725933|    0.859177|    0.176922|    0.057479|
|         517|  2.7370e-01|   -6.851696|   -7.726480|    0.856615|    0.176572|    0.057016|
|         518|  2.7372e-01|   -6.852823|   -7.727040|    0.854067|    0.176222|    0.056554|
|         519|  2.7367e-01|   -6.853839|   -7.727639|    0.851533|    0.175873|    0.056094|
|         520|  2.7394e-01|   -6.854751|   -7.728295|    0.849012|    0.175524|    0.055636|
|         521|  2.7416e-01|   -6.855565|   -7.728954|    0.846505|    0.175176|    0.055179|
|         522|  2.7437e-01|   -6.856286|   -7.729439|    0.844012|    0.174829|    0.054725|
|         523|  2.7443e-01|   -6.856918|   -7.729906|    0.841533|    0.174483|    0.054272|
|         524|  2.7449e-01|   -6.857467|   -7.730403|    0.839070|    0.174137|    0.053822|
|         525|  2.7456e-01|   -6.857937|   -7.730895|    0.836621|    0.173793|    0.053373|
|         526|  2.7462e-01|   -6.858332|   -7.731345|    0.834188|    0.173449|    0.052928|
|         527|  2.7479e-01|   -6.858656|   -7.731766|    0.831770|    0.173107|    0.052484|
|         528|  2.7497e-01|   -6.858913|   -7.732129|    0.829368|    0.172767|    0.052043|
|         529|  2.7494e-01|   -6.859106|   -7.732535|    0.826983|    0.172428|    0.051605|
|         530|  2.7490e-01|   -6.859240|   -7.732951|    0.824614|    0.172090|    0.051170|
|         531|  2.7488e-01|   -6.859317|   -7.733290|    0.822261|    0.171754|    0.050737|
|         532|  2.7508e-01|   -6.859338|   -7.733857|    0.819925|    0.171420|    0.050307|
|         533|  2.7514e-01|   -6.859307|   -7.734158|    0.817607|    0.171088|    0.049880|
|         534|  2.7509e-01|   -6.859229|   -7.734521|    0.815306|    0.170757|    0.049456|
|         535|  2.7503e-01|   -6.859106|   -7.735148|    0.813022|    0.170429|    0.049035|
|         536|  2.7497e-01|   -6.858943|   -7.735709|    0.810756|    0.170102|    0.048617|
|         537|  2.7491e-01|   -6.858742|   -7.736323|    0.808509|    0.169777|    0.048203|
|         538|  2.7489e-01|   -6.858512|   -7.737021|    0.806279|    0.169455|    0.047791|
|         539|  2.7483e-01|   -6.858256|   -7.737553|    0.804067|    0.169134|    0.047383|
|         540|  2.7477e-01|   -6.857982|   -7.738125|    0.801874|    0.168816|    0.046978|
|         541|  2.7474e-01|   -6.857693|   -7.738589|    0.799700|    0.168500|    0.046576|
|         542|  2.7480e-01|   -6.857395|   -7.738865|    0.797545|    0.168186|    0.046178|
|         543|  2.7476e-01|   -6.857091|   -7.739275|    0.795409|    0.167874|    0.045784|
|         544|  2.7483e-01|   -6.856783|   -7.739557|    0.793292|    0.167565|    0.045393|
|         545|  2.7481e-01|   -6.856476|   -7.739813|    0.791195|    0.167259|    0.045005|
|         546|  2.7477e-01|   -6.856171|   -7.739978|    0.789118|    0.166955|    0.044622|
|         547|  2.7472e-01|   -6.855871|   -7.740105|    0.787061|    0.166653|    0.044242|
|         548|  2.7468e-01|   -6.855578|   -7.740177|    0.785025|    0.166355|    0.043866|
|         549|  2.7469e-01|   -6.855292|   -7.740301|    0.783009|    0.166059|    0.043494|
|         550|  2.7473e-01|   -6.855015|   -7.740586|    0.781014|    0.165766|    0.043126|
|         551|  2.7467e-01|   -6.854748|   -7.740867|    0.779040|    0.165475|    0.042762|
|         552|  2.7462e-01|   -6.854492|   -7.741221|    0.777087|    0.165188|    0.042401|
|         553|  2.7470e-01|   -6.854250|   -7.741594|    0.775155|    0.164903|    0.042045|
|         554|  2.7469e-01|   -6.854023|   -7.741880|    0.773245|    0.164621|    0.041693|
|         555|  2.7463e-01|   -6.853811|   -7.742470|    0.771356|    0.164343|    0.041344|
|         556|  2.7459e-01|   -6.853615|   -7.743018|    0.769489|    0.164067|    0.041000|
|         557|  2.7475e-01|   -6.853436|   -7.743554|    0.767643|    0.163794|    0.040660|
|         558|  2.7473e-01|   -6.853277|   -7.744193|    0.765818|    0.163524|    0.040323|
|         559|  2.7482e-01|   -6.853140|   -7.744934|    0.764015|    0.163256|    0.039991|
|         560|  2.7478e-01|   -6.853025|   -7.745627|    0.762234|    0.162992|    0.039663|
|         561|  2.7477e-01|   -6.852934|   -7.746338|    0.760475|    0.162731|    0.039339|
|         562|  2.7478e-01|   -6.852868|   -7.747051|    0.758738|    0.162473|    0.039019|
|         563|  2.7478e-01|   -6.852829|   -7.747620|    0.757023|    0.162217|    0.038703|
|         564|  2.7480e-01|   -6.852819|   -7.748131|    0.755329|    0.161965|    0.038391|
|         565|  2.7481e-01|   -6.852839|   -7.748397|    0.753658|    0.161715|    0.038083|
|         566|  2.7482e-01|   -6.852892|   -7.748639|    0.752010|    0.161469|    0.037779|
|         567|  2.7488e-01|   -6.852977|   -7.748781|    0.750383|    0.161226|    0.037480|
|         568|  2.7504e-01|   -6.853097|   -7.748813|    0.748779|    0.160986|    0.037185|
|         569|  2.7506e-01|   -6.853252|   -7.748778|    0.747198|    0.160749|    0.036894|
|         570|  2.7502e-01|   -6.853443|   -7.748730|    0.745640|    0.160515|    0.036607|
|         571|  2.7498e-01|   -6.853669|   -7.748673|    0.744104|    0.160285|    0.036325|
|         572|  2.7504e-01|   -6.853931|   -7.748644|    0.742591|    0.160057|    0.036047|
|         573|  2.7505e-01|   -6.854227|   -7.748740|    0.741101|    0.159833|    0.035774|
|         574|  2.7500e-01|   -6.854557|   -7.748816|    0.739634|    0.159613|    0.035504|
|         575|  2.7503e-01|   -6.854919|   -7.749074|    0.738190|    0.159395|    0.035239|
|         576|  2.7506e-01|   -6.855311|   -7.749285|    0.736769|    0.159181|    0.034978|
|         577|  2.7501e-01|   -6.855733|   -7.749451|    0.735371|    0.158970|    0.034722|
|         578|  2.7499e-01|   -6.856182|   -7.749877|    0.733996|    0.158762|    0.034469|
|         579|  2.7497e-01|   -6.856657|   -7.750302|    0.732644|    0.158558|    0.034221|
|         580|  2.7507e-01|   -6.857156|   -7.750914|    0.731314|    0.158356|    0.033977|
|         581|  2.7506e-01|   -6.857677|   -7.751638|    0.730007|    0.158158|    0.033737|
|         582|  2.7508e-01|   -6.858220|   -7.752507|    0.728723|    0.157963|    0.033502|
|         583|  2.7513e-01|   -6.858783|   -7.753533|    0.727461|    0.157772|    0.033270|
|         584|  2.7508e-01|   -6.859366|   -7.754428|    0.726221|    0.157583|    0.033042|
|         585|  2.7504e-01|   -6.859968|   -7.755350|    0.725004|    0.157397|    0.032818|
|         586|  2.7500e-01|   -6.860588|   -7.756202|    0.723808|    0.157214|    0.032598|
|         587|  2.7494e-01|   -6.861224|   -7.757080|    0.722635|    0.157035|    0.032383|
