"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633415617342052e-05, 1.316352611772086e+00, 6.925973622982562e-01, 1.008306178106090e-01, 3.765313667424286e+00
1, 9.990000128750000e-01, -1.455814375062214e-04, 1.187205366321070e+00, 6.860001331714268e-01, 1.007856667397725e-01, 3.405802349183007e+00
2, 9.977599978450000e-01, -3.287036624507692e-04, 1.183583703734125e+00, 7.309285846713582e-01, 1.105719525930864e-01, 3.403699561922703e+00
3, 9.960200190539999e-01, -5.963829828466000e-04, 1.175364994947737e+00, 7.435447828906135e-01, 1.198824609704415e-01, 3.383505548626611e+00
4, 9.937800168990000e-01, -9.703999279629470e-04, 1.171605484844992e+00, 7.449392161847646e-01, 1.334053567540834e-01, 3.373795575511836e+00
5, 9.910500049590000e-01, -1.486424061381849e-03, 1.169273954920794e+00, 7.467052135158428e-01, 1.534981945450244e-01, 3.368385994264022e+00
6, 9.878399968150000e-01, -2.191473976933476e-03, 1.163317797111909e+00, 7.496378596412899e-01, 1.790421229564702e-01, 3.353534984697442e+00
7, 9.841300249100000e-01, -3.139179325613314e-03, 1.152090943857333e+00, 7.584475534366453e-01, 2.075865843711191e-01, 3.325601645094463e+00
8, 9.799500107769999e-01, -4.350957839651266e-03, 1.133887142329827e+00, 7.752611140197354e-01, 2.350351098428296e-01, 3.280276896044856e+00
9, 9.752799868580000e-01, -5.822236205481652e-03, 1.108527435230973e+00, 8.002901316645150e-01, 2.560403982844787e-01, 3.217064626372747e+00
10, 9.701499938960000e-01, -7.486321036229714e-03, 1.077231420440729e+00, 8.314834874619839e-01, 2.658279750481216e-01, 3.138879862993443e+00
11, 9.645400047300000e-01, -9.255843419803882e-03, 1.042644198977711e+00, 8.644055865988750e-01, 2.616038080385709e-01, 3.052039773731426e+00
12, 9.584699869160000e-01, -1.102115971758014e-02, 1.011094300821616e+00, 8.935139149028254e-01, 2.443370671345564e-01, 2.972550790428897e+00
13, 9.519400000570000e-01, -1.270139489509044e-02, 9.896869192326703e-01, 9.147052328274030e-01, 2.191226445838758e-01, 2.918648071627501e+00
