"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         163,      -6.777781382,      -5.166074274,      -5.725294264,       -5.08620375,      -8.697360185
          0,           0,         164,      -6.785576663,       -5.16713781,      -5.724904469,      -5.089206412,      -8.673401671
          0,           0,         165,      -6.793516831,      -5.168572872,      -5.725728917,      -5.092333619,      -8.649933622
          0,           0,         166,      -6.802107022,      -5.170369183,      -5.727686394,      -5.095785308,      -8.626983151
          0,           0,         167,      -6.811787353,      -5.172515726,      -5.730687709,      -5.099727934,      -8.604572664
          0,           0,         168,      -6.822827393,      -5.175001593,      -5.734642467,      -5.104261462,      -8.582745912
          0,           0,         169,       -6.83526006,      -5.177815635,      -5.739463922,      -5.109402975,      -8.561531964
          0,           0,         170,      -6.848858049,      -5.180946216,      -5.745071857,      -5.115089077,      -8.540964701
          0,           0,         171,      -6.863153912,       -5.18438043,      -5.751392862,      -5.121193766,      -8.521072954
          0,           0,         172,      -6.877507184,      -5.188103679,      -5.758358005,       -5.12755768,      -8.501884467
          0,           0,         173,       -6.89121887,      -5.192098918,       -5.76590272,      -5.134021647,       -8.48343222
          0,           0,         174,      -6.903675139,      -5.196346933,      -5.773961839,      -5.140457163,      -8.465737274
          0,           0,         175,       -6.91449269,        -5.2008267,      -5.782470061,      -5.146788217,       -8.44883599
          0,           0,         176,      -6.923612191,      -5.205516319,      -5.791362248,      -5.152999973,      -8.432754699
          0,           0,         177,      -6.931308232,      -5.210394103,      -5.800573471,      -5.159135194,      -8.417514187
          0,           0,         178,      -6.938115649,      -5.215439672,      -5.810038012,      -5.165281071,      -8.403140435
          0,           0,         179,      -6.944703131,      -5.220634929,      -5.819688305,      -5.171549343,      -8.389661601
          0,           0,         180,      -6.951734619,      -5.225964766,      -5.829455371,      -5.178052421,      -8.377098981
          0,           0,         181,      -6.959749939,      -5.231417419,      -5.839271704,      -5.184879015,      -8.365482832
          0,           0,         182,      -6.969079824,      -5.236984591,      -5.849075954,      -5.192073854,       -8.35482337
          0,           0,         183,      -6.979798435,      -5.242661157,      -5.858817704,      -5.199625784,       -8.34513708
          0,           0,         184,      -6.991711392,      -5.248444617,      -5.868460734,      -5.207467173,      -8.336456904
          0,           0,         185,      -7.004379384,       -5.25433447,      -5.877983975,      -5.215484851,       -8.32879879
          0,           0,         186,      -7.017181634,      -5.260331409,      -5.887380388,      -5.223540615,      -8.322159298
          0,           0,         187,      -7.029421597,      -5.266436491,      -5.896654962,       -5.23149648,      -8.316578931
          0,           0,         188,      -7.040472522,      -5.272651102,      -5.905822753,      -5.239241466,      -8.312099757
          0,           0,         189,      -7.049930363,      -5.278977061,      -5.914907207,      -5.246713438,       -8.30873645
          0,           0,         190,      -7.057720378,      -5.285416681,      -5.923937568,      -5.253911279,      -8.306514498
          0,           0,         191,      -7.064108905,      -5.291973026,      -5.932945812,      -5.260894118,      -8.305443486
          0,           0,         192,      -7.069612734,      -5.298650072,      -5.941961733,      -5.267767716,      -8.305548142
          0,           0,         193,      -7.074852029,      -5.305452879,       -5.95101006,      -5.274662268,       -8.30685658
          0,           0,         194,      -7.080404693,       -5.31238754,       -5.96011101,      -5.281706716,      -8.309386577
          0,           0,         195,      -7.086698982,      -5.319460888,      -5.969283636,      -5.289005038,      -8.313159791
          0,           0,         196,      -7.093954395,        -5.3266802,      -5.978550071,      -5.296618985,      -8.318183202
          0,           0,         197,      -7.102166317,      -5.334052676,      -5.987938822,      -5.304560238,      -8.324472665
          0,           0,         198,      -7.111127167,      -5.341585128,      -5.997485905,      -5.312793304,      -8.332054263
          0,           0,         199,      -7.120478711,      -5.349283606,      -6.007232972,      -5.321247219,      -8.340937642
          0,           0,         200,      -7.129792327,      -5.357152953,      -6.017224292,      -5.329834749,      -8.351111762
          0,           0,         201,      -7.138663527,      -5.365196486,       -6.02750282,      -5.338473052,        -8.3626123
          0,           0,         202,      -7.146804319,       -5.37341599,      -6.038106315,      -5.347102112,      -8.375443241
          0,           0,         203,       -7.15411005,      -5.381811519,      -6.049064512,      -5.355697588,      -8.389619583
          0,           0,         204,      -7.160679984,      -5.390381548,      -6.060396742,      -5.364275333,      -8.405141667
          0,           0,         205,      -7.166786966,      -5.399123045,      -6.072110458,      -5.372886792,      -8.422026598
          0,           0,         206,      -7.172807805,      -5.408031772,      -6.084201518,      -5.381607001,      -8.440275564
          0,           0,         207,      -7.179137879,      -5.417102298,      -6.096654525,       -5.39051718,      -8.459872511
          0,           0,         208,       -7.18611421,       -5.42632809,      -6.109445981,      -5.399687602,      -8.480850541
          0,           0,         209,      -7.193958446,      -5.435702045,      -6.122548344,      -5.409162919,      -8.503197502
          0,           0,         210,      -7.202746941,      -5.445216132,      -6.135934335,      -5.418953344,       -8.52693515
          0,           0,         211,      -7.212407379,      -5.454861029,      -6.149580021,      -5.429032973,       -8.55207923
          0,           0,         212,      -7.222739645,      -5.464625915,      -6.163466643,      -5.439345112,      -8.578623649
          0,           0,         213,      -7.233456368,       -5.47449752,      -6.177578486,      -5.449812271,      -8.606557582
          0,           0,         214,      -7.244237378,       -5.48445971,      -6.191899602,       -5.46034993,      -8.635892797
          0,           0,         215,      -7.254788772,      -5.494493193,      -6.206408472,      -5.470880242,      -8.666624343
          0,           0,         216,      -7.264895214,      -5.504575522,      -6.221071944,      -5.481343344,       -8.69871147
          0,           0,         217,      -7.274453315,      -5.514680641,      -6.235838449,      -5.491703757,      -8.732181949
          0,           0,         218,      -7.283475818,      -5.524779736,      -6.250633666,      -5.501951037,      -8.767028761
          0,           0,         219,      -7.292066228,      -5.534841545,      -6.265356075,      -5.512094066,      -8.803201328
          0,           0,         220,      -7.300369135,      -5.544833353,      -6.279876736,      -5.522150452,      -8.840746017
          0,           0,         221,      -7.308505845,      -5.554722143,      -6.294041214,      -5.532131547,      -8.879643774
          0,           0,         222,      -7.316514527,      -5.564475829,      -6.307674534,      -5.542028282,      -8.919848091
          0,           0,         223,      -7.324307977,      -5.574064577,      -6.320589296,      -5.551800646,      -8.961317312
          0,           0,         224,      -7.331662107,      -5.583461935,      -6.332596713,        -5.5613739,      -9.003950087
          0,           0,         225,      -7.338242473,      -5.592645792,       -6.34352021,      -5.570643219,       -9.04760112
          0,           0,         226,      -7.343666651,      -5.601598901,      -6.353209595,      -5.579486225,      -9.092081792
          0,           0,         227,      -7.347593386,      -5.610309293,       -6.36155532,      -5.587781586,      -9.137042404
          0,           0,         228,      -7.349815208,      -5.618770287,      -6.368499833,      -5.595429915,      -9.182020841
          0,           0,         229,      -7.350326336,      -5.626980465,      -6.374043654,      -5.602372517,      -9.226355887
          0,           0,         230,      -7.349343491,      -5.634943444,      -6.378244783,      -5.608603808,        -9.2690701
          0,           0,         231,      -7.347272606,      -5.642667571,      -6.381211415,      -5.614174524,      -9.309175692
          0,           0,         232,      -7.344635435,       -5.65016572,      -6.383089674,      -5.619185523,      -9.345372452
          0,           0,         233,      -7.341983087,      -5.657454601,      -6.384049395,      -5.623773529,       -9.37625405
          0,           0,         234,      -7.339821676,      -5.664554062,      -6.384271024,      -5.628093414,        -9.4008922
          0,           0,         235,      -7.338562791,      -5.671486146,      -6.383935296,      -5.632300179,      -9.418620423
          0,           0,         236,       -7.33849909,      -5.678274276,      -6.383216051,      -5.636533628,      -9.429454083
          0,           0,         237,      -7.339799438,      -5.684942198,      -6.382275245,      -5.640907114,      -9.434010602
          0,           0,         238,      -7.342517285,      -5.691512918,      -6.381259413,      -5.645501627,      -9.433059875
          0,           0,         239,      -7.346607499,      -5.698007846,      -6.380297168,      -5.650365306,      -9.428036912
          0,           0,         240,      -7.351948454,      -5.704445979,      -6.379497481,      -5.655517582,      -9.421596705
          0,           0,         241,      -7.358367363,      -5.710843069,      -6.378948942,      -5.660956214,      -9.415057119
          0,           0,         242,      -7.365667254,      -5.717211174,      -6.378720015,      -5.666665034,      -9.409358095
          0,           0,         243,      -7.373654409,      -5.723558572,      -6.378860756,      -5.672622828,       -9.40500526
          0,           0,         244,      -7.382163057,      -5.729889834,      -6.379404745,      -5.678810559,      -9.402351211
          0,           0,         245,      -7.391073335,      -5.736206177,      -6.380371906,      -5.685215873,      -9.401535638
          0,           0,         246,      -7.400319563,      -5.742505985,      -6.381771324,      -5.691834364,      -9.402653145
          0,           0,         247,      -7.409886972,      -5.748785332,      -6.383603531,      -5.698667526,      -9.405796725
          0,           0,         248,      -7.419797752,      -5.755038537,       -6.38586221,      -5.705718263,      -9.411051685
          0,           0,         249,      -7.430089344,      -5.761258769,      -6.388535307,      -5.712984994,      -9.418117252
          0,           0,         250,      -7.440790022,      -5.767438602,      -6.391605559,      -5.720455944,      -9.426958724
          0,           0,         251,      -7.451896456,      -5.773570336,      -6.395051113,      -5.728104765,      -9.437464261
          0,           0,         252,      -7.463357478,      -5.779646428,      -6.398845822,       -5.73588889,      -9.449196563
          0,           0,         253,      -7.475066302,      -5.785659819,      -6.402959144,      -5.743750622,      -9.462020147
          0,           0,         254,      -7.486861686,      -5.791604165,       -6.40735596,      -5.751620662,      -9.475343473
          0,           0,         255,      -7.498537491,      -5.797474073,      -6.411995967,      -5.759423768,      -9.488583063
          0,           0,         256,      -7.509859925,      -5.803265287,      -6.416832567,      -5.767085261,      -9.501153026
          0,           0,         257,      -7.520588546,      -5.808975104,      -6.421812936,      -5.774537275,      -9.512283843
          0,           0,         258,      -7.530496879,      -5.814602669,      -6.426877082,      -5.781723688,      -9.521085171
          0,           0,         259,      -7.539389383,      -5.820149368,      -6.431958194,       -5.78860289,      -9.526943089
          0,           0,         260,      -7.547111338,      -5.825619175,      -6.436983259,      -5.795148009,      -9.529464496
          0,           0,         261,       -7.55354872,      -5.831018962,      -6.441875295,       -5.80134424,      -9.528217589
          0,           0,         262,      -7.558622119,      -5.836358565,      -6.446555853,      -5.807184936,      -9.523135237
          0,           0,         263,      -7.562278669,      -5.841650814,      -6.450948963,      -5.812668085,      -9.514511242
          0,           0,         264,      -7.564485113,      -5.846911452,       -6.45498604,       -5.81779299,      -9.502951698
          0,           0,         265,      -7.565227529,       -5.85215886,      -6.458610484,      -5.822559004,      -9.488749675
          0,           0,         266,      -7.564518658,      -5.857413675,      -6.461782116,      -5.826966796,      -9.472871328
          0,           0,         267,      -7.562410456,      -5.862698342,      -6.464480614,      -5.831021712,      -9.456027895
          0,           0,         268,       -7.55900762,      -5.868036493,      -6.466707339,      -5.834738422,      -9.438763963
          0,           0,         269,      -7.554475592,      -5.873452465,      -6.468485601,       -5.83814589,      -9.421487457
          0,           0,         270,      -7.549039752,      -5.878970766,      -6.469859012,      -5.841291488,       -9.40449642
          0,           0,         271,      -7.542973433,      -5.884615523,      -6.470888485,        -5.8442425,      -9.387960867
          0,           0,         272,      -7.536577451,      -5.890410108,      -6.471648359,      -5.847085006,      -9.372188979
          0,           0,         273,      -7.530156469,      -5.896376732,      -6.472222561,      -5.849920409,      -9.357305788
          0,           0,         274,      -7.523996232,      -5.902536161,      -6.472700177,      -5.852859938,      -9.343134338
          0,           0,         275,      -7.518345669,      -5.908907489,      -6.473171797,      -5.856018039,      -9.329973148
          0,           0,         276,        -7.5134053,      -5.915507967,      -6.473726903,      -5.859505682,      -9.317801516
          0,           0,         277,      -7.509322158,      -5.922352845,      -6.474451659,       -5.86342423,      -9.306675744
          0,           0,         278,      -7.506189789,      -5.929455232,      -6.475427334,      -5.867860681,      -9.296502027
          0,           0,         279,      -7.504052427,       -5.93682601,       -6.47672908,      -5.872884568,      -9.287380473
          0,           0,         280,      -7.502911677,      -5.944473728,      -6.478424917,      -5.878546567,      -9.279226708
          0,           0,         281,      -7.502734529,      -5.952404527,      -6.480575173,      -5.884878449,      -9.271961825
