"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         121,      -6.248163641,        -4.6869334,      -5.183976725,      -4.591240635,      -7.977880197
          0,           0,         122,      -6.257001227,      -4.690286813,      -5.188112271,      -4.596612339,      -7.958606408
          0,           0,         123,      -6.260420065,      -4.694100599,      -5.192824983,      -4.600259234,      -7.939711152
          0,           0,         124,      -6.258453948,      -4.698353131,       -5.19811306,      -4.602163947,      -7.921179273
          0,           0,         125,      -6.252257752,      -4.703015247,       -5.20391884,      -4.602644528,      -7.903006474
          0,           0,         126,      -6.243702434,       -4.70805195,      -5.210126394,       -4.60229408,      -7.885177636
          0,           0,         127,      -6.234818153,      -4.713423978,      -5.216567355,      -4.601855614,      -7.867700308
          0,           0,         128,      -6.227370937,      -4.719089374,      -5.223042014,      -4.602078102,      -7.850557021
          0,           0,         129,      -6.222680184,      -4.725007697,      -5.229354017,      -4.603605536,      -7.833743518
          0,           0,         130,      -6.221580255,      -4.731143105,      -5.235346817,      -4.606901209,      -7.817263824
          0,           0,         131,      -6.224473494,       -4.73746745,       -5.24093386,      -4.612219413,      -7.801125792
          0,           0,         132,      -6.231385639,      -4.743961272,      -5.246112671,       -4.61960012,      -7.785356884
          0,           0,         133,      -6.242044069,      -4.750613134,      -5.250960067,      -4.628895295,       -7.77001931
          0,           0,         134,      -6.255900398,      -4.757416466,      -5.255613082,      -4.639790501,      -7.755149242
          0,           0,         135,      -6.272193886,      -4.764367024,      -5.260241282,      -4.651857485,      -7.740800624
          0,           0,         136,      -6.289998472,      -4.771459102,      -5.265017528,       -4.66460523,      -7.727042439
          0,           0,         137,      -6.308300253,      -4.778682991,      -5.270093237,      -4.677540266,      -7.713923705
          0,           0,         138,      -6.326126981,       -4.78602395,        -5.2755828,      -4.690234387,      -7.701520279
          0,           0,         139,      -6.342675067,        -4.7934614,      -5.281554721,      -4.702374543,      -7.689889016
          0,           0,         140,      -6.357418843,      -4.800969695,      -5.288030192,       -4.71379127,      -7.679084879
          0,           0,         141,      -6.370192947,      -4.808520775,        -5.2949859,      -4.724468937,       -7.66914741
          0,           0,         142,      -6.381153066,      -4.816085982,      -5.302360558,      -4.734511398,      -7.660147064
          0,           0,         143,      -6.390669879,      -4.823639234,      -5.310065049,      -4.744093069,      -7.652133238
          0,           0,         144,      -6.399167066,      -4.831158686,      -5.317993838,      -4.753396278,      -7.645133632
          0,           0,         145,      -6.406997526,      -4.838628681,      -5.326039144,      -4.762565095,      -7.639178046
          0,           0,         146,      -6.414339759,       -4.84603924,      -5.334102411,      -4.771665648,      -7.634282326
          0,           0,         147,       -6.42117368,       -4.85338551,      -5.342105168,      -4.780676268,      -7.630454544
          0,           0,         148,      -6.427317249,      -4.860666852,      -5.349992359,      -4.789499831,      -7.627685481
          0,           0,         149,      -6.432502905,      -4.867884976,      -5.357735101,      -4.797993798,      -7.625946251
          0,           0,         150,      -6.436488914,      -4.875043347,      -5.365327378,      -4.806013235,      -7.625199482
          0,           0,         151,      -6.439157116,      -4.882145776,      -5.372781584,      -4.813454063,      -7.625379805
          0,           0,         152,      -6.440585359,      -4.889196599,      -5.380123233,      -4.820290704,      -7.626406499
          0,           0,         153,      -6.441053643,      -4.896200246,      -5.387380775,      -4.826591174,      -7.628172638
          0,           0,         154,      -6.440992411,      -4.903162011,      -5.394581521,      -4.832507559,      -7.630573837
          0,           0,         155,      -6.440865291,      -4.910086241,      -5.401739124,      -4.838231249,      -7.633448955
          0,           0,         156,      -6.441070953,      -4.916976286,      -5.408851006,      -4.843946123,      -7.636672566
          0,           0,         157,      -6.441868212,      -4.923835624,      -5.415897154,      -4.849784511,      -7.640110059
          0,           0,         158,       -6.44331871,      -4.930667274,       -5.42283396,      -4.855787299,      -7.643537559
          0,           0,         159,      -6.445272743,      -4.937474062,      -5.429605096,      -4.861884847,      -7.646907317
          0,           0,         160,       -6.44738926,      -4.944257434,      -5.436134986,      -4.867897473,      -7.650074761
          0,           0,         161,      -6.449190087,      -4.951015992,      -5.442334313,      -4.873561718,      -7.652943509
          0,           0,         162,       -6.45014968,      -4.957746261,      -5.448108657,      -4.878582764,       -7.65547075
          0,           0,         163,      -6.449783764,      -4.964440912,      -5.453357971,      -4.882680768,      -7.657619148
          0,           0,         164,      -6.447756724,      -4.971087954,      -5.457993149,      -4.885653184,      -7.659446479
          0,           0,         165,      -6.443929076,      -4.977670765,      -5.461939066,      -4.887404131,      -7.660960273
          0,           0,         166,      -6.438367781,       -4.98416656,      -5.465149948,      -4.887955139,      -7.662276205
          0,           0,         167,      -6.431332335,      -4.990548605,      -5.467610009,      -4.887444729,      -7.663406611
          0,           0,         168,      -6.423188677,      -4.996787508,      -5.469337419,       -4.88608595,      -7.664509443
          0,           0,         169,      -6.414353407,      -5.002853437,      -5.470389437,      -4.884132566,      -7.665577674
          0,           0,         170,      -6.405211818,      -5.008716502,       -5.47085708,      -4.881831107,      -7.666645044
          0,           0,         171,      -6.396061015,      -5.014344445,      -5.470844586,      -4.879376482,      -7.667743596
          0,           0,         172,      -6.387094344,      -5.019705272,        -5.4704806,      -4.876894316,       -7.66886342
          0,           0,         173,      -6.378398914,      -5.024764886,         -5.469882,      -4.874432435,      -7.669899203
          0,           0,         174,      -6.369979028,      -5.029487983,      -5.469161706,      -4.871971462,      -7.670783476
