"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         115,      -4.961205041,      -5.069014743,      -5.525480149,      -4.347732303,      -4.922564607
          0,           0,         116,      -4.972400609,      -5.085257668,      -5.537013057,      -4.358714251,      -4.929424423
          0,           0,         117,      -4.984216285,      -5.105924116,      -5.548851519,      -4.370266886,      -4.935308283
          0,           0,         118,      -4.996287062,      -5.108950988,      -5.557066675,      -4.382066637,      -4.940340356
          0,           0,         119,      -5.008672254,       -5.13827383,      -5.567233036,      -4.394185306,      -4.945061064
          0,           0,         120,      -5.020945003,      -5.158846224,      -5.582550425,      -4.406271867,      -4.949280587
          0,           0,         121,      -5.033089138,      -5.149260706,      -5.593187859,       -4.41834593,      -4.952970671
          0,           0,         122,      -5.044846425,      -5.155361597,      -5.602942171,      -4.430075683,       -4.95604047
          0,           0,         123,      -5.056988236,      -5.170756537,      -5.614245666,      -4.442025204,      -4.958426832
          0,           0,         124,      -5.069958407,      -5.182384783,      -5.625637534,       -4.45468135,      -4.960086856
          0,           0,         125,      -5.083747474,      -5.173892364,      -5.637510367,      -4.468141926,      -4.961011573
          0,           0,         126,      -5.098094077,      -5.197763253,      -5.651609819,      -4.482188529,      -4.961394268
          0,           0,         127,      -5.113186845,      -5.230156943,      -5.666349584,      -4.497002328,      -4.961092519
          0,           0,         128,      -5.128944256,      -5.258077713,      -5.681709432,      -4.512482386,      -4.960129544
          0,           0,         129,      -5.145354226,      -5.284748329,      -5.697851367,       -4.52860625,      -4.958596371
          0,           0,         130,       -5.16212498,       -5.31314148,      -5.715236586,      -4.545089613,      -4.956556302
          0,           0,         131,      -5.179377482,      -5.340630936,      -5.733005808,      -4.562045237,      -4.954070436
          0,           0,         132,        -5.1968259,      -5.364268006,      -5.751769158,      -4.579207807,      -4.951193873
          0,           0,         133,      -5.214523954,      -5.364138907,       -5.76813852,      -4.596637868,      -4.947944534
          0,           0,         134,      -5.232275818,       -5.39399188,       -5.78602569,      -4.614162337,      -4.944470187
          0,           0,         135,      -5.250113931,      -5.400879387,      -5.803655441,      -4.631797533,      -4.940715076
          0,           0,         136,       -5.26802212,      -5.408793676,      -5.822703926,      -4.649543785,      -4.936740556
          0,           0,         137,      -5.285841514,      -5.419637512,      -5.841575708,      -4.667258176,      -4.932563684
          0,           0,         138,      -5.303694899,      -5.434244805,      -5.860424601,      -4.685049398,      -4.928191832
          0,           0,         139,      -5.321255369,      -5.449014567,      -5.878831215,      -4.702594049,      -4.923633503
          0,           0,         140,       -5.33856993,      -5.477693148,      -5.897012311,      -4.719902994,      -4.918844587
          0,           0,         141,      -5.355114906,      -5.502424675,      -5.915219601,      -4.736473803,      -4.913841308
          0,           0,         142,       -5.37073637,      -5.526268219,      -5.931694847,      -4.752144207,      -4.908639943
          0,           0,         143,      -5.385134465,      -5.546534471,      -5.945852584,      -4.766618359,       -4.90325169
          0,           0,         144,      -5.398148477,      -5.561183891,      -5.957977637,      -4.779710673,      -4.897683586
          0,           0,         145,      -5.409644786,      -5.569428734,      -5.968256956,      -4.791293757,       -4.89194638
          0,           0,         146,      -5.419535094,      -5.572091795,      -5.977192221,      -4.801288719,      -4.886051981
          0,           0,         147,      -5.427806268,      -5.571651073,      -5.984298662,       -4.80969217,      -4.880011635
          0,           0,         148,      -5.434357307,      -5.570378128,      -5.988992992,      -4.816382525,      -4.873831518
          0,           0,         149,      -5.439407472,      -5.569269496,      -5.990347574,      -4.821553989,      -4.867520281
          0,           0,         150,      -5.443139442,       -5.56634997,      -5.990683171,      -4.825400804,      -4.861094805
          0,           0,         151,      -5.445796612,        -5.5573841,      -5.989126294,      -4.828139523,        -4.8545727
          0,           0,         152,      -5.447532151,        -5.5359581,      -5.985907092,      -4.829895346,      -4.847946043
          0,           0,         153,      -5.448742165,      -5.496111136,      -5.981097887,      -4.831067554,      -4.841647372
          0,           0,         154,       -5.44954268,      -5.439502862,      -5.973981319,      -4.831820243,       -4.83573659
          0,           0,         155,      -5.450082663,      -5.374284034,      -5.965997793,      -4.832405511,      -4.829800013
          0,           0,         156,      -5.450422418,      -5.310425167,      -5.956496339,      -4.832895087,      -4.823797231
          0,           0,         157,      -5.450883219,      -5.256511755,      -5.947873394,      -4.833580824,      -4.817731889
          0,           0,         158,       -5.45190236,      -5.216575993,      -5.939521739,      -4.834847553,      -4.811611319
          0,           0,         159,      -5.454144768,      -5.189832806,      -5.930750576,      -4.837274025,      -4.805439838
          0,           0,         160,      -5.458057706,      -5.175511142,      -5.925457756,        -4.8412664,      -4.799254221
          0,           0,         161,      -5.464008066,      -5.172064646,      -5.925744427,      -4.847161103,      -4.793125386
          0,           0,         162,      -5.472486043,       -5.17615455,      -5.921584583,      -4.855467346,      -4.787059024
          0,           0,         163,      -5.483359577,      -5.183843789,      -5.920009611,      -4.866146713,      -4.781070657
          0,           0,         164,      -5.496349376,      -5.195269005,      -5.915659351,      -4.879041937,      -4.775202685
          0,           0,         165,      -5.511168988,      -5.210577108,       -5.91517908,       -4.89390478,      -4.769477456
          0,           0,         166,      -5.530270458,      -5.221403766,      -5.926988905,      -4.913072288,      -4.763817606
          0,           0,         167,        -5.5501497,      -5.229888338,      -5.935656162,       -4.93325936,      -4.758287783
          0,           0,         168,      -5.572744132,      -5.235707874,      -5.934322357,       -4.95630607,      -4.752910242
          0,           0,         169,      -5.597493998,      -5.248942284,      -5.955483051,      -4.981705104,      -4.747705843
          0,           0,         170,      -5.624688509,      -5.263424368,      -5.961622869,      -5.009771102,      -4.742688276
          0,           0,         171,      -5.654813208,      -5.274283774,      -5.975847924,      -5.040963777,      -4.737876065
          0,           0,         172,      -5.687241334,      -5.278076745,      -5.986427796,      -5.074687625,      -4.733287387
          0,           0,         173,      -5.720727441,      -5.269895364,      -5.986967582,      -5.109730489,      -4.728897107
          0,           0,         174,      -5.753205403,      -5.245931325,      -5.964340016,      -5.144099584,      -4.724703918
          0,           0,         175,      -5.781570103,      -5.267755966,      -5.991026476,       -5.17473969,      -4.720728973
          0,           0,         176,      -5.805293338,      -5.273050994,      -5.946705058,       -5.20123795,      -4.717022977
          0,           0,         177,      -5.800765557,      -5.305130534,      -5.908198923,      -5.199156413,      -4.713479436
          0,           0,         178,      -5.841883471,      -5.324798244,      -5.989133051,      -5.243018927,      -4.710201113
          0,           0,         179,      -5.841638647,      -5.333298363,      -6.044180307,      -5.244206562,      -4.707252828
          0,           0,         180,      -5.840926845,      -5.345399844,      -6.053240466,      -5.243977493,      -4.704324855
          0,           0,         181,      -5.845663129,      -5.349880694,      -6.093320178,      -5.248585149,      -4.701692984
          0,           0,         182,      -5.840056452,      -5.350349231,      -6.127707754,      -5.241984415,      -4.699258666
          0,           0,         183,      -5.833635531,      -5.346950367,      -6.146471108,      -5.234119948,      -4.696983527
          0,           0,         184,      -5.827458095,      -5.340530308,      -6.156626117,      -5.226281042,      -4.694847151
          0,           0,         185,      -5.822451489,      -5.332572155,      -6.161990302,      -5.219680502,      -4.692831776
          0,           0,         186,      -5.819638432,        -5.3245097,      -6.157127103,      -5.215500741,       -4.69091472
          0,           0,         187,      -5.819174714,      -5.321061282,      -6.162970989,      -5.213948345,      -4.689070594
          0,           0,         188,      -5.825142069,      -5.321370754,      -6.179131899,       -5.21904639,      -4.687269358
          0,           0,         189,      -5.833355803,      -5.325716287,      -6.193267875,      -5.226533078,      -4.685490767
          0,           0,         190,      -5.846110374,      -5.333809451,      -6.203698951,      -5.238739851,      -4.683721761
          0,           0,         191,      -5.862767055,      -5.345030626,      -6.213920809,      -5.255069278,      -4.681950256
          0,           0,         192,      -5.882480328,      -5.358023866,      -6.223677906,      -5.274738648,      -4.680176517
          0,           0,         193,       -5.90402185,      -5.371694305,      -6.229137448,      -5.296531395,      -4.678412275
          0,           0,         194,       -5.92588745,      -5.384136083,      -6.216193629,      -5.318951912,      -4.676656729
          0,           0,         195,      -5.944636202,      -5.400511496,      -6.223430514,      -5.338597808,      -4.674907707
          0,           0,         196,      -5.969605559,       -5.41536378,      -6.259196453,      -5.364664917,      -4.673168163
          0,           0,         197,      -5.986413172,      -5.429056526,      -6.288546999,       -5.38254602,      -4.671513155
          0,           0,         198,      -6.001326007,      -5.441554636,      -6.302727329,      -5.398331672,      -4.669930849
          0,           0,         199,      -6.011921861,       -5.45488831,      -6.313723591,      -5.409457677,      -4.668397651
          0,           0,         200,      -6.018034608,      -5.468613802,      -6.323510819,      -5.415629118,      -4.666918356
          0,           0,         201,       -6.02025562,      -5.482657947,       -6.33308331,      -5.417417286,      -4.665484055
          0,           0,         202,      -6.019787828,       -5.49713659,       -6.34203765,      -5.416090671,      -4.664079524
          0,           0,         203,      -6.018018391,      -5.512120207,      -6.351122485,      -5.413147721,      -4.662692686
          0,           0,         204,      -6.016218272,      -5.527254164,      -6.360368602,       -5.40999153,      -4.661319071
          0,           0,         205,      -6.015440339,      -5.542086985,      -6.369893869,      -5.407778482,      -4.659962174
          0,           0,         206,      -6.016339823,      -5.556035933,      -6.379912199,      -5.407248354,      -4.658631072
          0,           0,         207,      -6.019386146,      -5.569116374,      -6.390043359,      -5.408993391,      -4.657337601
          0,           0,         208,      -6.025203388,      -5.580932423,      -6.399676058,      -5.413620413,      -4.656097981
          0,           0,         209,      -6.033921933,      -5.591584115,      -6.409386558,      -5.421299943,      -4.654925761
          0,           0,         210,      -6.045707327,      -5.601544704,       -6.41777993,      -5.432254859,      -4.653834992
          0,           0,         211,      -6.060602343,      -5.610259899,      -6.420945264,      -5.446569576,      -4.652837208
          0,           0,         212,        -6.0778777,      -5.613611044,       -6.40037895,      -5.463601894,      -4.651925663
          0,           0,         213,      -6.094045035,      -5.594922966,      -6.298686991,      -5.480055176,      -4.651132757
          0,           0,         214,      -6.091941202,      -5.628480389,      -6.282313682,      -5.479811037,      -4.650406069
          0,           0,         215,      -6.136670317,      -5.625824257,      -6.326288997,      -5.524344681,      -4.649801025
          0,           0,         216,      -6.143655345,      -5.644720005,      -6.241440242,      -5.533745064,      -4.649251363
          0,           0,         217,      -6.162701073,      -5.671524704,      -6.373069573,      -5.554240511,       -4.64878988
          0,           0,         218,      -6.167810126,      -5.695904352,       -6.45599125,      -5.561113476,      -4.648396761
          0,           0,         219,      -6.173632406,      -5.714586249,      -6.477964008,       -5.56844085,      -4.648046269
          0,           0,         220,       -6.16716935,      -5.732853242,      -6.486483654,      -5.562682698,      -4.647740581
          0,           0,         221,      -6.149535506,      -5.748593661,      -6.491893489,      -5.544814977,      -4.647467614
          0,           0,         222,      -6.123829754,      -5.763827614,      -6.498723408,      -5.518133371,      -4.647217205
          0,           0,         223,      -6.094061602,      -5.776851754,      -6.500927758,      -5.487000809,      -4.646982444
          0,           0,         224,      -6.063446159,      -5.787908847,      -6.497974141,      -5.454845898,      -4.646757294
