Point ID,Density,Energy,Grid_Velocity_0,Grid_Velocity_1,Grid_Velocity_2,Grid_Velocity_Magnitude,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude
0,1.19595,246978,0,-37.4611,-7.47342,38.1993,0.107097,6.55742,-42.0586,-8.88036,43.4832,-0.00262152,-0.0285464,0.143091,0.145934,98474.2,-0.0522581,286.836,5.45574,-35.1486,-7.42581,36.3364
1,1.19587,247045,0,-37.4618,-7.80511,38.2663,0.11108,4.48612,-43.9878,-9.30439,45.1843,-0.00230555,-0.0298133,0.143094,0.146185,98474.2,-0.0522581,286.853,3.75117,-36.7134,-7.77237,37.7141
2,1.19599,247385,0,-37.4571,-10.0357,38.7782,0.131934,-4.04619,-51.9826,-12.0371,53.5112,-0.0043969,-0.0383335,0.143075,0.148187,98474.2,-0.0522581,286.831,-3.39372,-43.4649,-10.0653,44.744
3,1.19627,247416,0,-37.4564,-10.0586,38.7834,0.133565,-5.35266,-52.6136,-12.0788,54.247,-0.00470207,-0.0384209,0.143073,0.148216,98474.2,-0.0522581,286.764,-4.47389,-43.9756,-10.0976,45.3413
4,1.19312,246658,0,-37.4477,-10.0277,38.7671,0.0818627,3.57209,-30.3216,-11.9312,32.7798,-0.00848433,-0.0383028,0.14304,0.148322,98474.2,-0.0522581,287.513,3.04838,-25.4913,-10.0011,27.5522
5,1.19346,246729,0,-37.4479,-10.0871,38.7827,0.0888006,2.08686,-31.8093,-12.0204,34.0687,-0.00838397,-0.0385298,0.143041,0.148376,98474.2,-0.0522581,287.424,1.96349,-26.7666,-10.0699,28.6655
6,1.26299,262200,0,-37.4461,-10.0404,38.7688,0.0750884,-20.6968,-19.5052,-12.8637,31.2135,-0.00917366,-0.0383515,0.143034,0.14837,104712,0.0620779,288.814,-16.2604,-15.4597,-10.1823,24.639
7,1.2633,262264,0,-37.4463,-10.0942,38.783,0.0813721,-22.042,-20.8525,-12.9445,32.9884,-0.00908277,-0.0385571,0.143035,0.148418,104712,0.0620779,288.734,-17.243,-16.6148,-10.2447,26.0447
8,1.18671,246522,0,-37.4908,11.853,39.3199,0.0699162,-6.71379,-24.486,5.31495,25.94,0.0103575,0.0452752,0.143204,0.150547,98474.2,-0.0522581,289.085,-5.67868,-20.6197,4.67442,21.8923
9,1.18513,246590,0,-37.4842,12.9944,39.6727,0.0765112,-3.88268,-27.0529,10.1345,29.1487,0.00750474,0.0496349,0.143179,0.151724,98474.2,-0.0522581,289.466,-3.26779,-22.8375,8.68453,24.6506
10,1.18967,246703,0,-37.4691,3.98316,37.6802,0.0864672,0.141722,-33.069,4.74181,33.4076,0.000878298,0.0152146,0.143121,0.143931,98474.2,-0.0522581,288.357,-0.0477389,-27.7757,3.98275,28.0598
11,1.19041,246637,0,-37.4691,2.46347,37.55,0.0807007,1.01832,-32.0162,2.95427,32.1683,0.000887325,0.00940976,0.143122,0.143433,98474.2,-0.0522581,288.174,0.79685,-26.881,2.47042,27.006
12,1.19545,247012,0,-37.4615,-8.3557,38.382,0.109109,0.3553,-43.1203,-9.98375,44.2625,-0.00247222,-0.0319164,0.143092,0.146629,98474.2,-0.0522581,286.958,0.260424,-36.0273,-8.35342,36.984
13,1.19536,247095,0,-37.462,-8.48703,38.4113,0.113382,3.03772,-44.3895,-10.1212,45.63,-0.00223155,-0.0324181,0.143094,0.146737,98474.2,-0.0522581,286.978,2.42398,-37.0469,-8.46588,38.0791
14,1.26309,262248,0,-37.4446,-9.08874,38.5319,0.079983,-15.0364,-27.2169,-11.6136,33.1923,-0.00984189,-0.0347164,0.143028,0.14751,104712,0.0620779,288.788,-11.7776,-21.5911,-9.19152,26.2559
15,1.26294,262250,0,-37.4446,-9.19619,38.5573,0.0801502,-15.2097,-27.4842,-11.7439,33.5356,-0.00984695,-0.0351269,0.143028,0.147607,104712,0.0620779,288.827,-11.9438,-21.8062,-9.30042,26.5455
16,1.19475,246848,0,-37.4489,-10.1705,38.8054,0.0974052,1.93527,-37.1904,-12.1363,39.1684,-0.00795523,-0.0388485,0.143044,0.148439,98474.2,-0.0522581,287.131,1.68737,-31.0762,-10.1558,32.7371
17,1.19543,247056,0,-37.4495,-10.0636,38.7781,0.10998,3.86767,-42.7431,-11.9963,44.5627,-0.00772383,-0.0384403,0.143046,0.148323,98474.2,-0.0522581,286.968,3.26008,-35.6591,-10.0352,37.1874
18,1.19408,246821,0,-37.4485,-9.99132,38.7584,0.0955216,5.8775,-36.4443,-11.8765,38.7786,-0.00815819,-0.038164,0.143043,0.148271,98474.2,-0.0522581,287.288,4.9265,-30.4741,-9.94833,32.4331
19,1.19502,247408,0,-37.4598,-9.30832,38.599,0.133153,-3.88897,-52.6515,-11.1589,53.9613,-0.0031842,-0.0355551,0.143086,0.147472,98474.2,-0.0522581,287.063,-3.28797,-44.0595,-9.33701,45.1578
20,1.19489,247389,0,-37.46,-9.47176,38.6389,0.132136,-2.86309,-52.2287,-11.3455,53.5234,-0.00312571,-0.0361795,0.143086,0.147623,98474.2,-0.0522581,287.094,-2.42128,-43.7141,-9.49289,44.7984
21,1.19636,247402,0,-37.4562,-10.1017,38.7945,0.132819,-4.12436,-52.3398,-12.1214,53.8831,-0.00476379,-0.0385856,0.143072,0.148261,98474.2,-0.0522581,286.741,-3.46003,-43.7463,-10.1319,45.0374
22,1.19609,247441,0,-37.4566,-10.1466,38.8066,0.134837,-6.67201,-52.9167,-12.1951,54.712,-0.00458297,-0.0387571,0.143074,0.148301,98474.2,-0.0522581,286.805,-5.5672,-44.2345,-10.1952,45.7343
23,1.19351,246782,0,-37.4482,-10.1492,38.7991,0.0928032,-0.904723,-33.622,-12.1233,35.7523,-0.00828791,-0.0387671,0.143041,0.148433,98474.2,-0.0522581,287.42,-0.588917,-28.1781,-10.1543,29.9577
24,1.19414,247401,0,-37.4589,-10.0402,38.7811,0.132771,-12.8783,-50.8528,-12.1018,53.836,-0.00357839,-0.0383508,0.143083,0.148176,98474.2,-0.0522581,287.274,-10.7842,-42.5852,-10.1343,45.0833
25,1.26291,262206,0,-37.4457,-10.0564,38.7725,0.0753447,-25.0583,-15.4353,-11.3279,31.5355,-0.00938481,-0.0384126,0.143032,0.148397,104712,0.0620779,288.83,-19.8102,-12.0767,-8.89978,24.8495
26,1.19381,247622,0,-37.4487,-10.7017,38.9478,0.144353,-57.2063,-9.69316,-4.42543,58.1902,-0.00807515,-0.0408775,0.143043,0.148988,98474.2,-0.0522581,287.352,-47.9444,-8.07989,-3.6914,48.7604
27,1.19391,247645,0,-37.4486,-10.7004,38.9474,0.145432,-58.1118,-8.94547,-4.24347,58.9492,-0.00808991,-0.0408726,0.143043,0.148988,98474.2,-0.0522581,287.329,-48.6681,-7.46559,-3.5376,49.3643
28,1.26836,263616,0,-37.4483,-10.6183,38.9246,0.157735,-60.5561,-26.855,-13.9959,67.7061,-0.00821657,-0.040559,0.143042,0.148908,104712,0.0620779,287.597,-47.6702,-21.2071,-11.0343,53.3287
29,1.26879,263718,0,-37.4482,-10.6128,38.923,0.162448,-64.513,-23.5878,-13.2008,69.947,-0.00828104,-0.0405379,0.143042,0.148905,104712,0.0620779,287.497,-50.8328,-18.5227,-10.3622,55.0857
30,1.18123,246636,0,-37.5017,28.8537,47.3172,0.080349,-0.928721,-20.1464,23.1264,30.685,0.0151468,0.110213,0.143246,0.181372,98474.2,-0.0522581,290.446,-0.777069,-16.9421,19.8442,26.1043
31,1.18048,246908,0,-37.5022,29.2396,47.5538,0.0989539,-2.47413,-30.9553,24.1411,39.3337,0.0153419,0.111687,0.143248,0.182289,98474.2,-0.0522581,290.633,-2.12615,-26.3898,20.7179,33.6181
32,1.26857,263653,0,-37.4481,-10.6021,38.9199,0.158823,-63.1273,-22.8173,-13.1314,68.3968,-0.00833687,-0.040497,0.143041,0.148897,104712,0.0620779,287.551,-49.6867,-17.8894,-10.3102,53.8061
33,1.26878,263626,0,-37.4482,-10.5964,38.9185,0.156905,-61.2451,-24.8998,-13.9794,67.5751,-0.00827128,-0.0404752,0.143042,0.148888,104712,0.0620779,287.501,-48.1103,-19.6245,-11.0162,53.1138
34,1.19612,247520,0,-37.457,-10.1268,38.8018,0.137996,-7.2883,-53.9183,-12.8812,55.9126,-0.00442262,-0.0386816,0.143075,0.148278,98474.2,-0.0522581,286.799,-6.05724,-45.0443,-10.7554,46.705
35,1.18078,246910,0,-37.5023,29.6259,47.7924,0.0995497,-2.74124,-30.7608,25.0326,39.7539,0.0153955,0.113163,0.143248,0.183202,98474.2,-0.0522581,290.559,-2.34296,-26.2078,21.4229,33.9305
36,1.17886,247066,0,-37.4991,29.6851,47.8266,0.112512,1.37297,-31.1952,32.2594,44.8964,0.0139898,0.113389,0.143236,0.183219,98474.2,-0.0522581,291.017,1.0641,-26.5887,27.414,38.2049
37,1.19324,247449,0,-37.4482,-10.6682,38.9382,0.134533,-53.945,-6.62865,-4.03479,54.5003,-0.00825779,-0.0407496,0.143042,0.148962,98474.2,-0.0522581,287.491,-45.2221,-5.56108,-3.38105,45.688
38,1.19356,247702,0,-37.4491,-10.7305,38.9561,0.148264,-57.5716,-14.6855,-5.31546,59.6524,-0.00786529,-0.0409875,0.143045,0.149009,98474.2,-0.0522581,287.413,-48.2361,-12.2886,-4.45005,49.9754
39,1.19175,246788,0,-37.4462,-10.4442,38.8755,0.093009,-37.4711,2.3379,-2.38834,37.6198,-0.00913761,-0.0398939,0.143034,0.148774,98474.2,-0.0522581,287.852,-31.4341,1.96717,-2.0019,31.5592
40,1.19175,246732,0,-37.446,-10.4041,38.8645,0.088972,-35.0026,2.02373,-2.34707,35.1395,-0.00922339,-0.0397408,0.143033,0.148738,98474.2,-0.0522581,287.851,-29.3862,1.73808,-1.95772,29.5026
41,1.26293,262228,0,-37.4459,-10.1055,38.7855,0.0779869,-26.0805,-15.5296,-11.1003,32.32,-0.00929366,-0.0386,0.143033,0.148441,104712,0.0620779,288.826,-20.6636,-12.1455,-8.70431,25.5003
42,1.26335,262318,0,-37.4466,-10.1577,38.7998,0.0854618,-25.0987,-22.7046,-13.0497,36.2731,-0.00898461,-0.0387996,0.143035,0.148476,104712,0.0620779,288.729,-19.851,-18.0569,-10.3309,28.7549
43,1.1917,246723,0,-37.4459,-10.401,38.8636,0.0882721,-35.3846,3.17109,-2.09208,35.588,-0.00926084,-0.0397288,0.143033,0.148737,98474.2,-0.0522581,287.862,-29.705,2.68438,-1.74422,29.877
44,1.19145,246650,0,-37.4455,-10.3321,38.8448,0.0814491,-32.7218,3.88636,-1.20191,32.9737,-0.00943843,-0.0394656,0.143031,0.148676,98474.2,-0.0522581,287.924,-27.4701,3.26128,-1.01023,27.6814
45,1.26305,262263,0,-37.4461,-10.1389,38.7944,0.0812969,-27.3723,-15.8766,-11.5322,33.6793,-0.0092075,-0.0387276,0.143033,0.148469,104712,0.0620779,288.796,-21.7478,-12.4254,-9.06037,26.6355
46,1.1907,246296,0,-37.4423,-9.42884,38.6113,0.0381536,-14.2166,-1.54099,1.95122,14.4323,-0.0108338,-0.0360155,0.143019,0.147882,98474.2,-0.0522581,288.1,-11.9265,-1.19934,1.69219,12.1055
47,1.19057,246260,0,-37.4419,-9.29678,38.5788,0.0327765,-12.3755,-1.93304,2.04648,12.6917,-0.011038,-0.0355111,0.143017,0.147773,98474.2,-0.0522581,288.135,-10.4085,-1.60496,1.72667,10.6721
48,1.26289,262198,0,-37.444,-9.16688,38.5498,0.0741753,-18.0818,-23.3269,-10.162,31.2148,-0.0100956,-0.0350149,0.143026,0.147595,104712,0.0620779,288.834,-14.2981,-18.3294,-7.96678,24.5738
49,1.26283,262183,0,-37.4438,-9.10799,38.5356,0.0717778,-17.2609,-23.5017,-10.1195,30.8654,-0.0101867,-0.03479,0.143025,0.147547,104712,0.0620779,288.85,-13.6213,-18.5103,-7.9514,24.3186
50,1.19476,247563,0,-37.4615,-9.3804,38.6181,0.140545,-7.05879,-54.8517,-13.7163,56.9795,-0.00242989,-0.0358305,0.143093,0.14753,98474.2,-0.0522581,287.124,-5.87809,-45.8654,-11.4271,47.6315
51,1.19464,247520,0,-37.4622,-9.28539,38.5958,0.138784,-5.96381,-53.7806,-14.9099,56.1269,-0.00212639,-0.0354676,0.143095,0.147441,98474.2,-0.0522581,287.153,-4.98645,-45.0011,-12.4223,46.9497
52,1.17823,247082,0,-37.4983,29.2961,47.5855,0.113577,1.01391,-31.3132,32.6991,45.2855,0.0136369,0.111903,0.143233,0.182274,98474.2,-0.0522581,291.17,0.755637,-26.7155,27.7976,38.5616
53,1.19072,246307,0,-37.4427,-9.61816,38.6583,0.0413307,-16.3898,1.77422,0.913127,16.5108,-0.0106776,-0.0367387,0.143021,0.148049,98474.2,-0.0522581,288.1,-13.7512,1.48139,0.77813,13.8527
54,1.19075,246352,0,-37.443,-9.46138,38.6199,0.0447853,-11.0288,-6.15524,0.195443,12.6317,-0.0105578,-0.0361398,0.143022,0.147894,98474.2,-0.0522581,288.091,-9.31335,-5.05831,0.211941,10.6005
55,1.19479,247466,0,-37.4626,-9.15423,38.5648,0.136158,-5.55245,-52.7854,-14.454,55.0095,-0.00195998,-0.0349666,0.143097,0.14732,98474.2,-0.0522581,287.116,-4.64803,-44.1772,-12.0318,46.0217
56,1.19521,247153,0,-37.4642,-8.53594,38.4243,0.116663,-2.64928,-44.8194,-14.6919,47.2403,-0.00126477,-0.0326049,0.143103,0.146776,98474.2,-0.0522581,287.014,-2.19237,-37.4262,-12.2028,39.4263
57,1.19537,247176,0,-37.4654,-8.31666,38.3774,0.118202,-2.68252,-45.1301,-15.5982,47.825,-0.000739601,-0.0317673,0.143107,0.146593,98474.2,-0.0522581,286.978,-2.22551,-37.6952,-12.9688,39.9258
58,1.19541,247167,0,-37.451,-9.10721,38.5424,0.119303,0.440333,-47.107,-10.8814,48.3494,-0.00705262,-0.034787,0.143052,0.14739,98474.2,-0.0522581,286.97,0.379497,-39.4107,-9.1039,40.4504
59,1.19427,247055,0,-37.449,-9.23832,38.5717,0.111143,4.42974,-43.3827,-10.9921,44.9723,-0.00791858,-0.0352878,0.143045,0.147546,98474.2,-0.0522581,287.24,3.70237,-36.3675,-9.20601,37.6969
60,1.19435,247108,0,-37.4493,-9.43973,38.6207,0.1149,3.14938,-45.0358,-11.2473,46.5257,-0.00781038,-0.0360571,0.143046,0.147727,98474.2,-0.0522581,287.218,2.64416,-37.7553,-9.41665,39.0016
61,1.18148,246619,0,-37.5019,28.348,47.0106,0.0787347,-2.21911,-20.285,22.0772,30.0634,0.0152191,0.108281,0.143247,0.180211,98474.2,-0.0522581,290.381,-1.84451,-17.0732,18.9265,25.5559
62,1.17883,246828,0,-37.4976,28.9245,47.3571,0.0963391,2.71416,-20.8339,32.2018,38.4496,0.0133501,0.110484,0.14323,0.181383,98474.2,-0.0522581,291.019,2.23058,-17.5567,27.3529,32.5791
63,1.17925,246768,0,-37.4961,28.4212,47.0502,0.0919202,3.82106,-20.2971,30.1873,36.5765,0.0126849,0.108561,0.143224,0.180166,98474.2,-0.0522581,290.914,3.167,-17.132,25.6601,31.0158
64,1.19495,247408,0,-37.4594,-9.14797,38.5602,0.13319,-2.28928,-52.7235,-10.9497,53.8972,-0.00338148,-0.0349427,0.143084,0.147328,98474.2,-0.0522581,287.079,-1.94937,-44.1212,-9.16498,45.1052
65,1.19488,247443,0,-37.4608,-9.15796,38.564,0.134949,-1.40607,-52.9864,-10.9508,54.1244,-0.0027438,-0.0349808,0.14309,0.147329,98474.2,-0.0522581,287.096,-1.28882,-44.3361,-9.16921,45.2926
66,1.19568,247276,0,-37.4675,-7.84001,38.279,0.123924,-0.60098,-46.7553,-17.551,49.9445,0.000176843,-0.0299466,0.143115,0.146215,98474.2,-0.0522581,286.9,-0.430079,-39.0157,-14.5553,41.6445
67,1.19546,247137,0,-37.468,-7.42831,38.1973,0.1161,1.20814,-42.9648,-17.5432,46.4241,0.000398607,-0.0283741,0.143117,0.145903,98474.2,-0.0522581,286.949,1.08518,-35.886,-14.4779,38.7117
68,1.19062,246230,0,-37.4403,-8.39331,38.3695,0.0254543,-6.80327,-7.7354,-0.0454672,10.3016,-0.0117414,-0.0320601,0.143011,0.14703,98474.2,-0.0522581,288.123,-5.71322,-6.49738,-0.0382503,8.65207
69,1.19069,246247,0,-37.4405,-8.38552,38.368,0.0276153,-6.22579,-8.72051,-0.444039,10.724,-0.011653,-0.0320303,0.143012,0.147018,98474.2,-0.0522581,288.106,-5.23407,-7.31354,-0.368582,9.00107
70,1.19065,246234,0,-37.4403,-8.3654,38.3635,0.0258809,-6.70469,-8.00709,-0.152597,10.4446,-0.0117378,-0.0319535,0.143011,0.147007,98474.2,-0.0522581,288.117,-5.63128,-6.71658,-0.124339,8.7658
71,1.19361,246874,0,-37.4505,-8.00679,38.2968,0.0998925,8.42095,-38.426,-9.48357,40.4649,-0.0072776,-0.0305837,0.14305,0.146464,98474.2,-0.0522581,287.401,7.06471,-32.1993,-7.94514,33.9091
72,1.19355,246867,0,-37.4503,-8.05733,38.3073,0.0993913,8.52831,-38.2209,-9.54306,40.3068,-0.00734091,-0.0307767,0.14305,0.146507,98474.2,-0.0522581,287.417,7.14679,-32.0263,-7.99496,33.774
73,1.19396,246920,0,-37.4508,-8.14961,38.3272,0.103051,6.92052,-39.8692,-9.67083,41.6049,-0.00715377,-0.0311292,0.143051,0.146574,98474.2,-0.0522581,287.319,5.80424,-33.3868,-8.09896,34.8419
74,1.17771,246948,0,-37.4949,27.5687,46.5393,0.104906,-0.207772,-28.5101,30.7478,41.9321,0.0121878,0.105305,0.14322,0.178184,98474.2,-0.0522581,291.291,-0.23211,-24.2503,26.1324,35.6516
75,1.17714,246971,0,-37.4944,27.2538,46.353,0.106628,-0.871903,-28.7642,31.4956,42.6627,0.0119447,0.104102,0.143218,0.177458,98474.2,-0.0522581,291.428,-0.793142,-24.4803,26.7685,36.2831
76,1.19068,246234,0,-37.4401,-8.28104,38.345,0.026342,-6.46546,-8.33861,0.325741,10.5565,-0.0117987,-0.0316312,0.143011,0.146942,98474.2,-0.0522581,288.11,-5.43079,-7.00157,0.272433,8.86509
77,1.19512,247174,0,-37.4498,-9.49081,38.6337,0.119666,3.98887,-47.0274,-11.3097,48.5325,-0.00755501,-0.0362522,0.143048,0.147763,98474.2,-0.0522581,287.037,3.33135,-39.3724,-9.46174,40.6302
78,1.19571,247314,0,-37.4512,-9.55349,38.6506,0.127629,0.865481,-50.3914,-11.4178,51.676,-0.00694018,-0.0364917,0.143053,0.147797,98474.2,-0.0522581,286.898,0.755708,-42.1197,-9.5469,43.1948
79,1.19544,247254,0,-37.4511,-9.42727,38.6194,0.12442,3.19358,-49.1473,-11.242,50.5177,-0.00701767,-0.0360095,0.143053,0.147682,98474.2,-0.0522581,286.963,2.68019,-41.0962,-9.40388,42.2435
80,1.17794,246655,0,-37.5001,26.648,46.0041,0.080381,-2.42442,-23.6872,20.9095,31.6887,0.0144337,0.101788,0.14324,0.176314,98474.2,-0.0522581,291.276,-2.05604,-20.1868,18.003,27.1264
81,1.17835,246877,0,-37.4975,27.2053,46.327,0.0979629,-3.11711,-28.2938,26.827,39.1145,0.0133027,0.103917,0.14323,0.177455,98474.2,-0.0522581,291.14,-2.65061,-24.0758,22.8976,33.3312
82,1.19372,246889,0,-37.4508,-8.01171,38.2982,0.100942,8.55444,-38.8994,-9.4893,40.9437,-0.00713556,-0.0306025,0.143052,0.146462,98474.2,-0.0522581,287.375,7.16918,-32.58,-7.94914,34.2935
83,1.19377,246886,0,-37.4509,-7.97911,38.2915,0.10078,8.6604,-38.8243,-9.44907,40.8854,-0.00707505,-0.030478,0.143052,0.146434,98474.2,-0.0522581,287.365,7.2551,-32.5193,-7.9158,34.2461
84,1.19356,246729,0,-37.4497,-6.53496,38.0156,0.0887465,7.35045,-34.3725,-7.73493,35.9907,-0.00760655,-0.0249617,0.143047,0.145408,98474.2,-0.0522581,287.413,6.15995,-28.805,-6.4812,30.1609
85,1.19356,246730,0,-37.4498,-6.59175,38.0255,0.0888275,7.28247,-34.3998,-7.80506,36.0181,-0.00755158,-0.0251786,0.143048,0.145443,98474.2,-0.0522581,287.413,6.10476,-28.8283,-6.53847,30.1843
86,1.19361,246870,0,-37.4504,-7.98166,38.2915,0.0995707,8.57171,-38.3115,-9.45142,40.3803,-0.00730043,-0.0304877,0.14305,0.146445,98474.2,-0.0522581,287.401,7.18396,-32.1035,-7.91897,33.8372
87,1.19526,247022,0,-37.4694,-6.89715,38.099,0.10765,-6.40992,-39.4266,-16.2283,43.115,0.0010281,-0.0263452,0.143123,0.145531,98474.2,-0.0522581,286.999,-5.41127,-32.8871,-13.3881,35.9177
88,1.19517,247008,0,-37.471,-6.51779,38.0337,0.107458,-5.4028,-37.926,-18.7006,42.6296,0.00172215,-0.0248961,0.143129,0.145288,98474.2,-0.0522581,287.022,-4.57198,-31.6864,-15.47,35.5563
89,1.19566,246819,0,-37.4651,-6.51355,38.0271,0.0956027,-0.713637,-36.8202,-7.79054,37.6421,-0.000861101,-0.0248799,0.143106,0.145255,98474.2,-0.0522581,286.905,-0.779332,-30.7555,-6.52035,31.4488
90,1.1959,246915,0,-37.4633,-7.00798,38.1131,0.1029,7.44675,-40.1088,-8.2995,41.6299,-0.00167086,-0.0267685,0.143099,0.145591,98474.2,-0.0522581,286.846,6.15805,-33.5503,-6.95424,34.8124
91,1.18009,246687,0,-37.4994,23.4019,44.2025,0.0832267,-4.69855,-26.768,16.9697,32.0401,0.0141552,0.0893888,0.143237,0.169433,98474.2,-0.0522581,290.726,-4.0001,-22.7352,14.6194,27.3243
92,1.17946,246717,0,-37.4993,24.1103,44.5815,0.08609,-4.3265,-27.3402,18.6684,33.3874,0.0140987,0.0920947,0.143237,0.170871,98474.2,-0.0522581,290.885,-3.69966,-23.2277,16.0696,28.4859
93,1.19377,247076,0,-37.4738,-5.45181,37.8683,0.113451,-5.3795,-41.275,-16.8636,44.9104,0.00292885,-0.0208244,0.143139,0.144676,98474.2,-0.0522581,287.354,-4.57469,-34.6109,-13.9151,37.5828
94,1.19393,246787,0,-37.4658,-4.78926,37.7707,0.093374,1.97365,-37.3734,-5.7004,37.8571,-0.000562526,-0.0182936,0.143109,0.144274,98474.2,-0.0522581,287.324,1.6491,-31.3048,-4.77487,31.7098
95,1.19379,246869,0,-37.4509,-7.86506,38.2679,0.0995731,8.06008,-38.4479,-9.31819,40.3737,-0.00706986,-0.0300423,0.143052,0.146343,98474.2,-0.0522581,287.358,6.75392,-32.2071,-7.80612,33.8208
96,1.19386,246763,0,-37.4508,-6.74976,38.0542,0.091498,6.78199,-35.5896,-8.00006,37.1028,-0.00711949,-0.0257822,0.143052,0.145531,98474.2,-0.0522581,287.341,5.68301,-29.8074,-6.70017,31.0752
97,1.19375,246748,0,-37.4506,-6.55215,38.0195,0.0902572,7.6339,-34.9631,-7.7546,36.6173,-0.00720838,-0.0250274,0.143051,0.145402,98474.2,-0.0522581,287.369,6.38986,-29.2826,-6.49639,30.6676
98,1.19506,246962,0,-37.4656,-5.96656,37.9377,0.106188,1.24396,-41.2339,-7.1316,41.8646,-0.000653452,-0.0227906,0.143108,0.144913,98474.2,-0.0522581,287.05,0.805648,-34.5459,-5.95953,35.0654
99,1.19369,246717,0,-37.4504,-6.38554,37.9909,0.0877398,7.11405,-34.0369,-7.5585,35.5844,-0.00729352,-0.024391,0.14305,0.145298,98474.2,-0.0522581,287.384,5.9619,-28.5188,-6.33352,29.8157
100,1.17846,246839,0,-37.4818,19.9821,42.4756,0.0973627,-2.06437,-29.7473,25.0344,38.9344,0.00645636,0.0763261,0.14317,0.162373,98474.2,-0.0522581,291.118,-1.85432,-25.253,21.2257,33.0407
101,1.1798,246790,0,-37.4809,19.0595,42.0485,0.093478,-2.3342,-28.5821,23.9676,37.3742,0.00601836,0.0728019,0.143166,0.160726,98474.2,-0.0522581,290.779,-2.07784,-24.2123,20.2772,31.65
102,1.17874,246882,0,-37.4978,27.497,46.4991,0.0989335,-3.36008,-28.8467,26.7643,39.4936,0.0134191,0.105031,0.143231,0.17812,98474.2,-0.0522581,291.044,-2.84993,-24.5182,22.8252,33.6192
103,1.19308,246703,0,-37.4743,-3.40034,37.6283,0.0854526,0.218235,-31.8884,-9.97458,33.4127,0.00315007,-0.0129883,0.143141,0.143764,98474.2,-0.0522581,287.528,0.201768,-26.719,-8.25556,27.966
104,1.19293,246682,0,-37.4751,-3.0249,37.597,0.0841006,0.491987,-32.2054,-8.72514,33.37,0.00351476,-0.0115543,0.143144,0.143653,98474.2,-0.0522581,287.565,0.425343,-26.984,-7.238,27.9411
105,1.19162,246721,0,-37.4695,-0.133869,37.4698,0.0881288,-3.31756,-35.2725,-0.181087,35.4286,0.00105763,-0.000511341,0.143123,0.143128,98474.2,-0.0522581,287.882,-2.83468,-29.5976,-0.158607,29.7334
106,1.19182,246759,0,-37.4726,-0.6695,37.4785,0.0910261,-2.27116,-36.2278,-0.822874,36.3083,0.00239192,-0.0025573,0.143135,0.143177,98474.2,-0.0522581,287.835,-1.99381,-30.3748,-0.686899,30.4479
107,1.17704,246752,0,-37.4974,24.8971,45.0102,0.089336,-3.70046,-26.4283,22.2124,34.7209,0.0132553,0.0950998,0.143229,0.172436,98474.2,-0.0522581,291.478,-3.15721,-22.4741,19.0695,29.6429
108,1.17662,246744,0,-37.4975,25.3142,45.2424,0.0884934,-3.66433,-25.6356,23.64,35.0637,0.0133196,0.0966932,0.14323,0.173326,98474.2,-0.0522581,291.577,-3.12773,-21.8271,20.2415,29.932
109,1.17733,246886,0,-37.4887,22.0325,43.4837,0.100818,-3.97309,-30.2029,26.5769,40.4268,0.00946081,0.0841581,0.143196,0.166365,98474.2,-0.0522581,291.38,-3.40893,-25.6632,22.5656,34.3428
110,1.17791,246856,0,-37.4834,20.9571,42.9442,0.0986139,-1.44814,-29.1504,26.4229,39.3702,0.00712731,0.0800502,0.143176,0.16419,98474.2,-0.0522581,291.247,-1.32553,-24.7665,22.3928,33.4152
111,1.18037,246626,0,-37.4957,20.7351,42.847,0.07785,-5.50239,-26.2946,14.1024,30.3407,0.0124991,0.0792022,0.143223,0.16414,98474.2,-0.0522581,290.663,-4.69457,-22.3679,12.1785,25.8974
112,1.17821,246803,0,-37.4934,21.9918,43.4672,0.0933044,-5.5515,-29.1977,22.0751,37.0221,0.011514,0.0840026,0.143214,0.166431,98474.2,-0.0522581,291.171,-4.72,-24.8194,18.8351,31.5125
113,1.19456,247169,0,-37.4727,-6.05909,37.9594,0.118927,-4.77636,-41.8748,-20.5165,46.8747,0.00245769,-0.023144,0.143135,0.145015,98474.2,-0.0522581,287.168,-4.06391,-35.0735,-16.9425,39.1627
114,1.19248,246677,0,-37.4704,-1.5754,37.5035,0.0837691,-1.06995,-33.4289,-1.88175,33.4989,0.00145637,-0.00601758,0.143126,0.14326,98474.2,-0.0522581,287.674,-0.975455,-27.9854,-1.58391,28.0472
115,1.19266,246688,0,-37.47,-1.93505,37.5199,0.084601,-0.27429,-33.6264,-2.31369,33.7071,0.00125782,-0.00739135,0.143125,0.143321,98474.2,-0.0522581,287.632,-0.317164,-28.1466,-1.93782,28.215
116,1.19173,246784,0,-37.4791,-0.578724,37.4836,0.0927604,-5.75129,-34.021,-8.42024,35.5162,0.00525325,-0.00221056,0.14316,0.143273,98474.2,-0.0522581,287.856,-4.85083,-28.5721,-6.88455,29.7875
117,1.19152,246755,0,-37.4804,-0.00531561,37.4804,0.0907689,-6.48256,-33.6602,-8.02802,35.2063,0.00581399,-2.03041e-05,0.143165,0.143283,98474.2,-0.0522581,287.905,-5.44661,-28.2752,-6.60443,29.5427
