+------------------------------------------------------------------------------------------+
|  Inner_Iter|   Time(sec)|    rms[Rho]|     rms[nu]|          CL|          CD|         CMz|
|         130|  2.3640e-01|   -6.409026|   -8.646192|    1.524735|    0.083799|    0.021618|
|         131|  2.3672e-01|   -6.419307|   -8.625635|    1.529840|    0.085025|    0.022185|
|         132|  2.3709e-01|   -6.432006|   -8.604248|    1.533588|    0.085748|    0.022239|
|         133|  2.3753e-01|   -6.446133|   -8.582049|    1.535811|    0.085946|    0.021796|
|         134|  2.3780e-01|   -6.460360|   -8.559144|    1.536427|    0.085621|    0.020891|
|         135|  2.3807e-01|   -6.473251|   -8.535585|    1.535430|    0.084801|    0.019579|
|         136|  2.3836e-01|   -6.483595|   -8.511490|    1.532886|    0.083533|    0.017927|
|         137|  2.3873e-01|   -6.490759|   -8.486958|    1.528924|    0.081884|    0.016013|
|         138|  2.3930e-01|   -6.494905|   -8.462075|    1.523738|    0.079933|    0.013921|
|         139|  2.3993e-01|   -6.496927|   -8.436933|    1.517573|    0.077774|    0.011743|
|         140|  2.4041e-01|   -6.498154|   -8.411616|    1.510724|    0.075510|    0.009570|
|         141|  2.4055e-01|   -6.499982|   -8.386206|    1.503507|    0.073242|    0.007488|
|         142|  2.4084e-01|   -6.503578|   -8.360774|    1.496244|    0.071069|    0.005572|
|         143|  2.4102e-01|   -6.509729|   -8.335398|    1.489233|    0.069078|    0.003882|
|         144|  2.4130e-01|   -6.518795|   -8.310147|    1.482737|    0.067337|    0.002459|
|         145|  2.4144e-01|   -6.530720|   -8.285102|    1.476960|    0.065893|    0.001323|
|         146|  2.4157e-01|   -6.545084|   -8.260359|    1.472049|    0.064774|    0.000477|
|         147|  2.4219e-01|   -6.561155|   -8.236012|    1.468085|    0.063985|   -0.000094|
|         148|  2.4234e-01|   -6.578000|   -8.212149|    1.465094|    0.063514|   -0.000419|
|         149|  2.4244e-01|   -6.594640|   -8.188868|    1.463050|    0.063336|   -0.000534|
|         150|  2.4259e-01|   -6.610249|   -8.166254|    1.461885|    0.063414|   -0.000484|
|         151|  2.4277e-01|   -6.624335|   -8.144415|    1.461499|    0.063701|   -0.000318|
|         152|  2.4311e-01|   -6.636839|   -8.123441|    1.461765|    0.064147|   -0.000088|
|         153|  2.4333e-01|   -6.648123|   -8.103381|    1.462530|    0.064696|    0.000156|
|         154|  2.4364e-01|   -6.658837|   -8.084343|    1.463626|    0.065290|    0.000361|
|         155|  2.4381e-01|   -6.669730|   -8.066388|    1.464871|    0.065868|    0.000481|
|         156|  2.4398e-01|   -6.681450|   -8.049529|    1.466084|    0.066376|    0.000475|
|         157|  2.4417e-01|   -6.694372|   -8.033862|    1.467093|    0.066764|    0.000311|
|         158|  2.4428e-01|   -6.708470|   -8.019403|    1.467745|    0.066991|   -0.000033|
|         159|  2.4443e-01|   -6.723254|   -8.006170|    1.467915|    0.067027|   -0.000566|
|         160|  2.4464e-01|   -6.737761|   -7.994180|    1.467509|    0.066855|   -0.001290|
|         161|  2.4471e-01|   -6.750657|   -7.983417|    1.466463|    0.066465|   -0.002195|
|         162|  2.4501e-01|   -6.760491|   -7.973949|    1.464744|    0.065861|   -0.003265|
|         163|  2.4545e-01|   -6.766087|   -7.965787|    1.462349|    0.065056|   -0.004475|
|         164|  2.4566e-01|   -6.766962|   -7.958936|    1.459306|    0.064069|   -0.005795|
|         165|  2.4577e-01|   -6.763553|   -7.953381|    1.455674|    0.062933|   -0.007186|
|         166|  2.4613e-01|   -6.757094|   -7.949138|    1.451545|    0.061686|   -0.008607|
|         167|  2.4620e-01|   -6.749235|   -7.946180|    1.447040|    0.060373|   -0.010009|
|         168|  2.4640e-01|   -6.741615|   -7.944494|    1.442299|    0.059045|   -0.011349|
|         169|  2.4659e-01|   -6.735564|   -7.944057|    1.437477|    0.057753|   -0.012581|
|         170|  2.4687e-01|   -6.731988|   -7.944826|    1.432727|    0.056545|   -0.013669|
|         171|  2.4696e-01|   -6.731364|   -7.946792|    1.428193|    0.055463|   -0.014584|
|         172|  2.4704e-01|   -6.733789|   -7.949888|    1.424001|    0.054543|   -0.015306|
|         173|  2.4713e-01|   -6.739053|   -7.954098|    1.420250|    0.053809|   -0.015826|
|         174|  2.4746e-01|   -6.746702|   -7.959340|    1.417012|    0.053274|   -0.016144|
|         175|  2.4795e-01|   -6.756119|   -7.965580|    1.414331|    0.052944|   -0.016269|
|         176|  2.4846e-01|   -6.766593|   -7.972745|    1.412217|    0.052813|   -0.016218|
|         177|  2.4892e-01|   -6.777414|   -7.980731|    1.410658|    0.052866|   -0.016013|
|         178|  2.4927e-01|   -6.787971|   -7.989434|    1.409612|    0.053082|   -0.015683|
|         179|  2.4959e-01|   -6.797824|   -7.998777|    1.409019|    0.053435|   -0.015258|
|         180|  2.4983e-01|   -6.806746|   -8.008727|    1.408801|    0.053892|   -0.014771|
|         181|  2.5005e-01|   -6.814702|   -8.019256|    1.408867|    0.054420|   -0.014255|
|         182|  2.5023e-01|   -6.821773|   -8.030211|    1.409117|    0.054985|   -0.013739|
|         183|  2.5044e-01|   -6.828069|   -8.041560|    1.409454|    0.055554|   -0.013253|
|         184|  2.5059e-01|   -6.833634|   -8.053195|    1.409779|    0.056096|   -0.012820|
|         185|  2.5089e-01|   -6.838399|   -8.065066|    1.410006|    0.056585|   -0.012457|
|         186|  2.5110e-01|   -6.842177|   -8.077132|    1.410060|    0.057002|   -0.012177|
|         187|  2.5126e-01|   -6.844707|   -8.089344|    1.409883|    0.057332|   -0.011986|
|         188|  2.5145e-01|   -6.845736|   -8.101750|    1.409431|    0.057568|   -0.011885|
|         189|  2.5166e-01|   -6.845110|   -8.114326|    1.408681|    0.057707|   -0.011868|
|         190|  2.5201e-01|   -6.842860|   -8.127162|    1.407627|    0.057754|   -0.011925|
|         191|  2.5225e-01|   -6.839227|   -8.140360|    1.406281|    0.057719|   -0.012044|
|         192|  2.5239e-01|   -6.834652|   -8.154052|    1.404670|    0.057614|   -0.012207|
|         193|  2.5249e-01|   -6.829698|   -8.168341|    1.402837|    0.057458|   -0.012396|
|         194|  2.5261e-01|   -6.824971|   -8.183313|    1.400834|    0.057270|   -0.012591|
|         195|  2.5269e-01|   -6.821033|   -8.199164|    1.398725|    0.057072|   -0.012772|
|         196|  2.5285e-01|   -6.818346|   -8.215982|    1.396574|    0.056885|   -0.012922|
|         197|  2.5310e-01|   -6.817240|   -8.233972|    1.394449|    0.056728|   -0.013025|
|         198|  2.5318e-01|   -6.817901|   -8.253173|    1.392412|    0.056619|   -0.013068|
|         199|  2.5321e-01|   -6.820375|   -8.273638|    1.390518|    0.056572|   -0.013043|
|         200|  2.5327e-01|   -6.824583|   -8.295413|    1.388813|    0.056598|   -0.012945|
|         201|  2.5342e-01|   -6.830339|   -8.318493|    1.387331|    0.056703|   -0.012772|
|         202|  2.5358e-01|   -6.837382|   -8.342864|    1.386092|    0.056887|   -0.012528|
|         203|  2.5382e-01|   -6.845397|   -8.368378|    1.385106|    0.057150|   -0.012219|
|         204|  2.5415e-01|   -6.854056|   -8.394813|    1.384368|    0.057485|   -0.011854|
|         205|  2.5446e-01|   -6.863049|   -8.421821|    1.383866|    0.057883|   -0.011444|
|         206|  2.5466e-01|   -6.872109|   -8.448942|    1.383575|    0.058334|   -0.011001|
|         207|  2.5474e-01|   -6.881037|   -8.475685|    1.383465|    0.058824|   -0.010537|
|         208|  2.5481e-01|   -6.889707|   -8.501405|    1.383500|    0.059340|   -0.010066|
|         209|  2.5493e-01|   -6.898063|   -8.525442|    1.383641|    0.059867|   -0.009599|
|         210|  2.5511e-01|   -6.906098|   -8.547084|    1.383848|    0.060394|   -0.009148|
|         211|  2.5521e-01|   -6.913834|   -8.565832|    1.384081|    0.060907|   -0.008722|
|         212|  2.5526e-01|   -6.921297|   -8.581243|    1.384305|    0.061396|   -0.008329|
|         213|  2.5530e-01|   -6.928491|   -8.592971|    1.384485|    0.061852|   -0.007974|
|         214|  2.5542e-01|   -6.935393|   -8.601069|    1.384594|    0.062267|   -0.007662|
|         215|  2.5545e-01|   -6.941940|   -8.605779|    1.384609|    0.062638|   -0.007394|
|         216|  2.5548e-01|   -6.948047|   -8.607367|    1.384516|    0.062962|   -0.007169|
|         217|  2.5553e-01|   -6.953611|   -8.606381|    1.384304|    0.063239|   -0.006985|
|         218|  2.5585e-01|   -6.958540|   -8.603069|    1.383971|    0.063471|   -0.006837|
|         219|  2.5596e-01|   -6.962767|   -8.598096|    1.383522|    0.063662|   -0.006720|
|         220|  2.5615e-01|   -6.966270|   -8.591846|    1.382967|    0.063817|   -0.006626|
|         221|  2.5618e-01|   -6.969077|   -8.584606|    1.382322|    0.063944|   -0.006549|
|         222|  2.5620e-01|   -6.971261|   -8.576711|    1.381607|    0.064051|   -0.006480|
|         223|  2.5624e-01|   -6.972929|   -8.568450|    1.380847|    0.064146|   -0.006411|
|         224|  2.5628e-01|   -6.974206|   -8.560005|    1.380069|    0.064237|   -0.006334|
|         225|  2.5636e-01|   -6.975213|   -8.551604|    1.379301|    0.064335|   -0.006241|
|         226|  2.5638e-01|   -6.976057|   -8.543347|    1.378570|    0.064446|   -0.006127|
|         227|  2.5644e-01|   -6.976817|   -8.535406|    1.377902|    0.064578|   -0.005986|
|         228|  2.5645e-01|   -6.977548|   -8.527971|    1.377320|    0.064735|   -0.005816|
|         229|  2.5655e-01|   -6.978280|   -8.521015|    1.376842|    0.064922|   -0.005614|
|         230|  2.5677e-01|   -6.979033|   -8.514732|    1.376480|    0.065141|   -0.005382|
|         231|  2.5702e-01|   -6.979815|   -8.509196|    1.376243|    0.065391|   -0.005121|
|         232|  2.5707e-01|   -6.980641|   -8.504454|    1.376131|    0.065671|   -0.004835|
|         233|  2.5715e-01|   -6.981530|   -8.500524|    1.376140|    0.065977|   -0.004529|
|         234|  2.5719e-01|   -6.982515|   -8.497492|    1.376261|    0.066305|   -0.004207|
|         235|  2.5726e-01|   -6.983648|   -8.495400|    1.376478|    0.066647|   -0.003879|
|         236|  2.5736e-01|   -6.985006|   -8.494314|    1.376773|    0.066996|   -0.003549|
|         237|  2.5746e-01|   -6.986690|   -8.494251|    1.377125|    0.067346|   -0.003227|
|         238|  2.5758e-01|   -6.988822|   -8.495218|    1.377510|    0.067689|   -0.002917|
|         239|  2.5768e-01|   -6.991529|   -8.497233|    1.377906|    0.068017|   -0.002628|
|         240|  2.5767e-01|   -6.994925|   -8.500314|    1.378290|    0.068324|   -0.002363|
|         241|  2.5771e-01|   -6.999101|   -8.504489|    1.378643|    0.068605|   -0.002126|
|         242|  2.5780e-01|   -7.004117|   -8.509698|    1.378946|    0.068856|   -0.001921|
|         243|  2.5787e-01|   -7.009995|   -8.515978|    1.379187|    0.069074|   -0.001748|
|         244|  2.5793e-01|   -7.016727|   -8.523356|    1.379357|    0.069258|   -0.001606|
|         245|  2.5808e-01|   -7.024279|   -8.531807|    1.379451|    0.069409|   -0.001496|
|         246|  2.5812e-01|   -7.032600|   -8.541354|    1.379469|    0.069527|   -0.001413|
|         247|  2.5829e-01|   -7.041627|   -8.551982|    1.379415|    0.069616|   -0.001354|
|         248|  2.5844e-01|   -7.051295|   -8.563641|    1.379295|    0.069679|   -0.001316|
|         249|  2.5859e-01|   -7.061537|   -8.576337|    1.379121|    0.069720|   -0.001294|
|         250|  2.5868e-01|   -7.072288|   -8.590084|    1.378904|    0.069745|   -0.001283|
+-----------------------------------------------------------------------+
|        File Writing Summary       |              Filename             |
+-----------------------------------------------------------------------+
|SU2 binary restart                 |restart_flow.dat                   |
|Paraview                           |flow.vtu                           |
|Paraview surface                   |surface_flow.vtu                   |
+-----------------------------------------------------------------------+
+------------------------------------------------------------------------------------------+
|  Inner_Iter|   Time(sec)|    rms[Rho]|     rms[nu]|          CL|          CD|         CMz|
+------------------------------------------------------------------------------------------+
|         251|  2.5920e-01|   -7.083485|   -8.604795|    1.378657|    0.069757|   -0.001278|
|         252|  2.5927e-01|   -7.095063|   -8.620567|    1.378393|    0.069762|   -0.001276|
|         253|  2.5930e-01|   -7.106949|   -8.637209|    1.378127|    0.069763|   -0.001274|
|         254|  2.5934e-01|   -7.119064|   -8.654783|    1.377871|    0.069764|   -0.001267|
|         255|  2.5965e-01|   -7.131314|   -8.673168|    1.377633|    0.069768|   -0.001255|
|         256|  2.5998e-01|   -7.143592|   -8.692328|    1.377423|    0.069778|   -0.001235|
|         257|  2.6016e-01|   -7.155779|   -8.712187|    1.377247|    0.069794|   -0.001208|
|         258|  2.6026e-01|   -7.167747|   -8.732799|    1.377107|    0.069818|   -0.001173|
|         259|  2.6041e-01|   -7.179369|   -8.754041|    1.377005|    0.069848|   -0.001131|
|         260|  2.6056e-01|   -7.190516|   -8.775787|    1.376939|    0.069886|   -0.001084|
|         261|  2.6076e-01|   -7.201073|   -8.797949|    1.376906|    0.069928|   -0.001033|
|         262|  2.6084e-01|   -7.210935|   -8.820505|    1.376902|    0.069974|   -0.000980|
|         263|  2.6089e-01|   -7.220009|   -8.843287|    1.376918|    0.070021|   -0.000929|
|         264|  2.6107e-01|   -7.228219|   -8.866201|    1.376947|    0.070066|   -0.000881|
|         265|  2.6114e-01|   -7.235493|   -8.889090|    1.376981|    0.070108|   -0.000839|
|         266|  2.6139e-01|   -7.241762|   -8.911777|    1.377010|    0.070144|   -0.000805|
|         267|  2.6151e-01|   -7.246954|   -8.934279|    1.377025|    0.070171|   -0.000781|
|         268|  2.6159e-01|   -7.250991|   -8.956332|    1.377019|    0.070187|   -0.000769|
|         269|  2.6162e-01|   -7.253791|   -8.978033|    1.376982|    0.070190|   -0.000770|
|         270|  2.6169e-01|   -7.255278|   -8.999190|    1.376909|    0.070180|   -0.000785|
|         271|  2.6173e-01|   -7.255392|   -9.019715|    1.376794|    0.070155|   -0.000813|
|         272|  2.6175e-01|   -7.254107|   -9.039579|    1.376633|    0.070115|   -0.000855|
|         273|  2.6190e-01|   -7.251446|   -9.058757|    1.376425|    0.070060|   -0.000910|
|         274|  2.6212e-01|   -7.247489|   -9.077383|    1.376169|    0.069991|   -0.000976|
|         275|  2.6217e-01|   -7.242372|   -9.095445|    1.375868|    0.069909|   -0.001052|
|         276|  2.6224e-01|   -7.236280|   -9.112859|    1.375524|    0.069817|   -0.001135|
|         277|  2.6233e-01|   -7.229434|   -9.129647|    1.375144|    0.069716|   -0.001223|
|         278|  2.6246e-01|   -7.222071|   -9.145686|    1.374733|    0.069609|   -0.001314|
|         279|  2.6252e-01|   -7.214432|   -9.160938|    1.374297|    0.069498|   -0.001404|
|         280|  2.6254e-01|   -7.206745|   -9.175176|    1.373846|    0.069387|   -0.001493|
|         281|  2.6255e-01|   -7.199215|   -9.188160|    1.373386|    0.069277|   -0.001577|
|         282|  2.6259e-01|   -7.192025|   -9.199508|    1.372924|    0.069172|   -0.001655|
|         283|  2.6283e-01|   -7.185327|   -9.208829|    1.372466|    0.069072|   -0.001727|
|         284|  2.6291e-01|   -7.179250|   -9.215841|    1.372018|    0.068979|   -0.001790|
|         285|  2.6300e-01|   -7.173901|   -9.220152|    1.371582|    0.068894|   -0.001845|
|         286|  2.6327e-01|   -7.169367|   -9.221449|    1.371161|    0.068818|   -0.001893|
|         287|  2.6340e-01|   -7.165718|   -9.219534|    1.370756|    0.068751|   -0.001933|
|         288|  2.6342e-01|   -7.163009|   -9.215284|    1.370366|    0.068691|   -0.001967|
|         289|  2.6348e-01|   -7.161282|   -9.208473|    1.369989|    0.068639|   -0.001996|
|         290|  2.6363e-01|   -7.160565|   -9.199399|    1.369621|    0.068592|   -0.002022|
|         291|  2.6367e-01|   -7.160872|   -9.189021|    1.369259|    0.068550|   -0.002046|
