"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          58,      -5.734277736,      -4.556307342,      -4.899469722,      -4.254357081,      -10.21197509
          0,           0,          59,      -5.750183826,      -4.558807831,      -4.902772442,       -4.26240497,      -10.18852016
          0,           0,          60,      -5.751808218,      -4.561967469,      -4.908096763,      -4.257988886,      -10.16422774
          0,           0,          61,      -5.744445112,      -4.565501801,      -4.915403109,      -4.247021829,      -10.13928579
          0,           0,          62,        -5.7352031,       -4.56908516,      -4.924042078,      -4.235885843,       -10.1139049
          0,           0,          63,       -5.73005216,      -4.572421294,      -4.932996519,      -4.229388144,      -10.08818762
          0,           0,          64,      -5.732748838,      -4.575321498,      -4.941233833,      -4.230348691,      -10.06229503
          0,           0,          65,      -5.745105213,       -4.57775689,       -4.94801779,      -4.239961498,      -10.03632424
          0,           0,          66,      -5.767477937,      -4.579862831,      -4.953102702,      -4.258182934,      -10.01034713
          0,           0,          67,      -5.798914177,       -4.58189696,       -4.95673943,      -4.283860898,      -9.984407111
          0,           0,          68,      -5.836823777,      -4.584169579,      -4.959518425,      -4.314591911,      -9.958461453
          0,           0,          69,      -5.876332452,      -4.586973045,       -4.96214707,      -4.346476127,      -9.932507226
          0,           0,          70,      -5.910136521,      -4.590530832,      -4.965243665,      -4.374278135,      -9.906442446
          0,           0,          71,      -5.930702282,      -4.594978157,      -4.969252173,      -4.392898662,      -9.880148479
          0,           0,          72,      -5.935127979,      -4.600360444,      -4.974479429,      -4.400198902,      -9.853619371
          0,           0,          73,       -5.92756598,      -4.606626789,      -4.981104681,       -4.39855932,      -9.826817795
          0,           0,          74,      -5.915796073,      -4.613625579,      -4.989076356,      -4.393130875,      -9.799750597
          0,           0,          75,      -5.906821589,      -4.621136254,      -4.998088926,      -4.389061236,      -9.772496527
          0,           0,          76,      -5.905218521,      -4.628929462,      -5.007706444,      -4.390052983,       -9.74513263
          0,           0,          77,      -5.913406293,      -4.636820385,      -5.017520959,      -4.398185358,      -9.717730356
          0,           0,          78,      -5.932319238,      -4.644699951,      -5.027253612,      -4.414170927,      -9.690368114
          0,           0,          79,      -5.961777598,      -4.652539422,      -5.036796695,      -4.437533962,      -9.663097614
          0,           0,          80,      -6.000355947,      -4.660373434,      -5.046200275,      -4.466552532,      -9.635946088
          0,           0,          81,      -6.044690119,      -4.668272091,      -5.055617459,      -4.498039449,      -9.608973535
          0,           0,          82,      -6.088407302,      -4.676309815,      -5.065228355,      -4.527282388,      -9.582268164
          0,           0,          83,      -6.122000428,      -4.684541119,      -5.075186856,      -4.548809217,      -9.555799604
          0,           0,          84,      -6.136547954,      -4.692986558,      -5.085647549,       -4.55856553,      -9.529673771
          0,           0,          85,      -6.130532006,      -4.701624567,      -5.096818493,      -4.556434193,      -9.503977469
          0,           0,          86,      -6.111090442,      -4.710389265,      -5.108854621,       -4.54629047,      -9.478705442
          0,           0,          87,      -6.087946312,      -4.719177019,      -5.121668073,      -4.533505371,      -9.453977382
          0,           0,          88,      -6.068448598,      -4.727862711,      -5.134889026,      -4.522676953,      -9.429791939
          0,           0,          89,      -6.056646297,      -4.736324281,      -5.147976103,       -4.51678291,      -9.406185881
          0,           0,          90,      -6.054143239,      -4.744469652,      -5.160377382,      -4.517260106,      -9.383070852
          0,           0,          91,       -6.06100041,      -4.752259031,      -5.171675326,      -4.524341423,      -9.360495211
          0,           0,          92,      -6.076206523,      -4.759714189,       -5.18167626,      -4.537312656,      -9.338325451
          0,           0,          93,      -6.097766758,      -4.766911747,      -5.190421707,      -4.554635542,      -9.316561251
          0,           0,          94,       -6.12260998,      -4.773963015,      -5.198137121,      -4.574032885,      -9.295166769
          0,           0,          95,      -6.146654081,      -4.780989686,      -5.205152462,      -4.592717688,      -9.274037394
          0,           0,          96,      -6.165560538,       -4.78810288,      -5.211834861,      -4.607975712,       -9.25320353
          0,           0,          97,       -6.17642958,      -4.795392451,      -5.218554484,      -4.618102294,      -9.232616205
          0,           0,          98,      -6.179402747,       -4.80292343,        -5.2256514,       -4.62315406,        -9.2123153
          0,           0,          99,      -6.177483988,       -4.81073452,      -5.233358729,      -4.624834589,      -9.192228952
          0,           0,         100,       -6.17480293,      -4.818837958,      -5.241729742,       -4.62564978,      -9.172427959
          0,           0,         101,      -6.175047449,      -4.827225842,      -5.250645473,      -4.628040333,      -9.152891225
          0,           0,         102,      -6.180826126,      -4.835880319,      -5.259900729,      -4.633865868,      -9.133574293
          0,           0,         103,      -6.193646073,      -4.844783798,       -5.26930507,      -4.644212093,      -9.114460924
          0,           0,         104,      -6.214061353,      -4.853919636,      -5.278756856,      -4.659372637,      -9.095450897
          0,           0,         105,      -6.241728235,      -4.863270522,      -5.288277926,      -4.678878892,      -9.076563171
          0,           0,         106,      -6.275252875,      -4.872808848,      -5.297999706,       -4.70151062,      -9.057758887
          0,           0,         107,      -6.311841651,      -4.882484045,      -5.308112716,      -4.725328562,      -9.038966744
          0,           0,         108,      -6.346991702,      -4.892215258,      -5.318807083,      -4.747847839,       -9.02022143
          0,           0,         109,      -6.374902817,      -4.901884408,      -5.330229502,      -4.766477319,      -9.001497123
          0,           0,         110,      -6.390463644,      -4.911339921,       -5.34248758,      -4.779250174,      -8.982897412
          0,           0,         111,      -6.392133509,      -4.920394701,       -5.35564664,      -4.785528349,      -8.964403183
          0,           0,         112,      -6.382895199,      -4.928829293,      -5.369669733,      -4.786198192,      -8.946090326
          0,           0,         113,      -6.368165368,      -4.936408552,      -5.384341055,       -4.78320102,      -8.928059386
          0,           0,         114,      -6.353095647,      -4.942912099,      -5.399261994,      -4.778772816,      -8.910339749
          0,           0,         115,       -6.34124378,      -4.948164171,      -5.413916871,      -4.774802173,      -8.893047094
          0,           0,         116,      -6.334473077,      -4.952064637,      -5.427770882,      -4.772501726,      -8.876219495
          0,           0,         117,      -6.333317458,      -4.954603292,       -5.44035543,      -4.772346422,      -8.859858551
          0,           0,         118,      -6.337369181,      -4.955855922,      -5.451321041,      -4.774177869,      -8.843952823
          0,           0,         119,      -6.345555948,      -4.955964072,      -5.460468118,      -4.777378428,      -8.828433399
          0,           0,         120,      -6.356328946,      -4.955106048,      -5.467724634,      -4.781065672,        -8.8131983
          0,           0,         121,      -6.367861057,      -4.953468532,      -5.473105028,       -4.78431048,      -8.798122538
          0,           0,         122,      -6.378340671,      -4.951227345,      -5.476674442,      -4.786366357,      -8.783033313
          0,           0,         123,      -6.386376766,      -4.948534186,      -5.478542537,      -4.786872155,      -8.767798606
          0,           0,         124,      -6.391381613,        -4.9455185,      -5.478856326,      -4.785951206,      -8.752284177
          0,           0,         125,      -6.393718313,        -4.9422941,      -5.477789246,       -4.78414977,      -8.736326583
          0,           0,         126,        -6.3945089,      -4.938966971,      -5.475519741,      -4.782251533,      -8.719799247
          0,           0,         127,      -6.395223457,        -4.9356404,      -5.472222478,      -4.781058828,      -8.702602969
          0,           0,         128,       -6.39726539,      -4.932417338,      -5.468084726,      -4.781219153,       -8.68465191
          0,           0,         129,      -6.401682445,      -4.929399615,      -5.463329822,      -4.783119566,      -8.665854117
          0,           0,         130,      -6.409026261,       -4.92668792,      -5.458230732,      -4.786846442,      -8.646191824
          0,           0,         131,       -6.41930745,      -4.924376818,      -5.453102249,      -4.792191912,      -8.625634692
          0,           0,         132,      -6.432005841,      -4.922551224,      -5.448272679,      -4.798696758,      -8.604248428
          0,           0,         133,      -6.446132749,      -4.921282787,      -5.444050153,      -4.805732075,      -8.582048948
          0,           0,         134,      -6.460360042,      -4.920626032,      -5.440695005,      -4.812612376,      -8.559143638
          0,           0,         135,      -6.473251186,      -4.920614515,      -5.438401505,      -4.818727412,        -8.5355847
          0,           0,         136,      -6.483594705,      -4.921260847,      -5.437287836,      -4.823669679,      -8.511490385
          0,           0,         137,      -6.490759204,      -4.922558315,      -5.437398325,      -4.827321908,      -8.486958133
          0,           0,         138,      -6.494905365,      -4.924483296,      -5.438711627,      -4.829876706,      -8.462075476
          0,           0,         139,      -6.496926802,      -4.926999158,       -5.44114907,      -4.831781192,      -8.436932882
          0,           0,         140,      -6.498154027,      -4.930059719,      -5.444586629,      -4.833625887,      -8.411616378
          0,           0,         141,      -6.499981794,      -4.933613568,      -5.448862458,       -4.83601543,      -8.386205777
          0,           0,         142,      -6.503577892,      -4.937607881,      -5.453792422,      -4.839457871,      -8.360773765
          0,           0,         143,      -6.509729488,      -4.941992313,      -5.459190283,      -4.844292742,      -8.335398339
          0,           0,         144,      -6.518794775,      -4.946721148,      -5.464888347,      -4.850660431,      -8.310146771
          0,           0,         145,      -6.530719959,      -4.951754092,      -5.470753836,      -4.858505802,      -8.285102272
          0,           0,         146,      -6.545083637,       -4.95705607,      -5.476697641,      -4.867606468,      -8.260359025
          0,           0,         147,      -6.561155074,      -4.962595295,      -5.482673085,       -4.87762002,      -8.236012293
          0,           0,         148,       -6.57799992,      -4.968341538,      -5.488667353,       -4.88814577,      -8.212149013
          0,           0,         149,       -6.59463998,       -4.97426449,      -5.494689854,       -4.89879297,      -8.188868337
          0,           0,         150,      -6.610249354,       -4.98033282,      -5.500761994,      -4.909246213,      -8.166253745
          0,           0,         151,      -6.624334985,       -4.98651374,       -5.50690999,      -4.919313766,      -8.144414837
          0,           0,         152,      -6.636839377,      -4.992773484,      -5.513160167,      -4.928946938,      -8.123441447
          0,           0,         153,      -6.648122672,      -4.999078432,      -5.519533015,      -4.938224722,      -8.103380635
          0,           0,         154,      -6.658836508,      -5.005396634,      -5.526037522,      -4.947312781,      -8.084343254
          0,           0,         155,      -6.669730242,      -5.011700142,      -5.532667153,      -4.956404616,      -8.066387842
          0,           0,         156,       -6.68145049,      -5.017967067,       -5.53940026,      -4.965660001,      -8.049528873
          0,           0,         157,      -6.694371599,      -5.024182901,      -5.546207258,      -4.975152298,      -8.033861937
          0,           0,         158,      -6.708469999,      -5.030341809,      -5.553055435,      -4.984834561,      -8.019402787
          0,           0,         159,      -6.723254349,      -5.036445887,      -5.559915987,      -4.994531134,      -8.006169796
          0,           0,         160,      -6.737761198,      -5.042503978,      -5.566766923,      -5.003956485,      -7.994180381
          0,           0,         161,      -6.750657264,      -5.048529545,      -5.573593657,       -5.01276135,      -7.983417135
          0,           0,         162,      -6.760491206,      -5.054538351,      -5.580388474,       -5.02059977,      -7.973948522
          0,           0,         163,      -6.766086739,       -5.06054806,      -5.587150465,      -5.027206537,      -7.965786616
          0,           0,         164,      -6.766962103,      -5.066576971,        -5.5938858,      -5.032468538,      -7.958935683
          0,           0,         165,      -6.763552836,      -5.072643585,      -5.600605812,      -5.036468555,      -7.953381015
          0,           0,         166,       -6.75709375,      -5.078766613,      -5.607322454,      -5.039484598,      -7.949138353
          0,           0,         167,      -6.749235414,      -5.084965093,      -5.614041221,      -5.041942948,      -7.946180317
          0,           0,         168,      -6.741614779,      -5.091258422,      -5.620758735,      -5.044339508,      -7.944493985
          0,           0,         169,      -6.735563824,      -5.097666077,      -5.627463865,      -5.047154709,      -7.944056855
          0,           0,         170,      -6.731988168,       -5.10420713,      -5.634145151,        -5.0507824,       -7.94482617
          0,           0,         171,      -6.731363931,      -5.110900208,      -5.640800099,      -5.055484453,      -7.946791939
          0,           0,         172,      -6.733789029,      -5.117762632,      -5.647439446,      -5.061371926,       -7.94988812
          0,           0,         173,      -6.739052552,      -5.124810083,      -5.654092348,      -5.068412085,      -7.954097592
          0,           0,         174,      -6.746702443,        -5.1320554,      -5.660798646,       -5.07645184,      -7.959339535
          0,           0,         175,      -6.756119195,      -5.139506914,      -5.667605179,       -5.08525523,      -7.965580367
          0,           0,         176,      -6.766592697,      -5.147168028,      -5.674554733,      -5.094547482,       -7.97274507
          0,           0,         177,      -6.777414145,      -5.155035834,      -5.681676567,      -5.104061755,      -7.980730931
          0,           0,         178,      -6.787970682,      -5.163101058,      -5.688981475,      -5.113581017,      -7.989433676
          0,           0,         179,      -6.797823821,       -5.17134797,      -5.696456195,      -5.122966293,      -7.998776806
          0,           0,         180,      -6.806746454,      -5.179753967,      -5.704062212,      -5.132164328,      -8.008727495
          0,           0,         181,       -6.81470185,      -5.188293193,      -5.711738573,      -5.141194368,      -8.019255693
          0,           0,         182,      -6.821773424,      -5.196936641,      -5.719404989,       -5.15011721,      -8.030211061
          0,           0,         183,      -6.828069493,        -5.2056533,      -5.726971738,      -5.158997503,      -8.041559913
          0,           0,         184,      -6.833634285,      -5.214412475,      -5.734347016,       -5.16786651,       -8.05319533
          0,           0,         185,      -6.838399051,      -5.223184566,      -5.741447884,       -5.17669897,      -8.065065852
          0,           0,         186,       -6.84217661,      -5.231942757,      -5.748209545,      -5.185405423,      -8.077131534
          0,           0,         187,      -6.844706645,      -5.240663684,      -5.754592652,      -5.193844626,      -8.089344395
          0,           0,         188,       -6.84573559,      -5.249327708,      -5.760586738,      -5.201850347,      -8.101749674
          0,           0,         189,      -6.845110312,      -5.257918911,      -5.766206958,      -5.209269156,      -8.114326221
          0,           0,         190,      -6.842859598,      -5.266424222,       -5.77149165,      -5.216001994,      -8.127161795
          0,           0,         191,      -6.839227259,      -5.274832807,      -5.776492554,      -5.222035991,      -8.140360193
          0,           0,         192,      -6.834651766,      -5.283135429,      -5.781268786,      -5.227458994,      -8.154052208
          0,           0,         193,      -6.829698203,      -5.291323966,      -5.785878072,      -5.232452125,      -8.168340916
          0,           0,         194,      -6.824971213,       -5.29939133,      -5.790370765,      -5.237262418,      -8.183313097
          0,           0,         195,      -6.821032989,      -5.307331464,       -5.79478621,      -5.242164085,      -8.199164323
          0,           0,         196,      -6.818346009,       -5.31513996,      -5.799152464,      -5.247418413,      -8.215982338
          0,           0,         197,      -6.817240049,      -5.322814419,      -5.803487467,       -5.25323846,      -8.233971523
          0,           0,         198,      -6.817900814,      -5.330355611,      -5.807802472,      -5.259764332,      -8.253173144
          0,           0,         199,      -6.820374897,      -5.337767392,      -5.812105289,      -5.267050363,      -8.273637886
          0,           0,         200,      -6.824582596,      -5.345058092,      -5.816400826,      -5.275062937,      -8.295413246
          0,           0,         201,      -6.830339378,       -5.35224034,      -5.820692655,      -5.283690309,       -8.31849333
          0,           0,         202,      -6.837381585,      -5.359329806,       -5.82498255,      -5.292761715,      -8.342864103
          0,           0,         203,      -6.845396815,      -5.366343595,      -5.829267891,      -5.302071524,      -8.368378453
          0,           0,         204,      -6.854056302,      -5.373299423,      -5.833542294,      -5.311408054,       -8.39481287
          0,           0,         205,      -6.863048681,      -5.380214886,      -5.837793302,      -5.320582629,      -8.421821201
          0,           0,         206,      -6.872108626,      -5.387107047,      -5.842003634,      -5.329453187,      -8.448942477
          0,           0,         207,      -6.881036744,      -5.393992233,      -5.846152899,      -5.337938286,      -8.475684908
          0,           0,         208,      -6.889707215,      -5.400886043,      -5.850219492,      -5.346019819,        -8.5014048
          0,           0,         209,        -6.8980628,      -5.407803208,      -5.854183026,      -5.353732813,      -8.525441843
          0,           0,         210,      -6.906097785,      -5.414757873,      -5.858027956,      -5.361147964,      -8.547083972
          0,           0,         211,      -6.913834279,      -5.421763457,      -5.861744857,      -5.368349242,      -8.565832204
          0,           0,         212,      -6.921296622,      -5.428832591,      -5.865332143,      -5.375412164,      -8.581242752
          0,           0,         213,      -6.928491153,      -5.435976657,      -5.868794917,      -5.382387267,      -8.592971332
          0,           0,         214,      -6.935392558,      -5.443205134,      -5.872143663,      -5.389289969,      -8.601068518
          0,           0,         215,      -6.941940413,      -5.450525019,       -5.87539225,      -5.396098331,      -8.605779451
          0,           0,         216,      -6.948046746,      -5.457940047,      -5.878554793,       -5.40275867,      -8.607366882
          0,           0,         217,      -6.953610901,      -5.465450009,      -5.881641919,      -5.409196442,       -8.60638102
          0,           0,         218,      -6.958539601,       -5.47305001,       -5.88465907,      -5.415331516,      -8.603068961
          0,           0,         219,      -6.962766892,      -5.480730069,      -5.887604598,      -5.421093817,      -8.598095649
          0,           0,         220,       -6.96627015,      -5.488474973,      -5.890468159,      -5.426436525,      -8.591845533
          0,           0,         221,      -6.969076923,      -5.496264363,      -5.893232592,      -5.431344863,      -8.584606151
          0,           0,         222,      -6.971260867,      -5.504073453,      -5.895875197,      -5.435836928,      -8.576710587
          0,           0,         223,      -6.972929095,      -5.511873891,      -5.898370549,      -5.439957855,      -8.568449618
          0,           0,         224,       -6.97420564,      -5.519635131,       -5.90069322,      -5.443770352,      -8.560005031
          0,           0,         225,      -6.975213181,      -5.527325895,      -5.902822204,      -5.447342056,      -8.551604494
          0,           0,         226,      -6.976056933,      -5.534916258,      -5.904744938,      -5.450733201,      -8.543346984
          0,           0,         227,      -6.976817117,       -5.54237926,      -5.906460106,      -5.453988954,      -8.535405504
          0,           0,         228,      -6.977547782,      -5.549692623,      -5.907980324,      -5.457136591,      -8.527970599
          0,           0,         229,      -6.978280463,      -5.556839561,      -5.909333172,      -5.460186717,      -8.521014978
          0,           0,         230,      -6.979032515,      -5.563809292,       -5.91056102,      -5.463139598,      -8.514731755
          0,           0,         231,      -6.979815014,      -5.570597211,      -5.911719083,      -5.465993503,      -8.509195727
          0,           0,         232,      -6.980640682,      -5.577204246,      -5.912873187,      -5.468753287,      -8.504453792
          0,           0,         233,      -6.981529548,      -5.583636521,      -5.914095722,      -5.471438105,      -8.500523874
          0,           0,         234,      -6.982514524,      -5.589904471,      -5.915462474,       -5.47408721,      -8.497491562
          0,           0,         235,      -6.983647686,       -5.59602213,      -5.917048711,      -5.476761802,      -8.495399725
          0,           0,         236,      -6.985005609,      -5.602006577,      -5.918926472,      -5.479543348,      -8.494314097
          0,           0,         237,      -6.986690028,      -5.607877294,      -5.921162355,      -5.482527911,      -8.494251342
          0,           0,         238,      -6.988822231,      -5.613655694,       -5.92381624,      -5.485817571,      -8.495218166
          0,           0,         239,       -6.99152854,      -5.619364552,      -5.926940067,      -5.489510258,      -8.497232782
          0,           0,         240,      -6.994924561,      -5.625027213,      -5.930577692,      -5.493690376,      -8.500313655
          0,           0,         241,      -6.999101277,      -5.630666979,      -5.934765019,      -5.498422078,      -8.504488999
          0,           0,         242,      -7.004116992,      -5.636306149,      -5.939530191,      -5.503746297,      -8.509698282
          0,           0,         243,      -7.009994977,      -5.641965103,      -5.944893933,      -5.509681613,       -8.51597784
          0,           0,         244,      -7.016726904,      -5.647661476,      -5.950869809,      -5.516227726,      -8.523355887
          0,           0,         245,      -7.024279116,      -5.653409331,      -5.957464472,      -5.523370656,      -8.531807464
          0,           0,         246,      -7.032599808,      -5.659218446,      -5.964678331,       -5.53108791,      -8.541353908
          0,           0,         247,      -7.041627052,      -5.665093834,      -5.972505711,      -5.539352987,      -8.551981912
          0,           0,         248,      -7.051294727,      -5.671035493,      -5.980935437,      -5.548138416,      -8.563640991
          0,           0,         249,      -7.061536539,      -5.677038219,      -5.989951081,      -5.557416272,      -8.576336698
          0,           0,         250,      -7.072287876,      -5.683091983,      -5.999531548,      -5.567156475,      -8.590084334
          0,           0,         251,      -7.083485012,       -5.68918212,      -6.009651578,      -5.577323083,       -8.60479459
          0,           0,         252,      -7.095062514,      -5.695289551,      -6.020282055,      -5.587869443,       -8.62056699
          0,           0,         253,        -7.1069492,      -5.701391357,      -6.031390025,       -5.59873285,      -8.637208978
          0,           0,         254,      -7.119064192,      -5.707461185,        -6.0429384,      -5.609829919,      -8.654782639
          0,           0,         255,      -7.131314036,      -5.713469712,      -6.054885396,      -5.621053677,      -8.673168098
          0,           0,         256,      -7.143591818,      -5.719385089,      -6.067183069,      -5.632273015,      -8.692327555
          0,           0,         257,      -7.155778714,      -5.725173481,      -6.079775912,       -5.64333528,      -8.712186511
          0,           0,         258,       -7.16774747,      -5.730799941,      -6.092598759,      -5.654070823,      -8.732799082
          0,           0,         259,      -7.179368737,      -5.736229082,      -6.105574305,      -5.664301377,      -8.754040799
          0,           0,         260,      -7.190516434,      -5.741426015,      -6.118610607,      -5.673848842,      -8.775787391
          0,           0,         261,      -7.201073263,      -5.746357335,      -6.131598483,      -5.682545225,      -8.797949282
          0,           0,         262,      -7.210934589,      -5.750992517,      -6.144409624,      -5.690242323,      -8.820505013
          0,           0,         263,      -7.220009385,      -5.755305193,      -6.156895273,      -5.696819284,      -8.843287221
          0,           0,         264,       -7.22821895,      -5.759274548,       -6.16888704,      -5.702188562,      -8.866200945
          0,           0,         265,      -7.235492623,      -5.762886482,      -6.180199863,      -5.706298309,      -8.889090306
          0,           0,         266,      -7.241761607,      -5.766134681,      -6.190637535,      -5.709131065,      -8.911777354
          0,           0,         267,      -7.246953744,      -5.769021262,      -6.200001625,      -5.710700549,      -8.934279297
          0,           0,         268,      -7.250990855,      -5.771557135,      -6.208103057,      -5.711047535,      -8.956331976
          0,           0,         269,      -7.253791305,      -5.773761823,      -6.214776148,      -5.710236525,      -8.978033028
          0,           0,         270,      -7.255278017,      -5.775663039,      -6.219893563,      -5.708353338,      -8.999189639
          0,           0,         271,      -7.255391719,      -5.777295765,      -6.223376682,      -5.705504042,      -9.019715385
          0,           0,         272,      -7.254106912,      -5.778700975,      -6.225205603,      -5.701814258,      -9.039578734
          0,           0,         273,      -7.251446373,      -5.779924368,      -6.225423258,      -5.697427688,      -9.058757156
          0,           0,         274,      -7.247489326,      -5.781014962,       -6.22413217,      -5.692502454,       -9.07738286
          0,           0,         275,      -7.242372109,        -5.7820237,      -6.221485859,      -5.687206122,      -9.095444514
          0,           0,         276,      -7.236280083,      -5.783002035,      -6.217675745,      -5.681708889,      -9.112858723
          0,           0,         277,      -7.229433589,      -5.784000682,      -6.212916705,      -5.676177036,      -9.129646939
          0,           0,         278,      -7.222071134,      -5.785068488,      -6.207433103,       -5.67076725,      -9.145686028
          0,           0,         279,       -7.21443233,      -5.786251403,      -6.201446191,       -5.66562171,      -9.160937553
          0,           0,         280,      -7.206744846,      -5.787591639,      -6.195165005,      -5.660865582,      -9.175175785
          0,           0,         281,      -7.199215281,      -5.789126975,      -6.188780177,      -5.656605813,       -9.18815979
