Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
131,1.00929,0,80.6188,-0,1.67501e-07,0,0,0,0,0,0,1.41506e-05,0.000666073,0,0.000666223,32.2475,1.00298,3.82624e-05,0.000886613,0,0.000887438,1.00645,0,0,0,0,0.300663
132,1.00922,0,80.6153,-0,1.67503e-07,0,0,0,0,0,0,2.72128e-05,0.000923102,0,0.000923503,32.2461,1.00015,7.277e-05,0.00121823,0,0.0012204,1.00647,0,0,0,0,0.345178
133,1.00914,0,80.6102,-0,1.67506e-07,0,0,0,0,0,0,4.60293e-05,0.00119975,0,0.00120063,32.2441,0.996088,0.000121439,0.001564,0,0.00156871,1.00649,0,0,0,0,0.383551
134,1.00902,0,80.6033,-0,1.6751e-07,0,0,0,0,0,0,7.18033e-05,0.00149738,0,0.0014991,32.2413,0.990576,0.000186442,0.00192213,0,0.00193116,1.00652,0,0,0,0,0.417528
135,1.00888,0,80.5943,-0,1.67513e-07,0,0,0,0,0,0,0.00010594,0.0018174,0,0.00182049,32.2377,0.983346,0.000270075,0.00229075,0,0.00230661,1.00655,0,0,0,0,0.448164
136,1.00871,0,80.5827,-0,1.67517e-07,0,0,0,0,0,0,0.000150079,0.0021613,0,0.0021665,32.2331,0.974107,0.000374691,0.00266751,0,0.0026937,1.00658,0,0,0,0,0.476129
137,1.0085,0,80.5682,-0,1.67521e-07,0,0,0,0,0,0,0.000206114,0.00253056,0,0.00253894,32.2273,0.962535,0.000502613,0.00304944,0,0.00309058,1.00661,0,0,0,0,0.50186
138,1.00824,0,80.5504,-0,1.67525e-07,0,0,0,0,0,0,0.000276236,0.00292672,0,0.00293973,32.2202,0.948287,0.000655987,0.0034327,0,0.00349482,1.00664,0,0,0,0,0.525629
139,1.00795,0,80.5288,-0,1.67528e-07,0,0,0,0,0,0,0.000362954,0.00335129,0,0.00337089,32.2115,0.931004,0.000836593,0.00381254,0,0.00390324,1.00666,0,0,0,0,0.547595
140,1.00761,0,80.503,-0,1.67531e-07,0,0,0,0,0,0,0.000469128,0.00380577,0,0.00383458,32.2012,0.910337,0.00104563,0.0041833,0,0.004312,1.00668,0,0,0,0,0.567836
141,1.00721,0,80.4725,-0,1.67533e-07,0,0,0,0,0,0,0.000597992,0.00429161,0,0.00433307,32.189,0.885937,0.00128354,0.00453844,0,0.00471645,1.0067,0,0,0,0,0.586363
142,1.00675,0,80.437,-0,1.67534e-07,0,0,0,0,0,0,0.000753189,0.00481018,0,0.00486879,32.1748,0.857507,0.00154961,0.00487065,0,0.00511122,1.00671,0,0,0,0,0.60314
143,1.00624,0,80.3961,-0,1.67534e-07,0,0,0,0,0,0,0.000938764,0.00536271,0,0.00544426,32.1584,0.824819,0.00184187,0.00517227,0,0.00549044,1.00671,0,0,0,0,0.618103
144,1.00567,0,80.3497,-0,1.67533e-07,0,0,0,0,0,0,0.00115919,0.0059503,0,0.00606216,32.1399,0.787717,0.00215695,0.00543553,0,0.00584785,1.0067,0,0,0,0,0.631169
145,1.00504,0,80.2978,-0,1.6753e-07,0,0,0,0,0,0,0.00141938,0.00657386,0,0.00672535,32.1191,0.746185,0.00248987,0.00565311,0,0.00617714,1.00668,0,0,0,0,0.642252
146,1.00435,0,80.2405,-0,1.67526e-07,0,0,0,0,0,0,0.00172462,0.00723408,0,0.00743681,32.0962,0.700343,0.00283432,0.00581886,0,0.00647244,1.00665,0,0,0,0,0.651283
147,1.00362,0,80.1782,-0,1.67521e-07,0,0,0,0,0,0,0.00208062,0.0079314,0,0.00819976,32.0713,0.650464,0.00318293,0.00592834,0,0.00672877,1.00661,0,0,0,0,0.658224
148,1.00284,0,80.1113,-0,1.67513e-07,0,0,0,0,0,0,0.00249343,0.00866602,0,0.0090176,32.0445,0.596988,0.0035278,0.0059794,0,0.00694252,1.00654,0,0,0,0,0.663087
149,1.00203,0,80.0407,-0,1.67503e-07,0,0,0,0,0,0,0.00296944,0.00943789,0,0.00989401,32.0163,0.540501,0.00386119,0.00597264,0,0.00711205,1.00647,0,0,0,0,0.665946
150,1.00121,0,79.9672,-0,1.6749e-07,0,0,0,0,0,0,0.00351532,0.0102467,0,0.0108329,31.9869,0.481724,0.00417641,0.00591167,0,0.00723811,1.00637,0,0,0,0,0.666957
151,1.00038,0,79.8919,-0,1.67475e-07,0,0,0,0,0,0,0.00413797,0.0110919,0,0.0118386,31.9568,0.42146,0.00446867,0.00580291,0,0.00732412,1.00625,0,0,0,0,0.666362
152,0.999568,0,79.8158,-0,1.67457e-07,0,0,0,0,0,0,0.00484455,0.0119728,0,0.0129158,31.9263,0.360552,0.00473556,0.00565507,0,0.007376,1.00611,0,0,0,0,0.664491
153,0.998774,0,79.7399,-0,1.67437e-07,0,0,0,0,0,0,0.00564249,0.0128886,0,0.0140696,31.896,0.299844,0.00497748,0.00547844,0,0.00740193,1.00596,0,0,0,0,0.661733
154,0.998014,0,79.6652,-0,1.67414e-07,0,0,0,0,0,0,0.00653926,0.0138381,0,0.0153054,31.8661,0.240127,0.00519764,0.00528393,0,0.00741184,1.00578,0,0,0,0,0.65854
155,0.997296,0,79.5927,-0,1.67389e-07,0,0,0,0,0,0,0.00754279,0.0148204,0,0.0166295,31.8371,0.182105,0.00540101,0.00508157,0,0.00741574,1.00559,0,0,0,0,0.655356
156,0.996624,0,79.523,-0,1.67363e-07,0,0,0,0,0,0,0.00866098,0.0158343,0,0.0180482,31.8092,0.126334,0.00559306,0.00487929,0,0.00742225,1.00538,0,0,0,0,0.652535
157,0.996001,0,79.4568,-0,1.67336e-07,0,0,0,0,0,0,0.00990228,0.0168788,0,0.0195691,31.7827,0.0733551,0.0057781,0.00468206,0,0.00743695,1.00517,0,0,0,0,0.650307
158,0.995425,0,79.3942,-0,1.67309e-07,0,0,0,0,0,0,0.0112752,0.0179526,0,0.0211997,31.7577,0.023311,0.00595786,0.00449127,0,0.00746107,1.00496,0,0,0,0,0.648703
159,0.994898,0,79.3358,-0,1.67282e-07,0,0,0,0,0,0,0.0127887,0.0190547,0,0.0229485,31.7343,-0.0233953,0.00613111,0.0043062,0,0.00749225,1.00476,0,0,0,0,0.64759
160,0.994413,0,79.2816,-0,1.67257e-07,0,0,0,0,0,0,0.0144522,0.020184,0,0.0248246,31.7126,-0.0668119,0.0062947,0.00412456,0,0.00752564,1.00456,0,0,0,0,0.646747
161,0.993971,0,79.2314,-0,1.67232e-07,0,0,0,0,0,0,0.0162755,0.0213394,0,0.0268377,31.6926,-0.10692,0.00644444,0.00394413,0,0.00755559,1.00437,0,0,0,0,0.645913
162,0.99357,0,79.1855,-0,1.67209e-07,0,0,0,0,0,0,0.0182689,0.0225199,0,0.0289982,31.6742,-0.143676,0.00657688,0.00376373,0,0.00757766,1.00419,0,0,0,0,0.644891
163,0.993207,0,79.1434,-0,1.67188e-07,0,0,0,0,0,0,0.020443,0.0237244,0,0.0313171,31.6574,-0.177329,0.00668993,0.00358293,0,0.00758898,1.00403,0,0,0,0,0.643553
164,0.99288,0,79.1052,-0,1.67168e-07,0,0,0,0,0,0,0.0228094,0.0249517,0,0.0338062,31.6421,-0.207941,0.00678281,0.00340229,0,0.00758829,1.00387,0,0,0,0,0.641841
165,0.992589,0,79.0705,-0,1.67149e-07,0,0,0,0,0,0,0.02538,0.0262008,0,0.0364777,31.6282,-0.235662,0.00685619,0.003223,0,0.00757595,1.00373,0,0,0,0,0.639764
166,0.992332,0,79.0392,-0,1.67131e-07,0,0,0,0,0,0,0.0281672,0.0274703,0,0.0393448,31.6157,-0.260697,0.00691163,0.00304633,0,0.0075532,1.00359,0,0,0,0,0.637367
167,0.992105,0,79.011,-0,1.67115e-07,0,0,0,0,0,0,0.0311843,0.0287591,0,0.0424211,31.6044,-0.283237,0.0069511,0.00287346,0,0.00752161,1.00346,0,0,0,0,0.634709
168,0.991907,0,78.9858,-0,1.67099e-07,0,0,0,0,0,0,0.0344451,0.0300655,0,0.0457209,31.5943,-0.303436,0.00697677,0.00270538,0,0.00748295,1.00334,0,0,0,0,0.631856
169,0.991735,0,78.9632,-0,1.67084e-07,0,0,0,0,0,0,0.0379639,0.031388,0,0.0492591,31.5853,-0.321485,0.00699083,0.00254287,0,0.00743894,1.00323,0,0,0,0,0.628871
170,0.991586,0,78.9431,-0,1.67071e-07,0,0,0,0,0,0,0.0417559,0.0327247,0,0.0530515,31.5773,-0.337546,0.00699531,0.00238642,0,0.00739117,1.00312,0,0,0,0,0.625814
171,0.99146,0,78.9254,-0,1.67058e-07,0,0,0,0,0,0,0.0458366,0.0340737,0,0.057114,31.5701,-0.351766,0.00699212,0.00223636,0,0.00734105,1.00303,0,0,0,0,0.622736
172,0.991352,0,78.9097,-0,1.67047e-07,0,0,0,0,0,0,0.0502224,0.0354327,0,0.0614635,31.5639,-0.364297,0.00698291,0.00209281,0,0.00728978,1.00294,0,0,0,0,0.61968
173,0.991262,0,78.896,-0,1.67036e-07,0,0,0,0,0,0,0.05493,0.036799,0,0.0661171,31.5584,-0.37526,0.00696911,0.00195573,0,0.00723833,1.00285,0,0,0,0,0.616682
174,0.991187,0,78.8841,-0,1.67026e-07,0,0,0,0,0,0,0.0599767,0.03817,0,0.0710925,31.5536,-0.384773,0.00695191,0.00182499,0,0.00718746,1.00278,0,0,0,0,0.613767
175,0.991127,0,78.8739,-0,1.67017e-07,0,0,0,0,0,0,0.0653801,0.0395424,0,0.0764078,31.5496,-0.392939,0.00693223,0.00170035,0,0.00713772,1.00271,0,0,0,0,0.610955
176,0.991079,0,78.8653,-0,1.67009e-07,0,0,0,0,0,0,0.0711583,0.0409126,0,0.0820814,31.5461,-0.39985,0.00691079,0.00158151,0,0.00708944,1.00265,0,0,0,0,0.608254
177,0.991044,0,78.8581,-0,1.67002e-07,0,0,0,0,0,0,0.0773296,0.042277,0,0.0881318,31.5432,-0.405586,0.00688807,0.00146814,0,0.0070428,1.00259,0,0,0,0,0.605669
178,0.991019,0,78.8523,-0,1.66996e-07,0,0,0,0,0,0,0.0839123,0.0436311,0,0.0945777,31.5409,-0.410217,0.0068644,0.0013599,0,0.00699781,1.00254,0,0,0,0,0.603196
179,0.991004,0,78.8478,-0,1.6699e-07,0,0,0,0,0,0,0.0909249,0.0449703,0,0.101438,31.5391,-0.413804,0.00683991,0.00125644,0,0.00695435,1.0025,0,0,0,0,0.600827
180,0.990998,0,78.8446,-0,1.66986e-07,0,0,0,0,0,0,0.0983855,0.0462897,0,0.108731,31.5378,-0.416399,0.00681461,0.00115741,0,0.0069122,1.00247,0,0,0,0,0.598549
181,0.991002,0,78.8425,-0,1.66982e-07,0,0,0,0,0,0,0.106312,0.0475837,0,0.116475,31.537,-0.418047,0.00678839,0.0010625,0,0.00687103,1.00244,0,0,0,0,0.596346
182,0.991013,0,78.8416,-0,1.66979e-07,0,0,0,0,0,0,0.114722,0.0488466,0,0.124688,31.5366,-0.418784,0.00676106,0.00097143,0,0.00683049,1.00241,0,0,0,0,0.5942
183,0.991033,0,78.8418,-0,1.66977e-07,0,0,0,0,0,0,0.123632,0.0500722,0,0.133387,31.5367,-0.418644,0.00673238,0.000883949,0,0.00679016,1.00239,0,0,0,0,0.592089
184,0.991061,0,78.843,-0,1.66975e-07,0,0,0,0,0,0,0.133057,0.051254,0,0.142588,31.5372,-0.417653,0.00670208,0.000799845,0,0.00674964,1.00238,0,0,0,0,0.589995
185,0.991096,0,78.8453,-0,1.66974e-07,0,0,0,0,0,0,0.143013,0.0523852,0,0.152305,31.5381,-0.415835,0.00666988,0.000718946,0,0.00670852,1.00238,0,0,0,0,0.587896
186,0.991139,0,78.8486,-0,1.66974e-07,0,0,0,0,0,0,0.153511,0.0534588,0,0.162553,31.5394,-0.413211,0.00663553,0.000641119,0,0.00666643,1.00237,0,0,0,0,0.585775
187,0.991189,0,78.8528,-0,1.66974e-07,0,0,0,0,0,0,0.164564,0.0544675,0,0.173344,31.5411,-0.409801,0.00659884,0.000566267,0,0.00662309,1.00238,0,0,0,0,0.583617
188,0.991246,0,78.858,-0,1.66975e-07,0,0,0,0,0,0,0.17618,0.055404,0,0.184686,31.5432,-0.405624,0.00655966,0.000494325,0,0.00657826,1.00239,0,0,0,0,0.581409
189,0.99131,0,78.8642,-0,1.66977e-07,0,0,0,0,0,0,0.188365,0.0562611,0,0.196588,31.5457,-0.4007,0.00651793,0.000425254,0,0.00653179,1.0024,0,0,0,0,0.579143
190,0.991381,0,78.8713,-0,1.6698e-07,0,0,0,0,0,0,0.201125,0.0570315,0,0.209054,31.5485,-0.395052,0.00647368,0.000359035,0,0.00648363,1.00242,0,0,0,0,0.576813
191,0.991459,0,78.8792,-0,1.66982e-07,0,0,0,0,0,0,0.214459,0.0577083,0,0.222088,31.5517,-0.388706,0.006427,0.000295665,0,0.0064338,1.00244,0,0,0,0,0.574419
192,0.991543,0,78.888,-0,1.66986e-07,0,0,0,0,0,0,0.228367,0.0582847,0,0.235687,31.5552,-0.381691,0.00637804,0.000235144,0,0.00638238,1.00247,0,0,0,0,0.571962
193,0.991633,0,78.8975,-0,1.6699e-07,0,0,0,0,0,0,0.242841,0.0587546,0,0.249848,31.559,-0.37404,0.006327,0.000177479,0,0.00632949,1.0025,0,0,0,0,0.569446
194,0.991729,0,78.9078,-0,1.66994e-07,0,0,0,0,0,0,0.257873,0.0591124,0,0.264562,31.5631,-0.365792,0.00627411,0.000122672,0,0.00627531,1.00253,0,0,0,0,0.566876
195,0.99183,0,78.9188,-0,1.66999e-07,0,0,0,0,0,0,0.27345,0.0593531,0,0.279817,31.5675,-0.356987,0.00621959,7.07214e-05,0,0.00621999,1.00257,0,0,0,0,0.564259
196,0.991937,0,78.9305,-0,1.67004e-07,0,0,0,0,0,0,0.289554,0.0594727,0,0.295599,31.5722,-0.347674,0.00616372,2.1617e-05,0,0.00616375,1.00261,0,0,0,0,0.561601
197,0.992047,0,78.9427,-0,1.6701e-07,0,0,0,0,0,0,0.306164,0.0594678,0,0.311885,31.5771,-0.337904,0.00610676,-2.46617e-05,0,0.00610681,1.00265,0,0,0,0,0.558912
198,0.992162,0,78.9554,-0,1.67016e-07,0,0,0,0,0,0,0.323253,0.0593366,0,0.328654,31.5822,-0.327728,0.00604904,-6.81452e-05,0,0.00604942,1.0027,0,0,0,0,0.556202
199,0.99228,0,78.9686,-0,1.67022e-07,0,0,0,0,0,0,0.340792,0.0590777,0,0.345875,31.5874,-0.317203,0.00599094,-0.000108881,0,0.00599193,1.00275,0,0,0,0,0.553485
200,0.992401,0,78.9821,-0,1.67028e-07,0,0,0,0,0,0,0.358747,0.0586915,0,0.363516,31.5928,-0.306385,0.00593293,-0.000146934,0,0.00593475,1.00279,0,0,0,0,0.550781
201,0.992525,0,78.9959,-0,1.67035e-07,0,0,0,0,0,0,0.37708,0.058179,0,0.381542,31.5984,-0.295329,0.0058756,-0.000182393,0,0.00587843,1.00285,0,0,0,0,0.548115
202,0.99265,0,79.01,-0,1.67042e-07,0,0,0,0,0,0,0.395749,0.0575429,0,0.39991,31.604,-0.284091,0.00581964,-0.00021537,0,0.00582363,1.0029,0,0,0,0,0.545516
203,0.992777,0,79.0242,-0,1.67048e-07,0,0,0,0,0,0,0.414709,0.0567865,0,0.418579,31.6097,-0.272723,0.00576587,-0.000246003,0,0.00577111,1.00295,0,0,0,0,0.543022
204,0.992905,0,79.0385,-0,1.67055e-07,0,0,0,0,0,0,0.433912,0.0559146,0,0.4375,31.6154,-0.261273,0.00571516,-0.000274459,0,0.00572174,1.003,0,0,0,0,0.540674
205,0.993033,0,79.0528,-0,1.67062e-07,0,0,0,0,0,0,0.453308,0.0549329,0,0.456624,31.6211,-0.249788,0.00566845,-0.000300927,0,0.00567643,1.00305,0,0,0,0,0.538517
206,0.993162,0,79.0672,-0,1.67069e-07,0,0,0,0,0,0,0.472843,0.0538478,0,0.4759,31.6269,-0.238307,0.00562658,-0.000325611,0,0.00563599,1.00311,0,0,0,0,0.536591
207,0.99329,0,79.0815,-0,1.67075e-07,0,0,0,0,0,0,0.492465,0.0526668,0,0.495273,31.6326,-0.226867,0.00559023,-0.000348718,0,0.0056011,1.00316,0,0,0,0,0.534931
208,0.993417,0,79.0957,-0,1.67082e-07,0,0,0,0,0,0,0.512117,0.0513979,0,0.514689,31.6383,-0.2155,0.00555981,-0.000370449,0,0.00557214,1.00321,0,0,0,0,0.533559
209,0.993543,0,79.1098,-0,1.67089e-07,0,0,0,0,0,0,0.531744,0.0500497,0,0.534094,31.6439,-0.204233,0.00553536,-0.000390978,0,0.00554916,1.00326,0,0,0,0,0.532476
210,0.993668,0,79.1237,-0,1.67095e-07,0,0,0,0,0,0,0.551292,0.0486309,0,0.553432,31.6495,-0.193086,0.00551654,-0.000410449,0,0.00553179,1.00331,0,0,0,0,0.531669
211,0.993791,0,79.1375,-0,1.67102e-07,0,0,0,0,0,0,0.570705,0.0471508,0,0.57265,31.655,-0.182076,0.00550267,-0.000428964,0,0.00551936,1.00336,0,0,0,0,0.531106
212,0.993913,0,79.1511,-0,1.67108e-07,0,0,0,0,0,0,0.589933,0.0456186,0,0.591694,31.6604,-0.171216,0.00549282,-0.000446593,0,0.00551095,1.00341,0,0,0,0,0.530744
213,0.994033,0,79.1644,-0,1.67114e-07,0,0,0,0,0,0,0.608923,0.0440435,0,0.610514,31.6658,-0.160512,0.00548599,-0.000463379,0,0.00550553,1.00346,0,0,0,0,0.530533
214,0.994151,0,79.1776,-0,1.67121e-07,0,0,0,0,0,0,0.627628,0.0424346,0,0.629061,31.671,-0.149968,0.00548119,-0.00047935,0,0.00550212,1.00351,0,0,0,0,0.530427
215,0.994267,0,79.1906,-0,1.67127e-07,0,0,0,0,0,0,0.646003,0.0408007,0,0.64729,31.6762,-0.139584,0.00547761,-0.000494529,0,0.00549989,1.00355,0,0,0,0,0.530386
216,0.994381,0,79.2034,-0,1.67133e-07,0,0,0,0,0,0,0.664007,0.0391503,0,0.66516,31.6814,-0.129355,0.0054746,-0.000508943,0,0.0054982,1.0036,0,0,0,0,0.53038
217,0.994494,0,79.216,-0,1.67139e-07,0,0,0,0,0,0,0.6816,0.0374915,0,0.68263,31.6864,-0.119275,0.0054717,-0.000522623,0,0.00549661,1.00365,0,0,0,0,0.530388
218,0.994605,0,79.2284,-0,1.67145e-07,0,0,0,0,0,0,0.69875,0.0358319,0,0.699668,31.6914,-0.109334,0.00546861,-0.000535603,0,0.00549478,1.00369,0,0,0,0,0.530393
219,0.994714,0,79.2407,-0,1.6715e-07,0,0,0,0,0,0,0.715426,0.0341785,0,0.716242,31.6963,-0.0995232,0.0054651,-0.000547919,0,0.0054925,1.00374,0,0,0,0,0.530387
220,0.994822,0,79.2528,-0,1.67156e-07,0,0,0,0,0,0,0.731603,0.0325381,0,0.732326,31.7011,-0.0898293,0.00546106,-0.000559609,0,0.00548966,1.00378,0,0,0,0,0.530364
221,0.994929,0,79.2648,-0,1.67162e-07,0,0,0,0,0,0,0.747259,0.0309165,0,0.747899,31.7059,-0.0802401,0.0054564,-0.000570705,0,0.00548617,1.00383,0,0,0,0,0.530321
222,0.995035,0,79.2766,-0,1.67167e-07,0,0,0,0,0,0,0.762378,0.0293192,0,0.762941,31.7107,-0.0707424,0.00545107,-0.000581238,0,0.00548198,1.00387,0,0,0,0,0.530256
223,0.995141,0,79.2884,-0,1.67173e-07,0,0,0,0,0,0,0.776945,0.0277512,0,0.77744,31.7154,-0.0613232,0.00544503,-0.000591235,0,0.00547704,1.00391,0,0,0,0,0.530167
224,0.995246,0,79.3001,-0,1.67178e-07,0,0,0,0,0,0,0.790952,0.0262166,0,0.791386,31.72,-0.0519695,0.00543824,-0.000600714,0,0.00547132,1.00395,0,0,0,0,0.530053
225,0.995351,0,79.3117,-0,1.67184e-07,0,0,0,0,0,0,0.804393,0.0247193,0,0.804772,31.7247,-0.0426689,0.00543067,-0.000609695,0,0.00546479,1.004,0,0,0,0,0.529915
226,0.995456,0,79.3233,-0,1.67189e-07,0,0,0,0,0,0,0.817266,0.0232624,0,0.817597,31.7293,-0.033409,0.00542231,-0.00061819,0,0.00545744,1.00404,0,0,0,0,0.529752
227,0.995561,0,79.3349,-0,1.67194e-07,0,0,0,0,0,0,0.829572,0.0218486,0,0.82986,31.7339,-0.0241783,0.00541313,-0.000626208,0,0.00544923,1.00408,0,0,0,0,0.529563
228,0.995666,0,79.3464,-0,1.67199e-07,0,0,0,0,0,0,0.841316,0.0204802,0,0.841565,31.7385,-0.0149661,0.00540308,-0.000633755,0,0.00544012,1.00412,0,0,0,0,0.529347
229,0.995772,0,79.3579,-0,1.67204e-07,0,0,0,0,0,0,0.852504,0.0191588,0,0.852719,31.7432,-0.00576198,0.00539216,-0.000640836,0,0.00543011,1.00415,0,0,0,0,0.529105
230,0.995878,0,79.3694,-0,1.67209e-07,0,0,0,0,0,0,0.863146,0.0178858,0,0.863331,31.7478,0.0034443,0.00538036,-0.000647457,0,0.00541918,1.00419,0,0,0,0,0.528837
231,0.995984,0,79.3809,-0,1.67214e-07,0,0,0,0,0,0,0.873252,0.016662,0,0.873411,31.7524,0.0126625,0.00536766,-0.00065362,0,0.00540731,1.00423,0,0,0,0,0.528544
232,0.996091,0,79.3925,-0,1.67219e-07,0,0,0,0,0,0,0.882836,0.0154881,0,0.882972,31.757,0.0219025,0.00535405,-0.000659326,0,0.00539449,1.00427,0,0,0,0,0.528226
233,0.996198,0,79.404,-0,1.67224e-07,0,0,0,0,0,0,0.891912,0.0143641,0,0.892028,31.7616,0.031174,0.00533949,-0.000664575,0,0.00538069,1.00431,0,0,0,0,0.527883
234,0.996306,0,79.4157,-0,1.67229e-07,0,0,0,0,0,0,0.900496,0.01329,0,0.900594,31.7663,0.0404875,0.00532397,-0.000669368,0,0.00536588,1.00435,0,0,0,0,0.527514
235,0.996414,0,79.4274,-0,1.67234e-07,0,0,0,0,0,0,0.908605,0.0122654,0,0.908688,31.771,0.0498538,0.00530745,-0.000673705,0,0.00535003,1.00439,0,0,0,0,0.527121
236,0.996523,0,79.4392,-0,1.67239e-07,0,0,0,0,0,0,0.916256,0.0112896,0,0.916325,31.7757,0.0592848,0.00528988,-0.000677583,0,0.0053331,1.00443,0,0,0,0,0.526702
237,0.996634,0,79.4511,-0,1.67244e-07,0,0,0,0,0,0,0.923466,0.0103618,0,0.923524,31.7804,0.0687934,0.00527123,-0.000681001,0,0.00531504,1.00446,0,0,0,0,0.526257
238,0.996745,0,79.4631,-0,1.67249e-07,0,0,0,0,0,0,0.930255,0.00948102,0,0.930303,31.7852,0.0783941,0.00525143,-0.000683957,0,0.00529578,1.0045,0,0,0,0,0.525785
239,0.996858,0,79.4752,-0,1.67254e-07,0,0,0,0,0,0,0.93664,0.00864601,0,0.93668,31.7901,0.0881035,0.00523041,-0.000686445,0,0.00527526,1.00454,0,0,0,0,0.525283
240,0.996973,0,79.4875,-0,1.6726e-07,0,0,0,0,0,0,0.942641,0.00785548,0,0.942673,31.795,0.0979406,0.00520808,-0.00068846,0,0.00525339,1.00458,0,0,0,0,0.524751
241,0.997089,0,79.5,-0,1.67265e-07,0,0,0,0,0,0,0.948275,0.00710804,0,0.948301,31.8,0.107927,0.00518432,-0.000689992,0,0.00523004,1.00462,0,0,0,0,0.524183
242,0.997208,0,79.5127,-0,1.6727e-07,0,0,0,0,0,0,0.95356,0.00640218,0,0.953582,31.8051,0.11809,0.00515899,-0.00069103,0,0.00520507,1.00466,0,0,0,0,0.523576
243,0.99733,0,79.5257,-0,1.67275e-07,0,0,0,0,0,0,0.958515,0.00573636,0,0.958532,31.8103,0.128458,0.00513193,-0.000691558,0,0.00517832,1.00471,0,0,0,0,0.522922
244,0.997455,0,79.5389,-0,1.67281e-07,0,0,0,0,0,0,0.963157,0.00510898,0,0.96317,31.8156,0.139074,0.00510295,-0.000691558,0,0.0051496,1.00475,0,0,0,0,0.522216
245,0.997584,0,79.5526,-0,1.67286e-07,0,0,0,0,0,0,0.967502,0.00451843,0,0.967513,31.821,0.149976,0.00507192,-0.000691018,0,0.00511877,1.00479,0,0,0,0,0.521452
246,0.997718,0,79.5666,-0,1.67292e-07,0,0,0,0,0,0,0.971568,0.00396307,0,0.971576,31.8267,0.161237,0.00503891,-0.000689959,0,0.00508593,1.00483,0,0,0,0,0.520638
247,0.997858,0,79.5812,-0,1.67297e-07,0,0,0,0,0,0,0.975369,0.00344128,0,0.975375,31.8325,0.172906,0.00500466,-0.000688487,0,0.00505179,1.00488,0,0,0,0,0.519814
248,0.998006,0,79.5965,-0,1.67303e-07,0,0,0,0,0,0,0.978921,0.00295145,0,0.978926,31.8386,0.185154,0.00497144,-0.000686928,0,0.00501868,1.00492,0,0,0,0,0.519103
249,0.998162,0,79.6126,-0,1.67309e-07,0,0,0,0,0,0,0.982239,0.00249197,0,0.982242,31.845,0.198005,0.00494451,-0.000686024,0,0.00499187,1.00497,0,0,0,0,0.518786
250,0.998333,0,79.6301,-0,1.67315e-07,0,0,0,0,0,0,0.985337,0.00206129,0,0.985339,31.852,0.211981,0.00493602,-0.00068749,0,0.00498366,1.00501,0,0,0,0,0.519514
251,0.998514,0,79.6485,-0,1.67322e-07,0,0,0,0,0,0,0.988228,0.00165789,0,0.988229,31.8594,0.226749,0.00497502,-0.000695424,0,0.00502339,1.00507,0,0,0,0,0.52283
252,0.998738,0,79.6706,-0,1.67329e-07,0,0,0,0,0,0,0.990924,0.00128029,0,0.990925,31.8682,0.244383,0.00514709,-0.000721907,0,0.00519747,1.00512,0,0,0,0,0.533192
253,0.998936,0,79.6902,-0,1.67335e-07,0,0,0,0,0,0,0.993438,0.000927049,0,0.993439,31.8761,0.260116,0.00570056,-0.000802058,0,0.00575671,1.00517,0,0,0,0,0.562702
254,0.999632,0,79.7484,-0,1.67339e-07,0,0,0,0,0,0,0.995782,0.000596789,0,0.995782,31.8994,0.30667,0.00741709,-0.00104665,0,0.00749057,1.0052,0,0,0,0,0.643952
255,0.999086,0,79.7062,-0,1.67341e-07,0,0,0,0,0,0,0.997966,0.000288179,0,0.997966,31.8825,0.272867,0.0123554,-0.001748,0,0.0124785,1.00522,0,0,0,0,0.833512
