"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         131,      -3.907609668,      -3.115288918,      -3.141546156,      -1.863928838,      -9.956824942
          0,           0,         132,      -3.904967036,      -3.112580379,      -3.139498787,      -1.861327527,      -9.952162972
          0,           0,         133,      -3.902367401,      -3.109913536,       -3.13745332,      -1.858765969,      -9.947693748
          0,           0,         134,      -3.899809585,      -3.107267771,      -3.135403596,       -1.85624398,      -9.943363132
          0,           0,         135,      -3.897292506,      -3.104619179,      -3.133341331,      -1.853761603,      -9.939197054
          0,           0,         136,      -3.894815112,      -3.101941687,      -3.131256304,      -1.851318975,      -9.935123644
          0,           0,         137,      -3.892376328,      -3.099208425,      -3.129136738,      -1.848916205,      -9.931113484
          0,           0,         138,      -3.889975025,       -3.09639329,      -3.126969851,      -1.846553273,      -9.927134274
          0,           0,         139,      -3.887609974,      -3.093472572,      -3.124742545,      -1.844229906,      -9.923167231
          0,           0,         140,      -3.885279816,      -3.090426559,       -3.12244222,      -1.841945486,      -9.919271582
          0,           0,         141,      -3.882983059,      -3.087240969,      -3.120057656,         -1.839699,      -9.915478468
          0,           0,         142,      -3.880718051,      -3.083908078,      -3.117579891,      -1.837488979,      -9.911802056
          0,           0,         143,      -3.878482961,      -3.080427462,      -3.115003046,      -1.835313458,      -9.908255019
          0,           0,         144,      -3.876275769,      -3.076806249,      -3.112325025,      -1.833169988,       -9.90477781
          0,           0,         145,      -3.874094255,       -3.07305887,      -3.109548031,      -1.831055639,      -9.901326934
          0,           0,         146,      -3.871935958,        -3.0692063,      -3.106678818,      -1.828967018,      -9.897912317
          0,           0,         147,      -3.869798159,      -3.065274872,      -3.103728708,      -1.826900308,      -9.894519404
          0,           0,         148,       -3.86767785,      -3.061294754,      -3.100713314,      -1.824851324,      -9.891213804
          0,           0,         149,      -3.865571679,      -3.057298205,      -3.097651981,      -1.822815532,      -9.887931959
          0,           0,         150,       -3.86347591,      -3.053317754,         -3.094567,      -1.820788091,      -9.884740188
          0,           0,         151,      -3.861386389,      -3.049384428,      -3.091482644,      -1.818763895,      -9.881605582
          0,           0,         152,      -3.859298492,      -3.045526143,      -3.088424065,      -1.816737589,      -9.878541856
          0,           0,         153,      -3.857207102,      -3.041766356,      -3.085416158,      -1.814703579,      -9.875545188
          0,           0,         154,      -3.855106586,      -3.038123041,      -3.082482431,      -1.812656036,      -9.872567878
          0,           0,         155,      -3.852990804,      -3.034608053,      -3.079643966,      -1.810588912,      -9.869574421
          0,           0,         156,      -3.850853146,      -3.031226873,      -3.076918528,      -1.808495937,      -9.866604263
          0,           0,         157,      -3.848686572,      -3.027978764,      -3.074319838,      -1.806370622,      -9.863692671
          0,           0,         158,      -3.846483722,      -3.024857295,      -3.071857081,      -1.804206292,      -9.860893743
          0,           0,         159,      -3.844237051,      -3.021851208,      -3.069534653,      -1.801996151,      -9.858070033
          0,           0,         160,      -3.841938979,      -3.018945559,      -3.067352132,      -1.799733338,      -9.855254973
          0,           0,         161,      -3.839582102,      -3.016123086,      -3.065304515,      -1.797411041,      -9.852442609
          0,           0,         162,      -3.837159428,      -3.013365683,      -3.063382665,      -1.795022674,      -9.849665814
          0,           0,         163,      -3.834664632,      -3.010655906,      -3.061573962,      -1.792562043,       -9.84691382
          0,           0,         164,       -3.83209232,      -3.007978395,      -3.059863112,      -1.790023581,      -9.844127725
