Density,Momentum:0,Momentum:1,Momentum:2,Energy,Nu_Tilde,Pressure,Temperature,Mach,Pressure_Coefficient,Velocity:0,Velocity:1,Velocity:2,Laminar_Viscosity,Skin_Friction_Coefficient:0,Skin_Friction_Coefficient:1,Skin_Friction_Coefficient:2,Heat_Flux,Y_Plus,Eddy_Viscosity,X/C,Points:1,Points:2
0.86806,0,0,0,68.696,0,27.479,0.99714,0,-8.535,0,0,0,1.66E-07,0.025707,0.022426,0,0,1.314,0,0.008661,0.015834,0
0.87347,0,0,0,69.123,0,27.649,0.99711,0,-8.1937,0,0,0,1.66E-07,0.024553,0.019896,0,0,1.2633,0,0.0099023,0.016879,0
0.87899,0,0,0,69.553,0,27.821,0.99701,0,-7.8496,0,0,0,1.66E-07,0.023294,0.01756,0,0,1.2128,0,0.011275,0.017953,0
0.88458,0,0,0,69.982,0,27.993,0.99683,0,-7.5061,0,0,0,1.66E-07,0.021978,0.015436,0,0,1.1633,0,0.012789,0.019055,0
0.89018,0,0,0,70.406,0,28.163,0.99656,0,-7.167,0,0,0,1.66E-07,0.020664,0.01354,0,0,1.1156,0,0.014452,0.020184,0
0.89575,0,0,0,70.821,0,28.328,0.9962,0,-6.8353,0,0,0,1.66E-07,0.019382,0.011862,0,0,1.0701,0,0.016276,0.021339,0
0.90125,0,0,0,71.224,0,28.49,0.99576,0,-6.5128,0,0,0,1.66E-07,0.018136,0.010379,0,0,1.0266,0,0.018269,0.02252,0
0.90664,0,0,0,71.614,0,28.645,0.99524,0,-6.2012,0,0,0,1.66E-07,0.016931,0.0090678,0,0,0.98487,0,0.020443,0.023724,0
0.9119,0,0,0,71.988,0,28.795,0.99468,0,-5.9014,0,0,0,1.66E-07,0.015777,0.0079138,0,0,0.94485,0,0.022809,0.024952,0
0.91698,0,0,0,72.348,0,28.939,0.99412,0,-5.614,0,0,0,1.66E-07,0.014687,0.0069043,0,0,0.90675,0,0.02538,0.026201,0
0.92183,0,0,0,72.691,0,29.076,0.99357,0,-5.3395,0,0,0,1.66E-07,0.013663,0.0060221,0,0,0.87048,0,0.028167,0.02747,0
0.92645,0,0,0,73.018,0,29.207,0.99306,0,-5.078,0,0,0,1.66E-07,0.012694,0.0052473,0,0,0.83558,0,0.031184,0.028759,0
0.9308,0,0,0,73.328,0,29.331,0.99263,0,-4.8293,0,0,0,1.66E-07,0.011768,0.0045633,0,0,0.8016,0,0.034445,0.030065,0
0.93488,0,0,0,73.623,0,29.449,0.99227,0,-4.5933,0,0,0,1.66E-07,0.010882,0.0039582,0,0,0.76831,0,0.037964,0.031388,0
0.93868,0,0,0,73.903,0,29.561,0.99201,0,-4.3697,0,0,0,1.66E-07,0.010034,0.0034229,0,0,0.73557,0,0.041756,0.032725,0
0.9422,0,0,0,74.167,0,29.667,0.99183,0,-4.1581,0,0,0,1.66E-07,0.0092202,0.002949,0,0,0.70322,0,0.045837,0.034074,0
0.94547,0,0,0,74.418,0,29.767,0.99174,0,-3.958,0,0,0,1.66E-07,0.0084394,0.0025293,0,0,0.67113,0,0.050222,0.035433,0
0.94849,0,0,0,74.654,0,29.862,0.99172,0,-3.769,0,0,0,1.66E-07,0.0076952,0.0021595,0,0,0.6394,0,0.05493,0.036799,0
0.95128,0,0,0,74.877,0,29.951,0.99177,0,-3.5903,0,0,0,1.66E-07,0.0069966,0.0018367,0,0,0.60842,0,0.059977,0.03817,0
0.95386,0,0,0,75.088,0,30.035,0.99187,0,-3.4215,0,0,0,1.66E-07,0.0063509,0.0015578,0,0,0.57855,0,0.06538,0.039542,0
0.95625,0,0,0,75.288,0,30.115,0.99203,0,-3.2618,0,0,0,1.66E-07,0.0057611,0.0013184,0,0,0.55005,0,0.071158,0.040913,0
0.95847,0,0,0,75.477,0,30.191,0.99222,0,-3.1106,0,0,0,1.66E-07,0.0052305,0.0011148,0,0,0.52325,0,0.07733,0.042277,0
0.96053,0,0,0,75.656,0,30.262,0.99244,0,-2.9672,0,0,0,1.66E-07,0.0047621,0.00094341,0,0,0.49853,0,0.083912,0.043631,0
0.96245,0,0,0,75.826,0,30.33,0.99269,0,-2.8311,0,0,0,1.66E-07,0.0043549,0.00079995,0,0,0.47608,0,0.090925,0.04497,0
0.96424,0,0,0,75.988,0,30.395,0.99296,0,-2.7017,0,0,0,1.66E-07,0.0040046,0.00068014,0,0,0.45596,0,0.098386,0.04629,0
0.96591,0,0,0,76.142,0,30.457,0.99325,0,-2.5784,0,0,0,1.66E-07,0.0037069,0.0005802,0,0,0.43819,0,0.10631,0.047584,0
0.96748,0,0,0,76.289,0,30.516,0.99355,0,-2.4609,0,0,0,1.66E-07,0.0034577,0.00049681,0,0,0.42277,0,0.11472,0.048847,0
0.96895,0,0,0,76.429,0,30.572,0.99387,0,-2.3486,0,0,0,1.66E-07,0.0032516,0.00042693,0,0,0.40959,0,0.12363,0.050072,0
0.97033,0,0,0,76.563,0,30.625,0.99419,0,-2.2413,0,0,0,1.66E-07,0.0030827,0.0003679,0,0,0.39846,0,0.13306,0.051254,0
0.97164,0,0,0,76.692,0,30.677,0.99453,0,-2.1385,0,0,0,1.66E-07,0.002946,0.00031755,0,0,0.38923,0,0.14301,0.052385,0
0.97287,0,0,0,76.815,0,30.726,0.99486,0,-2.04,0,0,0,1.66E-07,0.0028374,0.00027415,0,0,0.38173,0,0.15351,0.053459,0
0.97403,0,0,0,76.933,0,30.773,0.9952,0,-1.9454,0,0,0,1.66E-07,0.0027532,0.00023626,0,0,0.37579,0,0.16456,0.054467,0
0.97513,0,0,0,77.047,0,30.819,0.99555,0,-1.8546,0,0,0,1.66E-07,0.0026899,0.00020271,0,0,0.37125,0,0.17618,0.055404,0
0.97618,0,0,0,77.156,0,30.862,0.99589,0,-1.7673,0,0,0,1.66E-07,0.0026445,0.00017254,0,0,0.36793,0,0.18837,0.056261,0
0.97717,0,0,0,77.261,0,30.904,0.99623,0,-1.6833,0,0,0,1.66E-07,0.0026142,0.00014499,0,0,0.36567,0,0.20112,0.057032,0
0.97812,0,0,0,77.362,0,30.945,0.99656,0,-1.6024,0,0,0,1.66E-07,0.0025969,0.00011946,0,0,0.36433,0,0.21446,0.057708,0
0.97903,0,0,0,77.46,0,30.984,0.9969,0,-1.5244,0,0,0,1.66E-07,0.0025905,9.55E-05,0,0,0.36378,0,0.22837,0.058285,0
0.97989,0,0,0,77.554,0,31.021,0.99723,0,-1.4492,0,0,0,1.66E-07,0.0025936,7.28E-05,0,0,0.36391,0,0.24284,0.058755,0
0.98072,0,0,0,77.644,0,31.058,0.99755,0,-1.3767,0,0,0,1.66E-07,0.0026044,5.09E-05,0,0,0.3646,0,0.25787,0.059112,0
0.98152,0,0,0,77.732,0,31.093,0.99786,0,-1.3068,0,0,0,1.66E-07,0.0026217,2.98E-05,0,0,0.36577,0,0.27345,0.059353,0
0.98228,0,0,0,77.816,0,31.126,0.99817,0,-1.2394,0,0,0,1.66E-07,0.0026447,9.28E-06,0,0,0.36734,0,0.28955,0.059473,0
0.98301,0,0,0,77.897,0,31.159,0.99847,0,-1.1745,0,0,0,1.66E-07,0.0026727,-1.08E-05,0,0,0.36926,0,0.30616,0.059468,0
0.98371,0,0,0,77.975,0,31.19,0.99876,0,-1.112,0,0,0,1.67E-07,0.0027049,-3.05E-05,0,0,0.37148,0,0.32325,0.059337,0
0.98438,0,0,0,78.05,0,31.22,0.99903,0,-1.0519,0,0,0,1.67E-07,0.0027397,-4.98E-05,0,0,0.37387,0,0.34079,0.059078,0
0.98503,0,0,0,78.122,0,31.249,0.9993,0,-0.99409,0,0,0,1.67E-07,0.0027757,-6.87E-05,0,0,0.37635,0,0.35875,0.058691,0
0.98565,0,0,0,78.192,0,31.277,0.99956,0,-0.93856,0,0,0,1.67E-07,0.0028116,-8.73E-05,0,0,0.37881,0,0.37708,0.058179,0
0.98625,0,0,0,78.259,0,31.303,0.9998,0,-0.8852,0,0,0,1.67E-07,0.0028466,-0.00010535,0,0,0.38121,0,0.39575,0.057543,0
0.98683,0,0,0,78.323,0,31.329,1,0,-0.83394,0,0,0,1.67E-07,0.00288,-0.00012288,0,0,0.38349,0,0.41471,0.056786,0
0.98738,0,0,0,78.384,0,31.354,1.0003,0,-0.78472,0,0,0,1.67E-07,0.0029113,-0.00013981,0,0,0.38564,0,0.43391,0.055915,0
0.98791,0,0,0,78.443,0,31.377,1.0005,0,-0.73747,0,0,0,1.67E-07,0.0029406,-0.00015611,0,0,0.38764,0,0.45331,0.054933,0
0.98842,0,0,0,78.5,0,31.4,1.0007,0,-0.69216,0,0,0,1.67E-07,0.0029678,-0.00017174,0,0,0.3895,0,0.47284,0.053848,0
0.98891,0,0,0,78.554,0,31.422,1.0009,0,-0.64872,0,0,0,1.67E-07,0.0029931,-0.00018671,0,0,0.39125,0,0.49246,0.052667,0
0.98938,0,0,0,78.606,0,31.442,1.0011,0,-0.60711,0,0,0,1.67E-07,0.0030168,-0.00020101,0,0,0.39288,0,0.51212,0.051398,0
0.98982,0,0,0,78.656,0,31.462,1.0013,0,-0.56727,0,0,0,1.67E-07,0.003039,-0.00021465,0,0,0.39441,0,0.53174,0.05005,0
0.99025,0,0,0,78.704,0,31.481,1.0014,0,-0.52917,0,0,0,1.67E-07,0.0030595,-0.00022763,0,0,0.39584,0,0.55129,0.048631,0
0.99066,0,0,0,78.749,0,31.5,1.0016,0,-0.49274,0,0,0,1.67E-07,0.0030783,-0.00023997,0,0,0.39715,0,0.57071,0.047151,0
0.99105,0,0,0,78.793,0,31.517,1.0018,0,-0.45797,0,0,0,1.67E-07,0.0030954,-0.00025167,0,0,0.39836,0,0.58993,0.045619,0
0.99142,0,0,0,78.834,0,31.534,1.0019,0,-0.4248,0,0,0,1.67E-07,0.0031109,-0.00026276,0,0,0.39946,0,0.60892,0.044044,0
0.99177,0,0,0,78.874,0,31.549,1.0021,0,-0.3932,0,0,0,1.67E-07,0.0031248,-0.00027328,0,0,0.40047,0,0.62763,0.042435,0
0.99211,0,0,0,78.911,0,31.564,1.0022,0,-0.36315,0,0,0,1.67E-07,0.0031374,-0.00028325,0,0,0.40139,0,0.646,0.040801,0
0.99243,0,0,0,78.947,0,31.579,1.0023,0,-0.33461,0,0,0,1.67E-07,0.0031486,-0.00029271,0,0,0.40223,0,0.66401,0.03915,0
0.99273,0,0,0,78.981,0,31.592,1.0024,0,-0.30755,0,0,0,1.67E-07,0.0031587,-0.0003017,0,0,0.403,0,0.6816,0.037491,0
0.99301,0,0,0,79.013,0,31.605,1.0026,0,-0.28194,0,0,0,1.67E-07,0.0031678,-0.00031026,0,0,0.40371,0,0.69875,0.035832,0
0.99328,0,0,0,79.043,0,31.617,1.0027,0,-0.25775,0,0,0,1.67E-07,0.003176,-0.00031842,0,0,0.40437,0,0.71543,0.034179,0
0.99353,0,0,0,79.071,0,31.629,1.0028,0,-0.23493,0,0,0,1.67E-07,0.0031833,-0.0003262,0,0,0.40498,0,0.7316,0.032538,0
0.99377,0,0,0,79.098,0,31.639,1.0029,0,-0.21347,0,0,0,1.67E-07,0.0031897,-0.00033362,0,0,0.40553,0,0.74726,0.030916,0
0.994,0,0,0,79.123,0,31.649,1.003,0,-0.19331,0,0,0,1.67E-07,0.0031951,-0.00034068,0,0,0.40603,0,0.76238,0.029319,0
0.99421,0,0,0,79.147,0,31.659,1.0031,0,-0.17441,0,0,0,1.67E-07,0.0031994,-0.0003474,0,0,0.40647,0,0.77694,0.027751,0
0.9944,0,0,0,79.169,0,31.668,1.0031,0,-0.15675,0,0,0,1.67E-07,0.0032028,-0.00035378,0,0,0.40686,0,0.79095,0.026217,0
0.99459,0,0,0,79.19,0,31.676,1.0032,0,-0.14025,0,0,0,1.67E-07,0.0032052,-0.00035984,0,0,0.40719,0,0.80439,0.024719,0
0.99476,0,0,0,79.209,0,31.684,1.0033,0,-0.12489,0,0,0,1.67E-07,0.0032067,-0.00036559,0,0,0.40748,0,0.81727,0.023262,0
0.99492,0,0,0,79.227,0,31.691,1.0034,0,-0.1106,0,0,0,1.67E-07,0.0032074,-0.00037104,0,0,0.40773,0,0.82957,0.021849,0
0.99507,0,0,0,79.243,0,31.697,1.0034,0,-0.097336,0,0,0,1.67E-07,0.0032073,-0.0003762,0,0,0.40794,0,0.84132,0.02048,0
0.99521,0,0,0,79.259,0,31.704,1.0035,0,-0.085031,0,0,0,1.67E-07,0.0032066,-0.00038109,0,0,0.40812,0,0.8525,0.019159,0
0.99534,0,0,0,79.273,0,31.709,1.0035,0,-0.073637,0,0,0,1.67E-07,0.0032055,-0.00038574,0,0,0.4083,0,0.86315,0.017886,0
0.99546,0,0,0,79.286,0,31.714,1.0036,0,-0.0631,0,0,0,1.67E-07,0.0032041,-0.00039016,0,0,0.40846,0,0.87325,0.016662,0
0.99557,0,0,0,79.298,0,31.719,1.0036,0,-0.053374,0,0,0,1.67E-07,0.0032024,-0.00039436,0,0,0.40863,0,0.88284,0.015488,0
0.99568,0,0,0,79.31,0,31.724,1.0036,0,-0.044409,0,0,0,1.67E-07,0.0032002,-0.00039831,0,0,0.40878,0,0.89191,0.014364,0
0.99577,0,0,0,79.32,0,31.728,1.0037,0,-0.036157,0,0,0,1.67E-07,0.0031974,-0.000402,0,0,0.4089,0,0.9005,0.01329,0
0.99586,0,0,0,79.329,0,31.732,1.0037,0,-0.028566,0,0,0,1.67E-07,0.0031939,-0.00040542,0,0,0.40901,0,0.9086,0.012265,0
0.99594,0,0,0,79.338,0,31.735,1.0037,0,-0.021584,0,0,0,1.67E-07,0.0031896,-0.00040856,0,0,0.40909,0,0.91626,0.01129,0
0.99601,0,0,0,79.346,0,31.738,1.0038,0,-0.01516,0,0,0,1.67E-07,0.0031845,-0.00041142,0,0,0.40913,0,0.92347,0.010362,0
0.99608,0,0,0,79.354,0,31.741,1.0038,0,-0.009241,0,0,0,1.67E-07,0.0031787,-0.00041401,0,0,0.40916,0,0.93025,0.009481,0
0.99614,0,0,0,79.36,0,31.744,1.0038,0,-0.003781,0,0,0,1.67E-07,0.0031723,-0.00041634,0,0,0.40917,0,0.93664,0.008646,0
0.9962,0,0,0,79.367,0,31.747,1.0038,0,0.0012626,0,0,0,1.67E-07,0.0031653,-0.00041843,0,0,0.40918,0,0.94264,0.0078555,0
0.99626,0,0,0,79.372,0,31.749,1.0038,0,0.0059267,0,0,0,1.67E-07,0.0031581,-0.00042032,0,0,0.4092,0,0.94827,0.007108,0
0.99631,0,0,0,79.378,0,31.751,1.0039,0,0.010243,0,0,0,1.67E-07,0.003151,-0.00042206,0,0,0.40925,0,0.95356,0.0064022,0
0.99636,0,0,0,79.383,0,31.753,1.0039,0,0.014239,0,0,0,1.67E-07,0.0031442,-0.0004237,0,0,0.40937,0,0.95852,0.0057364,0
0.9964,0,0,0,79.387,0,31.755,1.0039,0,0.017936,0,0,0,1.67E-07,0.0031379,-0.00042526,0,0,0.40956,0,0.96316,0.005109,0
0.99644,0,0,0,79.392,0,31.757,1.0039,0,0.021358,0,0,0,1.67E-07,0.0031324,-0.00042678,0,0,0.40984,0,0.9675,0.0045184,0
0.99648,0,0,0,79.396,0,31.758,1.0039,0,0.02453,0,0,0,1.67E-07,0.0031284,-0.00042837,0,0,0.41027,0,0.97157,0.0039631,0
0.99652,0,0,0,79.399,0,31.76,1.0039,0,0.027493,0,0,0,1.67E-07,0.0031283,-0.00043036,0,0,0.411,0,0.97537,0.0034413,0
0.99656,0,0,0,79.403,0,31.761,1.0039,0,0.030265,0,0,0,1.67E-07,0.0031372,-0.00043348,0,0,0.41238,0,0.97892,0.0029514,0
0.99659,0,0,0,79.406,0,31.762,1.0039,0,0.032877,0,0,0,1.67E-07,0.0031638,-0.00043897,0,0,0.41499,0,0.98224,0.002492,0
0.99662,0,0,0,79.409,0,31.764,1.0039,0,0.035274,0,0,0,1.67E-07,0.0032227,-0.00044886,0,0,0.41976,0,0.98534,0.0020613,0
0.99666,0,0,0,79.412,0,31.765,1.0039,0,0.037558,0,0,0,1.67E-07,0.0033468,-0.00046782,0,0,0.42879,0,0.98823,0.0016579,0
0.99671,0,0,0,79.415,0,31.766,1.0039,0,0.040057,0,0,0,1.67E-07,0.0036422,-0.00051084,0,0,0.44848,0,0.99092,0.0012803,0
0.99676,0,0,0,79.418,0,31.767,1.0039,0,0.042273,0,0,0,1.67E-07,0.0044534,-0.00062659,0,0,0.49729,0,0.99344,0.00092705,0
0.99703,0,0,0,79.442,0,31.777,1.0039,0,0.061151,0,0,0,1.67E-07,0.0068308,-0.00096391,0,0,0.61777,0,0.99578,0.00059679,0
0.99666,0,0,0,79.425,0,31.77,1.0041,0,0.04767,0,0,0,1.67E-07,0.013662,-0.0019328,0,0,0.87615,0,0.99797,0.00028818,0
