"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633181114024860e-05, 1.320480559617005e+00, 6.969713373073393e-01, 1.013642147415840e-01, 3.777443861247131e+00
1, 9.990000128750000e-01, -1.454333976902335e-04, 1.187938707457217e+00, 7.014590201448648e-01, 1.024855464999839e-01, 3.410443175672474e+00
2, 9.977599978450000e-01, -3.270805356876791e-04, 1.179197059007692e+00, 7.538356727231661e-01, 1.118588788140473e-01, 3.395717290677076e+00
3, 9.960200190539999e-01, -5.876236252841220e-04, 1.165989259652749e+00, 7.737703550570467e-01, 1.189237045153730e-01, 3.363198853801976e+00
4, 9.937800168990000e-01, -9.387789225611957e-04, 1.157727155318506e+00, 7.822446587207575e-01, 1.277270658074055e-01, 3.342330466370481e+00
5, 9.910500049590000e-01, -1.399141237195883e-03, 1.152025419148266e+00, 7.901131244585147e-01, 1.402846665250145e-01, 3.328586681035319e+00
6, 9.878399968150000e-01, -1.993430099513760e-03, 1.144423035689099e+00, 7.971942945210307e-01, 1.558265445570470e-01, 3.309655847876721e+00
7, 9.841300249100000e-01, -2.751780846950266e-03, 1.133793649903128e+00, 8.072390995556481e-01, 1.728898920559309e-01, 3.283190300891481e+00
8, 9.799500107769999e-01, -3.683262560780190e-03, 1.118928863285083e+00, 8.214756327185467e-01, 1.887895957605751e-01, 3.246106711861497e+00
9, 9.752799868580000e-01, -4.785675754792572e-03, 1.099934054738162e+00, 8.399171781165630e-01, 2.002182251186825e-01, 3.198664132934851e+00
10, 9.701499938960000e-01, -6.019376212422453e-03, 1.077931991287700e+00, 8.611281586907177e-01, 2.045153557114793e-01, 3.143606601832612e+00
11, 9.645400047300000e-01, -7.336389307793182e-03, 1.055312458096854e+00, 8.823661603360491e-01, 2.005417467503365e-01, 3.086838987229056e+00
12, 9.584699869160000e-01, -8.673975977369528e-03, 1.035734916328745e+00, 9.006960963135749e-01, 1.894377121689123e-01, 3.037635740495105e+00
13, 9.519400000570000e-01, -9.986468583522291e-03, 1.022005842503019e+00, 9.141164278324255e-01, 1.743466910152979e-01, 3.003126173657606e+00
14, 9.449599981310000e-01, -1.125069571306422e-02, 1.014749368709756e+00, 9.222009928076970e-01, 1.590678767507198e-01, 2.984901268253533e+00
15, 9.375399947170000e-01, -1.247028533550715e-02, 1.012445357127961e+00, 9.258729834486644e-01, 1.465616290635055e-01, 2.979102683134294e+00
16, 9.296900033950000e-01, -1.366786885053205e-02, 1.012630168544140e+00, 9.268815102956595e-01, 1.381349933776457e-01, 2.979526388048614e+00
17, 9.214000105860000e-01, -1.487565924391517e-02, 1.013081692490794e+00, 9.269655447312397e-01, 1.335629148215385e-01, 2.980591275128753e+00
