"Time_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  ,   "relrms[nu]"   , "tavg[RefForce]" ,    "tavg[CD]"    ,    "tavg[CL]"    ,    "tavg[CSF]"   ,    "tavg[CMx]"   ,    "tavg[CMy]"   ,    "tavg[CMz]"   ,    "tavg[CFx]"   ,    "tavg[CFy]"   ,    "tavg[CFz]"   ,   "tavg[CEff]"   ,  "tavg[Buffet]"  ,"Cauchy[tavg[CD]]","Cauchy[tavg[CL]]"
        540,           9,      -8.237496395,      -4.408915936,      -4.937982475,      -2.386067949,      -3.482153252,      0.9329898399,      0.3185205508,       0.711927362,                 0,                 0,                 0,     0.05930976728,      0.0964553011,      0.7739459186,                 0,       2.235106527,      0.7768078298,      -2.930528998,      -1.832992196,      -2.494516849,      -2.571595039,      -2.413856058,      0.9102339902,      0.3328379759,      0.7976102545,                 0,                 0,                 0,     0.08073863645,     0.08509586949,      0.8600708862,                 0,       2.326345154,      0.6985917397,    0.001052775922,    0.006854035789
        541,           9,      -8.215378509,      -4.423415556,      -4.885188024,      -2.377723766,      -3.507580725,      0.9329898399,      0.3237072018,      0.7391638948,                 0,                 0,                 0,     0.07014661677,     0.09345212863,      0.8015087745,                 0,        2.28343358,       0.751520186,      -2.907144661,      -1.845956242,      -2.440192762,      -2.562844862,      -2.437354724,      0.9107757961,      0.3313805967,      0.7888468609,                 0,                 0,                 0,     0.07735036817,     0.08626433918,      0.8512643148,                 0,       2.311405174,      0.6972322047,    0.001162642536,    0.007386991157
        542,           9,      -8.232436573,      -4.448443037,      -4.910543801,      -2.382396643,      -3.553840713,      0.9329898399,      0.3293015426,      0.7680170184,                 0,                 0,                 0,     0.08162703185,     0.09036618642,      0.8307367807,                 0,       2.332260615,      0.7846395466,       -2.92346386,      -1.869842155,      -2.463897242,       -2.56748567,      -2.482756403,      0.9112924018,      0.3299300849,      0.7801719677,                 0,                 0,                 0,     0.07406284103,     0.08741350117,      0.8425443846,                 0,       2.296567075,      0.6962935272,    0.001249369369,    0.007800759293
        543,           9,        -8.3055277,      -4.517511471,      -5.030547109,      -2.452737051,      -3.598951353,      0.9329898399,       0.334847369,      0.7968975706,                 0,                 0,                 0,     0.09253834488,     0.08722583028,      0.8599768329,                 0,       2.379883029,      0.7545579918,      -2.996692752,      -1.938120096,      -2.581703016,       -2.63817278,      -2.528452463,      0.9117855254,      0.3285012241,      0.7716700811,                 0,                 0,                 0,      0.0709009612,     0.08853278581,      0.8339962315,                 0,       2.281998605,      0.6957876725,    0.001314150804,    0.008099483036
        544,           9,      -8.396635467,      -4.514803949,       -5.14210853,      -2.496636661,        -3.6448944,      0.9329898399,      0.3404713106,      0.8257904487,                 0,                 0,                 0,      0.1033050848,     0.08415657235,       0.889251511,                 0,       2.425433283,       0.732282831,      -3.088542906,      -1.934711274,      -2.690562316,      -2.682524472,      -2.575532087,      0.9122567324,      0.3271074041,      0.7634176543,                 0,                 0,                 0,     0.06788677847,      0.0896126452,       0.825696883,                 0,        2.26785321,      0.6957078881,    0.001358376419,    0.008288625037
        545,           9,      -8.468171239,      -4.508455202,      -5.235191445,      -2.557211039,       -3.59502716,      0.9329898399,      0.3460050279,      0.8539378892,                 0,                 0,                 0,      0.1136890349,     0.08121897737,      0.9177869446,                 0,       2.467992718,      0.7436158993,       -3.16077289,      -1.927591436,      -2.781118352,      -2.743331041,      -2.526688706,      0.9127074521,      0.3257607432,      0.7554832911,                 0,                 0,                 0,     0.06503968442,     0.09064461034,      0.8177154882,                 0,       2.254269064,      0.6960324829,    0.001383542619,    0.008374611973
        546,           9,      -8.421790008,        -4.4828121,      -5.089510304,      -2.578554575,      -3.481233366,      0.9329898399,      0.3509262025,      0.8787997665,                 0,                 0,                 0,      0.1224504736,     0.07865621062,      0.9430012883,                 0,       2.504229551,      0.7782145736,      -3.114589198,      -1.901075587,      -2.633552887,      -2.764600041,      -2.413435963,      0.9131389923,      0.3244721782,      0.7479279595,                 0,                 0,                 0,     0.06237656129,     0.09162131467,      0.8101135486,                 0,       2.241368454,      0.6967281856,    0.001391181524,    0.008364524263
        547,           9,      -8.387404839,      -4.437469035,      -5.068592654,      -2.549756538,      -3.457004706,      0.9329898399,      0.3552703833,       0.900017418,                 0,                 0,                 0,      0.1295805418,     0.07660713037,      0.9645619449,                 0,       2.533330839,      0.7459121453,      -3.079956016,       -1.85492747,      -2.611575775,      -2.735599298,      -2.389549218,      0.9135525516,      0.3232515232,      0.7408051959,                 0,                 0,                 0,     0.05991188913,     0.09253649103,       0.802945131,                 0,        2.22925748,      0.6977535706,    0.001382808211,    0.008265837669
        548,           9,       -8.37148851,      -4.407541963,      -5.100506933,       -2.51744293,      -3.444284025,      0.9329898399,      0.3586504731,      0.9162935934,                 0,                 0,                 0,      0.1343102083,     0.07508083321,      0.9811151714,                 0,       2.554837264,      0.7459121453,       -3.06377152,      -1.824525359,      -2.643006225,      -2.703214299,      -2.376304187,       0.913949231,      0.3221074998,      0.7341612731,                 0,                 0,                 0,     0.05765781148,     0.09338495104,      0.7962570359,                 0,       2.218025996,      0.6990627799,    0.001359887321,    0.008086224823
        549,           9,      -8.331054778,      -4.402027511,      -5.018461198,      -2.498189166,      -3.450370635,      0.9329898399,      0.3610543862,      0.9269806359,                 0,                 0,                 0,      0.1364534533,     0.07425511797,      0.9920380772,                 0,       2.567426602,        0.74387735,      -3.023464199,       -1.81897216,      -2.560590198,      -2.684156614,      -2.382512095,      0.9143300431,      0.3210477399,      0.7280353127,                 0,                 0,                 0,     0.05562416004,     0.09416255509,      0.7900889071,                 0,       2.207747723,      0.7006085695,    0.001323816149,    0.007833413213
        550,           9,      -8.347370276,      -4.393586835,       -5.09195367,      -2.490317466,      -3.447508674,      0.9329898399,      0.3623448805,      0.9316728499,                 0,                 0,                 0,      0.1360325183,     0.07411735315,      0.9969025678,                 0,       2.571232271,        0.74387735,      -3.040457117,      -1.810791029,      -2.633515193,      -2.676732902,      -2.380669616,      0.9146959215,      0.3200787691,      0.7224593478,                 0,                 0,                 0,     0.05381844537,      0.0948661781,      0.7844732857,                 0,       2.198480501,      0.7023443521,    0.001275920674,    0.007515090666
        551,           9,      -8.294769088,      -4.420774646,      -4.978546002,      -2.515130605,      -3.467546553,      0.9329898399,      0.3621480539,      0.9282315706,                 0,                 0,                 0,      0.1321170054,     0.07493525968,      0.9935541095,                 0,       2.563127319,      0.7047974595,      -2.988784291,      -1.838269173,      -2.519300229,      -2.702019488,      -2.402641271,      0.9150477276,      0.3192059769,      0.7174583478,                 0,                 0,                 0,     0.05224582296,     0.09549367367,      0.7794356258,                 0,        2.19026666,      0.7042256927,    0.001217461979,    0.007138851316
        552,           9,      -8.303886434,      -4.430578822,      -4.989249987,      -2.536437007,      -3.467006499,      0.9329898399,      0.3601278197,      0.9170051922,                 0,                 0,                 0,      0.1245529829,     0.07628557541,      0.9822276111,                 0,       2.546332558,      0.7424056391,       -2.99851288,      -1.848415238,      -2.529331019,      -2.723474869,      -2.403978735,       0.915386258,      0.3184335815,      0.7130502276,                 0,                 0,                 0,     0.05090904915,     0.09604383786,      0.7749942929,                 0,       2.183133505,      0.7062113245,    0.001149650342,    0.006712174014
        553,           9,       -8.30809604,       -4.39450041,      -4.954728096,      -2.492946306,       -3.42965568,      0.9329898399,      0.3568465385,      0.8988136197,                 0,                 0,                 0,      0.1143922967,     0.07846637166,        0.96387157,                 0,       2.518767938,      0.7424056391,      -3.002649308,      -1.812959403,      -2.495040573,      -2.679682363,      -2.368235689,      0.9157122503,      0.3177645949,      0.7092458564,                 0,                 0,                 0,     0.04980843703,      0.0965163733,      0.7711605619,                 0,       2.177093883,      0.7082635711,    0.001073662915,    0.006242422477
        554,           9,      -8.328655148,       -4.38757139,      -5.020540484,      -2.499627349,      -3.373430215,      0.9329898399,      0.3522001696,      0.8745210171,                 0,                 0,                 0,      0.1023384004,     0.08112549666,      0.9392819718,                 0,       2.483022703,      0.7014182031,      -3.022558896,      -1.807158719,       -2.56198648,      -2.685831363,      -2.313380994,      0.9160263883,      0.3172007901,      0.7060490774,                 0,                 0,                 0,      0.0489418189,      0.0969118518,      0.7679386264,                 0,       2.172146841,      0.7103486049,   0.0009906613949,    0.005736857694
        555,           9,      -8.325108467,      -4.369792318,      -5.002518216,      -2.490966093,      -3.355323854,      0.9329898399,      0.3464360705,       0.844428125,                 0,                 0,                 0,     0.08874819447,     0.08441157141,      0.9088187365,                 0,       2.437471721,      0.7339503215,      -3.018227038,      -1.790968584,       -2.54586341,      -2.676728816,      -2.296161605,      0.9163293071,      0.3167426757,      0.7034567672,                 0,                 0,                 0,     0.04830452904,     0.09723167294,      0.7653256481,                 0,       2.168278367,       0.712436736,   0.0009018067555,    0.005202652392
        556,           9,      -8.361367526,      -4.329299478,      -4.995617025,      -2.477892669,      -3.334159632,      0.9329898399,      0.3400108137,      0.8110677066,                 0,                 0,                 0,     0.07468382728,     0.08802071016,      0.8750374464,                 0,       2.385417387,      0.7190446647,      -3.054126051,       -1.75230386,      -2.541489361,      -2.663613989,      -2.274948634,      0.9166215971,      0.3163894854,      0.7014589621,                 0,                 0,                 0,     0.04788942573,     0.09747801708,      0.7633118748,                 0,       2.165462228,      0.7145023098,   0.0008082692786,    0.004646899734
        557,           9,      -8.319744235,      -4.257282421,      -4.968900399,      -2.400461793,      -3.344346159,      0.9329898399,      0.3335913392,      0.7769716097,                 0,                 0,                 0,     0.06159468359,      0.0918504702,      0.8405543142,                 0,       2.329112055,      0.6868197881,      -3.012937918,      -1.682196019,      -2.517577868,        -2.5866293,        -2.2856165,      0.9169038082,      0.3161391878,      0.7000390743,                 0,                 0,                 0,     0.04768696538,      0.0976537913,      0.7618808494,                 0,       2.163660889,      0.7165234915,   0.0007112335444,    0.004076612164
        558,           9,      -8.327349309,      -4.237125701,      -4.990208528,       -2.38249249,       -3.35818105,      0.9329898399,      0.3269786265,      0.7416373226,                 0,                 0,                 0,     0.04874029661,     0.09585744736,      0.8048305973,                 0,       2.268152296,       0.692867853,      -3.021765208,      -1.663783538,      -2.541499488,      -2.569488715,      -2.300655954,      0.9171764528,        0.31598852,       0.699174214,                 0,                 0,                 0,     0.04768533699,     0.09776256767,      0.7610097283,                 0,       2.162826506,      0.7184820701,   0.0006118979806,    0.003498705912
        559,           9,      -8.322155623,      -4.198262176,      -5.010185754,       -2.36020622,      -3.382773647,      0.9329898399,      0.3211192251,      0.7092885151,                 0,                 0,                 0,     0.03825230981,      0.0997119499,      0.7721821556,                 0,       2.208801154,      0.6475838642,      -3.018113652,      -1.626099715,      -2.563627476,      -2.548058062,      -2.326351083,      0.9174400093,      0.3159330513,      0.6988356354,                 0,                 0,                 0,     0.04787066255,     0.09780851346,      0.7606697265,                 0,       2.162902012,      0.7203630449,   0.0005114688653,    0.002919967737
        560,           9,      -8.189083553,       -4.14921009,       -4.95643341,      -2.304352734,      -3.402041055,      0.9329898399,      0.3161338405,      0.6798863363,                 0,                 0,                 0,     0.02980451398,       0.103540768,      0.7426071268,                 0,       2.150628149,      0.6325832127,      -2.886159956,      -1.577503054,      -2.511661136,      -2.492583363,      -2.346382079,      0.9176949245,      0.3159672757,      0.6989893054,                 0,                 0,                 0,     0.04822725902,     0.09779631366,      0.7608266881,                 0,       2.163822279,      0.7221541586,   0.0004179942302,    0.002377738252
        561,           9,      -8.197551963,      -4.122421547,        -4.9461712,      -2.271087383,      -3.503678236,      0.9329898399,      0.3116848217,      0.6536535962,                 0,                 0,                 0,     0.02256823632,      0.1069558611,      0.7162198655,                 0,       2.097162103,      0.6550529072,      -2.894721892,      -1.550781666,      -2.503219889,       -2.45893368,      -2.448889542,      0.9179416167,      0.3160847336,      0.6995965881,                 0,                 0,                 0,     0.04873795353,     0.09773108695,      0.7614417768,                 0,        2.16551534,      0.7238453903,   0.0003424608005,    0.001938366513
        562,           9,      -8.216120873,      -4.133127324,      -4.942027188,      -2.261341233,      -3.411531318,      0.9329898399,      0.3082085194,       0.631776348,                 0,                 0,                 0,      0.0169693993,      0.1100277451,      0.6942821765,                 0,       2.049834149,      0.6063946359,      -2.912361842,      -1.561873186,      -2.501361634,      -2.448300162,      -2.357763548,      0.9181804774,      0.3162781586,      0.7006150301,                 0,                 0,                 0,     0.04938444095,     0.09761829652,      0.7624722698,                 0,       2.167903694,      0.7254284233,   0.0002845637532,      0.0015993987
        563,           9,      -8.216496556,      -4.172487934,      -4.885293885,      -2.297514516,      -3.283365989,      0.9329898399,      0.3056670301,      0.6144584393,                 0,                 0,                 0,     0.01306018199,      0.1126605732,      0.6769779185,                 0,       2.010221512,      0.5854851052,      -2.911257454,      -1.602311515,      -2.447281253,      -2.483463033,      -2.230858506,      0.9184118737,      0.3165396431,      0.7019992195,                 0,                 0,                 0,     0.05014766492,     0.09746365763,      0.7638724273,                 0,       2.170905637,      0.7268963065,   0.0002438135488,    0.001357380514
        564,           9,       -8.22961878,        -4.1683542,      -4.943985403,       -2.30814704,      -3.264490197,      0.9329898399,       0.303660965,      0.6011585354,                 0,                 0,                 0,     0.01014131752,      0.1146306792,      0.6636726405,                 0,        1.97970304,      0.6245003513,      -2.923038805,      -1.599961489,      -2.508665859,      -2.493313006,      -2.212214345,      0.9186361501,      0.3168608157,      0.7037016849,                 0,                 0,                 0,     0.05100820255,      0.0972730438,      0.7655944049,                 0,       2.174436644,      0.7282431777,   0.0002195503289,    0.001207949162
        565,           9,      -8.126757165,      -4.176171776,      -4.773049583,      -2.266544599,      -3.329353879,      0.9329898399,      0.3020889506,      0.5925084746,                 0,                 0,                 0,    0.008433107954,      0.1156563874,      0.6549409337,                 0,       1.961370892,      0.5965926319,      -2.819588382,      -1.610045544,      -2.340089658,      -2.451421437,       -2.27709884,      0.9188536302,      0.3172330215,      0.7056738051,                 0,                 0,                 0,     0.05194663674,     0.09705239383,      0.7675891753,                 0,       2.178410731,      0.7294639611,   0.0002109594661,    0.001145930163
        566,           9,      -8.085953404,       -4.16215771,      -4.802744205,      -2.207689722,      -3.394314466,      0.9329898399,      0.3010883923,      0.5875621213,                 0,                 0,                 0,    0.007630115542,      0.1161457225,      0.6499181776,                 0,       1.951460555,      0.6348864896,      -2.779073888,      -1.597984447,      -2.371381086,      -2.392742327,      -2.341796425,      0.9190646184,      0.3176474991,       0.707866696,                 0,                 0,                 0,     0.05294390196,      0.0968076215,      0.7698074288,                 0,       2.182741813,      0.7305542454,   0.0002170881999,    0.001165438739
        567,           9,      -8.131893315,      -4.193362717,      -4.804448998,       -2.23684863,      -3.384320097,      0.9329898399,      0.3006279373,      0.5872177802,                 0,                 0,                 0,    0.008428677874,      0.1158060627,      0.6494542585,                 0,       1.953304093,      0.6997765245,      -2.825736278,       -1.62996538,      -2.373935968,      -2.422275962,      -2.331743586,      0.9192694011,       0.318095546,      0.7102320482,                 0,                 0,                 0,     0.05398159266,     0.09654452886,      0.7722004225,                 0,       2.187345002,      0.7315102799,   0.0002368631302,    0.001259985174
        568,           9,      -8.232844747,      -4.203260218,      -4.936865321,       -2.29916776,      -3.363851961,      0.9329898399,      0.3007250391,      0.5900375991,                 0,                 0,                 0,     0.01039937605,      0.1150744864,      0.6521792545,                 0,        1.96205012,      0.8014300169,      -2.927105939,      -1.639220353,      -2.506706457,      -2.484783393,      -2.310214376,       0.919468248,       0.318568668,      0.7127228937,                 0,                 0,                 0,     0.05504222761,     0.09626872487,      0.7747207574,                 0,       2.192137834,      0.7323290467,   0.0002691085464,    0.001422583696
        569,           9,       -8.21599586,      -4.182694327,       -4.92544081,      -2.312900211,      -3.367229125,      0.9329898399,      0.3011554671,      0.5967408244,                 0,                 0,                 0,     0.01349626585,      0.1135262733,      0.6587154258,                 0,       1.981504205,      0.8245269744,      -2.909959155,      -1.617112707,      -2.495464624,      -2.498312511,      -2.312879531,      0.9196614136,      0.3190587087,      0.7152942848,                 0,                 0,                 0,     0.05610946787,     0.09598555114,       0.777323065,                 0,       2.197041405,      0.7330085277,   0.0003125657429,    0.001645864941
        570,           9,      -8.151460933,      -4.156014665,      -4.886888115,       -2.25168708,      -3.376423898,      0.9329898399,      0.3023311122,      0.6071526565,                 0,                 0,                 0,     0.01798622391,      0.1116064233,      0.6690160357,                 0,       2.008237432,      0.8245269744,      -2.844702047,      -1.588702412,      -2.456590648,      -2.436694994,      -2.320766683,       0.919849138,      0.3195579593,      0.7179038749,                 0,                 0,                 0,      0.0571682891,     0.09570001652,      0.7799645952,                 0,       2.201981364,      0.7335481543,   0.0003590683595,    0.001891456955
        571,           9,      -8.121609586,      -4.159899005,      -4.834402614,      -2.203309915,       -3.38992327,      0.9329898399,      0.3039716843,      0.6206733387,                 0,                 0,                 0,     0.02351373874,      0.1092222452,      0.6824255852,                 0,       2.041878803,      0.8346159004,      -2.814346638,      -1.591324727,      -2.403204419,      -2.388068706,      -2.333757824,      0.9200316477,      0.3200592461,      0.7205123966,                 0,                 0,                 0,     0.05820510964,     0.09541674158,       0.782605699,                 0,       2.206888779,       0.733949242,   0.0003974512529,    0.002091580856
        572,           9,      -8.127276113,      -4.220179804,      -4.837420503,      -2.220007212,       -3.40236519,      0.9329898399,      0.3065262024,      0.6382689855,                 0,                 0,                 0,     0.03068342437,      0.1065206738,      0.6999992548,                 0,       2.082265661,      0.8346159004,      -2.819890184,       -1.65070958,      -2.404685203,      -2.404685728,      -2.346320864,      0.9202091572,      0.3205559985,      0.7230840361,                 0,                 0,                 0,     0.05920787771,     0.09513991366,      0.7852102065,                 0,       2.211700839,      0.7342152161,   0.0004277839983,    0.002246900599
        573,           9,      -8.234838707,      -4.298380798,      -5.011657273,      -2.287585465,      -3.454748657,      0.9329898399,      0.3096200442,      0.6584488146,                 0,                 0,                 0,     0.03842481322,      0.1035793184,      0.7202018731,                 0,       2.126634974,      0.7825742699,      -2.927404225,       -1.72803265,      -2.577039131,      -2.472142207,      -2.398069573,      0.9203818691,      0.3210422973,      0.7255867085,                 0,                 0,                 0,     0.06016612168,     0.09487325288,       0.787745704,                 0,       2.216361407,      0.7343516377,   0.0004502654202,    0.002358748903
        574,           9,      -8.246057194,      -4.342134155,      -5.117173685,      -2.333718703,       -3.45918274,      0.9329898399,      0.3131972562,      0.6806462994,                 0,                 0,                 0,      0.0465862304,      0.1005103068,      0.7424753089,                 0,       2.173219228,      0.7994153578,      -2.938193522,      -1.770563753,      -2.680891257,      -2.517932293,      -2.401810472,      0.9205499754,      0.3215129066,      0.7279922404,                 0,                 0,                 0,     0.06107096819,     0.09461998934,      0.7901837184,                 0,         2.2208214,      0.7343660759,   0.0004652090894,    0.002429055545
        575,           9,      -8.246339656,      -4.410251174,      -5.016585216,      -2.389327726,      -3.480779302,      0.9329898399,        0.31777844,       0.706734304,                 0,                 0,                 0,     0.05655650221,     0.09726392029,      0.7687628003,                 0,       2.223984434,      0.7768078298,      -2.937533568,       -1.83721913,      -2.579166775,      -2.573039873,      -2.422846135,      0.9207136578,      0.3219632912,      0.7302764675,                 0,                 0,                 0,     0.06191513208,     0.09438285093,      0.7924998154,                 0,        2.22503903,      0.7342678114,   0.0004730269738,    0.002460266241
        576,           9,      -8.270640147,      -4.415082108,      -4.954565499,       -2.38827902,      -3.493976533,      0.9329898399,      0.3229295119,      0.7349118413,                 0,                 0,                 0,     0.06737912248,     0.09395160019,       0.797215141,                 0,       2.275765498,       0.751520186,      -2.960716466,      -1.840602527,      -2.516398598,      -2.571577099,      -2.434224118,      0.9208730888,       0.322389621,      0.7324192559,                 0,                 0,                 0,     0.06269288138,     0.09416406143,      0.7946736209,                 0,       2.228979878,      0.7340674562,   0.0004742121909,    0.002455255996
        577,           9,      -8.214172075,       -4.43891129,      -4.880305395,      -2.377494426,      -3.532027981,      0.9329898399,      0.3284770507,       0.764724347,                 0,                 0,                 0,     0.07897053926,     0.09054040489,      0.8273469253,                 0,       2.328090639,       0.768782064,      -2.903583233,      -1.863219708,      -2.441340185,      -2.560717289,       -2.47122575,      0.9210284317,      0.3227887642,      0.7344044553,                 0,                 0,                 0,     0.06339998221,     0.09396534777,      0.7966887747,                 0,       2.232616847,      0.7337765641,   0.0004693218112,    0.002417240718
        578,           9,      -8.308315019,      -4.483915224,      -5.005875939,      -2.426949242,      -3.627604239,      0.9329898399,      0.3341379638,      0.7948047357,                 0,                 0,                 0,     0.09039883323,     0.08715930846,      0.8577680349,                 0,        2.37867235,      0.7545579918,      -2.997921068,      -1.907315235,      -2.565513472,      -2.610486776,      -2.567118648,       0.921179842,      0.3231582722,      0.7362197972,                 0,                 0,                 0,      0.0640336282,     0.09378795548,      0.7985328284,                 0,       2.235929983,      0.7334072234,    0.000458960423,    0.002349690352
        579,           9,      -8.327686496,      -4.577417947,      -5.194152533,      -2.531570847,      -3.642194675,      0.9329898399,      0.3396366597,      0.8244189032,                 0,                 0,                 0,      0.1011964625,     0.08375939278,      0.8876958672,                 0,       2.427355469,      0.7715936134,      -3.018139659,       -2.00001239,       -2.75176939,      -2.715570506,      -2.582760669,      0.9213274669,      0.3234963574,      0.7378567446,                 0,                 0,                 0,     0.06459235803,     0.09363267089,      0.8001970955,                 0,        2.23890619,      0.7329716952,   0.0004437648734,     0.00225624598
        580,           9,      -8.404162347,      -4.522170266,      -5.190389007,      -2.549686846,      -3.602891793,      0.9329898399,      0.3450696827,      0.8528774959,                 0,                 0,                 0,      0.1115729386,     0.08063453128,      0.9164994169,                 0,       2.471609471,      0.7436158993,       -3.09543746,      -1.943886222,      -2.745962533,      -2.733943081,      -2.544373546,      0.9214714468,      0.3238018635,      0.7393103012,                 0,                 0,                 0,     0.06507596292,     0.09349984895,      0.8016764599,                 0,       2.241538856,       0.732482112,    0.000424390419,    0.002140642624
        581,           9,      -8.389726179,      -4.490646601,      -5.108843577,      -2.571292802,      -3.481652642,      0.9329898399,      0.3500595804,      0.8787638506,                 0,                 0,                 0,      0.1206579172,     0.07783795655,      0.9427135659,                 0,       2.510326527,      0.7782145736,       -3.08123832,      -1.911420092,      -2.662948796,      -2.755447694,      -2.423736978,      0.9216119151,      0.3240742301,      0.7405787858,                 0,                 0,                 0,     0.06548538552,     0.09338944543,      0.8029691501,                 0,       2.243827406,      0.7319502368,   0.0004014983943,    0.002006638912
        582,           9,      -8.388667801,      -4.435742708,      -5.085702504,      -2.548358078,      -3.470532128,      0.9329898399,      0.3545824565,      0.9012499088,                 0,                 0,                 0,       0.128145472,     0.07558891727,      0.9655394514,                 0,       2.541721657,      0.7391993275,      -3.079794969,      -1.855664307,      -2.639134776,       -2.73220223,      -2.412938439,      0.9217489985,      0.3243134525,      0.7416635778,                 0,                 0,                 0,     0.06582261167,     0.09330105248,      0.8040764838,                 0,       2.245776783,      0.7313872671,   0.0003757453968,    0.001857954168
        583,           9,      -8.379365914,      -4.403137867,      -5.113371686,      -2.517111744,      -3.456782747,      0.9329898399,       0.358292311,       0.918970584,                 0,                 0,                 0,      0.1333319715,     0.07395564484,      0.9835704738,                 0,       2.564862699,      0.7459121453,      -3.069928401,      -1.822556669,      -2.666686107,      -2.700730215,       -2.39889482,       0.921882818,      0.3245200364,      0.7425688393,                 0,                 0,                 0,     0.06609055659,     0.09323393676,      0.8050025889,                 0,       2.247396893,      0.7308036928,   0.0003477739058,    0.001698213076
        584,           9,      -8.334268776,      -4.395443806,      -5.055773571,      -2.491176858,      -3.447787214,      0.9329898399,      0.3610686451,      0.9310768883,                 0,                 0,                 0,      0.1358998454,     0.07307112546,      0.9959595118,                 0,       2.578670015,        0.74387735,       -3.02460932,      -1.814887828,      -2.609155738,      -2.674866669,      -2.389792002,      0.9220134889,      0.3246949486,      0.7433012176,                 0,                 0,                 0,     0.06629294645,     0.09318707944,      0.8057541052,                 0,       2.248702004,      0.7302091929,    0.000318204199,    0.001530897727
        585,           9,      -8.362767765,      -4.389842786,      -5.138420933,      -2.481331488,      -3.476191049,      0.9329898399,      0.3627113788,      0.9372195237,                 0,                 0,                 0,      0.1358406129,     0.07284614676,       1.002314032,                 0,       2.583926445,        0.74387735,       -3.05352906,      -1.809727675,      -2.691704438,      -2.665442908,      -2.418678501,      0.9221411209,      0.3248395655,      0.7438695341,                 0,                 0,                 0,     0.06643419652,     0.09315921762,      0.8063398708,                 0,       2.249710133,      0.7296125516,   0.0002876274233,    0.001359306654
        586,           9,      -8.297968538,      -4.404454839,      -4.985715106,      -2.480852091,      -3.475618679,      0.9329898399,      0.3626417441,      0.9348722028,                 0,                 0,                 0,      0.1318848853,       0.073465845,       1.000048919,                 0,       2.577949775,      0.7419752941,      -2.989632161,      -1.824917246,      -2.538615289,      -2.665564473,      -2.419666692,      0.9222658188,      0.3249556181,      0.7442844611,                 0,                 0,                 0,     0.06651928661,     0.09314888641,      0.8067705979,                 0,        2.25044241,      0.7290216142,   0.0002565997113,    0.001186520514
        587,           9,      -8.306933184,      -4.433976784,       -4.99784481,       -2.52532728,      -3.479968222,      0.9329898399,      0.3611634045,      0.9258989562,                 0,                 0,                 0,      0.1252682109,      0.0746756252,      0.9910355356,                 0,       2.563656629,      0.7424056391,      -2.999422397,       -1.85505605,       -2.55028759,       -2.71044924,       -2.42628255,      0.9223876827,      0.3250451361,      0.7445581935,                 0,                 0,                 0,     0.06655363525,     0.09315446125,      0.8070585421,                 0,       2.250922448,      0.7284432731,   0.0002256371926,    0.001015373814
        588,           9,      -8.283343506,      -4.415038343,      -4.947475472,      -2.495032528,       -3.45099822,      0.9329898399,      0.3579104757,       0.908980083,                 0,                 0,                 0,      0.1153254057,     0.07651143367,      0.9739048723,                 0,       2.539685605,      0.7424056391,      -2.976085173,      -1.836913202,      -2.500123508,       -2.68011995,      -2.398830373,       0.922506808,      0.3251103896,      0.7447041168,                 0,                 0,                 0,     0.06654297353,     0.09317419964,      0.8072171675,                 0,       2.251175719,      0.7278834788,    0.000195211739,   0.0008484319622
        589,           9,      -8.295764373,      -4.397318186,      -4.958792059,      -2.484528813,      -3.395016504,      0.9329898399,       0.353645027,       0.886371605,                 0,                 0,                 0,      0.1038690465,     0.07904244405,      0.9510371809,                 0,       2.506387868,      0.7371319661,      -2.988150989,      -1.820444574,      -2.512530216,       -2.66928036,      -2.344223534,      0.9226232862,      0.3251538312,      0.7447364768,                 0,                 0,                 0,     0.06649322003,     0.09320628189,      0.8072608146,                 0,       2.251228951,      0.7273472691,   0.0001657473758,   0.0006879732221
        590,           9,      -8.329249717,      -4.377233721,      -4.989724589,      -2.483341542,       -3.36990915,      0.9329898399,      0.3479776201,      0.8580434751,                 0,                 0,                 0,     0.09071431491,     0.08190501948,       0.922289866,                 0,       2.465800746,      0.7339503215,      -3.021058947,      -1.802059112,        -2.5452628,      -2.667761944,      -2.319826844,      0.9227372043,       0.325178037,      0.7446700545,                 0,                 0,                 0,     0.06641035891,     0.09324884998,      0.8072043718,                 0,       2.251109551,      0.7268388145,   0.0001376173504,   0.0005492597885
        591,           9,      -8.341769432,      -4.342439543,      -4.999769901,      -2.467014853,      -3.354944754,      0.9329898399,      0.3414825281,      0.8256457886,                 0,                 0,                 0,     0.07688057393,     0.08516589899,      0.8894088232,                 0,       2.417827328,      0.7190446647,      -3.033353993,      -1.769223674,      -2.557715867,      -2.651439605,      -2.304777825,       0.922848646,      0.3251856491,      0.7445198531,                 0,                 0,                 0,     0.06630032336,     0.09330004412,       0.807062959,                 0,       2.250845062,      0.7263614706,   0.0001111418988,   0.0004374314753
