"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
0, 9.997500181200000e-01, -3.633005370040397e-05, 4.761537688796349e+00, -1.060279773003730e+01, -9.965167103135315e-01, 2.430823543848513e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.022870056405294e+01
1, 9.990000128750000e-01, -1.453224600050237e-04, 1.711943134708157e+00, -3.917565206337095e+00, -5.382281812269658e-01, 6.198381615514794e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.465910236903786e+00
2, 9.977599978450000e-01, -3.258643608336259e-04, 1.435491381440001e+00, -2.946466949841696e+00, -6.087909991950704e-01, 4.825947913921795e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.609436248190951e-01
3, 9.960200190539999e-01, -5.810618171904745e-04, 1.197803134670407e+00, -2.382665685415648e+00, -4.774068681626559e-01, 3.879153600925989e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.729766869557097e-01
4, 9.937800168990000e-01, -9.150986537118386e-04, 9.752172884039800e-01, -1.938205378999489e+00, -4.307146456128655e-01, 2.998941827815361e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.360785686308921e-01
5, 9.910500049590000e-01, -1.333807853298759e-03, 8.492402525988629e-01, -1.686051902240478e+00, -4.073187436438671e-01, 2.552174400769900e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.611863064543145e-01
6, 9.878399968150000e-01, -1.845288275874950e-03, 7.608234411359551e-01, -1.510556890477806e+00, -3.942759232638368e-01, 2.244710575660953e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.966947839107795e-01
7, 9.841300249100000e-01, -2.462268452925958e-03, 7.013617809975699e-01, -1.389911466963611e+00, -3.897922977504185e-01, 2.036780980772924e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.521155012149142e-01
8, 9.799500107769999e-01, -3.184920637319363e-03, 6.656263654871057e-01, -1.310688563320952e+00, -3.882560051561143e-01, 1.905891957853467e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.211346954448347e-01
9, 9.752799868580000e-01, -4.013395696248783e-03, 6.469950912381559e-01, -1.261537359416506e+00, -3.855651480191428e-01, 1.829558242104148e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.972454538458804e-02
10, 9.701499938960000e-01, -4.929064102263735e-03, 6.395034001802677e-01, -1.232324263291604e+00, -3.781721455722333e-01, 1.789152386539709e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.334983457694638e-02
11, 9.645400047300000e-01, -5.914381288845475e-03, 6.367876837632260e-01, -1.213062886160909e+00, -3.647775826548678e-01, 1.766142346145738e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.044798434149611e-02
12, 9.584699869160000e-01, -6.942643620091874e-03, 6.330612815799878e-01, -1.195235610627765e+00, -3.458148303848713e-01, 1.744540932553489e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.001844670326611e-02
13, 9.519400000570000e-01, -7.995365014484909e-03, 6.251186990466326e-01, -1.173747403833912e+00, -3.240564848403542e-01, 1.713756583583892e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.171854935978919e-02
14, 9.449599981310000e-01, -9.061817200690882e-03, 6.120927413010400e-01, -1.146898152803442e+00, -3.026920884824529e-01, 1.671248908879247e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.519382979051810e-02
15, 9.375399947170000e-01, -1.014153405392838e-02, 5.958302105405875e-01, -1.116603438458983e+00, -2.843331918411290e-01, 1.620966460171286e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.983689003502712e-02
16, 9.296900033950000e-01, -1.124133483205106e-02, 5.792230215471847e-01, -1.086120604135720e+00, -2.703777977835822e-01, 1.569920019180113e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.524777120329106e-02
17, 9.214000105860000e-01, -1.237332396416479e-02, 5.642209989677903e-01, -1.058141676959292e+00, -2.601877353107481e-01, 1.524647361156843e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.140589903081116e-02
18, 9.126999974250000e-01, -1.354254331658897e-02, 5.529625091600430e-01, -1.035225398093539e+00, -2.532820269973035e-01, 1.488690046361831e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.781393633948396e-02
19, 9.035800099370001e-01, -1.475562980782221e-02, 5.448703821357950e-01, -1.016786153962456e+00, -2.479992478666312e-01, 1.462849716275368e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.503608376071422e-02
20, 8.940600156780000e-01, -1.601106705230365e-02, 5.400140678359047e-01, -1.002901169661801e+00, -2.436112118245501e-01, 1.445266232815142e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.250485840688808e-02
21, 8.841500282290000e-01, -1.730560946512374e-02, 5.373493213017679e-01, -9.922384252388811e-01, -2.393632648604491e-01, 1.434430039404878e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.040064572083506e-02
22, 8.738499879840000e-01, -1.863572470382752e-02, 5.361264488647832e-01, -9.838725091488320e-01, -2.348882157186812e-01, 1.427731687775091e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.867110207167467e-02
23, 8.631799817090000e-01, -1.999494967626581e-02, 5.359916024401755e-01, -9.772593223437717e-01, -2.303139065918823e-01, 1.423967438464067e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.704077357376685e-02
24, 8.521599769590000e-01, -2.137736127083141e-02, 5.363347996785134e-01, -9.716426038639299e-01, -2.255199136911345e-01, 1.422052540809005e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.574455173001485e-02
25, 8.407700061800000e-01, -2.278273325901710e-02, 5.371951289649018e-01, -9.669944634730814e-01, -2.207214444637706e-01, 1.421433970584687e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.457982195508200e-02
26, 8.290500044819999e-01, -2.420405712263626e-02, 5.384468365440755e-01, -9.631053229847261e-01, -2.160184201245859e-01, 1.422079727234542e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.351745891338079e-02
27, 8.170099854470000e-01, -2.563858093589041e-02, 5.399935163194084e-01, -9.598469857087056e-01, -2.113365024957853e-01, 1.423835798406953e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.260393496558660e-02
28, 8.046399950980000e-01, -2.708612087388731e-02, 5.420515766034543e-01, -9.574206236682987e-01, -2.068270755042158e-01, 1.426866031264659e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.167543448146682e-02
29, 7.919700145720000e-01, -2.854186210683674e-02, 5.445272859904392e-01, -9.556922190245242e-01, -2.023790859823885e-01, 1.431191367956222e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.082559653078669e-02
30, 7.790099978450000e-01, -3.000338060903612e-02, 5.474914127879978e-01, -9.547952327771007e-01, -1.980051869345772e-01, 1.436973295395785e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.004410299103151e-02
31, 7.657799720760000e-01, -3.146708642504973e-02, 5.510625328257203e-01, -9.547295570187481e-01, -1.937864616063806e-01, 1.444038801881924e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.386052496675384e-03
32, 7.522799968720000e-01, -3.293154859338757e-02, 5.548980091781421e-01, -9.552120369321732e-01, -1.894746941409128e-01, 1.452480574642890e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.999388678124739e-03
