"Time_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  ,   "relrms[nu]"   , "tavg[RefForce]" ,    "tavg[CD]"    ,    "tavg[CL]"    ,    "tavg[CSF]"   ,    "tavg[CMx]"   ,    "tavg[CMy]"   ,    "tavg[CMz]"   ,    "tavg[CFx]"   ,    "tavg[CFy]"   ,    "tavg[CFz]"   ,   "tavg[CEff]"   ,  "tavg[Buffet]"  ,"Cauchy[tavg[CD]]","Cauchy[tavg[CL]]"
         54,           9,      -6.956753974,      -3.738807597,      -3.777391992,      -1.458542278,      -2.851943957,      0.9329898399,      0.1033426849,     -0.3427075454,                 0,                 0,                 0,    0.004171676282,      0.1385992559,     -0.3300279055,                 0,      -3.316224519,     0.01082540561,     -0.4282718973,     -0.4111387778,     -0.3516274968,      -0.417018976,      -1.121346967,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         55,           9,      -6.976081952,      -3.722331631,      -3.787101053,      -1.470788075,      -2.824762471,      0.9329898399,       0.101814635,     -0.2737784921,                 0,                 0,                 0,     0.01027265154,      0.1298745289,     -0.2616361776,                 0,      -2.688989575,    0.009557274019,     -0.4707481237,     -0.4236884126,     -0.3739281358,     -0.4602031388,      -1.135750412,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         56,           9,      -6.999309334,      -3.705953246,      -3.797399281,      -1.486043322,      -2.829969457,      0.9329898399,      0.1018283812,     -0.2005534779,                 0,                 0,                 0,     0.01526250986,      0.1222341015,     -0.1888108608,                 0,      -1.969524367,    0.009664432376,     -0.5170694053,     -0.4356902333,     -0.3982377297,     -0.5047312924,      -1.175710892,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         57,           9,      -7.019617124,      -3.689981686,       -3.80732093,      -1.497886163,      -2.836697319,      0.9329898399,       0.103726111,     -0.1241582986,                 0,                 0,                 0,      0.0191820668,      0.1161359647,     -0.1126358155,                 0,      -1.196982104,     0.00840425279,     -0.5599471738,     -0.4468806923,     -0.4232989743,     -0.5433391342,      -1.211376152,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         58,           9,      -7.042600887,      -3.674777813,      -3.817409928,      -1.511806433,      -2.850057831,      0.9329898399,      0.1074940491,    -0.04672088767,                 0,                 0,                 0,     0.02204458915,      0.1117888481,      -0.035228758,                 0,     -0.4346369687,    0.007235238781,      -0.605007276,     -0.4571557769,     -0.4489258703,      -0.581800319,      -1.249978599,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         59,           9,      -7.056569741,      -3.662558591,       -3.82812384,      -1.518282491,      -2.877809041,      0.9329898399,      0.1129800492,      0.0314775957,                 0,                 0,                 0,     0.02403434784,       0.109070828,     0.04311478906,                 0,      0.2786119843,    0.006042540427,     -0.6400197472,     -0.4680891397,     -0.4746304936,     -0.6098454898,      -1.301328691,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         60,           9,      -7.077443162,      -3.653391992,      -3.839309538,      -1.530187045,      -2.925803109,      0.9329898399,      0.1200969701,      0.1113505665,                 0,                 0,                 0,     0.02595437302,      0.1077997627,      0.1232941281,                 0,      0.9271721542,     0.00656275378,     -0.6830252848,     -0.4787039197,     -0.4997434093,     -0.6424551094,       -1.37193676,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         61,           9,      -7.103179169,       -3.64962346,      -3.849195218,      -1.541252095,      -2.909988393,      0.9329898399,      0.1288403128,      0.1924715546,                 0,                 0,                 0,     0.02776186189,      0.1080157563,      0.2048846551,                 0,       1.493876803,    0.004716772799,     -0.7308473383,     -0.4894576448,      -0.521105301,     -0.6722474799,       -1.37612242,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         62,           9,      -7.122463467,      -3.651996442,       -3.85496712,       -1.54341277,      -2.999423009,      0.9329898399,      0.1392815912,      0.2754082523,                 0,                 0,                 0,     0.02993872545,      0.1097305907,      0.2884584278,                 0,       1.977348549,    0.002947025053,     -0.7711589568,      -0.498836559,     -0.5343819608,     -0.6915291245,      -1.479877548,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         63,           9,      -7.114084778,      -3.661442146,      -3.851772367,      -1.537487011,      -2.986064193,      0.9329898399,      0.1512845498,      0.3589942332,                 0,                 0,                 0,     0.03209057897,      0.1129306817,      0.3728411668,                 0,       2.372973537,    0.003818074215,      -0.777690365,     -0.5060065999,     -0.5334257251,     -0.6978435123,      -1.471370431,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         64,           9,      -7.100791721,      -3.682901281,      -3.848920919,      -1.555723452,       -3.01721208,      0.9329898399,       0.164532927,      0.4424211203,                 0,                 0,                 0,      0.0343227109,      0.1173859986,      0.4571958652,                 0,       2.688951862,     0.00502152403,     -0.7647389179,     -0.5153195863,     -0.5279565171,     -0.7163976662,      -1.494278662,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         65,           9,      -7.103089194,      -3.715054354,      -3.851063483,      -1.610276423,      -3.008639133,      0.9329898399,      0.1785528653,      0.5234779007,                 0,                 0,                 0,     0.03600520807,      0.1228563935,      0.5392740906,                 0,       2.931781015,    0.006242329658,     -0.7430092344,     -0.5261238853,     -0.5246168191,     -0.7498260041,      -1.463916491,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         66,           9,      -7.090230117,      -3.745519571,      -3.859476578,       -1.62074959,      -3.014152108,      0.9329898399,      0.1929662023,      0.6013721262,                 0,                 0,                 0,      0.0367794686,       0.129048609,      0.6182482073,                 0,         3.1164635,    0.007468309114,     -0.6791231724,     -0.5276443668,     -0.5225755009,     -0.7144858679,      -1.434559876,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         67,           9,      -7.061962258,      -3.771908034,      -3.874100221,      -1.561627547,      -3.022062323,      0.9329898399,      0.2074566085,      0.6756031767,                 0,                 0,                 0,     0.03716636684,      0.1357003776,      0.6935872722,                 0,        3.25659993,     0.05428605923,      -0.601559268,     -0.5188250846,     -0.5153841767,      -0.603845594,       -1.39278699,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         68,           9,      -7.043234239,      -3.798711117,      -3.889105594,      -1.508176597,       -3.03446061,      0.9329898399,      0.2217197971,      0.7450923667,                 0,                 0,                 0,     0.03723643984,      0.1426218328,      0.7641867024,                 0,       3.360513479,      0.1047515348,     -0.5821636844,     -0.5032236339,     -0.4974412033,      -0.525647392,      -1.330820211,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         69,           9,      -7.056956551,      -3.822531737,      -3.906252606,      -1.498267628,      -3.121627695,      0.9329898399,      0.2354553923,      0.8086416711,                 0,                 0,                 0,     0.03668569347,      0.1496394718,      0.8288236378,                 0,       3.434373123,      0.1499707415,     -0.6133352426,     -0.4807218197,     -0.4859911804,     -0.5096674675,      -1.305485795,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         70,           9,       -7.09092187,      -3.845481285,      -3.928180016,       -1.52512855,      -3.195202326,      0.9329898399,      0.2482505562,      0.8661204281,                 0,                 0,                 0,     0.03560750415,      0.1563563763,      0.8873249789,                 0,       3.488896223,      0.2550611626,     -0.6217928795,     -0.4687923159,     -0.4982001929,     -0.5107783976,      -1.232460989,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         71,           9,      -7.119889751,      -3.874686803,      -3.956762354,      -1.567281619,      -3.196095443,      0.9329898399,       0.260081623,      0.9182007502,                 0,                 0,                 0,     0.03450480555,      0.1626787553,      0.9403566828,                 0,       3.530433022,      0.4099303621,     -0.5767423809,     -0.4860169101,     -0.5309168328,     -0.5048056576,        -1.1134045,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         72,           9,      -7.132533028,      -3.914246343,      -3.986645434,      -1.603672605,      -3.166866653,      0.9329898399,      0.2708335558,      0.9652247666,                 0,                 0,                 0,     0.03358031657,      0.1684564397,      0.9882469797,                 0,       3.563903903,       0.664136893,     -0.5328937613,     -0.5232671139,     -0.5689750543,     -0.5129017259,        -1.0500457,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         73,           9,       -7.15160806,      -3.959054454,      -4.015003197,      -1.635869271,       -3.18001239,      0.9329898399,      0.2807212887,       1.008325999,                 0,                 0,                 0,     0.03360118475,      0.1737847009,       1.032145649,                 0,       3.591911407,      0.8461118825,     -0.5621186743,      -0.557463722,     -0.6052431577,     -0.5529501876,       -1.07678536,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         74,           9,      -7.177857194,       -4.00032903,      -4.037817358,      -1.661660863,      -3.201425835,      0.9329898399,      0.2897141949,       1.047299429,                 0,                 0,                 0,     0.03456553922,      0.1786545104,       1.071845593,                 0,       3.614939991,      0.9050530644,     -0.6000470429,     -0.5788639413,     -0.6301203174,     -0.5807011753,      -1.131220517,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         75,           9,       -7.20815314,      -4.032473522,      -4.055631134,      -1.691670814,      -3.219982592,      0.9329898399,      0.2975100951,        1.08151905,                 0,                 0,                 0,     0.03624149362,      0.1828307794,       1.106692648,                 0,       3.635234796,      0.9355999971,     -0.6104631695,     -0.5909837432,     -0.6393658192,     -0.5847916058,      -1.190678857,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         76,           9,      -7.248522263,      -4.055188356,       -4.07335078,      -1.744582781,      -3.141170598,      0.9329898399,      0.3038424337,         1.1104739,                 0,                 0,                 0,     0.03865082276,      0.1861018227,       1.136150791,                 0,       3.654768976,      0.9609520901,      -0.606860963,     -0.6033319366,     -0.6404745598,     -0.5821831515,      -1.147690889,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         77,           9,      -7.306118942,      -4.070670961,      -4.096691717,      -1.827440456,      -3.160359713,      0.9329898399,      0.3090552281,       1.134643701,                 0,                 0,                 0,     0.04223777694,      0.1887596288,       1.160733072,                 0,       3.671329905,      0.9712883924,     -0.5911170522,       -0.62908506,     -0.6481223249,     -0.5703748056,      -1.182535934,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         78,           9,      -7.359708458,      -4.086966561,      -4.127651558,      -1.895614072,      -3.318328269,      0.9329898399,      0.3123298332,       1.151032876,                 0,                 0,                 0,     0.04588127919,        0.19030316,       1.177374755,                 0,       3.685311979,      0.9802138588,     -0.5379910564,     -0.6766373454,     -0.6686541738,     -0.5292465175,      -1.334545147,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         79,           9,       -7.35604853,      -4.107452251,       -4.16226996,      -1.874224793,      -3.269448495,      0.9329898399,      0.3142796597,       1.163828101,                 0,                 0,                 0,     0.05196860372,      0.1909048399,       1.190303699,                 0,       3.703160752,      0.9864799644,      -0.473266997,     -0.7275681882,     -0.6917946224,      -0.520423113,      -1.270134097,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         80,           9,      -7.352383233,       -4.12276099,      -4.189583221,      -1.829618889,      -3.267349473,      0.9329898399,      0.3156391631,       1.172414061,                 0,                 0,                 0,     0.06035050422,      0.1913594186,       1.198984731,                 0,       3.714412526,      0.9929709145,     -0.5804835314,     -0.7600291952,     -0.7027295273,     -0.6189082809,      -1.256391758,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         81,           9,      -7.307244327,      -4.144642117,      -4.206027238,      -1.781306052,      -3.277241858,      0.9329898399,      0.3172247003,       1.178247671,                 0,                 0,                 0,     0.07086647544,      0.1923264918,       1.204952118,                 0,       3.714236848,      0.9930035694,      -0.622202407,      -0.778596755,       -0.69052686,     -0.6494969131,       -1.25845023,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         82,           9,      -7.285213381,      -4.165654002,      -4.220472425,      -1.775608341,      -3.279393506,      0.9329898399,      0.3186344687,       1.180653879,                 0,                 0,                 0,     0.08419699995,      0.1934770201,       1.207492505,                 0,       3.705355179,       1.002463189,     -0.6351124013,     -0.7893583944,     -0.6709687468,     -0.6702955688,      -1.262840763,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         83,           9,       -7.28597198,      -4.182265539,      -4.235363046,       -1.79761692,      -3.271715958,      0.9329898399,      0.3185375038,        1.17693357,                 0,                 0,                 0,     0.09973280456,      0.1937694645,       1.203782441,                 0,       3.694803772,       1.002528185,     -0.6437007295,     -0.8047881019,     -0.6575035769,      -0.696156614,      -1.274406023,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         84,           9,      -7.299135895,      -4.195148375,      -4.250984613,      -1.831091134,      -3.251557676,      0.9329898399,      0.3170066858,       1.168138695,                 0,                 0,                 0,      0.1179695398,      0.1931663473,       1.194875731,                 0,       3.684902394,       1.001236067,     -0.6664751259,     -0.8289635581,     -0.6571694135,     -0.7371021606,      -1.291608675,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         85,           9,      -7.313030911,      -4.202116009,        -4.2704411,      -1.860154567,      -3.221152906,      0.9329898399,      0.3139592895,         1.1548103,                 0,                 0,                 0,      0.1386240708,      0.1915288416,        1.18130181,                 0,       3.678216695,      0.9972441969,     -0.7087636741,     -0.8488457522,     -0.6707306651,     -0.7907864783,      -1.314736738,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         86,           9,      -7.321222453,      -4.201755908,      -4.292588987,      -1.876285164,      -3.180254762,      0.9329898399,      0.3079968089,       1.132538803,                 0,                 0,                 0,       0.158696817,      0.1879270295,        1.15852907,                 0,       3.677112134,      0.9959806259,     -0.7569521397,     -0.8509291105,     -0.6834080394,     -0.8413107428,      -1.334171546,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         87,           9,      -7.316210031,      -4.190888065,      -4.310792701,      -1.871900758,       -3.13006563,      0.9329898399,      0.2967973079,       1.091196742,                 0,                 0,                 0,      0.1725546603,      0.1811103026,       1.116242819,                 0,       3.676572238,       0.988254081,     -0.7838114209,     -0.8335188813,     -0.6725747429,      -0.864825425,      -1.341363105,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         88,           9,      -7.296351346,       -4.16897882,      -4.319166634,      -1.850532909,      -3.075787265,      0.9329898399,      0.2788230357,       1.019579177,                 0,                 0,                 0,      0.1739129651,      0.1707205693,       1.043138759,                 0,       3.656725044,      0.9807449616,     -0.7805636815,     -0.8146769028,     -0.6348207458,     -0.8624003429,      -1.338649285,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         89,           9,      -7.266105674,      -4.138190052,      -4.311900392,      -1.818665204,      -3.015584125,      0.9329898399,      0.2541797831,      0.9091704791,                 0,                 0,                 0,      0.1578671347,      0.1577531666,      0.9307589702,                 0,       3.576879593,      0.9719386942,     -0.7651750244,     -0.8057108407,     -0.5906729071,     -0.8552454548,      -1.319401187,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         90,           9,      -7.238806898,      -4.102156382,      -4.285578164,      -1.787798528,      -2.954467505,      0.9329898399,      0.2255440882,      0.7609742301,                 0,                 0,                 0,       0.124568292,      0.1447650672,      0.7803813106,                 0,       3.373948908,      0.9284116594,     -0.7643573082,     -0.7914619015,     -0.5472113514,     -0.8588120114,       -1.28716229,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         91,           9,      -7.222883799,      -4.063760178,      -4.249038576,      -1.767048762,      -2.882160507,      0.9329898399,      0.1974276894,      0.5865399529,                 0,                 0,                 0,     0.08035112397,        0.13503604,      0.6039636386,                 0,       2.970910284,      0.7537645952,     -0.7794931461,     -0.7603750906,     -0.4940092572,     -0.8674147261,      -1.231858509,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         92,           9,      -7.212188745,      -4.020514077,      -4.211390714,      -1.753031115,      -2.975219382,      0.9329898399,      0.1739190043,      0.4016006596,                 0,                 0,                 0,     0.03312050525,       0.130987558,      0.4175801354,                 0,       2.309124649,      0.6657482839,     -0.7895538633,     -0.7146979047,     -0.4334287799,     -0.8675317448,      -1.332295141,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         93,           9,      -7.188634381,      -3.976806064,      -4.168172554,      -1.727391583,      -2.952060739,      0.9329898399,      0.1563226596,      0.2164407661,                 0,                 0,                 0,    -0.01372761291,       0.132842087,      0.2315952483,                 0,       1.384577045,      0.5663513494,     -0.7706709778,     -0.6673412527,     -0.3728001708,     -0.8420551248,      -1.309922006,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         94,           9,      -7.155887135,      -3.933185337,      -4.117698012,      -1.694192061,      -2.856555565,      0.9329898399,      0.1438821962,     0.03872249762,                 0,                 0,                 0,    -0.05802994839,      0.1390463913,     0.05355015659,                 0,      0.2691264009,      0.3901075905,     -0.7304005109,      -0.619512601,     -0.3202373306,     -0.8004791439,      -1.211096318,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         95,           9,      -7.106989737,      -3.889574819,      -4.064345439,       -1.64520354,      -2.761666155,      0.9329898399,      0.1348686447,     -0.1276133025,                 0,                 0,                 0,    -0.09772587394,      0.1474690426,     -0.1128166113,                 0,     -0.9462043811,      0.3178045639,     -0.6684064361,     -0.5672559634,     -0.2777453508,      -0.738176857,      -1.111886783,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         96,           9,      -7.043112832,        -3.8463516,      -4.014315168,      -1.577652915,      -2.689983948,      0.9329898399,      0.1283458349,     -0.2804605912,                 0,                 0,                 0,     -0.1304828913,      0.1569588576,     -0.2655084058,                 0,      -2.185194333,    0.009234531424,     -0.5908845078,     -0.5091808989,     -0.2459662681,     -0.6541151451,       -1.03890416,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         97,           9,      -6.978100001,      -3.804395953,      -3.972224085,      -1.505096905,      -2.658463783,      0.9329898399,      0.1243856445,      -0.416214839,                 0,                 0,                 0,     -0.1542339967,      0.1672105444,     -0.4009329303,                 0,      -3.346164589,    0.006445840207,     -0.5136747422,     -0.4474292763,     -0.2272014493,     -0.5632685014,      -1.009533076,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         98,           9,      -6.928008333,      -3.766011256,      -3.936698944,       -1.44502899,      -2.640820931,      0.9329898399,      0.1235986629,     -0.5226570246,                 0,                 0,                 0,     -0.1639602647,      0.1775541121,     -0.5068742764,                 0,      -4.228662449,     0.00525804638,     -0.4526310083,     -0.3869318517,     -0.2192003789,     -0.4841420384,     -0.9915993359,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         99,           9,      -6.883042805,      -3.735426502,      -3.901645879,      -1.392679298,      -2.632375599,      0.9329898399,      0.1257318367,      -0.583167685,                 0,                 0,                 0,     -0.1544214723,      0.1860006865,     -0.5668304757,                 0,       -4.63818632,    0.002700775622,     -0.3973639496,     -0.3340838464,     -0.2150261877,     -0.4128517985,      -0.972751105,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        100,           9,      -6.854511677,      -3.716277842,      -3.871328475,      -1.362317641,      -2.655245999,      0.9329898399,      0.1282256282,     -0.5967479654,                 0,                 0,                 0,     -0.1288057087,      0.1899003425,     -0.5800756898,                 0,      -4.653889975,    0.001538865437,     -0.3592800611,     -0.2936593048,     -0.2185237732,     -0.3640863976,     -0.9727062813,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        101,           9,      -6.847095991,      -3.706922487,      -3.846410873,      -1.358760522,      -2.675104388,      0.9329898399,      0.1289155801,     -0.5780471912,                 0,                 0,                 0,    -0.09531444457,      0.1886317516,     -0.5614052407,                 0,      -4.483920336,    0.002241808399,     -0.3396290202,     -0.2655502009,     -0.2286717613,     -0.3393184582,     -0.9614677792,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        102,           9,      -6.857814146,      -3.705727582,      -3.825005075,      -1.377297322,      -2.726311623,      0.9329898399,      0.1287502048,     -0.5598091286,                 0,                 0,                 0,    -0.06779549822,      0.1865608857,     -0.5432843745,                 0,      -4.348025149,      0.0040890611,     -0.3314939207,     -0.2499951939,     -0.2411569938,     -0.3291185195,     -0.9805952511,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        103,           9,       -6.87937226,      -3.711271803,      -3.808488087,      -1.406376252,      -2.759408621,      0.9329898399,      0.1294308771,     -0.5524009101,                 0,                 0,                 0,    -0.04933224423,      0.1864634595,     -0.5358455894,                 0,       -4.26792217,    0.005351080723,     -0.3312099932,      -0.245769852,     -0.2537706066,     -0.3239974406,     -0.9830627691,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        104,           9,      -6.901478471,      -3.720251684,       -3.79886316,      -1.431503873,      -2.793309774,      0.9329898399,      0.1312389277,     -0.5576377635,                 0,                 0,                 0,    -0.03928077885,      0.1888090057,     -0.5408647621,                 0,      -4.249027122,    0.006621699602,     -0.3339213816,       -0.24786496,     -0.2699077097,     -0.3146315268,     -0.9861359876,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        105,           9,      -6.903528535,      -3.731583363,      -3.789572286,      -1.431293119,      -2.812887235,      0.9329898399,      0.1333334939,     -0.5781514204,                 0,                 0,                 0,    -0.03633128717,      0.1930363586,     -0.5610471012,                 0,      -4.336130431,    0.007901274235,     -0.3213010712,      -0.254431532,     -0.2812382272,     -0.2840461227,     -0.9726761134,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        106,           9,      -6.892812086,      -3.745333949,      -3.782228741,      -1.416227831,      -2.846650736,      0.9329898399,      0.1340770493,     -0.6019494353,                 0,                 0,                 0,    -0.03616856978,      0.1962634106,     -0.5846370254,                 0,      -4.489578481,      0.0091926087,     -0.3004522493,     -0.2654517259,     -0.2866092922,     -0.2476293884,     -0.9691733562,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        107,           9,      -6.883485658,      -3.758441787,      -3.775174478,      -1.403572658,      -2.865473653,      0.9329898399,      0.1333942969,     -0.6173493155,                 0,                 0,                 0,      -0.035748376,      0.1971941243,     -0.6000239105,                 0,      -4.628003818,    0.009127075592,     -0.2896016484,     -0.2770392821,     -0.2874434342,     -0.2299659371,     -0.9481685057,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        108,           9,      -6.881123622,      -3.768099174,      -3.765461835,      -1.396899006,      -2.864691888,      0.9329898399,      0.1319188052,     -0.6209650878,                 0,                 0,                 0,    -0.03402699014,      0.1961046666,     -0.6037741061,                 0,      -4.707176408,     0.01045008553,     -0.2865612534,     -0.2862568497,     -0.2833628398,     -0.2232620044,     -0.9125392706,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        109,           9,      -6.887787146,      -3.778308165,      -3.759736415,      -1.400586476,      -2.886673405,      0.9329898399,      0.1297461271,     -0.6150114507,                 0,                 0,                 0,     -0.0309588098,      0.1933215661,     -0.5980801903,                 0,      -4.740114131,     0.01042049986,     -0.2863355568,     -0.2978994654,     -0.2815705161,     -0.2228411368,     -0.9165854244,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        110,           9,      -6.897602482,      -3.786841884,      -3.756244186,       -1.40748963,      -2.896184674,      0.9329898399,      0.1268132008,     -0.6019017963,                 0,                 0,                 0,    -0.02722032866,      0.1890343746,     -0.5853489263,                 0,      -4.746365462,     0.01178300458,     -0.2865131374,     -0.3107147022,     -0.2807597005,     -0.2239777223,       -0.93522069,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        111,           9,      -6.903826447,       -3.79610701,      -3.755668751,      -1.412309733,      -2.899420523,      0.9329898399,       0.123277303,     -0.5810988761,                 0,                 0,                 0,    -0.02285124043,      0.1833433496,     -0.5650295686,                 0,      -4.713753966,     0.01179420499,      -0.282047701,     -0.3284253953,     -0.2817230275,      -0.223733062,       -0.97269493,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        112,           9,      -6.910324882,      -3.799040051,      -3.753569526,      -1.415463724,      -2.887549622,      0.9329898399,      0.1194918634,      -0.550709961,                 0,                 0,                 0,    -0.01728575224,      0.1764021404,     -0.5352028133,                 0,      -4.608765363,     0.01182553224,     -0.2860153857,     -0.3444176947,     -0.2807621296,     -0.2331961194,      -1.011218075,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        113,           9,       -6.92121203,      -3.801384717,      -3.757580898,      -1.423406439,      -2.883192241,      0.9329898399,      0.1156831966,     -0.5115770764,                 0,                 0,                 0,    -0.01107681521,      0.1685238376,     -0.4966824169,                 0,      -4.422224587,     0.01187569524,     -0.3003602884,     -0.3638145291,     -0.2862074592,     -0.2568843823,      -1.063905955,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
