"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633534839741907e-05, 1.313653188648015e+00, 6.623295342315133e-01, 9.647397839797210e-02, 3.753261664211183e+00
1, 9.990000128750000e-01, -1.456567030601021e-04, 1.190239296305093e+00, 6.620362076162406e-01, 9.753908483388375e-02, 3.410260187602572e+00
2, 9.977599978450000e-01, -3.295289142346388e-04, 1.188291211846383e+00, 7.050496419628476e-01, 1.076930308523769e-01, 3.412174512392747e+00
3, 9.960200190539999e-01, -6.008368030193002e-04, 1.181596274490005e+00, 7.146333886449452e-01, 1.179600792834049e-01, 3.395566162759419e+00
4, 9.937800168990000e-01, -9.864795624919586e-04, 1.179489959124521e+00, 7.135264289718284e-01, 1.335134115431665e-01, 3.390021798079851e+00
5, 9.910500049590000e-01, -1.530814320736821e-03, 1.178224896728762e+00, 7.128238688443983e-01, 1.566928781819688e-01, 3.387216918823206e+00
6, 9.878399968150000e-01, -2.292214238478025e-03, 1.172870772290343e+00, 7.141305542594790e-01, 1.863223775569613e-01, 3.373877966024701e+00
7, 9.841300249100000e-01, -3.336292503522856e-03, 1.161636488967197e+00, 7.224827312103428e-01, 2.196388289657402e-01, 3.345977482046775e+00
8, 9.799500107769999e-01, -4.690814535870898e-03, 1.142659432891734e+00, 7.404743403460397e-01, 2.521634163901432e-01, 3.298835375545651e+00
9, 9.752799868580000e-01, -6.350111766094717e-03, 1.115529622607380e+00, 7.685679633843450e-01, 2.778659092297706e-01, 3.231362644820826e+00
10, 9.701499938960000e-01, -8.233885195640774e-03, 1.081426365226762e+00, 8.046346188910906e-01, 2.910479680562121e-01, 3.146373803372855e+00
11, 9.645400047300000e-01, -1.023491848696681e-02, 1.042651936123274e+00, 8.436710682261113e-01, 2.879182834745738e-01, 3.049193128618035e+00
12, 9.584699869160000e-01, -1.221990259899135e-02, 1.006131771353684e+00, 8.788342220097046e-01, 2.689033721788303e-01, 2.957253831780362e+00
13, 9.519400000570000e-01, -1.409023461051359e-02, 9.812525366055730e-01, 9.046794496247664e-01, 2.396705873438641e-01, 2.894680789853262e+00
14, 9.449599981310000e-01, -1.579901224766636e-02, 9.716100538523565e-01, 9.194252641926064e-01, 2.087044508257528e-01, 2.870667579980858e+00
15, 9.375399947170000e-01, -1.735895619498272e-02, 9.739003750999460e-01, 9.243124261738200e-01, 1.831696128421766e-01, 2.876672931816468e+00
16, 9.296900033950000e-01, -1.882504429558909e-02, 9.819253090386115e-01, 9.229056361467193e-01, 1.664906847192362e-01, 2.897012530724538e+00
17, 9.214000105860000e-01, -2.027058323905097e-02, 9.901752966921005e-01, 9.191755268102589e-01, 1.583913374690836e-01, 2.917840715391317e+00
18, 9.126999974250000e-01, -2.175274383795467e-02, 9.953198586160656e-01, 9.159704112300990e-01, 1.564051690746779e-01, 2.930765833462593e+00
