"PointID","x","y"
0, 9.997500181200000e-01, -3.633181114024860e-05
1, 9.990000128750000e-01, -1.454333976902335e-04
2, 9.977599978450000e-01, -3.270805356876791e-04
3, 9.960200190539999e-01, -5.876236252841220e-04
4, 9.937800168990000e-01, -9.387789225611957e-04
5, 9.910500049590000e-01, -1.399141237195883e-03
6, 9.878399968150000e-01, -1.993430099513760e-03
7, 9.841300249100000e-01, -2.751780846950266e-03
8, 9.799500107769999e-01, -3.683262560780190e-03
9, 9.752799868580000e-01, -4.785675754792572e-03
10, 9.701499938960000e-01, -6.019376212422453e-03
11, 9.645400047300000e-01, -7.336389307793182e-03
12, 9.584699869160000e-01, -8.673975977369528e-03
13, 9.519400000570000e-01, -9.986468583522291e-03
14, 9.449599981310000e-01, -1.125069571306422e-02
15, 9.375399947170000e-01, -1.247028533550715e-02
16, 9.296900033950000e-01, -1.366786885053205e-02
17, 9.214000105860000e-01, -1.487565924391517e-02
18, 9.126999974250000e-01, -1.611589373461388e-02
19, 9.035800099370001e-01, -1.740658214233212e-02
20, 8.940600156780000e-01, -1.875065336874019e-02
21, 8.841500282290000e-01, -2.014436614040085e-02
22, 8.738499879840000e-01, -2.158114807345943e-02
23, 8.631799817090000e-01, -2.305064193856111e-02
24, 8.521599769590000e-01, -2.454358460022748e-02
25, 8.407700061800000e-01, -2.605776536687062e-02
26, 8.290500044819999e-01, -2.758446081778498e-02
27, 8.170099854470000e-01, -2.912004449776915e-02
28, 8.046399950980000e-01, -3.066379923766199e-02
29, 7.919700145720000e-01, -3.221000016588303e-02
30, 7.790099978450000e-01, -3.375530896720282e-02
31, 7.657799720760000e-01, -3.529496272964615e-02
32, 7.522799968720000e-01, -3.682631394048258e-02
33, 7.385200262070000e-01, -3.834535655878947e-02
34, 7.245299816130000e-01, -3.984589778896972e-02
35, 7.103199958800001e-01, -4.132403862087114e-02
36, 6.958900094030001e-01, -4.277697747549006e-02
37, 6.812700033190000e-01, -4.419904388671990e-02
38, 6.664699912070000e-01, -4.558686313383291e-02
39, 6.514999866490000e-01, -4.693727456150359e-02
40, 6.363800168040000e-01, -4.824650111173480e-02
41, 6.211299896240000e-01, -4.951116484023114e-02
42, 6.057599782940000e-01, -5.072904065022285e-02
43, 5.902799963950000e-01, -5.189814753551113e-02
44, 5.747100114820000e-01, -5.301603163220739e-02
45, 5.590599775310000e-01, -5.408125160795511e-02
46, 5.433599948880000e-01, -5.509127927711841e-02
47, 5.276100039480000e-01, -5.604579624487464e-02
48, 5.118399858470000e-01, -5.694278152240185e-02
49, 4.960500001910000e-01, -5.778210587211137e-02
50, 4.802699983120000e-01, -5.856208716607381e-02
51, 4.645099937920000e-01, -5.928218982546180e-02
52, 4.487800002100000e-01, -5.994181276144141e-02
53, 4.331099987030000e-01, -6.053952662060910e-02
54, 4.174999892710000e-01, -6.107503945218960e-02
55, 4.019699990750000e-01, -6.154716479261655e-02
56, 3.865399956700000e-01, -6.195467892256609e-02
57, 3.712300062180000e-01, -6.229630318699168e-02
58, 3.560400009160000e-01, -6.257101978688173e-02
59, 3.409900069240000e-01, -6.277716740887454e-02
60, 3.261100053790000e-01, -6.291295110532950e-02
61, 3.113999962810000e-01, -6.297677699560210e-02
62, 2.968699932100000e-01, -6.296666152854401e-02
63, 2.825500071050000e-01, -6.288057160391837e-02
64, 2.684499919410000e-01, -6.271642812724448e-02
65, 2.545700073240000e-01, -6.247178122251917e-02
66, 2.409400045870000e-01, -6.214458988975943e-02
67, 2.275699973110000e-01, -6.173253485351543e-02
68, 2.144699990750000e-01, -6.123321704684399e-02
69, 2.016600072380000e-01, -6.064468104643828e-02
70, 1.891400069000000e-01, -5.996411036967460e-02
71, 1.769299954180000e-01, -5.918970573462810e-02
72, 1.650400012730000e-01, -5.831930463068694e-02
73, 1.534900069240000e-01, -5.735171572050255e-02
74, 1.422899961470000e-01, -5.628531671861683e-02
75, 1.314399987460000e-01, -5.511753957894479e-02
76, 1.209499984980000e-01, -5.384675932412430e-02
77, 1.108499988910000e-01, -5.247441655850103e-02
78, 1.011300012470000e-01, -5.099709174667230e-02
79, 9.181000292300000e-02, -4.941569887502257e-02
80, 8.290000259900000e-02, -4.773026708356581e-02
81, 7.440000027400000e-02, -4.593906932698490e-02
82, 6.633000075800000e-02, -4.404487734397880e-02
83, 5.869000032500000e-02, -4.204656565191790e-02
84, 5.149000138000000e-02, -3.994562437465590e-02
85, 4.473999887700000e-02, -3.774431400151469e-02
86, 3.844000026600000e-02, -3.544202345364413e-02
87, 3.260000050100000e-02, -3.304186914815939e-02
88, 2.723000012300000e-02, -3.054829075675619e-02
89, 2.232000045500000e-02, -2.795632152314798e-02
90, 1.789999939500000e-02, -2.528296733010216e-02
91, 1.394999958600000e-02, -2.251779391103219e-02
92, 1.049000024800000e-02, -1.967625557937885e-02
93, 7.519999985000000e-03, -1.676313857290009e-02
94, 5.040000193000000e-03, -1.378388255967039e-02
95, 3.049999941000000e-03, -1.074421500678268e-02
96, 1.560000004000000e-03, -7.672626699379152e-03
97, 5.600000150000000e-04, -4.563214741149958e-03
98, 5.999999800000000e-05, -1.461340714928445e-03
99, 0.000000000000000e+00, 0.000000000000000e+00
100, 5.999999800000000e-05, 1.365803885196404e-03
101, 5.600000150000000e-04, 4.079637127857254e-03
102, 1.560000004000000e-03, 6.657168993953957e-03
103, 3.049999941000000e-03, 9.101186851533957e-03
104, 5.040000193000000e-03, 1.143782006985808e-02
105, 7.519999985000000e-03, 1.365980900201841e-02
106, 1.049000024800000e-02, 1.577483236100317e-02
107, 1.394999958600000e-02, 1.778887423539533e-02
108, 1.789999939500000e-02, 1.970722225132203e-02
109, 2.232000045500000e-02, 2.152718859220005e-02
110, 2.723000012300000e-02, 2.326317836602845e-02
111, 3.260000050100000e-02, 2.491053149413132e-02
112, 3.844000026600000e-02, 2.647886766524364e-02
113, 4.473999887700000e-02, 2.797111513275460e-02
114, 5.149000138000000e-02, 2.939070028378966e-02
115, 5.869000032500000e-02, 3.074305866474258e-02
116, 6.633000075800000e-02, 3.203138293111152e-02
117, 7.440000027400000e-02, 3.325896745610608e-02
118, 8.290000259900000e-02, 3.443040925012778e-02
119, 9.181000292300000e-02, 3.554735260428378e-02
120, 1.011300012470000e-01, 3.661397873658389e-02
121, 1.108499988910000e-01, 3.763290588460660e-02
122, 1.209499984980000e-01, 3.860566342013048e-02
123, 1.314399987460000e-01, 3.953642186223499e-02
124, 1.422899961470000e-01, 4.042540960243395e-02
125, 1.534900069240000e-01, 4.127456815405858e-02
126, 1.650400012730000e-01, 4.208620597774569e-02
127, 1.769299954180000e-01, 4.286149784361121e-02
128, 1.891400069000000e-01, 4.360073419733293e-02
129, 2.016600072380000e-01, 4.430459689941794e-02
130, 2.144699990750000e-01, 4.497292570278723e-02
131, 2.275699973110000e-01, 4.560629252377467e-02
132, 2.409400045870000e-01, 4.620390490826524e-02
133, 2.545700073240000e-01, 4.676514747344344e-02
134, 2.684499919410000e-01, 4.728904167111408e-02
135, 2.825500071050000e-01, 4.777359549350622e-02
136, 2.968699932100000e-01, 4.821760276571244e-02
137, 3.113999962810000e-01, 4.861911462904182e-02
138, 3.261100053790000e-01, 4.897538807844277e-02
139, 3.409900069240000e-01, 4.928401089292190e-02
140, 3.560400009160000e-01, 4.954242105298685e-02
141, 3.712300062180000e-01, 4.974727706131390e-02
142, 3.865399956700000e-01, 4.989536003033287e-02
143, 4.019699990750000e-01, 4.998346818680256e-02
144, 4.174999892710000e-01, 5.000806751937146e-02
145, 4.331099987030000e-01, 4.996565496957039e-02
146, 4.487800002100000e-01, 4.985282045314965e-02
147, 4.645099937920000e-01, 4.966602970920498e-02
148, 4.802699983120000e-01, 4.940216288265008e-02
149, 4.960500001910000e-01, 4.905810837267407e-02
150, 5.118399858470000e-01, 4.863092385919147e-02
151, 5.276100039480000e-01, 4.811860561949862e-02
152, 5.433599948880000e-01, 4.751868449453708e-02
153, 5.590599775310000e-01, 4.683025402831968e-02
154, 5.747100114820000e-01, 4.605175750433250e-02
155, 5.902799963950000e-01, 4.518371039493295e-02
156, 6.057599782940000e-01, 4.422641787784660e-02
157, 6.211299896240000e-01, 4.318157153314513e-02
158, 6.363800168040000e-01, 4.205107006577165e-02
159, 6.514999866490000e-01, 4.083759220838694e-02
160, 6.664699912070000e-01, 3.954550424500993e-02
161, 6.812700033190000e-01, 3.818024389620090e-02
162, 6.958900094030001e-01, 3.674728881281319e-02
163, 7.103199958800001e-01, 3.525290967556566e-02
164, 7.245299816130000e-01, 3.370635733772234e-02
165, 7.385200262070000e-01, 3.211447816414304e-02
