"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          63,      -4.472715286,      -3.685512433,       -3.71989384,      -2.425255449,      -10.71643342
          0,           0,          64,      -4.467179936,        -3.6796705,      -3.715355386,       -2.41950235,      -10.71045425
          0,           0,          65,      -4.461635537,      -3.674365759,      -3.711095529,      -2.413749091,      -10.70452996
          0,           0,          66,      -4.456088431,      -3.669501683,      -3.707053617,      -2.408002266,       -10.6986888
          0,           0,          67,      -4.450551464,      -3.664982543,       -3.70317183,      -2.402274923,       -10.6929172
          0,           0,          68,      -4.445041825,      -3.660717848,      -3.699395212,      -2.396584383,      -10.68729426
          0,           0,          69,      -4.439578544,       -3.65662571,      -3.695671708,      -2.390949718,      -10.68191146
          0,           0,          70,      -4.434180131,      -3.652635103,      -3.691952332,       -2.38538938,      -10.67678501
          0,           0,          71,      -4.428862649,      -3.648687078,      -3.688191506,      -2.379919282,      -10.67185658
          0,           0,          72,      -4.423638373,      -3.644735033,      -3.684347582,      -2.374551461,      -10.66697972
          0,           0,          73,      -4.418515056,      -3.640744204,       -3.68038351,      -2.369293372,      -10.66225807
          0,           0,          74,      -4.413495705,      -3.636690581,      -3.676267585,      -2.364147673,      -10.65771217
          0,           0,          75,      -4.408578746,      -3.632559472,      -3.671974225,       -2.35911242,      -10.65336003
          0,           0,          76,      -4.403758434,      -3.628343918,      -3.667484681,      -2.354181496,      -10.64901167
          0,           0,          77,      -4.399025415,      -3.624043102,      -3.662787583,      -2.349345194,      -10.64475031
          0,           0,          78,      -4.394367362,      -3.619660863,      -3.657879256,      -2.344590872,      -10.64060557
          0,           0,          79,      -4.389769633,      -3.615204378,       -3.65276371,      -2.339903633,      -10.63657574
          0,           0,          80,      -4.385215965,      -3.610683021,      -3.647452272,      -2.335267027,      -10.63246147
          0,           0,          81,      -4.380689173,        -3.6061074,      -3.641962862,      -2.330663762,      -10.62835828
          0,           0,          82,      -4.376171862,      -3.601488546,      -3.636318947,      -2.326076414,       -10.6243109
          0,           0,          83,      -4.371647131,      -3.596837284,      -3.630548248,      -2.321488132,      -10.62025547
          0,           0,          84,      -4.367099252,      -3.592163762,      -3.624681294,      -2.316883294,      -10.61607208
          0,           0,          85,      -4.362514283,       -3.58747718,      -3.618749936,      -2.312248119,      -10.61184205
          0,           0,          86,      -4.357880595,      -3.582785707,      -3.612785924,      -2.307571164,      -10.60758452
          0,           0,          87,      -4.353189271,        -3.5780966,      -3.606819632,      -2.302843715,      -10.60322733
          0,           0,          88,      -4.348434385,      -3.573416516,      -3.600878998,      -2.298060036,       -10.5988375
          0,           0,          89,      -4.343613124,      -3.568751953,      -3.594988724,      -2.293217485,      -10.59435024
          0,           0,          90,      -4.338725792,      -3.564109792,      -3.589169747,        -2.2883165,      -10.58973651
          0,           0,          91,      -4.333775687,      -3.559497836,      -3.583438973,      -2.283360468,      -10.58504891
          0,           0,          92,      -4.328768894,      -3.554925309,      -3.577809267,      -2.278355515,      -10.58032341
          0,           0,          93,      -4.323714019,      -3.550403173,      -3.572289642,      -2.273310231,      -10.57554426
          0,           0,          94,       -4.31862188,       -3.54594429,      -3.566885614,      -2.268235372,       -10.5706427
          0,           0,          95,      -4.313505159,      -3.541563309,      -3.561599662,       -2.26314351,      -10.56568253
          0,           0,          96,      -4.308378067,      -3.537276309,      -3.556431742,      -2.258048702,      -10.56070072
          0,           0,          97,      -4.303255994,      -3.533100191,       -3.55137982,      -2.252966151,      -10.55574053
          0,           0,          98,      -4.298155194,      -3.529051843,      -3.546440354,      -2.247911898,      -10.55067957
          0,           0,          99,      -4.293092455,      -3.525147142,      -3.541608727,      -2.242902509,      -10.54555146
          0,           0,         100,      -4.288084809,      -3.521399836,      -3.536879567,      -2.237954794,      -10.54043274
