"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         148,      -6.339906055,      -4.482762336,               -32,       -4.82286762,      -4.243654502,      -9.688652367
          0,           0,         149,      -6.248188159,      -4.485429075,               -32,      -4.826511133,      -4.242472323,       -9.68653815
          0,           0,         150,      -6.189337149,      -4.488144293,               -32,      -4.830251716,      -4.240911166,      -9.684051892
          0,           0,         151,      -6.202543638,      -4.490918162,               -32,      -4.834301464,      -4.249517062,      -9.681225329
          0,           0,         152,      -6.243069361,      -4.493700574,               -32,      -4.837942807,      -4.251331178,      -9.678006424
          0,           0,         153,      -6.299604694,      -4.496501162,               -32,      -4.841308187,      -4.249051208,      -9.674382339
          0,           0,         154,      -6.359398988,      -4.499311663,               -32,      -4.844845682,      -4.248010013,      -9.670392594
          0,           0,         155,      -6.398669689,      -4.502042634,               -32,      -4.848775972,      -4.254281977,      -9.666049992
          0,           0,         156,      -6.362018659,      -4.504652906,               -32,      -4.852416551,      -4.257749037,      -9.661334706
          0,           0,         157,      -6.260035796,      -4.507162917,               -32,      -4.855731189,      -4.255674749,      -9.656242368
          0,           0,         158,      -6.226751866,      -4.509746247,               -32,      -4.859283612,      -4.256605554,      -9.650828837
          0,           0,         159,       -6.24951122,      -4.512334287,               -32,      -4.862960676,       -4.26481635,      -9.645131265
          0,           0,         160,      -6.298408303,      -4.514906414,               -32,      -4.866171347,      -4.265359087,      -9.639107602
          0,           0,         161,      -6.359948294,      -4.517476196,               -32,       -4.86917108,      -4.262892122,       -9.63277565
          0,           0,         162,      -6.422354275,      -4.520008353,               -32,      -4.872568726,       -4.26499052,      -9.626181723
          0,           0,         163,      -6.428678743,       -4.52240592,               -32,      -4.876039423,      -4.271203278,       -9.61933652
          0,           0,         164,      -6.348811016,      -4.524671386,               -32,      -4.879130527,      -4.271989138,      -9.612205609
          0,           0,         165,      -6.260405072,      -4.526894918,               -32,      -4.882048363,      -4.269040257,      -9.604868767
          0,           0,         166,      -6.271485747,      -4.529174234,               -32,       -4.88542762,      -4.277621714,      -9.597367227
          0,           0,         167,      -6.311186483,      -4.531410122,               -32,      -4.888399295,      -4.281181364,      -9.589664757
          0,           0,         168,      -6.373396393,      -4.533626232,               -32,      -4.891030361,      -4.279867777,      -9.581746759
          0,           0,         169,      -6.444029101,       -4.53581525,               -32,      -4.893810248,      -4.279267511,      -9.573684939
          0,           0,         170,      -6.473844461,      -4.537870619,               -32,      -4.896884469,      -4.285933471,      -9.565505783
          0,           0,         171,      -6.412170852,      -4.539783724,               -32,      -4.899625409,      -4.288219372,      -9.557200665
          0,           0,         172,      -6.301517438,      -4.541594953,               -32,      -4.902101364,      -4.285900566,      -9.548802235
          0,           0,         173,      -6.301529461,      -4.543481294,               -32,      -4.904913627,      -4.291558727,       -9.54034232
          0,           0,         174,      -6.334037778,      -4.545310602,               -32,      -4.907510484,      -4.297620199,      -9.531824374
          0,           0,         175,      -6.394885757,      -4.547105733,               -32,      -4.909753841,      -4.297598661,      -9.523232537
          0,           0,         176,      -6.471557719,      -4.548877098,               -32,      -4.911995095,      -4.296111499,      -9.514559822
          0,           0,         177,      -6.512786631,      -4.550518067,               -32,      -4.914534155,      -4.302022727,      -9.505841363
          0,           0,         178,      -6.457500686,      -4.552014385,               -32,      -4.916806078,      -4.304714422,      -9.497086117
          0,           0,         179,       -6.33940514,      -4.553395054,               -32,      -4.918827714,        -4.3029227,      -9.488330397
          0,           0,         180,      -6.330872686,      -4.554849119,               -32,      -4.921050486,      -4.306522772,      -9.479577149
          0,           0,         181,      -6.357873354,      -4.556243206,               -32,      -4.923148015,      -4.313607395,      -9.470841318
          0,           0,         182,      -6.416770052,       -4.55759775,               -32,      -4.924923924,      -4.314036713,      -9.462118846
          0,           0,         183,      -6.498047711,      -4.558934494,               -32,      -4.926634004,      -4.311816835,      -9.453438944
          0,           0,         184,      -6.544992324,      -4.560143391,               -32,      -4.928587504,      -4.316510468,      -9.444793766
          0,           0,         185,      -6.491340557,      -4.561212516,               -32,      -4.930314093,      -4.318761401,      -9.436156215
          0,           0,         186,      -6.369668628,      -4.562168596,               -32,      -4.931806578,      -4.316647155,      -9.427564277
          0,           0,         187,      -6.355173003,       -4.56319507,               -32,      -4.933424996,      -4.318690836,       -9.41906141
          0,           0,         188,       -6.37772144,      -4.564162806,               -32,       -4.93494687,      -4.325648211,      -9.410658731
          0,           0,         189,      -6.434948425,      -4.565094261,               -32,      -4.936175045,       -4.32572393,      -9.402328251
          0,           0,         190,      -6.519600897,      -4.566015303,               -32,      -4.937301299,      -4.322379332,      -9.394075555
          0,           0,         191,       -6.56954807,      -4.566809439,               -32,      -4.938645963,      -4.325847426,      -9.385931324
          0,           0,         192,      -6.516557117,      -4.567472921,               -32,      -4.939773953,      -4.327185199,      -9.377835384
          0,           0,         193,       -6.39238752,       -4.56803058,               -32,      -4.940652991,      -4.324061798,       -9.36977681
          0,           0,         194,       -6.37371714,      -4.568658262,               -32,      -4.941615394,      -4.324631436,      -9.361813527
          0,           0,         195,      -6.392372228,      -4.569227443,               -32,      -4.942513063,      -4.330955948,      -9.353953285
          0,           0,         196,      -6.449206398,      -4.569768411,               -32,      -4.943124545,      -4.330265349,      -9.346178824
          0,           0,         197,      -6.538992576,      -4.570306337,               -32,      -4.943599804,      -4.325539976,      -9.338492634
          0,           0,         198,       -6.58942247,      -4.570712381,               -32,      -4.944307164,       -4.32814286,      -9.330922198
          0,           0,         199,      -6.534295552,      -4.570994781,               -32,       -4.94479271,      -4.328480299,      -9.323452892
          0,           0,         200,      -6.407427461,      -4.571178045,               -32,      -4.944993157,      -4.324129418,      -9.316051117
          0,           0,         201,      -6.385515394,      -4.571431814,               -32,      -4.945242044,      -4.323396188,      -9.308751999
          0,           0,         202,      -6.399289661,      -4.571621867,               -32,      -4.945480143,      -4.329079558,      -9.301594233
          0,           0,         203,      -6.455212086,      -4.571788902,               -32,      -4.945441169,      -4.327792505,      -9.294556659
          0,           0,         204,       -6.55143227,       -4.57195916,               -32,      -4.945226489,      -4.321878768,      -9.287622416
          0,           0,         205,      -6.603352883,      -4.571988688,               -32,      -4.945265833,       -4.32375538,      -9.280773523
          0,           0,         206,        -6.5474428,      -4.571893132,               -32,      -4.945091384,      -4.323554744,      -9.273946893
          0,           0,         207,      -6.419587557,      -4.571695109,               -32,      -4.944614036,      -4.318602871,      -9.267188512
          0,           0,         208,      -6.387461326,      -4.571560769,               -32,      -4.944100006,       -4.31598088,      -9.260559894
          0,           0,         209,      -6.392555294,      -4.571354802,               -32,      -4.943691627,      -4.321738151,      -9.254033842
          0,           0,         210,      -6.440526308,       -4.57111823,               -32,      -4.943039972,      -4.320662903,        -9.2475725
          0,           0,         211,      -6.537458428,       -4.57089043,               -32,      -4.942174468,      -4.314340405,      -9.241173436
          0,           0,         212,      -6.605106125,      -4.570531192,               -32,      -4.941522226,      -4.314183992,      -9.234842692
          0,           0,         213,      -6.562849643,      -4.570032964,               -32,      -4.940740583,      -4.314679326,      -9.228565055
          0,           0,         214,      -6.445233845,      -4.569417732,               -32,      -4.939693228,      -4.310597841,      -9.222316544
          0,           0,         215,      -6.376547501,      -4.568821592,               -32,      -4.938396733,      -4.304402847,      -9.216099625
          0,           0,         216,      -6.368907393,      -4.568171752,               -32,      -4.937427371,      -4.310996746,      -9.209963021
          0,           0,         217,      -6.398122949,       -4.56746745,               -32,      -4.936261845,      -4.311165837,       -9.20390142
          0,           0,         218,      -6.478523859,      -4.566761504,               -32,      -4.934941191,      -4.306542477,      -9.197884725
          0,           0,         219,       -6.57843069,      -4.565996924,               -32,      -4.933566274,      -4.301152236,       -9.19188632
          0,           0,         220,      -6.581805569,      -4.565065165,               -32,      -4.932321907,      -4.303606387,      -9.185893193
          0,           0,         221,      -6.499186694,      -4.564003979,               -32,      -4.930862036,      -4.301702287,      -9.179912509
          0,           0,         222,      -6.371505976,      -4.562830374,               -32,       -4.92911686,      -4.295407412,      -9.173933476
          0,           0,         223,      -6.347905162,       -4.56169703,               -32,      -4.927508711,      -4.296045418,      -9.167937126
          0,           0,         224,      -6.350762649,      -4.560474421,               -32,      -4.925969044,      -4.299367729,      -9.161905402
          0,           0,         225,      -6.396053527,       -4.55922023,               -32,      -4.924356444,      -4.298016872,      -9.155830323
          0,           0,         226,      -6.492279877,       -4.55797504,               -32,      -4.922592095,      -4.292119221,      -9.149714697
          0,           0,         227,      -6.578455777,      -4.556616428,               -32,      -4.920867207,      -4.289751036,      -9.143573142
