+------------------------------------------------------------------------------------------+
|  Inner_Iter|   Time(sec)|    rms[Rho]|     rms[nu]|          CL|          CD|         CMz|
|          62|  2.2539e-01|   -6.093206|  -10.431958|    0.726412|    0.029113|    0.003918|
|          63|  2.2541e-01|   -6.086806|  -10.423157|    0.698037|    0.025015|   -0.003415|
|          64|  2.2538e-01|   -6.083791|  -10.414237|    0.673290|    0.021449|   -0.008875|
|          65|  2.2538e-01|   -6.087957|  -10.405159|    0.653744|    0.018597|   -0.012316|
|          66|  2.2541e-01|   -6.101016|  -10.395934|    0.640447|    0.016579|   -0.013734|
|          67|  2.2540e-01|   -6.122962|  -10.386531|    0.633913|    0.015450|   -0.013244|
|          68|  2.2636e-01|   -6.152103|  -10.376949|    0.634165|    0.015205|   -0.011041|
|          69|  2.2641e-01|   -6.184753|  -10.367230|    0.640860|    0.015792|   -0.007368|
|          70|  2.2639e-01|   -6.215189|  -10.357377|    0.653397|    0.017126|   -0.002499|
|          71|  2.2640e-01|   -6.237292|  -10.347363|    0.670883|    0.019089|    0.003239|
|          72|  2.2638e-01|   -6.247885|  -10.337224|    0.692027|    0.021506|    0.009438|
|          73|  2.2641e-01|   -6.248361|  -10.326966|    0.715215|    0.024158|    0.015642|
|          74|  2.2643e-01|   -6.243369|  -10.316606|    0.738745|    0.026812|    0.021411|
|          75|  2.2648e-01|   -6.238524|  -10.306189|    0.761064|    0.029250|    0.026380|
|          76|  2.2632e-01|   -6.238439|  -10.295716|    0.780910|    0.031295|    0.030280|
|          77|  2.2611e-01|   -6.245879|  -10.285170|    0.797365|    0.032824|    0.032952|
|          78|  2.2609e-01|   -6.261798|  -10.274576|    0.809862|    0.033764|    0.034332|
|          79|  2.2611e-01|   -6.285529|  -10.263945|    0.818167|    0.034094|    0.034447|
|          80|  2.2613e-01|   -6.314754|  -10.253271|    0.822324|    0.033834|    0.033392|
|          81|  2.2683e-01|   -6.345298|  -10.242598|    0.822570|    0.033027|    0.031301|
|          82|  2.2692e-01|   -6.371357|  -10.231934|    0.819223|    0.031725|    0.028320|
|          83|  2.2699e-01|   -6.387460|  -10.221276|    0.812658|    0.029993|    0.024613|
|          84|  2.2697e-01|   -6.391875|  -10.210628|    0.803408|    0.027927|    0.020399|
|          85|  2.2704e-01|   -6.387405|  -10.200029|    0.792230|    0.025661|    0.015961|
|          86|  2.2739e-01|   -6.378954|  -10.189493|    0.780029|    0.023344|    0.011608|
|          87|  2.2731e-01|   -6.371504|  -10.179019|    0.767735|    0.021123|    0.007624|
|          88|  2.2713e-01|   -6.369041|  -10.168629|    0.756195|    0.019124|    0.004241|
|          89|  2.2704e-01|   -6.374078|  -10.158316|    0.746116|    0.017448|    0.001624|
|          90|  2.2694e-01|   -6.387699|  -10.148088|    0.738038|    0.016162|   -0.000134|
|          91|  2.2680e-01|   -6.409749|  -10.137906|    0.732320|    0.015302|   -0.001003|
|          92|  2.2666e-01|   -6.438858|  -10.127773|    0.729143|    0.014874|   -0.001010|
|          93|  2.2644e-01|   -6.472262|  -10.117689|    0.728538|    0.014860|   -0.000227|
|          94|  2.2636e-01|   -6.505639|  -10.107643|    0.730417|    0.015223|    0.001247|
|          95|  2.2631e-01|   -6.533643|  -10.097606|    0.734607|    0.015916|    0.003293|
|          96|  2.2610e-01|   -6.552065|  -10.087592|    0.740838|    0.016879|    0.005763|
|          97|  2.2591e-01|   -6.560480|  -10.077597|    0.748695|    0.018035|    0.008475|
|          98|  2.2570e-01|   -6.562070|  -10.067634|    0.757632|    0.019288|    0.011229|
|          99|  2.2551e-01|   -6.561326|  -10.057715|    0.767040|    0.020539|    0.013832|
|         100|  2.2528e-01|   -6.562448|  -10.047852|    0.776327|    0.021696|    0.016121|
|         101|  2.2506e-01|   -6.568574|  -10.038070|    0.784963|    0.022684|    0.017975|
|         102|  2.2483e-01|   -6.581501|  -10.028364|    0.792519|    0.023444|    0.019317|
|         103|  2.2462e-01|   -6.601701|  -10.018736|    0.798672|    0.023941|    0.020111|
|         104|  2.2445e-01|   -6.628364|  -10.009203|    0.803215|    0.024159|    0.020354|
|         105|  2.2426e-01|   -6.659330|   -9.999762|    0.806046|    0.024101|    0.020077|
|         106|  2.2409e-01|   -6.690986|   -9.990410|    0.807155|    0.023780|    0.019329|
|         107|  2.2393e-01|   -6.718522|   -9.981137|    0.806599|    0.023221|    0.018171|
|         108|  2.2377e-01|   -6.737301|   -9.971947|    0.804493|    0.022456|    0.016678|
|         109|  2.2363e-01|   -6.745305|   -9.962844|    0.801039|    0.021535|    0.014947|
|         110|  2.2361e-01|   -6.744390|   -9.953815|    0.796548|    0.020522|    0.013099|
|         111|  2.2347e-01|   -6.738958|   -9.944861|    0.791412|    0.019488|    0.011265|
|         112|  2.2330e-01|   -6.733882|   -9.935975|    0.786049|    0.018502|    0.009564|
|         113|  2.2320e-01|   -6.733152|   -9.927149|    0.780858|    0.017623|    0.008097|
|         114|  2.2306e-01|   -6.739392|   -9.918373|    0.776185|    0.016897|    0.006936|
|         115|  2.2289e-01|   -6.753920|   -9.909645|    0.772303|    0.016353|    0.006124|
|         116|  2.2274e-01|   -6.776882|   -9.900961|    0.769404|    0.016006|    0.005679|
|         117|  2.2261e-01|   -6.807198|   -9.892320|    0.767598|    0.015854|    0.005594|
|         118|  2.2244e-01|   -6.842188|   -9.883726|    0.766919|    0.015886|    0.005846|
|         119|  2.2232e-01|   -6.877032|   -9.875173|    0.767354|    0.016083|    0.006401|
|         120|  2.2217e-01|   -6.904906|   -9.866655|    0.768861|    0.016424|    0.007221|
|         121|  2.2205e-01|   -6.919524|   -9.858181|    0.771361|    0.016884|    0.008257|
|         122|  2.2195e-01|   -6.919379|   -9.849757|    0.774704|    0.017430|    0.009439|
|         123|  2.2181e-01|   -6.908427|   -9.841384|    0.778668|    0.018021|    0.010686|
|         124|  2.2167e-01|   -6.892944|   -9.833067|    0.782985|    0.018612|    0.011913|
|         125|  2.2165e-01|   -6.878677|   -9.824809|    0.787380|    0.019163|    0.013043|
|         126|  2.2157e-01|   -6.869600|   -9.816605|    0.791600|    0.019640|    0.014016|
|         127|  2.2145e-01|   -6.867862|   -9.808450|    0.795429|    0.020017|    0.014787|
|         128|  2.2135e-01|   -6.874184|   -9.800339|    0.798699|    0.020280|    0.015329|
|         129|  2.2123e-01|   -6.888218|   -9.792263|    0.801290|    0.020422|    0.015634|
|         130|  2.2110e-01|   -6.908706|   -9.784211|    0.803138|    0.020445|    0.015705|
|         131|  2.2095e-01|   -6.933483|   -9.776175|    0.804224|    0.020359|    0.015560|
|         132|  2.2084e-01|   -6.959479|   -9.768149|    0.804573|    0.020177|    0.015226|
|         133|  2.2071e-01|   -6.983034|   -9.760136|    0.804244|    0.019915|    0.014737|
|         134|  2.2060e-01|   -7.000822|   -9.752136|    0.803318|    0.019593|    0.014130|
|         135|  2.2048e-01|   -7.011194|   -9.744155|    0.801906|    0.019230|    0.013447|
|         136|  2.2038e-01|   -7.014943|   -9.736202|    0.800141|    0.018850|    0.012735|
|         137|  2.2028e-01|   -7.014747|   -9.728292|    0.798176|    0.018476|    0.012041|
|         138|  2.2016e-01|   -7.013881|   -9.720442|    0.796168|    0.018129|    0.011410|
|         139|  2.2007e-01|   -7.015149|   -9.712673|    0.794269|    0.017828|    0.010879|
|         140|  2.1994e-01|   -7.020360|   -9.705013|    0.792607|    0.017587|    0.010474|
|         141|  2.1983e-01|   -7.030199|   -9.697483|    0.791285|    0.017413|    0.010212|
|         142|  2.1973e-01|   -7.044239|   -9.690105|    0.790376|    0.017312|    0.010101|
|         143|  2.1960e-01|   -7.060969|   -9.682898|    0.789924|    0.017281|    0.010139|
|         144|  2.1949e-01|   -7.077883|   -9.675870|    0.789948|    0.017319|    0.010319|
|         145|  2.1938e-01|   -7.091854|   -9.669025|    0.790445|    0.017418|    0.010626|
|         146|  2.1927e-01|   -7.100029|   -9.662346|    0.791394|    0.017571|    0.011043|
|         147|  2.1918e-01|   -7.101011|   -9.655811|    0.792748|    0.017768|    0.011545|
|         148|  2.1909e-01|   -7.095482|   -9.649375|    0.794438|    0.017996|    0.012103|
|         149|  2.1902e-01|   -7.085721|   -9.642985|    0.796371|    0.018240|    0.012684|
|         150|  2.1890e-01|   -7.074550|   -9.636591|    0.798442|    0.018485|    0.013254|
|         151|  2.1887e-01|   -7.064453|   -9.630116|    0.800541|    0.018717|    0.013783|
|         152|  2.1876e-01|   -7.057161|   -9.623499|    0.802567|    0.018923|    0.014243|
|         153|  2.1866e-01|   -7.053576|   -9.616645|    0.804429|    0.019091|    0.014617|
|         154|  2.1857e-01|   -7.053865|   -9.609487|    0.806056|    0.019216|    0.014892|
|         155|  2.1857e-01|   -7.057601|   -9.601949|    0.807396|    0.019294|    0.015063|
|         156|  2.1847e-01|   -7.063898|   -9.593931|    0.808420|    0.019322|    0.015131|
|         157|  2.1837e-01|   -7.071558|   -9.585389|    0.809115|    0.019304|    0.015103|
|         158|  2.1829e-01|   -7.079270|   -9.576238|    0.809486|    0.019243|    0.014987|
|         159|  2.1818e-01|   -7.085852|   -9.566450|    0.809553|    0.019143|    0.014799|
|         160|  2.1811e-01|   -7.090508|   -9.555962|    0.809348|    0.019013|    0.014553|
|         161|  2.1801e-01|   -7.093003|   -9.544780|    0.808912|    0.018859|    0.014267|
|         162|  2.1791e-01|   -7.093674|   -9.532871|    0.808298|    0.018691|    0.013960|
|         163|  2.1783e-01|   -7.093272|   -9.520257|    0.807566|    0.018518|    0.013653|
|         164|  2.1775e-01|   -7.092717|   -9.506920|    0.806782|    0.018349|    0.013364|
|         165|  2.1765e-01|   -7.092869|   -9.492907|    0.806009|    0.018194|    0.013109|
|         166|  2.1759e-01|   -7.094360|   -9.478211|    0.805306|    0.018059|    0.012903|
|         167|  2.1749e-01|   -7.097509|   -9.462903|    0.804726|    0.017951|    0.012757|
|         168|  2.1741e-01|   -7.102303|   -9.447061|    0.804309|    0.017874|    0.012675|
|         169|  2.1732e-01|   -7.108439|   -9.430740|    0.804083|    0.017828|    0.012660|
|         170|  2.1739e-01|   -7.115399|   -9.413987|    0.804065|    0.017815|    0.012710|
|         171|  2.1732e-01|   -7.122575|   -9.396860|    0.804258|    0.017832|    0.012820|
|         172|  2.1723e-01|   -7.129412|   -9.379465|    0.804654|    0.017876|    0.012982|
|         173|  2.1715e-01|   -7.135543|   -9.361849|    0.805233|    0.017942|    0.013185|
|         174|  2.1708e-01|   -7.140884|   -9.344051|    0.805965|    0.018024|    0.013416|
|         175|  2.1701e-01|   -7.145643|   -9.326140|    0.806814|    0.018116|    0.013662|
|         176|  2.1693e-01|   -7.150256|   -9.308188|    0.807736|    0.018213|    0.013909|
|         177|  2.1684e-01|   -7.155265|   -9.290245|    0.808687|    0.018306|    0.014144|
|         178|  2.1683e-01|   -7.161189|   -9.272320|    0.809621|    0.018390|    0.014354|
|         179|  2.1676e-01|   -7.168415|   -9.254475|    0.810497|    0.018460|    0.014531|
|         180|  2.1667e-01|   -7.177123|   -9.236753|    0.811281|    0.018512|    0.014668|
|         181|  2.1658e-01|   -7.187252|   -9.219154|    0.811945|    0.018544|    0.014760|
|         182|  2.1652e-01|   -7.198492|   -9.201709|    0.812470|    0.018554|    0.014807|
|         183|  2.1644e-01|   -7.210314|   -9.184457|    0.812848|    0.018542|    0.014810|
|         184|  2.1636e-01|   -7.222043|   -9.167408|    0.813075|    0.018510|    0.014772|
|         185|  2.1628e-01|   -7.232950|   -9.150568|    0.813159|    0.018460|    0.014701|
|         186|  2.1620e-01|   -7.242382|   -9.133965|    0.813111|    0.018395|    0.014601|
|         187|  2.1613e-01|   -7.249870|   -9.117581|    0.812950|    0.018318|    0.014480|
|         188|  2.1605e-01|   -7.255201|   -9.101443|    0.812697|    0.018233|    0.014348|
|         189|  2.1597e-01|   -7.258423|   -9.085542|    0.812377|    0.018144|    0.014212|
|         190|  2.1591e-01|   -7.259784|   -9.069876|    0.812019|    0.018056|    0.014080|
|         191|  2.1585e-01|   -7.259635|   -9.054479|    0.811650|    0.017973|    0.013959|
|         192|  2.1577e-01|   -7.258325|   -9.039359|    0.811295|    0.017897|    0.013857|
|         193|  2.1570e-01|   -7.256113|   -9.024533|    0.810980|    0.017832|    0.013779|
|         194|  2.1563e-01|   -7.253130|   -9.009997|    0.810723|    0.017780|    0.013726|
|         195|  2.1556e-01|   -7.249386|   -8.995732|    0.810538|    0.017742|    0.013702|
|         196|  2.1549e-01|   -7.244817|   -8.981770|    0.810436|    0.017718|    0.013706|
|         197|  2.1542e-01|   -7.239335|   -8.968105|    0.810419|    0.017708|    0.013737|
|         198|  2.1536e-01|   -7.232896|   -8.954723|    0.810489|    0.017711|    0.013792|
|         199|  2.1529e-01|   -7.225543|   -8.941641|    0.810639|    0.017725|    0.013867|
|         200|  2.1522e-01|   -7.217422|   -8.928876|    0.810859|    0.017748|    0.013958|
|         201|  2.1516e-01|   -7.208770|   -8.916432|    0.811138|    0.017778|    0.014058|
|         202|  2.1510e-01|   -7.199879|   -8.904298|    0.811458|    0.017812|    0.014162|
|         203|  2.1505e-01|   -7.191054|   -8.892486|    0.811803|    0.017847|    0.014264|
|         204|  2.1498e-01|   -7.182571|   -8.881005|    0.812152|    0.017880|    0.014358|
|         205|  2.1493e-01|   -7.174656|   -8.869858|    0.812488|    0.017909|    0.014440|
|         206|  2.1488e-01|   -7.167467|   -8.859053|    0.812793|    0.017932|    0.014504|
|         207|  2.1484e-01|   -7.161096|   -8.848595|    0.813053|    0.017946|    0.014548|
|         208|  2.1479e-01|   -7.155577|   -8.838495|    0.813255|    0.017951|    0.014570|
|         209|  2.1473e-01|   -7.150903|   -8.828742|    0.813391|    0.017946|    0.014570|
|         210|  2.1470e-01|   -7.147044|   -8.819360|    0.813455|    0.017930|    0.014547|
|         211|  2.1467e-01|   -7.143960|   -8.810357|    0.813446|    0.017905|    0.014503|
|         212|  2.1463e-01|   -7.141618|   -8.801742|    0.813366|    0.017871|    0.014441|
|         213|  2.1457e-01|   -7.140000|   -8.793524|    0.813221|    0.017829|    0.014364|
|         214|  2.1451e-01|   -7.139103|   -8.785705|    0.813018|    0.017782|    0.014274|
|         215|  2.1453e-01|   -7.138943|   -8.778303|    0.812767|    0.017731|    0.014177|
|         216|  2.1447e-01|   -7.139546|   -8.771329|    0.812480|    0.017678|    0.014075|
|         217|  2.1442e-01|   -7.140939|   -8.764800|    0.812170|    0.017624|    0.013973|
|         218|  2.1439e-01|   -7.143142|   -8.758726|    0.811850|    0.017572|    0.013874|
|         219|  2.1438e-01|   -7.146161|   -8.753122|    0.811532|    0.017524|    0.013782|
|         220|  2.1434e-01|   -7.149983|   -8.747995|    0.811226|    0.017480|    0.013698|
|         221|  2.1429e-01|   -7.154575|   -8.743361|    0.810941|    0.017442|    0.013625|
|         222|  2.1424e-01|   -7.159883|   -8.739229|    0.810686|    0.017410|    0.013562|
|         223|  2.1418e-01|   -7.165839|   -8.735612|    0.810463|    0.017385|    0.013511|
|         224|  2.1414e-01|   -7.172365|   -8.732523|    0.810276|    0.017365|    0.013470|
|         225|  2.1408e-01|   -7.179382|   -8.729963|    0.810125|    0.017352|    0.013439|
|         226|  2.1402e-01|   -7.186815|   -8.727938|    0.810006|    0.017343|    0.013415|
|         227|  2.1397e-01|   -7.194604|   -8.726457|    0.809915|    0.017338|    0.013397|
|         228|  2.1393e-01|   -7.202699|   -8.725523|    0.809847|    0.017335|    0.013382|
|         229|  2.1388e-01|   -7.211067|   -8.725129|    0.809795|    0.017334|    0.013367|
|         230|  2.1385e-01|   -7.219685|   -8.725283|    0.809749|    0.017333|    0.013351|
|         231|  2.1379e-01|   -7.228538|   -8.725984|    0.809702|    0.017331|    0.013330|
|         232|  2.1374e-01|   -7.237607|   -8.727234|    0.809646|    0.017327|    0.013303|
|         233|  2.1376e-01|   -7.246868|   -8.729029|    0.809574|    0.017319|    0.013268|
|         234|  2.1372e-01|   -7.256286|   -8.731356|    0.809479|    0.017308|    0.013223|
|         235|  2.1368e-01|   -7.265810|   -8.734204|    0.809356|    0.017292|    0.013169|
|         236|  2.1364e-01|   -7.275377|   -8.737562|    0.809201|    0.017272|    0.013105|
|         237|  2.1359e-01|   -7.284913|   -8.741425|    0.809012|    0.017247|    0.013031|
|         238|  2.1354e-01|   -7.294340|   -8.745778|    0.808790|    0.017217|    0.012948|
|         239|  2.1350e-01|   -7.303583|   -8.750602|    0.808534|    0.017184|    0.012857|
|         240|  2.1346e-01|   -7.312581|   -8.755882|    0.808247|    0.017148|    0.012759|
|         241|  2.1341e-01|   -7.321290|   -8.761607|    0.807932|    0.017109|    0.012656|
|         242|  2.1335e-01|   -7.329689|   -8.767752|    0.807594|    0.017068|    0.012550|
|         243|  2.1331e-01|   -7.337778|   -8.774305|    0.807239|    0.017026|    0.012443|
|         244|  2.1330e-01|   -7.345579|   -8.781242|    0.806872|    0.016985|    0.012336|
|         245|  2.1326e-01|   -7.353129|   -8.788544|    0.806499|    0.016944|    0.012231|
|         246|  2.1321e-01|   -7.360471|   -8.796188|    0.806126|    0.016906|    0.012129|
|         247|  2.1316e-01|   -7.367650|   -8.804146|    0.805758|    0.016869|    0.012032|
|         248|  2.1312e-01|   -7.374705|   -8.812386|    0.805400|    0.016835|    0.011941|
|         249|  2.1314e-01|   -7.381670|   -8.820896|    0.805055|    0.016805|    0.011856|
|         250|  2.1310e-01|   -7.388567|   -8.829638|    0.804727|    0.016777|    0.011777|
+-----------------------------------------------------------------------+
|        File Writing Summary       |              Filename             |
+-----------------------------------------------------------------------+
|SU2 binary restart                 |restart_flow.dat                   |
|Paraview                           |flow.vtu                           |
|Paraview surface                   |surface_flow.vtu                   |
+-----------------------------------------------------------------------+
+------------------------------------------------------------------------------------------+
|  Inner_Iter|   Time(sec)|    rms[Rho]|     rms[nu]|          CL|          CD|         CMz|
+------------------------------------------------------------------------------------------+
|         251|  2.1331e-01|   -7.395411|   -8.838586|    0.804416|    0.016753|    0.011703|
|         252|  2.1325e-01|   -7.402210|   -8.847717|    0.804122|    0.016732|    0.011636|
|         253|  2.1326e-01|   -7.408966|   -8.857011|    0.803844|    0.016713|    0.011573|
|         254|  2.1321e-01|   -7.415676|   -8.866437|    0.803580|    0.016696|    0.011514|
|         255|  2.1318e-01|   -7.422333|   -8.875955|    0.803328|    0.016681|    0.011457|
|         256|  2.1316e-01|   -7.428924|   -8.885542|    0.803082|    0.016667|    0.011401|
|         257|  2.1313e-01|   -7.435432|   -8.895169|    0.802841|    0.016653|    0.011346|
|         258|  2.1309e-01|   -7.441828|   -8.904798|    0.802599|    0.016639|    0.011289|
|         259|  2.1305e-01|   -7.448077|   -8.914392|    0.802352|    0.016624|    0.011231|
|         260|  2.1303e-01|   -7.454131|   -8.923937|    0.802098|    0.016608|    0.011170|
|         261|  2.1299e-01|   -7.459938|   -8.933401|    0.801833|    0.016590|    0.011105|
|         262|  2.1297e-01|   -7.465441|   -8.942761|    0.801555|    0.016571|    0.011037|
|         263|  2.1298e-01|   -7.470584|   -8.951996|    0.801263|    0.016551|    0.010965|
|         264|  2.1296e-01|   -7.475320|   -8.961056|    0.800955|    0.016528|    0.010890|
|         265|  2.1295e-01|   -7.479616|   -8.969939|    0.800632|    0.016504|    0.010811|
|         266|  2.1294e-01|   -7.483455|   -8.978630|    0.800294|    0.016479|    0.010730|
|         267|  2.1295e-01|   -7.486845|   -8.987121|    0.799943|    0.016453|    0.010646|
|         268|  2.1295e-01|   -7.489813|   -8.995397|    0.799582|    0.016427|    0.010562|
|         269|  2.1294e-01|   -7.492403|   -9.003452|    0.799212|    0.016401|    0.010478|
|         270|  2.1291e-01|   -7.494677|   -9.011283|    0.798837|    0.016375|    0.010394|
|         271|  2.1291e-01|   -7.496698|   -9.018881|    0.798460|    0.016349|    0.010312|
|         272|  2.1291e-01|   -7.498533|   -9.026242|    0.798084|    0.016325|    0.010232|
|         273|  2.1289e-01|   -7.500243|   -9.033383|    0.797710|    0.016303|    0.010155|
|         274|  2.1289e-01|   -7.501877|   -9.040288|    0.797343|    0.016282|    0.010081|
|         275|  2.1289e-01|   -7.503472|   -9.046990|    0.796983|    0.016263|    0.010012|
|         276|  2.1291e-01|   -7.505050|   -9.053496|    0.796631|    0.016246|    0.009946|
|         277|  2.1292e-01|   -7.506623|   -9.059794|    0.796289|    0.016230|    0.009883|
|         278|  2.1291e-01|   -7.508190|   -9.065912|    0.795956|    0.016217|    0.009824|
|         279|  2.1291e-01|   -7.509742|   -9.071872|    0.795633|    0.016206|    0.009768|
|         280|  2.1291e-01|   -7.511268|   -9.077683|    0.795317|    0.016195|    0.009715|
|         281|  2.1291e-01|   -7.512751|   -9.083360|    0.795009|    0.016187|    0.009663|
|         282|  2.1292e-01|   -7.514177|   -9.088900|    0.794706|    0.016179|    0.009613|
|         283|  2.1292e-01|   -7.515533|   -9.094306|    0.794407|    0.016171|    0.009564|
|         284|  2.1290e-01|   -7.516808|   -9.099597|    0.794110|    0.016164|    0.009515|
|         285|  2.1290e-01|   -7.517994|   -9.104827|    0.793814|    0.016158|    0.009466|
|         286|  2.1289e-01|   -7.519087|   -9.110002|    0.793516|    0.016151|    0.009416|
|         287|  2.1289e-01|   -7.520088|   -9.115118|    0.793215|    0.016144|    0.009365|
|         288|  2.1290e-01|   -7.520998|   -9.120179|    0.792911|    0.016137|    0.009313|
|         289|  2.1290e-01|   -7.521827|   -9.125172|    0.792601|    0.016129|    0.009260|
|         290|  2.1289e-01|   -7.522586|   -9.130145|    0.792287|    0.016121|    0.009205|
|         291|  2.1288e-01|   -7.523289|   -9.135086|    0.791968|    0.016112|    0.009150|
|         292|  2.1287e-01|   -7.523957|   -9.139992|    0.791644|    0.016103|    0.009093|
|         293|  2.1286e-01|   -7.524611|   -9.144876|    0.791316|    0.016094|    0.009036|
|         294|  2.1288e-01|   -7.525273|   -9.149720|    0.790984|    0.016085|    0.008979|
