"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -3.527671962,      -3.639873643,      -4.081908671,      -2.931294818,             0.448,      0.2893635869,      0.1672516451,                 0,                 0,                 0,     0.05327361527,      0.2856461508,      0.1735242772,                 0,      0.5779982441
          0,           0,           1,      -3.776082356,      -3.656970595,      -3.674001661,      -3.165522482,             0.448,      0.1133418796,     0.07702660021,                 0,                 0,                 0,    0.007436686389,      0.1116345809,     0.07948081004,                 0,      0.6795952254
          0,           0,           2,       -3.71139572,      -3.627016122,      -3.646094766,      -3.113336221,             0.448,     0.08715145329,     0.09474893453,                 0,                 0,                 0,      0.0114208326,     0.08506377649,     0.09662758579,                 0,       1.087175612
          0,           0,           3,      -3.659630336,      -3.668854065,       -3.64529304,      -3.067139334,             0.448,      0.1042057886,      0.1310194587,                 0,                 0,                 0,     0.01759740013,       0.101322816,      0.1332615169,                 0,       1.257314593
          0,           0,           4,      -3.606204395,      -3.627810608,      -3.616622814,      -3.017124859,             0.448,     0.08047733353,      0.1339288503,                 0,                 0,                 0,     0.01144616079,     0.07753653964,      0.1356525827,                 0,       1.664181012
          0,           0,           5,      -3.600318978,      -3.606061952,       -3.60443886,      -3.015889566,             0.448,     0.06811281763,      0.1372421758,                 0,                 0,                 0,    0.009813244659,     0.06510268633,      0.1386953891,                 0,       2.014924364
          0,           0,           6,      -3.595745184,       -3.72138176,       -3.63764204,      -3.017899803,             0.448,     0.06618832079,      0.1459256615,                 0,                 0,                 0,    0.008628344146,     0.06298921823,      0.1473348258,                 0,        2.20470409
          0,           0,           7,      -3.595863531,      -3.706545711,       -3.62802314,      -3.019439927,             0.448,     0.06291422086,      0.1546250766,                 0,                 0,                 0,    0.008461322724,     0.05952612071,      0.1559607465,                 0,       2.457712652
          0,           0,           8,      -3.579485324,      -3.636743161,      -3.643508809,      -3.002414408,             0.448,     0.05895475005,      0.1618934649,                 0,                 0,                 0,     0.01076088953,     0.05540903309,      0.1631410297,                 0,       2.746063121
          0,           0,           9,      -3.594339781,      -3.671708473,      -3.653195063,      -3.021206592,             0.448,     0.05648448773,      0.1676657099,                 0,                 0,                 0,     0.01386678813,     0.05281343776,      0.1688580126,                 0,        2.96834966
          0,           0,          10,      -3.604386501,      -3.724260275,      -3.679743829,      -3.035010696,             0.448,     0.05512929561,      0.1729757114,                 0,                 0,                 0,     0.01708358992,     0.05134273108,      0.1741371871,                 0,       3.137636886
          0,           0,          11,      -3.613142687,      -3.747384343,      -3.703591477,      -3.045546248,             0.448,     0.05376780161,      0.1782228688,                 0,                 0,                 0,     0.02062569864,     0.04986709494,       0.179353395,                 0,       3.314676507
          0,           0,          12,      -3.619932801,      -3.760542327,      -3.717455086,       -3.05279591,             0.448,      0.0521927825,      0.1832253945,                 0,                 0,                 0,     0.02447182597,     0.04818332111,      0.1843203713,                 0,       3.510550419
          0,           0,          13,      -3.624440561,      -3.771429627,       -3.73123363,      -3.056130807,             0.448,      0.0506560743,      0.1880162218,                 0,                 0,                 0,     0.02833615198,     0.04654246727,      0.1890765355,                 0,       3.711622434
          0,           0,          14,      -3.633836004,      -3.788886179,      -3.745946443,      -3.063744248,             0.448,     0.04919795097,      0.1927144642,                 0,                 0,                 0,     0.03194869812,     0.04498219931,      0.1937418511,                 0,       3.917123791
          0,           0,          15,      -3.645755266,      -3.812929599,      -3.765136956,      -3.074239964,             0.448,     0.04769896172,      0.1972846424,                 0,                 0,                 0,     0.03513592894,     0.04338386886,      0.1982782413,                 0,        4.13603641
          0,           0,          16,       -3.65990556,      -3.838027566,      -3.788137305,      -3.088212105,             0.448,     0.04605511123,       0.201700148,                 0,                 0,                 0,     0.03779734646,     0.04164408583,      0.2026568357,                 0,        4.37953883
          0,           0,          17,      -3.677269687,      -3.859446894,      -3.811709257,      -3.106662998,             0.448,     0.04421429617,      0.2059185813,                 0,                 0,                 0,      0.0398574252,     0.03971168418,      0.2068341081,                 0,       4.657285068
          0,           0,          18,       -3.69739441,      -3.874946996,      -3.836678388,      -3.128228873,             0.448,     0.04220453057,       0.209854727,                 0,                 0,                 0,     0.04129880989,     0.03761653029,      0.2107254743,                 0,       4.972327003
          0,           0,          19,      -3.720182867,      -3.888017486,      -3.865480067,      -3.152130992,             0.448,      0.0401163519,      0.2133842883,                 0,                 0,                 0,     0.04213243632,     0.03545185157,      0.2142086422,                 0,       5.319134922
          0,           0,          20,      -3.744782603,      -3.904771449,      -3.898644587,      -3.177460223,             0.448,     0.03803342226,      0.2162511623,                 0,                 0,                 0,     0.04231644945,     0.03330687709,      0.2170293951,                 0,       5.685819193
          0,           0,          21,      -3.768767493,      -3.928784847,      -3.934329377,      -3.202189472,             0.448,     0.03609672977,      0.2187416162,                 0,                 0,                 0,     0.04203106445,     0.03131631652,      0.2194770076,                 0,         6.0598735
          0,           0,          22,      -3.789864855,      -3.959206933,      -3.969261952,      -3.224375176,             0.448,     0.03441478011,      0.2210908854,                 0,                 0,                 0,     0.04140224884,     0.02958351808,      0.2217890263,                 0,       6.424300394
          0,           0,          23,      -3.807591864,      -3.991891057,      -4.000438231,      -3.243352114,             0.448,     0.03306565745,      0.2234237153,                 0,                 0,                 0,     0.04050765682,     0.02818382605,        0.22409187,                 0,       6.756971811
          0,           0,          24,       -3.82282052,      -4.022092486,       -4.02664313,      -3.259389473,             0.448,     0.03211795466,      0.2258227043,                 0,                 0,                 0,     0.03941476122,     0.02718401512,      0.2264696141,                 0,       7.031042503
          0,           0,          25,       -3.83716683,      -4.047011323,      -4.048830807,      -3.273561213,             0.448,     0.03159313969,      0.2281486294,                 0,                 0,                 0,     0.03810192467,     0.02660858526,      0.2287835369,                 0,       7.221461102
          0,           0,          26,      -3.852571522,      -4.066749716,       -4.06911602,      -3.287920346,             0.448,     0.03149195296,      0.2303402744,                 0,                 0,                 0,     0.03662366787,     0.02645961213,       0.230972453,                 0,       7.314258174
          0,           0,          27,      -3.867662533,      -4.085384752,      -4.090664376,      -3.301849303,             0.448,     0.03183331898,      0.2326641268,                 0,                 0,                 0,      0.0351487968,     0.02675020234,      0.2333031992,                 0,       7.308824032
          0,           0,          28,      -3.878102227,      -4.108278377,      -4.117023931,      -3.311941327,             0.448,      0.0324699121,       0.234442784,                 0,                 0,                 0,     0.03345338285,     0.02734784276,      0.2350953204,                 0,       7.220308553
