"PointID","x","y"
0, 9.997500181200000e-01, -3.633240963563842e-05
1, 9.990000128750000e-01, -1.454711742732867e-04
2, 9.977599978450000e-01, -3.274946038480025e-04
3, 9.960200190539999e-01, -5.898571438973935e-04
4, 9.937800168990000e-01, -9.468361523376828e-04
5, 9.910500049590000e-01, -1.421358502036365e-03
6, 9.878399968150000e-01, -2.043767052258233e-03
7, 9.841300249100000e-01, -2.850043665582219e-03
8, 9.799500107769999e-01, -3.852141794751433e-03
9, 9.752799868580000e-01, -5.046828312386717e-03
10, 9.701499938960000e-01, -6.386997149175387e-03
11, 9.645400047300000e-01, -7.813934950894521e-03
12, 9.584699869160000e-01, -9.252258747463759e-03
13, 9.519400000570000e-01, -1.064670120736112e-02
14, 9.449599981310000e-01, -1.196959151442288e-02
15, 9.375399947170000e-01, -1.322577515025417e-02
16, 9.296900033950000e-01, -1.444315867776441e-02
17, 9.214000105860000e-01, -1.566068707091493e-02
18, 9.126999974250000e-01, -1.690641413061563e-02
19, 9.035800099370001e-01, -1.820208654636767e-02
20, 8.940600156780000e-01, -1.955205726297159e-02
21, 8.841500282290000e-01, -2.095230426421349e-02
22, 8.738499879840000e-01, -2.239510217248257e-02
23, 8.631799817090000e-01, -2.386876400771253e-02
24, 8.521599769590000e-01, -2.536298041727458e-02
25, 8.407700061800000e-01, -2.687493514949155e-02
26, 8.290500044819999e-01, -2.839572562229372e-02
27, 8.170099854470000e-01, -2.992187560231070e-02
28, 8.046399950980000e-01, -3.145299976490429e-02
29, 7.919700145720000e-01, -3.298385485806462e-02
30, 7.790099978450000e-01, -3.451162363843185e-02
31, 7.657799720760000e-01, -3.603209993135355e-02
32, 7.522799968720000e-01, -3.754316987167962e-02
33, 7.385200262070000e-01, -3.904137211940337e-02
34, 7.245299816130000e-01, -4.052107942487668e-02
35, 7.103199958800001e-01, -4.197890767955640e-02
36, 6.958900094030001e-01, -4.341252518473616e-02
37, 6.812700033190000e-01, -4.481672704372607e-02
38, 6.664699912070000e-01, -4.618851622675638e-02
39, 6.514999866490000e-01, -4.752503935877244e-02
40, 6.363800168040000e-01, -4.882275281010487e-02
41, 6.211299896240000e-01, -5.007841644905744e-02
42, 6.057599782940000e-01, -5.128983905542431e-02
43, 5.902799963950000e-01, -5.245497773810036e-02
44, 5.747100114820000e-01, -5.357122224556889e-02
45, 5.590599775310000e-01, -5.463687928287374e-02
46, 5.433599948880000e-01, -5.564908043760421e-02
47, 5.276100039480000e-01, -5.660709254406358e-02
48, 5.118399858470000e-01, -5.750840932397809e-02
49, 4.960500001910000e-01, -5.835237083978357e-02
50, 4.802699983120000e-01, -5.913671758907411e-02
51, 4.645099937920000e-01, -5.986031909738145e-02
52, 4.487800002100000e-01, -6.052196992803537e-02
53, 4.331099987030000e-01, -6.111964147617834e-02
54, 4.174999892710000e-01, -6.165246547913143e-02
55, 4.019699990750000e-01, -6.211871228138813e-02
56, 3.865399956700000e-01, -6.251666619406458e-02
57, 3.712300062180000e-01, -6.284462096354061e-02
58, 3.560400009160000e-01, -6.310117981824638e-02
59, 3.409900069240000e-01, -6.328439461876526e-02
60, 3.261100053790000e-01, -6.339229465695892e-02
61, 3.113999962810000e-01, -6.342314929978174e-02
62, 2.968699932100000e-01, -6.337493739988401e-02
63, 2.825500071050000e-01, -6.324573953687231e-02
64, 2.684499919410000e-01, -6.303363707584266e-02
65, 2.545700073240000e-01, -6.273638766731270e-02
66, 2.409400045870000e-01, -6.235235725903471e-02
67, 2.275699973110000e-01, -6.187964986114607e-02
68, 2.144699990750000e-01, -6.131636538453781e-02
69, 2.016600072380000e-01, -6.066117133808165e-02
70, 1.891400069000000e-01, -5.991183718688842e-02
71, 1.769299954180000e-01, -5.906731369878837e-02
72, 1.650400012730000e-01, -5.812618735123439e-02
73, 1.534900069240000e-01, -5.708811891599709e-02
74, 1.422899961470000e-01, -5.595231257146492e-02
75, 1.314399987460000e-01, -5.471698677839625e-02
76, 1.209499984980000e-01, -5.338138045180487e-02
77, 1.108499988910000e-01, -5.194792620039936e-02
78, 1.011300012470000e-01, -5.041394754446563e-02
79, 9.181000292300000e-02, -4.878126904522111e-02
80, 8.290000259900000e-02, -4.705074281641837e-02
81, 7.440000027400000e-02, -4.522138515740212e-02
82, 6.633000075800000e-02, -4.329675897482485e-02
83, 5.869000032500000e-02, -4.127638771133627e-02
84, 5.149000138000000e-02, -3.916238673914113e-02
85, 4.473999887700000e-02, -3.695755186762525e-02
86, 3.844000026600000e-02, -3.466171390011579e-02
87, 3.260000050100000e-02, -3.227833124565154e-02
88, 2.723000012300000e-02, -2.981202950957930e-02
89, 2.232000045500000e-02, -2.725801277506245e-02
90, 1.789999939500000e-02, -2.463296607601572e-02
91, 1.394999958600000e-02, -2.192638375394867e-02
92, 1.049000024800000e-02, -1.915291526812863e-02
93, 7.519999985000000e-03, -1.631640972526882e-02
94, 5.040000193000000e-03, -1.342094336950546e-02
95, 3.049999941000000e-03, -1.047027589634703e-02
96, 1.560000004000000e-03, -7.489289174262391e-03
97, 5.600000150000000e-04, -4.467669297178184e-03
98, 5.999999800000000e-05, -1.440071153282363e-03
99, 0.000000000000000e+00, 0.000000000000000e+00
100, 5.999999800000000e-05, 1.343161239657894e-03
101, 5.600000150000000e-04, 3.961526921275429e-03
102, 1.560000004000000e-03, 6.401931360600794e-03
103, 3.049999941000000e-03, 8.676384503114429e-03
104, 5.040000193000000e-03, 1.081389069701675e-02
105, 7.519999985000000e-03, 1.281095237073767e-02
