"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    
          0,           0,          53,      -4.847913567,      -4.609460993,      -5.055560995,      -5.286529331
          0,           0,          54,      -4.894627559,      -4.665042062,      -5.112566915,       -5.33581098
          0,           0,          55,      -4.940836332,       -4.71740042,      -5.161780519,       -5.38475785
          0,           0,          56,      -4.981473986,      -4.764151467,      -5.203752545,      -5.422623565
          0,           0,          57,      -5.019667248,      -4.809286187,      -5.243689627,      -5.465310477
          0,           0,          58,      -5.056791008,       -4.85531766,      -5.281462966,      -5.510358923
          0,           0,          59,      -5.090755016,      -4.900943182,      -5.319139683,      -5.556268672
          0,           0,          60,      -5.122760518,      -4.944568522,      -5.359351409,      -5.602237399
          0,           0,          61,      -5.154322914,      -4.984508056,       -5.40297892,      -5.646221141
          0,           0,          62,      -5.186613316,       -5.01979503,      -5.447634823,      -5.687371283
          0,           0,          63,      -5.220352017,       -5.05061979,      -5.487671506,      -5.724891237
          0,           0,          64,      -5.250910367,      -5.074835696,      -5.515497208,      -5.750346479
          0,           0,          65,      -5.283149597,      -5.101205118,      -5.539985117,      -5.778750338
          0,           0,          66,      -5.316588276,      -5.130715487,      -5.564086838,      -5.810679711
          0,           0,          67,      -5.352340027,      -5.165418862,      -5.588067898,      -5.844064363
          0,           0,          68,      -5.388051738,      -5.203274774,      -5.612972748,       -5.88143241
          0,           0,          69,       -5.42164377,      -5.240206508,      -5.644537783,      -5.919787425
          0,           0,          70,      -5.453142174,      -5.273930077,      -5.682212449,      -5.957105098
          0,           0,          71,      -5.483373332,      -5.302889114,      -5.723635699,      -5.992383993
          0,           0,          72,      -5.514319049,      -5.327207143,      -5.766695165,      -6.024877257
          0,           0,          73,      -5.547636942,       -5.34881303,      -5.808181492,       -6.05514145
          0,           0,          74,      -5.583829695,      -5.370098327,      -5.845435553,      -6.085207571
          0,           0,          75,       -5.61774144,      -5.388554074,      -5.871902181,      -6.111653708
          0,           0,          76,      -5.652554021,       -5.41164341,      -5.893906932,      -6.127667599
          0,           0,          77,      -5.687485295,      -5.438223138,      -5.920124209,      -6.151381194
          0,           0,          78,      -5.728131263,      -5.474071373,      -5.947761072,      -6.184130653
          0,           0,          79,      -5.769582226,      -5.516435723,      -5.979724641,      -6.223986539
          0,           0,          80,      -5.810210874,        -5.5626521,      -6.018172275,       -6.26463097
          0,           0,          81,      -5.850773288,      -5.612260949,      -6.061857613,      -6.307175459
          0,           0,          82,       -5.89075362,      -5.664109481,      -6.107544929,      -6.351093871
          0,           0,          83,       -5.92999442,      -5.716577959,      -6.152203967,      -6.393708681
          0,           0,          84,      -5.967746295,      -5.768439452,      -6.191703048,       -6.43481082
          0,           0,          85,      -6.001844369,      -5.817528837,      -6.224294351,      -6.473510996
          0,           0,          86,      -6.027777728,      -5.859296981,      -6.250887236,      -6.506065465
          0,           0,          87,      -6.047491867,      -5.893221618,      -6.273633859,      -6.537738042
          0,           0,          88,      -6.062130656,      -5.918308972,      -6.297582412,      -6.566890431
          0,           0,          89,      -6.073279119,      -5.934243156,      -6.322601797,       -6.59330852
          0,           0,          90,      -6.084375806,      -5.943422465,      -6.350705505,      -6.617880472
          0,           0,          91,      -6.098564031,      -5.949828906,       -6.38105892,      -6.640538865
          0,           0,          92,      -6.117092851,      -5.956587036,      -6.411175609,      -6.662039615
          0,           0,          93,      -6.140905936,      -5.966582637,       -6.43948621,      -6.684535251
          0,           0,          94,      -6.167793332,      -5.979557742,      -6.461750381,      -6.709578736
          0,           0,          95,      -6.194264039,      -5.995905516,      -6.473439186,      -6.716037789
          0,           0,          96,      -6.223482637,       -6.01872249,      -6.491967675,      -6.737082759
          0,           0,          97,      -6.258290174,      -6.050745717,      -6.514095614,      -6.767024801
          0,           0,          98,      -6.294645411,      -6.089586908,      -6.538797197,      -6.802785811
          0,           0,          99,      -6.329318872,      -6.131392201,       -6.56990074,      -6.840137065
          0,           0,         100,      -6.362963081,      -6.174727304,      -6.608128376,      -6.879712249
          0,           0,         101,      -6.395378401,      -6.217491911,      -6.651242813,      -6.919632605
          0,           0,         102,      -6.427441541,      -6.257769359,       -6.69767191,      -6.956952836
          0,           0,         103,      -6.460598179,      -6.295673853,      -6.742920379,      -6.991490082
          0,           0,         104,      -6.495050328,      -6.331948654,      -6.783101094,      -7.023976587
          0,           0,         105,      -6.530124989,      -6.367256863,      -6.816945694,        -7.0549772
          0,           0,         106,      -6.563077697,      -6.400048404,      -6.843671256,      -7.081117222
          0,           0,         107,      -6.592562637,      -6.432109662,      -6.866406113,      -7.106330952
          0,           0,         108,      -6.620569235,      -6.465558563,      -6.889721758,      -7.135396347
          0,           0,         109,      -6.646892926,      -6.500221505,      -6.916626413,      -7.165865391
          0,           0,         110,      -6.671382117,      -6.534286383,      -6.946666909,      -7.198528845
          0,           0,         111,       -6.69542711,      -6.565407773,      -6.982496768,      -7.230968001
          0,           0,         112,       -6.72041635,      -6.593203157,      -7.021492689,      -7.261729609
          0,           0,         113,      -6.746585457,      -6.617752029,      -7.060620211,      -7.290939518
          0,           0,         114,      -6.774575557,      -6.640484615,      -7.097677349,      -7.319012148
          0,           0,         115,       -6.80389838,      -6.662669005,      -7.128574634,      -7.346988983
          0,           0,         116,      -6.828978626,      -6.681940075,      -7.149739165,       -7.36114668
          0,           0,         117,      -6.856008464,      -6.705743531,      -7.172979477,      -7.384973141
          0,           0,         118,      -6.885244058,      -6.734834423,      -7.200050837,       -7.41347848
          0,           0,         119,      -6.915317554,       -6.76889356,      -7.229524584,      -7.444589609
          0,           0,         120,      -6.945315096,      -6.806521055,      -7.262469046,      -7.477817369
          0,           0,         121,      -6.975540003,      -6.846474709,      -7.300564097,      -7.512125734
          0,           0,         122,      -7.006039654,      -6.887499397,      -7.341365245,      -7.546120933
          0,           0,         123,      -7.037067502,      -6.928680496,      -7.381114451,      -7.578814945
          0,           0,         124,      -7.068574235,      -6.969452183,      -7.415777183,      -7.611027738
          0,           0,         125,       -7.09691021,      -7.006114603,      -7.443898284,      -7.638241706
          0,           0,         126,      -7.122001712,      -7.038141069,      -7.466173762,      -7.664685151
          0,           0,         127,      -7.143559782,      -7.064376598,      -7.486576716,      -7.690310862
          0,           0,         128,      -7.161642106,      -7.083775765,      -7.506829641,      -7.713711718
          0,           0,         129,      -7.177116811,      -7.096400678,      -7.529467678,      -7.736077806
          0,           0,         130,      -7.192232513,      -7.104450853,      -7.555989362,      -7.757296906
          0,           0,         131,      -7.208714681,      -7.110480187,      -7.584812815,      -7.777272178
          0,           0,         132,      -7.227942783,      -7.117130121,      -7.614795551,       -7.79685547
          0,           0,         133,       -7.25100459,      -7.126981946,      -7.644020122,      -7.817184448
          0,           0,         134,       -7.27820591,      -7.141796746,      -7.670496827,      -7.839353965
          0,           0,         135,      -7.309119421,      -7.162412751,      -7.694461231,      -7.864939593
          0,           0,         136,      -7.340185836,        -7.1857444,      -7.714235502,      -7.893025648
          0,           0,         137,      -7.370373054,      -7.214312079,      -7.725783474,      -7.910209246
          0,           0,         138,      -7.402275867,      -7.247782431,      -7.753106403,      -7.939353897
          0,           0,         139,      -7.437785034,      -7.289447613,      -7.784821157,      -7.976358693
          0,           0,         140,      -7.472707627,      -7.334445494,      -7.822320713,      -8.016583365
          0,           0,         141,      -7.507131223,      -7.379702346,      -7.867970045,       -8.05478173
          0,           0,         142,      -7.541964543,      -7.425205168,      -7.917069835,      -8.093541563
          0,           0,         143,       -7.57667311,      -7.469318297,      -7.967101426,      -8.132120418
          0,           0,         144,      -7.611946423,      -7.511541899,      -8.015429555,      -8.168790301
          0,           0,         145,      -7.646742097,      -7.550827961,       -8.05292726,      -8.201561978
          0,           0,         146,      -7.678636297,      -7.587317079,      -8.082280432,      -8.231791073
          0,           0,         147,      -7.708839857,      -7.622357994,       -8.10754097,      -8.263309007
          0,           0,         148,      -7.737279975,       -7.65654657,      -8.132656338,      -8.294409427
          0,           0,         149,      -7.763641159,      -7.689243007,      -8.157392451,      -8.325962543
          0,           0,         150,      -7.788675978,      -7.719253594,      -8.188100862,      -8.357719723
          0,           0,         151,      -7.814093577,      -7.747256377,      -8.224162582,      -8.389015853
          0,           0,         152,      -7.840783041,      -7.773963038,      -8.262276083,      -8.419937421
          0,           0,         153,      -7.869787384,       -7.80073596,       -8.30056087,      -8.450848779
          0,           0,         154,      -7.901643823,      -7.829353846,      -8.335140763,       -8.48228016
          0,           0,         155,      -7.935553894,       -7.85999572,      -8.363155251,      -8.515023623
          0,           0,         156,      -7.966766276,      -7.890302933,      -8.380165132,      -8.540432343
          0,           0,         157,       -7.99834328,      -7.922880906,      -8.401237232,      -8.572965965
          0,           0,         158,      -8.028846335,      -7.956551557,      -8.423205548,      -8.605928354
          0,           0,         159,      -8.056212516,      -7.987179518,      -8.446638627,      -8.638345495
          0,           0,         160,      -8.081042207,      -8.012400019,      -8.478484776,       -8.66963067
          0,           0,         161,      -8.105095089,      -8.032728632,      -8.515632488,      -8.699159743
          0,           0,         162,      -8.129223954,      -8.048620018,      -8.554530893,      -8.726101775
          0,           0,         163,      -8.155332297,      -8.062919963,      -8.593495428,      -8.750999363
          0,           0,         164,      -8.184624492,       -8.07904938,      -8.627105233,      -8.775297422
          0,           0,         165,       -8.21706331,      -8.099076682,      -8.652861397,      -8.800092457
          0,           0,         166,      -8.251910964,       -8.12389635,      -8.672603861,      -8.826534447
          0,           0,         167,      -8.286564503,      -8.151721173,       -8.68559869,      -8.852047786
          0,           0,         168,      -8.319272186,      -8.182460666,      -8.695741996,      -8.876077386
          0,           0,         169,       -8.35372907,       -8.21921557,      -8.721003456,      -8.911265904
          0,           0,         170,      -8.389010123,      -8.260981549,      -8.753694691,      -8.948000461
          0,           0,         171,      -8.424029312,      -8.305666049,      -8.789574252,      -8.988787251
          0,           0,         172,      -8.459399012,      -8.349809503,      -8.834207017,      -9.029168299
          0,           0,         173,      -8.496175942,        -8.3929079,      -8.883224968,      -9.068824285
          0,           0,         174,      -8.533581984,      -8.433170907,      -8.930485721,      -9.107959402
          0,           0,         175,      -8.569010694,      -8.468429583,      -8.967724452,      -9.136865685
          0,           0,         176,      -8.604859287,      -8.503234482,      -9.000863972,      -9.171863816
          0,           0,         177,      -8.639507774,      -8.536471234,      -9.027257796,      -9.203973525
          0,           0,         178,      -8.672100709,      -8.569354177,      -9.048208866,      -9.235535023
          0,           0,         179,      -8.701594533,      -8.601161923,       -9.07067256,      -9.268863093
          0,           0,         180,      -8.728623693,      -8.630858538,      -9.098612395,      -9.302820909
          0,           0,         181,      -8.754246519,      -8.657804483,      -9.131488692,      -9.336043346
          0,           0,         182,      -8.780197248,      -8.682440416,      -9.168027192,      -9.368260448
          0,           0,         183,      -8.808068241,      -8.706178167,      -9.204676747,      -9.399645734
          0,           0,         184,      -8.838668972,      -8.730560368,      -9.237829346,      -9.430196315
          0,           0,         185,      -8.872085834,      -8.756985951,      -9.265253668,      -9.460119765
          0,           0,         186,      -8.907816147,      -8.786564124,      -9.286811739,      -9.490319085
          0,           0,         187,      -8.944608902,      -8.819323493,      -9.305031075,      -9.521356503
          0,           0,         188,      -8.978891673,      -8.852159257,      -9.316427779,      -9.546630951
          0,           0,         189,       -9.01178052,      -8.886538748,      -9.335324745,      -9.578774879
          0,           0,         190,      -9.044587889,      -8.922496241,        -9.3654143,      -9.613252256
          0,           0,         191,      -9.076444255,       -8.95885735,      -9.398272714,      -9.649284301
          0,           0,         192,      -9.108060111,      -8.993230477,      -9.434991174,      -9.685833197
          0,           0,         193,      -9.141111872,      -9.025344447,      -9.475001591,      -9.720020404
          0,           0,         194,      -9.175715863,      -9.055762918,      -9.512932784,      -9.753063124
          0,           0,         195,      -9.207074082,      -9.080078778,      -9.537674708,       -9.77360451
          0,           0,         196,      -9.239591991,      -9.107060615,      -9.560897432,      -9.801189122
          0,           0,         197,      -9.271589953,      -9.134711602,      -9.584586912,      -9.828898558
          0,           0,         198,      -9.304673393,      -9.166442494,      -9.605416871,      -9.856514011
          0,           0,         199,      -9.336277012,      -9.200979201,      -9.627327571,      -9.888831973
          0,           0,         200,       -9.36569825,      -9.235632481,      -9.655712592,      -9.923002974
          0,           0,         201,       -9.39410455,      -9.269147691,      -9.690087063,      -9.956947611
          0,           0,         202,      -9.422818408,      -9.300936039,      -9.727794207,      -9.989875633
          0,           0,         203,      -9.453141307,      -9.331171878,      -9.766121143,      -10.02151296
          0,           0,         204,       -9.48576265,         -9.360646,      -9.802007743,      -10.05181349
          0,           0,         205,      -9.520523756,      -9.390285531,      -9.833047676,        -10.081016
          0,           0,         206,       -9.55569674,      -9.419629121,      -9.857602799,      -10.10844632
          0,           0,         207,      -9.586982434,      -9.446617974,      -9.875519884,      -10.12796149
          0,           0,         208,      -9.617700802,      -9.476514765,      -9.894385791,      -10.15557962
          0,           0,         209,      -9.646421023,      -9.507346068,      -9.918201537,      -10.18326116
          0,           0,         210,      -9.672845317,       -9.53846846,      -9.944048003,      -10.21284916
          0,           0,         211,      -9.697511338,      -9.567089229,      -9.976165807,       -10.2436097
          0,           0,         212,      -9.722289182,      -9.592611165,      -10.01363919,      -10.27290628
          0,           0,         213,      -9.747974313,      -9.615261336,      -10.05288302,       -10.3006244
          0,           0,         214,       -9.77554723,      -9.636298219,      -10.09178185,      -10.32707618
          0,           0,         215,      -9.805695552,      -9.657918921,      -10.12698381,      -10.35309719
          0,           0,         216,      -9.837840521,      -9.681569261,      -10.15653566,      -10.38040808
          0,           0,         217,      -9.864622743,      -9.702037115,      -10.17196257,      -10.39534909
          0,           0,         218,         -9.893379,      -9.728660445,      -10.19444857,      -10.42019761
          0,           0,         219,      -9.922859518,      -9.758918379,      -10.22216237,      -10.44636913
          0,           0,         220,      -9.954942377,      -9.796176385,      -10.25141006,      -10.47918161
          0,           0,         221,       -9.98661967,      -9.836346438,      -10.28632137,      -10.51533256
          0,           0,         222,       -10.0183241,       -9.87721055,      -10.32773399,      -10.55003048
          0,           0,         223,      -10.05076466,      -9.918423928,      -10.37129765,      -10.58410183
          0,           0,         224,      -10.08462302,      -9.959843762,      -10.41366308,      -10.61908034
          0,           0,         225,      -10.11699555,       -9.99783665,      -10.44961562,      -10.64814311
          0,           0,         226,      -10.14562967,      -10.03225973,      -10.47535248,      -10.67412653
          0,           0,         227,      -10.16911485,      -10.06111373,      -10.49420593,       -10.6990639
          0,           0,         228,      -10.18779688,       -10.0836316,      -10.51017005,          -10.7214
          0,           0,         229,      -10.20124895,       -10.0978936,      -10.52539803,      -10.74178166
          0,           0,         230,      -10.21089301,      -10.10363679,      -10.54481065,      -10.76039379
          0,           0,         231,      -10.21927379,      -10.10304304,      -10.56842518,      -10.77642164
          0,           0,         232,      -10.22841912,      -10.09907547,      -10.59452085,      -10.78986992
          0,           0,         233,      -10.24020652,      -10.09517686,      -10.62200622,      -10.80186665
          0,           0,         234,      -10.25590387,      -10.09431827,      -10.64846032,      -10.81369641
          0,           0,         235,      -10.27592002,      -10.09836833,      -10.67184193,      -10.82654165
          0,           0,         236,      -10.30002895,      -10.10831246,      -10.69208289,      -10.84159923
          0,           0,         237,      -10.32761766,      -10.12457905,      -10.71094356,      -10.86009442
          0,           0,         238,        -10.357775,      -10.14709852,      -10.73139068,      -10.88331248
          0,           0,         239,      -10.38862653,      -10.17454195,      -10.75471534,      -10.91169001
          0,           0,         240,      -10.41548038,      -10.20276309,      -10.76695284,      -10.92997639
          0,           0,         241,       -10.4437577,      -10.23616358,      -10.79323614,       -10.9564371
          0,           0,         242,      -10.47617229,      -10.27599799,      -10.84080921,      -10.99512311
          0,           0,         243,      -10.50982356,      -10.32064716,      -10.88439213,       -11.0295724
          0,           0,         244,      -10.54119286,      -10.36714458,      -10.91209779,      -11.05360783
          0,           0,         245,      -10.56970768,      -10.41418584,      -10.93932054,      -11.08491468
          0,           0,         246,      -10.59313299,      -10.45643218,      -10.97722421,      -11.11569595
          0,           0,         247,      -10.61340957,      -10.49279911,       -11.0110703,      -11.14152169
          0,           0,         248,      -10.63027055,      -10.52237888,       -11.0353082,      -11.16628948
          0,           0,         249,      -10.64331115,      -10.54341931,      -11.05812911,      -11.19004057
          0,           0,         250,      -10.65394121,      -10.55631045,      -11.08066519,      -11.21062246
          0,           0,         251,      -10.66404344,      -10.56366057,      -11.10162957,       -11.2283909
          0,           0,         252,      -10.67519445,      -10.56865445,      -11.12192416,      -11.24488297
          0,           0,         253,      -10.68858105,      -10.57407159,      -11.14241224,      -11.26125499
          0,           0,         254,       -10.7049945,      -10.58203509,      -11.16272858,      -11.27828657
          0,           0,         255,      -10.72477587,      -10.59399487,       -11.1821471,      -11.29665502
          0,           0,         256,      -10.74781744,      -10.61080299,      -11.20070467,      -11.31698325
          0,           0,         257,      -10.77365627,      -10.63282512,      -11.21956352,      -11.33982198
          0,           0,         258,      -10.80162002,      -10.66001868,      -11.24065549,      -11.36565733
          0,           0,         259,      -10.83089495,      -10.69186463,      -11.26570405,      -11.39472176
          0,           0,         260,      -10.86029173,      -10.72699793,      -11.29295941,      -11.42535926
          0,           0,         261,      -10.88890956,      -10.76401066,      -11.32159255,      -11.45503159
          0,           0,         262,      -10.91779728,      -10.80292909,      -11.35952554,      -11.48718715
          0,           0,         263,      -10.94757189,      -10.84377729,      -11.40413346,      -11.52155634
          0,           0,         264,        -10.976737,      -10.88450734,      -11.44440331,      -11.55361521
          0,           0,         265,      -11.00437636,      -10.92354219,      -11.47589546,      -11.58271415
          0,           0,         266,      -11.03084246,      -10.96062675,      -11.50795304,      -11.61407603
          0,           0,         267,      -11.05624921,      -10.99486671,      -11.54255059,      -11.64338217
          0,           0,         268,       -11.0816658,      -11.02809884,      -11.57261437,      -11.67178429
          0,           0,         269,      -11.10676142,      -11.06044847,      -11.59996996,      -11.70088509
          0,           0,         270,      -11.13122106,      -11.09112333,      -11.62930215,      -11.72996103
          0,           0,         271,      -11.15546923,      -11.12021498,      -11.66007775,      -11.75839544
          0,           0,         272,      -11.18007746,      -11.14837668,      -11.69057618,      -11.78647763
          0,           0,         273,      -11.20546123,       -11.1762352,      -11.72060476,      -11.81463704
          0,           0,         274,      -11.23190464,      -11.20433325,      -11.75001977,      -11.84298739
          0,           0,         275,      -11.25952533,      -11.23314751,      -11.77788973,      -11.87147633
          0,           0,         276,      -11.28821838,      -11.26295784,      -11.80357191,      -11.90016383
          0,           0,         277,      -11.31739767,       -11.2931929,      -11.82730954,      -11.92878493
          0,           0,         278,      -11.34507296,      -11.32204757,      -11.84768813,      -11.95520638
          0,           0,         279,      -11.37288991,      -11.35074216,      -11.86961983,      -11.98421355
          0,           0,         280,      -11.40000378,      -11.37761482,      -11.89514178,      -12.01200338
          0,           0,         281,      -11.42628715,      -11.40182634,      -11.92193215,      -12.03943281
          0,           0,         282,      -11.45216333,      -11.42294724,       -11.9519677,        -12.065922
          0,           0,         283,      -11.47829062,      -11.44186388,      -11.98327886,      -12.09124642
          0,           0,         284,      -11.50496128,      -11.45944995,      -12.01407486,      -12.11559789
          0,           0,         285,      -11.53275002,      -11.47725548,      -12.04385461,      -12.13964293
          0,           0,         286,      -11.56199217,      -11.49681719,      -12.07138611,      -12.16415435
          0,           0,         287,      -11.59264056,      -11.51905958,      -12.09704676,      -12.18977514
          0,           0,         288,      -11.62450844,      -11.54440469,        -12.122587,      -12.21728575
          0,           0,         289,      -11.65681491,      -11.57198055,      -12.14734094,      -12.24669666
          0,           0,         290,      -11.68619692,      -11.59972787,      -12.16633297,      -12.26754056
          0,           0,         291,      -11.72014432,      -11.63342974,      -12.20230813,      -12.30562907
          0,           0,         292,      -11.75339357,      -11.66804131,      -12.23740767,      -12.33571869
          0,           0,         293,      -11.78831678,      -11.70616407,       -12.2771479,      -12.37140501
          0,           0,         294,      -11.82126295,      -11.74354452,      -12.31013605,      -12.39826938
          0,           0,         295,      -11.85487344,      -11.78233156,      -12.33626116,      -12.43022476
          0,           0,         296,      -11.88683781,      -11.81882909,      -12.36896783,      -12.46297662
          0,           0,         297,      -11.91778251,      -11.85203702,      -12.40252034,      -12.49256833
          0,           0,         298,      -11.94726268,      -11.88169203,      -12.42937964,      -12.52145913
          0,           0,         299,      -11.97424169,       -11.9062904,      -12.45426467,      -12.54960923
          0,           0,         300,      -11.99879969,      -11.92547106,      -12.47826783,      -12.57561941
          0,           0,         301,      -12.02163484,      -11.94023595,      -12.50074102,      -12.59945381
          0,           0,         302,       -12.0435856,      -11.95213055,      -12.52263197,      -12.62180828
          0,           0,         303,      -12.06558905,      -11.96289022,      -12.54477469,      -12.64331775
          0,           0,         304,      -12.08852926,      -11.97418978,      -12.56689614,      -12.66450637
          0,           0,         305,      -12.11304713,      -11.98741532,      -12.58831499,      -12.68590038
          0,           0,         306,      -12.13945737,      -12.00357124,      -12.60879116,       -12.7080267
          0,           0,         307,      -12.16776831,      -12.02329135,      -12.62878967,      -12.73135714
          0,           0,         308,      -12.19775881,      -12.04688834,      -12.64934094,      -12.75627647
          0,           0,         309,      -12.22906744,      -12.07439654,      -12.67169028,      -12.78302895
          0,           0,         310,      -12.26126029,      -12.10558985,      -12.69687696,      -12.81162784
          0,           0,         311,      -12.29386447,      -12.13998194,      -12.72535716,      -12.84177456
          0,           0,         312,      -12.32636755,      -12.17682544,      -12.75681263,      -12.87292123
          0,           0,         313,      -12.35821998,      -12.21514569,      -12.79026675,      -12.90449709
          0,           0,         314,      -12.38889412,      -12.25383936,      -12.82437975,      -12.93606342
          0,           0,         315,      -12.41795089,      -12.29179158,      -12.85777565,      -12.96722591
          0,           0,         316,      -12.44507961,      -12.32799822,       -12.8892138,      -12.99756886
          0,           0,         317,      -12.47011507,      -12.36167407,      -12.91784958,      -13.02681199
          0,           0,         318,      -12.49306667,      -12.39229524,      -12.94362522,      -13.05485845
          0,           0,         319,      -12.51417261,      -12.41963405,      -12.96725786,      -13.08169074
          0,           0,         320,      -12.53391641,      -12.44382943,      -12.98973454,      -13.10734711
          0,           0,         321,      -12.55295175,      -12.46540641,      -13.01185223,      -13.13196284
          0,           0,         322,      -12.57199117,      -12.48520866,       -13.0340544,      -13.15577347
          0,           0,         323,      -12.59169175,      -12.50426688,      -13.05641456,      -13.17906842
          0,           0,         324,      -12.61256312,      -12.52365254,      -13.07873256,      -13.20218402
          0,           0,         325,      -12.63490087,       -12.5443281,       -13.1007645,      -13.22549263
          0,           0,         326,       -12.6587744,      -12.56704487,      -13.12249697,      -13.24937043
          0,           0,         327,      -12.68405207,      -12.59228504,      -13.14433463,      -13.27417866
          0,           0,         328,       -12.7104632,      -12.62023266,      -13.16707693,      -13.30021416
          0,           0,         329,      -12.73767124,      -12.65076042,      -13.19169958,      -13.32762423
          0,           0,         330,      -12.76530066,      -12.68338372,      -13.21877939,      -13.35618445
          0,           0,         331,      -12.79290566,      -12.71725964,       -13.2478579,      -13.38506882
          0,           0,         332,       -12.8202608,      -12.75163468,      -13.27904959,      -13.41408469
          0,           0,         333,      -12.84745628,      -12.78597774,      -13.31237373,       -13.4433786
          0,           0,         334,       -12.8744694,      -12.81978343,      -13.34585263,      -13.47253482
          0,           0,         335,      -12.90100104,      -12.85230084,      -13.37724952,      -13.50073919
          0,           0,         336,      -12.92683936,      -12.88302538,      -13.40620914,      -13.52775068
