"PointID","x","y"
0, 9.997500181200000e-01, -3.633214858529130e-05
1, 9.990000128750000e-01, -1.454547003937476e-04
2, 9.977599978450000e-01, -3.273141032555298e-04
3, 9.960200190539999e-01, -5.888841132114306e-04
4, 9.937800168990000e-01, -9.433293452198236e-04
5, 9.910500049590000e-01, -1.411702083170284e-03
6, 9.878399968150000e-01, -2.021931843244685e-03
7, 9.841300249100000e-01, -2.807537394514302e-03
8, 9.799500107769999e-01, -3.779369506179586e-03
9, 9.752799868580000e-01, -4.934894718877017e-03
10, 9.701499938960000e-01, -6.230586483396788e-03
11, 9.645400047300000e-01, -7.612813731910913e-03
12, 9.584699869160000e-01, -9.012100155016526e-03
13, 9.519400000570000e-01, -1.037772314374445e-02
14, 9.449599981310000e-01, -1.168424258880262e-02
15, 9.375399947170000e-01, -1.293614878231569e-02
16, 9.296900033950000e-01, -1.415915258928913e-02
17, 9.214000105860000e-01, -1.538937788678033e-02
18, 9.126999974250000e-01, -1.665238262114517e-02
19, 9.035800099370001e-01, -1.796843657940975e-02
20, 8.940600156780000e-01, -1.934138748329485e-02
21, 8.841500282290000e-01, -2.076748733540242e-02
22, 8.738499879840000e-01, -2.223968333238217e-02
23, 8.631799817090000e-01, -2.374692849825209e-02
24, 8.521599769590000e-01, -2.527933799364535e-02
25, 8.407700061800000e-01, -2.683435832443470e-02
26, 8.290500044819999e-01, -2.840281215952042e-02
27, 8.170099854470000e-01, -2.998076154672658e-02
28, 8.046399950980000e-01, -3.156721394905698e-02
29, 7.919700145720000e-01, -3.315595197176334e-02
30, 7.790099978450000e-01, -3.474312073342996e-02
31, 7.657799720760000e-01, -3.632331987410602e-02
32, 7.522799968720000e-01, -3.789325609920709e-02
33, 7.385200262070000e-01, -3.944819946344093e-02
34, 7.245299816130000e-01, -4.098117441070184e-02
35, 7.103199958800001e-01, -4.248757709125491e-02
36, 6.958900094030001e-01, -4.396396276002526e-02
37, 6.812700033190000e-01, -4.540404280176728e-02
38, 6.664699912070000e-01, -4.680396376050825e-02
39, 6.514999866490000e-01, -4.816020106744934e-02
40, 6.363800168040000e-01, -4.946874624145214e-02
41, 6.211299896240000e-01, -5.072614817929161e-02
42, 6.057599782940000e-01, -5.193026191651022e-02
43, 5.902799963950000e-01, -5.307933579688950e-02
44, 5.747100114820000e-01, -5.417131101791636e-02
45, 5.590599775310000e-01, -5.520527429000330e-02
46, 5.433599948880000e-01, -5.617940463272857e-02
47, 5.276100039480000e-01, -5.709414700511877e-02
48, 5.118399858470000e-01, -5.794841770153515e-02
49, 4.960500001910000e-01, -5.874302891415560e-02
50, 4.802699983120000e-01, -5.947738190448533e-02
51, 4.645099937920000e-01, -6.015200464620537e-02
52, 4.487800002100000e-01, -6.076737164023856e-02
53, 4.331099987030000e-01, -6.132317247134941e-02
54, 4.174999892710000e-01, -6.182011693987527e-02
55, 4.019699990750000e-01, -6.225801907051350e-02
56, 3.865399956700000e-01, -6.263657343717895e-02
57, 3.712300062180000e-01, -6.295531637626822e-02
58, 3.560400009160000e-01, -6.321390618957427e-02
59, 3.409900069240000e-01, -6.341126613150078e-02
60, 3.261100053790000e-01, -6.354603717638971e-02
61, 3.113999962810000e-01, -6.361690444639112e-02
62, 2.968699932100000e-01, -6.362203028661682e-02
63, 2.825500071050000e-01, -6.355934451415422e-02
64, 2.684499919410000e-01, -6.342658851577296e-02
65, 2.545700073240000e-01, -6.322101920488989e-02
66, 2.409400045870000e-01, -6.294007404494843e-02
67, 2.275699973110000e-01, -6.258081527540682e-02
68, 2.144699990750000e-01, -6.214009685531086e-02
69, 2.016600072380000e-01, -6.161504414760412e-02
70, 1.891400069000000e-01, -6.100190551745297e-02
71, 1.769299954180000e-01, -6.029774356086688e-02
72, 1.650400012730000e-01, -5.949921765822831e-02
73, 1.534900069240000e-01, -5.860382028693278e-02
74, 1.422899961470000e-01, -5.760861190833848e-02
75, 1.314399987460000e-01, -5.650972727549722e-02
76, 1.209499984980000e-01, -5.530414745460775e-02
77, 1.108499988910000e-01, -5.399178251957001e-02
78, 1.011300012470000e-01, -5.256792622868400e-02
79, 9.181000292300000e-02, -5.103204449830168e-02
80, 8.290000259900000e-02, -4.938281754492293e-02
81, 7.440000027400000e-02, -4.761725192873854e-02
82, 6.633000075800000e-02, -4.573685738465048e-02
83, 5.869000032500000e-02, -4.373938978338135e-02
84, 5.149000138000000e-02, -4.162530229224635e-02
85, 4.473999887700000e-02, -3.939596845069811e-02
86, 3.844000026600000e-02, -3.704999567320873e-02
87, 3.260000050100000e-02, -3.458993779578529e-02
88, 2.723000012300000e-02, -3.201994144264422e-02
89, 2.232000045500000e-02, -2.933466138466976e-02
90, 1.789999939500000e-02, -2.655180377395786e-02
91, 1.394999958600000e-02, -2.366092193648049e-02
92, 1.049000024800000e-02, -2.067897515997625e-02
93, 7.519999985000000e-03, -1.761238622031887e-02
94, 5.040000193000000e-03, -1.446899727546776e-02
95, 3.049999941000000e-03, -1.125802979845564e-02
96, 1.560000004000000e-03, -8.014497546353829e-03
97, 5.600000150000000e-04, -4.740389704705830e-03
98, 5.999999800000000e-05, -1.500551917827062e-03
99, 0.000000000000000e+00, 0.000000000000000e+00
100, 5.999999800000000e-05, 1.380962361969295e-03
101, 5.600000150000000e-04, 4.143006184180617e-03
102, 1.560000004000000e-03, 6.772738415120653e-03
103, 3.049999941000000e-03, 9.266896807453124e-03
104, 5.040000193000000e-03, 1.164992338686052e-02
105, 7.519999985000000e-03, 1.391361057579199e-02
106, 1.049000024800000e-02, 1.606570481514170e-02
107, 1.394999958600000e-02, 1.811261823116107e-02
108, 1.789999939500000e-02, 2.006028546549682e-02
109, 2.232000045500000e-02, 2.190668656266464e-02
110, 2.723000012300000e-02, 2.366721301957058e-02
111, 3.260000050100000e-02, 2.533793574319877e-02
112, 3.844000026600000e-02, 2.692939419564809e-02
113, 4.473999887700000e-02, 2.844530239821804e-02
114, 5.149000138000000e-02, 2.988981759056911e-02
115, 5.869000032500000e-02, 3.126906925627495e-02
116, 6.633000075800000e-02, 3.258682280367813e-02
117, 7.440000027400000e-02, 3.384685167919749e-02
118, 8.290000259900000e-02, 3.505417499382589e-02
119, 9.181000292300000e-02, 3.621067314768723e-02
120, 1.011300012470000e-01, 3.732074490949914e-02
121, 1.108499988910000e-01, 3.838707977762710e-02
122, 1.209499984980000e-01, 3.941112277942568e-02
123, 1.314399987460000e-01, 4.039701224357946e-02
124, 1.422899961470000e-01, 4.134464062125279e-02
125, 1.534900069240000e-01, 4.225562229892331e-02
126, 1.650400012730000e-01, 4.313190959127096e-02
127, 1.769299954180000e-01, 4.397418708315530e-02
128, 1.891400069000000e-01, 4.478212472951869e-02
129, 2.016600072380000e-01, 4.555577499967814e-02
130, 2.144699990750000e-01, 4.629423788314924e-02
131, 2.275699973110000e-01, 4.699740892953089e-02
132, 2.409400045870000e-01, 4.766367316441777e-02
133, 2.545700073240000e-01, 4.829161973060305e-02
134, 2.684499919410000e-01, 4.887945536139443e-02
135, 2.825500071050000e-01, 4.942428158197720e-02
136, 2.968699932100000e-01, 4.992412709313884e-02
137, 3.113999962810000e-01, 5.037624171056397e-02
138, 3.261100053790000e-01, 5.077704537784773e-02
139, 3.409900069240000e-01, 5.112340477354797e-02
140, 3.560400009160000e-01, 5.141209714029554e-02
141, 3.712300062180000e-01, 5.163911410091251e-02
142, 3.865399956700000e-01, 5.180068190191452e-02
143, 4.019699990750000e-01, 5.189313824900872e-02
144, 4.174999892710000e-01, 5.191255594240371e-02
145, 4.331099987030000e-01, 5.185515012264998e-02
146, 4.487800002100000e-01, 5.171734824068130e-02
147, 4.645099937920000e-01, 5.149552844539013e-02
148, 4.802699983120000e-01, 5.118665876632712e-02
149, 4.960500001910000e-01, 5.078779946705629e-02
150, 5.118399858470000e-01, 5.029629241309694e-02
151, 5.276100039480000e-01, 4.971063055651057e-02
152, 5.433599948880000e-01, 4.902883541776799e-02
153, 5.590599775310000e-01, 4.825075938854032e-02
154, 5.747100114820000e-01, 4.737555701543270e-02
155, 5.902799963950000e-01, 4.640474244937016e-02
156, 6.057599782940000e-01, 4.533959750868859e-02
157, 6.211299896240000e-01, 4.418294272407888e-02
158, 6.363800168040000e-01, 4.293780467230662e-02
159, 6.514999866490000e-01, 4.160803880664708e-02
160, 6.664699912070000e-01, 4.019929733989764e-02
161, 6.812700033190000e-01, 3.871831882449808e-02
162, 6.958900094030001e-01, 3.717179139102144e-02
163, 7.103199958800001e-01, 3.556716152410268e-02
164, 7.245299816130000e-01, 3.391494624830727e-02
165, 7.385200262070000e-01, 3.222294683102184e-02
166, 7.522799968720000e-01, 3.050058506768643e-02
167, 7.657799720760000e-01, 2.876028186379920e-02
168, 7.790099978450000e-01, 2.701233222431549e-02
169, 7.919700145720000e-01, 2.526581018542631e-02
170, 8.046399950980000e-01, 2.353245416849694e-02
171, 8.170099854470000e-01, 2.182249033625075e-02
172, 8.290500044819999e-01, 2.014847171580636e-02
173, 8.407700061800000e-01, 1.851653364977553e-02
174, 8.521599769590000e-01, 1.693416777384675e-02
175, 8.631799817090000e-01, 1.541094932844196e-02
176, 8.738499879840000e-01, 1.394551702381139e-02
177, 8.841500282290000e-01, 1.253923479322649e-02
178, 8.940600156780000e-01, 1.119130857562168e-02
179, 9.035800099370001e-01, 9.897975504433819e-03
180, 9.126999974250000e-01, 8.659826628767044e-03
181, 9.214000105860000e-01, 7.485565993531136e-03
182, 9.296900033950000e-01, 6.389388705342837e-03
183, 9.375399947170000e-01, 5.399794382622439e-03
184, 9.449599981310000e-01, 4.543693964099751e-03
185, 9.519400000570000e-01, 3.844385591523356e-03
186, 9.584699869160000e-01, 3.307478897431792e-03
187, 9.645400047300000e-01, 2.913672166080427e-03
188, 9.701499938960000e-01, 2.620172794093664e-03
189, 9.752799868580000e-01, 2.373937487508562e-03
190, 9.799500107769999e-01, 2.125154058448345e-03
191, 9.841300249100000e-01, 1.845840036853273e-03
192, 9.878399968150000e-01, 1.529591555121890e-03
193, 9.910500049590000e-01, 1.194494996857687e-03
194, 9.937800168990000e-01, 8.645829287952793e-04
195, 9.960200190539999e-01, 5.670598474472010e-04
196, 9.977599978450000e-01, 3.232687207172402e-04
197, 9.990000128750000e-01, 1.450856614601938e-04
198, 9.997500181200000e-01, 3.632630216943049e-05
199, 1.000000000000000e+00, 0.000000000000000e+00
