"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633245108903786e-05, 1.321711414173331e+00, 6.897586361613954e-01, 1.003430998756162e-01, 3.779762227593779e+00
1, 9.990000128750000e-01, -1.454737972062437e-04, 1.190813709178985e+00, 6.954146320203202e-01, 1.017570058187297e-01, 3.417374652358320e+00
2, 9.977599978450000e-01, -3.275234835731366e-04, 1.183075647551138e+00, 7.466283953853482e-01, 1.113782114588473e-01, 3.405106103412790e+00
3, 9.960200190539999e-01, -5.900140584564148e-04, 1.171000414322060e+00, 7.649180029639333e-01, 1.191365403059929e-01, 3.375354116713111e+00
4, 9.937800168990000e-01, -9.474084366699854e-04, 1.163921572699828e+00, 7.718321156698468e-01, 1.293548998831981e-01, 3.357452080433163e+00
5, 9.910500049590000e-01, -1.422961616124258e-03, 1.159091868382123e+00, 7.782475816660117e-01, 1.441288023416279e-01, 3.345869078419443e+00
6, 9.878399968150000e-01, -2.047479931604046e-03, 1.151892626299761e+00, 7.844079432701696e-01, 1.626123037020307e-01, 3.327946653398862e+00
7, 9.841300249100000e-01, -2.857513505857457e-03, 1.140988626028367e+00, 7.943468593747323e-01, 1.830350829866758e-01, 3.300806195113831e+00
8, 9.799500107769999e-01, -3.865507197886423e-03, 1.125017514641788e+00, 8.095596215404092e-01, 2.022618521559686e-01, 3.260987488945945e+00
9, 9.752799868580000e-01, -5.068623151669963e-03, 1.104029476364456e+00, 8.300873231488415e-01, 2.163594068668577e-01, 3.208600553476511e+00
10, 9.701499938960000e-01, -6.419847904614889e-03, 1.079207658985900e+00, 8.542750591143509e-01, 2.220680069235464e-01, 3.146516830515693e+00
11, 9.645400047300000e-01, -7.860471514926741e-03, 1.053173628947996e+00, 8.788499566436003e-01, 2.178404432423290e-01, 3.081174764668321e+00
12, 9.584699869160000e-01, -9.314969965397475e-03, 1.030404531677453e+00, 9.001647064817343e-01, 2.048667088906100e-01, 3.023919694864103e+00
13, 9.519400000570000e-01, -1.072808170979077e-02, 1.014681631325176e+00, 9.156776782809612e-01, 1.868876989072191e-01, 2.984386055844553e+00
14, 9.449599981310000e-01, -1.207232746812814e-02, 1.006982758294118e+00, 9.247791200727282e-01, 1.685721345029133e-01, 2.965067983475612e+00
15, 9.375399947170000e-01, -1.335296757099646e-02, 1.005445849921599e+00, 9.285214066835247e-01, 1.536071330972222e-01, 2.961225881718200e+00
16, 9.296900033950000e-01, -1.459847290421941e-02, 1.006967226492366e+00, 9.290087251384910e-01, 1.436399975177853e-01, 2.965034157458257e+00
17, 9.214000105860000e-01, -1.584847403695384e-02, 1.008757472530457e+00, 9.283698988590111e-01, 1.384105151069755e-01, 2.969483277155055e+00
18, 9.126999974250000e-01, -1.713151009216408e-02, 1.009087616329836e+00, 9.280991869295644e-01, 1.365278332516192e-01, 2.970229039326171e+00
19, 9.035800099370001e-01, -1.846988143759953e-02, 1.007400178474349e+00, 9.288512026033227e-01, 1.363756993702476e-01, 2.965871256203624e+00
20, 8.940600156780000e-01, -1.986826764802568e-02, 1.003910925582708e+00, 9.306868052905510e-01, 1.366594249756149e-01, 2.956962649201299e+00
