"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,         107,      -4.218510133,      -1.370027185,      -1.183685132,      -1.198064617,       1.247050603
          0,           0,         108,      -4.224693043,      -1.378772058,       -1.19566748,      -1.209106467,       1.241258934
          0,           0,         109,      -4.231334773,      -1.387097469,      -1.208590423,      -1.220903451,       1.234998559
          0,           0,         110,       -4.23841882,      -1.394980705,      -1.222347144,      -1.233350755,       1.228264201
          0,           0,         111,      -4.245887421,      -1.402324576,      -1.236766188,      -1.246292744,       1.221095577
          0,           0,         112,      -4.253637884,      -1.408943071,       -1.25159642,      -1.259518137,       1.213585595
          0,           0,         113,      -4.261526489,      -1.414558154,      -1.266498839,      -1.272756891,       1.205876794
          0,           0,         114,      -4.269417405,      -1.418842211,      -1.281056297,       -1.28569103,       1.198114769
          0,           0,         115,       -4.27713783,      -1.421492319,      -1.294807499,      -1.297968838,       1.190487926
          0,           0,         116,      -4.284609793,        -1.4223212,      -1.307321575,      -1.309240814,       1.183092369
          0,           0,         117,      -4.291661621,      -1.421320943,      -1.318276137,       -1.31920094,       1.176103918
          0,           0,         118,      -4.298202228,      -1.418706215,        -1.3275391,       -1.32764361,       1.169621559
          0,           0,         119,      -4.304085771,      -1.414843835,      -1.335160654,      -1.334510082,       1.163807498
          0,           0,         120,      -4.309150198,      -1.410186043,      -1.341314199,      -1.339903325,       1.158873868
          0,           0,         121,      -4.313095206,      -1.405168849,      -1.346193401,      -1.344039599,       1.155188541
          0,           0,         122,      -4.315489215,      -1.400145772,      -1.349957934,      -1.347174887,       1.153229719
          0,           0,         123,      -4.315964486,      -1.395344202,      -1.352741448,      -1.349542896,       1.153370592
          0,           0,         124,      -4.314382622,      -1.390822348,      -1.354697304,      -1.351316997,       1.155709718
          0,           0,         125,      -4.310933576,      -1.386525991,      -1.356035416,       -1.35263998,       1.160009562
          0,           0,         126,      -4.306021623,      -1.382322798,      -1.357000294,      -1.353657255,       1.165827645
          0,           0,         127,      -4.300150343,      -1.378093871,      -1.357831682,      -1.354550191,       1.172640968
          0,           0,         128,      -4.293840992,      -1.373812096,         -1.358732,      -1.355536019,       1.179915755
          0,           0,         129,      -4.287551525,      -1.369561423,      -1.359852142,      -1.356844794,       1.187179289
          0,           0,         130,      -4.281647252,      -1.365510494,      -1.361291355,      -1.358676646,        1.19404478
          0,           0,         131,       -4.27638913,       -1.36184751,      -1.363113252,      -1.361165523,       1.200225979
          0,           0,         132,      -4.271935888,      -1.358737449,      -1.365354448,      -1.364364564,        1.20554002
          0,           0,         133,      -4.268387433,      -1.356280872,       -1.36803584,       -1.36825474,       1.209869076
          0,           0,         134,      -4.265805059,      -1.354529484,      -1.371178709,      -1.372771059,       1.213140906
          0,           0,         135,      -4.264221886,       -1.35350672,      -1.374800979,      -1.377827006,       1.215318029
          0,           0,         136,      -4.263647441,      -1.353218239,      -1.378908816,      -1.383331054,       1.216391291
          0,           0,         137,      -4.264056438,      -1.353660404,      -1.383480691,      -1.389183456,       1.216390109
          0,           0,         138,      -4.265376175,      -1.354824393,      -1.388452518,      -1.395271791,       1.215392134
          0,           0,         139,      -4.267507299,      -1.356702483,       -1.39371535,      -1.401466554,       1.213502496
          0,           0,         140,      -4.270321975,      -1.359284024,      -1.399124683,      -1.407615452,       1.210854832
          0,           0,         141,      -4.273672646,      -1.362555124,      -1.404506009,      -1.413548617,       1.207603055
          0,           0,         142,      -4.277405669,      -1.366488799,      -1.409675619,      -1.419092511,       1.203908581
          0,           0,         143,      -4.281376544,       -1.37103709,      -1.414456344,      -1.424082367,       1.199924087
          0,           0,         144,      -4.285452438,      -1.376128253,      -1.418697728,      -1.428380725,       1.195789992
          0,           0,         145,      -4.289506314,      -1.381661309,      -1.422288691,      -1.431891499,       1.191641218
          0,           0,         146,      -4.293418358,      -1.387514017,      -1.425170295,      -1.434570387,       1.187602328
          0,           0,         147,      -4.297088724,      -1.393547601,      -1.427344883,       -1.43643214,       1.183778536
          0,           0,         148,      -4.300451839,      -1.399624263,      -1.428878762,      -1.437553234,       1.180241386
          0,           0,         149,      -4.303523657,      -1.405625361,      -1.429901246,      -1.438068013,       1.176984151
          0,           0,         150,      -4.306428356,      -1.411475246,      -1.430597843,      -1.438156459,       1.173894142
          0,           0,         151,      -4.309377957,      -1.417149913,      -1.431185419,       -1.43802808,       1.170769816
          0,           0,         152,      -4.312620126,      -1.422687913,      -1.431888255,      -1.437900491,       1.167368779
          0,           0,         153,       -4.31641058,      -1.428187998,      -1.432924249,      -1.437977163,       1.163436544
          0,           0,         154,       -4.32099387,      -1.433808014,      -1.434482387,      -1.438448791,       1.158724189
          0,           0,         155,      -4.326588655,      -1.439756136,      -1.436714502,      -1.439475966,        1.15300454
          0,           0,         156,      -4.333387943,      -1.446280615,      -1.439733539,      -1.441186119,       1.146074197
          0,           0,         157,       -4.34156112,      -1.453657563,      -1.443612846,      -1.443674436,       1.137752011
          0,           0,         158,      -4.351248809,      -1.462180564,       -1.44838594,      -1.447003068,       1.127884092
          0,           0,         159,      -4.362544288,      -1.472145149,      -1.454044723,       -1.45120393,       1.116360846
          0,           0,         160,      -4.375522021,       -1.48384216,      -1.460552291,      -1.456282804,       1.103091791
          0,           0,         161,       -4.39019133,      -1.497548436,      -1.467845092,      -1.462225695,       1.088047406
          0,           0,         162,       -4.40651987,      -1.513522502,      -1.475846099,      -1.469006937,       1.071239972
          0,           0,         163,      -4.424430932,       -1.53200306,      -1.484473833,      -1.476595744,       1.052726027
          0,           0,         164,      -4.443760692,      -1.553201082,      -1.493648083,      -1.484959092,       1.032648162
          0,           0,         165,      -4.464280269,      -1.577287429,      -1.503299687,      -1.494065395,       1.011219952
          0,           0,         166,      -4.485651243,      -1.604368682,      -1.513371445,      -1.503883024,      0.9887713731
          0,           0,         167,      -4.507416221,      -1.634458304,      -1.523817379,      -1.514379353,      0.9657664703
          0,           0,         168,      -4.529011816,      -1.667426354,      -1.534600281,      -1.525515623,      0.9428007449
          0,           0,         169,      -4.549768828,      -1.702922221,      -1.545681203,      -1.537235548,      0.9206080118
          0,           0,         170,      -4.568972034,      -1.740279343,      -1.557008858,      -1.549458425,      0.9000037646
          0,           0,         171,      -4.585932473,       -1.77839791,      -1.568520147,      -1.562074673,      0.8818096548
          0,           0,         172,      -4.600077038,      -1.815631456,      -1.580144492,      -1.574955119,      0.8667451063
          0,           0,         173,       -4.61104791,       -1.84977381,      -1.591814571,      -1.587961608,      0.8552954038
          0,           0,         174,      -4.618799741,      -1.878277134,       -1.60346628,      -1.600953441,      0.8475795045
          0,           0,         175,      -4.623617821,      -1.898823402,        -1.6150232,      -1.613781162,      0.8433109807
          0,           0,         176,      -4.626036518,      -1.910088291,      -1.626387478,      -1.626284362,      0.8418832007
          0,           0,         177,       -4.62671787,      -1.912258931,      -1.637456571,      -1.638310542,      0.8425154532
          0,           0,         178,      -4.626348192,       -1.90691644,      -1.648148496,      -1.649738414,      0.8443879611
          0,           0,         179,      -4.625576715,      -1.896395582,      -1.658418832,      -1.660493421,      0.8467290845
          0,           0,         180,      -4.624973184,      -1.883074365,      -1.668266678,      -1.670552604,      0.8488718175
          0,           0,         181,      -4.625030696,      -1.868942501,      -1.677732154,      -1.679942377,      0.8502545364
          0,           0,         182,      -4.626150297,      -1.855468694,      -1.686887597,      -1.688729465,      0.8504322357
          0,           0,         183,      -4.628646531,      -1.843649627,      -1.695827696,      -1.697012575,      0.8490649958
          0,           0,         184,      -4.632752218,       -1.83411831,      -1.704660928,      -1.704912293,      0.8459067699
          0,           0,         185,      -4.638627197,      -1.827248015,      -1.713499288,      -1.712563116,      0.8407919434
          0,           0,         186,      -4.646358103,      -1.823235224,      -1.722452173,      -1.720103371,      0.8336312061
          0,           0,         187,      -4.655961945,      -1.822156541,      -1.731615236,      -1.727666842,      0.8244065535
          0,           0,         188,      -4.667391426,      -1.824007564,       -1.74106594,      -1.735373673,      0.8131652675
          0,           0,         189,      -4.680540379,      -1.828734251,      -1.750857045,      -1.743325407,      0.8000136619
          0,           0,         190,      -4.695244353,      -1.836251825,      -1.761013659,      -1.751600983,      0.7851176673
          0,           0,         191,      -4.711281575,      -1.846447903,      -1.771531321,      -1.760254283,      0.7687033353
          0,           0,         192,      -4.728348387,      -1.859175542,      -1.782372852,       -1.76931072,      0.7510819725
          0,           0,         193,       -4.74608726,      -1.874243851,      -1.793469898,      -1.778770059,       0.732628143
          0,           0,         194,      -4.764059419,      -1.891398506,      -1.804722147,      -1.788602858,      0.7138078343
          0,           0,         195,      -4.781771889,      -1.910300714,      -1.816001995,      -1.798751712,      0.6951564322
          0,           0,         196,      -4.798688506,      -1.930490722,      -1.827156605,       -1.80913172,       0.677267958
          0,           0,         197,      -4.814251471,       -1.95135722,      -1.838011409,      -1.819628668,      0.6607701055
          0,           0,         198,      -4.827943169,      -1.972116335,      -1.848375377,      -1.830096507,      0.6462556672
          0,           0,         199,      -4.839411926,        -1.9918289,      -1.858062929,      -1.840376629,      0.6341478023
          0,           0,         200,       -4.84847647,      -2.009441216,      -1.866908452,      -1.850302942,      0.6246794005
          0,           0,         201,      -4.855105419,      -2.023888897,      -1.874779202,      -1.859710836,      0.6179026667
          0,           0,         202,      -4.859425997,      -2.034260122,      -1.881594358,      -1.868452114,      0.6136784169
          0,           0,         203,      -4.861722267,       -2.03998864,      -1.887340984,      -1.876415166,      0.6116842701
          0,           0,         204,      -4.862401272,      -2.040993748,      -1.892081662,      -1.883541311,      0.6114575193
          0,           0,         205,      -4.861947168,      -2.037705528,      -1.895949625,      -1.889831711,      0.6124524753
          0,           0,         206,      -4.860865835,      -2.030957307,      -1.899134223,       -1.89534717,      0.6141050777
          0,           0,         207,      -4.859633233,      -2.021793909,      -1.901859865,         -1.900199,      0.6158915259
          0,           0,         208,      -4.858654735,      -2.011274209,      -1.904361464,      -1.904534974,      0.6173707691
          0,           0,         209,      -4.858249077,      -2.000323496,      -1.906866753,      -1.908525132,      0.6182006943
          0,           0,         210,      -4.858650204,      -1.989669794,      -1.909584745,      -1.912348272,      0.6181352017
          0,           0,         211,      -4.860021488,      -1.979847191,      -1.912697888,      -1.916180238,      0.6170069021
          0,           0,         212,      -4.862474697,       -1.97123184,      -1.916362949,       -1.92018956,      0.6147058675
          0,           0,         213,      -4.866081065,      -1.964085044,      -1.920711267,       -1.92453347,      0.6111663723
          0,           0,         214,       -4.87087133,      -1.958581142,       -1.92584758,      -1.929351623,      0.6063645876
          0,           0,         215,      -4.876847825,      -1.954827906,      -1.931850783,      -1.934763055,      0.6003068701
          0,           0,         216,      -4.883979816,      -1.952880714,      -1.938772432,      -1.940861912,      0.5930329582
          0,           0,         217,      -4.892199996,      -1.952754142,      -1.946635508,      -1.947717655,      0.5846194269
          0,           0,         218,      -4.901412971,      -1.954430574,       -1.95543746,       -1.95537299,      0.5751717529
          0,           0,         219,      -4.911494838,      -1.957869202,      -1.965150887,      -1.963845917,      0.5648250119
          0,           0,         220,      -4.922276162,      -1.963009675,      -1.975721586,      -1.973127512,      0.5537603492
          0,           0,         221,      -4.933564696,      -1.969774507,      -1.987073626,      -1.983186426,      0.5421842707
          0,           0,         222,      -4.945132908,      -1.978071932,      -1.999107104,      -1.993967215,      0.5303409962
          0,           0,         223,      -4.956732387,      -1.987795426,      -2.011700823,      -2.005391951,      0.5184984304
          0,           0,         224,      -4.968079872,      -1.998818911,      -2.024711221,      -2.017357207,      0.5069590766
          0,           0,         225,      -4.978898104,      -2.010995745,      -2.037973187,      -2.029736337,      0.4960235227
          0,           0,         226,      -4.988936935,      -2.024156096,      -2.051304541,      -2.042379892,      0.4859638322
          0,           0,         227,      -4.997990019,      -2.038105817,       -2.06450731,       -2.05511663,      0.4770043056
          0,           0,         228,      -5.005927766,       -2.05262639,      -2.077376304,      -2.067756815,      0.4692852788
          0,           0,         229,      -5.012700184,      -2.067476102,      -2.089703803,      -2.080095679,      0.4628572237
          0,           0,         230,       -5.01831652,      -2.082394001,      -2.101285497,      -2.091918645,      0.4576994174
          0,           0,         231,       -5.02281004,       -2.09710492,      -2.111934128,      -2.103013649,      0.4537565901
          0,           0,         232,      -5.026225327,       -2.11132633,      -2.121496549,       -2.11318988,      0.4509554438
          0,           0,         233,      -5.028650404,      -2.124780452,       -2.12987777,      -2.122298687,      0.4491788083
          0,           0,         234,      -5.030260556,      -2.137216633,      -2.137054538,      -2.130254076,      0.4482258363
          0,           0,         235,      -5.031330841,      -2.148438417,      -2.143080466,      -2.137042043,      0.4478012485
          0,           0,         236,      -5.032211355,      -2.158331673,      -2.148079849,      -2.142721842,      0.4475388579
          0,           0,         237,      -5.033275859,      -2.166882372,       -2.15223028,      -2.147416534,      0.4470511299
          0,           0,         238,      -5.034869475,      -2.174178012,      -2.155743231,      -2.151296466,      0.4459797631
          0,           0,         239,      -5.037276662,      -2.180393519,      -2.158844387,      -2.154561036,      0.4440273882
          0,           0,         240,      -5.040711374,      -2.185769169,      -2.161756745,       -2.15742293,      0.4409677864
          0,           0,         241,      -5.045324775,      -2.190587319,      -2.164690529,      -2.160095318,       0.436639426
          0,           0,         242,      -5.051219812,      -2.195154331,      -2.167836921,      -2.162783009,      0.4309316204
          0,           0,         243,      -5.058455064,      -2.199782917,      -2.171364025,      -2.165675163,      0.4237802948
          0,           0,         244,      -5.067047177,      -2.204773328,      -2.175414311,      -2.168940825,      0.4151650114
          0,           0,         245,      -5.076972938,       -2.21040201,      -2.180104174,      -2.172725451,      0.4051068019
          0,           0,         246,      -5.088167291,      -2.216911057,      -2.185522536,       -2.17715019,      0.3936699809
          0,           0,         247,      -5.100523316,      -2.224504605,      -2.191731463,      -2.182311185,      0.3809627518
          0,           0,         248,      -5.113889688,      -2.233347257,      -2.198766514,      -2.188278613,      0.3671403298
          0,           0,         249,      -5.128070206,      -2.243563361,      -2.206635595,      -2.195097493,      0.3524070265
          0,           0,         250,      -5.142823722,      -2.255236251,      -2.215319376,      -2.202786524,      0.3370173804
          0,           0,         251,      -5.157865049,      -2.268407266,      -2.224769678,      -2.211336648,      0.3212764851
          0,           0,         252,       -5.17287194,      -2.283071894,      -2.234907524,      -2.220709978,      0.3055339893
          0,           0,         253,      -5.187497246,      -2.299173705,      -2.245621358,      -2.230836803,      0.2901723778
          0,           0,         254,      -5.201387344,      -2.316596159,      -2.256766166,      -2.241613343,      0.2755864789
          0,           0,         255,      -5.214208631,      -2.335151879,      -2.268162105,      -2.252898662,      0.2621536425
          0,           0,         256,      -5.225676424,      -2.354573618,      -2.279596502,      -2.264513053,      0.2501997903
          0,           0,         257,      -5.235576879,      -2.374508275,       -2.29083081,      -2.276240295,      0.2399723269
          0,           0,         258,      -5.243770658,      -2.394510903,      -2.301611193,      -2.287832991,      0.2316305623
          0,           0,         259,      -5.250193042,      -2.414045293,      -2.311683188,      -2.299021229,      0.2252418421
          0,           0,         260,      -5.254877671,      -2.432504286,      -2.320817264,      -2.309536347,      0.2207592391
          0,           0,         261,      -5.257969065,      -2.449247974,      -2.328835291,      -2.319136894,      0.2180125476
          0,           0,         262,      -5.259712862,      -2.463668973,      -2.335629933,      -2.327631247,      0.2167216972
          0,           0,         263,      -5.260422638,      -2.475275308,      -2.341171598,      -2.334894052,       0.216534399
          0,           0,         264,      -5.260432547,      -2.483766525,      -2.345506485,       -2.34087468,       0.217077638
          0,           0,         265,      -5.260060615,      -2.489079227,      -2.348749885,      -2.345600808,      0.2179979339
          0,           0,         266,      -5.259595772,      -2.491391292,       -2.35107613,      -2.349175785,      0.2189772105
          0,           0,         267,      -5.259302081,      -2.491089535,      -2.352704626,      -2.351770319,      0.2197303714
          0,           0,         268,      -5.259434348,      -2.488712141,      -2.353884625,      -2.353607883,      0.2199900399
          0,           0,         269,      -5.260227117,      -2.484888508,      -2.354874771,      -2.354941561,      0.2195156908
          0,           0,         270,      -5.261907287,      -2.480275608,      -2.355927084,      -2.356035118,      0.2180802439
          0,           0,         271,      -5.264677139,      -2.475504615,      -2.357274094,      -2.357145216,      0.2154838701
          0,           0,         272,      -5.268709177,      -2.471141138,      -2.359120623,      -2.358508387,      0.2115576707
          0,           0,         273,      -5.274141766,      -2.467665041,      -2.361637983,      -2.360332539,       0.206166686
          0,           0,         274,      -5.281078429,      -2.465464189,      -2.364963307,       -2.36279273,      0.1992098748
          0,           0,         275,      -5.289588551,      -2.464840887,      -2.369199891,      -2.366030176,      0.1906191123
          0,           0,         276,      -5.299709312,      -2.466024191,      -2.374419165,      -2.370153152,      0.1803572592
          0,           0,         277,      -5.311446123,      -2.469184301,      -2.380663017,      -2.375239051,      0.1684178162
          0,           0,         278,      -5.324769866,      -2.474444952,      -2.387946362,      -2.381336707,      0.1548277466
          0,           0,         279,      -5.339612918,      -2.481892987,      -2.396258648,      -2.388468867,      0.1396518271
          0,           0,         280,       -5.35585856,      -2.491583166,      -2.405564483,      -2.396633398,      0.1230034616
          0,           0,         281,      -5.373351967,      -2.503543461,      -2.415806887,      -2.405806938,      0.1050364627
          0,           0,         282,      -5.391864022,      -2.517770109,      -2.426904617,      -2.415942478,     0.08598014535
