+------------------------------------------------------------------------------------------+
|  Inner_Iter|   Time(sec)|    rms[Rho]|     rms[nu]|          CL|          CD|         CMz|
|          37|  2.1493e-01|   -5.864397|  -10.786686|    0.140032|    0.008606|    0.016495|
|          38|  2.1487e-01|   -5.879125|  -10.778332|    0.127278|    0.009352|    0.011635|
|          39|  2.1488e-01|   -5.893377|  -10.770979|    0.116257|    0.010041|    0.007577|
|          40|  2.1490e-01|   -5.909920|  -10.763616|    0.107506|    0.010623|    0.004604|
|          41|  2.1530e-01|   -5.931116|  -10.755846|    0.101350|    0.011064|    0.002866|
|          42|  2.1529e-01|   -5.958768|  -10.747404|    0.097917|    0.011339|    0.002386|
|          43|  2.1549e-01|   -5.993622|  -10.738255|    0.097177|    0.011433|    0.003081|
|          44|  2.1564e-01|   -6.034778|  -10.728547|    0.099007|    0.011340|    0.004798|
|          45|  2.1557e-01|   -6.079342|  -10.718492|    0.103235|    0.011058|    0.007344|
|          46|  2.1545e-01|   -6.122704|  -10.708263|    0.109641|    0.010600|    0.010498|
|          47|  2.1546e-01|   -6.159922|  -10.698071|    0.117904|    0.009990|    0.014011|
|          48|  2.1532e-01|   -6.188111|  -10.688163|    0.127576|    0.009268|    0.017612|
|          49|  2.1523e-01|   -6.208187|  -10.678767|    0.138099|    0.008487|    0.021030|
|          50|  2.1522e-01|   -6.224053|  -10.669994|    0.148857|    0.007701|    0.024033|
|          51|  2.1515e-01|   -6.240396|  -10.661886|    0.159245|    0.006967|    0.026446|
|          52|  2.1503e-01|   -6.261004|  -10.654382|    0.168707|    0.006334|    0.028161|
|          53|  2.1499e-01|   -6.288175|  -10.647411|    0.176782|    0.005847|    0.029139|
|          54|  2.1499e-01|   -6.322778|  -10.640818|    0.183124|    0.005538|    0.029399|
|          55|  2.1491e-01|   -6.364416|  -10.634385|    0.187507|    0.005427|    0.029001|
|          56|  2.1486e-01|   -6.411444|  -10.627857|    0.189827|    0.005520|    0.028036|
|          57|  2.1514e-01|   -6.460769|  -10.620968|    0.190075|    0.005810|    0.026599|
|          58|  2.1548e-01|   -6.507709|  -10.613602|    0.188315|    0.006280|    0.024791|
|          59|  2.1541e-01|   -6.546602|  -10.605716|    0.184698|    0.006892|    0.022714|
|          60|  2.1528e-01|   -6.572954|  -10.597428|    0.179500|    0.007592|    0.020491|
|          61|  2.1514e-01|   -6.586140|  -10.588917|    0.173157|    0.008306|    0.018259|
|          62|  2.1510e-01|   -6.589882|  -10.580320|    0.166220|    0.008953|    0.016159|
|          63|  2.1506e-01|   -6.589966|  -10.571766|    0.159282|    0.009460|    0.014310|
|          64|  2.1505e-01|   -6.591690|  -10.563249|    0.152893|    0.009772|    0.012802|
|          65|  2.1495e-01|   -6.598672|  -10.554843|    0.147505|    0.009857|    0.011688|
|          66|  2.1489e-01|   -6.612779|  -10.546458|    0.143446|    0.009708|    0.010992|
|          67|  2.1481e-01|   -6.634350|  -10.538168|    0.140910|    0.009346|    0.010713|
|          68|  2.1481e-01|   -6.662307|  -10.529905|    0.139971|    0.008808|    0.010830|
|          69|  2.1474e-01|   -6.694111|  -10.521711|    0.140597|    0.008150|    0.011311|
|          70|  2.1465e-01|   -6.725663|  -10.513610|    0.142664|    0.007437|    0.012109|
|          71|  2.1468e-01|   -6.751660|  -10.505546|    0.145966|    0.006741|    0.013161|
|          72|  2.1473e-01|   -6.767088|  -10.497607|    0.150217|    0.006132|    0.014390|
|          73|  2.1473e-01|   -6.769821|  -10.489747|    0.155067|    0.005670|    0.015701|
|          74|  2.1468e-01|   -6.762297|  -10.481982|    0.160143|    0.005390|    0.016998|
|          75|  2.1468e-01|   -6.750104|  -10.474344|    0.165092|    0.005306|    0.018189|
|          76|  2.1466e-01|   -6.738994|  -10.466787|    0.169613|    0.005404|    0.019197|
|          77|  2.1462e-01|   -6.733135|  -10.459333|    0.173477|    0.005651|    0.019966|
|          78|  2.1462e-01|   -6.734865|  -10.451974|    0.176532|    0.006001|    0.020460|
|          79|  2.1460e-01|   -6.745009|  -10.444678|    0.178700|    0.006401|    0.020667|
|          80|  2.1457e-01|   -6.763095|  -10.437467|    0.179970|    0.006799|    0.020594|
|          81|  2.1457e-01|   -6.787320|  -10.430325|    0.180381|    0.007153|    0.020264|
|          82|  2.1453e-01|   -6.814385|  -10.423237|    0.180012|    0.007427|    0.019713|
|          83|  2.1449e-01|   -6.839570|  -10.416227|    0.178963|    0.007601|    0.018983|
|          84|  2.1450e-01|   -6.857735|  -10.409279|    0.177345|    0.007662|    0.018120|
|          85|  2.1446e-01|   -6.865488|  -10.402379|    0.175284|    0.007611|    0.017176|
|          86|  2.1444e-01|   -6.863242|  -10.395550|    0.172924|    0.007459|    0.016211|
|          87|  2.1454e-01|   -6.854935|  -10.388792|    0.170425|    0.007227|    0.015284|
|          88|  2.1445e-01|   -6.845679|  -10.382081|    0.167953|    0.006946|    0.014452|
|          89|  2.1439e-01|   -6.839683|  -10.375439|    0.165661|    0.006649|    0.013760|
|          90|  2.1441e-01|   -6.839549|  -10.368879|    0.163680|    0.006365|    0.013240|
|          91|  2.1440e-01|   -6.846386|  -10.362365|    0.162108|    0.006123|    0.012907|
|          92|  2.1440e-01|   -6.860099|  -10.355907|    0.161010|    0.005940|    0.012761|
|          93|  2.1437e-01|   -6.879592|  -10.349517|    0.160418|    0.005825|    0.012793|
|          94|  2.1438e-01|   -6.902877|  -10.343172|    0.160334|    0.005780|    0.012983|
|          95|  2.1433e-01|   -6.927233|  -10.336864|    0.160739|    0.005801|    0.013306|
|          96|  2.1430e-01|   -6.949621|  -10.330599|    0.161595|    0.005877|    0.013735|
|          97|  2.1429e-01|   -6.967531|  -10.324382|    0.162845|    0.005997|    0.014238|
|          98|  2.1424e-01|   -6.979962|  -10.318185|    0.164404|    0.006143|    0.014777|
|          99|  2.1420e-01|   -6.987763|  -10.312015|    0.166166|    0.006298|    0.015316|
|         100|  2.1417e-01|   -6.992992|  -10.305882|    0.168011|    0.006444|    0.015817|
|         101|  2.1411e-01|   -6.997956|  -10.299788|    0.169821|    0.006568|    0.016251|
|         102|  2.1419e-01|   -7.004544|  -10.293714|    0.171490|    0.006659|    0.016595|
|         103|  2.1417e-01|   -7.013922|  -10.287675|    0.172932|    0.006712|    0.016837|
|         104|  2.1414e-01|   -7.026462|  -10.281676|    0.174083|    0.006726|    0.016971|
|         105|  2.1411e-01|   -7.041794|  -10.275719|    0.174904|    0.006703|    0.016999|
|         106|  2.1405e-01|   -7.058915|  -10.269790|    0.175376|    0.006649|    0.016928|
|         107|  2.1403e-01|   -7.076356|  -10.263900|    0.175500|    0.006570|    0.016767|
|         108|  2.1399e-01|   -7.092464|  -10.258052|    0.175289|    0.006473|    0.016529|
|         109|  2.1396e-01|   -7.105832|  -10.252246|    0.174771|    0.006367|    0.016229|
|         110|  2.1397e-01|   -7.115760|  -10.246463|    0.173996|    0.006259|    0.015888|
|         111|  2.1391e-01|   -7.122486|  -10.240709|    0.173028|    0.006159|    0.015528|
|         112|  2.1391e-01|   -7.126991|  -10.234984|    0.171948|    0.006072|    0.015173|
|         113|  2.1390e-01|   -7.130606|  -10.229292|    0.170839|    0.006005|    0.014845|
|         114|  2.1398e-01|   -7.134639|  -10.223612|    0.169779|    0.005959|    0.014563|
|         115|  2.1396e-01|   -7.140110|  -10.217948|    0.168835|    0.005936|    0.014342|
|         116|  2.1394e-01|   -7.147595|  -10.212302|    0.168060|    0.005934|    0.014189|
|         117|  2.1396e-01|   -7.157165|  -10.206675|    0.167489|    0.005952|    0.014109|
|         118|  2.1395e-01|   -7.168407|  -10.201065|    0.167143|    0.005985|    0.014102|
|         119|  2.1392e-01|   -7.180512|  -10.195465|    0.167032|    0.006030|    0.014165|
|         120|  2.1390e-01|   -7.192425|  -10.189883|    0.167149|    0.006084|    0.014290|
|         121|  2.1388e-01|   -7.203072|  -10.184322|    0.167482|    0.006141|    0.014469|
|         122|  2.1386e-01|   -7.211624|  -10.178781|    0.168005|    0.006198|    0.014691|
|         123|  2.1384e-01|   -7.217741|  -10.173252|    0.168683|    0.006251|    0.014941|
|         124|  2.1384e-01|   -7.221658|  -10.167741|    0.169469|    0.006298|    0.015203|
|         125|  2.1380e-01|   -7.224084|  -10.162257|    0.170316|    0.006335|    0.015463|
|         126|  2.1378e-01|   -7.225981|  -10.156802|    0.171172|    0.006361|    0.015705|
|         127|  2.1375e-01|   -7.228307|  -10.151372|    0.171991|    0.006376|    0.015919|
|         128|  2.1377e-01|   -7.231820|  -10.145958|    0.172735|    0.006379|    0.016093|
|         129|  2.1379e-01|   -7.236962|  -10.140572|    0.173371|    0.006373|    0.016224|
|         130|  2.1381e-01|   -7.243827|  -10.135215|    0.173876|    0.006357|    0.016307|
|         131|  2.1378e-01|   -7.252195|  -10.129885|    0.174239|    0.006335|    0.016345|
|         132|  2.1377e-01|   -7.261598|  -10.124570|    0.174456|    0.006310|    0.016339|
|         133|  2.1381e-01|   -7.271428|  -10.119268|    0.174533|    0.006282|    0.016296|
|         134|  2.1379e-01|   -7.281054|  -10.113983|    0.174481|    0.006255|    0.016222|
|         135|  2.1390e-01|   -7.289954|  -10.108717|    0.174319|    0.006231|    0.016127|
|         136|  2.1389e-01|   -7.297815|  -10.103469|    0.174070|    0.006211|    0.016018|
|         137|  2.1389e-01|   -7.304586|  -10.098223|    0.173762|    0.006196|    0.015906|
|         138|  2.1388e-01|   -7.310459|  -10.092981|    0.173423|    0.006188|    0.015799|
|         139|  2.1384e-01|   -7.315782|  -10.087751|    0.173083|    0.006187|    0.015706|
|         140|  2.1380e-01|   -7.320938|  -10.082538|    0.172769|    0.006192|    0.015634|
|         141|  2.1378e-01|   -7.326237|  -10.077346|    0.172506|    0.006203|    0.015587|
|         142|  2.1376e-01|   -7.331840|  -10.072162|    0.172312|    0.006219|    0.015570|
|         143|  2.1375e-01|   -7.337728|  -10.066991|    0.172202|    0.006239|    0.015583|
|         144|  2.1373e-01|   -7.343726|  -10.061837|    0.172185|    0.006262|    0.015627|
|         145|  2.1367e-01|   -7.349555|  -10.056717|    0.172265|    0.006287|    0.015700|
|         146|  2.1366e-01|   -7.354907|  -10.051635|    0.172441|    0.006312|    0.015799|
|         147|  2.1363e-01|   -7.359536|  -10.046582|    0.172709|    0.006336|    0.015921|
|         148|  2.1361e-01|   -7.363323|  -10.041565|    0.173056|    0.006360|    0.016059|
|         149|  2.1377e-01|   -7.366321|  -10.036586|    0.173468|    0.006381|    0.016208|
|         150|  2.1386e-01|   -7.368748|  -10.031663|    0.173926|    0.006400|    0.016361|
|         151|  2.1384e-01|   -7.370943|  -10.026808|    0.174408|    0.006416|    0.016510|
|         152|  2.1383e-01|   -7.373289|  -10.022016|    0.174894|    0.006430|    0.016652|
|         153|  2.1381e-01|   -7.376137|  -10.017287|    0.175364|    0.006441|    0.016779|
|         154|  2.1379e-01|   -7.379741|  -10.012644|    0.175800|    0.006451|    0.016890|
|         155|  2.1378e-01|   -7.384228|  -10.008086|    0.176189|    0.006459|    0.016981|
|         156|  2.1377e-01|   -7.389579|  -10.003631|    0.176521|    0.006466|    0.017052|
|         157|  2.1376e-01|   -7.395658|   -9.999289|    0.176791|    0.006473|    0.017103|
|         158|  2.1374e-01|   -7.402238|   -9.995054|    0.176998|    0.006479|    0.017135|
|         159|  2.1368e-01|   -7.409052|   -9.990943|    0.177143|    0.006486|    0.017152|
|         160|  2.1368e-01|   -7.415840|   -9.986964|    0.177232|    0.006493|    0.017155|
|         161|  2.1365e-01|   -7.422390|   -9.983115|    0.177272|    0.006501|    0.017147|
|         162|  2.1359e-01|   -7.428571|   -9.979385|    0.177272|    0.006509|    0.017133|
|         163|  2.1364e-01|   -7.434335|   -9.975772|    0.177245|    0.006518|    0.017117|
|         164|  2.1363e-01|   -7.439712|   -9.972287|    0.177202|    0.006528|    0.017101|
|         165|  2.1360e-01|   -7.444784|   -9.968922|    0.177154|    0.006538|    0.017089|
|         166|  2.1361e-01|   -7.449645|   -9.965669|    0.177115|    0.006548|    0.017084|
|         167|  2.1355e-01|   -7.454374|   -9.962527|    0.177094|    0.006559|    0.017088|
|         168|  2.1355e-01|   -7.459010|   -9.959465|    0.177099|    0.006570|    0.017103|
|         169|  2.1354e-01|   -7.463543|   -9.956455|    0.177138|    0.006582|    0.017130|
|         170|  2.1353e-01|   -7.467920|   -9.953511|    0.177215|    0.006594|    0.017169|
|         171|  2.1352e-01|   -7.472069|   -9.950615|    0.177331|    0.006606|    0.017220|
|         172|  2.1350e-01|   -7.475916|   -9.947748|    0.177486|    0.006619|    0.017281|
|         173|  2.1349e-01|   -7.479420|   -9.944893|    0.177677|    0.006632|    0.017350|
|         174|  2.1349e-01|   -7.482583|   -9.942015|    0.177899|    0.006646|    0.017425|
|         175|  2.1350e-01|   -7.485468|   -9.939092|    0.178144|    0.006660|    0.017503|
|         176|  2.1348e-01|   -7.488186|   -9.936131|    0.178406|    0.006674|    0.017581|
|         177|  2.1352e-01|   -7.490883|   -9.933112|    0.178675|    0.006689|    0.017657|
|         178|  2.1354e-01|   -7.493714|   -9.930019|    0.178942|    0.006703|    0.017728|
|         179|  2.1352e-01|   -7.496819|   -9.926838|    0.179200|    0.006717|    0.017793|
|         180|  2.1350e-01|   -7.500304|   -9.923531|    0.179441|    0.006731|    0.017848|
|         181|  2.1348e-01|   -7.504221|   -9.920079|    0.179660|    0.006745|    0.017894|
|         182|  2.1346e-01|   -7.508571|   -9.916484|    0.179851|    0.006757|    0.017930|
|         183|  2.1347e-01|   -7.513305|   -9.912740|    0.180013|    0.006769|    0.017955|
|         184|  2.1345e-01|   -7.518335|   -9.908827|    0.180144|    0.006780|    0.017971|
|         185|  2.1343e-01|   -7.523551|   -9.904732|    0.180245|    0.006790|    0.017979|
|         186|  2.1343e-01|   -7.528840|   -9.900435|    0.180318|    0.006799|    0.017979|
|         187|  2.1340e-01|   -7.534099|   -9.895927|    0.180367|    0.006807|    0.017973|
|         188|  2.1340e-01|   -7.539249|   -9.891216|    0.180394|    0.006814|    0.017963|
|         189|  2.1339e-01|   -7.544238|   -9.886303|    0.180405|    0.006820|    0.017950|
|         190|  2.1339e-01|   -7.549046|   -9.881184|    0.180404|    0.006826|    0.017936|
|         191|  2.1347e-01|   -7.553673|   -9.875846|    0.180398|    0.006832|    0.017922|
|         192|  2.1346e-01|   -7.558135|   -9.870284|    0.180391|    0.006837|    0.017910|
|         193|  2.1345e-01|   -7.562453|   -9.864522|    0.180387|    0.006843|    0.017901|
|         194|  2.1344e-01|   -7.566644|   -9.858572|    0.180391|    0.006849|    0.017895|
|         195|  2.1342e-01|   -7.570720|   -9.852425|    0.180405|    0.006855|    0.017893|
|         196|  2.1341e-01|   -7.574682|   -9.846095|    0.180431|    0.006861|    0.017894|
|         197|  2.1340e-01|   -7.578529|   -9.839596|    0.180471|    0.006868|    0.017900|
|         198|  2.1339e-01|   -7.582259|   -9.832941|    0.180524|    0.006875|    0.017909|
|         199|  2.1335e-01|   -7.585876|   -9.826143|    0.180589|    0.006883|    0.017920|
|         200|  2.1334e-01|   -7.589396|   -9.819218|    0.180664|    0.006891|    0.017933|
|         201|  2.1334e-01|   -7.592844|   -9.812179|    0.180747|    0.006898|    0.017947|
|         202|  2.1333e-01|   -7.596259|   -9.805044|    0.180834|    0.006906|    0.017960|
|         203|  2.1333e-01|   -7.599682|   -9.797815|    0.180922|    0.006914|    0.017972|
|         204|  2.1334e-01|   -7.603156|   -9.790514|    0.181007|    0.006922|    0.017981|
|         205|  2.1333e-01|   -7.606715|   -9.783153|    0.181086|    0.006928|    0.017986|
|         206|  2.1332e-01|   -7.610379|   -9.775745|    0.181157|    0.006935|    0.017988|
|         207|  2.1332e-01|   -7.614154|   -9.768302|    0.181216|    0.006941|    0.017986|
|         208|  2.1337e-01|   -7.618026|   -9.760831|    0.181262|    0.006946|    0.017979|
|         209|  2.1337e-01|   -7.621964|   -9.753343|    0.181294|    0.006950|    0.017968|
|         210|  2.1335e-01|   -7.625931|   -9.745848|    0.181311|    0.006954|    0.017953|
|         211|  2.1331e-01|   -7.629882|   -9.738357|    0.181314|    0.006957|    0.017934|
|         212|  2.1332e-01|   -7.633775|   -9.730878|    0.181302|    0.006960|    0.017911|
|         213|  2.1330e-01|   -7.637577|   -9.723422|    0.181279|    0.006962|    0.017886|
|         214|  2.1329e-01|   -7.641267|   -9.715986|    0.181244|    0.006964|    0.017860|
|         215|  2.1330e-01|   -7.644840|   -9.708582|    0.181201|    0.006965|    0.017832|
|         216|  2.1331e-01|   -7.648302|   -9.701210|    0.181151|    0.006967|    0.017804|
|         217|  2.1330e-01|   -7.651673|   -9.693881|    0.181098|    0.006968|    0.017776|
|         218|  2.1330e-01|   -7.654975|   -9.686598|    0.181044|    0.006969|    0.017749|
|         219|  2.1330e-01|   -7.658236|   -9.679363|    0.180990|    0.006971|    0.017724|
|         220|  2.1329e-01|   -7.661478|   -9.672174|    0.180938|    0.006973|    0.017701|
|         221|  2.1329e-01|   -7.664720|   -9.665041|    0.180891|    0.006975|    0.017681|
|         222|  2.1334e-01|   -7.667973|   -9.657965|    0.180849|    0.006977|    0.017662|
|         223|  2.1333e-01|   -7.671241|   -9.650951|    0.180812|    0.006979|    0.017647|
|         224|  2.1333e-01|   -7.674522|   -9.643997|    0.180782|    0.006982|    0.017633|
|         225|  2.1333e-01|   -7.677811|   -9.637104|    0.180756|    0.006984|    0.017621|
|         226|  2.1333e-01|   -7.681100|   -9.630276|    0.180736|    0.006987|    0.017611|
|         227|  2.1333e-01|   -7.684380|   -9.623510|    0.180719|    0.006990|    0.017603|
|         228|  2.1330e-01|   -7.687643|   -9.616811|    0.180705|    0.006993|    0.017595|
|         229|  2.1329e-01|   -7.690882|   -9.610174|    0.180691|    0.006996|    0.017587|
|         230|  2.1326e-01|   -7.694090|   -9.603602|    0.180678|    0.006998|    0.017579|
|         231|  2.1326e-01|   -7.697258|   -9.597100|    0.180663|    0.007001|    0.017571|
|         232|  2.1326e-01|   -7.700378|   -9.590660|    0.180645|    0.007003|    0.017561|
|         233|  2.1325e-01|   -7.703440|   -9.584282|    0.180622|    0.007005|    0.017551|
|         234|  2.1327e-01|   -7.706436|   -9.577972|    0.180595|    0.007006|    0.017540|
|         235|  2.1326e-01|   -7.709355|   -9.571725|    0.180563|    0.007008|    0.017528|
|         236|  2.1330e-01|   -7.712192|   -9.565540|    0.180525|    0.007009|    0.017514|
|         237|  2.1331e-01|   -7.714943|   -9.559414|    0.180481|    0.007010|    0.017500|
|         238|  2.1330e-01|   -7.717609|   -9.553347|    0.180433|    0.007011|    0.017484|
|         239|  2.1335e-01|   -7.720198|   -9.547343|    0.180379|    0.007012|    0.017468|
|         240|  2.1335e-01|   -7.722720|   -9.541398|    0.180322|    0.007013|    0.017452|
|         241|  2.1342e-01|   -7.725193|   -9.535511|    0.180261|    0.007014|    0.017436|
|         242|  2.1348e-01|   -7.727637|   -9.529683|    0.180199|    0.007015|    0.017420|
|         243|  2.1352e-01|   -7.730073|   -9.523905|    0.180135|    0.007016|    0.017405|
|         244|  2.1356e-01|   -7.732519|   -9.518183|    0.180071|    0.007018|    0.017391|
|         245|  2.1360e-01|   -7.734994|   -9.512519|    0.180009|    0.007019|    0.017378|
|         246|  2.1364e-01|   -7.737509|   -9.506901|    0.179947|    0.007020|    0.017366|
|         247|  2.1368e-01|   -7.740072|   -9.501334|    0.179888|    0.007022|    0.017355|
|         248|  2.1372e-01|   -7.742685|   -9.495825|    0.179832|    0.007023|    0.017346|
|         249|  2.1376e-01|   -7.745345|   -9.490358|    0.179779|    0.007025|    0.017338|
|         250|  2.1380e-01|   -7.748044|   -9.484937|    0.179729|    0.007026|    0.017331|
+-----------------------------------------------------------------------+
|        File Writing Summary       |              Filename             |
+-----------------------------------------------------------------------+
|SU2 binary restart                 |restart_flow.dat                   |
|Paraview                           |flow.vtu                           |
|Paraview surface                   |surface_flow.vtu                   |
+-----------------------------------------------------------------------+
+------------------------------------------------------------------------------------------+
|  Inner_Iter|   Time(sec)|    rms[Rho]|     rms[nu]|          CL|          CD|         CMz|
+------------------------------------------------------------------------------------------+
|         251|  2.1411e-01|   -7.750771|   -9.479566|    0.179681|    0.007028|    0.017325|
|         252|  2.1418e-01|   -7.753513|   -9.474241|    0.179636|    0.007030|    0.017319|
|         253|  2.1422e-01|   -7.756258|   -9.468960|    0.179593|    0.007032|    0.017315|
|         254|  2.1423e-01|   -7.758992|   -9.463718|    0.179551|    0.007033|    0.017311|
|         255|  2.1423e-01|   -7.761703|   -9.458517|    0.179511|    0.007035|    0.017307|
|         256|  2.1422e-01|   -7.764380|   -9.453361|    0.179470|    0.007037|    0.017303|
|         257|  2.1419e-01|   -7.767015|   -9.448247|    0.179430|    0.007038|    0.017299|
|         258|  2.1418e-01|   -7.769601|   -9.443167|    0.179388|    0.007040|    0.017295|
|         259|  2.1420e-01|   -7.772132|   -9.438133|    0.179346|    0.007041|    0.017290|
|         260|  2.1417e-01|   -7.774607|   -9.433138|    0.179301|    0.007043|    0.017285|
|         261|  2.1416e-01|   -7.777024|   -9.428176|    0.179255|    0.007044|    0.017279|
|         262|  2.1417e-01|   -7.779385|   -9.423247|    0.179207|    0.007045|    0.017273|
|         263|  2.1417e-01|   -7.781693|   -9.418354|    0.179157|    0.007046|    0.017266|
|         264|  2.1421e-01|   -7.783952|   -9.413499|    0.179105|    0.007048|    0.017259|
|         265|  2.1425e-01|   -7.786170|   -9.408677|    0.179051|    0.007049|    0.017252|
|         266|  2.1425e-01|   -7.788352|   -9.403884|    0.178996|    0.007050|    0.017244|
|         267|  2.1431e-01|   -7.790508|   -9.399128|    0.178939|    0.007051|    0.017237|
|         268|  2.1434e-01|   -7.792645|   -9.394402|    0.178883|    0.007052|    0.017229|
|         269|  2.1434e-01|   -7.794771|   -9.389703|    0.178826|    0.007053|    0.017222|
|         270|  2.1435e-01|   -7.796890|   -9.385034|    0.178769|    0.007054|    0.017215|
|         271|  2.1437e-01|   -7.799009|   -9.380400|    0.178713|    0.007055|    0.017208|
|         272|  2.1438e-01|   -7.801128|   -9.375793|    0.178657|    0.007056|    0.017201|
|         273|  2.1440e-01|   -7.803249|   -9.371213|    0.178603|    0.007057|    0.017195|
|         274|  2.1445e-01|   -7.805371|   -9.366662|    0.178550|    0.007058|    0.017190|
|         275|  2.1451e-01|   -7.807489|   -9.362141|    0.178499|    0.007059|    0.017185|
|         276|  2.1451e-01|   -7.809602|   -9.357649|    0.178450|    0.007060|    0.017180|
|         277|  2.1451e-01|   -7.811704|   -9.353188|    0.178401|    0.007061|    0.017176|
|         278|  2.1450e-01|   -7.813789|   -9.348749|    0.178355|    0.007062|    0.017172|
|         279|  2.1450e-01|   -7.815854|   -9.344337|    0.178309|    0.007063|    0.017169|
|         280|  2.1450e-01|   -7.817894|   -9.339954|    0.178265|    0.007064|    0.017165|
|         281|  2.1452e-01|   -7.819905|   -9.335598|    0.178221|    0.007065|    0.017161|
|         282|  2.1451e-01|   -7.821885|   -9.331273|    0.178177|    0.007066|    0.017158|
|         283|  2.1451e-01|   -7.823831|   -9.326970|    0.178134|    0.007067|    0.017154|
|         284|  2.1450e-01|   -7.825742|   -9.322687|    0.178091|    0.007068|    0.017150|
|         285|  2.1451e-01|   -7.827617|   -9.318428|    0.178048|    0.007068|    0.017146|
|         286|  2.1452e-01|   -7.829457|   -9.314200|    0.178004|    0.007069|    0.017142|
|         287|  2.1452e-01|   -7.831261|   -9.309998|    0.177960|    0.007070|    0.017138|
|         288|  2.1451e-01|   -7.833032|   -9.305821|    0.177916|    0.007071|    0.017133|
|         289|  2.1452e-01|   -7.834769|   -9.301671|    0.177870|    0.007071|    0.017128|
|         290|  2.1451e-01|   -7.836475|   -9.297542|    0.177825|    0.007072|    0.017123|
|         291|  2.1450e-01|   -7.838151|   -9.293430|    0.177779|    0.007072|    0.017117|
|         292|  2.1449e-01|   -7.839800|   -9.289342|    0.177732|    0.007073|    0.017112|
|         293|  2.1448e-01|   -7.841423|   -9.285279|    0.177685|    0.007073|    0.017106|
|         294|  2.1446e-01|   -7.843024|   -9.281242|    0.177639|    0.007074|    0.017101|
