"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,      -4.336633222,       -16.2336482,      -16.52623781,      -2.885187945,      -10.66014619
          0,           0,           1,      -5.137663047,      -4.218076422,      -4.278856058,      -3.678306764,      -10.92234658
          0,           0,           2,      -5.137372972,      -4.294491377,      -4.644013355,      -3.680837709,      -10.99720466
          0,           0,           3,      -5.179173904,      -4.370223618,      -4.818025531,      -3.727000244,      -10.96780493
          0,           0,           4,        -5.2788787,        -4.4285767,      -4.790368877,      -3.835111134,      -10.98485972
          0,           0,           5,       -5.35639841,       -4.47361604,       -4.80098962,      -3.922996867,      -11.00219377
          0,           0,           6,       -5.38740866,      -4.512803793,      -4.829674669,      -3.959517898,      -11.01151908
          0,           0,           7,      -5.390298181,      -4.550585408,      -4.854645646,      -3.962857591,      -11.01125756
          0,           0,           8,      -5.382908279,      -4.589206888,      -4.874130747,      -3.953921067,      -10.97824776
          0,           0,           9,      -5.371958794,      -4.629626132,       -4.89626413,      -3.939094914,      -10.96150216
          0,           0,          10,      -5.362034381,      -4.671222708,      -4.927481827,      -3.923428878,      -10.97130667
          0,           0,          11,      -5.359677549,      -4.709748074,      -4.963128674,      -3.915695269,      -10.97304886
          0,           0,          12,      -5.369403352,      -4.736728512,      -4.980979205,      -3.923749797,       -10.9608057
          0,           0,          13,      -5.389631617,      -4.746547067,      -4.960813468,      -3.948808227,      -10.93594087
          0,           0,          14,      -5.412022037,       -4.74543341,      -4.918532243,      -3.981156692,      -10.90827983
          0,           0,          15,      -5.425598018,      -4.746705271,      -4.884117828,      -4.001624857,      -10.89832455
          0,           0,          16,      -5.426336211,      -4.760136044,      -4.872195416,      -3.998005824,      -10.90142333
          0,           0,          17,      -5.421195212,      -4.788329144,      -4.884408566,       -3.97966679,      -10.90558132
          0,           0,          18,      -5.420928764,      -4.826762981,       -4.91618806,      -3.964790053,      -10.90225624
          0,           0,          19,      -5.432750507,      -4.864263294,      -4.959127121,      -3.965007882,      -10.89000865
          0,           0,          20,      -5.458672639,      -4.888281903,      -5.002501577,      -3.984033311,      -10.87493551
          0,           0,          21,      -5.496322925,      -4.895812228,      -5.036838285,      -4.020272014,      -10.86408269
          0,           0,          22,      -5.539309638,       -4.89594347,      -5.058552062,       -4.06766608,      -10.86024102
          0,           0,          23,      -5.577847643,      -4.899925386,      -5.070481224,      -4.115314987,      -10.86178142
          0,           0,          24,      -5.602757903,      -4.913272745,       -5.07732747,      -4.149980287,      -10.86274018
          0,           0,          25,      -5.612123889,      -4.934535282,       -5.08190965,      -4.164654128,      -10.85896142
          0,           0,          26,      -5.612569022,      -4.956548736,      -5.085355788,      -4.164644919,      -10.84958153
          0,           0,          27,      -5.613120659,      -4.970277755,      -5.089148913,      -4.161462366,      -10.83733745
          0,           0,          28,      -5.619934927,      -4.972036854,      -5.096004699,      -4.163854303,       -10.8270307
          0,           0,          29,      -5.635406373,      -4.966956247,      -5.108908846,       -4.17531363,      -10.82215697
          0,           0,          30,      -5.659216192,      -4.964034763,      -5.129765448,      -4.195552931,      -10.82315733
          0,           0,          31,       -5.68943538,      -4.969977181,      -5.158257841,      -4.222452685,      -10.82754841
          0,           0,          32,      -5.723445302,      -4.987024906,       -5.19084305,      -4.253568632,      -10.83107979
          0,           0,          33,      -5.758605534,      -5.013025672,      -5.220786924,      -4.286949492,      -10.82923653
          0,           0,          34,      -5.792331282,      -5.041640408,      -5.240759405,      -4.321015446,      -10.82126454
          0,           0,          35,      -5.822092493,      -5.063697637,      -5.247816531,      -4.354052031,      -10.80958321
          0,           0,          36,      -5.846109747,      -5.072246126,      -5.245975412,      -4.384116366,      -10.79730987
          0,           0,          37,      -5.864396957,      -5.068372616,       -5.24292933,      -4.409523743,      -10.78668571
          0,           0,          38,      -5.879125242,      -5.060098668,       -5.24539793,         -4.429851,      -10.77833188
          0,           0,          39,       -5.89337745,      -5.055899636,      -5.256972161,      -4.446277296,      -10.77097851
          0,           0,          40,      -5.909920316,      -5.060743212,       -5.27790422,      -4.461294531,      -10.76361567
          0,           0,          41,      -5.931116385,      -5.075913879,       -5.30578691,      -4.478395546,      -10.75584628
          0,           0,          42,      -5.958767922,       -5.09991203,      -5.336480654,      -4.501052223,       -10.7474036
          0,           0,          43,      -5.993622375,      -5.129171872,      -5.365464919,      -4.531498698,      -10.73825463
          0,           0,          44,      -6.034777834,      -5.158741401,      -5.389593329,      -4.569938409,      -10.72854671
          0,           0,          45,      -6.079341765,      -5.183580597,      -5.408392538,      -4.614275059,      -10.71849241
          0,           0,          46,      -6.122703784,      -5.200617429,        -5.4238439,      -4.660279662,      -10.70826284
          0,           0,          47,      -6.159921863,      -5.210237934,      -5.438887776,      -4.702540728,      -10.69807095
          0,           0,          48,      -6.188110803,      -5.215626236,        -5.4559259,      -4.736590372,      -10.68816336
          0,           0,          49,      -6.208186564,      -5.220575046,      -5.476046331,      -4.761457059,      -10.67876701
          0,           0,          50,      -6.224053012,      -5.227748412,      -5.498932811,      -4.780127953,      -10.66999407
          0,           0,          51,      -6.240396381,       -5.23819188,      -5.523268533,      -4.797500804,      -10.66188577
          0,           0,          52,      -6.261004052,      -5.251629943,      -5.547414708,      -4.817965921,      -10.65438208
          0,           0,          53,      -6.288174861,      -5.266984668,      -5.570096268,      -4.844193534,      -10.64741113
          0,           0,          54,       -6.32277751,      -5.282861715,       -5.59083573,      -4.877029831,      -10.64081844
          0,           0,          55,      -6.364416468,      -5.297959593,      -5.609977513,      -4.915787306,        -10.634385
          0,           0,          56,      -6.411443645,      -5.311375643,      -5.628343432,      -4.958502374,      -10.62785711
          0,           0,          57,      -6.460768674,      -5.322750353,      -5.646778487,      -5.002087567,      -10.62096801
          0,           0,          58,      -6.507709143,      -5.332223392,      -5.665855382,      -5.042555596,      -10.61360164
          0,           0,          59,      -6.546602418,      -5.340255683,      -5.685815041,      -5.075703654,      -10.60571573
          0,           0,          60,      -6.572953549,      -5.347415018,      -5.706634982,      -5.098559208,      -10.59742785
          0,           0,          61,       -6.58614009,      -5.354195844,      -5.728075483,      -5.110932044,      -10.58891704
          0,           0,          62,      -6.589882105,       -5.36089416,      -5.749672357,      -5.115609457,      -10.58031984
          0,           0,          63,      -6.589966184,       -5.36757031,      -5.770779904,      -5.116989136,      -10.57176589
          0,           0,          64,      -6.591689697,      -5.374107122,      -5.790731479,      -5.119405136,       -10.5632489
          0,           0,          65,      -6.598671967,      -5.380324088,       -5.80905283,      -5.126081829,      -10.55484329
          0,           0,          66,      -6.612779424,      -5.386091926,      -5.825626791,      -5.138781733,      -10.54645788
          0,           0,          67,      -6.634349774,       -5.39139955,      -5.840722507,      -5.157837389,      -10.53816834
          0,           0,          68,      -6.662307325,      -5.396352294,      -5.854876051,      -5.182243431,      -10.52990533
          0,           0,          69,      -6.694110713,      -5.401120629,      -5.868706867,      -5.209695318,      -10.52171133
          0,           0,          70,      -6.725663256,       -5.40587117,      -5.882742856,      -5.236702774,      -10.51361029
          0,           0,          71,      -6.751660267,      -5.410707026,      -5.897280318,      -5.259105314,       -10.5055457
          0,           0,          72,      -6.767088217,       -5.41563412,      -5.912288543,      -5.273312793,      -10.49760671
          0,           0,          73,      -6.769820989,      -5.420567169,      -5.927403565,      -5.277940349,      -10.48974686
          0,           0,          74,      -6.762296792,      -5.425377903,      -5.942064886,      -5.274627638,      -10.48198167
          0,           0,          75,      -6.750103646,      -5.429956803,      -5.955743936,      -5.267219545,      -10.47434393
          0,           0,          76,      -6.738994107,      -5.434256978,       -5.96815474,      -5.259990834,      -10.46678655
          0,           0,          77,      -6.733134558,      -5.438309351,      -5.979339555,      -5.256314265,      -10.45933317
          0,           0,          78,      -6.734865004,      -5.442208885,      -5.989607602,      -5.258254805,      -10.45197441
          0,           0,          79,      -6.745009223,      -5.446079437,      -5.999382509,      -5.266649958,      -10.44467832
          0,           0,          80,      -6.763094849,      -5.450031528,      -6.009040526,      -5.281227741,      -10.43746729
          0,           0,          81,      -6.787320457,      -5.454128268,      -6.018810628,      -5.300616092,      -10.43032539
          0,           0,          82,       -6.81438462,      -5.458369709,      -6.028760129,      -5.322319482,      -10.42323749
          0,           0,          83,      -6.839570087,      -5.462698102,      -6.038847562,      -5.342903355,      -10.41622727
          0,           0,          84,      -6.857734824,      -5.467018686,      -6.049002589,      -5.358697361,      -10.40927866
          0,           0,          85,      -6.865488211,       -5.47123036,      -6.059203823,      -5.367076555,       -10.4023792
          0,           0,          86,      -6.863241773,      -5.475261256,      -6.069529695,      -5.367716334,      -10.39555004
          0,           0,          87,      -6.854935463,      -5.479094237,      -6.080126513,      -5.362786656,      -10.38879166
          0,           0,          88,      -6.845678813,      -5.482768328,      -6.091130823,       -5.35582205,      -10.38208055
          0,           0,          89,       -6.83968287,      -5.486360366,      -6.102605089,       -5.35026239,      -10.37543899
          0,           0,          90,      -6.839549321,      -5.489958749,      -6.114498665,      -5.348587111,      -10.36887923
          0,           0,          91,      -6.846386464,      -5.493639745,      -6.126644617,      -5.352099425,      -10.36236495
          0,           0,          92,      -6.860099469,      -5.497451237,      -6.138798427,      -5.361028021,      -10.35590691
          0,           0,          93,      -6.879591791,      -5.501405917,       -6.15070814,      -5.374695585,      -10.34951744
          0,           0,          94,      -6.902876647,       -5.50548342,      -6.162193131,      -5.391679131,      -10.34317225
          0,           0,          95,      -6.927232572,      -5.509639755,      -6.173203788,      -5.410006665,      -10.33686397
          0,           0,          96,      -6.949621414,      -5.513821294,      -6.183840922,      -5.427488554,       -10.3305989
          0,           0,          97,      -6.967530668,      -5.517980328,      -6.194331114,      -5.442248609,      -10.32438227
          0,           0,          98,      -6.979961646,      -5.522088668,      -6.204974383,      -5.453315604,      -10.31818496
          0,           0,          99,      -6.987763187,      -5.526142968,      -6.216068454,      -5.460891995,      -10.31201542
          0,           0,         100,      -6.992992281,      -5.530158378,      -6.227803555,      -5.466101193,      -10.30588236
          0,           0,         101,      -6.997956336,       -5.53415658,      -6.240179057,      -5.470455727,      -10.29978768
          0,           0,         102,      -7.004544462,      -5.538156363,      -6.253001209,      -5.475359223,      -10.29371386
          0,           0,         103,       -7.01392226,      -5.542168881,      -6.265959024,      -5.481779687,      -10.28767522
          0,           0,         104,      -7.026462304,      -5.546196693,      -6.278736106,      -5.490110696,      -10.28167611
          0,           0,         105,      -7.041794371,      -5.550235681,      -6.291114407,      -5.500180038,      -10.27571876
          0,           0,         106,      -7.058914712,      -5.554278515,       -6.30303799,       -5.51135338,      -10.26979001
          0,           0,         107,      -7.076355541,      -5.558318238,      -6.314623052,      -5.522699794,      -10.26390015
          0,           0,         108,      -7.092464366,      -5.562350808,      -6.326119722,      -5.533208418,       -10.2580521
          0,           0,         109,      -7.105831636,      -5.566376373,      -6.337841494,      -5.542047377,      -10.25224553
          0,           0,         110,      -7.115760118,      -5.570399212,      -6.350075334,      -5.548810109,      -10.24646299
          0,           0,         111,      -7.122485576,       -5.57442503,      -6.362987189,      -5.553625423,      -10.24070878
          0,           0,         112,      -7.126990586,      -5.578456062,      -6.376554798,      -5.557061386,       -10.2349841
          0,           0,         113,      -7.130605667,       -5.58248782,      -6.390560096,      -5.559906314,       -10.2292918
