        +------------------------------------------------------------------------------------------+
|  Inner_Iter|   Time(sec)|    rms[Rho]|     rms[nu]|          CL|          CD|         CMz|
|         292|  2.5849e-01|   -7.557415|   -9.316259|    0.981388|    0.022897|    0.005978|
|         293|  2.5855e-01|   -7.558279|   -9.309703|    0.981025|    0.022876|    0.005905|
|         294|  2.5862e-01|   -7.558797|   -9.303301|    0.980653|    0.022854|    0.005830|
|         295|  2.5881e-01|   -7.559013|   -9.297069|    0.980273|    0.022831|    0.005754|
|         296|  2.5890e-01|   -7.558985|   -9.291006|    0.979885|    0.022808|    0.005677|
|         297|  2.5899e-01|   -7.558777|   -9.285087|    0.979491|    0.022785|    0.005600|
|         298|  2.5899e-01|   -7.558460|   -9.279297|    0.979093|    0.022762|    0.005523|
|         299|  2.5915e-01|   -7.558101|   -9.273564|    0.978694|    0.022740|    0.005447|
|         300|  2.5917e-01|   -7.557761|   -9.267891|    0.978293|    0.022719|    0.005373|
|         301|  2.5921e-01|   -7.557490|   -9.262266|    0.977895|    0.022699|    0.005300|
|         302|  2.5928e-01|   -7.557329|   -9.256684|    0.977499|    0.022680|    0.005230|
|         303|  2.5929e-01|   -7.557306|   -9.251099|    0.977108|    0.022663|    0.005162|
|         304|  2.5925e-01|   -7.557436|   -9.245548|    0.976722|    0.022648|    0.005096|
|         305|  2.5927e-01|   -7.557728|   -9.240072|    0.976343|    0.022635|    0.005033|
|         306|  2.5930e-01|   -7.558180|   -9.234676|    0.975971|    0.022623|    0.004972|
|         307|  2.5930e-01|   -7.558789|   -9.229368|    0.975605|    0.022613|    0.004914|
|         308|  2.5945e-01|   -7.559546|   -9.224124|    0.975245|    0.022604|    0.004857|
|         309|  2.5950e-01|   -7.560443|   -9.218977|    0.974892|    0.022597|    0.004802|
|         310|  2.5957e-01|   -7.561470|   -9.213933|    0.974543|    0.022591|    0.004749|
|         311|  2.5975e-01|   -7.562620|   -9.209006|    0.974197|    0.022585|    0.004696|
|         312|  2.5975e-01|   -7.563888|   -9.204202|    0.973855|    0.022581|    0.004643|
|         313|  2.5977e-01|   -7.565268|   -9.199519|    0.973514|    0.022576|    0.004590|
|         314|  2.5999e-01|   -7.566756|   -9.194986|    0.973173|    0.022571|    0.004537|
|         315|  2.6015e-01|   -7.568351|   -9.190613|    0.972831|    0.022567|    0.004484|
|         316|  2.6028e-01|   -7.570049|   -9.186410|    0.972488|    0.022562|    0.004429|
|         317|  2.6031e-01|   -7.571850|   -9.182383|    0.972142|    0.022556|    0.004374|
|         318|  2.6034e-01|   -7.573751|   -9.178558|    0.971793|    0.022550|    0.004318|
|         319|  2.6038e-01|   -7.575751|   -9.174929|    0.971442|    0.022544|    0.004261|
|         320|  2.6040e-01|   -7.577848|   -9.171507|    0.971087|    0.022537|    0.004204|
|         321|  2.6053e-01|   -7.580040|   -9.168314|    0.970729|    0.022530|    0.004146|
|         322|  2.6056e-01|   -7.582326|   -9.165352|    0.970370|    0.022523|    0.004087|
|         323|  2.6079e-01|   -7.584701|   -9.162645|    0.970008|    0.022516|    0.004029|
|         324|  2.6104e-01|   -7.587163|   -9.160207|    0.969646|    0.022508|    0.003970|
|         325|  2.6114e-01|   -7.589704|   -9.158016|    0.969284|    0.022501|    0.003912|
|         326|  2.6113e-01|   -7.592319|   -9.156112|    0.968923|    0.022495|    0.003855|
|         327|  2.6123e-01|   -7.594997|   -9.154495|    0.968564|    0.022488|    0.003799|
|         328|  2.6133e-01|   -7.597729|   -9.153171|    0.968207|    0.022483|    0.003744|
|         329|  2.6142e-01|   -7.600501|   -9.152145|    0.967854|    0.022478|    0.003690|
|         330|  2.6144e-01|   -7.603301|   -9.151393|    0.967505|    0.022473|    0.003637|
|         331|  2.6148e-01|   -7.606115|   -9.150947|    0.967160|    0.022470|    0.003585|
|         332|  2.6170e-01|   -7.608931|   -9.150801|    0.966820|    0.022467|    0.003535|
|         333|  2.6214e-01|   -7.611738|   -9.150954|    0.966485|    0.022464|    0.003486|
|         334|  2.6279e-01|   -7.614526|   -9.151405|    0.966154|    0.022463|    0.003437|
|         335|  2.6314e-01|   -7.617290|   -9.152151|    0.965827|    0.022462|    0.003390|
|         336|  2.6336e-01|   -7.620024|   -9.153182|    0.965504|    0.022461|    0.003343|
|         337|  2.6340e-01|   -7.622727|   -9.154484|    0.965184|    0.022460|    0.003297|
|         338|  2.6337e-01|   -7.625399|   -9.156072|    0.964867|    0.022460|    0.003251|
|         339|  2.6339e-01|   -7.628044|   -9.157931|    0.964552|    0.022460|    0.003206|
|         340|  2.6348e-01|   -7.630667|   -9.160052|    0.964239|    0.022459|    0.003160|
|         341|  2.6371e-01|   -7.633272|   -9.162434|    0.963926|    0.022459|    0.003114|
|         342|  2.6395e-01|   -7.635867|   -9.165033|    0.963614|    0.022458|    0.003068|
|         343|  2.6398e-01|   -7.638461|   -9.167866|    0.963302|    0.022456|    0.003021|
|         344|  2.6399e-01|   -7.641062|   -9.170918|    0.962990|    0.022455|    0.002975|
|         345|  2.6402e-01|   -7.643680|   -9.174186|    0.962677|    0.022453|    0.002928|
|         346|  2.6420e-01|   -7.646325|   -9.177611|    0.962365|    0.022451|    0.002881|
|         347|  2.6433e-01|   -7.649009|   -9.181222|    0.962052|    0.022448|    0.002833|
|         348|  2.6464e-01|   -7.651740|   -9.184929|    0.961739|    0.022445|    0.002786|
|         349|  2.6497e-01|   -7.654531|   -9.188790|    0.961427|    0.022443|    0.002739|
|         350|  2.6500e-01|   -7.657388|   -9.192775|    0.961115|    0.022440|    0.002692|
|         351|  2.6505e-01|   -7.660320|   -9.196864|    0.960805|    0.022437|    0.002645|
|         352|  2.6518e-01|   -7.663332|   -9.201039|    0.960496|    0.022434|    0.002599|
|         353|  2.6534e-01|   -7.666427|   -9.205281|    0.960188|    0.022431|    0.002553|
|         354|  2.6535e-01|   -7.669604|   -9.209574|    0.959883|    0.022428|    0.002508|
|         355|  2.6534e-01|   -7.672859|   -9.213899|    0.959581|    0.022426|    0.002463|
|         356|  2.6538e-01|   -7.676185|   -9.218239|    0.959281|    0.022424|    0.002420|
|         357|  2.6567e-01|   -7.679571|   -9.222577|    0.958984|    0.022422|    0.002377|
|         358|  2.6572e-01|   -7.683005|   -9.226899|    0.958690|    0.022421|    0.002335|
|         359|  2.6571e-01|   -7.686472|   -9.231190|    0.958399|    0.022420|    0.002293|
|         360|  2.6575e-01|   -7.689954|   -9.235418|    0.958110|    0.022419|    0.002252|
|         361|  2.6585e-01|   -7.693434|   -9.239591|    0.957825|    0.022418|    0.002212|
|         362|  2.6586e-01|   -7.696897|   -9.243692|    0.957542|    0.022418|    0.002172|
|         363|  2.6593e-01|   -7.700326|   -9.247711|    0.957261|    0.022418|    0.002132|
|         364|  2.6601e-01|   -7.703708|   -9.251618|    0.956983|    0.022418|    0.002093|
|         365|  2.6602e-01|   -7.707033|   -9.255417|    0.956706|    0.022418|    0.002054|
|         366|  2.6603e-01|   -7.710294|   -9.259109|    0.956430|    0.022418|    0.002016|
|         367|  2.6603e-01|   -7.713488|   -9.262689|    0.956156|    0.022417|    0.001977|
|         368|  2.6602e-01|   -7.716614|   -9.266154|    0.955883|    0.022417|    0.001939|
|         369|  2.6610e-01|   -7.719676|   -9.269496|    0.955611|    0.022417|    0.001900|
|         370|  2.6614e-01|   -7.722682|   -9.272711|    0.955339|    0.022417|    0.001862|
|         371|  2.6614e-01|   -7.725643|   -9.275811|    0.955068|    0.022417|    0.001824|
|         372|  2.6633e-01|   -7.728569|   -9.278796|    0.954798|    0.022417|    0.001785|
|         373|  2.6647e-01|   -7.731477|   -9.281669|    0.954529|    0.022416|    0.001747|
|         374|  2.6649e-01|   -7.734380|   -9.284434|    0.954260|    0.022416|    0.001709|
|         375|  2.6655e-01|   -7.737295|   -9.287096|    0.953992|    0.022415|    0.001671|
|         376|  2.6648e-01|   -7.740236|   -9.289664|    0.953726|    0.022415|    0.001634|
|         377|  2.6668e-01|   -7.743218|   -9.292146|    0.953460|    0.022415|    0.001596|
|         378|  2.6671e-01|   -7.746252|   -9.294549|    0.953196|    0.022415|    0.001559|
|         379|  2.6670e-01|   -7.749348|   -9.296881|    0.952934|    0.022415|    0.001523|
|         380|  2.6658e-01|   -7.752514|   -9.299156|    0.952673|    0.022415|    0.001486|
|         381|  2.6643e-01|   -7.755753|   -9.301380|    0.952415|    0.022415|    0.001450|
|         382|  2.6629e-01|   -7.759067|   -9.303564|    0.952158|    0.022416|    0.001415|
|         383|  2.6613e-01|   -7.762455|   -9.305717|    0.951903|    0.022416|    0.001380|
|         384|  2.6599e-01|   -7.765913|   -9.307849|    0.951651|    0.022417|    0.001346|
|         385|  2.6587e-01|   -7.769433|   -9.309969|    0.951400|    0.022418|    0.001312|
|         386|  2.6581e-01|   -7.773008|   -9.312101|    0.951152|    0.022419|    0.001278|
|         387|  2.6572e-01|   -7.776628|   -9.314201|    0.950906|    0.022420|    0.001244|
|         388|  2.6563e-01|   -7.780281|   -9.316327|    0.950662|    0.022422|    0.001211|
|         389|  2.6554e-01|   -7.783956|   -9.318475|    0.950420|    0.022423|    0.001179|
|         390|  2.6546e-01|   -7.787641|   -9.320654|    0.950179|    0.022425|    0.001146|
|         391|  2.6536e-01|   -7.791324|   -9.322870|    0.949940|    0.022426|    0.001114|
|         392|  2.6526e-01|   -7.794996|   -9.325130|    0.949703|    0.022428|    0.001082|
|         393|  2.6516e-01|   -7.798646|   -9.327442|    0.949467|    0.022429|    0.001050|
|         394|  2.6508e-01|   -7.802266|   -9.329804|    0.949233|    0.022431|    0.001018|
|         395|  2.6499e-01|   -7.805851|   -9.332218|    0.949000|    0.022432|    0.000986|
|         396|  2.6491e-01|   -7.809395|   -9.334699|    0.948768|    0.022434|    0.000954|
|         397|  2.6487e-01|   -7.812897|   -9.337244|    0.948537|    0.022435|    0.000923|
|         398|  2.6478e-01|   -7.816356|   -9.339855|    0.948307|    0.022436|    0.000891|
|         399|  2.6470e-01|   -7.819774|   -9.342533|    0.948079|    0.022438|    0.000860|
|         400|  2.6461e-01|   -7.823154|   -9.345279|    0.947851|    0.022439|    0.000829|
|         401|  2.6453e-01|   -7.826503|   -9.348091|    0.947625|    0.022440|    0.000798|
|         402|  2.6440e-01|   -7.829826|   -9.350969|    0.947401|    0.022441|    0.000767|
|         403|  2.6428e-01|   -7.833131|   -9.353912|    0.947177|    0.022442|    0.000736|
|         404|  2.6419e-01|   -7.836426|   -9.356915|    0.946955|    0.022443|    0.000706|
|         405|  2.6411e-01|   -7.839719|   -9.359975|    0.946735|    0.022444|    0.000676|
|         406|  2.6402e-01|   -7.843020|   -9.363100|    0.946516|    0.022445|    0.000646|
|         407|  2.6391e-01|   -7.846336|   -9.366245|    0.946299|    0.022447|    0.000616|
|         408|  2.6378e-01|   -7.849674|   -9.369439|    0.946083|    0.022448|    0.000587|
|         409|  2.6367e-01|   -7.853041|   -9.372670|    0.945869|    0.022449|    0.000557|
|         410|  2.6353e-01|   -7.856442|   -9.375931|    0.945657|    0.022450|    0.000529|
|         411|  2.6338e-01|   -7.859882|   -9.379213|    0.945446|    0.022452|    0.000500|
|         412|  2.6324e-01|   -7.863362|   -9.382520|    0.945237|    0.022453|    0.000472|
|         413|  2.6309e-01|   -7.866884|   -9.385840|    0.945029|    0.022454|    0.000444|
|         414|  2.6300e-01|   -7.870448|   -9.389166|    0.944823|    0.022456|    0.000416|
|         415|  2.6288e-01|   -7.874051|   -9.392489|    0.944619|    0.022457|    0.000388|
|         416|  2.6273e-01|   -7.877693|   -9.395804|    0.944416|    0.022459|    0.000361|
|         417|  2.6259e-01|   -7.881368|   -9.399104|    0.944214|    0.022460|    0.000334|
|         418|  2.6245e-01|   -7.885072|   -9.402384|    0.944014|    0.022461|    0.000307|
|         419|  2.6236e-01|   -7.888800|   -9.405640|    0.943814|    0.022463|    0.000280|
|         420|  2.6221e-01|   -7.892546|   -9.408859|    0.943616|    0.022464|    0.000253|
|         421|  2.6209e-01|   -7.896306|   -9.412038|    0.943419|    0.022465|    0.000226|
|         422|  2.6195e-01|   -7.900072|   -9.415196|    0.943224|    0.022467|    0.000200|
|         423|  2.6180e-01|   -7.903839|   -9.418259|    0.943029|    0.022468|    0.000173|
|         424|  2.6168e-01|   -7.907603|   -9.421287|    0.942835|    0.022469|    0.000147|
|         425|  2.6154e-01|   -7.911360|   -9.424264|    0.942642|    0.022470|    0.000121|
|         426|  2.6140e-01|   -7.915104|   -9.427187|    0.942450|    0.022471|    0.000095|
|         427|  2.6127e-01|   -7.918835|   -9.430055|    0.942260|    0.022473|    0.000069|
|         428|  2.6114e-01|   -7.922548|   -9.432869|    0.942070|    0.022474|    0.000044|
|         429|  2.6101e-01|   -7.926244|   -9.435629|    0.941882|    0.022475|    0.000018|
|         430|  2.6093e-01|   -7.929922|   -9.438335|    0.941694|    0.022476|   -0.000007|
|         431|  2.6085e-01|   -7.933581|   -9.440989|    0.941508|    0.022477|   -0.000032|
|         432|  2.6077e-01|   -7.937223|   -9.443593|    0.941323|    0.022479|   -0.000057|
|         433|  2.6068e-01|   -7.940848|   -9.446151|    0.941139|    0.022480|   -0.000082|
|         434|  2.6060e-01|   -7.944459|   -9.448659|    0.940957|    0.022481|   -0.000106|
|         435|  2.6053e-01|   -7.948057|   -9.451095|    0.940775|    0.022482|   -0.000131|
|         436|  2.6046e-01|   -7.951644|   -9.453498|    0.940595|    0.022484|   -0.000155|
|         437|  2.6036e-01|   -7.955222|   -9.455871|    0.940416|    0.022485|   -0.000179|
|         438|  2.6027e-01|   -7.958792|   -9.458195|    0.940238|    0.022486|   -0.000202|
|         439|  2.6014e-01|   -7.962357|   -9.460479|    0.940061|    0.022488|   -0.000226|
|         440|  2.6003e-01|   -7.965917|   -9.462747|    0.939886|    0.022489|   -0.000249|
|         441|  2.5991e-01|   -7.969474|   -9.465003|    0.939712|    0.022491|   -0.000273|
|         442|  2.5982e-01|   -7.973029|   -9.467252|    0.939538|    0.022492|   -0.000296|
|         443|  2.5971e-01|   -7.976580|   -9.469501|    0.939366|    0.022494|   -0.000319|
|         444|  2.5959e-01|   -7.980129|   -9.471757|    0.939195|    0.022495|   -0.000341|
|         445|  2.5961e-01|   -7.983674|   -9.474027|    0.939025|    0.022496|   -0.000364|
|         446|  2.5954e-01|   -7.987215|   -9.476318|    0.938856|    0.022498|   -0.000387|
|         447|  2.5948e-01|   -7.990750|   -9.478639|    0.938688|    0.022499|   -0.000409|
|         448|  2.5941e-01|   -7.994277|   -9.480988|    0.938521|    0.022501|   -0.000431|
|         449|  2.5935e-01|   -7.997794|   -9.483373|    0.938355|    0.022502|   -0.000453|
|         450|  2.5931e-01|   -8.001299|   -9.485791|    0.938190|    0.022503|   -0.000475|
|         451|  2.5924e-01|   -8.004790|   -9.488257|    0.938026|    0.022505|   -0.000497|
|         452|  2.5918e-01|   -8.008265|   -9.490765|    0.937863|    0.022506|   -0.000519|
|         453|  2.5916e-01|   -8.011721|   -9.493320|    0.937701|    0.022507|   -0.000541|
|         454|  2.5910e-01|   -8.015156|   -9.495914|    0.937540|    0.022509|   -0.000562|
|         455|  2.5903e-01|   -8.018568|   -9.498560|    0.937380|    0.022510|   -0.000584|
|         456|  2.5895e-01|   -8.021957|   -9.501263|    0.937220|    0.022511|   -0.000605|
|         457|  2.5887e-01|   -8.025321|   -9.503985|    0.937062|    0.022513|   -0.000626|
|         458|  2.5881e-01|   -8.028659|   -9.506742|    0.936905|    0.022514|   -0.000647|
|         459|  2.5874e-01|   -8.031972|   -9.509545|    0.936749|    0.022515|   -0.000668|
|         460|  2.5874e-01|   -8.035260|   -9.512384|    0.936594|    0.022517|   -0.000688|
|         461|  2.5881e-01|   -8.038524|   -9.515258|    0.936440|    0.022518|   -0.000709|
|         462|  2.5882e-01|   -8.041765|   -9.518165|    0.936288|    0.022519|   -0.000729|
|         463|  2.5885e-01|   -8.044987|   -9.521100|    0.936136|    0.022520|   -0.000749|
|         464|  2.5895e-01|   -8.048192|   -9.524058|    0.935985|    0.022522|   -0.000770|
|         465|  2.5901e-01|   -8.051382|   -9.527042|    0.935835|    0.022523|   -0.000789|
|         466|  2.5913e-01|   -8.054561|   -9.530043|    0.935686|    0.022524|   -0.000809|
|         467|  2.5923e-01|   -8.057734|   -9.533058|    0.935538|    0.022526|   -0.000829|
|         468|  2.5935e-01|   -8.060903|   -9.536082|    0.935391|    0.022527|   -0.000849|
|         469|  2.5937e-01|   -8.064073|   -9.539111|    0.935245|    0.022528|   -0.000868|
|         470|  2.5941e-01|   -8.067248|   -9.542140|    0.935100|    0.022530|   -0.000887|
|         471|  2.5943e-01|   -8.070431|   -9.545165|    0.934956|    0.022531|   -0.000906|
|         472|  2.5950e-01|   -8.073626|   -9.548182|    0.934812|    0.022532|   -0.000926|
|         473|  2.5955e-01|   -8.076835|   -9.551187|    0.934670|    0.022533|   -0.000945|
|         474|  2.5961e-01|   -8.080062|   -9.554176|    0.934528|    0.022534|   -0.000963|
|         475|  2.5972e-01|   -8.083309|   -9.557146|    0.934387|    0.022536|   -0.000982|
|         476|  2.5976e-01|   -8.086576|   -9.560095|    0.934247|    0.022537|   -0.001001|
|         477|  2.5991e-01|   -8.089866|   -9.563020|    0.934108|    0.022538|   -0.001019|
|         478|  2.6003e-01|   -8.093178|   -9.565923|    0.933969|    0.022539|   -0.001038|
|         479|  2.6007e-01|   -8.096512|   -9.568791|    0.933832|    0.022540|   -0.001056|
|         480|  2.6011e-01|   -8.099866|   -9.571623|    0.933695|    0.022541|   -0.001074|
|         481|  2.6015e-01|   -8.103240|   -9.574413|    0.933559|    0.022542|   -0.001092|
|         482|  2.6016e-01|   -8.106630|   -9.577172|    0.933424|    0.022544|   -0.001111|
|         483|  2.6024e-01|   -8.110033|   -9.579897|    0.933289|    0.022545|   -0.001128|
|         484|  2.6031e-01|   -8.113447|   -9.582583|    0.933155|    0.022546|   -0.001146|
|         485|  2.6032e-01|   -8.116867|   -9.585227|    0.933022|    0.022547|   -0.001164|
|         486|  2.6035e-01|   -8.120289|   -9.587835|    0.932890|    0.022548|   -0.001181|
|         487|  2.6036e-01|   -8.123708|   -9.590404|    0.932759|    0.022549|   -0.001199|
|         488|  2.6045e-01|   -8.127120|   -9.592934|    0.932628|    0.022550|   -0.001216|
|         489|  2.6052e-01|   -8.130522|   -9.595426|    0.932498|    0.022551|   -0.001233|
|         490|  2.6066e-01|   -8.133907|   -9.597880|    0.932369|    0.022552|   -0.001251|
|         491|  2.6080e-01|   -8.137272|   -9.600303|    0.932240|    0.022553|   -0.001268|
|         492|  2.6082e-01|   -8.140614|   -9.602700|    0.932112|    0.022554|   -0.001285|
|         493|  2.6087e-01|   -8.143930|   -9.605081|    0.931985|    0.022556|   -0.001301|
|         494|  2.6102e-01|   -8.147216|   -9.607370|    0.931859|    0.022557|   -0.001318|
|         495|  2.6112e-01|   -8.150470|   -9.609659|    0.931733|    0.022558|   -0.001335|
|         496|  2.6116e-01|   -8.153692|   -9.611924|    0.931608|    0.022559|   -0.001351|
|         497|  2.6124e-01|   -8.156879|   -9.614167|    0.931484|    0.022560|   -0.001368|
|         498|  2.6128e-01|   -8.160033|   -9.616401|    0.931360|    0.022561|   -0.001384|
|         499|  2.6142e-01|   -8.163153|   -9.618587|    0.931237|    0.022562|   -0.001400|
|         500|  2.6162e-01|   -8.166240|   -9.620739|    0.931115|    0.022563|   -0.001417|
+-----------------------------------------------------------------------+
|        File Writing Summary       |              Filename             |
+-----------------------------------------------------------------------+
|SU2 binary restart                 |restart_flow.dat                   |
|Paraview                           |flow.vtu                           |
|Paraview surface                   |surface_flow.vtu                   |
+-----------------------------------------------------------------------+
+------------------------------------------------------------------------------------------+
|  Inner_Iter|   Time(sec)|    rms[Rho]|     rms[nu]|          CL|          CD|         CMz|
+------------------------------------------------------------------------------------------+
|         501|  2.6213e-01|   -8.169296|   -9.622882|    0.930993|    0.022564|   -0.001433|
|         502|  2.6226e-01|   -8.172323|   -9.625016|    0.930872|    0.022565|   -0.001449|
|         503|  2.6253e-01|   -8.175322|   -9.627143|    0.930751|    0.022566|   -0.001465|
|         504|  2.6261e-01|   -8.178297|   -9.629261|    0.930631|    0.022567|   -0.001481|
|         505|  2.6265e-01|   -8.181249|   -9.631372|    0.930512|    0.022568|   -0.001496|
|         506|  2.6266e-01|   -8.184182|   -9.633480|    0.930393|    0.022569|   -0.001512|
|         507|  2.6273e-01|   -8.187098|   -9.635586|    0.930275|    0.022570|   -0.001528|
|         508|  2.6277e-01|   -8.190000|   -9.637686|    0.930158|    0.022571|   -0.001543|
|         509|  2.6282e-01|   -8.192890|   -9.639795|    0.930041|    0.022572|   -0.001559|
|         510|  2.6286e-01|   -8.195770|   -9.641912|    0.929925|    0.022573|   -0.001574|
|         511|  2.6287e-01|   -8.198642|   -9.644039|    0.929809|    0.022574|   -0.001589|
|         512|  2.6298e-01|   -8.201508|   -9.646173|    0.929694|    0.022575|   -0.001604|
|         513|  2.6298e-01|   -8.204370|   -9.648315|    0.929580|    0.022576|   -0.001620|
|         514|  2.6301e-01|   -8.207228|   -9.650459|    0.929466|    0.022577|   -0.001635|
|         515|  2.6302e-01|   -8.210085|   -9.652622|    0.929353|    0.022578|   -0.001650|
|         516|  2.6305e-01|   -8.212940|   -9.654804|    0.929241|    0.022579|   -0.001664|
|         517|  2.6302e-01|   -8.215795|   -9.657002|    0.929129|    0.022580|   -0.001679|
|         518|  2.6309e-01|   -8.218650|   -9.659216|    0.929017|    0.022581|   -0.001694|
|         519|  2.6319e-01|   -8.221506|   -9.661446|    0.928907|    0.022582|   -0.001709|
|         520|  2.6321e-01|   -8.224363|   -9.663678|    0.928796|    0.022583|   -0.001723|
|         521|  2.6326e-01|   -8.227222|   -9.665885|    0.928687|    0.022584|   -0.001738|
|         522|  2.6339e-01|   -8.230082|   -9.668108|    0.928578|    0.022585|   -0.001752|
|         523|  2.6346e-01|   -8.232945|   -9.670344|    0.928470|    0.022586|   -0.001766|
|         524|  2.6357e-01|   -8.235811|   -9.672590|    0.928362|    0.022587|   -0.001780|
|         525|  2.6373e-01|   -8.238680|   -9.674889|    0.928254|    0.022588|   -0.001795|
|         526|  2.6379e-01|   -8.241553|   -9.677082|    0.928148|    0.022588|   -0.001809|
|         527|  2.6385e-01|   -8.244430|   -9.679314|    0.928042|    0.022589|   -0.001823|
|         528|  2.6388e-01|   -8.247313|   -9.681551|    0.927936|    0.022590|   -0.001837|
|         529|  2.6389e-01|   -8.250201|   -9.683793|    0.927831|    0.022591|   -0.001851|
|         530|  2.6391e-01|   -8.253095|   -9.686060|    0.927727|    0.022592|   -0.001864|
|         531|  2.6393e-01|   -8.255995|   -9.688267|    0.927623|    0.022593|   -0.001878|
|         532|  2.6392e-01|   -8.258903|   -9.690469|    0.927519|    0.022594|   -0.001892|
|         533|  2.6391e-01|   -8.261818|   -9.692672|    0.927417|    0.022594|   -0.001905|
|         534|  2.6398e-01|   -8.264740|   -9.694875|    0.927314|    0.022595|   -0.001919|
|         535|  2.6403e-01|   -8.267670|   -9.697071|    0.927212|    0.022596|   -0.001932|
|         536|  2.6424e-01|   -8.270607|   -9.699261|    0.927111|    0.022597|   -0.001946|
|         537|  2.6438e-01|   -8.273551|   -9.701442|    0.927011|    0.022598|   -0.001959|
|         538|  2.6439e-01|   -8.276502|   -9.703613|    0.926910|    0.022599|   -0.001972|
|         539|  2.6447e-01|   -8.279458|   -9.705778|    0.926811|    0.022599|   -0.001985|
|         540|  2.6448e-01|   -8.282420|   -9.707932|    0.926712|    0.022600|   -0.001998|
|         541|  2.6452e-01|   -8.285385|   -9.710075|    0.926613|    0.022601|   -0.002011|
|         542|  2.6453e-01|   -8.288354|   -9.712206|    0.926515|    0.022602|   -0.002024|
|         543|  2.6456e-01|   -8.291325|   -9.714326|    0.926417|    0.022603|   -0.002037|
|         544|  2.6461e-01|   -8.294295|   -9.716438|    0.926320|    0.022603|   -0.002050|
|         545|  2.6470e-01|   -8.297266|   -9.718531|    0.926224|    0.022604|   -0.002062|
|         546|  2.6476e-01|   -8.300234|   -9.720604|    0.926128|    0.022605|   -0.002075|
|         547|  2.6493e-01|   -8.303198|   -9.722660|    0.926032|    0.022606|   -0.002087|
|         548|  2.6514e-01|   -8.306158|   -9.724687|    0.925937|    0.022607|   -0.002100|
|         549|  2.6521e-01|   -8.309113|   -9.726719|    0.925842|    0.022607|   -0.002112|
|         550|  2.6524e-01|   -8.312060|   -9.728738|    0.925748|    0.022608|   -0.002125|
|         551|  2.6529e-01|   -8.315000|   -9.730747|    0.925654|    0.022609|   -0.002137|
|         552|  2.6531e-01|   -8.317932|   -9.732747|    0.925561|    0.022610|   -0.002149|
|         553|  2.6536e-01|   -8.320855|   -9.734739|    0.925469|    0.022610|   -0.002161|
|         554|  2.6543e-01|   -8.323768|   -9.736725|    0.925376|    0.022611|   -0.002173|
|         555|  2.6556e-01|   -8.326673|   -9.738705|    0.925284|    0.022612|   -0.002185|
|         556|  2.6565e-01|   -8.329567|   -9.740681|    0.925193|    0.022613|   -0.002197|
|         557|  2.6579e-01|   -8.332453|   -9.742653|    0.925102|    0.022614|   -0.002209|
|         558|  2.6584e-01|   -8.335329|   -9.744622|    0.925012|    0.022614|   -0.002221|
|         559|  2.6586e-01|   -8.338197|   -9.746587|    0.924922|    0.022615|   -0.002233|
|         560|  2.6592e-01|   -8.341057|   -9.748551|    0.924832|    0.022616|   -0.002244|
|         561|  2.6596e-01|   -8.343910|   -9.750514|    0.924743|    0.022617|   -0.002256|
|         562|  2.6605e-01|   -8.346756|   -9.752475|    0.924655|    0.022617|   -0.002267|
|         563|  2.6607e-01|   -8.349596|   -9.754434|    0.924566|    0.022618|   -0.002279|
|         564|  2.6618e-01|   -8.352430|   -9.756395|    0.924479|    0.022619|   -0.002290|
|         565|  2.6619e-01|   -8.355260|   -9.758360|    0.924391|    0.022620|   -0.002302|
|         566|  2.6619e-01|   -8.358085|   -9.760325|    0.924304|    0.022621|   -0.002313|
|         567|  2.6633e-01|   -8.360908|   -9.762290|    0.924218|    0.022621|   -0.002324|
|         568|  2.6642e-01|   -8.363727|   -9.764285|    0.924132|    0.022622|   -0.002335|
|         569|  2.6652e-01|   -8.366544|   -9.766255|    0.924046|    0.022623|   -0.002346|
|         570|  2.6653e-01|   -8.369359|   -9.768166|    0.923961|    0.022624|   -0.002357|
|         571|  2.6653e-01|   -8.372172|   -9.770108|    0.923877|    0.022624|   -0.002368|
|         572|  2.6658e-01|   -8.374983|   -9.772056|    0.923792|    0.022625|   -0.002379|
|         573|  2.6660e-01|   -8.377793|   -9.774011|    0.923709|    0.022626|   -0.002390|
|         574|  2.6673e-01|   -8.380602|   -9.775976|    0.923625|    0.022627|   -0.002401|
|         575|  2.6674e-01|   -8.383409|   -9.777949|    0.923542|    0.022627|   -0.002412|
|         576|  2.6673e-01|   -8.386216|   -9.779934|    0.923459|    0.022628|   -0.002422|
|         577|  2.6686e-01|   -8.389020|   -9.781934|    0.923377|    0.022629|   -0.002433|
|         578|  2.6704e-01|   -8.391823|   -9.783938|    0.923296|    0.022630|   -0.002444|
|         579|  2.6728e-01|   -8.394625|   -9.785945|    0.923214|    0.022630|   -0.002454|
|         580|  2.6731e-01|   -8.397424|   -9.787961|    0.923133|    0.022631|   -0.002465|
|         581|  2.6741e-01|   -8.400222|   -9.789966|    0.923053|    0.022632|   -0.002475|
|         582|  2.6750e-01|   -8.403018|   -9.792006|    0.922973|    0.022633|   -0.002485|
|         583|  2.6753e-01|   -8.405811|   -9.794060|    0.922893|    0.022634|   -0.002496|
|         584|  2.6760e-01|   -8.408603|   -9.796170|    0.922814|    0.022634|   -0.002506|
|         585|  2.6779e-01|   -8.411393|   -9.798153|    0.922735|    0.022635|   -0.002516|
