"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,      -4.166609637,      -16.32691885,      -16.24055947,       -2.71516436,      -10.66943234
          0,           0,           1,      -5.005108035,      -4.203237993,      -3.993510452,      -3.548762892,      -10.77070205
          0,           0,           2,      -4.895155818,      -4.301305221,      -4.358232834,      -3.433883307,      -10.98653843
          0,           0,           3,      -4.920135324,        -4.3809969,      -4.589776772,      -3.462321781,      -10.96169714
          0,           0,           4,      -5.016796196,      -4.427353891,      -4.563632642,      -3.563428124,      -10.95396858
          0,           0,           5,      -5.106310813,      -4.450862616,      -4.563062373,      -3.659693055,      -10.95600346
          0,           0,           6,      -5.161954619,      -4.466324602,      -4.585290987,      -3.722448324,      -10.94877901
          0,           0,           7,      -5.187443734,      -4.482123903,       -4.61178991,      -3.752783705,      -10.93157704
          0,           0,           8,      -5.193693596,      -4.502567978,      -4.638412254,      -3.761217235,      -10.90495166
          0,           0,           9,      -5.189389061,      -4.530074288,      -4.666086044,      -3.756347585,      -10.87790387
          0,           0,          10,       -5.18191551,      -4.564197531,      -4.695027172,      -3.746313517,      -10.85536613
          0,           0,          11,      -5.178475066,      -4.600612455,      -4.723066019,      -3.739409731,      -10.83147271
          0,           0,          12,       -5.18328105,       -4.63169307,       -4.74342374,      -3.741575354,       -10.8046031
          0,           0,          13,      -5.195947447,      -4.649635731,      -4.747505988,      -3.754211825,      -10.77771126
          0,           0,          14,      -5.212831339,       -4.65378762,      -4.735610457,      -3.773936209,      -10.75595882
          0,           0,          15,      -5.229882227,       -4.65133377,      -4.718395874,      -3.794524817,      -10.74191016
          0,           0,          16,      -5.245393984,      -4.649845604,      -4.705955164,      -3.811121175,      -10.73530576
          0,           0,          17,      -5.260642409,      -4.652369717,      -4.701811774,      -3.823752147,      -10.73379507
          0,           0,          18,      -5.278254872,      -4.658098039,      -4.704584382,      -3.836338203,      -10.73454684
          0,           0,          19,      -5.300027171,      -4.665244715,      -4.711605651,      -3.852764318,      -10.73494246
