"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633271448070887e-05, 1.321692458547522e+00, 6.869484334982340e-01, 9.994570635137162e-02, 3.779283331469756e+00
1, 9.990000128750000e-01, -1.454904250111399e-04, 1.191479402785517e+00, 6.927239516232542e-01, 1.014266611161612e-01, 3.418763457831264e+00
2, 9.977599978450000e-01, -3.277057954514550e-04, 1.184199702237536e+00, 7.433616365704733e-01, 1.111321762912388e-01, 3.407617366737997e+00
3, 9.960200190539999e-01, -5.909979443257680e-04, 1.172608877411290e+00, 7.609313392790691e-01, 1.191598489583629e-01, 3.379049826097704e+00
4, 9.937800168990000e-01, -9.509603571992557e-04, 1.166015471494557e+00, 7.671678173566847e-01, 1.299347772929728e-01, 3.362361379695064e+00
5, 9.910500049590000e-01, -1.432766407452673e-03, 1.161542009662590e+00, 7.729625875819689e-01, 1.455829963814139e-01, 3.351659699212881e+00
6, 9.878399968150000e-01, -2.069728504956226e-03, 1.154515155734541e+00, 7.787183500231500e-01, 1.652274574151540e-01, 3.334167569527323e+00
7, 9.841300249100000e-01, -2.901038869281583e-03, 1.143526968893543e+00, 7.885783439181313e-01, 1.869810148126222e-01, 3.306821869342847e+00
8, 9.799500107769999e-01, -3.940535137703194e-03, 1.127156318215806e+00, 8.041458743456421e-01, 2.075399121693305e-01, 3.266018573292912e+00
9, 9.752799868580000e-01, -5.185122116617667e-03, 1.105424593327053e+00, 8.254814575515328e-01, 2.227301175342401e-01, 3.211791183717987e+00
10, 9.701499938960000e-01, -6.584760385617242e-03, 1.079528460400458e+00, 8.508530690121123e-01, 2.290500442806305e-01, 3.147035978880103e+00
11, 9.645400047300000e-01, -8.076330330566747e-03, 1.052148219584921e+00, 8.767838665951585e-01, 2.247728957062673e-01, 3.078316044190442e+00
12, 9.584699869160000e-01, -9.579054750269645e-03, 1.028076625114712e+00, 8.993321000068775e-01, 2.110861304516702e-01, 3.017774239928184e+00
