"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -3.581337572,      -3.698344712,      -4.145826996,      -2.984960428,             0.448,      0.2407246511,      0.1401711787,                 0,                 0,                 0,     0.01642485266,       0.237609547,      0.1453892024,                 0,      0.5822884282
          0,           0,           1,      -3.833730314,      -3.708481552,      -3.735656148,       -3.22280355,             0.448,     0.09245462182,     0.03009059173,                 0,                 0,                 0,   -0.006983837013,     0.09177619733,     0.03210031793,                 0,      0.3254633585
          0,           0,           2,      -3.768584112,      -3.680322555,      -3.700688562,      -3.170196098,             0.448,     0.06811698514,     0.03872158561,                 0,                 0,                 0,   -0.008469463817,      0.0672560682,     0.04019833512,                 0,      0.5684571261
          0,           0,           3,      -3.714032966,      -3.724727777,      -3.702049237,      -3.121662141,             0.448,     0.08299814611,     0.07132187528,                 0,                 0,                 0,   -0.006378053993,     0.08142251629,     0.07311549762,                 0,      0.8593188959
          0,           0,           4,      -3.663345291,      -3.692485757,      -3.668814782,      -3.074175623,             0.448,     0.06273265675,     0.06682491313,                 0,                 0,                 0,    -0.01011221029,     0.06125995028,      0.0681775163,                 0,       1.065233271
          0,           0,           5,      -3.658601088,      -3.669979849,       -3.66206469,      -3.073527234,             0.448,     0.04948557532,     0.06247822263,                 0,                 0,                 0,    -0.01494160089,     0.04811084385,     0.06354287664,                 0,       1.262554234
          0,           0,           6,      -3.655031676,      -3.788643695,      -3.699960114,      -3.076441966,             0.448,     0.04547895113,     0.06121334222,                 0,                 0,                 0,    -0.01873713284,     0.04413276635,     0.06219089319,                 0,       1.345970844
          0,           0,           7,       -3.65924786,      -3.791433247,      -3.690708762,      -3.082855267,             0.448,     0.04095142984,     0.05843925322,                 0,                 0,                 0,    -0.02143661405,     0.03966683892,     0.05931869699,                 0,       1.427038163
          0,           0,           8,       -3.64219952,      -3.714618414,      -3.704552028,      -3.064811541,             0.448,     0.03524394674,     0.05617484304,                 0,                 0,                 0,    -0.02316034915,     0.03401011189,      0.0569303176,                 0,       1.593886277
          0,           0,           9,      -3.656725115,      -3.751811162,      -3.710596379,      -3.082878828,             0.448,     0.03054390403,       0.054726063,                 0,                 0,                 0,    -0.02423013096,     0.02934279264,     0.05537935143,                 0,       1.791718012
