"PointID","x","y"
0, 9.997500181200000e-01, -3.633194206944907e-05
1, 9.990000128750000e-01, -1.454416641016745e-04
2, 9.977599978450000e-01, -3.271711892314740e-04
3, 9.960200190539999e-01, -5.881130169373267e-04
4, 9.937800168990000e-01, -9.405465501840816e-04
5, 9.910500049590000e-01, -1.404024163249173e-03
6, 9.878399968150000e-01, -2.004521569386104e-03
7, 9.841300249100000e-01, -2.773510514471790e-03
8, 9.799500107769999e-01, -3.720793594550196e-03
9, 9.752799868580000e-01, -4.844109369017620e-03
10, 9.701499938960000e-01, -6.102395638972199e-03
11, 9.645400047300000e-01, -7.445591558730948e-03
12, 9.584699869160000e-01, -8.808450910012961e-03
13, 9.519400000570000e-01, -1.014344257753878e-02
14, 9.449599981310000e-01, -1.142658858773329e-02
15, 9.375399947170000e-01, -1.266190001717547e-02
16, 9.296900033950000e-01, -1.387323201887248e-02
17, 9.214000105860000e-01, -1.509434590629793e-02
18, 9.126999974250000e-01, -1.634877690525583e-02
19, 9.035800099370001e-01, -1.765545027149896e-02
20, 8.940600156780000e-01, -1.901767821569106e-02
21, 8.841500282290000e-01, -2.043175173780051e-02
22, 8.738499879840000e-01, -2.189095031953279e-02
23, 8.631799817090000e-01, -2.338465635628915e-02
24, 8.521599769590000e-01, -2.490334701178852e-02
25, 8.407700061800000e-01, -2.644466748888738e-02
26, 8.290500044819999e-01, -2.799961222549537e-02
27, 8.170099854470000e-01, -2.956431636156412e-02
28, 8.046399950980000e-01, -3.113782057456979e-02
29, 7.919700145720000e-01, -3.271399392538885e-02
30, 7.790099978450000e-01, -3.428907139941793e-02
31, 7.657799720760000e-01, -3.585778071262571e-02
32, 7.522799968720000e-01, -3.741696446963595e-02
33, 7.385200262070000e-01, -3.896205648652602e-02
34, 7.245299816130000e-01, -4.048626597119749e-02
35, 7.103199958800001e-01, -4.198515694981676e-02
36, 6.958900094030001e-01, -4.345544058793084e-02
37, 6.812700033190000e-01, -4.489098147333605e-02
38, 6.664699912070000e-01, -4.628804669760919e-02
