Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
16,0.877811,0,2.53766,-0,6.07691e-08,0,0,0,0,0,0,1.0611,0.99,0.00296241,1.45122,1.01506,-0.00805799,-9.82507e-08,0.000518326,1.88247e-05,0.000518668,1.13469,0,0,0,0,5.97156
17,0.880688,0,2.54509,-0,6.07532e-08,0,0,0,0,0,0,1.0688,0.99,0.0019556,1.45686,1.01804,-0.00211061,2.27342e-05,0.000505932,1.56772e-05,0.000506685,1.1343,0,0,0,0,5.91187
18,0.889084,0,2.56725,-0,6.07156e-08,0,0,0,0,0,0,1.07616,0.99,0.00097647,1.46227,1.0269,0.0156124,0.000116671,0.000457833,1.55502e-06,0.000472467,1.13337,0,0,0,0,5.74891
19,0.900676,0,2.59694,-0,6.06492e-08,0,0,0,0,0,0,1.08334,0.99,0,1.46756,1.03878,0.0393677,1.22341e-05,4.36748e-05,-0.00047337,0.000475538,1.13172,0,0,0,0,5.78762
20,0.336111,0,0.951025,-0,5.97928e-08,0,0,0,0,0,0,0.6364,0.99,0.0201693,1.17708,0.38041,-1.27736,0.00237328,-0.000475472,0.000234368,0.00243176,1.1106,0,0,0,0,8.09256
21,0.34292,0,0.971811,-0,5.98638e-08,0,0,0,0,0,0,0.648506,0.99,0.0211451,1.18368,0.388725,-1.26074,0.00225461,-0.000435221,0.000190041,0.00230409,1.11234,0,0,0,0,8.00452
22,0.348666,0,0.990964,-0,5.99948e-08,0,0,0,0,0,0,0.661563,0.99,0.0220401,1.1909,0.396386,-1.24541,0.00200744,-0.000377066,0.000143637,0.00204759,1.11556,0,0,0,0,7.62643
23,0.361984,0,1.03278,-0,6.01655e-08,0,0,0,0,0,0,0.675515,0.99,0.0228466,1.19873,0.413111,-1.21196,0.00163657,-0.000302643,9.85611e-05,0.00166723,1.11977,0,0,0,0,6.99086
24,0.392237,0,1.12445,-0,6.03779e-08,0,0,0,0,0,0,0.690294,0.99,0.0235567,1.20713,0.44978,-1.13863,0.00109604,-0.000217189,5.51526e-05,0.00111872,1.12501,0,0,0,0,5.79391
25,0.449589,0,1.29339,-0,6.05365e-08,0,0,0,0,0,0,0.705826,0.99,0.0241592,1.21609,0.517355,-1.00348,0.000576374,-0.000135255,2.38129e-05,0.00059251,1.12893,0,0,0,0,4.78885
26,0.545629,0,1.57262,-0,6.06282e-08,0,0,0,0,0,0,0.722024,0.99,0.0246383,1.22557,0.629048,-0.780089,2.70007e-05,-6.68599e-05,2.41587e-06,7.21465e-05,1.1312,0,0,0,0,2.49443
27,0.625656,0,1.80636,-0,6.07096e-08,0,0,0,0,0,0,0.738797,0.99,0.0249732,1.23553,0.722545,-0.593094,-0.000245693,-2.4827e-05,-3.09168e-06,0.000246963,1.13322,0,0,0,0,3.56304
28,0.658283,0,1.90094,-0,6.07189e-08,0,0,0,0,0,0,0.756046,0.99,0.0251399,1.24593,0.760376,-0.517433,-0.000355376,3.06364e-05,-1.94539e-06,0.0003567,1.13345,0,0,0,0,4.41362
29,0.667479,0,1.92722,-0,6.07125e-08,0,0,0,0,0,0,0.773666,0.99,0.0251151,1.2567,0.770889,-0.496406,-0.000430257,0.000125007,1.76135e-06,0.000448052,1.13329,0,0,0,0,4.99618
30,0.67187,0,1.93988,-0,6.07119e-08,0,0,0,0,0,0,0.79155,0.99,0.0248805,1.26778,0.775952,-0.486281,-0.000466896,0.000221617,7.67786e-06,0.00051688,1.13328,0,0,0,0,5.39766
31,0.686108,0,1.98134,-0,6.07201e-08,0,0,0,0,0,0,0.809587,0.99,0.0244272,1.27911,0.792537,-0.45311,-0.000465533,0.00029848,1.43306e-05,0.000553188,1.13348,0,0,0,0,5.65341
32,0.704653,0,2.03544,-0,6.07322e-08,0,0,0,0,0,0,0.827668,0.99,0.0237587,1.29062,0.814175,-0.409834,-0.000422364,0.000346101,1.95372e-05,0.000546405,1.13378,0,0,0,0,5.70004
33,0.722515,0,2.08758,-0,6.07442e-08,0,0,0,0,0,0,0.845681,0.99,0.0228916,1.30223,0.835032,-0.36812,-0.000357867,0.000371134,2.23507e-05,0.000516051,1.13408,0,0,0,0,5.61085
34,0.73939,0,2.1368,-0,6.07542e-08,0,0,0,0,0,0,0.863522,0.99,0.0218539,1.31387,0.854721,-0.328742,-0.000295436,0.000386402,2.34006e-05,0.000486967,1.13432,0,0,0,0,5.51635
35,0.755382,0,2.1834,-0,6.07621e-08,0,0,0,0,0,0,0.881088,0.99,0.0206812,1.32546,0.87336,-0.291465,-0.00024094,0.000398265,2.32853e-05,0.000466057,1.13452,0,0,0,0,5.45369
36,0.848462,0,2.44115,-0,6.05513e-08,0,0,0,0,0,0,0.690294,0.99,-0.0235567,1.20713,0.976459,-0.0852668,0.00136415,1.46804e-05,-5.85536e-05,0.00136548,1.1293,0,0,0,0,9.73268
37,0.861397,0,2.47911,-0,6.05651e-08,0,0,0,0,0,0,0.675515,0.99,-0.0228466,1.19873,0.991646,-0.0548928,0.00136326,1.81741e-05,-7.12264e-05,0.00136524,1.12964,0,0,0,0,9.75976
38,0.874493,0,2.51754,-0,6.05784e-08,0,0,0,0,0,0,0.661563,0.99,-0.0220401,1.1909,1.00702,-0.0241522,0.00136598,2.25051e-05,-8.50324e-05,0.00136881,1.12997,0,0,0,0,9.79152
39,0.887989,0,2.55715,-0,6.05919e-08,0,0,0,0,0,0,0.648506,0.99,-0.0211451,1.18368,1.02286,0.00753376,0.00137019,2.81817e-05,-0.00010042,0.00137415,1.1303,0,0,0,0,9.82842
40,0.902182,0,2.59883,-0,6.06062e-08,0,0,0,0,0,0,0.6364,0.99,-0.0201693,1.17708,1.03953,0.0408802,0.0013751,3.59631e-05,-0.000117642,0.00138059,1.13066,0,0,0,0,9.85587
41,0.917283,0,2.64323,-0,6.06218e-08,0,0,0,0,0,0,0.625286,0.99,-0.0191232,1.17109,1.05729,0.0764017,0.00137853,4.66939e-05,-0.000136483,0.00138605,1.13104,0,0,0,0,9.8753
42,0.93321,0,2.69012,-0,6.06386e-08,0,0,0,0,0,0,0.615192,0.99,-0.0180223,1.16571,1.07605,0.113912,0.00138054,6.09991e-05,-0.000156553,0.00139073,1.13146,0,0,0,0,9.88227
43,0.949903,0,2.73934,-0,6.0657e-08,0,0,0,0,0,0,0.606132,0.99,-0.0168883,1.16094,1.09574,0.153291,0.00137728,7.87996e-05,-0.0001768,0.00139081,1.13191,0,0,0,0,9.87293
44,0.964513,0,2.78249,-0,6.06736e-08,0,0,0,0,0,0,0.598099,0.99,-0.0157465,1.15675,1.11299,0.187804,0.00138209,9.6119e-05,-0.000198962,0.00139964,1.13233,0,0,0,0,9.86798
45,0.97213,0,2.80526,-0,6.06867e-08,0,0,0,0,0,0,0.591068,0.99,-0.0146223,1.15312,1.12211,0.206027,0.00142951,0.000104513,-0.000244909,0.0014541,1.13265,0,0,0,0,9.9366
46,0.984594,0,2.84324,-0,6.0719e-08,0,0,0,0,0,0,0.585023,0.99,-0.0134018,1.15001,1.1373,0.236411,0.00146906,0.000115748,-0.000351218,0.00151489,1.13345,0,0,0,0,9.97514
47,1.02697,0,2.96812,-0,6.07578e-08,0,0,0,0,0,0,0.579982,0.99,-0.0118411,1.14744,1.18725,0.33631,0.00146097,0.000191648,-0.000529567,0.00156576,1.13441,0,0,0,0,10.1403
48,1.09983,0,3.18194,-0,6.08044e-08,0,0,0,0,0,0,0.575977,0.99,-0.0098502,1.1454,1.27278,0.507366,0.00129216,0.000380478,-0.000657829,0.00149906,1.13557,0,0,0,0,10.1591
49,1.17502,0,3.40359,-0,6.08594e-08,0,0,0,0,0,0,0.572985,0.99,-0.00754531,1.14388,1.36144,0.684687,0.000931633,0.000613553,-0.000542575,0.00124047,1.13694,0,0,0,0,9.58157
50,1.22303,0,3.54516,-0,6.08918e-08,0,0,0,0,0,0,0.57091,0.99,-0.00508824,1.14283,1.41806,0.797945,0.000563621,0.000790565,-0.000162718,0.000984448,1.13774,0,0,0,0,8.84864
51,1.21364,0,3.51781,-0,6.08902e-08,0,0,0,0,0,0,0.56967,0.99,-0.00256297,1.1422,1.40712,0.776062,0.000379232,0.000903687,0.000431096,0.00107066,1.1377,0,0,0,0,9.23473
52,1.12758,0,3.26556,-0,6.08511e-08,0,0,0,0,0,0,0.56925,0.99,0,1.14199,1.30622,0.57426,0.000701191,0.00121946,0.00165307,0.00217057,1.13673,0,0,0,0,6.44077
53,0.990565,0,2.86115,-0,6.07297e-08,0,0,0,0,0,0,0.56967,0.99,0.00256297,1.1422,1.14446,0.250737,0.000885858,0.000587145,0.00168053,0.00198838,1.13372,0,0,0,0,11.3998
54,0.823348,0,2.36917,-0,6.05566e-08,0,0,0,0,0,0,0.57091,0.99,0.00508824,1.14283,0.947667,-0.142851,0.00141617,0.000214046,0.00194318,0.00241398,1.12943,0,0,0,0,11.4324
55,0.654842,0,1.87716,-0,6.03837e-08,0,0,0,0,0,0,0.572985,0.99,0.00754531,1.14388,0.750864,-0.536457,0.00204933,-0.000173026,0.00201986,0.00288262,1.12515,0,0,0,0,10.9895
56,0.501735,0,1.43307,-0,6.02191e-08,0,0,0,0,0,0,0.575977,0.99,0.0098502,1.1454,0.573228,-0.891729,0.00264896,-0.000547494,0.0018216,0.00326113,1.12109,0,0,0,0,10.2187
57,0.380849,0,1.08468,-0,6.00891e-08,0,0,0,0,0,0,0.579982,0.99,0.0118411,1.14744,0.433873,-1.17044,0.00291338,-0.000781206,0.00132379,0.003294,1.11788,0,0,0,0,9.0564
58,0.309201,0,0.878521,-0,5.99806e-08,0,0,0,0,0,0,0.585023,0.99,0.0134018,1.15001,0.351408,-1.33537,0.00280232,-0.000805184,0.000823524,0.00302977,1.11521,0,0,0,0,8.00281
59,0.286086,0,0.810575,-0,5.98539e-08,0,0,0,0,0,0,0.591068,0.99,0.0146223,1.15312,0.32423,-1.38972,0.00269227,-0.000745709,0.000564218,0.00285004,1.1121,0,0,0,0,7.65165
60,0.293066,0,0.828061,-0,5.9729e-08,0,0,0,0,0,0,0.598099,0.99,0.0157465,1.15675,0.331224,-1.37574,0.00268228,-0.00068359,0.00046709,0.00280715,1.10903,0,0,0,0,7.82406
61,0.307417,0,0.86806,-0,5.97004e-08,0,0,0,0,0,0,0.606132,0.99,0.0168883,1.16094,0.347224,-1.34374,0.00261237,-0.00061407,0.000399046,0.00271308,1.10833,0,0,0,0,7.97023
62,0.319377,0,0.902281,-0,5.97228e-08,0,0,0,0,0,0,0.615192,0.99,0.0180223,1.16571,0.360912,-1.31636,0.00252671,-0.000556847,0.000336235,0.0026091,1.10888,0,0,0,0,8.03992
63,0.328856,0,0.929685,-0,5.97534e-08,0,0,0,0,0,0,0.625286,0.99,0.0191232,1.17109,0.371874,-1.29444,0.00245239,-0.000513214,0.000282114,0.00252135,1.10963,0,0,0,0,8.09084
64,0.80569,0,2.31599,-0,6.051e-08,0,0,0,0,0,0,0.881088,0.99,-0.0206812,1.32546,0.926395,-0.185395,0.00117599,7.18687e-05,8.14642e-05,0.001181,1.12827,0,0,0,0,8.97891
65,0.797221,0,2.29121,-0,6.05014e-08,0,0,0,0,0,0,0.863522,0.99,-0.0218539,1.31387,0.916484,-0.205217,0.00121192,6.05462e-05,7.48841e-05,0.00121574,1.12806,0,0,0,0,9.06715
66,0.790006,0,2.27009,-0,6.04938e-08,0,0,0,0,0,0,0.845681,0.99,-0.0228916,1.30223,0.908038,-0.222109,0.00125037,4.8295e-05,6.59925e-05,0.00125304,1.12787,0,0,0,0,9.16345
67,0.785191,0,2.25596,-0,6.04878e-08,0,0,0,0,0,0,0.827668,0.99,-0.0237587,1.29062,0.902385,-0.233414,0.00128853,3.61914e-05,5.46551e-05,0.0012902,1.12772,0,0,0,0,9.2713
68,0.783676,0,2.25143,-0,6.04841e-08,0,0,0,0,0,0,0.809587,0.99,-0.0244272,1.27911,0.900572,-0.237042,0.00132409,2.54625e-05,4.11371e-05,0.00132497,1.12763,0,0,0,0,9.37977
69,0.785888,0,2.25775,-0,6.04835e-08,0,0,0,0,0,0,0.79155,0.99,-0.0248805,1.26778,0.903101,-0.231982,0.00135388,1.70793e-05,2.60241e-05,0.00135423,1.12762,0,0,0,0,9.48359
70,0.791626,0,2.27439,-0,6.04867e-08,0,0,0,0,0,0,0.773666,0.99,-0.0251151,1.2567,0.909758,-0.218669,0.00137475,1.15362e-05,1.01729e-05,0.00137484,1.1277,0,0,0,0,9.57571
71,0.800248,0,2.29955,-0,6.04942e-08,0,0,0,0,0,0,0.756046,0.99,-0.0251399,1.24593,0.919819,-0.198547,0.00138488,8.77894e-06,-5.48897e-06,0.00138492,1.12788,0,0,0,0,9.6441
72,0.810945,0,2.33091,-0,6.05063e-08,0,0,0,0,0,0,0.738797,0.99,-0.0249732,1.23553,0.932363,-0.17346,0.00138364,8.33266e-06,-2.02201e-05,0.00138381,1.12818,0,0,0,0,9.68111
73,0.822949,0,2.36618,-0,6.05213e-08,0,0,0,0,0,0,0.722024,0.99,-0.0246383,1.22557,0.946473,-0.145238,0.0013766,9.52813e-06,-3.37378e-05,0.00137705,1.12855,0,0,0,0,9.69881
74,0.835596,0,2.40336,-0,6.05366e-08,0,0,0,0,0,0,0.705826,0.99,-0.0241592,1.21609,0.961343,-0.115499,0.00136883,1.17744e-05,-4.63017e-05,0.00136967,1.12893,0,0,0,0,9.71572
75,0.829904,0,2.38694,-0,6.05357e-08,0,0,0,0,0,0,0.93121,0.99,-0.0167229,1.35924,0.954775,-0.128634,0.00109618,9.53803e-05,9.20025e-05,0.00110416,1.12891,0,0,0,0,8.77528
76,0.822603,0,2.36552,-0,6.05276e-08,0,0,0,0,0,0,0.915018,0.99,-0.0180824,1.34822,0.946208,-0.145769,0.00111805,8.93658e-05,8.94881e-05,0.00112518,1.12871,0,0,0,0,8.83352
77,0.814409,0,2.34151,-0,6.05189e-08,0,0,0,0,0,0,0.898283,0.99,-0.019412,1.33693,0.936603,-0.164978,0.00114446,8.15595e-05,8.61512e-05,0.00115059,1.12849,0,0,0,0,8.903
78,0.843568,0,2.43939,-0,6.07826e-08,0,0,0,0,0,0,1.00181,0.99,0.0100163,1.40848,0.975755,-0.0866751,-2.3838e-05,0.000469242,1.61094e-05,0.000470123,1.13503,0,0,0,0,5.67861
79,0.850533,0,2.45951,-0,6.07822e-08,0,0,0,0,0,0,1.01357,0.99,0.00873764,1.41687,0.983803,-0.0705788,-1.71947e-05,0.000478975,1.65433e-05,0.000479569,1.13502,0,0,0,0,5.73716
80,0.857015,0,2.47822,-0,6.07815e-08,0,0,0,0,0,0,1.02454,0.99,0.0074913,1.42472,0.991286,-0.0556125,-1.32351e-05,0.000489254,1.72532e-05,0.000489737,1.135,0,0,0,0,5.79497
81,0.866495,0,2.49451,-0,6.05783e-08,0,0,0,0,0,0,1.02454,0.99,-0.0074913,1.42472,0.997803,-0.0425782,0.00098111,0.000136492,0.000109467,0.00099659,1.12997,0,0,0,0,8.32699
82,0.860918,0,2.4781,-0,6.05718e-08,0,0,0,0,0,0,1.01357,0.99,-0.00873764,1.41687,0.991239,-0.0557061,0.00100374,0.000127611,0.000107597,0.00101752,1.1298,0,0,0,0,8.42074
83,0.855741,0,2.46287,-0,6.05658e-08,0,0,0,0,0,0,1.00181,0.99,-0.0100163,1.40848,0.985149,-0.0678858,0.00102312,0.000120075,0.000105079,0.00103548,1.12966,0,0,0,0,8.49933
84,0.851029,0,2.44901,-0,6.05602e-08,0,0,0,0,0,0,0.989223,0.99,-0.0113214,1.39957,0.979604,-0.0789756,0.00103905,0.000113847,0.000102213,0.00105025,1.12952,0,0,0,0,8.5695
85,0.846383,0,2.43535,-0,6.05548e-08,0,0,0,0,0,0,0.975839,0.99,-0.0126486,1.39015,0.974142,-0.0899011,0.00105245,0.000108777,9.93292e-05,0.00106271,1.12938,0,0,0,0,8.62605
86,0.841582,0,2.42124,-0,6.05492e-08,0,0,0,0,0,0,0.961679,0.99,-0.0139948,1.38026,0.968496,-0.101192,0.001065,0.000104398,9.66605e-05,0.00107446,1.12924,0,0,0,0,8.67546
87,0.836159,0,2.40531,-0,6.05429e-08,0,0,0,0,0,0,0.946785,0.99,-0.0153556,1.36994,0.962123,-0.113938,0.00107898,0.000100177,9.42744e-05,0.00108772,1.12909,0,0,0,0,8.72242
