Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
18,0.813469,0,2.33838,-0,6.05106e-08,0,0,0,0,0,0,0.725368,0.65,-0.0261126,0.974341,0.935351,-0.167483,0.00118514,-1.77934e-05,7.42163e-05,0.00118759,1.12829,0,0,0,0,9.12934
19,0.809202,0,2.32587,-0,6.05059e-08,0,0,0,0,0,0,0.70405,0.65,-0.0273526,0.958611,0.930349,-0.177486,0.0012162,-2.98301e-05,6.48797e-05,0.0012183,1.12817,0,0,0,0,9.22222
20,0.807407,0,2.32061,-0,6.05038e-08,0,0,0,0,0,0,0.682526,0.65,-0.0283886,0.942946,0.928244,-0.181698,0.00124418,-4.06219e-05,5.31155e-05,0.00124598,1.12812,0,0,0,0,9.31472
21,0.808616,0,2.32413,-0,6.05046e-08,0,0,0,0,0,0,0.660923,0.65,-0.0291874,0.927454,0.92965,-0.178884,0.00126771,-4.90032e-05,3.93531e-05,0.00126927,1.12814,0,0,0,0,9.40061
22,0.812946,0,2.33677,-0,6.05086e-08,0,0,0,0,0,0,0.63937,0.65,-0.029729,0.912238,0.934709,-0.168766,0.00128533,-5.41611e-05,2.43049e-05,0.0012867,1.12824,0,0,0,0,9.4763
23,0.82004,0,2.35753,-0,6.05157e-08,0,0,0,0,0,0,0.618001,0.65,-0.0300093,0.8974,0.943012,-0.15216,0.001296,-5.57978e-05,8.85268e-06,0.00129723,1.12841,0,0,0,0,9.53603
24,0.829253,0,2.38453,-0,6.05255e-08,0,0,0,0,0,0,0.596947,0.65,-0.030039,0.883034,0.953812,-0.130561,0.00129985,-5.41604e-05,-6.17047e-06,0.001301,1.12866,0,0,0,0,9.57974
25,0.839827,0,2.41556,-0,6.05372e-08,0,0,0,0,0,0,0.576337,0.65,-0.0298398,0.869227,0.966223,-0.105739,0.00129883,-4.99201e-05,-2.02144e-05,0.00129994,1.12895,0,0,0,0,9.6066
26,0.851072,0,2.44859,-0,6.055e-08,0,0,0,0,0,0,0.556296,0.65,-0.0294397,0.856056,0.979435,-0.0793146,0.00129553,-4.39311e-05,-3.31347e-05,0.0012967,1.12926,0,0,0,0,9.6251
27,0.862476,0,2.48209,-0,6.05628e-08,0,0,0,0,0,0,0.536941,0.65,-0.0288672,0.843587,0.992837,-0.05251,0.00129301,-3.7007e-05,-4.52182e-05,0.00129433,1.12958,0,0,0,0,9.63973
28,0.873775,0,2.51529,-0,6.05752e-08,0,0,0,0,0,0,0.518383,0.65,-0.0281472,0.831873,1.00612,-0.0259506,0.00129335,-2.97022e-05,-5.70586e-05,0.00129495,1.12989,0,0,0,0,9.65433
29,0.840772,0,2.42904,-0,6.07401e-08,0,0,0,0,0,0,0.806246,0.65,0.0199817,1.03582,0.971618,-0.0949495,0.000208845,0.000229464,-1.28926e-05,0.000310542,1.13398,0,0,0,0,4.7029
30,0.852746,0,2.46375,-0,6.07421e-08,0,0,0,0,0,0,0.824856,0.65,0.0183479,1.05034,0.985499,-0.067187,0.000226908,0.000227839,-1.50116e-05,0.000321906,1.13403,0,0,0,0,4.81135
31,0.86334,0,2.49445,-0,6.07439e-08,0,0,0,0,0,0,0.842652,0.65,0.016722,1.06435,0.997781,-0.0426233,0.000237236,0.000227324,-1.6518e-05,0.000328983,1.13407,0,0,0,0,4.87993
32,0.872948,0,2.52231,-0,6.07457e-08,0,0,0,0,0,0,0.859571,0.65,0.0151135,1.07777,1.00892,-0.0203359,0.000240238,0.000227965,-1.74096e-05,0.00033164,1.13411,0,0,0,0,4.90915
33,0.881853,0,2.54815,-0,6.07477e-08,0,0,0,0,0,0,0.875564,0.65,0.0135276,1.09055,1.01926,0.000338997,0.000236552,0.000229506,-1.76979e-05,0.000330065,1.13416,0,0,0,0,4.90515
34,0.89012,0,2.57217,-0,6.07499e-08,0,0,0,0,0,0,0.890598,0.65,0.0119682,1.10264,1.02887,0.0195491,0.000227103,0.000231931,-1.73852e-05,0.000325069,1.13422,0,0,0,0,4.86895
35,0.897876,0,2.59471,-0,6.07523e-08,0,0,0,0,0,0,0.904661,0.65,0.0104404,1.11401,1.03789,0.0375864,0.00021286,0.000234788,-1.64731e-05,0.000317342,1.13428,0,0,0,0,4.80918
36,0.905018,0,2.61549,-0,6.07547e-08,0,0,0,0,0,0,0.917759,0.65,0.00895114,1.12466,1.0462,0.0542076,0.000194952,0.000237776,-1.4986e-05,0.000307844,1.13434,0,0,0,0,4.73682
37,0.911647,0,2.63478,-0,6.0757e-08,0,0,0,0,0,0,0.929921,0.65,0.00750901,1.1346,1.05391,0.0696404,0.000174909,0.000240549,-1.30326e-05,0.000297703,1.1344,0,0,0,0,4.65663
38,0.917615,0,2.65213,-0,6.07588e-08,0,0,0,0,0,0,0.941201,0.65,0.00612263,1.14385,1.06085,0.0835229,0.000154273,0.000242916,-1.07783e-05,0.000287967,1.13444,0,0,0,0,4.57987
39,0.923086,0,2.66798,-0,6.07593e-08,0,0,0,0,0,0,0.951675,0.65,0.00479854,1.15248,1.06719,0.096196,0.000134865,0.000244463,-8.48842e-06,0.000279325,1.13445,0,0,0,0,4.51286
40,0.92806,0,2.68215,-0,6.07559e-08,0,0,0,0,0,0,0.961449,0.65,0.0035397,1.16056,1.07286,0.107539,0.00011995,0.000244606,-6.6838e-06,0.000272515,1.13437,0,0,0,0,4.46381
41,0.932551,0,2.69442,-0,6.07438e-08,0,0,0,0,0,0,0.970653,0.65,0.00233669,1.16819,1.07777,0.117349,0.000117278,0.000242609,-6.50917e-06,0.000269547,1.13407,0,0,0,0,4.45347
42,0.937239,0,2.70642,-0,6.07178e-08,0,0,0,0,0,0,0.979446,0.65,0.00116675,1.17551,1.08257,0.126955,0.000164318,0.000234471,-1.32745e-05,0.000286624,1.13342,0,0,0,0,4.61481
43,0.33734,0,0.955137,-0,5.98227e-08,0,0,0,0,0,0,0.428645,0.65,0.0215344,0.77891,0.382055,-1.27407,0.00244635,-0.000539731,0.000325584,0.00252625,1.11133,0,0,0,0,8.04119
44,0.34875,0,0.9882,-0,5.98573e-08,0,0,0,0,0,0,0.440705,0.65,0.0228498,0.785648,0.39528,-1.24762,0.00234537,-0.000487015,0.000269549,0.00241051,1.11218,0,0,0,0,8.08632
45,0.358316,0,1.01629,-0,5.9901e-08,0,0,0,0,0,0,0.453985,0.65,0.0240997,0.793211,0.406515,-1.22515,0.00223898,-0.000439346,0.000220566,0.00229231,1.11325,0,0,0,0,8.07381
46,0.367477,0,1.04336,-0,5.99481e-08,0,0,0,0,0,0,0.468451,0.65,0.0252657,0.801614,0.417343,-1.2035,0.00212722,-0.000393377,0.000178413,0.00217063,1.11441,0,0,0,0,8.02513
47,0.376497,0,1.07024,-0,6.00018e-08,0,0,0,0,0,0,0.484052,0.65,0.0263351,0.810864,0.428095,-1.18199,0.00200441,-0.000345609,0.000142013,0.00203894,1.11573,0,0,0,0,7.92651
48,0.386144,0,1.09906,-0,6.00593e-08,0,0,0,0,0,0,0.500723,0.65,0.0272988,0.820956,0.439624,-1.15894,0.0018764,-0.000294301,0.000110885,0.00190257,1.11715,0,0,0,0,7.80022
49,0.39709,0,1.13165,-0,6.01168e-08,0,0,0,0,0,0,0.518383,0.65,0.0281472,0.831873,0.452662,-1.13286,0.00175575,-0.000239236,8.45009e-05,0.00177398,1.11856,0,0,0,0,7.67051
50,0.410586,0,1.17136,-0,6.01647e-08,0,0,0,0,0,0,0.536941,0.65,0.0288672,0.843587,0.468544,-1.1011,0.00167664,-0.000182548,6.27772e-05,0.00168771,1.11975,0,0,0,0,7.63804
51,0.426194,0,1.21718,-0,6.02129e-08,0,0,0,0,0,0,0.556296,0.65,0.0294397,0.856056,0.486872,-1.06444,0.00154007,-0.000117974,4.11093e-05,0.00154513,1.12093,0,0,0,0,7.47081
52,0.443926,0,1.26886,-0,6.02507e-08,0,0,0,0,0,0,0.576337,0.65,0.0298398,0.869227,0.507543,-1.0231,0.00147985,-6.2993e-05,2.31623e-05,0.00148138,1.12187,0,0,0,0,7.48969
53,0.395044,0,1.12804,-0,6.02071e-08,0,0,0,0,0,0,0.386573,0.65,0.0141486,0.756399,0.451216,-1.13575,0.00302573,-0.00082396,0.00137764,0.00342518,1.12079,0,0,0,0,8.77784
54,0.322425,0,0.918242,-0,6.00869e-08,0,0,0,0,0,0,0.392596,0.65,0.0160135,0.759532,0.367297,-1.30359,0.0028198,-0.000820315,0.000830126,0.00305177,1.11783,0,0,0,0,7.8129
55,0.299703,0,0.851177,-0,5.99615e-08,0,0,0,0,0,0,0.39982,0.65,0.0174718,0.763323,0.340471,-1.35724,0.00265911,-0.000744913,0.000558173,0.00281732,1.11474,0,0,0,0,7.52567
56,0.307725,0,0.871797,-0,5.98493e-08,0,0,0,0,0,0,0.408221,0.65,0.018815,0.767788,0.348719,-1.34075,0.00261068,-0.000672519,0.000455283,0.00273408,1.11198,0,0,0,0,7.72149
57,0.323492,0,0.915622,-0,5.98075e-08,0,0,0,0,0,0,0.41782,0.65,0.0201793,0.772969,0.366249,-1.30569,0.00254375,-0.00060249,0.000388939,0.0026429,1.11096,0,0,0,0,7.93536
58,0.654006,0,1.88375,-0,6.06006e-08,0,0,0,0,0,0,0.682526,0.65,0.0283886,0.942946,0.753501,-0.531182,0.000220369,0.00018397,-8.54235e-06,0.000287194,1.13052,0,0,0,0,4.27868
59,0.722804,0,2.08507,-0,6.06707e-08,0,0,0,0,0,0,0.70405,0.65,0.0273526,0.958611,0.834028,-0.370128,6.18719e-05,0.0002076,-1.4203e-06,0.000216629,1.13225,0,0,0,0,3.74101
60,0.767508,0,2.21579,-0,6.07073e-08,0,0,0,0,0,0,0.725368,0.65,0.0261126,0.974341,0.886316,-0.265553,4.62386e-05,0.000225112,-2.06144e-10,0.000229812,1.13316,0,0,0,0,3.89153
61,0.793722,0,2.29236,-0,6.07251e-08,0,0,0,0,0,0,0.746357,0.65,0.0247114,0.99003,0.916945,-0.204294,9.14407e-05,0.000232788,-2.70764e-06,0.000250118,1.1336,0,0,0,0,4.1203
62,0.811455,0,2.34399,-0,6.07332e-08,0,0,0,0,0,0,0.766903,0.65,0.0231948,1.00557,0.937597,-0.162991,0.000143481,0.000233861,-6.67524e-06,0.00027445,1.1338,0,0,0,0,4.35973
63,0.826988,0,2.38908,-0,6.07374e-08,0,0,0,0,0,0,0.786898,0.65,0.0216062,1.02087,0.955633,-0.126918,0.000182048,0.000231862,-1.01406e-05,0.000294965,1.13391,0,0,0,0,4.55652
64,0.992193,0,2.86682,-0,6.07451e-08,0,0,0,0,0,0,0.392596,0.65,-0.0160135,0.759532,1.14673,0.255273,0.00153691,9.45964e-05,-0.000371383,0.00158397,1.1341,0,0,0,0,9.76725
65,1.03264,0,2.98634,-0,6.07856e-08,0,0,0,0,0,0,0.386573,0.65,-0.0141486,0.756399,1.19453,0.350885,0.00157172,0.000176152,-0.000576577,0.00168338,1.1351,0,0,0,0,9.85476
66,1.10469,0,3.19783,-0,6.08305e-08,0,0,0,0,0,0,0.381788,0.65,-0.0117697,0.753924,1.27913,0.520082,0.00141616,0.000379677,-0.000734199,0.00163973,1.13622,0,0,0,0,9.76962
67,1.18143,0,3.4236,-0,6.08788e-08,0,0,0,0,0,0,0.378213,0.65,-0.00901567,0.752081,1.36944,0.700697,0.0010215,0.00063214,-0.000616881,0.00135041,1.13742,0,0,0,0,9.0324
68,1.2321,0,3.57255,-0,6.09062e-08,0,0,0,0,0,0,0.375733,0.65,-0.00607979,0.750808,1.42902,0.819854,0.00062303,0.00083686,-0.000211905,0.00106461,1.1381,0,0,0,0,8.15991
69,1.23026,0,3.56697,-0,6.09029e-08,0,0,0,0,0,0,0.374251,0.65,-0.00306242,0.750049,1.42679,0.815392,0.000390154,0.000909041,0.000406965,0.00106967,1.13802,0,0,0,0,8.23044
70,0.884945,0,2.54812,-0,6.05872e-08,0,0,0,0,0,0,0.500723,0.65,-0.0272988,0.820956,1.01925,0.000308113,0.00129725,-2.22104e-05,-6.93668e-05,0.00129929,1.13018,0,0,0,0,9.67776
71,0.896186,0,2.58116,-0,6.0599e-08,0,0,0,0,0,0,0.484052,0.65,-0.0263351,0.810864,1.03246,0.0267394,0.00130586,-1.43791e-05,-8.29232e-05,0.00130857,1.13048,0,0,0,0,9.70341
72,0.907822,0,2.61537,-0,6.06113e-08,0,0,0,0,0,0,0.468451,0.65,-0.0252657,0.801614,1.04615,0.0541115,0.00131759,-5.69162e-06,-9.82534e-05,0.00132126,1.13078,0,0,0,0,9.73511
73,0.92021,0,2.65182,-0,6.06244e-08,0,0,0,0,0,0,0.453985,0.65,-0.0240997,0.793211,1.06073,0.0832724,0.00133101,4.58677e-06,-0.000115631,0.00133603,1.13111,0,0,0,0,9.76105
74,0.933592,0,2.69123,-0,6.06388e-08,0,0,0,0,0,0,0.440705,0.65,-0.0228498,0.785648,1.07649,0.114799,0.00134477,1.72976e-05,-0.000135002,0.00135164,1.13146,0,0,0,0,9.78016
75,0.94788,0,2.73338,-0,6.06548e-08,0,0,0,0,0,0,0.428645,0.65,-0.0215344,0.77891,1.09335,0.148521,0.00135767,3.30777e-05,-0.000155959,0.00136699,1.13186,0,0,0,0,9.77982
76,0.963009,0,2.77811,-0,6.0673e-08,0,0,0,0,0,0,0.41782,0.65,-0.0201793,0.772969,1.11125,0.184306,0.00136785,5.20764e-05,-0.000177771,0.00138034,1.13231,0,0,0,0,9.75394
77,0.976052,0,2.8169,-0,6.06918e-08,0,0,0,0,0,0,0.408221,0.65,-0.018815,0.767788,1.12676,0.215334,0.00138979,7.07045e-05,-0.000202481,0.00140624,1.13278,0,0,0,0,9.72575
78,0.981928,0,2.83499,-0,6.071e-08,0,0,0,0,0,0,0.39982,0.65,-0.0174718,0.763323,1.134,0.229806,0.0014604,8.07956e-05,-0.000253033,0.00148436,1.13323,0,0,0,0,9.76595
79,0.462631,0,1.32362,-0,6.02971e-08,0,0,0,0,0,0,0.596947,0.65,0.030039,0.883034,0.529449,-0.979287,0.00136709,-1.44816e-05,5.79596e-06,0.00136717,1.12301,0,0,0,0,7.36542
80,0.487289,0,1.39593,-0,6.03545e-08,0,0,0,0,0,0,0.618001,0.65,0.0300093,0.8974,0.558373,-0.921438,0.00118316,2.05442e-05,-8.87278e-06,0.00118337,1.12443,0,0,0,0,7.02492
81,0.524838,0,1.50592,-0,6.04258e-08,0,0,0,0,0,0,0.63937,0.65,0.029729,0.912238,0.60237,-0.833445,0.000906494,6.67627e-05,-1.77399e-05,0.000909123,1.12619,0,0,0,0,6.31763
82,0.580503,0,1.66889,-0,6.05133e-08,0,0,0,0,0,0,0.660923,0.65,0.0291874,0.927454,0.667554,-0.703076,0.000543992,0.000126496,-1.6951e-05,0.000558763,1.12836,0,0,0,0,5.33245
83,1.15336,0,3.34062,-0,6.08565e-08,0,0,0,0,0,0,0.37375,0.65,0,0.749793,1.33625,0.634311,0.000439962,0.000765152,0.00102684,0.00135404,1.13687,0,0,0,0,10.0304
84,1.00874,0,2.9157,-0,6.07617e-08,0,0,0,0,0,0,0.374251,0.65,0.00306242,0.750049,1.16628,0.294374,0.000908635,0.000583409,0.00175657,0.00206192,1.13451,0,0,0,0,10.3699
85,0.839137,0,2.41863,-0,6.06327e-08,0,0,0,0,0,0,0.375733,0.65,0.00607979,0.750808,0.967451,-0.103282,0.00158215,0.000216764,0.00219002,0.00271042,1.13131,0,0,0,0,10.7928
86,0.671786,0,1.93031,-0,6.04918e-08,0,0,0,0,0,0,0.378213,0.65,0.00901567,0.752081,0.772123,-0.493938,0.00227581,-0.000210267,0.00225269,0.00320908,1.12783,0,0,0,0,10.5665
87,0.51761,0,1.48249,-0,6.03442e-08,0,0,0,0,0,0,0.381788,0.65,0.0117697,0.753924,0.592994,-0.852196,0.00287382,-0.000609,0.00198144,0.00354342,1.12418,0,0,0,0,9.90974
