Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
12,0.769433,0,2.21955,-0,6.06693e-08,0,0,0,0,0,0,0.640882,0.2,0.0242962,0.671803,0.887819,-0.262547,0.000114473,0.000106212,-7.49484e-06,0.000156337,1.13222,0,0,0,0,3.323
13,0.800669,0,2.31129,-0,6.07023e-08,0,0,0,0,0,0,0.663511,0.2,0.0223097,0.693357,0.924517,-0.189151,8.56841e-05,0.000107667,-5.16381e-06,0.000137697,1.13304,0,0,0,0,3.12598
14,0.82149,0,2.37249,-0,6.07236e-08,0,0,0,0,0,0,0.68515,0.2,0.0203327,0.714033,0.948996,-0.140193,8.33247e-05,0.000108666,-5.09224e-06,0.00013703,1.13357,0,0,0,0,3.13016
15,0.837624,0,2.41982,-0,6.07375e-08,0,0,0,0,0,0,0.705722,0.2,0.0183768,0.733745,0.967927,-0.10233,8.60804e-05,0.000109384,-5.51896e-06,0.000139302,1.13391,0,0,0,0,3.17338
16,0.852033,0,2.46197,-0,6.07472e-08,0,0,0,0,0,0,0.725168,0.2,0.0164485,0.752422,0.984787,-0.0686115,8.50569e-05,0.00011047,-5.59733e-06,0.000139534,1.13415,0,0,0,0,3.19045
17,0.864929,0,2.49963,-0,6.07546e-08,0,0,0,0,0,0,0.743448,0.2,0.0145524,0.770018,0.999852,-0.0384812,7.91734e-05,0.0001121,-5.1555e-06,0.000137337,1.13433,0,0,0,0,3.17316
18,0.876357,0,2.53299,-0,6.07606e-08,0,0,0,0,0,0,0.760548,0.2,0.0126947,0.786507,1.01319,-0.0117949,6.92671e-05,0.000114118,-4.20698e-06,0.000133561,1.13448,0,0,0,0,3.13195
19,0.886335,0,2.56212,-0,6.07658e-08,0,0,0,0,0,0,0.776474,0.2,0.0108839,0.801891,1.02485,0.0115101,5.60057e-05,0.000116443,-2.75753e-06,0.000129241,1.13461,0,0,0,0,3.0786
20,0.89515,0,2.58785,-0,6.07703e-08,0,0,0,0,0,0,0.791262,0.2,0.00913039,0.816198,1.03514,0.0320985,4.05255e-05,0.000118756,-9.0324e-07,0.000125483,1.13472,0,0,0,0,3.03297
21,0.902735,0,2.60998,-0,6.07738e-08,0,0,0,0,0,0,0.804977,0.2,0.00744465,0.829484,1.04399,0.0498031,2.39918e-05,0.000121092,1.22141e-06,0.000123452,1.13481,0,0,0,0,3.00626
22,0.90948,0,2.62957,-0,6.07753e-08,0,0,0,0,0,0,0.817714,0.2,0.00583466,0.841837,1.05183,0.0654705,8.30611e-06,0.000123016,3.32777e-06,0.000123341,1.13485,0,0,0,0,3.00983
23,0.915342,0,2.64631,-0,6.07717e-08,0,0,0,0,0,0,0.829598,0.2,0.00430401,0.853376,1.05852,0.0788637,-4.08434e-06,0.00012454,5.05106e-06,0.000124709,1.13476,0,0,0,0,3.03597
24,0.920669,0,2.66095,-0,6.07585e-08,0,0,0,0,0,0,0.840789,0.2,0.00284124,0.864254,1.06438,0.0905714,-4.86959e-06,0.000125842,5.28831e-06,0.000126047,1.13443,0,0,0,0,3.06716
25,0.92638,0,2.67588,-0,6.07316e-08,0,0,0,0,0,0,0.851481,0.2,0.00141869,0.874655,1.07035,0.102515,4.53097e-05,0.000123998,-1.42251e-06,0.000132024,1.13377,0,0,0,0,3.14584
26,0.940799,0,2.71517,-0,6.06919e-08,0,0,0,0,0,0,0.861905,0.2,0,0.884806,1.08607,0.133948,6.05811e-06,2.16219e-05,-0.000328521,0.000329287,1.13278,0,0,0,0,5.05559
27,0.417887,0,1.19717,-0,6.0348e-08,0,0,0,0,0,0,0.156914,0.2,0.0228776,0.255236,0.478869,-1.08045,0.00154132,-0.000254372,0.000255518,0.00158293,1.12427,0,0,0,0,7.06247
28,0.467623,0,1.34152,-0,6.04103e-08,0,0,0,0,0,0,0.168585,0.2,0.0245365,0.262722,0.536608,-0.964968,0.00132648,-0.000121951,0.000186779,0.0013451,1.12581,0,0,0,0,6.93765
29,0.512297,0,1.47195,-0,6.0478e-08,0,0,0,0,0,0,0.181749,0.2,0.0261841,0.271511,0.58878,-0.860624,0.00118167,-4.1892e-05,0.000140995,0.00119079,1.12748,0,0,0,0,6.88133
30,0.545542,0,1.56799,-0,6.0494e-08,0,0,0,0,0,0,0.196413,0.2,0.0277836,0.281691,0.627195,-0.783795,0.00115268,6.20662e-06,0.000116284,0.00115855,1.12788,0,0,0,0,7.08284
31,0.57276,0,1.64549,-0,6.04773e-08,0,0,0,0,0,0,0.21256,0.2,0.0293034,0.293326,0.658196,-0.721792,0.00117608,4.40223e-05,9.98402e-05,0.00118113,1.12747,0,0,0,0,7.4095
32,0.5924,0,1.70206,-0,6.04863e-08,0,0,0,0,0,0,0.230149,0.2,0.0307212,0.306451,0.680823,-0.676539,0.00115014,5.98621e-05,8.24266e-05,0.00115464,1.12769,0,0,0,0,7.52608
33,0.602675,0,1.73111,-0,6.04756e-08,0,0,0,0,0,0,0.249119,0.2,0.0320215,0.32107,0.692444,-0.653297,0.00116821,6.12756e-05,7.08058e-05,0.00117195,1.12742,0,0,0,0,7.69994
34,0.606729,0,1.7418,-0,6.0451e-08,0,0,0,0,0,0,0.269389,0.2,0.0331933,0.337153,0.69672,-0.644744,0.00121206,5.82309e-05,6.16327e-05,0.00121502,1.12681,0,0,0,0,7.90925
35,0.606703,0,1.74073,-0,6.04248e-08,0,0,0,0,0,0,0.290862,0.2,0.0342249,0.354644,0.696294,-0.645597,0.00125395,5.22804e-05,5.24494e-05,0.00125614,1.12617,0,0,0,0,8.08252
36,0.603916,0,1.73178,-0,6.03996e-08,0,0,0,0,0,0,0.313428,0.2,0.0351003,0.373455,0.692713,-0.652759,0.00130492,4.41011e-05,4.31264e-05,0.00130637,1.12554,0,0,0,0,8.25523
37,0.598882,0,1.71673,-0,6.03834e-08,0,0,0,0,0,0,0.336962,0.2,0.0357964,0.393478,0.686694,-0.664797,0.00132222,3.19556e-05,3.18072e-05,0.00132299,1.12514,0,0,0,0,8.30553
38,0.591774,0,1.69581,-0,6.03687e-08,0,0,0,0,0,0,0.361331,0.2,0.036283,0.41458,0.678325,-0.681535,0.00132214,1.97267e-05,1.90695e-05,0.00132243,1.12478,0,0,0,0,8.28096
39,0.583093,0,1.67021,-0,6.03488e-08,0,0,0,0,0,0,0.386391,0.2,0.0365251,0.436614,0.668082,-0.70202,0.00135746,9.27616e-06,5.36897e-06,0.00135751,1.12429,0,0,0,0,8.34974
40,0.573449,0,1.64176,-0,6.03259e-08,0,0,0,0,0,0,0.411991,0.2,0.036489,0.459421,0.656704,-0.724776,0.00137377,5.68179e-07,-1.00444e-05,0.00137381,1.12372,0,0,0,0,8.3533
41,0.563574,0,1.61268,-0,6.03031e-08,0,0,0,0,0,0,0.437974,0.2,0.0361482,0.482833,0.645073,-0.748038,0.00143162,-5.94584e-06,-2.73809e-05,0.00143189,1.12316,0,0,0,0,8.47176
42,0.553822,0,1.58428,-0,6.02889e-08,0,0,0,0,0,0,0.46418,0.2,0.0354896,0.506678,0.633711,-0.770762,0.00144259,-1.002e-05,-4.4801e-05,0.00144332,1.12281,0,0,0,0,8.44789
43,0.544669,0,1.55822,-0,6.0293e-08,0,0,0,0,0,0,0.490449,0.2,0.0345184,0.530784,0.623289,-0.791607,0.00140218,-1.01823e-05,-5.96989e-05,0.00140349,1.12291,0,0,0,0,8.27509
44,0.936006,0,2.69956,-0,6.0662e-08,0,0,0,0,0,0,0.851481,0.2,-0.00141869,0.874655,1.07983,0.121466,0.000674452,9.08258e-05,8.73248e-05,0.00068612,1.13204,0,0,0,0,7.23547
45,0.927187,0,2.67356,-0,6.06523e-08,0,0,0,0,0,0,0.840789,0.2,-0.00284124,0.864254,1.06942,0.100663,0.000634844,6.64523e-05,8.1251e-05,0.000643463,1.1318,0,0,0,0,6.96559
46,0.917343,0,2.64483,-0,6.06464e-08,0,0,0,0,0,0,0.829598,0.2,-0.00430401,0.853376,1.05793,0.0776803,0.000655609,5.55166e-05,8.30325e-05,0.000663174,1.13165,0,0,0,0,7.03703
47,0.907753,0,2.61664,-0,6.06369e-08,0,0,0,0,0,0,0.817714,0.2,-0.00583466,0.841837,1.04666,0.0551287,0.000688898,4.6761e-05,8.62093e-05,0.000695844,1.13142,0,0,0,0,7.18928
48,0.871957,0,2.51135,-0,6.05987e-08,0,0,0,0,0,0,0.760548,0.2,-0.0126947,0.786507,1.00454,-0.0291039,0.000822258,1.64122e-05,9.0835e-05,0.000827423,1.13047,0,0,0,0,7.83139
49,0.864871,0,2.49052,-0,6.0591e-08,0,0,0,0,0,0,0.743448,0.2,-0.0145524,0.770018,0.996208,-0.0457676,0.000847645,1.08088e-05,8.96235e-05,0.000852438,1.13028,0,0,0,0,7.95486
50,0.858807,0,2.4727,-0,6.05844e-08,0,0,0,0,0,0,0.725168,0.2,-0.0164485,0.752422,0.98908,-0.0600237,0.000868786,6.29385e-06,8.78982e-05,0.000873244,1.13012,0,0,0,0,8.0574
51,0.853424,0,2.45689,-0,6.05785e-08,0,0,0,0,0,0,0.705722,0.2,-0.0183768,0.733745,0.982754,-0.0726766,0.000886788,2.74172e-06,8.59991e-05,0.000890952,1.12997,0,0,0,0,8.14168
52,0.89336,0,2.57385,-0,6.06137e-08,0,0,0,0,0,0,0.290862,0.2,-0.0342249,0.354644,1.02954,0.0208939,0.00109026,-3.15983e-05,-4.83304e-05,0.00109179,1.13084,0,0,0,0,9.10954
53,0.903945,0,2.60497,-0,6.06246e-08,0,0,0,0,0,0,0.269389,0.2,-0.0331933,0.337153,1.04199,0.0457894,0.00109164,-2.77175e-05,-5.87346e-05,0.00109357,1.13111,0,0,0,0,9.12387
54,0.914348,0,2.63556,-0,6.06353e-08,0,0,0,0,0,0,0.249119,0.2,-0.0320215,0.32107,1.05423,0.0702658,0.00109546,-2.3973e-05,-7.0104e-05,0.00109796,1.13138,0,0,0,0,9.14678
55,0.82827,0,2.38301,-0,6.05505e-08,0,0,0,0,0,0,0.593044,0.2,-0.0282031,0.626495,0.953203,-0.131778,0.000976756,-1.56085e-05,7.50989e-05,0.000979763,1.12928,0,0,0,0,8.49477
56,0.823419,0,2.36877,-0,6.05449e-08,0,0,0,0,0,0,0.568062,0.2,-0.0300472,0.60299,0.947506,-0.143172,0.00100171,-2.18158e-05,7.07164e-05,0.00100444,1.12914,0,0,0,0,8.57858
57,0.819694,0,2.35782,-0,6.05406e-08,0,0,0,0,0,0,0.54254,0.2,-0.0317509,0.579101,0.94313,-0.151925,0.00102767,-2.86797e-05,6.45243e-05,0.00103009,1.12903,0,0,0,0,8.66846
58,0.817863,0,2.35244,-0,6.05383e-08,0,0,0,0,0,0,0.51662,0.2,-0.0332586,0.55498,0.940976,-0.156232,0.0010521,-3.55194e-05,5.62123e-05,0.0010542,1.12898,0,0,0,0,8.75636
59,0.81861,0,2.35461,-0,6.05387e-08,0,0,0,0,0,0,0.490449,0.2,-0.0345184,0.530784,0.941844,-0.154496,0.0010729,-4.15296e-05,4.58321e-05,0.00107468,1.12899,0,0,0,0,8.83799
60,0.822249,0,2.36526,-0,6.05422e-08,0,0,0,0,0,0,0.46418,0.2,-0.0354896,0.506678,0.946103,-0.145978,0.00108838,-4.5974e-05,3.37843e-05,0.00108988,1.12907,0,0,0,0,8.90752
61,0.828712,0,2.38418,-0,6.05486e-08,0,0,0,0,0,0,0.437974,0.2,-0.0361482,0.482833,0.953673,-0.130839,0.00109773,-4.83738e-05,2.07453e-05,0.00109899,1.12923,0,0,0,0,8.96447
62,0.837519,0,2.40999,-0,6.05574e-08,0,0,0,0,0,0,0.411991,0.2,-0.036489,0.459421,0.963994,-0.110197,0.00110127,-4.86152e-05,7.50942e-06,0.00110237,1.12945,0,0,0,0,9.00906
63,0.847983,0,2.44066,-0,6.05678e-08,0,0,0,0,0,0,0.386391,0.2,-0.0365251,0.436614,0.976263,-0.0856593,0.00110075,-4.69617e-05,-5.24277e-06,0.00110176,1.12971,0,0,0,0,9.03967
64,0.85935,0,2.47399,-0,6.05793e-08,0,0,0,0,0,0,0.361331,0.2,-0.036283,0.41458,0.989596,-0.0589917,0.00109777,-4.38812e-05,-1.71207e-05,0.00109878,1.12999,0,0,0,0,9.06253
65,0.870968,0,2.50808,-0,6.05909e-08,0,0,0,0,0,0,0.336962,0.2,-0.0357964,0.393478,1.00323,-0.0317201,0.0010945,-3.99689e-05,-2.8067e-05,0.00109559,1.13028,0,0,0,0,9.07909
66,0.882374,0,2.54157,-0,6.06025e-08,0,0,0,0,0,0,0.313428,0.2,-0.0351003,0.373455,1.01663,-0.00492898,0.00109175,-3.57446e-05,-3.83179e-05,0.00109301,1.13056,0,0,0,0,9.09393
67,0.924888,0,2.66657,-0,6.06461e-08,0,0,0,0,0,0,0.230149,0.2,-0.0307212,0.306451,1.06663,0.0950738,0.00110198,-1.99907e-05,-8.29582e-05,0.00110528,1.13165,0,0,0,0,9.1734
68,0.935933,0,2.69907,-0,6.06572e-08,0,0,0,0,0,0,0.21256,0.2,-0.0293034,0.293326,1.07963,0.121072,0.00111052,-1.51519e-05,-9.75804e-05,0.0011149,1.13192,0,0,0,0,9.20458
69,0.947712,0,2.73373,-0,6.06688e-08,0,0,0,0,0,0,0.196413,0.2,-0.0277836,0.281691,1.09349,0.148802,0.00111963,-8.76694e-06,-0.000113926,0.00112544,1.13221,0,0,0,0,9.23677
70,0.960216,0,2.77054,-0,6.06809e-08,0,0,0,0,0,0,0.181749,0.2,-0.0261841,0.271511,1.10821,0.178244,0.00112831,-3.46623e-07,-0.00013168,0.00113597,1.13251,0,0,0,0,9.25962
71,0.973498,0,2.80961,-0,6.06931e-08,0,0,0,0,0,0,0.168585,0.2,-0.0245365,0.262722,1.12384,0.209502,0.00113648,1.01927e-05,-0.000150459,0.00114644,1.13281,0,0,0,0,9.28142
72,0.984095,0,2.84088,-0,6.07041e-08,0,0,0,0,0,0,0.156914,0.2,-0.0228776,0.255236,1.13635,0.234518,0.00115359,1.89821e-05,-0.000171762,0.00116647,1.13308,0,0,0,0,9.3147
73,0.986369,0,2.84808,-0,6.07144e-08,0,0,0,0,0,0,0.146699,0.2,-0.0212443,0.248942,1.13923,0.240282,0.00120651,1.67428e-05,-0.0002145,0.00122554,1.13334,0,0,0,0,9.44168
74,0.993376,0,2.8699,-0,6.07396e-08,0,0,0,0,0,0,0.137916,0.2,-0.0194711,0.243721,1.14796,0.257733,0.00125804,1.23839e-05,-0.000313714,0.00129662,1.13396,0,0,0,0,9.58209
75,1.03284,0,2.98625,-0,6.07754e-08,0,0,0,0,0,0,0.130592,0.2,-0.0172037,0.239479,1.1945,0.350814,0.00125953,5.5376e-05,-0.000481761,0.00134966,1.13485,0,0,0,0,9.76282
76,1.10653,0,3.20276,-0,6.08248e-08,0,0,0,0,0,0,0.124774,0.2,-0.0143111,0.236164,1.2811,0.524024,0.00112859,0.000191717,-0.000624551,0.00130405,1.13608,0,0,0,0,9.6968
77,1.18746,0,3.44126,-0,6.08816e-08,0,0,0,0,0,0,0.120426,0.2,-0.0109624,0.233715,1.3765,0.714825,0.000828522,0.000386296,-0.00056889,0.00107671,1.13749,0,0,0,0,8.9007
78,1.24442,0,3.60924,-0,6.09183e-08,0,0,0,0,0,0,0.117412,0.2,-0.00739257,0.232035,1.44369,0.849204,0.000504534,0.00056341,-0.000270497,0.000803215,1.1384,0,0,0,0,7.72131
79,1.25243,0,3.63291,-0,6.0924e-08,0,0,0,0,0,0,0.11561,0.2,-0.00372367,0.23104,1.45316,0.868142,0.000302318,0.000659437,0.000236036,0.000762867,1.13854,0,0,0,0,7.42562
80,1.18954,0,3.448,-0,6.08908e-08,0,0,0,0,0,0,0.115,0.2,0,0.230705,1.3792,0.720212,0.000343657,0.000597665,0.000816917,0.00106895,1.13772,0,0,0,0,9.08171
81,1.05919,0,3.06508,-0,6.08146e-08,0,0,0,0,0,0,0.11561,0.2,0.00372367,0.23104,1.22603,0.413876,0.000696576,0.000428595,0.00137923,0.0016035,1.13583,0,0,0,0,9.93354
82,0.900238,0,2.59849,-0,6.06981e-08,0,0,0,0,0,0,0.117412,0.2,0.00739257,0.232035,1.0394,0.0406071,0.00117376,0.000139434,0.00164306,0.00202406,1.13293,0,0,0,0,10.4482
83,0.738273,0,2.12462,-0,6.0561e-08,0,0,0,0,0,0,0.120426,0.2,0.0109624,0.233715,0.849848,-0.338489,0.00165008,-0.000163027,0.0016389,0.00233137,1.12954,0,0,0,0,10.3617
84,0.585212,0,1.67946,-0,6.04335e-08,0,0,0,0,0,0,0.124774,0.2,0.0143111,0.236164,0.671786,-0.694613,0.00205324,-0.000427769,0.00141292,0.00252886,1.12638,0,0,0,0,9.86562
85,0.463603,0,1.32824,-0,6.03558e-08,0,0,0,0,0,0,0.130592,0.2,0.0172037,0.239479,0.531297,-0.975591,0.00217828,-0.000566364,0.000985554,0.00245703,1.12446,0,0,0,0,8.86589
86,0.395941,0,1.13386,-0,6.03324e-08,0,0,0,0,0,0,0.137916,0.2,0.0194711,0.243721,0.453545,-1.13109,0.00198708,-0.00052941,0.000577667,0.00213599,1.12388,0,0,0,0,7.79023
87,0.385803,0,1.10493,-0,6.03345e-08,0,0,0,0,0,0,0.146699,0.2,0.0212443,0.248942,0.441973,-1.15424,0.0017507,-0.000404211,0.000358059,0.00183209,1.12394,0,0,0,0,7.22821
