"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          80,       -6.17912361,      -6.100491942,      -6.291139578,      -6.264578866,       -5.55421525,      -9.471020948
          0,           0,          81,      -6.180249903,      -6.104706464,      -6.297714157,      -6.268610315,      -5.555505063,      -9.471114466
          0,           0,          82,      -6.179336279,      -6.109120973,       -6.30466961,      -6.272669113,      -5.554731577,      -9.471229644
          0,           0,          83,       -6.17735473,      -6.113652956,      -6.311947023,      -6.276803057,      -5.552832557,      -9.471396143
          0,           0,          84,      -6.177339581,      -6.118276541,      -6.319515043,      -6.281274457,       -5.55276618,      -9.471641558
          0,           0,          85,       -6.17798995,      -6.123348442,      -6.327404526,      -6.286195201,      -5.553413346,      -9.472057139
          0,           0,          86,      -6.178362387,      -6.128973526,      -6.335518245,      -6.291256097,      -5.553848425,       -9.47259319
          0,           0,          87,       -6.17987131,      -6.134935835,      -6.343713579,      -6.296255196,      -5.555299681,      -9.473297129
          0,           0,          88,      -6.182722414,      -6.141300075,      -6.351975934,      -6.301523949,      -5.557996783,      -9.474164871
          0,           0,          89,      -6.187932398,      -6.147827379,      -6.360284317,      -6.307036927,      -5.562945971,      -9.475164257
          0,           0,          90,      -6.194596573,      -6.154468343,      -6.368613392,      -6.312798776,      -5.569357169,      -9.476335253
          0,           0,          91,       -6.20126768,      -6.161441419,      -6.376916639,      -6.318685155,      -5.575829565,      -9.477682666
          0,           0,          92,      -6.208477575,      -6.168407866,      -6.385117662,        -6.3244083,      -5.582769068,      -9.479194092
          0,           0,          93,      -6.216816594,      -6.175380141,      -6.393245709,      -6.330053437,       -5.59074434,      -9.480879561
          0,           0,          94,      -6.227053197,      -6.182469345,      -6.401321642,      -6.335706065,      -5.600554326,      -9.482716256
          0,           0,          95,      -6.239585838,      -6.189796945,      -6.409386358,        -6.3417724,      -5.612665194,       -9.48465445
          0,           0,          96,      -6.253302142,      -6.197425378,      -6.417471964,      -6.348331741,       -5.62607513,      -9.486650588
          0,           0,          97,       -6.26778469,      -6.205166605,      -6.425603231,      -6.355152509,      -5.640317685,      -9.488682419
          0,           0,          98,      -6.283413126,      -6.212913252,       -6.43380878,      -6.362117482,      -5.655693157,      -9.490727507
          0,           0,          99,      -6.299941791,      -6.220692686,       -6.44214457,      -6.369265619,      -5.671975196,      -9.492758226
          0,           0,         100,      -6.316331277,      -6.228461573,      -6.450586645,      -6.376768914,      -5.688216423,      -9.494935646
          0,           0,         101,      -6.332011787,      -6.236203854,      -6.459080233,      -6.384474487,      -5.703797362,      -9.496978481
          0,           0,         102,      -6.347410063,      -6.243953596,       -6.46764245,      -6.392174988,      -5.719085542,      -9.498878213
          0,           0,         103,      -6.362367656,      -6.251610341,      -6.476247902,      -6.399915033,      -5.733944168,      -9.500641293
          0,           0,         104,      -6.376896197,      -6.259192069,      -6.484870911,      -6.407715972,      -5.748363004,      -9.502282843
          0,           0,         105,      -6.390484024,      -6.266728331,      -6.493475876,      -6.415617652,      -5.761893774,      -9.503830491
          0,           0,         106,      -6.406586403,      -6.274141966,      -6.502012835,      -6.423606484,      -5.777831698,      -9.505274254
          0,           0,         107,      -6.421566222,      -6.281768307,      -6.510567252,      -6.431681609,      -5.792837878,      -9.506608883
          0,           0,         108,      -6.432922371,      -6.289407534,      -6.519100758,      -6.439775972,      -5.804410008,      -9.507831566
          0,           0,         109,      -6.442447032,       -6.29670087,      -6.527506265,      -6.447697855,      -5.814139518,      -9.508992434
          0,           0,         110,      -6.450913746,      -6.303579352,      -6.535768596,      -6.455653636,        -5.8227773,      -9.510118345
          0,           0,         111,      -6.457387949,        -6.3101748,      -6.543911459,      -6.463333885,      -5.829479812,      -9.511073418
          0,           0,         112,      -6.462716471,      -6.316528965,      -6.551908052,      -6.470806863,      -5.835010095,      -9.511985161
          0,           0,         113,      -6.466846359,      -6.322651242,      -6.559730318,      -6.477980681,      -5.839326067,      -9.512892063
          0,           0,         114,      -6.470392819,      -6.328465237,      -6.567351659,      -6.484884717,       -5.84300043,       -9.51381434
          0,           0,         115,      -6.475133241,      -6.334030316,      -6.574745872,      -6.491954941,       -5.84778438,       -9.51478718
          0,           0,         116,      -6.479796507,      -6.339495179,      -6.581908794,      -6.498818555,      -5.852521724,      -9.515820362
          0,           0,         117,       -6.48521422,      -6.344860767,      -6.588814956,      -6.505480227,      -5.857972565,      -9.516947235
          0,           0,         118,      -6.490183288,      -6.350037039,      -6.595419555,      -6.511855533,      -5.862995761,      -9.518181378
          0,           0,         119,      -6.496296934,      -6.355046852,      -6.601689856,      -6.517892825,       -5.86907743,      -9.519539739
          0,           0,         120,      -6.502527631,      -6.359865725,       -6.60766506,      -6.523741515,      -5.875240387,      -9.521041345
          0,           0,         121,      -6.508390192,      -6.364425677,       -6.61332015,       -6.52939857,      -5.881046441,      -9.522698529
          0,           0,         122,      -6.514956647,      -6.368880456,      -6.618643755,      -6.534623792,      -5.887533816,        -9.5245084
          0,           0,         123,      -6.521509317,      -6.373198823,      -6.623692982,      -6.539516199,      -5.893989365,      -9.526458459
          0,           0,         124,      -6.528681298,      -6.377434383,      -6.628500536,      -6.544109519,      -5.900985766,      -9.528550812
          0,           0,         125,      -6.540302939,      -6.381574925,      -6.633085842,      -6.548520178,      -5.912217122,      -9.530762728
          0,           0,         126,      -6.554237879,      -6.386103344,      -6.637644934,      -6.553319859,      -5.925858633,      -9.533077731
          0,           0,         127,      -6.567880112,      -6.390956646,      -6.642235447,      -6.558493311,      -5.939392335,       -9.53547368
          0,           0,         128,      -6.580501311,       -6.39584675,      -6.646783385,      -6.563498964,      -5.951992715,      -9.537941731
          0,           0,         129,      -6.591795356,      -6.400543788,      -6.651281399,      -6.568320986,      -5.963275636,      -9.540454966
          0,           0,         130,      -6.602134594,      -6.405018546,      -6.655754973,      -6.572985674,      -5.973544846,      -9.542986879
          0,           0,         131,      -6.612312078,      -6.409287181,      -6.660236818,      -6.577549875,       -5.98358167,      -9.545503818
          0,           0,         132,      -6.622411956,      -6.413389837,      -6.664773937,      -6.582108609,      -5.993514803,      -9.547975675
          0,           0,         133,      -6.632081562,      -6.417374681,      -6.669400148,      -6.586749892,       -6.00304628,      -9.550416066
          0,           0,         134,      -6.641235484,      -6.421270253,      -6.674133294,      -6.591526982,      -6.012087887,      -9.552832864
          0,           0,         135,      -6.649406561,      -6.425101471,      -6.678976834,      -6.596481795,      -6.020202236,      -9.555219063
          0,           0,         136,      -6.657106348,      -6.428823987,      -6.683888148,       -6.60150436,      -6.027882088,      -9.557589698
          0,           0,         137,       -6.66405884,       -6.43246617,      -6.688869215,      -6.606674305,      -6.034844827,       -9.55994705
          0,           0,         138,      -6.670824511,      -6.436165129,      -6.693917389,       -6.61195211,      -6.041638587,      -9.562246118
          0,           0,         139,      -6.677780797,      -6.439930837,      -6.699034945,       -6.61735447,      -6.048626488,      -9.564504046
          0,           0,         140,      -6.685183986,      -6.443774636,      -6.704219242,      -6.622934822,      -6.056076915,      -9.566762337
          0,           0,         141,      -6.691737059,      -6.447675645,      -6.709483732,      -6.628563802,      -6.062751713,      -9.568961682
          0,           0,         142,      -6.697508583,      -6.451539528,      -6.714795287,      -6.634153892,      -6.068624712,      -9.571133084
          0,           0,         143,      -6.703073374,      -6.455320554,      -6.720112872,      -6.639679496,      -6.074248325,      -9.573285912
          0,           0,         144,       -6.70881037,       -6.45903028,      -6.725419782,       -6.64515953,      -6.079991856,       -9.57542505
          0,           0,         145,      -6.717739481,      -6.462685687,      -6.730714008,      -6.650636114,      -6.088742609,      -9.577556521
          0,           0,         146,      -6.726564627,      -6.466386067,      -6.736065251,      -6.656237442,      -6.097526495,      -9.579683205
          0,           0,         147,      -6.733850357,      -6.470108294,      -6.741393846,      -6.661841172,      -6.104880862,      -9.581817913
          0,           0,         148,      -6.741289962,        -6.4737369,      -6.746586119,      -6.667279991,      -6.112298408,      -9.583970361
          0,           0,         149,      -6.748232134,      -6.477271909,      -6.751637596,      -6.672513219,      -6.119194974,      -9.586152465
          0,           0,         150,      -6.755084208,      -6.480750176,      -6.756541319,      -6.677554399,      -6.125976402,      -9.588373879
          0,           0,         151,      -6.761824157,       -6.48420346,      -6.761296185,      -6.682417507,      -6.132637161,      -9.590640621
          0,           0,         152,      -6.768953722,      -6.487652954,      -6.765895104,      -6.687133412,      -6.139672941,       -9.59295596
          0,           0,         153,      -6.776744611,      -6.491117329,      -6.770342678,      -6.691725443,      -6.147350645,      -9.595316692
          0,           0,         154,      -6.785197818,      -6.494613178,      -6.774672915,      -6.696234025,      -6.155690787,      -9.597726224
          0,           0,         155,      -6.794118875,      -6.498126628,      -6.778889521,      -6.700659838,      -6.164510498,      -9.600168789
          0,           0,         156,      -6.803145074,      -6.501616241,      -6.782996564,      -6.704951122,      -6.173439948,      -9.602647565
          0,           0,         157,      -6.812650666,      -6.505094205,      -6.787025362,      -6.709174259,      -6.182854955,      -9.605151945
          0,           0,         158,      -6.822020952,      -6.508599071,      -6.790981145,      -6.713396491,      -6.192177637,      -9.607683219
          0,           0,         159,      -6.831707395,      -6.512089342,      -6.794863958,       -6.71758735,      -6.201810439,      -9.610244102
          0,           0,         160,       -6.84185027,      -6.515569875,       -6.79869389,      -6.721743433,      -6.211871295,      -9.612836988
          0,           0,         161,      -6.851936812,      -6.519060063,      -6.802510544,      -6.725841559,      -6.221878976,      -9.615477686
          0,           0,         162,      -6.861735313,      -6.522531096,      -6.806330936,      -6.729908572,      -6.231602973,      -9.618151701
          0,           0,         163,      -6.873647016,      -6.525969626,      -6.810165715,      -6.733987579,      -6.243320222,      -9.620854203
          0,           0,         164,      -6.884252384,      -6.529484676,      -6.814093794,         -6.738192,      -6.253893597,      -9.623575823
          0,           0,         165,      -6.893879243,      -6.533017571,      -6.818066975,      -6.742407625,       -6.26351131,      -9.626305988
          0,           0,         166,      -6.902827839,      -6.536525788,      -6.822077704,      -6.746586341,       -6.27243053,      -9.629035415
          0,           0,         167,      -6.911033891,       -6.54001635,      -6.826145571,      -6.750769927,      -6.280604232,      -9.631755734
          0,           0,         168,      -6.918778089,      -6.543522972,      -6.830280359,      -6.755007886,      -6.288316593,      -9.634460391
          0,           0,         169,      -6.926249449,      -6.547095934,      -6.834498084,      -6.759345731,      -6.295752013,      -9.637141139
          0,           0,         170,      -6.933433274,      -6.550681073,      -6.838795603,      -6.763780414,      -6.302915387,      -9.639792003
          0,           0,         171,      -6.941195624,      -6.554321882,      -6.843174288,      -6.768576719,       -6.31065692,      -9.642406112
          0,           0,         172,      -6.948174977,       -6.55802449,      -6.847645494,      -6.773439514,      -6.317692761,       -9.64497748
          0,           0,         173,      -6.954676089,      -6.561739297,      -6.852186245,       -6.77833558,      -6.324274829,      -9.647511233
          0,           0,         174,       -6.96085849,      -6.565442622,      -6.856785055,      -6.783294434,      -6.330523848,      -9.650007869
          0,           0,         175,      -6.967121578,      -6.569118678,      -6.861434587,      -6.788331661,      -6.336809328,      -9.652467324
          0,           0,         176,      -6.972860357,       -6.57275866,      -6.866126664,      -6.793413976,      -6.342593447,      -9.654890631
          0,           0,         177,      -6.979478197,      -6.576369552,       -6.87083717,      -6.798548917,      -6.349180933,      -9.657278475
          0,           0,         178,      -6.987308166,      -6.579980025,      -6.875558375,      -6.803802241,      -6.356950053,      -9.659631305
          0,           0,         179,      -6.993700694,      -6.583595315,      -6.880297133,      -6.809304537,      -6.363404095,       -9.66195006
          0,           0,         180,      -6.999226655,      -6.587159704,      -6.885019847,      -6.814709903,      -6.369014394,      -9.664238057
          0,           0,         181,      -7.004513753,      -6.590683678,      -6.889717638,      -6.820043021,      -6.374332681,      -9.666498688
          0,           0,         182,      -7.009678247,      -6.594227894,      -6.894389064,      -6.825337623,      -6.379492545,      -9.668737598
          0,           0,         183,       -7.01491191,      -6.597761647,      -6.899016176,      -6.830603985,       -6.38470293,      -9.670952192
          0,           0,         184,      -7.020531081,       -6.60124232,      -6.903586561,      -6.835842219,      -6.390279599,      -9.673145245
          0,           0,         185,      -7.026931554,      -6.604697057,       -6.90809526,      -6.841107471,      -6.396615214,      -9.675327845
          0,           0,         186,      -7.033563068,       -6.60813966,      -6.912531652,      -6.846503026,      -6.403227679,      -9.677501203
          0,           0,         187,      -7.039712608,      -6.611539287,      -6.916887134,      -6.851811774,      -6.409427353,      -9.679661774
          0,           0,         188,      -7.046295196,       -6.61491768,      -6.921137933,      -6.856999461,      -6.416034059,       -9.68180974
          0,           0,         189,      -7.052708336,      -6.618246142,      -6.925276394,      -6.862144219,       -6.42246176,       -9.68396629
          0,           0,         190,      -7.058687071,      -6.621513427,      -6.929302824,      -6.867194969,      -6.428482313,      -9.686127272
          0,           0,         191,      -7.065762408,      -6.624714192,      -6.933205802,      -6.872221058,      -6.435529664,      -9.688253045
          0,           0,         192,      -7.072953111,      -6.627853229,       -6.93698533,      -6.877148943,      -6.442722417,      -9.690391294
          0,           0,         193,      -7.080370788,      -6.630938973,      -6.940633392,      -6.881987457,       -6.45014436,      -9.692555281
          0,           0,         194,      -7.088176741,      -6.633971395,      -6.944156875,      -6.886797567,       -6.45793058,      -9.694758391
          0,           0,         195,      -7.094793557,      -6.636943748,      -6.947558498,      -6.891408203,       -6.46461082,      -9.697019881
          0,           0,         196,      -7.101003056,      -6.639837438,      -6.950830729,      -6.895810596,      -6.470855538,      -9.699344607
          0,           0,         197,      -7.106967156,      -6.642643797,      -6.953985115,      -6.900051284,       -6.47681247,      -9.701681689
          0,           0,         198,      -7.113053063,       -6.64538687,      -6.957032815,      -6.904182215,      -6.482855445,      -9.704055161
          0,           0,         199,      -7.119221223,      -6.648070381,      -6.959987106,      -6.908200531,      -6.488978943,      -9.706462442
          0,           0,         200,      -7.125435447,      -6.650690553,      -6.962854795,      -6.912085011,      -6.495162788,      -9.708898204
          0,           0,         201,      -7.131785455,      -6.653245203,      -6.965643987,      -6.915841561,      -6.501504269,      -9.711358098
          0,           0,         202,      -7.138216097,      -6.655737749,      -6.968358739,      -6.919480597,      -6.507946316,      -9.713838597
          0,           0,         203,      -7.144704288,      -6.658168261,      -6.971002296,      -6.923009428,      -6.514459689,      -9.716340868
          0,           0,         204,      -7.151294616,      -6.660547914,      -6.973575095,        -6.9264635,      -6.521086075,      -9.718867533
          0,           0,         205,      -7.157826518,      -6.662876631,       -6.97609076,      -6.929808506,      -6.527678045,      -9.721418869
          0,           0,         206,       -7.16483421,       -6.66517176,      -6.978565097,      -6.933057015,      -6.534741572,      -9.723993083
          0,           0,         207,      -7.171676731,      -6.667429506,      -6.981007096,      -6.936228552,      -6.541674646,      -9.726587553
          0,           0,         208,      -7.178379758,      -6.669654173,      -6.983416273,      -6.939312103,      -6.548467394,      -9.729195713
          0,           0,         209,      -7.185102993,      -6.671855757,      -6.985801912,      -6.942315024,      -6.555260787,      -9.731813461
          0,           0,         210,      -7.192010582,       -6.67404373,      -6.988179335,      -6.945304823,       -6.56221294,      -9.734443173
          0,           0,         211,      -7.198860374,      -6.676233207,      -6.990569557,      -6.948277165,      -6.569107579,      -9.737086304
          0,           0,         212,      -7.205418776,       -6.67845332,      -6.992993004,      -6.951210473,      -6.575724098,      -9.739746788
          0,           0,         213,      -7.211815491,      -6.680713228,      -6.995464386,      -6.954127448,      -6.582154353,      -9.742418636
          0,           0,         214,      -7.218140447,      -6.683023247,      -6.998002832,      -6.957061066,      -6.588481353,      -9.745103715
          0,           0,         215,      -7.224409149,      -6.685399722,      -7.000629485,      -6.960038314,      -6.594728887,      -9.747799942
          0,           0,         216,      -7.230686332,      -6.687856569,      -7.003358996,      -6.963092861,      -6.600968578,      -9.750498243
          0,           0,         217,      -7.237137579,      -6.690390468,      -7.006207471,      -6.966257596,      -6.607363099,      -9.753186211
          0,           0,         218,      -7.243492024,       -6.69300544,       -7.00918967,      -6.969553937,      -6.613680761,      -9.755852417
          0,           0,         219,      -7.249749025,      -6.695711813,      -7.012311445,      -6.972993383,      -6.619905685,      -9.758489452
          0,           0,         220,      -7.255935881,      -6.698500617,      -7.015578469,      -6.976573294,      -6.626055443,      -9.761091977
          0,           0,         221,      -7.262019981,      -6.701368433,      -7.018993252,      -6.980281634,      -6.632101432,      -9.763655452
          0,           0,         222,      -7.268158989,      -6.704313303,      -7.022557466,      -6.984159618,      -6.638194173,      -9.766177981
          0,           0,         223,      -7.274589111,       -6.70733867,      -7.026263689,      -6.988286231,      -6.644567659,      -9.768657561
          0,           0,         224,      -7.280557493,      -6.710429738,      -7.030114375,      -6.992552001,      -6.650527935,      -9.771093858
          0,           0,         225,      -7.286374705,      -6.713576596,      -7.034093016,      -6.996946334,      -6.656350181,      -9.773489946
          0,           0,         226,      -7.292081457,       -6.71675504,      -7.038186472,      -7.001460024,      -6.662051392,      -9.775843522
          0,           0,         227,      -7.297635904,      -6.720011338,      -7.042382396,      -7.006088089,      -6.667590414,      -9.778157378
          0,           0,         228,      -7.303186909,      -6.723301614,      -7.046666966,      -7.010823054,      -6.673115013,      -9.780437169
          0,           0,         229,      -7.308999382,      -6.726621233,       -7.05102622,      -7.015677642,      -6.678887153,      -9.782686573
          0,           0,         230,      -7.314794255,      -6.729959767,      -7.055446807,      -7.020618881,      -6.684661075,      -9.784907795
          0,           0,         231,      -7.320672118,      -6.733316731,       -7.05991282,      -7.025646047,      -6.690527557,      -9.787102084
          0,           0,         232,      -7.326431413,      -6.736683334,      -7.064408046,      -7.030708914,       -6.69629777,      -9.789270447
          0,           0,         233,      -7.332033297,      -6.740048541,      -7.068915269,      -7.035783005,      -6.701922616,      -9.791415331
          0,           0,         234,      -7.337460279,      -6.743403043,      -7.073417978,       -7.04084001,      -6.707378213,      -9.793540084
          0,           0,         235,       -7.34270081,      -6.746739376,      -7.077900548,      -7.045859115,      -6.712654087,      -9.795647235
          0,           0,         236,      -7.347912656,       -6.75004967,      -7.082346378,      -7.050819629,      -6.717898826,      -9.797741252
          0,           0,         237,      -7.352905752,      -6.753329468,      -7.086743377,      -7.055708102,      -6.722940443,      -9.799824615
          0,           0,         238,      -7.357694976,      -6.756574849,      -7.091078243,      -7.060506246,      -6.727786193,      -9.801899883
          0,           0,         239,      -7.362302027,      -6.759782079,      -7.095340415,      -7.065194612,      -6.732456345,      -9.803969769
